chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr5	45534950	45535094	Stable	2	0.004779	0.0052695	0	0
chr5	113492811	113493027	Stable	1	-0.000182	0.090701	0	0
chr11	114502059	114502782	Stable	6	-0.003608	0.0322066666666667	1	3
chr7	99468865	99469093	Stable	2	-0.004203	-0.065056	0	0
chr16	76372272	76372513	Stable	2	0.018658	0.0785085	2	0
chr4	141134180	141134491	Stable	1	0.002744	0.040907	0	0
chr1	86059435	86059726	Stable	9	-0.00659666666666667	-0.0642873333333333	1	3
chr17	43257600	43258077	Stable	8	-0.05441025	-0.108186875	1	7
chr10	76873898	76874492	Stable	1	0.002703	0.017852	0	0
chr1	119033566	119034243	Stable	1	-0.009351	0.017862	0	0
chr10	107271844	107273026	Stable	3	0.00542266666666667	0.0501703333333333	1	0
chrX	26571206	26571587	Stable	14	-0.0144167142857143	-0.00118	6	4
chr5	36886795	36887073	Stable	1	-0.006013	-0.105849	0	0
chr7	15976063	15976176	Stable	1	0.000681	-0.031151	0	0
chr11	106193243	106193917	Stable	16	0.00552675	0.11634	5	0
chr18	60822485	60822886	Stable	4	-0.00503175	-0.02307675	0	1
chr16	28927488	28927576	Stable	1	0.006992	0.033233	0	0
chr9	57659886	57660045	Stable	1	0.003612	0.023117	0	0
chr11	98347389	98347701	Stable	5	0.0075188	0.1467848	3	0
chr6	25767144	25767444	Stable	2	0.0001065	-0.0020975	0	0
chr16	15052754	15053320	Stable	1	-0.003753	-0.004562	0	0
chr18	53253906	53253969	Stable	1	-0.006967	-0.02154	0	0
chr7	46181715	46181884	Stable	2	0.0018445	0.0975145	0	0
chr4	139289111	139289586	Stable	3	-0.001989	-0.029462	0	0
chr16	85137343	85137757	Stable	1	0.004128	0.040661	0	0
chr10	14391096	14391486	Stable	1	0.000494	1.3e-05	0	0
chr11	93109434	93109810	Stable	2	0.0138185	0.0200465	1	0
chr19	58860605	58861258	Stable	7	-0.000236285714285715	-0.0116587142857143	1	1
chr11	74582495	74582797	Stable	2	-0.0032585	-0.0265215	0	0
chr14	70170673	70170830	Stable	1	0.002508	0.010885	0	0
chr18	34989202	34989499	Stable	1	0.005287	0.041509	0	0
chr11	109193153	109193482	Stable	1	-0.003974	-0.01153	0	0
chr1	62701139	62701336	Stable	3	0.006746	0.0377533333333333	2	0
chr4	63371198	63371559	Stable	5	-0.0053778	0.008526	0	1
chr17	50291617	50291727	Stable	1	0.001987	0.007131	0	0
chr7	80623382	80623602	Stable	1	-0.014561	-0.202093	0	1
chr6	48752275	48752386	Stable	2	0.013395	0.02754	1	0
chr13	58637481	58637617	Stable	1	0.020221	0.116385	1	0
chr13	95973364	95973704	Stable	1	0.000897	0.006193	0	0
chr7	28299107	28299502	Stable	2	0.008387	0.1332495	1	0
chr5	53590222	53590526	Stable	19	-0.00608252631578947	0.00370910526315789	5	7
chr6	91990215	91990509	Stable	1	-0.027069	-0.048362	0	1
chr1	193151095	193151346	Stable	1	-0.006709	-0.038355	0	0
chr2	102450237	102451098	Stable	3	0.005892	0.070377	0	0
chr10	80578515	80578687	Stable	1	0.006519	0.243572	0	0
chr11	98937490	98937747	Stable	1	0.004374	0.110897	0	0
chr17	49624145	49624404	Stable	1	0.005028	0.015817	0	0
chr1	181150816	181151138	Stable	2	0.000208	-0.059704	0	0
chrX	135840088	135840278	Stable	1	-0.011933	0.024222	0	1
chrX	134807957	134808096	Stable	1	0.010945	0.097827	1	0
chr12	52604582	52605009	Stable	14	-0.00350478571428572	-0.00162807142857143	3	7
chr6	135087852	135088151	Stable	1	0.007629	0.018875	0	0
chr17	49215239	49215730	Stable	4	0.0083385	0.0350515	2	2
chr5	36581699	36582493	Stable	16	-0.00165775	0.0067535625	3	4
chr7	46963383	46963511	Stable	1	0.007187	0.058936	0	0
chr11	55327983	55328396	Stable	2	0.003815	0.0301755	0	0
chr11	107027757	107028469	Stable	4	-0.008447	-0.04792225	0	1
chr4	101437173	101437375	Stable	1	0.001615	0.000182	0	0
chr7	31082817	31083460	Stable	6	0.0010395	0.0298328333333333	1	1
chr8	93430712	93430877	Stable	1	0.008407	0.032636	0	0
chr1	167618072	167618343	Stable	1	0.019279	0.008797	1	0
chr4	139948479	139948941	Stable	1	0.006974	0.062864	0	0
chr5	146867684	146868253	Stable	1	-0.009831	-0.029568	0	0
chr9	112187765	112188001	Stable	2	0.0027705	0.0304025	0	0
chr15	102239311	102239600	Stable	1	-0.002179	0.008869	0	0
chr9	43984297	43984969	Stable	6	0.00634116666666667	0.101468666666667	2	1
chr13	21734074	21734402	Stable	5	0.0079324	0.180674	2	0
chr2	14055100	14055277	Stable	5	0.009494	0.040346	1	0
chr17	65683735	65684096	Stable	6	-0.00935916666666667	-0.0743586666666667	0	3
chr13	11792627	11792862	Stable	3	-0.0154493333333333	-0.0155103333333333	0	2
chr4	108327082	108327216	Stable	2	0.007648	0.1018445	0	0
chrX	135975089	135975405	Stable	1	-0.000536	0.007768	0	0
chr1	59161523	59161694	Stable	1	-0.006734	-0.072111	0	0
chr9	108157602	108157800	Stable	2	-0.002946	-0.1162475	0	0
chr3	9947659	9948064	Stable	2	0.0182835	0.0548855	1	0
chr11	3539166	3539654	Stable	17	0.0157925294117647	0.198111058823529	3	2
chr8	84011201	84011649	Stable	2	0.006739	0.1459265	0	0
chr4	132133420	132133764	Stable	1	0.032548	0.405583	1	0
chr19	58806477	58806653	Stable	1	0.004644	0.006241	0	0
chr10	127058282	127058432	Stable	1	-0.00138	-0.021934	0	0
chr4	130081863	130082176	Stable	4	-0.00249025	-0.0091985	0	0
chr16	14120669	14120792	Stable	6	-0.010309	-0.0715723333333333	0	4
chr11	88118846	88119646	Stable	5	-0.0072522	-0.0688414	0	2
chr3	88022715	88023449	Stable	3	-0.01043	-0.0764806666666667	0	1
chr5	64648554	64648649	Stable	1	-0.037207	-0.052849	0	1
chr7	108966902	108967422	Stable	2	0.011482	0.069515	1	0
chr15	85036646	85037282	Stable	11	-0.008106	0.0044560909090909	1	2
chr15	66961658	66961884	Stable	1	-0.008505	-0.021712	0	0
chr19	45311036	45311204	Stable	1	-0.028099	-0.174966	0	1
chr2	167070314	167070692	Stable	4	-0.00595775	-0.027719	0	0
chr17	28224111	28224446	Stable	7	-0.00921285714285714	-0.130900714285714	0	3
chr15	82206293	82206907	Stable	12	-0.00176808333333333	-0.10372225	5	4
chr6	92941313	92941728	Stable	2	0.0162505	0.039551	1	0
chr7	16295562	16295707	Stable	2	0.0023055	0.084463	0	0
chr8	125959345	125959946	Stable	5	2.61999999999997e-05	0.0115498	0	0
chr2	26646917	26647189	Stable	6	0.00207133333333333	0.0121521666666667	2	1
chr2	156542306	156542318	Stable	1	0.003165	0.032	0	0
chr5	30951804	30951955	Stable	1	-0.003262	-0.035498	0	0
chr4	155783929	155784668	Stable	7	0.00664714285714286	0.121137428571429	1	0
chr7	25187731	25188077	Stable	2	0.004683	0.0952095	0	0
chr1	134232751	134232985	Stable	5	0.0027102	0.0681516	0	0
chr5	125268047	125268325	Stable	1	0.004536	0.101969	0	0
chrX	10992981	10993205	Stable	5	-0.0108572	-0.0438434	2	3
chr10	87492811	87492909	Stable	2	0.011372	0.0254855	1	0
chr3	151891781	151891992	Stable	1	0.001996	0.003661	0	0
chr13	78175924	78176023	Stable	1	0.001392	-0.007575	0	0
chr10	42678735	42679020	Stable	9	0.000585555555555556	-0.00567277777777778	2	2
chr14	21830834	21831738	Stable	18	0.000911888888888889	-0.000108222222222219	3	4
chr3	82999134	82999404	Stable	7	-0.041237	-0.0763812857142857	0	2
chr11	100627037	100627160	Stable	1	0.003776	0.084052	0	0
chr7	48928499	48928641	Stable	1	-0.002621	-0.003609	0	0
chr7	73208981	73209539	Stable	4	-0.0032845	0.0084715	0	1
chr2	52590814	52591339	Stable	2	-0.0034395	-0.0238855	0	0
chr11	59758993	59759677	Stable	10	0.0011088	0.0208279	2	1
chr1	119049933	119050074	Stable	1	-0.008646	0.027858	0	0
chr6	90471049	90471552	Stable	5	-0.0160524	-0.081537	0	2
chr9	113812009	113812825	Stable	1	0.006611	0.039671	0	0
chr17	26011816	26012400	Stable	3	0.004416	0.124296	1	0
chr1	25085603	25086276	Stable	4	-0.00279475	-0.0400415	1	1
chr7	99386156	99386376	Stable	2	-0.003128	-0.020997	0	1
chr10	81407637	81407923	Stable	1	-0.000452	0.023278	0	0
chr11	18071010	18071236	Stable	2	0.035803	0.006005	2	0
chr8	108911651	108911780	Stable	1	0.007934	0.011868	0	0
chr14	78383250	78383841	Stable	3	0.0186363333333333	0.026354	3	0
chr5	130474852	130475230	Stable	2	-0.014885	-0.155264	0	2
chr12	80798355	80798634	Stable	3	0.00424633333333333	0.118198333333333	0	0
chr4	82399827	82400323	Stable	6	0.000505000000000001	-0.0574493333333333	2	1
chr4	109735863	109736114	Stable	1	0.018341	0.02488	1	0
chr7	46997624	46998304	Stable	2	0.0064845	0.0368045	0	0
chr16	5254422	5254584	Stable	2	0.0048635	0.0179755	1	0
chr3	129308219	129308549	Stable	1	0.011087	0.01185	1	0
chr10	76257879	76258302	Stable	1	0.000957	0.044845	0	0
chr8	122751348	122751747	Stable	2	0.0090075	0.190077	1	0
chr2	48456160	48456261	Stable	1	-0.013883	0.030739	0	1
chr2	72746631	72747035	Stable	1	-0.002709	-0.001675	0	0
chr2	5038432	5038705	Stable	6	-0.0035235	0.007101	0	1
chr11	103102708	103103255	Stable	29	-0.00711548275862069	-0.166855	2	10
chr6	128296020	128297345	Stable	8	0.001125125	0.05511575	0	0
chr16	20672485	20672898	Stable	15	0.0015608	0.0239590666666667	2	0
chr9	102633047	102633336	Stable	2	0.0005885	0.0087235	0	0
chr8	125066961	125067796	Stable	1	0.003549	0.031763	0	0
chr15	85867656	85868043	Stable	1	0.00349	0.072331	0	0
chr1	173365873	173366329	Stable	12	0.0252149166666667	0.125740916666667	11	0
chr15	39041983	39042558	Stable	1	-0.006897	0.004386	0	0
chr8	111353507	111353741	Stable	1	0.006265	0.04016	0	0
chr7	80660608	80660968	Stable	1	-0.012476	-0.183677	0	1
chr11	97310256	97310497	Stable	2	0.001592	0.03252	0	0
chr16	91304162	91304487	Stable	3	0.00472533333333333	0.0308703333333333	0	0
chr7	63991555	63992062	Stable	20	-0.00634735	-0.09794	4	5
chr7	44373628	44374573	Stable	4	-0.00620625	-0.00454175	0	1
chr4	119138263	119138516	Stable	1	-0.006063	-0.007657	0	0
chr18	49968791	49968932	Stable	1	0.002896	0.031259	0	0
chr18	72349093	72349325	Stable	1	0.02635	0.045516	1	0
chr4	64282450	64282928	Stable	10	0.000654100000000001	-0.0035982	2	2
chr10	21406186	21406452	Stable	1	-0.021509	-0.049908	0	1
chr2	167485348	167486017	Stable	13	0.00509369230769231	0.117029076923077	2	1
chr16	92341038	92341425	Stable	1	0.003347	0.008593	0	0
chr1	86339488	86339736	Stable	1	-0.002546	-0.020095	0	0
chr9	6668400	6668696	Stable	2	-0.0134745	-0.002056	0	2
chr5	121003735	121004179	Stable	1	0.008304	0.070127	0	0
chr11	68973316	68974078	Stable	2	-0.011817	-0.2006215	0	1
chr1	152975016	152975474	Stable	1	-0.000911	0.004264	0	0
chr5	15942162	15942404	Stable	2	-0.012651	-0.0342135	0	2
chr15	76519899	76519992	Stable	7	0.00337171428571429	0.0726998571428571	1	0
chrX	42539972	42540955	Stable	13	-0.0105802307692308	-0.0102384615384615	3	9
chr2	167685230	167685411	Stable	4	0.0044015	0.11310125	0	0
chr1	61359256	61359833	Stable	4	0.01305	0.01406025	2	0
chr2	153483608	153483853	Stable	2	0.005678	0.058806	0	0
chr2	158139639	158140023	Stable	2	-0.0098855	-0.0190235	0	1
chr11	60913349	60914155	Stable	7	0.00151528571428571	0.0152128571428571	0	0
chr18	43102440	43102643	Stable	1	0.047113	0.060131	1	0
chr6	58879571	58879923	Stable	1	0.006712	0.032928	0	0
chr19	41375875	41376116	Stable	1	0.02243	0.091287	1	0
chr9	119970302	119970409	Stable	3	-0.00120333333333333	0.039928	0	0
chr18	37826288	37826479	Stable	1	0.00391	0.094165	0	0
chr17	34655492	34656056	Stable	1	0.003326	0.050028	0	0
chr11	87423022	87423308	Stable	3	0.000332666666666667	0.0102286666666667	0	1
chr11	3531800	3531916	Stable	1	0.00231	0.012462	0	0
chr10	7780413	7781075	Stable	3	-0.00524266666666667	-0.0166203333333333	0	0
chr12	25143571	25143812	Stable	1	0.010011	0.026123	1	0
chr8	80865236	80865708	Stable	2	-0.008429	-0.029902	0	0
chr1	189217665	189218367	Stable	1	0.02351	0.039129	1	0
chr1	79823285	79823508	Stable	1	0.010874	0.013081	1	0
chr6	113384610	113384849	Stable	3	0.00748566666666667	0.14424	0	0
chr16	17558059	17558353	Stable	3	0.003577	0.0540886666666667	0	0
chr7	99474202	99474341	Stable	2	-0.001082	-0.019603	0	0
chr2	29764896	29765175	Stable	1	0.002684	0.061851	0	0
chr2	145383510	145383844	Stable	1	-0.01318	-0.003548	0	1
chr11	102431117	102431245	Stable	1	0.002129	0.077192	0	0
chr3	9500785	9501089	Stable	9	0.0244295555555556	0.0843877777777778	5	0
chr4	137730205	137730453	Stable	1	0.001186	0.019773	0	0
chr11	98750514	98751351	Stable	1	0.006012	0.151192	0	0
chr3	9715727	9716415	Stable	5	-0.0059972	-0.0084378	1	2
chr9	107947958	107948098	Stable	1	0.003482	0.063708	0	0
chr18	84851123	84851496	Stable	42	-0.017971	-0.0446711904761905	9	23
chr11	32904026	32904295	Stable	1	-0.007496	-0.017234	0	0
chr14	60790239	60790395	Stable	1	-0.000811	-0.020929	0	0
chr11	106179910	106180060	Stable	1	0.000207	0.005027	0	0
chr3	94366875	94367026	Stable	2	-0.001566	-0.0350825	0	0
chr17	24152068	24152570	Stable	1	0.003515	0.097603	0	0
chr19	37077264	37077602	Stable	8	-0.0114875	-0.051484375	2	5
chr8	46163335	46163944	Stable	31	0.00238761290322581	0.036748064516129	9	6
chr5	117802194	117802707	Stable	1	0.002049	0.029105	0	0
chr11	118891400	118892082	Stable	4	-0.001402	-0.047143	0	0
chr2	91986210	91986372	Stable	1	0.003024	0.066144	0	0
chr16	89773902	89774578	Stable	10	0.0090727	0.0091008	6	1
chr3	9779826	9780066	Stable	1	-0.000395	0.011024	0	0
chr3	130818818	130819015	Stable	3	0.00872	0.010866	2	0
chr8	84554326	84554989	Stable	4	0.0015915	0.01891575	0	1
chr11	53627963	53628157	Stable	1	-0.093722	-0.624809	0	1
chr7	99387444	99387710	Stable	3	0.00672	0.178965	1	0
chr12	33027123	33027444	Stable	1	-0.005587	-0.011907	0	0
chr5	139345067	139345353	Stable	6	-0.001746	0.0113006666666667	0	0
chr18	11900704	11901197	Stable	2	-0.006603	0.007554	0	1
chr4	122955393	122955801	Stable	2	0.0009515	0.077932	0	0
chr1	157446431	157446567	Stable	1	-0.002232	0.012749	0	0
chr10	41887055	41887782	Stable	13	-0.000240153846153847	-0.0155080769230769	4	4
chr7	81706548	81706925	Stable	1	0.023157	0.161854	1	0
chr6	85346313	85346533	Stable	2	1.55e-05	0.014253	0	0
chr13	112160020	112160504	Stable	1	-0.015336	-0.012207	0	1
chr2	91455952	91456112	Stable	1	0.004192	0.01415	0	0
chr10	25790622	25790827	Stable	2	0.014399	0.0068785	1	0
chrX	51505720	51505926	Stable	8	-0.008096375	-0.016775125	3	5
chr5	38152374	38152679	Stable	3	0.00507333333333333	0.0224066666666667	0	0
chr18	76128133	76128805	Stable	2	0.013925	0.0647965	1	0
chr11	118836798	118837269	Stable	2	0.009952	0.230903	1	0
chr19	10436019	10436228	Stable	2	-0.0045975	-0.0230435	0	0
chr10	79883590	79883898	Stable	1	0.026664	0.678086	1	0
chr18	76215890	76216220	Stable	1	-0.002369	-0.049163	0	0
chr14	7944682	7944878	Stable	1	-0.024666	-0.005274	0	1
chrX	142305119	142305331	Stable	7	-0.003451	0.0239195714285714	2	4
chr5	32730566	32730798	Stable	1	-0.002016	-0.046007	0	0
chr12	27537576	27537796	Stable	1	-0.006822	-0.000238	0	0
chr9	107714229	107714455	Stable	1	0.010414	0.213056	1	0
chr7	142293967	142294127	Stable	1	-0.035137	-0.203701	0	1
chr12	16663118	16663541	Stable	2	-0.003308	0.0352255	0	0
chr7	79507433	79507597	Stable	2	-0.001599	-0.0205415	0	0
chr18	35831852	35831949	Stable	1	-0.000728	0.01163	0	0
chr5	103210146	103210306	Stable	3	0.0122326666666667	0.0542763333333333	2	0
chr4	28815109	28815688	Stable	3	0.026555	-0.030197	1	0
chr11	42116940	42117343	Stable	6	-0.00033	-0.0156258333333333	1	1
chr12	85474582	85474732	Stable	3	0.00769533333333333	0.183403333333333	1	0
chr7	73424318	73424552	Stable	1	0.000235	0.00993	0	0
chr17	34894332	34894589	Stable	8	0.004038625	0.021224125	2	0
chr8	94205798	94206028	Stable	1	0.009589	0.131884	0	0
chr4	48049195	48049301	Stable	1	-0.005828	-0.069222	0	0
chr11	101176165	101176283	Stable	6	0.00431783333333333	0.156244666666667	0	0
chr2	52862460	52862710	Stable	1	-0.009161	-0.022671	0	0
chr8	81360561	81360902	Stable	1	-0.004389	0.015775	0	0
chr9	32159198	32159351	Stable	2	0.0006045	0.0048695	0	0
chr11	88086933	88087401	Stable	2	0.000585	0.017211	0	0
chr8	85037897	85037994	Stable	1	0.002137	0.027247	0	0
chr6	73254449	73254593	Stable	1	0.003346	0.030907	0	0
chr11	97570928	97571086	Stable	1	-0.009384	-0.198238	0	0
chr7	25376613	25376965	Stable	4	-0.000279499999999999	0.0497175	1	1
chr11	60703261	60703374	Stable	1	0.001113	0.001915	0	0
chr5	14539410	14539679	Stable	2	0.0020235	0.000603	1	1
chr7	58398676	58399332	Stable	7	-0.00736157142857143	-0.00451142857142857	3	3
chr11	75769281	75769557	Stable	3	0.00718233333333333	-0.000165666666666668	0	0
chr9	65744321	65744737	Stable	1	-0.006073	-0.027346	0	0
chr16	76202304	76202467	Stable	1	-0.002078	-0.000611	0	0
chr11	114724995	114725112	Stable	1	-0.002769	-0.013332	0	0
chr17	5084181	5084532	Stable	4	0.0133665	0.068413	2	0
chr1	172300371	172300484	Stable	1	0.003458	0.047084	0	0
chr6	82971103	82971278	Stable	2	0.027297	0.2356205	1	0
chr4	141431108	141431243	Stable	1	-0.002852	-0.009115	0	0
chr14	8313784	8314285	Stable	10	0.0177424	0.0200173	5	3
chr17	34893943	34894194	Stable	8	0.004038625	0.021224125	2	0
chr5	129730331	129730787	Stable	16	8.71250000000001e-05	-0.0103768125	4	3
chr6	92812835	92813020	Stable	1	0.004934	0.015768	0	0
chr17	50000603	50000964	Stable	7	-0.000557999999999999	0.0323192857142857	2	2
chr2	92609822	92610221	Stable	1	-0.001823	0.00871	0	0
chr18	25505047	25505767	Stable	4	0.00035425	-0.00823825	1	2
chr19	5073264	5073376	Stable	1	0.005609	0.119487	0	0
chr7	44521750	44522119	Stable	1	0.002325	0.042143	0	0
chr8	121731281	121732008	Stable	3	0.0114353333333333	0.226783333333333	1	0
chr1	152955604	152955819	Stable	1	0.013517	0.198548	1	0
chr8	86903230	86903397	Stable	1	-0.025404	-0.1731	0	1
chr6	30736977	30737510	Stable	2	0.008483	0.0337695	1	0
chr12	33380015	33380150	Stable	1	0.002597	0.017882	0	0
chr9	108073240	108073754	Stable	19	-0.00776121052631579	-0.201994894736842	1	7
chr14	78668388	78668578	Stable	1	-0.000209	0.009584	0	0
chr2	122375550	122376014	Stable	10	-0.0002601	0.0127605	0	0
chr3	50904670	50905041	Stable	5	-0.007527	0.0017342	0	2
chr1	134709940	134710353	Stable	2	0.0140695	0.2664225	2	0
chr2	103439803	103439985	Stable	1	0.00515	0.016982	0	0
chr9	107612687	107613080	Stable	18	0.00317522222222222	0.0416821666666667	1	0
chrX	41911712	41912122	Stable	6	0.0250311666666667	0.00603716666666667	4	1
chr8	120535086	120535395	Stable	2	0.003885	0.134449	0	0
chr7	141434517	141434667	Stable	4	0.0041645	0.11917	0	0
chr5	119167811	119168035	Stable	1	-0.023272	-0.038222	0	1
chr3	107867188	107867407	Stable	1	-0.003076	0.00198	0	0
chr16	18088834	18089386	Stable	3	-0.0116033333333333	-0.124348333333333	0	2
chr1	39646531	39646633	Stable	1	0.007862	0.052635	0	0
chr17	56108688	56108983	Stable	2	0.0039195	0.0420505	0	0
chr14	45773445	45773664	Stable	2	-0.001181	-0.0002255	1	1
chr19	53369698	53369976	Stable	1	0.007652	0.119336	0	0
chr13	3893322	3893719	Stable	15	0.00261466666666667	-0.0055708	4	7
chr7	141363492	141363856	Stable	1	0.009432	0.166529	0	0
chr11	71750559	71751152	Stable	7	0.006648	0.00448871428571428	1	0
chr8	122676803	122677610	Stable	13	-0.00365938461538462	-0.0275031538461538	1	2
chr8	105930588	105931030	Stable	3	0.006282	0.104778666666667	0	0
chr6	128479802	128480392	Stable	4	-0.00497275	-0.01345675	0	2
chr2	21280725	21281212	Stable	5	0.0078858	0.0870554	3	0
chr4	130960210	130960554	Stable	5	0.0067136	0.0524666	1	0
chr16	38562511	38563125	Stable	6	0.0102846666666667	0.0637928333333333	3	0
chr1	36939425	36940093	Stable	8	-0.006817125	-0.05026875	1	4
chr17	23876775	23877064	Stable	3	-0.044664	-0.302127	0	3
chrX	152148746	152148962	Stable	5	-0.0111388	-0.1338508	0	2
chr15	81937408	81937762	Stable	1	-0.000127	-0.043661	0	0
chr10	80792197	80792983	Stable	6	0.003237	0.1213015	1	0
chr19	6302454	6303102	Stable	9	0.00918744444444444	0.394204888888889	4	0
chr11	51960997	51961392	Stable	1	-0.003341	-0.033253	0	0
chr4	116986789	116987165	Stable	4	3.95000000000001e-05	0.0233615	0	0
chr16	17807299	17807855	Stable	4	0.00724225	0.09912	2	0
chr17	25222496	25222777	Stable	5	0.011419	0.1687088	3	0
chr3	34637952	34638183	Stable	1	-0.003973	0.005006	0	0
chr11	46301668	46301790	Stable	1	-0.003131	-0.027589	0	0
chr7	102512973	102513354	Stable	20	0.00064325	0.0071026	7	12
chr2	150567139	150567377	Stable	1	-0.010276	-0.041267	0	1
chr2	76520377	76520626	Stable	1	0.004907	0.022041	0	0
chr7	30216702	30217147	Stable	1	0.001986	0.002156	0	0
chr12	3390876	3391175	Stable	1	0.003201	0.014586	0	0
chr2	65669605	65669862	Stable	9	0.00290333333333333	0.0384932222222222	4	3
chr8	71728344	71728683	Stable	1	0.00101	0.021365	0	0
chr12	24893798	24894447	Stable	4	0.002275	0.036866	2	1
chr2	155811815	155812334	Stable	18	0.0125390555555556	0.296738444444444	10	1
chr15	81938262	81938701	Stable	2	0.0043135	0.021552	0	0
chr13	21974079	21975035	Stable	2	-0.0003645	0.0527085	0	0
chr5	133010809	133011355	Stable	2	-0.0203865	-0.162921	0	2
chr4	126467764	126467867	Stable	1	0.004458	0.061085	0	0
chr11	98929649	98929854	Stable	3	-0.00459133333333333	-0.0512476666666667	0	0
chr2	103719031	103719214	Stable	1	0.006842	0.108088	0	0
chr4	106785846	106786015	Stable	1	0.001515	0.041723	0	0
chr10	95801508	95801719	Stable	2	0.009143	0.022419	1	0
chr2	151605403	151605936	Stable	3	0.003692	0.0285146666666667	0	0
chr11	63132667	63132723	Stable	4	0.0036345	0.04134925	1	1
chr7	4943293	4943742	Stable	10	-0.0029644	-0.0123152	0	1
chr7	24601011	24601287	Stable	4	0.00288225	0.019727	1	0
chr10	127615646	127615783	Stable	1	0.002821	0.027374	0	0
chr11	3921423	3921770	Stable	1	0.003454	0.021595	0	0
chr11	109721022	109721164	Stable	1	-0.006309	-0.025671	0	0
chr10	105774510	105774682	Stable	1	-0.013032	-0.013784	0	1
chr13	46019608	46020173	Stable	4	0.009491	0.00808675	1	1
chr7	81134591	81135012	Stable	1	-0.032435	-0.096869	0	1
chr1	170613173	170613478	Stable	3	0.0298326666666667	0.093696	3	0
chr4	128993029	128993467	Stable	16	0.001448	-0.00584781249999999	2	2
chr17	43573558	43573833	Stable	2	-0.028574	-0.014691	0	2
chr11	98354072	98354205	Stable	3	0.00435966666666667	0.104527666666667	0	0
