loop_id	chr1	start1	end1	chr2	start2	end2	coordinate	logFC	logCPM	LR	PValue	FDR	fold_change	abs_logFC	significance_category	direction
loop_16423	chr2	32980000	32985000	chr2	33130000	33135000	chr2:32980000-32985000_chr2:33130000-33135000	-0.0449312590080081	5.80843446014803	0.003000487042453	0.956316361927089	0.999998013132112	0.969336002392878	0.0449312590080081	NS	unchanged
loop_21572	chr10	69450000	69455000	chr10	69555000	69560000	chr10:69450000-69455000_chr10:69555000-69560000	-0.0450239929592726	5.22475585101116	0.00299778711417586	0.956336000634141	0.999998013132112	0.969273697147403	0.0450239929592726	NS	unchanged
loop_11968	chr13	58185000	58190000	chr13	58230000	58235000	chr13:58185000-58190000_chr13:58230000-58235000	0.0448027782648551	6.6440749951644	0.00299663588165955	0.956344377153264	0.999998013132112	1.03154215404374	0.0448027782648551	NS	unchanged
loop_2994	chr3	31210000	31215000	chr3	31305000	31310000	chr3:31210000-31215000_chr3:31305000-31310000	-0.0449445992641183	5.5561272624627	0.00299649065651839	0.956345433945105	0.999998013132112	0.969327039216062	0.0449445992641183	NS	unchanged
loop_21882	chr10	70315000	70320000	chr10	70560000	70565000	chr10:70315000-70320000_chr10:70560000-70565000	0.044885259036566	5.90648577806334	0.00299635554599886	0.956346417156711	0.999998013132112	1.03160113035037	0.044885259036566	NS	unchanged
loop_12628	chr12	89510000	89515000	chr12	90565000	90570000	chr12:89510000-89515000_chr12:90565000-90570000	0.0454470254654117	4.02007870662614	0.00299518599624986	0.956354929006581	0.999998013132112	1.03200290044711	0.0454470254654117	NS	unchanged
loop_12800	chr12	83420000	83425000	chr12	83485000	83490000	chr12:83420000-83425000_chr12:83485000-83490000	0.0448813433853897	5.63991343625947	0.00299011541353522	0.956391851422964	0.999998013132112	1.03159833046226	0.0448813433853897	NS	unchanged
loop_21552	chr10	128335000	128340000	chr10	128455000	128460000	chr10:128335000-128340000_chr10:128455000-128460000	0.0448051612624172	6.13387360220826	0.00298977513328325	0.956394330362499	0.999998013132112	1.03154385791351	0.0448051612624172	NS	unchanged
loop_14960	chr1	155155000	155160000	chr1	155215000	155220000	chr1:155155000-155160000_chr1:155215000-155220000	0.0448159240257119	5.99204062074348	0.00298872618596138	0.956401972827729	0.999998013132112	1.03155155344408	0.0448159240257119	NS	unchanged
loop_8533	chr6	49055000	49060000	chr6	49315000	49320000	chr6:49055000-49060000_chr6:49315000-49320000	0.0450557461782932	4.85021520589052	0.00298868796362341	0.956402251335071	0.999998013132112	1.03172304462562	0.0450557461782932	NS	unchanged
loop_777	chr11	90315000	90320000	chr11	90385000	90390000	chr11:90315000-90320000_chr11:90385000-90390000	0.0448038228891552	6.0220046162214	0.0029876575237715	0.956409760315812	0.999998013132112	1.03154290096139	0.0448038228891552	NS	unchanged
loop_20792	chr7	89335000	89340000	chr7	89400000	89405000	chr7:89335000-89340000_chr7:89400000-89405000	-0.0448194464671483	5.80532389540297	0.00298550771734725	0.956425430483152	0.999998013132112	0.969411131313701	0.0448194464671483	NS	unchanged
loop_4643	chr8	81015000	81020000	chr8	83330000	83335000	chr8:81015000-81020000_chr8:83330000-83335000	-0.0470282108358781	2.38486934490699	0.00298544305215476	0.956425901922259	0.999998013132112	0.967928099589656	0.0470282108358781	NS	unchanged
loop_8432	chr6	13155000	13160000	chr6	13280000	13285000	chr6:13155000-13160000_chr6:13280000-13285000	-0.0452189605190719	4.33052901248564	0.0029850015641375	0.956429120710564	0.999998013132112	0.969142717173504	0.0452189605190719	NS	unchanged
loop_19437	chr5	3595000	3600000	chr5	65390000	65395000	chr5:3595000-3600000_chr5:65390000-65395000	0.0485201173808267	1.69674555501706	0.00298447286591119	0.956432975642745	0.999998013132112	1.03420351792309	0.0485201173808267	NS	unchanged
loop_19357	chr5	105985000	105990000	chr5	106650000	106655000	chr5:105985000-105990000_chr5:106650000-106655000	-0.0451708261218026	4.42689617484913	0.00298402396212343	0.956436249033329	0.999998013132112	0.969175052405449	0.0451708261218026	NS	unchanged
loop_5538	chr11	69430000	69435000	chr11	69510000	69515000	chr11:69430000-69435000_chr11:69510000-69515000	-0.0447507419418159	6.17454181440112	0.00298316493443251	0.956442513721464	0.999998013132112	0.969457298047252	0.0447507419418159	NS	unchanged
loop_22096	chr10	122805000	122810000	chr10	123000000	123005000	chr10:122805000-122810000_chr10:123000000-123005000	-0.0446862794395714	6.7581640255461	0.00298234220123716	0.956448514570532	0.999998013132112	0.96950061630764	0.0446862794395714	NS	unchanged
loop_1135	chr13	93450000	93455000	chr13	93495000	93500000	chr13:93450000-93455000_chr13:93495000-93500000	-0.0447542257782828	6.03288372398601	0.00298122000272727	0.956456700997484	0.999998013132112	0.969454956993519	0.0447542257782828	NS	unchanged
loop_4918	chr14	64470000	64475000	chr14	64535000	64540000	chr14:64470000-64475000_chr14:64535000-64540000	0.0448003793795661	5.68063986667435	0.00298027632601161	0.956463586305967	0.999998013132112	1.03154043881691	0.0448003793795661	NS	unchanged
loop_14763	chr1	85085000	85090000	chr1	85495000	85500000	chr1:85085000-85090000_chr1:85495000-85500000	0.0451496235661188	4.38625914936592	0.0029790714943756	0.956472378657295	0.999998013132112	1.031790181902	0.0451496235661188	NS	unchanged
loop_21317	chr7	113205000	113210000	chr7	113250000	113255000	chr7:113205000-113210000_chr7:113250000-113255000	0.0446579190082635	6.69125625410461	0.0029778320389795	0.956481425539224	0.999998013132112	1.03143858334888	0.0446579190082635	NS	unchanged
loop_3753	chr5	123720000	123725000	chr5	123905000	123910000	chr5:123720000-123725000_chr5:123905000-123910000	0.0447493122939504	5.79088926307299	0.0029758950119998	0.956495567833219	0.999998013132112	1.03150392601961	0.0447493122939504	NS	unchanged
loop_5780	chr12	37765000	37770000	chr12	39500000	39505000	chr12:37765000-37770000_chr12:39500000-39505000	0.0454924752269068	3.6982502977255	0.00297549267028368	0.956498505921516	0.999998013132112	1.03203541253261	0.0454924752269068	NS	unchanged
loop_17926	chr3	8510000	8515000	chr3	8920000	8925000	chr3:8510000-8515000_chr3:8920000-8925000	0.0449303299688154	4.89866818882246	0.00297398824207562	0.956509493728973	0.999998013132112	1.03163335888767	0.0449303299688154	NS	unchanged
loop_9059	chr10	126915000	126920000	chr10	126990000	126995000	chr10:126915000-126920000_chr10:126990000-126995000	-0.0445886814795513	7.04464302304916	0.00297212924077861	0.956523075062899	0.999998013132112	0.969566205001254	0.0445886814795513	NS	unchanged
loop_18328	chr4	12535000	12540000	chr4	13145000	13150000	chr4:12535000-12540000_chr4:13145000-13150000	0.0453061893927556	3.95290809542669	0.00297176950029321	0.956525703716313	0.999998013132112	1.0319021611104	0.0453061893927556	NS	unchanged
loop_6653	chr1	7085000	7090000	chr1	7135000	7140000	chr1:7085000-7090000_chr1:7135000-7140000	-0.044661808444299	6.06225190250682	0.00296943758224201	0.956542747105172	0.999998013132112	0.969517061117899	0.044661808444299	NS	unchanged
loop_1812	chr17	64205000	64210000	chr17	64330000	64335000	chr17:64205000-64210000_chr17:64330000-64335000	-0.0448604126623843	5.02341131653982	0.00296933295083601	0.956543511986498	0.999998013132112	0.969383604691157	0.0448604126623843	NS	unchanged
loop_15195	chr1	179545000	179550000	chr1	179590000	179595000	chr1:179545000-179550000_chr1:179590000-179595000	-0.0445920098974914	6.66021021137755	0.00296868175713317	0.956548272676582	0.999998013132112	0.96956396813363	0.0445920098974914	NS	unchanged
loop_15578	chr18	23125000	23130000	chr18	23565000	23570000	chr18:23125000-23130000_chr18:23565000-23570000	0.0448803418931183	4.90680072171144	0.00296768927215939	0.956555529456526	0.999998013132112	1.03159761434598	0.0448803418931183	NS	unchanged
loop_16938	chr2	118975000	118980000	chr2	119025000	119030000	chr2:118975000-118980000_chr2:119025000-119030000	-0.0447081487039346	5.63277899043356	0.00296688852869574	0.956561385161861	0.999998013132112	0.969485920128628	0.0447081487039346	NS	unchanged
loop_17504	chrX	16890000	16895000	chrX	18440000	18445000	chrX:16890000-16895000_chrX:18440000-18445000	0.0464480472443364	2.66092047025964	0.00296600187582024	0.95656787003334	0.999998013132112	1.0327192097357	0.0464480472443364	NS	unchanged
loop_14918	chr1	178145000	178150000	chr1	178460000	178465000	chr1:178145000-178150000_chr1:178460000-178465000	-0.0446255434709213	6.06690105860467	0.00296469816083678	0.956577407012336	0.999998013132112	0.969541432139715	0.0446255434709213	NS	unchanged
loop_11023	chr11	53465000	53470000	chr11	53585000	53590000	chr11:53465000-53470000_chr11:53585000-53590000	0.044580618743875	6.43414484223826	0.00296436544279999	0.956579841259172	0.999998013132112	1.03138331987533	0.044580618743875	NS	unchanged
loop_5164	chr9	110485000	110490000	chr9	110520000	110525000	chr9:110485000-110490000_chr9:110520000-110525000	-0.0445664366938544	6.45874719178244	0.00296279152845965	0.956591358260382	0.999998013132112	0.969581154771035	0.0445664366938544	NS	unchanged
loop_11620	chr11	6650000	6655000	chr11	7160000	7165000	chr11:6650000-6655000_chr11:7160000-7165000	0.0445715532816419	6.31941216514789	0.00296155656860164	0.956600397135685	0.999998013132112	1.03137683899275	0.0445715532816419	NS	unchanged
loop_10924	chr9	44840000	44845000	chr9	44915000	44920000	chr9:44840000-44845000_chr9:44915000-44920000	-0.0445340511621214	6.61782838938327	0.00296047584794456	0.956608308659715	0.999998013132112	0.969602920114927	0.0445340511621214	NS	unchanged
loop_7482	chrX	103185000	103190000	chrX	103620000	103625000	chrX:103185000-103190000_chrX:103620000-103625000	-0.0474975571160967	2.0278595939604	0.00295799142089067	0.956626501650877	0.999998013132112	0.967613258579287	0.0474975571160967	NS	unchanged
loop_12069	chr13	21160000	21165000	chr13	21275000	21280000	chr13:21160000-21165000_chr13:21275000-21280000	-0.0447580766353427	5.08555680290608	0.00295796182963848	0.95662671838821	0.999998013132112	0.969452369317415	0.0447580766353427	NS	unchanged
loop_6986	chr18	39220000	39225000	chr18	39390000	39395000	chr18:39220000-39225000_chr18:39390000-39395000	0.0448430513225997	4.77833853706732	0.00295759125580353	0.956629432700822	0.999998013132112	1.03157095010626	0.0448430513225997	NS	unchanged
loop_10198	chr14	59605000	59610000	chr14	60015000	60020000	chr14:59605000-59610000_chr14:60015000-60020000	-0.0445853144988168	5.88173726182597	0.00295593943219477	0.956641533756412	0.999998013132112	0.969568467790305	0.0445853144988168	NS	unchanged
loop_18308	chr4	138445000	138450000	chr4	138850000	138855000	chr4:138445000-138450000_chr4:138850000-138855000	-0.0446209833190249	5.60159150907451	0.00295459642118756	0.956651374988687	0.999998013132112	0.969544496725828	0.0446209833190249	NS	unchanged
loop_6415	chr17	3270000	3275000	chr17	3505000	3510000	chr17:3270000-3275000_chr17:3505000-3510000	0.0446477978950314	5.34151915695974	0.00295139718106552	0.956674827221462	0.999998013132112	1.03143134739826	0.0446477978950314	NS	unchanged
loop_19526	chr5	150670000	150675000	chr5	150715000	150720000	chr5:150670000-150675000_chr5:150715000-150720000	0.0445151022965432	6.14520811179261	0.00295137749302479	0.956674971585352	0.999998013132112	1.03133648320178	0.0445151022965432	NS	unchanged
loop_14970	chr1	59250000	59255000	chr1	59310000	59315000	chr1:59250000-59255000_chr1:59310000-59315000	-0.0444883276474552	6.02936755476853	0.0029458400261918	0.956715594622863	0.999998013132112	0.969633650348708	0.0444883276474552	NS	unchanged
loop_15628	chr18	69510000	69515000	chr18	69675000	69680000	chr18:69510000-69515000_chr18:69675000-69680000	0.044720622832771	4.8801549185512	0.00294557502734882	0.956717539622744	0.999998013132112	1.03148341371676	0.044720622832771	NS	unchanged
loop_2536	chr2	103560000	103565000	chr2	103865000	103870000	chr2:103560000-103565000_chr2:103865000-103870000	-0.044968621198899	4.21170020002145	0.00294498855762682	0.956721844419738	0.999998013132112	0.969310899341452	0.044968621198899	NS	unchanged
loop_20963	chr7	6125000	6130000	chr7	6190000	6195000	chr7:6125000-6130000_chr7:6190000-6195000	-0.0443924612309426	6.80418514498649	0.00294373763563982	0.956731027856739	0.999998013132112	0.969698084195946	0.0443924612309426	NS	unchanged
loop_9035	chr10	9010000	9015000	chr10	9675000	9680000	chr10:9010000-9015000_chr10:9675000-9680000	-0.0446642394748299	4.93477737713483	0.00294019266599221	0.956757063301736	0.999998013132112	0.969515427422957	0.0446642394748299	NS	unchanged
loop_17873	chr3	96935000	96940000	chr3	97585000	97590000	chr3:96935000-96940000_chr3:97585000-97590000	-0.0450339469797691	4.00927913747124	0.00294013610941736	0.95675747879971	0.999998013132112	0.969267009568469	0.0450339469797691	NS	unchanged
loop_5634	chr13	23530000	23535000	chr13	23695000	23700000	chr13:23530000-23535000_chr13:23695000-23700000	0.045120145321154	3.84577866870578	0.0029392345148791	0.956764102986549	0.999998013132112	1.03176909979377	0.045120145321154	NS	unchanged
loop_13711	chr16	95650000	95655000	chr16	95945000	95950000	chr16:95650000-95655000_chr16:95945000-95950000	0.0443817996542552	6.42172407115354	0.00293781855104697	0.956774508399686	0.999998013132112	1.03124119381411	0.0443817996542552	NS	unchanged
loop_21924	chr10	115250000	115255000	chr10	115310000	115315000	chr10:115250000-115255000_chr10:115310000-115315000	-0.0444846372329841	5.61018778067352	0.00293677129758787	0.9567822059098	0.999998013132112	0.969636130675132	0.0444846372329841	NS	unchanged
loop_16384	chr2	161470000	161475000	chr2	162680000	162685000	chr2:161470000-161475000_chr2:162680000-162685000	0.0446638894004247	4.81688250201493	0.00293559167362856	0.956790878016671	0.999998013132112	1.03144285182239	0.0446638894004247	NS	unchanged
loop_3463	chr4	151280000	151285000	chr4	151635000	151640000	chr4:151280000-151285000_chr4:151635000-151640000	0.0447143839266683	4.63615710144523	0.00293441331929734	0.956799542534612	0.999998013132112	1.03147895309683	0.0447143839266683	NS	unchanged
loop_16019	chr19	21650000	21655000	chr19	21735000	21740000	chr19:21650000-21655000_chr19:21735000-21740000	-0.0444127348738077	5.92064638399533	0.00293384951964626	0.956803688808146	0.999998013132112	0.96968445749456	0.0444127348738077	NS	unchanged
loop_2146	chr1	174590000	174595000	chr1	174915000	174920000	chr1:174590000-174595000_chr1:174915000-174920000	-0.0448247983790568	4.32518452530659	0.00293288840862882	0.956810757894772	0.999998013132112	0.969407535132105	0.0448247983790568	NS	unchanged
loop_10385	chr9	58900000	58905000	chr9	59280000	59285000	chr9:58900000-58905000_chr9:59280000-59285000	-0.0445595882409175	5.07056428041502	0.00293127756133726	0.956822608475103	0.999998013132112	0.969585757369976	0.0445595882409175	NS	unchanged
loop_2943	chr3	152395000	152400000	chr3	153910000	153915000	chr3:152395000-152400000_chr3:153910000-153915000	0.0458057801795217	2.95300684476336	0.00293081138059526	0.956826038653621	0.999998013132112	1.03225956033162	0.0458057801795217	NS	unchanged
loop_7439	chrX	156640000	156645000	chrX	157305000	157310000	chrX:156640000-156645000_chrX:157305000-157310000	0.0469274560634512	2.19802990736184	0.00293060571884441	0.956827552008857	0.999998013132112	1.03306244025366	0.0469274560634512	NS	unchanged
loop_3157	chr3	13470000	13475000	chr3	13650000	13655000	chr3:13470000-13475000_chr3:13650000-13655000	-0.0445317093230748	5.10797177195232	0.00292886808059833	0.956840340489276	0.999998013132112	0.969604494013607	0.0445317093230748	NS	unchanged
loop_10069	chr14	55870000	55875000	chr14	55915000	55920000	chr14:55870000-55875000_chr14:55915000-55920000	0.044293890953061	6.5255023516721	0.00292753255795394	0.956850172109229	0.999998013132112	1.0311783584196	0.044293890953061	NS	unchanged
loop_16282	chr2	154705000	154710000	chr2	154790000	154795000	chr2:154705000-154710000_chr2:154790000-154795000	-0.0443741214287247	5.85730250032416	0.00292752396104801	0.95685023540373	0.999998013132112	0.969710411253023	0.0443741214287247	NS	unchanged
loop_1145	chr13	23425000	23430000	chr13	23685000	23690000	chr13:23425000-23430000_chr13:23685000-23690000	0.0456510556660813	3.0574906782603	0.00292556053589355	0.956864693514009	0.999998013132112	1.03214885967106	0.0456510556660813	NS	unchanged
loop_9808	chr14	120135000	120140000	chr14	120400000	120405000	chr14:120135000-120140000_chr14:120400000-120405000	-0.0445151493752421	5.07416179026773	0.00292555626647406	0.956864724958113	0.999998013132112	0.969615623664391	0.0445151493752421	NS	unchanged
loop_4457	chr10	85955000	85960000	chr10	86705000	86710000	chr10:85955000-85960000_chr10:86705000-86710000	0.0452579850111809	3.48772272543705	0.00292513551632201	0.956867823879112	0.999998013132112	1.0318676830169	0.0452579850111809	NS	unchanged
loop_20408	chr6	97275000	97280000	chr6	97415000	97420000	chr6:97275000-97280000_chr6:97415000-97420000	-0.0444070652479678	5.47918712160758	0.0029233244168636	0.956881165592957	0.999998013132112	0.969688268250612	0.0444070652479678	NS	unchanged
