gene	chr	start	end	mod_difference	dmr_qvalue	direction	n_atac_up	n_atac_down	net_atac
Ccn1	chr3	145646975	145649980	-0.0710587857813691	0.0175393401067751	Hypomethylated	2	0	2
Zfp622	chr15	25984365	25998480	0.0526081784890073	0.0175401774300374	Hypermethylated	0	0	0
Ttc37	chr13	76098733	76190315	0.0176744252593023	0.0175841374888143	Hypermethylated	0	0	0
Zfyve9	chr4	108637465	108780797	0.0219348629244946	0.0176921657407121	Hypermethylated	0	0	0
Pim2	chrX	7878261	7883431	0.125454017057672	0.0176922830126075	Hypermethylated	0	0	0
Bod1	chr11	31665180	31671884	0.0941407688345625	0.0177441783689303	Hypermethylated	1	1	0
Kcnj6	chr16	94748635	94997700	0.0186466165269632	0.0177740236055893	Hypermethylated	3	0	3
Plcd4	chr1	74542887	74567793	0.0476335223599987	0.0179373377282654	Hypermethylated	0	0	0
Rapgefl1	chr11	98836784	98853696	0.0805219615898419	0.0179675530348142	Hypermethylated	0	0	0
Mcrip2	chr17	25863697	25868763	0.202250084430936	0.0179932665794611	Hypermethylated	0	0	0
Ly6e	chr15	74955050	74959904	0.372204968944099	0.0180285046086702	Hypermethylated	0	1	-1
Clic4	chr4	135213968	135272813	-0.0253863063994139	0.0180655283764286	Hypomethylated	1	0	1
Tgfbrap1	chr1	43047199	43098636	0.0330155249599308	0.0181111930485103	Hypermethylated	0	0	0
Elmo2	chr2	165288030	165326478	0.0479413283119285	0.0181254300350255	Hypermethylated	0	0	0
Ptdss2	chr7	141122381	141157605	0.0440536875723778	0.0182309850509436	Hypermethylated	0	0	0
Mettl9	chr7	121034444	121078328	0.0304255737948546	0.0183621992306313	Hypermethylated	0	0	0
Plch2	chr4	154983114	155056783	0.0591102694882901	0.0183960148820433	Hypermethylated	0	0	0
Stmn1	chr4	134468319	134473842	0.0697680831603301	0.0184082016481454	Hypermethylated	0	0	0
Pip4p1	chr14	50926067	50930855	0.0903473095941715	0.0184449707103144	Hypermethylated	0	0	0
Gm7072	chr17	22285870	22314836	0.0288479578124365	0.0184449707103144	Hypermethylated	0	0	0
Snap23	chr2	120567670	120601254	0.0297181637791627	0.0184645567414238	Hypermethylated	0	0	0
Cxcl12	chr6	117168534	117181366	-0.0668353096636387	0.0185048834780361	Hypomethylated	1	1	0
Slc25a3	chr10	91116573	91124058	0.0730906346368104	0.0185048834780361	Hypermethylated	0	0	0
Slc17a1	chr13	23867749	23895729	-0.0297435162966131	0.0185064233408003	Hypomethylated	0	0	0
Sugt1	chr14	79587690	79635195	0.0270763021982858	0.0185106020462516	Hypermethylated	0	0	0
Cryl1	chr14	57274992	57398528	-0.0191933453474475	0.0185371606450594	Hypomethylated	1	0	1
Mmadhc	chr2	50279880	50296800	0.050499711031648	0.0185506096390638	Hypermethylated	1	0	1
Barx2	chr9	31846043	31913461	-0.0191294406863958	0.0185628532754668	Hypomethylated	2	0	2
Zpbp	chr11	11279625	11462407	0.0150521371486527	0.0186136307886016	Hypermethylated	0	0	0
Tmbim6	chr15	99392881	99410048	0.0496416404761675	0.0186542601400208	Hypermethylated	0	0	0
Psma1	chr7	114264605	114276117	0.0536859184731775	0.018664408014972	Hypermethylated	0	2	-2
Slc6a6	chr6	91684052	91759065	-0.0509203559093061	0.0186845011136623	Hypomethylated	3	0	3
Mtf2	chr5	108065673	108109003	0.0393941472486465	0.0187330134032596	Hypermethylated	0	0	0
Pik3c2a	chr7	116337264	116443448	0.0224792577775369	0.0187651379167195	Hypermethylated	0	0	0
Insig2	chr1	121304352	121332588	0.0385062236263267	0.0187701089660326	Hypermethylated	1	0	1
Nqo2	chr13	33964686	33988442	0.0401137172867729	0.0187981826664298	Hypermethylated	0	0	0
Eif3e	chr15	43250057	43282718	0.0286535063411987	0.0188063479076311	Hypermethylated	0	0	0
Lgals4	chr7	28833853	28841707	-0.152820259017203	0.0188897037752299	Hypomethylated	0	0	0
Ppm1a	chr12	72757454	72799818	0.0306260547059595	0.0188897037752299	Hypermethylated	2	0	2
Mettl23	chr11	116843277	116854262	0.0518200099309288	0.0189089219934045	Hypermethylated	0	0	0
Schip1	chr3	68064801	68626480	0.0084193858161602	0.018914658774848	Hypermethylated	2	0	2
Rrm2	chr12	24708240	24714145	-0.0833236163478099	0.0189265669418974	Hypomethylated	0	0	0
Ufsp2	chr8	45975527	45996957	0.0284866825043144	0.0189275868027247	Hypermethylated	0	0	0
Tmem61	chr4	106498812	106540545	-0.0332124858035732	0.0190352721214941	Hypomethylated	0	0	0
Rnf225	chr7	12927415	12931071	0.111980081499816	0.0190416151414846	Hypermethylated	0	0	0
Elp1	chr4	56749679	56802330	0.0220831987189085	0.0190697606259431	Hypermethylated	0	0	0
Arcn1	chr9	44741563	44767844	0.0352220238624751	0.0190697606259431	Hypermethylated	0	0	0
Pacsin1	chr17	27655508	27711481	0.0551678224851863	0.0190697606259431	Hypermethylated	0	0	0
Klhl31	chr9	77636499	77660126	0.0296101226403541	0.0190738054046744	Hypermethylated	0	0	0
Trpc1	chr9	95705081	95750374	0.0293790352395743	0.0190738054046744	Hypermethylated	0	0	0
Cnep1r1	chr8	88118768	88135109	0.0396702115374592	0.0190876026190658	Hypermethylated	0	0	0
Naxd	chr8	11497505	11514959	0.0533965769157454	0.0191751975405596	Hypermethylated	0	1	-1
Otulinl	chr15	27655068	27681578	0.0318291320974848	0.0192550198846905	Hypermethylated	2	0	2
Hgh1	chr15	76368897	76371436	0.268787020601903	0.0192851646082885	Hypermethylated	0	0	0
Zbtb1	chr12	76370265	76396949	0.0276737398604288	0.0193246750421298	Hypermethylated	0	0	0
1810037I17Rik	chr3	122924202	122926183	0.0947645183440462	0.0193608559345622	Hypermethylated	0	0	0
2810004N23Rik	chr8	124836944	124863119	0.0505249436662342	0.0193608559345622	Hypermethylated	0	0	0
Osgin2	chr4	15997120	16013887	0.0417526408874394	0.0193878546521659	Hypermethylated	0	0	0
Clcn1	chr6	42286684	42315755	0.0298789257358166	0.019421061609322	Hypermethylated	0	0	0
Ston2	chr12	91633008	91788386	-0.0122272504523372	0.0194411023077593	Hypomethylated	1	0	1
Fgfr1op2	chr6	146577202	146599197	0.0352528698599102	0.0194438916020247	Hypermethylated	0	0	0
Kndc1	chr7	139894695	139941536	0.0564495211430918	0.0194467095261208	Hypermethylated	0	1	-1
Sin3a	chr9	57072039	57128365	0.020160012912612	0.0194616734317999	Hypermethylated	0	0	0
Cluh	chr11	74649494	74670846	0.0873672667976648	0.0194795570456762	Hypermethylated	0	0	0
Tmem109	chr19	10870659	10882000	0.0898039980463053	0.0194795570456762	Hypermethylated	0	0	0
Cck	chr9	121489823	121495693	-0.138795924225029	0.0194896551837415	Hypomethylated	0	0	0
Ntf5	chr7	45413694	45417178	-0.120453362767458	0.0195640504394992	Hypomethylated	0	0	0
Ptpn23	chr9	110385081	110408212	0.0590530547960827	0.0196290314179091	Hypermethylated	0	0	0
Exoc8	chr8	124893107	124897704	0.0941893806606566	0.0196871874000343	Hypermethylated	0	0	0
Gtf2e2	chr8	33731832	33777172	0.0313345747532296	0.0197042992476358	Hypermethylated	0	0	0
Galnt1	chr18	24205343	24286817	0.0236557092426436	0.0197042992476358	Hypermethylated	0	0	0
Vav2	chr2	27262103	27427032	-0.0258449327906382	0.0197254020271997	Hypomethylated	0	0	0
Rbak	chr5	143172185	143180774	0.0331430752657274	0.0197649541881236	Hypermethylated	0	0	0
Mtpn	chr6	35508905	35539887	0.0467408489578637	0.0197649541881236	Hypermethylated	5	0	5
Card11	chr5	140872989	141000581	-0.0183666737655135	0.0198178271697114	Hypomethylated	1	0	1
Dock3	chr9	106892824	107231908	0.0144234264583558	0.0198178271697114	Hypermethylated	1	0	1
Zup1	chr10	33919141	33951268	0.0326222354855867	0.0198514121376291	Hypermethylated	0	0	0
Ndufs2	chr1	171234852	171251387	0.0374718556260978	0.019872673785843	Hypermethylated	0	0	0
Tmem50a	chr4	134897848	134915023	0.0408866067293405	0.0199238705706972	Hypermethylated	0	1	-1
Golga2	chr2	32287383	32307920	0.060983757373932	0.0199453367449735	Hypermethylated	0	0	0
Smarcad1	chr6	65042582	65116060	0.0219807706574426	0.0199454433750013	Hypermethylated	0	0	0
Snu13	chr15	82040524	82047597	0.0784604534776643	0.0199495449983784	Hypermethylated	0	0	0
Zfp451	chr1	33761544	33814594	0.0242573639831571	0.020029003268633	Hypermethylated	0	0	0
Klhl9	chr4	88718291	88722464	0.0474258828364336	0.0200512769581542	Hypermethylated	0	0	0
Cyb5d1	chr11	69391924	69395630	0.105632402696306	0.02008707809483	Hypermethylated	0	0	0
Olfr449	chr6	42834383	42839515	0.069017628300869	0.0200918681644556	Hypermethylated	0	0	0
Heatr3	chr8	88137854	88172026	0.0336636602875398	0.0201298969393062	Hypermethylated	0	0	0
Gzf1	chr2	148681022	148692948	0.0463653116287094	0.0201326436819645	Hypermethylated	0	0	0
Afap1	chr5	35893318	36003922	-0.024554611560954	0.0201326436819645	Hypomethylated	2	0	2
Nck1	chr9	100492292	100546133	0.0317162941963629	0.0201460619628853	Hypermethylated	0	0	0
Magea6	chrX	154924011	154935986	-0.131730769230769	0.0201598781480408	Hypomethylated	0	0	0
Zdhhc5	chr2	84687969	84715179	0.0304637965039922	0.0201660920112585	Hypermethylated	0	0	0
Ddhd2	chr8	25725345	25754595	0.0283398147076763	0.0201660920112585	Hypermethylated	0	0	0
Ewsr1	chr11	5069688	5099265	0.043102785812188	0.0202484577714336	Hypermethylated	0	0	0
Vmn1r88	chr7	13159567	13185863	0.0271468563652129	0.0203450494714844	Hypermethylated	0	0	0
Erp44	chr4	48193322	48279557	0.0220822862649828	0.0203527255460361	Hypermethylated	0	0	0
Olfr729	chr14	50144730	50152909	0.0766459281250813	0.020379082965413	Hypermethylated	0	0	0
Vps50	chr6	3498381	3603530	0.0155790271039753	0.0204155510793794	Hypermethylated	0	0	0
Zbtb25	chr12	76347781	76369601	0.0431921530258146	0.0204505649458581	Hypermethylated	0	0	0
Cse1l	chr2	166906039	166946388	0.0282187850487896	0.0204561986770344	Hypermethylated	0	0	0
Cd200r3	chr16	44943677	44981379	0.0428447480071115	0.0204561986770344	Hypermethylated	0	0	0
Smr2	chr5	88086555	88109052	-0.0435904454490972	0.0204568721342668	Hypomethylated	0	0	0
Tsc22d1	chr14	76414960	76507764	0.0167477918101863	0.0204744810802659	Hypermethylated	1	0	1
Xrcc1	chr7	24546288	24573439	0.053919797204332	0.0204938772754869	Hypermethylated	0	0	0
Hpse	chr5	100679483	100719715	0.0251443833678091	0.0204946848486129	Hypermethylated	2	0	2
Med26	chr8	72494560	72548269	0.0378521242567712	0.0204998973504552	Hypermethylated	0	1	-1
Sltm	chr9	70542753	70592233	0.02772085713251	0.0205092987990029	Hypermethylated	0	0	0
Gpr89	chr3	96868280	96905345	0.0227765914387934	0.020525612765755	Hypermethylated	0	0	0
Slc16a7	chr10	125219269	125389464	0.0115914386051474	0.02055358114046	Hypermethylated	1	0	1
Immp2l	chr12	41024089	41955587	0.00596987258875303	0.02055358114046	Hypermethylated	4	0	4
Slc35f3	chr8	126138994	126395977	0.0204014884336519	0.0205774144447355	Hypermethylated	1	0	1
Mterf4	chr1	93299210	93305914	0.0824227516999243	0.020593273727716	Hypermethylated	0	0	0
Mapre2	chr18	23752332	23893860	0.0205738636774587	0.0206138016985038	Hypermethylated	0	0	0
Ngfr	chr11	95568817	95587734	-0.132292282469336	0.0206207561929504	Hypomethylated	1	0	1
Rbsn	chr6	92186711	92214924	0.0325901180806938	0.0206401264203738	Hypermethylated	0	0	0
Sgip1	chr4	102741296	102973627	0.0137149857026535	0.0206402523170114	Hypermethylated	11	0	11
Rdh16f2	chr10	127866473	127877316	-0.0552987206705526	0.0206402523170114	Hypomethylated	0	0	0
Sntg2	chr12	30174481	30373374	-0.0117498580034383	0.0206402523170114	Hypomethylated	0	0	0
Zfp60	chr7	27731388	27753701	0.0378379615628386	0.0206855911701644	Hypermethylated	0	0	0
1190005I06Rik	chr8	120608601	120647631	-0.057108423651106	0.0206855911701644	Hypomethylated	0	0	0
Epb41l2	chr10	25359797	25523518	-0.0122466779269368	0.0206898642621035	Hypomethylated	0	0	0
Sntb2	chr8	106935749	107019713	0.0266859798504262	0.0207464328365838	Hypermethylated	1	0	1
Pigb	chr9	73007418	73040377	0.0307661307783604	0.0207809419938876	Hypermethylated	0	0	0
Lpin2	chr17	71182559	71249816	0.0216696773495133	0.020857348907588	Hypermethylated	0	0	0
Olfr1361	chr13	21656879	21663385	-0.0737351910461155	0.020967492184765	Hypomethylated	0	0	0
Prpf38b	chr3	108902804	108911726	0.0727727662435567	0.0209709914845604	Hypermethylated	0	0	0
Parm1	chr5	91517614	91626893	-0.0175987048169116	0.0210156527097177	Hypomethylated	1	0	1
Tmprss11d	chr5	86302216	86373419	0.0246674648459895	0.0210335241208243	Hypermethylated	0	0	0
Ulk1	chr5	110784487	110810096	0.102733029655208	0.0210362003246247	Hypermethylated	0	0	0
Stk16	chr1	75210837	75215605	0.153692689196891	0.021050553906849	Hypermethylated	0	0	0
Cops4	chr5	100518308	100547802	0.0332679581827632	0.0210889834397833	Hypermethylated	0	0	0
Borcs5	chr6	134639509	134711186	0.0245420610997407	0.0211218312889457	Hypermethylated	0	0	0
Fbxl4	chr4	22357542	22434090	0.0200615380866448	0.0211822574591596	Hypermethylated	1	0	1
Tspan11	chr6	127887588	127953976	-0.0366638458901998	0.02123055687991	Hypomethylated	3	0	3
Bfar	chr16	13671857	13703611	0.0315106220000274	0.0212880416247461	Hypermethylated	0	0	0
Plaa	chr4	94567513	94603243	0.0292344672476859	0.021299557147265	Hypermethylated	0	0	0
Mpc2	chr1	165460636	165481213	0.051857338153423	0.0213017561994972	Hypermethylated	0	0	0
Pcna	chr2	132249161	132253313	0.0726651940398106	0.0213767328110176	Hypermethylated	0	0	0
Rnf121	chr7	102019136	102065468	0.0434169720535311	0.0213767328110176	Hypermethylated	0	0	0
Appl2	chr10	83600032	83648737	0.0392258547491455	0.0213781823634621	Hypermethylated	0	0	0
Atp5g2	chr15	102662863	102672351	0.0698037958841606	0.0213828451978321	Hypermethylated	0	0	0
Fsbp	chr4	11579664	11587590	0.0495053364065211	0.0213909942884795	Hypermethylated	0	0	0
Golga3	chr5	110176700	110226469	0.0221258313178536	0.0214513259160196	Hypermethylated	0	0	0
D130043K22Rik	chr13	24845134	24901269	-0.0240936169414283	0.0214595311105432	Hypomethylated	1	0	1
Acnat2	chr4	49379839	49408150	-0.0417508946539394	0.0214805083775822	Hypomethylated	1	0	1
Gm49527	chr15	76879319	76901282	0.0322426125119734	0.0214871616947755	Hypermethylated	0	0	0
Fzd5	chr1	64730557	64737750	-0.0712834407979713	0.0215051852968044	Hypomethylated	0	0	0
Slc47a1	chr11	61343400	61378344	-0.0310495408843293	0.0215051852968044	Hypomethylated	0	0	0
Ccnd2	chr6	127125161	127152192	-0.0466087081516945	0.0215627805936667	Hypomethylated	0	0	0
Psmf1	chr2	151715811	151744185	0.038980142024313	0.0215765275873198	Hypermethylated	0	0	0
2310061I04Rik	chr17	35892676	35897430	0.0896069888189682	0.0215765275873198	Hypermethylated	0	0	0
Vmp1	chr11	86583864	86683835	0.0192142898569376	0.0215832545048007	Hypermethylated	0	0	0
Eftud2	chr11	102838472	102880984	0.0332764985803627	0.0215832545048007	Hypermethylated	1	0	1
Cdip1	chr16	4750347	4790291	0.0482822548832226	0.0215832545048007	Hypermethylated	0	0	0
Mamdc2	chr19	23302608	23448441	0.0156801462406384	0.021637306250563	Hypermethylated	1	0	1
Lonrf1	chr8	36216063	36249515	0.0318480117915756	0.0216822800366233	Hypermethylated	0	1	-1
Pnisr	chr4	21847582	21876474	0.0305835385897834	0.0217001041666191	Hypermethylated	0	0	0
Ugt1a7c	chr1	88095061	88220001	0.0136021535290691	0.0217062448999524	Hypermethylated	0	0	0
Zfp207	chr11	80383278	80405732	0.051098122712683	0.0217449856447151	Hypermethylated	0	0	0
Map2	chr1	66175272	66442582	0.0152172735722123	0.021822219401324	Hypermethylated	1	1	0
Tmcc1	chr6	116018610	116193485	0.0204463268286367	0.0218246040290111	Hypermethylated	1	0	1
Tubgcp3	chr8	12614276	12672247	0.0231552269499545	0.0218459439149572	Hypermethylated	0	0	0
Mtch2	chr2	90847154	90866809	0.0571611635769854	0.0218939442224291	Hypermethylated	0	0	0
Vmn2r92	chr17	18151886	18188885	-0.0362372036880387	0.0219048020393001	Hypomethylated	0	0	0
Clic1	chr17	35049965	35058748	0.0955444844484875	0.021909687264557	Hypermethylated	0	0	0
Cep112	chr11	108425191	108860614	-0.00823572021844476	0.0219358638808168	Hypomethylated	1	0	1
Ifnar1	chr16	91485237	91507440	0.0364503694652889	0.0219385289185513	Hypermethylated	0	0	0
Cul4a	chr8	13105620	13147939	0.0322066617264669	0.0219529137699331	Hypermethylated	0	0	0
Ddx5	chr11	106780354	106789184	0.0466908886819382	0.0219926647100491	Hypermethylated	0	0	0
E330034G19Rik	chr14	24293213	24309965	-0.0450654645963948	0.0220144262274491	Hypomethylated	0	0	0
Dpy19l1	chr9	24411775	24503139	0.017895926892637	0.0220439242229984	Hypermethylated	0	0	0
Seh1l	chr18	67774875	67795486	0.0374664860912937	0.0220485069400934	Hypermethylated	0	0	0
Zfp697	chr3	98382460	98753811	0.0129305958313393	0.0220503570697712	Hypermethylated	0	1	-1
Mphosph6	chr8	117791644	117801942	0.0582943039801649	0.0221032068925545	Hypermethylated	0	1	-1
Cyyr1	chr16	85421532	85553396	0.0129829407896953	0.0221054956403738	Hypermethylated	3	0	3
Coa7	chr4	108328139	108341543	0.0616054500353054	0.0221617703286383	Hypermethylated	0	0	0
Wdr48	chr9	119894877	119926586	0.0286090782830595	0.0221617703286383	Hypermethylated	0	0	0
Lasp1	chr11	97798999	97838763	0.0477333023007971	0.0221837122077675	Hypermethylated	0	0	0
Zfp654	chr16	64780346	64851651	0.0256318619518249	0.0221837122077675	Hypermethylated	0	0	0
Cep192	chr18	67800106	67885169	0.0152206241661543	0.0221837122077675	Hypermethylated	0	0	0
Sorcs3	chr19	48206024	48805504	-0.00622883700000676	0.0221837122077675	Hypomethylated	1	0	1
Gen1	chr12	11238919	11265800	0.0254866230837674	0.0221983505181603	Hypermethylated	0	0	0
Mark2	chr19	7275395	7341859	0.0425868446664421	0.0222108161824866	Hypermethylated	0	0	0
Fnbp4	chr2	90745369	90781020	0.0371483725281481	0.0222196683504148	Hypermethylated	0	0	0
Snx25	chr8	46033260	46152158	0.0158050537825598	0.0222196683504148	Hypermethylated	0	0	0
Rnf103	chr6	71493893	71510880	0.043123894772612	0.0222466035222435	Hypermethylated	0	0	0
Nepro	chr16	44724300	44737283	0.0525863239317945	0.0222609308293663	Hypermethylated	0	0	0
Gabarap	chr11	69991142	69994950	0.084109772348143	0.0222753058895076	Hypermethylated	0	0	0
B4galnt3	chr6	120203072	120294558	-0.0220690286879596	0.0223380838811892	Hypomethylated	1	0	1
Utp25	chr1	193091103	193130271	0.032828268738559	0.022345707790996	Hypermethylated	0	0	0
Vrk1	chr12	106010227	106077425	-0.0184641631572686	0.022345707790996	Hypomethylated	2	0	2
Baz2b	chr2	59899362	60209838	0.0105249722480072	0.0224121996002709	Hypermethylated	0	0	0
1700007K13Rik	chr2	28462000	28466331	-0.104470629684972	0.0224634651893946	Hypomethylated	0	0	0
Ranbp6	chr19	29808399	29812973	0.0546674125959329	0.0225008958246864	Hypermethylated	0	0	0
Zfp775	chr6	48602062	48623226	0.0359108874939152	0.0225026667384353	Hypermethylated	0	0	0
Cacna1b	chr2	24603886	24763151	-0.0193517199912974	0.0225082012957058	Hypomethylated	2	0	2
Nmd3	chr3	69721984	69756372	0.0390295619785107	0.0225445064844869	Hypermethylated	0	2	-2
Slc39a14	chr14	70303468	70351424	0.0376876373951832	0.0225635791581871	Hypermethylated	0	0	0
Mnat1	chr12	73123716	73273987	0.0159146466747013	0.022591593240524	Hypermethylated	0	0	0
Fmn1	chr2	113327735	113716766	0.00856589840206978	0.0226194385279329	Hypermethylated	0	0	0
Ndufb6	chr4	40270590	40279420	0.0583682964049818	0.0226706427452422	Hypermethylated	0	0	0
Ola1	chr2	73092800	73218923	0.0155216065028355	0.0226893940887619	Hypermethylated	0	0	0
Brpf1	chr6	113307136	113324859	0.0500720583117811	0.0226893940887619	Hypermethylated	0	0	0
Ipo13	chr4	117894485	117914998	0.0777501171950819	0.02269650304821	Hypermethylated	0	0	0
Tg	chr15	66670752	66850720	-0.0183336861501142	0.0227383827326286	Hypomethylated	0	0	0
Vamp3	chr4	151047299	151057962	0.048181347371393	0.022769795950634	Hypermethylated	0	0	0
Hacd2	chr16	35022427	35109176	0.0213615785630951	0.0227783781178515	Hypermethylated	0	0	0
Ndufaf5	chr2	140170648	140203688	0.0285045111827564	0.0228125815654294	Hypermethylated	0	0	0
Taz	chrX	74281911	74290150	-0.142024975221681	0.0228278168586717	Hypomethylated	0	0	0
Tmem91	chr7	25669138	25675165	0.0818868893693245	0.022831870727343	Hypermethylated	0	0	0
Sox4	chr13	28948918	28953712	-0.0497130337722672	0.0228556386642167	Hypomethylated	0	0	0
Lrch3	chr16	32914099	33015646	0.022021988129139	0.0229192796899618	Hypermethylated	1	0	1
C330018D20Rik	chr18	56955832	56975367	0.0332347073735395	0.0229192796899618	Hypermethylated	0	4	-4
Olfr769	chr10	129108951	129117860	0.0583546038223595	0.0229254098261192	Hypermethylated	0	0	0
Amz2	chr11	109425945	109452812	0.0363857761344624	0.0229284701216935	Hypermethylated	0	0	0
Sucla2	chr14	73525318	73596141	0.0246616101034358	0.0229370945687126	Hypermethylated	0	0	0
Lingo3	chr10	80832800	80844038	0.0763001477869709	0.0229759168950689	Hypermethylated	0	0	0
Frmpd4	chrX	167471308	168577230	-0.00974299035027826	0.0230020135202834	Hypomethylated	4	0	4
Mc5r	chr18	68337595	68342445	0.0420575713905056	0.0230488466956788	Hypermethylated	0	0	0
Fsip1	chr2	118130423	118256965	-0.0160254148747202	0.0231145714502121	Hypomethylated	0	0	0
