TargetGene	log2FC	padj	baseMean	sum_delta_activity	sum_delta_contact	sum_delta_unnorm	sum_delta_abc	n_enhancers	is_de
Rin2	-0.240524	0.256533	142.181519	2.187839	-0.001127	-0.026679	-0.035977	10	FALSE
Rin3	0.316272	0.343	30.597938	-6.577971	0.028975	0.347112	0.054336	11	FALSE
Ring1	0.270971	0.083688	121.330885	-0.281494999999999	-0.00352000000000001	0.04057	0.014259	8	FALSE
Rinl	-0.391167	0.633897	7.671064	0.104954000000002	-0.012377	-0.457816	0.000354000000000005	10	FALSE
Rint1	0.008096	0.986474	172.222112	1.232008	-0.00140300000000001	-0.126601	-0.043755	6	FALSE
Riok1	0.070328	0.68554	259.037141	3.153225	-0.020127	-0.225613	-0.071005	6	FALSE
Riok3	0.027968	0.864784	966.644518	2.363486	-0.011129	-0.195839	0.012448	4	FALSE
Riox1	-0.4384	0.423073	15.289415	-14.459597	-0.030341	-0.717867	-0.061593	6	FALSE
Riox2	0.579014	0.02685	38.402381	11.460142	0.01121	0.156105	0.00444	13	TRUE
Ripk1	-0.122856	0.506689	153.146071	0.0428599999999992	-0.040911	-0.410565	-0.068029	8	FALSE
Ripk2	0.154651	0.642216	133.236438	-10.587446	-0.01974	-0.235156	-0.029826	8	FALSE
Ripk4	2.261972	0	14.796422	14.566624	0.046216	0.509216	0.011767	17	TRUE
Ripor3	0.576303	0.575078	4.841684	-3.537195	0.032143	0.082429	0.021605	8	FALSE
Ripply2	-0.51528	0.035346	60.354857	-6.662358	-0.014335	-0.356927	-0.046052	6	TRUE
Rit1	0.181975	0.305749	116.571795	12.504281	0.014365	0.228943	0.018674	10	FALSE
Rit2	-2.171989	0	1848.728267	-54.228294	-0.042817	-2.38166	-0.067089	9	TRUE
Rita1	-0.079336	0.894426	29.318217	-5.294961	-0.00977700000000001	-0.204864	6.89999999999996e-05	7	FALSE
Rlbp1	0.063468	0.969167	9.047886	-2.454213	0.012425	-0.22562	-0.034019	5	FALSE
Rlf	-0.014335	0.962923	1362.60204	-4.56727199999999	-0.005154	-0.010678	-0.004361	3	FALSE
Rlim	0.131711	0.384661	497.702189	19.142279	-0.032232	-0.567975	-0.092574	9	FALSE
Rmc1	0.064559	0.766749	252.139676	-10.315698	0.002819	-0.018898	0.00297300000000001	7	FALSE
Rmdn1	-0.061877	0.847057	624.305152	5.264964	-0.00915400000000001	-0.067202	-0.028874	6	FALSE
Rmdn3	0.049042	0.906018	95.5869	2.989029	-0.002439	-0.103933	-0.013792	8	FALSE
Rmi1	-0.046009	0.928264	67.942511	-6.947168	0.00805500000000001	0.023914	0.01175	6	FALSE
Rmi2	-1.43617	0	36.695905	-10.942311	-0.021885	-0.702114	-0.039082	14	TRUE
Rmnd1	0.212147	0.1706	339.942282	5.502382	-0.011169	-0.010231	-0.007505	8	FALSE
Rmnd5a	0.13651	0.196636	1610.746465	2.641606	0.000322000000000001	0.14712	0.002816	6	FALSE
Rmnd5b	0.04254	0.904528	122.685114	5.730952	-6.60000000000036e-05	0.23915	0.047233	5	FALSE
Rmrp	-0.555678	0.353448	154.495034	-5.397653	-0.031608	-0.707571	-0.040702	8	FALSE
Rnase4	-0.677693	0.435739	5.420527	-14.556512	-0.007441	-0.531068	-0.068057	13	FALSE
Rnaseh1	-0.073512	0.871393	59.050932	-20.274364	0.011721	0.198904	0.076566	12	FALSE
Rnaseh2a	-0.19862	0.535886	45.256113	-16.537216	0.017637	-0.861924	-0.023512	12	FALSE
Rnaseh2b	-0.315915	0.025283	136.654328	1.514534	0.002152	0.00157399999999999	-0.037846	13	TRUE
Rnaseh2c	0.098121	0.865141	42.2115	4.119003	0.015906	0.590532	0.039294	7	FALSE
Rnasel	0.073685	0.961934	6.710187	8.99103	0.037107	0.909434	0.025779	11	FALSE
Rnaset2a	-0.481098	0.301957	15.585041	-2.32750800000001	-0.013633	-0.331591	-0.018205	8	FALSE
Rnaset2b	-0.585443	0.242364	14.79826	88.505601	0.281504	1.51527	0.526818	6	FALSE
Rnd1	-0.031991	0.957383	70.38174	5.287611	0.00729399999999999	0.234358	0.019763	4	FALSE
Rnd2	0.005366	0.99493	81.278554	4.248871	0.012458	0.374524	0.027385	8	FALSE
Rnd3	0.06387	0.89416	76.210185	11.729844	0.00258	0.747132	0.046123	6	FALSE
Rnf10	0.031452	0.891315	406.835472	-4.663806	0.010698	0.036437	0.006347	13	FALSE
Rnf103	0.032726	0.873532	625.846087	-1.192918	-0.025263	-0.50699	-0.059358	9	FALSE
Rnf111	0.093624	0.479179	923.408977	-15.546792	-0.00334	-0.18779	-0.023427	7	FALSE
Rnf112	0.278962	0.183915	1435.190997	-10.313431	0.023782	-0.705934	-0.020447	10	FALSE
Rnf113a1	0.153616	0.896035	9.012715	15.974917	0.016849	0.312966	-0.00638600000000001	13	FALSE
Rnf114	-0.015442	0.957923	360.47524	-11.925165	0.010282	-0.0998630000000001	0.026359	10	FALSE
Rnf115	0.027019	0.917651	528.017739	-1.982968	-0.013754	-0.313374	-0.042226	8	FALSE
Rnf121	0.087051	0.6007	508.884437	14.89084	-0.008993	0.186861	0.006454	9	FALSE
Rnf122	-0.771311	1e-06	334.538312	-1.98682999999999	-0.038774	-1.132663	-0.006056	6	TRUE
Rnf123	-0.037526	0.934619	496.2043	-10.546747	0.004999	-0.532389	-0.013687	12	FALSE
Rnf126	0.239962	0.290392	185.861425	-1.552972	0.012162	0.051514	-0.00705	8	FALSE
Rnf128	-0.172011	0.398502	146.893641	-3.048138	0.005138	0.066934	-0.00651	16	FALSE
Rnf13	-0.011298	0.966727	724.869068	3.415512	-0.018549	-0.053555	-0.011355	5	FALSE
Rnf130	0.20138	0.003774	2317.389725	5.730078	0.025949	0.233862	0.036906	8	TRUE
Rnf135	-0.388764	0.548901	13.474413	1.643187	-0.001473	0.099976	0.056449	6	FALSE
Rnf138	-0.12101	0.721989	207.474142	-3.786326	-0.000339	-0.034193	-0.013328	4	FALSE
Rnf139	0.616545	0.104309	16.415351	-6.450147	-0.006335	-0.091064	0.016001	8	FALSE
Rnf14	-0.011482	0.956214	656.937888	-8.881981	-0.00305	-0.564448	0.042134	9	FALSE
Rnf141	-0.092844	0.691129	360.746221	-10.129552	0.0091	-0.028176	-0.000896000000000005	9	FALSE
Rnf144a	-0.322245	1.8e-05	904.596163	-29.837836	0.00820200000000001	-0.85349	-0.070068	6	TRUE
Rnf144b	-0.533655	0	195.075888	4.00670200000001	0.009529	0.044552	0.01184	8	TRUE
Rnf145	0.007025	0.970562	1024.981148	1.505567	-0.00955100000000001	0.125105	0.032464	5	FALSE
Rnf146	-0.056162	0.816527	710.100523	-2.503189	0.010732	0.112625	0.041231	9	FALSE
Rnf149	-0.111827	0.543264	253.543809	-19.52283	-0.001281	-0.088014	0.004948	9	FALSE
Rnf150	0.08564	0.774311	1946.147847	-2.076522	0.003598	-0.145655	-0.042976	8	FALSE
Rnf151	-0.621858	0.65115	3.003923	3.263664	0.01828	0.640494	0.028053	9	FALSE
Rnf152	-0.299979	0.000936	2182.028373	-13.500684	0.013058	-0.346202	-0.000760000000000004	7	TRUE
Rnf157	0.177102	0.218661	463.882104	-2.368233	0.014652	0.018221	-0.01114	5	FALSE
Rnf167	0.016478	0.976206	204.852293	9.10690299999999	0.00277499999999998	0.461898	0.012693	8	FALSE
Rnf168	0.037402	0.924455	198.624107	-2.169149	0.001901	-0.009765	-0.000708	6	FALSE
Rnf169	-0.036632	0.892929	674.166519	-9.756975	0.016999	-0.01037	-0.010976	9	FALSE
Rnf17	0.186692	0.834194	13.203527	-112.67844	-0.081647	-0.507965	-0.313773	10	FALSE
Rnf180	-0.021981	0.968271	188.946439	-17.396549	0.002186	-0.062993	0.000924000000000001	6	FALSE
Rnf182	-0.534229	4.5e-05	1302.697065	-34.400265	-0.031929	-2.441375	-0.0428	9	TRUE
Rnf185	-0.024461	0.926979	332.836988	-15.909238	0.011492	-0.288667	-0.001255	12	FALSE
Rnf187	-0.020883	0.967985	437.021648	5.63356	-0.00610500000000001	0.162898	-0.011328	7	FALSE
Rnf19a	-0.040567	0.876361	513.730351	-5.983741	-0.004754	-0.218126	-0.020665	7	FALSE
Rnf19b	-0.052036	0.788824	499.082341	-5.99474	-0.00283900000000001	-0.420456	-0.005101	6	FALSE
Rnf2	-0.066294	0.719384	271.465932	-4.868082	-0.003146	0.00422800000000001	0.021979	5	FALSE
Rnf20	0.030857	0.914822	726.158235	7.698824	-0.00538	0.00553099999999998	-0.017244	4	FALSE
Rnf207	-0.105623	0.903995	12.834508	-8.315922	-0.013607	-0.162077	-0.012963	7	FALSE
Rnf208	0.021858	0.975078	311.057556	-2.676737	0.048337	-0.810005	-0.010676	8	FALSE
Rnf213	-0.090429	0.766884	109.624856	2.871347	0.014073	0.173299	0.037539	7	FALSE
Rnf214	0.15902	0.030107	538.643231	-3.145694	-0.015336	-0.26503	-0.034328	5	TRUE
Rnf215	-0.054008	0.892524	98.977092	5.094183	-0.023935	-0.070543	-0.015311	7	FALSE
Rnf216	0.080742	0.467679	1498.206843	0.97893	-0.005338	-0.101243	-0.019594	5	FALSE
Rnf217	-0.127472	0.511598	1121.618563	-8.005202	-0.002299	-0.080213	-0.040644	8	FALSE
Rnf220	0.004566	0.987663	757.857796	5.306882	0.01615	0.392053	0.065481	9	FALSE
Rnf223	0.685554	0.403121	8.242224	-0.728425000000001	0.047045	0.228983	0.095805	9	FALSE
Rnf225	-0.435003	0.432521	15.38681	-1.27336	-0.016704	-0.510502	0.011565	11	FALSE
Rnf227	-0.320393	0.132996	108.068683	-0.265074000000003	-0.00137799999999999	0.017012	0.032829	11	FALSE
Rnf24	-0.114473	0.465322	356.483682	-3.909157	-0.01308	-0.321387	-0.024271	7	FALSE
Rnf25	0.063114	0.797882	235.056694	-0.22964	0.000444000000000002	0.082438	0.01585	8	FALSE
Rnf26	-0.236599	0.354016	77.889771	-19.016943	-0.00146200000000001	-0.930611	-0.027555	11	FALSE
Rnf31	0.122752	0.662216	196.994699	11.932756	0.025542	0.620616	0.012906	7	FALSE
Rnf32	0.286944	0.013228	375.912321	-4.94442800000001	-0.002958	-0.039148	-0.007052	6	TRUE
Rnf34	-0.058753	0.803638	269.594839	-0.159320999999998	-0.007893	-0.142042	-0.01727	4	FALSE
Rnf38	0.079734	0.633897	928.814762	5.455895	0.012407	0.03597	0.019202	6	FALSE
Rnf39	-0.81983	3e-06	79.677805	9.911064	-0.006416	0.493323	0.100148	7	TRUE
Rnf4	0.101818	0.526197	342.754948	-3.980454	-0.017079	-0.310421	-0.018361	7	FALSE
Rnf40	0.134563	0.493311	255.423455	5.154414	0.017014	0.263919	0.012666	8	FALSE
Rnf41	0.284158	0.000815	532.652829	10.535495	0.008584	0.669406	0.003679	11	TRUE
Rnf43	-0.292506	0.38472	54.420492	1.897527	-0.002749	-0.090196	-0.001234	12	FALSE
Rnf44	0.171518	0.074953	654.241801	5.34614	0.000751000000000002	0.655864	0.039039	4	FALSE
Rnf5	0.303692	0.485045	34.520969	-4.295215	-0.00807100000000002	-0.142886	0.006727	8	FALSE
Rnf6	0.103384	0.597299	316.158216	2.338309	-0.008143	-0.079273	0.004094	4	FALSE
Rnf7	-0.079417	0.828211	135.97171	-5.809053	-0.000471000000000029	-0.049679	0.020404	7	FALSE
Rnft1	-0.057678	0.794078	300.08432	-3.497916	-0.0168	-0.614994	-0.043293	4	FALSE
Rnft2	-0.07338	0.740413	483.582777	3.799084	0.001069	0.055264	-0.00269	3	FALSE
Rngtt	-0.150604	0.343197	1049.610547	-9.63607	0.002647	0.111617	0.078231	12	FALSE
Rnh1	-0.255084	0.104976	125.943709	2.940411	-0.00944699999999999	-0.039028	0.016351	8	FALSE
Rnpc3	0.017003	0.967014	470.57225	4.516466	-0.00026	-0.004919	-0.006046	2	FALSE
Rnpep	-0.06651	0.864607	160.929244	2.892814	-0.022596	-0.215856	-0.038002	8	FALSE
Rnpepl1	-0.16627	0.408088	214.779512	3.72545	-0.020889	-0.056728	-0.001965	5	FALSE
Rnps1	0.033913	0.903888	358.152103	2.268102	-0.016297	-0.243837	-0.024035	10	FALSE
Ro60	-0.063425	0.773145	503.938217	-4.719071	-0.00992100000000001	-0.132001	-0.062118	6	FALSE
Robo1	-1.743519	0	945.309098	-26.257738	-0.002281	-0.02663	-0.11231	15	TRUE
Robo2	-0.310265	0.314535	391.07212	-7.691956	0.011572	-0.046226	-0.023455	4	FALSE
Robo3	0.484859	0.80643	2.348398	-2.945388	0.029532	0.076558	0.027814	12	FALSE
Robo4	0.131279	0.903229	9.764848	-2.266466	0.025228	0.15765	0.031275	14	FALSE
Rock1	0.095628	0.720856	1404.276203	3.326868	-0.008331	-0.00242499999999998	0.004514	8	FALSE
Rock2	0.20219	0.476578	3456.66219	-6.758778	-0.022686	-0.476982	-0.068278	6	FALSE
Rom1	-0.393715	0.384236	23.596992	7.239679	0.00349	0.329278	0.015324	9	FALSE
Romo1	0.368386	0.205749	38.282617	2.764169	-0.005762	-0.111836	-0.021922	7	FALSE
Ropn1l	-0.011534	0.995058	6.60966	-11.094629	0.013734	-0.023367	0.013106	8	FALSE
Ror1	-0.345034	0.0686	3708.754718	-15.664746	-0.025985	-0.817943	-0.063725	9	FALSE
Ror2	0.221202	0.500834	42.507291	-3.48789399999999	0.000576	-0.02448	-0.011357	7	FALSE
Rora	-0.261376	0.163562	18891.28751	-9.680162	0.011533	0.019645	0.030029	6	FALSE
Rorb	-0.025402	0.967329	434.545853	-23.223805	0.000491999999999999	0.018101	-0.04636	11	FALSE
Rorc	-0.236805	0.357326	141.245033	0.737066000000009	0.018357	-0.330319	-0.027237	10	FALSE
Rp2	0.088996	0.766749	118.6503	2.605847	0.008408	0.028297	-0.001288	4	FALSE
Rpa1	0.077725	0.648708	348.039426	-4.75979	0.005413	0.026514	0.010329	4	FALSE
Rpa2	0.68591	0.096494	19.375019	1.567298	-0.000451999999999999	0.014062	9.19999999999983e-05	4	FALSE
Rpa3	-0.095598	0.823299	51.739956	-12.807283	0.003113	-0.098994	-0.024811	4	FALSE
Rpain	-0.356131	0.09172	79.44424	6.79238299999999	0.004387	0.150176	0.012139	5	FALSE
Rpap1	0.020631	0.974073	104.60894	6.799735	-0.004434	0.185454	0.03045	8	FALSE
Rpap2	-0.071635	0.81445	153.235779	-10.995691	-0.011252	-0.289668	-0.063941	4	FALSE
Rpap3	0.03066	0.933371	207.698182	-8.250043	-0.002234	-0.074753	-0.003969	12	FALSE
Rpe	-0.003773	0.991956	308.257452	-2.360561	0.013002	0.047062	0.007849	5	FALSE
Rpe65	0.313721	0.872146	3.354406	-55.820351	-0.169496	-0.103562	-0.593671	7	FALSE
Rpf1	-0.041946	0.894973	197.052982	-5.192468	-0.038194	-0.286503	-0.092614	14	FALSE
Rpf2	-0.146859	0.515738	87.736731	-11.667644	-0.025798	-0.339216	-0.018156	11	FALSE
Rpgr	-0.05159	0.865141	473.735279	-19.545945	0.024572	-0.335379	0.008905	10	FALSE
Rpgrip1l	-0.192521	0.321685	390.413816	0.606006000000002	-0.006651	-0.176104	-0.02808	2	FALSE
Rph3a	0.031061	0.909238	3090.056596	-17.464435	-0.017576	-0.907298	-0.03895	7	FALSE
Rpia	-0.122285	0.538277	165.537379	0.122649000000004	-0.010017	-0.232068	-0.050448	4	FALSE
Rpl10	-0.036139	0.946837	101.764156	-3.063152	-0.033152	-0.727383	-0.035776	10	FALSE
Rpl10a	-0.008396	0.987885	81.902401	-2.54335	-0.009915	-0.236973	-0.02894	3	FALSE
Rpl11	0.052494	0.872766	166.213166	-1.644883	-0.002205	-0.066369	-0.016319	6	FALSE
Rpl12	-0.04537	0.921441	126.525441	0.067495000000001	0.014078	0.318261	0.016315	4	FALSE
Rpl13a	0.085384	0.897124	23.549045	-3.24734699999999	-0.01766	-0.322905	-0.009001	8	FALSE
Rpl14	0.090699	0.678396	238.450772	7.706349	0.013371	0.305096	0.034336	8	FALSE
Rpl15	-0.003003	0.996741	108.419708	-3.397913	0.001482	-0.106662	-0.019925	2	FALSE
Rpl18	-0.193996	0.706395	63.461365	5.484215	0.03601	1.131476	0.032642	8	FALSE
Rpl18a	-0.003241	0.993696	286.553055	-5.241223	0.00588599999999999	-0.174825	-0.028955	12	FALSE
Rpl19	0.013696	0.977332	179.824413	-4.19502	-0.013092	-0.562154	-0.035111	6	FALSE
Rpl21	-0.098809	0.86331	263.19601	1.130844	0.007605	0.087478	-0.011475	6	FALSE
Rpl22	-0.098647	0.701672	142.150154	-9.659395	-0.038805	-0.652021	-0.065505	6	FALSE
Rpl22l1	0.022689	0.976206	37.495015	9.586892	-0.00380900000000001	-0.010384	-0.013705	6	FALSE
Rpl23	-0.031568	0.963098	158.426975	6.470076	-0.00359699999999999	0.130277	0.013006	7	FALSE
Rpl23a	-0.18651	0.605098	144.376539	4.93254	0.016859	0.66964	0.043603	10	FALSE
Rpl26	-0.086394	0.789312	137.866691	0.213953999999999	-0.006805	-0.22993	0.017682	9	FALSE
Rpl27	-0.04565	0.945088	49.426213	5.427464	-0.021301	-0.134287	-0.01282	4	FALSE
Rpl27a	0.034197	0.94886	163.470255	-6.51541	0.002077	-0.315568	-0.022586	5	FALSE
Rpl28	0.064483	0.817822	209.203683	-7.87367	0.00424999999999998	-1.166656	-0.044952	9	FALSE
Rpl29	0.001878	0.998068	145.009938	-8.852651	0.011521	-0.494797	-0.016397	14	FALSE
Rpl3	-0.014703	0.977941	246.86093	-11.889722	-0.048582	-1.035388	-0.025887	12	FALSE
Rpl30	-0.029629	0.938633	230.970451	-4.61972	-0.013574	-0.17926	-0.027396	8	FALSE
Rpl31	-0.080628	0.77428	226.678782	-15.001708	-0.017527	-0.710535	-0.060412	8	FALSE
Rpl32	-0.096132	0.759284	101.150124	-12.673855	0.004403	-0.284713	-0.008346	8	FALSE
Rpl34	0.25019	0.357469	95.038448	2.431045	-0.008354	-0.050859	-0.022784	4	FALSE
Rpl36	0.265024	0.523415	37.68858	6.05111699999999	0.005532	-0.000727999999999965	-0.005929	11	FALSE
Rpl36a	-0.1595	0.70033	48.820478	8.381736	0.015157	0.434559	0.002457	7	FALSE
Rpl36al	0.262159	0.621151	25.915982	7.408723	0.00303600000000001	0.092469	0.0122	7	FALSE
Rpl37	0.014917	0.981069	79.881893	1.09516100000001	-0.007011	-0.160225	8.00000000000024e-05	8	FALSE
Rpl37a	-0.119722	0.783507	62.265492	-32.976979	0.01734	-0.762962	-0.031554	18	FALSE
Rpl38	-0.020297	0.977248	94.29204	8.47772	-0.008449	0.083609	-0.01025	7	FALSE
Rpl39	-0.028472	0.97303	32.828745	8.508589	-0.028532	-0.408745	-0.06452	9	FALSE
Rpl4	0.119913	0.630653	632.232836	4.582844	0.00255299999999998	0.229457	0.038984	4	FALSE
Rpl41	0.079233	0.847744	93.529137	9.575231	-0.00245200000000001	0.134184	-0.002372	9	FALSE
Rpl5	0.062242	0.722885	341.938478	3.22281	-0.007504	-0.136593	-0.032856	9	FALSE
Rpl6	0.030428	0.959269	143.669376	-8.467461	-0.013673	-0.20292	-0.00856	11	FALSE
Rpl7	0.031542	0.964083	173.99649	-4.907058	0.00194900000000001	-0.025838	0.0052	9	FALSE
Rpl7a	0.068837	0.87381	219.704982	5.694628	0.019297	0.374247	0.040236	7	FALSE
Rpl8	0.126518	0.751167	134.334192	3.459885	0.021753	0.482733	0.047163	8	FALSE
Rpl9	0.009984	0.982496	131.582469	3.20192	-0.004108	0.014865	0.002576	9	FALSE
Rplp0	-0.128673	0.740677	137.174944	-1.036863	0.008297	0.125991	-0.001673	12	FALSE
Rplp1	-0.131242	0.871393	163.374948	-10.394513	-0.003597	-0.114415	-0.014567	4	FALSE
Rplp2	-0.201663	0.535886	53.634875	-5.154382	0.035815	-0.408377	0.00135	14	FALSE
Rpn1	-0.052526	0.868122	234.89536	1.69259699999999	-0.013018	-0.173895	-0.001835	7	FALSE
Rpn2	0.10937	0.384236	555.908355	1.60668300000001	-0.005949	-0.08748	-0.014361	3	FALSE
Rpp14	-0.154053	0.58562	65.910421	1.371275	-0.016627	-0.197563	-0.032811	10	FALSE
Rpp21	0.060164	0.923297	37.496396	5.845668	0.00521799999999999	0.198338	0.021274	3	FALSE
Rpp25	-0.429487	0.673323	5.598432	16.257613	0.011222	0.314081	0.012397	10	FALSE
Rpp30	0.019329	0.954788	256.950582	5.988669	-0.004212	-0.022371	-0.021848	10	FALSE
Rpp38	-0.058647	0.903088	51.561544	-18.570149	0.00439	-0.443772	-0.062774	7	FALSE
Rpp40	-0.709424	0.307785	7.72556	-11.598637	-0.020032	-0.288162	-0.04193	12	FALSE
Rprd1a	0.180647	0.27872	991.842601	9.275461	-0.000867999999999998	0.179783	0.042922	8	FALSE
Rprd1b	0.131566	0.201394	471.785403	2.255455	0.006145	0.065758	0.012624	3	FALSE
Rprd2	0.115947	0.182547	1441.316761	6.04494500000001	0.005392	0.278444	0.009336	6	FALSE
Rprml	0.74755	0.52856	3.649541	-0.306497999999995	0.027917	-0.004739	-0.026559	7	FALSE
Rps10	0.15842	0.625818	106.292133	-10.37666	-0.045406	-3.457964	-0.058442	7	FALSE
Rps12	0.050513	0.917097	133.463487	4.24235800000001	-0.013098	-0.264162	-0.014009	8	FALSE
Rps13	0.115726	0.80516	61.969023	1.316776	-0.003148	-0.020288	-0.021775	4	FALSE
Rps14	-0.242557	0.444705	86.107558	8.44235	0.054172	0.09905	0.024779	12	FALSE
Rps15	0.028216	0.952038	130.433203	4.84498	0.00345	0.550029	0.015261	8	FALSE
Rps15a	0.047438	0.833296	338.041636	3.27887	-0.013415	0.067519	-0.014025	9	FALSE
Rps16	0.026195	0.975017	58.604841	2.63217	0.011381	0.21754	0.017702	3	FALSE
Rps17	0.075986	0.87381	91.925328	7.552963	-0.00336	0.082676	0.00445	8	FALSE
Rps18	-0.150911	0.674333	67.693441	-1.396353	0.004204	0.260273	0.017774	9	FALSE
Rps19	-0.070071	0.896214	80.000412	7.477259	-0.018294	-0.1304	-0.014371	6	FALSE
Rps19bp1	-0.172338	0.806771	21.526679	1.199541	-0.00288399999999998	-0.078411	0.009079	9	FALSE
Rps2	0.083483	0.885697	101.444918	3.263664	0.018293	0.640583	0.028044	9	FALSE
Rps20	0.076104	0.78253	127.257693	-17.314203	-0.02014	-0.338416	-0.053203	6	FALSE
Rps21	0.229565	0.530554	63.24853	-0.525675999999999	0.014203	0.123344	0.000111	6	FALSE
Rps23	0.138867	0.628992	145.456147	1.856452	-0.001664	0.043284	0.001718	7	FALSE
Rps23rg1	-0.151168	0.960169	2.247624	146.787901	0.317139	1.998689	0.7723	14	FALSE
Rps24	-0.11585	0.598345	330.690165	-26.329794	-0.00968500000000001	-0.536143	-0.041024	8	FALSE
Rps25	0.001134	0.998213	131.36134	1.24820000000001	0.02499	0.086473	0.010468	8	FALSE
Rps26	0.112527	0.720799	163.169729	5.522057	-0.014568	0.040007	0.000248	7	FALSE
Rps27	0.198408	0.625986	58.319112	-12.871172	-0.031012	-0.925283	-0.082704	11	FALSE
Rps27a	0.014849	0.977248	108.296267	7.227366	0.009684	0.349916	0.04063	8	FALSE
Rps27l	0.086736	0.923902	21.510826	-0.177847000000002	0.000260000000000002	-0.109865	0.003457	11	FALSE
Rps28	-0.132313	0.784449	62.619344	-0.423928999999995	-0.000310000000000012	-0.061186	0.003471	8	FALSE
Rps29	-0.043562	0.943076	88.340035	3.784866	0.003653	0.109625	0.006563	5	FALSE
Rps3	-0.039581	0.953969	184.951342	-4.947763	-0.00857599999999999	0.027177	-0.001742	7	FALSE
Rps3a1	-0.018948	0.976206	178.838882	-5.317042	0.002589	0.027231	0.015316	6	FALSE
Rps4x	0.0448	0.934619	106.855469	11.715723	0.007623	0.348325	-0.037611	9	FALSE
Rps5	-0.011014	0.987397	110.14741	-2.043277	-0.00653799999999999	-0.364862	-0.027175	12	FALSE
Rps6	-0.024639	0.969409	168.19486	4.966404	-0.013721	-0.20473	-0.028215	6	FALSE
Rps6ka1	0.095701	0.650328	1036.807146	-6.029873	-0.00377599999999999	-0.456029	-0.006869	5	FALSE
Rps6ka2	-0.233264	0.071591	455.215206	-0.827839000000001	-0.005945	-0.097681	-0.015584	1	FALSE
Rps6ka3	-0.788932	1e-06	1695.320342	126.92179	0.06616	0.780898	0.571876	9	TRUE
Rps6ka6	0.134057	0.773289	69.167501	-34.034355	-0.024594	-0.193403	-0.805388	5	FALSE
Rps6kb1	0.065257	0.742617	1135.382478	-3.581664	0.005265	-0.072379	-0.030979	6	FALSE
Rps6kb2	0.113281	0.730932	211.5158	-13.328708	0.016313	-0.214333	0.006586	9	FALSE
Rps6kc1	-0.083011	0.462141	826.545543	0.00722600000000284	0.000958000000000001	0.089176	0.023108	6	FALSE
Rps6kl1	0.30576	0.05277	272.969384	3.66107	0.026707	0.376431	0.018755	7	FALSE
Rps7	-0.025168	0.954696	152.264	-9.419297	-0.000430000000000007	-0.018187	0.025177	9	FALSE
Rps8	-0.035171	0.95593	94.924771	-3.59715300000001	-0.00119800000000001	-0.068103	-0.022209	9	FALSE
Rps9	-0.130742	0.683291	104.275874	4.310914	-0.00270799999999999	0.069731	-0.006823	9	FALSE
Rpsa	0.102765	0.815502	316.629104	9.062207	-0.00620200000000001	0.199438	0.006687	4	FALSE
Rptor	-0.031911	0.860495	2748.678554	-3.066127	0.029281	0.37919	0.043065	8	FALSE
Rpusd1	0.178678	0.681411	66.521735	4.612429	0.007584	0.252686	0.016368	4	FALSE
Rpusd2	-0.22354	0.542338	32.124646	-1.768851	0.01795	0.010053	0.011091	9	FALSE
Rpusd3	-0.141563	0.866556	16.411046	6.252656	-0.009268	-0.04986	0.000511	7	FALSE
Rpusd4	-0.26396	0.604259	25.635866	-6.472541	-0.029954	-0.354769	-0.015954	8	FALSE
Rrad	-0.427464	0.788676	3.153953	-12.404872	0.002762	-0.012589	-0.020934	11	FALSE
Rraga	0.030622	0.947008	225.725376	1.653857	0.000383	0.009289	0.025167	5	FALSE
Rragb	-0.040395	0.894973	389.11676	3.552358	0.026605	0.198386	0.034465	5	FALSE
Rragc	-0.103674	0.559842	251.028705	0.658446999999997	-0.003157	-0.019238	-0.009835	3	FALSE
Rragd	0.093343	0.406098	492.285749	-0.830924999999997	-0.008553	-0.290925	0.015078	9	FALSE
Rras	-0.095923	0.897124	18.664551	8.100368	0.028575	0.743253	0.024785	11	FALSE
Rras2	0.078957	0.722512	312.769426	-16.038875	-0.000448	-0.254072	-0.00675	6	FALSE
Rrbp1	-0.238121	0.019441	539.816786	-11.542965	-0.000605999999999996	-0.167225	-0.017399	5	TRUE
Rreb1	0.204974	0.161694	726.886523	1.290037	-0.002003	0.012281	-0.007842	6	FALSE
Rrh	0.14061	0.823776	28.636197	6.792391	-0.00448100000000002	0.017939	0.018513	13	FALSE
Rrm1	0.424154	0.000278	220.192676	4.032024	0.006566	0.16612	0.039191	4	TRUE
Rrm2	0.621172	0.689241	2.940265	-27.747638	0.002636	-0.00133399999999998	-0.032876	14	FALSE
Rrm2b	0.24487	0.210756	137.104795	-20.258546	-0.006834	-0.314305	-0.025842	8	FALSE
Rrn3	0.105819	0.500898	354.313979	8.687748	0.017328	0.273817	0.025669	7	FALSE
Rrp1	0.103833	0.564397	533.901724	-1.434546	-0.010363	-0.201385	-0.009269	6	FALSE
Rrp12	-0.02881	0.951975	86.762021	-2.153309	-0.00945299999999999	-0.216334	0.008754	10	FALSE
Rrp15	-0.059448	0.844663	119.520596	6.32638	0.008742	0.106601	0.030006	6	FALSE
Rrp1b	0.091544	0.681921	181.758102	-7.209714	0.015737	0.09932	0.022381	7	FALSE
