#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR
chr6:116958000-117164998	chr6	116958000	117164998	chr6	116958000	117164998	255,255,0	1.943000	206998	1.789177	1.942538	1.685818	1.767649	1.821135	1.730210
chr6:117747000-117833998	chr6	117747000	117833998	chr6	117747000	117833998	255,255,0	2.664000	86998	2.663681	2.881849	2.710843	2.624236	2.728233	2.587867
chr6:117840000-118142998	chr6	117840000	118142998	chr6	117840000	118142998	255,255,0	1.899000	302998	1.897396	1.911870	1.807068	1.965195	1.973782	1.950032
chr6:118173000-118388998	chr6	118173000	118388998	chr6	118173000	118388998	255,255,0	3.446000	215998	3.127691	3.161055	3.009532	3.168770	3.446038	3.052585
chr6:118611000-119207998	chr6	118611000	119207998	chr6	118611000	119207998	255,255,0	2.466000	596998	2.642549	2.473334	2.464299	2.515459	2.574870	2.541575
chr6:118620000-119114998	chr6	118620000	119114998	chr6	118620000	119114998	255,255,0	2.486000	494998	2.603207	2.485665	2.465315	2.384848	2.507405	2.404025
chr6:119214000-119354998	chr6	119214000	119354998	chr6	119214000	119354998	255,255,0	2.499000	140998	2.539553	2.498687	2.480348	2.583137	2.774280	2.469032
chr6:119778000-119930998	chr6	119778000	119930998	chr6	119778000	119930998	255,255,0	2.607000	152998	2.571736	2.562895	2.402420	2.606750	2.630812	2.436717
chr6:119979000-120338998	chr6	119979000	120338998	chr6	119979000	120338998	255,255,0	2.304000	359998	2.170619	2.174769	2.106602	2.303773	2.340328	2.209949
chr6:120531000-120746998	chr6	120531000	120746998	chr6	120531000	120746998	255,255,0	2.702000	215998	2.702343	2.597607	2.521219	2.622543	2.813141	2.572851
chr6:120963000-121184998	chr6	120963000	121184998	chr6	120963000	121184998	255,255,0	2.822000	221998	2.822273	2.734213	2.644747	2.792138	2.791301	2.771288
chr6:121257000-121547998	chr6	121257000	121547998	chr6	121257000	121547998	255,255,0	2.723000	290998	2.753939	2.720472	2.642304	2.739181	2.851778	2.716218
chr6:121914000-121982998	chr6	121914000	121982998	chr6	121914000	121982998	255,255,0	1.524000	68998	1.650492	1.532963	1.691342	1.620314	1.523799	1.400576
chr6:122034000-122150998	chr6	122034000	122150998	chr6	122034000	122150998	255,255,0	2.554000	116998	2.523795	2.342435	2.534867	2.479112	2.419506	2.553711
chr6:122217000-122903998	chr6	122217000	122903998	chr6	122217000	122903998	255,255,0	2.740000	686998	2.499377	2.740272	2.756984	2.622894	2.800099	2.536660
chr6:122247000-122312998	chr6	122247000	122312998	chr6	122247000	122312998	255,255,0	3.075000	65998	2.725552	2.695605	2.828108	2.744570	3.075273	2.657270
chr6:123630000-124406998	chr6	123630000	124406998	chr6	123630000	124406998	255,255,0	2.747000	776998	3.001606	2.913547	2.774366	2.853866	2.721110	2.711295
chr6:124410000-124466998	chr6	124410000	124466998	chr6	124410000	124466998	255,255,0	1.661000	56998	1.541330	1.456036	1.521903	1.569661	1.675190	1.661462
chr6:124485000-124550998	chr6	124485000	124550998	chr6	124485000	124550998	255,255,0	1.604000	65998	1.461261	1.463645	1.603923	1.519125	1.522192	1.468205
chr6:124575000-124640998	chr6	124575000	124640998	chr6	124575000	124640998	255,255,0	1.530000	65998	1.264184	1.363232	1.529599	1.341123	1.375024	1.270506
chr6:124746000-124820998	chr6	124746000	124820998	chr6	124746000	124820998	255,255,0	1.931000	74998	1.901258	1.734462	1.702873	1.683901	1.783224	1.750824
chr6:124848000-124931998	chr6	124848000	124931998	chr6	124848000	124931998	255,255,0	1.774000	83998	1.901067	1.773975	1.760195	1.967302	2.022820	1.944971
chr6:125040000-125090998	chr6	125040000	125090998	chr6	125040000	125090998	255,255,0	2.925000	50998	3.069763	2.779038	2.749362	2.662526	2.925368	2.606640
chr6:125217000-125276998	chr6	125217000	125276998	chr6	125217000	125276998	255,255,0	1.651000	59998	1.488015	1.671864	1.650715	1.510249	1.787426	1.620127
chr6:125412000-125609998	chr6	125412000	125609998	chr6	125412000	125609998	255,255,0	3.140000	197998	3.191649	3.142331	3.007343	3.139640	3.322907	2.998515
chr6:126153000-126377998	chr6	126153000	126377998	chr6	126153000	126377998	255,255,0	2.388000	224998	2.384818	2.356110	2.387864	2.443297	2.525801	2.310189
chr6:126495000-126557998	chr6	126495000	126557998	chr6	126495000	126557998	255,255,0	2.599000	62998	2.250275	2.299820	2.314098	2.325983	2.598653	2.490359
chr6:126555000-126710998	chr6	126555000	126710998	chr6	126555000	126710998	255,255,0	2.453000	155998	2.745079	2.712813	2.620241	2.484987	2.674467	2.453171
chr6:126942000-127127998	chr6	126942000	127127998	chr6	126942000	127127998	255,255,0	1.807000	185998	1.878429	1.764284	1.750633	1.723601	1.872939	1.729519
chr6:127131000-127454998	chr6	127131000	127454998	chr6	127131000	127454998	255,255,0	2.309000	323998	2.294427	2.260190	2.167899	2.308662	2.401287	2.184205
chr6:127494000-127958998	chr6	127494000	127958998	chr6	127494000	127958998	255,255,0	2.495000	464998	2.474764	2.506022	2.366654	2.431485	2.568192	2.358253
chr6:127956000-128156998	chr6	127956000	128156998	chr6	127956000	128156998	255,255,0	2.527000	200998	2.727120	2.589971	2.508374	2.524977	2.697004	2.499582
chr6:128229000-128315998	chr6	128229000	128315998	chr6	128229000	128315998	255,255,0	2.099000	86998	2.087632	1.978709	1.881790	1.966983	2.100568	2.098724
chr6:128490000-128753998	chr6	128490000	128753998	chr6	128490000	128753998	255,255,0	1.580000	263998	1.540178	1.539163	1.579911	1.514148	1.541777	1.516504
chr6:128574000-128639998	chr6	128574000	128639998	chr6	128574000	128639998	255,255,0	1.785000	65998	1.394696	1.438057	1.492252	1.455215	1.785144	1.548992
chr6:128700000-128747998	chr6	128700000	128747998	chr6	128700000	128747998	255,255,0	1.626000	47998	1.390123	1.625849	1.296650	1.435593	1.504036	1.461176
chr6:128754000-128855998	chr6	128754000	128855998	chr6	128754000	128855998	255,255,0	2.757000	101998	2.744051	2.698061	2.851638	2.772451	3.026952	2.671015
chr6:128850000-129260998	chr6	128850000	129260998	chr6	128850000	129260998	255,255,0	1.842000	410998	1.842086	1.753785	1.763933	1.821447	1.805044	1.722000
chr6:129081000-129260998	chr6	129081000	129260998	chr6	129081000	129260998	255,255,0	1.718000	179998	1.667079	1.705806	1.722150	1.710236	1.690573	1.768977
chr6:129255000-129371998	chr6	129255000	129371998	chr6	129255000	129371998	255,255,0	1.523000	116998	1.386296	1.328460	1.438457	1.431091	1.523151	1.441134
chr6:129324000-129374998	chr6	129324000	129374998	chr6	129324000	129374998	255,255,0	1.582000	50998	1.532264	1.430752	1.408354	1.438067	1.726354	1.582068
chr6:129378000-129566998	chr6	129378000	129566998	chr6	129378000	129566998	255,255,0	2.530000	188998	2.441046	2.688837	2.612853	2.579676	2.689174	2.529524
chr6:129633000-131237998	chr6	129633000	131237998	chr6	129633000	131237998	255,255,0	1.602000	1604998	1.601923	1.494267	1.544477	1.447433	1.548063	1.541396
chr6:131250000-131477998	chr6	131250000	131477998	chr6	131250000	131477998	255,255,0	2.251000	227998	2.057278	2.301709	2.322397	2.298087	2.250689	2.326634
chr6:132570000-132617998	chr6	132570000	132617998	chr6	132570000	132617998	255,255,0	1.665000	47998	1.188565	1.217640	1.665288	1.259074	1.415071	1.258115
chr6:132570000-132800998	chr6	132570000	132800998	chr6	132570000	132800998	255,255,0	1.540000	230998	1.444491	1.514197	1.403382	1.440748	1.540493	1.415992
chr6:132657000-132800998	chr6	132657000	132800998	chr6	132657000	132800998	255,255,0	1.575000	143998	1.531316	1.610808	1.582947	1.574658	1.466247	1.521298
chr6:132744000-132797998	chr6	132744000	132797998	chr6	132744000	132797998	255,255,0	1.625000	53998	1.746892	1.600578	1.651200	1.481122	1.531372	1.625185
chr6:132843000-132983998	chr6	132843000	132983998	chr6	132843000	132983998	255,255,0	1.784000	140998	1.657035	1.783382	1.856258	1.837765	1.771683	1.706665
chr6:133020000-133214998	chr6	133020000	133214998	chr6	133020000	133214998	255,255,0	1.856000	194998	1.634273	1.681093	1.624934	1.856477	1.634384	1.835631
chr6:133020000-133889998	chr6	133020000	133889998	chr6	133020000	133889998	255,255,0	1.702000	869998	1.730492	1.702126	1.744076	1.802528	1.684779	1.634364
chr6:133899000-134408998	chr6	133899000	134408998	chr6	133899000	134408998	255,255,0	3.846000	509998	3.629628	3.845893	3.720842	3.615177	3.881680	3.690473
chr6:134415000-134627998	chr6	134415000	134627998	chr6	134415000	134627998	255,255,0	3.164000	212998	3.289226	3.219053	3.050003	3.164371	3.419257	3.055726
chr6:135081000-135149998	chr6	135081000	135149998	chr6	135081000	135149998	255,255,0	2.028000	68998	2.160926	2.027532	1.996102	1.980856	2.264791	2.031764
chr6:135243000-135386998	chr6	135243000	135386998	chr6	135243000	135386998	255,255,0	2.440000	143998	2.440449	2.422648	2.351361	2.388622	2.596675	2.328802
chr6:135897000-136175998	chr6	135897000	136175998	chr6	135897000	136175998	255,255,0	2.219000	278998	2.289403	2.173854	2.172621	2.252514	2.306100	2.218799
chr6:136398000-136799998	chr6	136398000	136799998	chr6	136398000	136799998	255,255,0	2.422000	401998	2.542060	2.476794	2.415882	2.351084	2.397397	2.293290
chr6:137091000-137183998	chr6	137091000	137183998	chr6	137091000	137183998	255,255,0	1.643000	92998	1.562563	1.561640	1.606756	1.665730	1.839571	1.682023
chr6:137199000-137405998	chr6	137199000	137405998	chr6	137199000	137405998	255,255,0	2.437000	206998	2.472715	2.486806	2.325487	2.415268	2.560439	2.417648
chr6:137439000-137741998	chr6	137439000	137741998	chr6	137439000	137741998	255,255,0	3.959000	302998	3.959481	3.669125	3.501003	3.555447	3.751601	3.554676
chr6:137754000-139586998	chr6	137754000	139586998	chr6	137754000	139586998	255,255,0	2.756000	1832998	2.699801	2.509491	2.503202	2.646964	2.745189	2.629428
chr6:137757000-139655998	chr6	137757000	139655998	chr6	137757000	139655998	255,255,0	2.523000	1898998	2.730615	2.523171	2.522953	2.545335	2.657343	2.597697
chr6:139713000-140465998	chr6	139713000	140465998	chr6	139713000	140465998	255,255,0	2.116000	752998	2.027551	2.076447	2.086413	2.100679	2.150366	2.053167
chr6:140466000-140561998	chr6	140466000	140561998	chr6	140466000	140561998	255,255,0	1.863000	95998	1.819859	1.922748	1.863233	1.821251	1.909785	1.847665
chr6:140622000-140717998	chr6	140622000	140717998	chr6	140622000	140717998	255,255,0	1.999000	95998	1.999017	1.756986	1.793071	1.741421	1.722866	1.713755
chr6:140718000-141479998	chr6	140718000	141479998	chr6	140718000	141479998	255,255,0	2.572000	761998	2.527509	2.536597	2.511466	2.614840	2.614943	2.543101
chr6:142518000-142745998	chr6	142518000	142745998	chr6	142518000	142745998	255,255,0	3.560000	227998	3.330867	3.357690	3.263878	3.286602	3.559964	3.372127
chr6:142767000-142982998	chr6	142767000	142982998	chr6	142767000	142982998	255,255,0	2.413000	215998	2.605628	2.482061	2.474868	2.496354	2.624520	2.409691
chr6:143208000-145013998	chr6	143208000	145013998	chr6	143208000	145013998	255,255,0	3.406000	1805998	3.406263	3.325401	3.291533	3.304966	3.374135	3.218723
chr6:145233000-145349998	chr6	145233000	145349998	chr6	145233000	145349998	255,255,0	2.456000	116998	2.537134	2.506987	2.385448	2.496309	2.709736	2.456049
chr6:145353000-145829998	chr6	145353000	145829998	chr6	145353000	145829998	255,255,0	2.840000	476998	2.995314	2.968281	2.750671	2.825349	3.043012	2.808840
chr6:145821000-146420998	chr6	145821000	146420998	chr6	145821000	146420998	255,255,0	2.392000	599998	2.376221	2.333222	2.271065	2.385818	2.495665	2.385780
chr6:146802000-148172998	chr6	146802000	148172998	chr6	146802000	148172998	255,255,0	2.272000	1370998	2.220356	2.263938	2.231701	2.267977	2.312267	2.194813
chr6:146826000-146999998	chr6	146826000	146999998	chr6	146826000	146999998	255,255,0	2.469000	173998	2.156258	2.217667	2.218190	2.233495	2.469284	2.205699
chr7:10971000-11327998	chr7	10971000	11327998	chr7	10971000	11327998	255,255,0	1.827000	356998	1.798384	1.893745	1.694472	1.684669	1.833921	1.804691
chr7:11025000-11324998	chr7	11025000	11324998	chr7	11025000	11324998	255,255,0	1.860000	299998	1.812063	1.856194	1.805132	1.764099	1.784305	1.912475
chr7:11436000-11510998	chr7	11436000	11510998	chr7	11436000	11510998	255,255,0	2.063000	74998	1.858282	2.062743	2.106295	1.587466	1.503653	1.687653
chr7:11562000-12011998	chr7	11562000	12011998	chr7	11562000	12011998	255,255,0	1.609000	449998	1.608976	1.540871	1.528350	1.534940	1.682874	1.563446
chr7:12393000-12518998	chr7	12393000	12518998	chr7	12393000	12518998	255,255,0	1.806000	125998	1.806492	1.760628	1.748151	1.771391	1.824078	1.746108
chr7:12891000-13058998	chr7	12891000	13058998	chr7	12891000	13058998	255,255,0	2.312000	167998	2.563635	2.344037	2.311804	2.440281	2.423582	2.347350
chr7:13065000-13406998	chr7	13065000	13406998	chr7	13065000	13406998	255,255,0	1.786000	341998	1.786325	1.839383	1.652234	1.723586	1.869309	1.711329
chr7:13434000-15155998	chr7	13434000	15155998	chr7	13434000	15155998	255,255,0	1.720000	1721998	1.655634	1.589660	1.539661	1.523785	1.691352	1.719978
chr7:15909000-17078998	chr7	15909000	17078998	chr7	15909000	17078998	255,255,0	3.763000	1169998	4.180094	3.752690	3.642259	3.851963	4.110001	4.003349
chr7:17073000-18884998	chr7	17073000	18884998	chr7	17073000	18884998	255,255,0	2.815000	1811998	3.128197	2.852662	2.650893	2.751008	2.845063	2.814740
chr7:24885000-24971998	chr7	24885000	24971998	chr7	24885000	24971998	255,255,0	2.401000	86998	2.400899	2.389164	2.347810	2.588451	2.730593	2.491299
chr7:25407000-25610998	chr7	25407000	25610998	chr7	25407000	25610998	255,255,0	2.500000	203998	2.513175	2.518489	2.398043	2.499547	2.592310	2.342011
chr7:25752000-27125998	chr7	25752000	27125998	chr7	25752000	27125998	255,255,0	1.991000	1373998	2.298853	1.998027	2.056586	1.985055	1.888088	2.043066
chr7:25857000-27122998	chr7	25857000	27122998	chr7	25857000	27122998	255,255,0	2.120000	1265998	2.284313	1.870208	1.967248	1.940688	1.842039	2.119934
chr7:27123000-27734998	chr7	27123000	27734998	chr7	27123000	27734998	255,255,0	2.297000	611998	2.567732	2.334372	2.264887	2.297398	2.384061	2.244471
chr7:28044000-28352998	chr7	28044000	28352998	chr7	28044000	28352998	255,255,0	1.695000	308998	1.644270	1.623444	1.556370	1.695356	1.661514	1.605758
chr7:28269000-28349998	chr7	28269000	28349998	chr7	28269000	28349998	255,255,0	1.680000	80998	1.796202	1.722689	1.595113	1.653507	1.715065	1.680307
chr7:28365000-28436998	chr7	28365000	28436998	chr7	28365000	28436998	255,255,0	1.515000	71998	1.435011	1.515454	1.404622	1.279344	1.357353	1.377567
chr7:28437000-28610998	chr7	28437000	28610998	chr7	28437000	28610998	255,255,0	2.411000	173998	2.391597	2.356084	2.282360	2.411198	2.561798	2.320199
chr7:28761000-29045998	chr7	28761000	29045998	chr7	28761000	29045998	255,255,0	1.765000	284998	1.814003	1.776858	1.765425	1.853259	1.968948	1.885146
chr7:28764000-28979998	chr7	28764000	28979998	chr7	28764000	28979998	255,255,0	1.786000	215998	1.786824	1.786296	1.704348	1.742936	1.805135	1.752152
chr7:29043000-29306998	chr7	29043000	29306998	chr7	29043000	29306998	255,255,0	1.605000	263998	1.605301	1.590766	1.580227	1.554691	1.660562	1.576600
chr7:29238000-29300998	chr7	29238000	29300998	chr7	29238000	29300998	255,255,0	1.584000	62998	1.556237	1.442273	1.583936	1.465685	1.552717	1.473467
chr7:29310000-29378998	chr7	29310000	29378998	chr7	29310000	29378998	255,255,0	1.649000	68998	1.648667	1.736768	1.604373	1.781994	1.767858	1.614365
chr7:29376000-29528998	chr7	29376000	29528998	chr7	29376000	29528998	255,255,0	3.464000	152998	3.937578	3.633072	3.463900	3.513971	3.938896	3.494170
chr7:29535000-29759998	chr7	29535000	29759998	chr7	29535000	29759998	255,255,0	1.697000	224998	1.733776	1.677642	1.688047	1.702720	1.715954	1.552622
chr7:30231000-30281998	chr7	30231000	30281998	chr7	30231000	30281998	255,255,0	1.656000	50998	1.497658	1.470482	1.557538	1.655818	1.650898	1.428731
chr7:30333000-30437998	chr7	30333000	30437998	chr7	30333000	30437998	255,255,0	1.908000	104998	1.811910	1.859995	1.816944	1.790567	1.908175	1.798606
chr7:30573000-31214998	chr7	30573000	31214998	chr7	30573000	31214998	255,255,0	2.234000	641998	2.007532	2.092506	2.122105	2.106589	2.233851	2.057407
chr7:31218000-31763998	chr7	31218000	31763998	chr7	31218000	31763998	255,255,0	1.696000	545998	1.694370	1.637734	1.603320	1.541953	1.555671	1.628902
chr7:32244000-32393998	chr7	32244000	32393998	chr7	32244000	32393998	255,255,0	2.011000	149998	2.144067	1.895368	2.145576	1.854563	2.010782	2.009608
chr7:34239000-34388998	chr7	34239000	34388998	chr7	34239000	34388998	255,255,0	2.565000	149998	2.421029	2.407426	2.343516	2.549791	2.531902	2.463738
chr7:34398000-34673998	chr7	34398000	34673998	chr7	34398000	34673998	255,255,0	3.067000	275998	2.916023	2.972429	2.920080	3.066596	3.225392	2.989645
chr7:35019000-35177998	chr7	35019000	35177998	chr7	35019000	35177998	255,255,0	2.328000	158998	2.089587	2.190525	2.049847	2.130816	2.328406	2.154559
chr7:35811000-37358998	chr7	35811000	37358998	chr7	35811000	37358998	255,255,0	3.235000	1547998	3.121862	3.251453	3.124791	3.234562	3.196209	3.128198
chr7:35874000-37358998	chr7	35874000	37358998	chr7	35874000	37358998	255,255,0	3.221000	1484998	3.131593	3.178155	3.111484	3.172753	3.220991	3.084197
chr7:37356000-38288998	chr7	37356000	38288998	chr7	37356000	38288998	255,255,0	4.288000	932998	4.472624	4.184239	4.076218	4.448026	4.647301	4.287984
chr7:38289000-38408998	chr7	38289000	38408998	chr7	38289000	38408998	255,255,0	1.519000	119998	1.557515	1.277399	1.520618	1.368419	1.518576	1.618417
chr7:41583000-41669998	chr7	41583000	41669998	chr7	41583000	41669998	255,255,0	1.889000	86998	1.638758	1.889305	1.738491	1.701383	1.806577	1.697521
chr7:42402000-42761998	chr7	42402000	42761998	chr7	42402000	42761998	255,255,0	1.689000	359998	1.626861	1.609768	1.675917	1.784438	1.674222	1.702773
chr7:42633000-42707998	chr7	42633000	42707998	chr7	42633000	42707998	255,255,0	1.701000	74998	1.242771	1.700793	1.385759	1.552756	1.527786	1.570203
chr7:42816000-42998998	chr7	42816000	42998998	chr7	42816000	42998998	255,255,0	1.934000	182998	1.885277	1.933594	2.032309	1.996290	2.143650	2.015169
chr7:43119000-43208998	chr7	43119000	43208998	chr7	43119000	43208998	255,255,0	2.493000	89998	1.921334	2.292189	2.475425	2.492520	2.369585	2.170113
chr7:43245000-44240998	chr7	43245000	44240998	chr7	43245000	44240998	255,255,0	2.482000	995998	2.294849	2.485162	2.482214	2.525827	2.418060	2.320888
chr7:44247000-44495998	chr7	44247000	44495998	chr7	44247000	44495998	255,255,0	2.462000	248998	2.512615	2.499300	2.461535	2.530744	2.613331	2.454101
chr7:44253000-44357998	chr7	44253000	44357998	chr7	44253000	44357998	255,255,0	2.676000	104998	2.675685	2.617764	2.457266	2.617923	2.879021	2.544268
chr7:45072000-45140998	chr7	45072000	45140998	chr7	45072000	45140998	255,255,0	1.736000	68998	1.559386	1.644408	1.565086	1.688439	1.879970	1.735528
chr7:45156000-45203998	chr7	45156000	45203998	chr7	45156000	45203998	255,255,0	2.090000	47998	2.314807	2.089953	2.035041	1.940603	2.182626	1.977367
chr7:45462000-45569998	chr7	45462000	45569998	chr7	45462000	45569998	255,255,0	1.804000	107998	1.820983	1.798073	1.831415	1.836200	1.842390	1.851876
chr7:45723000-45812998	chr7	45723000	45812998	chr7	45723000	45812998	255,255,0	2.456000	89998	2.441861	2.265306	2.298577	2.530679	2.640633	2.446851
chr7:46089000-46208998	chr7	46089000	46208998	chr7	46089000	46208998	255,255,0	2.321000	119998	2.303262	2.271183	2.229568	2.194872	2.348531	2.152739
chr7:46272000-46385998	chr7	46272000	46385998	chr7	46272000	46385998	255,255,0	2.103000	113998	2.315518	2.180745	2.103322	2.358227	2.398830	2.166467
chr7:46386000-46613998	chr7	46386000	46613998	chr7	46386000	46613998	255,255,0	2.968000	227998	3.256942	3.315968	3.085787	3.122982	3.250232	2.968146
chr7:46707000-46775998	chr7	46707000	46775998	chr7	46707000	46775998	255,255,0	1.909000	68998	1.893908	1.960688	1.888184	1.842845	1.889651	1.909013
