#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr11:95115000-95252998	chr11	95115000	95252998	chr11	95115000	95252998	255,255,0	2.570000	137998	2.569643	2.580096	2.695174	2.852591	2.867556	2.930116	0.26845	0.00125449590520814	0.0143756669872408
chr5:25014000-25106998	chr5	25014000	25106998	chr5	25014000	25106998	255,255,0	2.200000	92998	2.255525	2.005321	2.047270	2.200211	2.070330	2.209057	0.0571606666666665	0.491261883877269	0.65605900098618
chrX:74019000-74090998	chrX	74019000	74090998	chrX	74019000	74090998	255,255,0	1.745000	71998	1.607043	1.622872	1.744832	1.627836	1.580294	1.583643	-0.0609913333333335	0.240337119996869	0.404983352337448
chrX:115011000-115061998	chrX	115011000	115061998	chrX	115011000	115061998	255,255,0	1.503000	50998	1.064477	0.834264	1.503031	0.747091	0.657064	0.931015	-0.355534	0.088284485769911	0.199096107888136
chr12:103422000-103499998	chr12	103422000	103499998	chr12	103422000	103499998	255,255,0	2.325000	77998	2.513002	2.363872	2.325392	2.515366	2.382430	2.554666	0.083398666666666	0.271771313980632	0.43848985840334
chr16:72606000-72989998	chr16	72606000	72989998	chr16	72606000	72989998	255,255,0	2.667000	383998	3.499546	3.315445	3.531184	2.517378	2.666954	2.583001	-0.859614000000001	1.8520657721265e-05	0.00368607126237028
chr11:94974000-95045998	chr11	94974000	95045998	chr11	94974000	95045998	255,255,0	1.887000	71998	1.966843	1.675246	1.886532	1.776174	1.824274	1.762996	-0.0550590000000004	0.5047599132192	0.670046148104295
chr12:84768000-85004998	chr12	84768000	85004998	chr12	84768000	85004998	255,255,0	2.091000	236998	2.091452	1.914771	1.873506	2.025005	2.002604	1.995889	0.0479229999999996	0.466121391526887	0.631459632671435
chr4:132939000-133007998	chr4	132939000	133007998	chr4	132939000	133007998	255,255,0	3.745000	68998	3.905613	3.558479	3.728732	3.744797	3.744867	3.819525	0.0387883333333328	0.676925619006462	0.807932141610329
chr11:53727000-53858998	chr11	53727000	53858998	chr11	53727000	53858998	255,255,0	2.172000	131998	2.230819	2.264805	2.171518	2.472046	2.384541	2.502900	0.230781666666667	0.00235459640466279	0.0197220582345046
chr6:42216000-42395998	chr6	42216000	42395998	chr6	42216000	42395998	255,255,0	2.761000	179998	3.134773	2.841014	3.026391	2.760738	2.665473	2.764617	-0.27045	0.0145522213531415	0.0612090543620577
chr16:22380000-22556998	chr16	22380000	22556998	chr16	22380000	22556998	255,255,0	1.572000	176998	1.539882	1.479299	1.571887	1.503250	1.491574	1.437432	-0.0529373333333333	0.226030573585106	0.38913623196868
chr11:58995000-59150998	chr11	58995000	59150998	chr11	58995000	59150998	255,255,0	1.655000	155998	1.637710	1.622289	1.642062	1.545141	1.605599	1.642753	-0.0361893333333334	0.360929985060705	0.534538777060732
chr6:145821000-146279998	chr6	145821000	146279998	chr6	145821000	146279998	255,255,0	2.482000	458998	2.437843	2.187374	2.262786	2.482443	2.418236	2.355663	0.122779666666666	0.143130259057038	0.281616363696722
chr3:54825000-55058998	chr3	54825000	55058998	chr3	54825000	55058998	255,255,0	1.566000	233998	1.467494	1.606864	1.565651	1.639636	1.607284	1.590160	0.0656903333333332	0.197114703582346	0.351984783574857
chr5:61140000-61190998	chr5	61140000	61190998	chr5	61140000	61190998	255,255,0	1.552000	50998	1.447557	1.359798	1.294771	1.271615	1.455923	1.500581	0.0419976666666667	0.586263488535356	0.739206477910687
chr17:70419000-70691998	chr17	70419000	70691998	chr17	70419000	70691998	255,255,0	2.620000	272998	2.611899	2.517281	2.620240	2.668006	2.641894	2.670303	0.0769276666666665	0.0990052767069726	0.215482072832823
chr4:120582000-120686998	chr4	120582000	120686998	chr4	120582000	120686998	255,255,0	3.443000	104998	3.443028	3.070489	3.223231	3.415868	3.202342	3.128285	0.00324899999999925	0.978572498072371	0.993527063200831
chr13:100467000-100658998	chr13	100467000	100658998	chr13	100467000	100658998	255,255,0	2.478000	191998	2.598096	2.495039	2.478017	2.575039	2.474984	2.455602	-0.0218423333333335	0.684543783557636	0.812593300438455
chr15:44844000-46184998	chr15	44844000	46184998	chr15	44844000	46184998	255,255,0	1.837000	1340998	1.828236	1.816196	1.819830	1.829240	1.874779	1.836743	0.0254999999999998	0.432546903228337	0.603547388780735
chr9:121938000-121991998	chr9	121938000	121991998	chr9	121938000	121991998	255,255,0	2.526000	53998	2.917682	2.508850	2.526248	2.219613	2.152290	2.279757	-0.433706666666667	0.0096332463821512	0.046560769726347
chr11:97791000-97847998	chr11	97791000	97847998	chr11	97791000	97847998	255,255,0	2.109000	56998	2.204711	2.045304	2.124377	2.106642	2.085844	2.142758	-0.0130493333333332	0.797538001838848	0.88421810970757
chr5:114240000-114314998	chr5	114240000	114314998	chr5	114240000	114314998	255,255,0	1.817000	74998	1.817320	1.840493	1.868037	2.309542	2.239801	2.419616	0.481036333333333	9.12818562431389e-05	0.00525299593835092
chr3:146991000-148823998	chr3	146991000	148823998	chr3	146991000	148823998	255,255,0	1.538000	1832998	1.451971	1.436925	1.447216	1.511810	1.538269	1.529943	0.0813033333333334	0.0303335306344837	0.0976187744166992
chr15:102753000-103670998	chr15	102753000	103670998	chr15	102753000	103670998	255,255,0	2.925000	917998	2.877888	2.757207	2.799159	2.924773	2.873476	2.932959	0.0989846666666665	0.0602763857180631	0.154804775792181
chr19:22320000-22898998	chr19	22320000	22898998	chr19	22320000	22898998	255,255,0	3.512000	578998	3.479251	3.398057	3.512137	3.124624	3.179664	3.245439	-0.279906000000001	0.00116302956089423	0.0138259239190921
chr9:65673000-65858998	chr9	65673000	65858998	chr9	65673000	65858998	255,255,0	2.701000	185998	2.642798	2.577093	2.566271	2.642625	2.697048	2.616120	0.0565436666666659	0.19892632329789	0.354494827558608
chr6:103296000-103703998	chr6	103296000	103703998	chr6	103296000	103703998	255,255,0	3.710000	407998	4.297253	3.709636	3.969239	3.951028	3.879514	3.815827	-0.109919666666667	0.476515284560896	0.641751969598056
chr17:31677000-32030998	chr17	31677000	32030998	chr17	31677000	32030998	255,255,0	2.297000	353998	2.293772	2.225449	2.280238	2.466578	2.489297	2.537839	0.231418333333333	0.000751746041745168	0.0109404107275314
chrX:83511000-83576998	chrX	83511000	83576998	chrX	83511000	83576998	255,255,0	1.599000	65998	1.328692	1.272894	1.530345	1.451566	1.409770	1.647726	0.125710333333333	0.219276571336637	0.380812056664978
chr17:22635000-22919998	chr17	22635000	22919998	chr17	22635000	22919998	255,255,0	1.708000	284998	1.500616	1.688038	1.582992	1.637013	1.717899	1.731945	0.105070333333333	0.117500539297735	0.245213424371576
chr7:109776000-109898998	chr7	109776000	109898998	chr7	109776000	109898998	255,255,0	2.083000	122998	2.162174	2.083003	1.991382	2.207818	2.166652	2.143417	0.093776	0.117065162917132	0.244431612288951
chr9:66993000-67052998	chr9	66993000	67052998	chr9	66993000	67052998	255,255,0	2.743000	59998	2.742629	2.371851	2.618421	2.547960	2.830833	2.632261	0.0927176666666665	0.452380768867948	0.622469094509127
chr5:15810000-16379998	chr5	15810000	16379998	chr5	15810000	16379998	255,255,0	4.019000	569998	3.812385	3.889083	3.936302	3.747792	4.004359	4.008142	0.0408409999999996	0.632296267974786	0.773929213899052
chrX:39750000-41735998	chrX	39750000	41735998	chrX	39750000	41735998	255,255,0	1.517000	1985998	1.348429	1.375034	1.383622	1.505958	1.516988	1.472367	0.129409333333333	0.00596946744956454	0.0345659083352769
chr9:89172000-89714998	chr9	89172000	89714998	chr9	89172000	89714998	255,255,0	2.517000	542998	2.472311	2.605556	2.503240	2.435188	2.542923	2.713197	0.0367336666666663	0.657297422021752	0.794838202366488
chr11:67107000-67358998	chr11	67107000	67358998	chr11	67107000	67358998	255,255,0	2.673000	251998	2.503337	2.357061	2.401054	2.517532	2.391614	2.645327	0.0976736666666665	0.238917104870329	0.403328327838994
chr16:90369000-90725998	chr16	90369000	90725998	chr16	90369000	90725998	255,255,0	3.237000	356998	2.811771	2.689253	2.773184	3.236966	3.093027	3.308696	0.454827	0.000441246411037874	0.008717112355617
chr10:18555000-18914998	chr10	18555000	18914998	chr10	18555000	18914998	255,255,0	2.103000	359998	2.273940	2.101945	2.157056	2.129829	2.180361	2.211834	-0.00363900000000055	0.947993925168096	0.975475248004692
chr7:109032000-109088998	chr7	109032000	109088998	chr7	109032000	109088998	255,255,0	1.653000	56998	1.814439	1.717480	1.764964	1.625769	1.961977	1.633894	-0.025081	0.804879258429546	0.888971121250543
chrX:98121000-98510998	chrX	98121000	98510998	chrX	98121000	98510998	255,255,0	1.528000	389998	1.287706	1.429948	1.411550	1.404151	1.528159	1.450954	0.0846866666666667	0.171049492516035	0.319146189882483
chr10:62106000-62183998	chr10	62106000	62183998	chr10	62106000	62183998	255,255,0	2.454000	77998	2.550669	2.414965	2.434833	2.576621	2.453941	2.480721	0.0369386666666664	0.517451957378891	0.681183637528247
chr3:126921000-127577998	chr3	126921000	127577998	chr3	126921000	127577998	255,255,0	1.939000	656998	2.023844	1.937452	1.921010	2.216778	2.146061	2.270811	0.250448	0.00198992861962658	0.0178124717527938
chr11:86889000-87014998	chr11	86889000	87014998	chr11	86889000	87014998	255,255,0	3.198000	125998	3.197381	3.014621	3.284481	3.182049	3.218614	3.216209	0.040129666666666	0.593327153654853	0.744567638347714
chr8:95361000-95408998	chr8	95361000	95408998	chr8	95361000	95408998	255,255,0	1.732000	47998	1.732006	1.448755	1.274008	1.197890	1.302650	1.481219	-0.15767	0.273616041613924	0.44065202422958
chr16:34149000-34730998	chr16	34149000	34730998	chr16	34149000	34730998	255,255,0	2.201000	581998	2.169959	2.099567	2.097612	2.129137	2.177220	2.104886	0.0147016666666663	0.71318177395883	0.829680924340832
chr7:29541000-31220998	chr7	29541000	31220998	chr7	29541000	31220998	255,255,0	1.995000	1679998	1.958328	1.945818	1.994731	2.119010	2.069957	2.120754	0.136948	0.00617625163276189	0.0353414346377961
chr4:90135000-92009998	chr4	90135000	92009998	chr4	90135000	92009998	255,255,0	1.719000	1874998	1.606969	1.675455	1.668781	1.620573	1.718870	1.669968	0.0194019999999995	0.647713173387346	0.786843548973053
chr18:58500000-59087998	chr18	58500000	59087998	chr18	58500000	59087998	255,255,0	1.722000	587998	1.808611	1.759029	1.722223	2.156237	2.126217	2.177832	0.390141	3.94173783097875e-05	0.00389851391109264
chr11:46746000-48761998	chr11	46746000	48761998	chr11	46746000	48761998	255,255,0	1.893000	2015998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr6:90825000-91049998	chr6	90825000	91049998	chr6	90825000	91049998	255,255,0	1.753000	224998	1.669045	1.757648	1.739202	1.752123	1.740442	1.865746	0.0641386666666663	0.231411831084386	0.394974219903999
chr19:6135000-6236998	chr19	6135000	6236998	chr19	6135000	6236998	255,255,0	1.866000	101998	2.078716	1.940262	1.982595	1.860012	1.866218	2.083621	-0.0639073333333338	0.421043820916653	0.592811325546274
chr6:103998000-104885998	chr6	103998000	104885998	chr6	103998000	104885998	255,255,0	2.258000	887998	2.253407	2.144184	2.270128	2.037188	2.184279	2.014717	-0.143845	0.0555185410967267	0.146292446059771
chr18:69345000-69506998	chr18	69345000	69506998	chr18	69345000	69506998	255,255,0	3.067000	161998	2.840895	2.645309	2.825321	2.882763	3.067500	2.953121	0.197286333333333	0.0351617130897099	0.107730553929595
chr8:62070000-63914998	chr8	62070000	63914998	chr8	62070000	63914998	255,255,0	1.650000	1844998	1.516606	1.464320	1.479204	1.627450	1.568974	1.645712	0.127335333333333	0.0121639385829166	0.0544693774847785
chr18:6693000-7571998	chr18	6693000	7571998	chr18	6693000	7571998	255,255,0	2.086000	878998	1.976468	1.961548	2.014389	2.041930	2.043402	2.073598	0.0688416666666664	0.0737226475409487	0.178224296325461
chrX:98688000-98957998	chrX	98688000	98957998	chrX	98688000	98957998	255,255,0	3.071000	269998	3.469011	3.055002	3.253042	3.604955	3.315458	3.493896	0.212417999999999	0.133169476144741	0.268181703343145
chr4:29652000-29702998	chr4	29652000	29702998	chr4	29652000	29702998	255,255,0	1.558000	50998	1.558447	1.150488	1.159027	1.145012	1.096156	1.208278	-0.139505333333334	0.274956192386476	0.441874882506654
chr8:22389000-23264998	chr8	22389000	23264998	chr8	22389000	23264998	255,255,0	3.222000	875998	3.465199	3.418801	3.398348	3.393950	3.221680	3.180966	-0.161917333333334	0.0402972323490489	0.118317226923973
chr5:5895000-7898998	chr5	5895000	7898998	chr5	5895000	7898998	255,255,0	1.699000	2003998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr5:24666000-24788998	chr5	24666000	24788998	chr5	24666000	24788998	255,255,0	1.808000	122998	1.973241	1.951988	2.027507	1.898036	1.807665	2.022746	-0.0747630000000001	0.264593439436226	0.430235639776656
chr18:61641000-61688998	chr18	61641000	61688998	chr18	61641000	61688998	255,255,0	2.184000	47998	2.184153	1.808135	2.016867	2.037319	1.966054	1.991309	-0.00482433333333368	0.96091355854197	0.981827427239467
chr3:5538000-5600998	chr3	5538000	5600998	chr3	5538000	5600998	255,255,0	1.627000	62998	1.627128	1.373455	1.341244	1.438136	1.429680	1.307756	-0.0554183333333335	0.542680023028066	0.70348603935289
chr14:31947000-32039998	chr14	31947000	32039998	chr14	31947000	32039998	255,255,0	2.833000	92998	2.650545	2.682047	2.872878	2.833390	2.918112	3.035399	0.193810333333333	0.0496221889787851	0.136001554978893
chr15:88539000-88625998	chr15	88539000	88625998	chr15	88539000	88625998	255,255,0	2.251000	86998	2.470676	2.285323	2.334531	2.249613	2.289088	2.293503	-0.0861086666666675	0.163653424269645	0.310725060461165
chr3:135261000-135752998	chr3	135261000	135752998	chr3	135261000	135752998	255,255,0	2.519000	491998	2.691948	2.501002	2.626663	2.521323	2.518608	2.534582	-0.0817000000000003	0.178493778685559	0.329070394238398
chr17:28683000-28751998	chr17	28683000	28751998	chr17	28683000	28751998	255,255,0	1.778000	68998	1.595920	1.482060	1.778031	1.577728	1.542006	1.633394	-0.0342943333333334	0.67785273821176	0.807932141610329
chr8:8166000-8666998	chr8	8166000	8666998	chr8	8166000	8666998	255,255,0	1.720000	500998	1.596151	1.599438	1.633901	1.643862	1.719549	1.649150	0.0610236666666664	0.137608844831318	0.273713082703204
chr4:134541000-134717998	chr4	134541000	134717998	chr4	134541000	134717998	255,255,0	3.454000	176998	3.402190	3.278803	3.390593	3.425109	3.406873	3.451319	0.0705716666666658	0.157915747991929	0.303459575586602
chr13:76206000-76694998	chr13	76206000	76694998	chr13	76206000	76694998	255,255,0	2.320000	488998	2.319935	2.275380	2.262122	2.190401	2.178104	2.154773	-0.111386333333334	0.0138828212405679	0.0592277752534737
chr16:27141000-27464998	chr16	27141000	27464998	chr16	27141000	27464998	255,255,0	1.526000	323998	1.475938	1.409237	1.514072	1.457462	1.525729	1.424085	0.00267633333333299	0.954172352123662	0.978708804216306
chr4:60435000-60485998	chr4	60435000	60485998	chr4	60435000	60485998	255,255,0	1.948000	50998	1.923049	1.789171	1.500769	1.834616	1.948122	1.625913	0.0652206666666664	0.634584865620361	0.775502890001881
chr9:11796000-13217998	chr9	11796000	13217998	chr9	11796000	13217998	255,255,0	1.661000	1421998	1.604649	1.575637	1.542756	1.651727	1.621856	1.648292	0.0662776666666663	0.0866757620016057	0.197097071301568
chr10:69441000-69656998	chr10	69441000	69656998	chr10	69441000	69656998	255,255,0	2.765000	215998	2.782818	2.648311	2.765214	2.764651	2.627413	2.825183	0.00696799999999972	0.918195526905578	0.95813615450998
chr5:91434000-91943998	chr5	91434000	91943998	chr5	91434000	91943998	255,255,0	1.502000	509998	1.458263	1.492932	1.475720	1.483195	1.498710	1.476776	0.0105886666666665	0.732442360691336	0.842294614337032
chr7:83907000-84092998	chr7	83907000	84092998	chr7	83907000	84092998	255,255,0	2.441000	185998	2.422877	2.130684	2.306362	2.298064	2.283928	2.440632	0.0542336666666661	0.5470095489841	0.707346285591962
chr15:102231000-102326998	chr15	102231000	102326998	chr15	102231000	102326998	255,255,0	1.549000	95998	1.548763	1.566708	1.495280	1.620138	1.548773	1.546707	0.0349556666666665	0.397184516859656	0.571935224475349
chr7:101301000-101381998	chr7	101301000	101381998	chr7	101301000	101381998	255,255,0	2.784000	80998	2.784201	2.475678	2.802302	2.541434	2.593594	2.692855	-0.0780993333333334	0.454398323405751	0.624022376520434
chr8:85449000-85532998	chr8	85449000	85532998	chr8	85449000	85532998	255,255,0	2.612000	83998	2.141349	2.271742	2.243774	2.611829	2.424819	2.420690	0.266824333333333	0.00709082833099988	0.0381733125686134
chr5:51429000-52112998	chr5	51429000	52112998	chr5	51429000	52112998	255,255,0	1.680000	683998	1.664742	1.675014	1.678320	1.958129	2.009416	2.053585	0.334351333333333	8.58141515065997e-05	0.00523042757314327
chr16:20211000-20309998	chr16	20211000	20309998	chr16	20211000	20309998	255,255,0	1.979000	98998	2.133717	1.860791	1.921450	1.971514	2.131543	1.978603	0.0552339999999998	0.537234686025094	0.698917353750167
chr5:142665000-142724998	chr5	142665000	142724998	chr5	142665000	142724998	255,255,0	2.302000	59998	2.551263	2.309916	2.357936	2.380036	2.302384	2.371461	-0.055078	0.456406460351059	0.625445890110711
chr7:25125000-25196998	chr7	25125000	25196998	chr7	25125000	25196998	255,255,0	2.569000	71998	2.533782	2.569468	2.518429	2.552723	2.465460	2.640818	0.0124406666666665	0.816441382277544	0.896524918265532
chr9:6921000-7244998	chr9	6921000	7244998	chr9	6921000	7244998	255,255,0	1.928000	323998	1.949935	1.897712	1.979840	2.204174	2.109103	2.169622	0.218470666666667	0.00173785405990044	0.0165665301867365
chr7:98718000-99158998	chr7	98718000	99158998	chr7	98718000	99158998	255,255,0	1.941000	440998	1.827772	1.940894	1.857345	1.538309	1.855640	1.951206	-0.0936186666666669	0.423180138505699	0.593955397603914
chr18:57120000-57338998	chr18	57120000	57338998	chr18	57120000	57338998	255,255,0	2.326000	218998	2.185095	2.108402	2.322292	2.179180	2.347219	2.421547	0.110719	0.227393988232172	0.390401083692962
chr19:46128000-46262998	chr19	46128000	46262998	chr19	46128000	46262998	255,255,0	2.454000	134998	2.363526	2.358642	2.443133	2.420761	2.454358	2.622077	0.110631666666667	0.124666893334745	0.256003975422457
chr5:44034000-44282998	chr5	44034000	44282998	chr5	44034000	44282998	255,255,0	4.389000	248998	4.662169	4.266685	4.247836	4.143886	4.175317	4.389081	-0.156135333333333	0.273888915676543	0.440928836963049
chr11:109665000-109865998	chr11	109665000	109865998	chr11	109665000	109865998	255,255,0	1.992000	200998	1.981653	1.904213	1.999095	2.016990	2.008689	2.191778	0.110832	0.118427280545086	0.246450670571901
chr13:21846000-22058998	chr13	21846000	22058998	chr13	21846000	22058998	255,255,0	3.928000	212998	3.929429	3.927696	3.791569	4.589304	4.551672	4.552275	0.681518999999999	7.01287984879031e-06	0.00307407470585841
chr5:28065000-28418998	chr5	28065000	28418998	chr5	28065000	28418998	255,255,0	2.765000	353998	2.846613	2.726405	2.765302	2.643117	2.664387	2.582221	-0.149531666666667	0.0156690198616077	0.064336982491616
