#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR
chr8:71802000-71861998	chr8	71802000	71861998	chr8	71802000	71861998	255,255,0	1.784000	59998	1.783645	2.015061	1.752490	2.018256	1.689413	2.159079
chr8:71868000-72032998	chr8	71868000	72032998	chr8	71868000	72032998	255,255,0	2.063000	164998	2.056779	1.979410	1.975659	2.218345	2.071618	2.206865
chr8:72252000-72374998	chr8	72252000	72374998	chr8	72252000	72374998	255,255,0	1.903000	122998	1.894184	1.844222	2.010285	2.135665	2.182341	2.181296
chr8:72468000-72578998	chr8	72468000	72578998	chr8	72468000	72578998	255,255,0	2.507000	110998	2.498979	2.366188	2.588569	2.507262	2.481375	2.710095
chr8:72642000-72770998	chr8	72642000	72770998	chr8	72642000	72770998	255,255,0	1.971000	128998	1.753619	1.827750	1.886922	1.958891	1.817444	1.866828
chr8:72771000-73382998	chr8	72771000	73382998	chr8	72771000	73382998	255,255,0	1.756000	611998	1.690271	1.646991	1.721483	1.753870	1.735850	1.740222
chr8:72870000-73379998	chr8	72870000	73379998	chr8	72870000	73379998	255,255,0	1.755000	509998	1.675731	1.577619	1.656296	1.662044	1.753101	1.795627
chr8:73371000-74978998	chr8	73371000	74978998	chr8	73371000	74978998	255,255,0	1.910000	1607998	1.744982	1.726030	1.660671	1.845503	1.768431	1.909767
chr8:74973000-75281998	chr8	74973000	75281998	chr8	74973000	75281998	255,255,0	2.323000	308998	2.322596	2.171004	2.218801	1.991803	2.069045	2.119602
chr8:75060000-75242998	chr8	75060000	75242998	chr8	75060000	75242998	255,255,0	2.069000	182998	2.219743	2.065492	2.129557	2.069415	2.075311	2.102310
chr8:75126000-75239998	chr8	75126000	75239998	chr8	75126000	75239998	255,255,0	2.106000	113998	2.038308	2.048730	2.111733	2.005415	2.106038	1.918607
chr8:77412000-77543998	chr8	77412000	77543998	chr8	77412000	77543998	255,255,0	3.370000	131998	3.426594	2.998793	3.191787	3.463415	3.543642	3.369562
chr8:77622000-78011998	chr8	77622000	78011998	chr8	77622000	78011998	255,255,0	2.434000	389998	1.831426	1.893798	1.875229	2.255604	2.323498	2.433663
chr8:78033000-79730998	chr8	78033000	79730998	chr8	78033000	79730998	255,255,0	1.995000	1697998	2.003824	1.995371	1.985973	2.023783	2.036693	2.030827
chr8:78798000-79730998	chr8	78798000	79730998	chr8	78798000	79730998	255,255,0	2.119000	932998	2.119110	1.966217	2.015196	1.845695	1.896936	1.854261
chr8:79293000-79637998	chr8	79293000	79637998	chr8	79293000	79637998	255,255,0	2.078000	344998	1.827374	1.845251	1.846345	2.019257	2.078166	2.064069
chr8:79341000-79403998	chr8	79341000	79403998	chr8	79341000	79403998	255,255,0	2.130000	62998	1.921528	1.825567	1.942030	2.130208	1.950332	2.059408
chr8:79728000-80696998	chr8	79728000	80696998	chr8	79728000	80696998	255,255,0	2.834000	968998	2.579790	2.539075	2.536778	2.762336	2.682447	2.826630
chr8:80733000-81020998	chr8	80733000	81020998	chr8	80733000	81020998	255,255,0	4.096000	287998	4.095943	3.973348	4.003350	4.098585	4.326593	4.294877
chr8:81027000-82757998	chr8	81027000	82757998	chr8	81027000	82757998	255,255,0	2.955000	1730998	2.955034	2.932891	2.872490	3.002118	3.029202	3.005931
chr8:82854000-83096998	chr8	82854000	83096998	chr8	82854000	83096998	255,255,0	3.157000	242998	3.021527	2.662016	2.842683	3.113167	3.095499	3.157250
chr8:83157000-83261998	chr8	83157000	83261998	chr8	83157000	83261998	255,255,0	2.145000	104998	2.354321	2.168612	2.263942	2.111382	2.208293	2.021903
chr8:84285000-84359998	chr8	84285000	84359998	chr8	84285000	84359998	255,255,0	2.489000	74998	2.499749	2.279873	2.522913	2.579636	2.559248	2.489088
chr8:84360000-84578998	chr8	84360000	84578998	chr8	84360000	84578998	255,255,0	2.522000	218998	2.744218	2.520603	2.649230	2.604236	2.712544	2.655082
chr8:84696000-84821998	chr8	84696000	84821998	chr8	84696000	84821998	255,255,0	3.867000	125998	3.362664	3.334496	3.428229	3.669958	3.567624	3.842105
chr8:85449000-85532998	chr8	85449000	85532998	chr8	85449000	85532998	255,255,0	2.612000	83998	2.141349	2.271742	2.243774	2.611829	2.424819	2.420690
chr8:85641000-86609998	chr8	85641000	86609998	chr8	85641000	86609998	255,255,0	2.638000	968998	2.814942	2.811319	2.780239	2.582110	2.638230	2.623257
chr8:86595000-86918998	chr8	86595000	86918998	chr8	86595000	86918998	255,255,0	2.733000	323998	2.561904	2.429816	2.544828	2.647606	2.600822	2.730075
chr8:87210000-87542998	chr8	87210000	87542998	chr8	87210000	87542998	255,255,0	3.112000	332998	3.273470	3.111894	3.160769	3.178539	3.080690	3.091287
chr8:87552000-88109998	chr8	87552000	88109998	chr8	87552000	88109998	255,255,0	2.667000	557998	2.628025	2.437360	2.479419	2.534318	2.492977	2.566015
chr8:87570000-88046998	chr8	87570000	88046998	chr8	87570000	88046998	255,255,0	2.587000	476998	2.533934	2.435187	2.458004	2.586597	2.501822	2.555443
chr8:88251000-88763998	chr8	88251000	88763998	chr8	88251000	88763998	255,255,0	2.464000	512998	2.464061	2.288365	2.328359	2.528241	2.410740	2.532752
chr8:89970000-90794998	chr8	89970000	90794998	chr8	89970000	90794998	255,255,0	2.539000	824998	2.522508	2.538865	2.582544	2.894729	2.886684	2.875447
chr8:90786000-91154998	chr8	90786000	91154998	chr8	90786000	91154998	255,255,0	2.613000	368998	2.613344	2.426605	2.487176	2.602020	2.689872	2.640582
chr8:90825000-90890998	chr8	90825000	90890998	chr8	90825000	90890998	255,255,0	2.617000	65998	2.457975	2.366418	2.617159	2.431190	2.435754	2.501768
chr8:91158000-93002998	chr8	91158000	93002998	chr8	91158000	93002998	255,255,0	1.793000	1844998	1.793475	1.770291	1.737711	1.834487	1.809819	1.865588
chr8:93003000-93497998	chr8	93003000	93497998	chr8	93003000	93497998	255,255,0	1.616000	494998	1.629772	1.616178	1.564965	1.763116	1.673194	1.835397
chr8:93669000-93803998	chr8	93669000	93803998	chr8	93669000	93803998	255,255,0	1.962000	134998	1.961588	1.832993	1.871290	1.880352	1.878305	1.876072
chr8:93807000-93941998	chr8	93807000	93941998	chr8	93807000	93941998	255,255,0	3.058000	134998	3.093105	2.776813	2.848177	3.057724	2.905975	2.933533
chr8:94161000-94208998	chr8	94161000	94208998	chr8	94161000	94208998	255,255,0	2.460000	47998	2.459667	2.172148	2.348371	2.050148	2.142677	1.873742
chr8:94326000-94409998	chr8	94326000	94409998	chr8	94326000	94409998	255,255,0	1.805000	83998	1.888587	1.940609	1.802560	1.805096	1.792410	1.882341
chr8:94698000-94817998	chr8	94698000	94817998	chr8	94698000	94817998	255,255,0	2.807000	119998	2.695855	2.575623	2.492586	2.806591	2.751834	2.724120
chr8:94944000-95009998	chr8	94944000	95009998	chr8	94944000	95009998	255,255,0	2.819000	65998	2.469472	2.274014	2.421502	2.819329	2.570729	2.848089
chr8:95097000-95210998	chr8	95097000	95210998	chr8	95097000	95210998	255,255,0	1.921000	113998	1.641945	1.587466	1.562171	1.913654	1.920990	1.838381
chr8:95361000-95408998	chr8	95361000	95408998	chr8	95361000	95408998	255,255,0	1.732000	47998	1.732006	1.448755	1.274008	1.197890	1.302650	1.481219
chr8:95595000-95702998	chr8	95595000	95702998	chr8	95595000	95702998	255,255,0	2.606000	107998	2.663349	2.254932	2.605925	2.749738	2.590540	2.829402
chr8:95934000-97544998	chr8	95934000	97544998	chr8	95934000	97544998	255,255,0	1.708000	1610998	1.771863	1.698582	1.708428	1.861807	1.814451	1.839071
chr8:98271000-99455998	chr8	98271000	99455998	chr8	98271000	99455998	255,255,0	1.904000	1184998	1.904546	1.806144	1.934887	1.900127	2.057136	1.940945
chr8:99039000-99434998	chr8	99039000	99434998	chr8	99039000	99434998	255,255,0	1.947000	395998	2.010696	1.866616	1.947005	1.819660	1.882393	1.894786
chr8:99090000-99434998	chr8	99090000	99434998	chr8	99090000	99434998	255,255,0	2.028000	344998	2.025585	1.928983	1.934359	1.822581	2.005260	1.985591
chr8:100824000-102800998	chr8	100824000	102800998	chr8	100824000	102800998	255,255,0	1.857000	1976998	1.700020	1.700339	1.699088	1.853676	1.835686	1.828068
chr8:102783000-104075998	chr8	102783000	104075998	chr8	102783000	104075998	255,255,0	1.953000	1292998	1.656285	1.667710	1.676556	1.902150	1.943411	1.926967
chr8:104139000-104228998	chr8	104139000	104228998	chr8	104139000	104228998	255,255,0	1.561000	89998	1.334929	1.262239	1.389095	1.701700	1.514505	1.551690
chr8:104334000-104585998	chr8	104334000	104585998	chr8	104334000	104585998	255,255,0	2.380000	251998	2.493593	2.350471	2.345380	2.354343	2.174278	2.376048
chr8:104337000-104450998	chr8	104337000	104450998	chr8	104337000	104450998	255,255,0	2.353000	113998	2.577904	2.308017	2.391476	2.302376	2.319599	2.275185
chr8:104595000-104660998	chr8	104595000	104660998	chr8	104595000	104660998	255,255,0	1.823000	65998	1.818926	1.719329	1.765545	1.601266	1.545796	1.822653
chr8:104649000-105224998	chr8	104649000	105224998	chr8	104649000	105224998	255,255,0	3.187000	575998	3.140360	2.873136	2.967367	3.272380	3.151989	3.186522
chr8:105402000-105482998	chr8	105402000	105482998	chr8	105402000	105482998	255,255,0	2.079000	80998	2.078758	1.879788	1.838132	1.598378	1.705738	1.622331
chr8:105507000-105560998	chr8	105507000	105560998	chr8	105507000	105560998	255,255,0	2.236000	53998	2.560064	2.235700	2.242354	2.144151	2.298492	2.232170
chr8:105708000-105938998	chr8	105708000	105938998	chr8	105708000	105938998	255,255,0	1.926000	230998	1.911734	1.877605	1.890525	1.898053	1.887818	1.925994
chr8:106134000-106232998	chr8	106134000	106232998	chr8	106134000	106232998	255,255,0	1.782000	98998	1.901301	1.809894	1.840811	1.896326	1.749777	1.782440
chr8:106233000-106415998	chr8	106233000	106415998	chr8	106233000	106415998	255,255,0	1.875000	182998	1.859881	1.807562	1.826065	1.835641	1.839945	1.838961
chr8:106425000-106658998	chr8	106425000	106658998	chr8	106425000	106658998	255,255,0	2.896000	233998	2.687746	2.659508	2.571915	2.937175	2.855556	2.891586
chr8:106680000-106895998	chr8	106680000	106895998	chr8	106680000	106895998	255,255,0	2.399000	215998	2.640898	2.398608	2.510026	2.450635	2.504324	2.545814
chr8:106896000-107015998	chr8	106896000	107015998	chr8	106896000	107015998	255,255,0	2.170000	119998	2.072416	2.070662	2.170270	2.346791	2.323625	2.302421
chr8:107100000-107336998	chr8	107100000	107336998	chr8	107100000	107336998	255,255,0	2.934000	236998	3.009061	2.930138	2.927794	2.912123	2.935343	3.060785
chr8:107379000-107429998	chr8	107379000	107429998	chr8	107379000	107429998	255,255,0	2.165000	50998	2.376241	1.853245	2.164698	1.708139	1.746749	1.909639
chr8:107442000-107588998	chr8	107442000	107588998	chr8	107442000	107588998	255,255,0	2.566000	146998	2.737722	2.566384	2.665860	2.586478	2.789005	2.895105
chr8:107595000-109544998	chr8	107595000	109544998	chr8	107595000	109544998	255,255,0	3.388000	1949998	3.141993	3.110999	3.164951	3.225646	3.326424	3.387571
chr8:109557000-109619998	chr8	109557000	109619998	chr8	109557000	109619998	255,255,0	2.084000	62998	2.083978	1.712226	1.891656	1.818375	1.837686	1.912067
chr8:109836000-109937998	chr8	109836000	109937998	chr8	109836000	109937998	255,255,0	1.670000	101998	1.747879	1.531119	1.669829	1.586151	1.638113	1.583485
chr8:109962000-110078998	chr8	109962000	110078998	chr8	109962000	110078998	255,255,0	2.422000	116998	2.498206	2.227254	2.232877	2.374868	2.421769	2.501643
chr8:110106000-110615998	chr8	110106000	110615998	chr8	110106000	110615998	255,255,0	2.791000	509998	2.813405	2.683746	2.841503	2.692528	2.761990	2.791107
chr8:110634000-110738998	chr8	110634000	110738998	chr8	110634000	110738998	255,255,0	3.974000	104998	3.862846	3.744615	3.973667	3.869527	3.715188	3.791977
chr8:110850000-111005998	chr8	110850000	111005998	chr8	110850000	111005998	255,255,0	2.517000	155998	2.503134	2.356188	2.568573	2.516517	2.431150	2.467758
chr8:111333000-111449998	chr8	111333000	111449998	chr8	111333000	111449998	255,255,0	2.448000	116998	2.809673	2.685087	2.870438	2.448142	2.484938	2.524050
chr8:111525000-111638998	chr8	111525000	111638998	chr8	111525000	111638998	255,255,0	2.479000	113998	2.632165	2.438774	2.479434	2.559804	2.620392	2.632786
chr8:111672000-111842998	chr8	111672000	111842998	chr8	111672000	111842998	255,255,0	2.931000	170998	2.931410	2.815643	2.907371	2.934710	2.984309	3.072127
chr8:112035000-113636998	chr8	112035000	113636998	chr8	112035000	113636998	255,255,0	4.231000	1601998	4.149844	4.174560	4.142939	4.062926	3.981106	4.231239
chr8:113652000-113999998	chr8	113652000	113999998	chr8	113652000	113999998	255,255,0	3.121000	347998	2.937926	2.872909	2.807960	3.121188	2.932432	3.039885
chr8:113763000-113996998	chr8	113763000	113996998	chr8	113763000	113996998	255,255,0	1.985000	233998	2.011269	1.940285	1.984521	1.778046	1.817233	1.841676
chr8:114000000-114056998	chr8	114000000	114056998	chr8	114000000	114056998	255,255,0	1.570000	56998	1.570014	1.317806	1.215172	1.372039	1.384844	1.427040
chr8:114063000-114437998	chr8	114063000	114437998	chr8	114063000	114437998	255,255,0	3.352000	374998	3.566156	3.341832	3.368452	3.316984	3.304443	3.263542
chr8:114072000-114380998	chr8	114072000	114380998	chr8	114072000	114380998	255,255,0	3.504000	308998	3.398986	3.317333	3.426894	3.568840	3.503792	3.502021
chr8:114447000-116444998	chr8	114447000	116444998	chr8	114447000	116444998	255,255,0	2.657000	1997998	2.796875	2.806307	2.814808	2.675796	2.656665	2.765746
chr8:116463000-116891998	chr8	116463000	116891998	chr8	116463000	116891998	255,255,0	3.274000	428998	3.349628	3.273680	3.420898	3.158749	3.159269	3.201232
chr8:116916000-116999998	chr8	116916000	116999998	chr8	116916000	116999998	255,255,0	1.974000	83998	1.908115	1.752401	1.763521	1.974170	1.774337	1.690919
chr8:117216000-117479998	chr8	117216000	117479998	chr8	117216000	117479998	255,255,0	2.999000	263998	3.180210	2.999257	3.264352	3.237269	3.095965	3.232772
chr8:117498000-119390998	chr8	117498000	119390998	chr8	117498000	119390998	255,255,0	2.172000	1892998	2.114121	2.161789	2.192656	2.172390	2.138657	2.205086
chr8:117540000-119390998	chr8	117540000	119390998	chr8	117540000	119390998	255,255,0	2.138000	1850998	2.137787	2.139580	2.155495	2.119507	2.119809	2.211800
chr8:119400000-119678998	chr8	119400000	119678998	chr8	119400000	119678998	255,255,0	1.966000	278998	1.714212	1.727519	1.749851	1.881667	1.922053	1.966151
chr8:119403000-119612998	chr8	119403000	119612998	chr8	119403000	119612998	255,255,0	1.974000	209998	1.906433	1.884435	1.857765	1.974390	1.833927	1.857958
chr8:119682000-119777998	chr8	119682000	119777998	chr8	119682000	119777998	255,255,0	2.071000	95998	1.580699	1.615418	1.685785	1.811960	1.712681	2.070720
chr8:119775000-119849998	chr8	119775000	119849998	chr8	119775000	119849998	255,255,0	2.545000	74998	2.665631	2.443459	2.545244	2.613085	2.597118	2.676186
chr8:119853000-119936998	chr8	119853000	119936998	chr8	119853000	119936998	255,255,0	1.503000	83998	1.467657	1.454432	1.422955	1.433047	1.389151	1.482536
chr8:119937000-120083998	chr8	119937000	120083998	chr8	119937000	120083998	255,255,0	2.925000	146998	3.010537	2.924916	2.941368	3.076213	2.989982	3.101684
chr8:120168000-120623998	chr8	120168000	120623998	chr8	120168000	120623998	255,255,0	2.980000	455998	2.965653	2.976807	2.976394	3.042372	2.996592	2.977124
chr8:120672000-120806998	chr8	120672000	120806998	chr8	120672000	120806998	255,255,0	3.102000	134998	2.551670	2.533511	2.683096	3.082364	2.821359	3.102296
chr8:121101000-121529998	chr8	121101000	121529998	chr8	121101000	121529998	255,255,0	3.475000	428998	3.205444	3.192954	3.271343	3.560306	3.474520	3.710011
chr8:121539000-121838998	chr8	121539000	121838998	chr8	121539000	121838998	255,255,0	2.543000	299998	2.543476	2.460979	2.484867	2.345883	2.352333	2.479206
chr8:121596000-121688998	chr8	121596000	121688998	chr8	121596000	121688998	255,255,0	1.656000	92998	1.935438	1.655693	1.751548	1.771341	1.784862	1.695490
chr8:121599000-121655998	chr8	121599000	121655998	chr8	121599000	121655998	255,255,0	1.782000	56998	1.754000	1.470619	1.495404	1.731175	1.592530	1.781584
chr8:121689000-121838998	chr8	121689000	121838998	chr8	121689000	121838998	255,255,0	2.125000	149998	2.106966	2.094809	2.186213	1.998078	2.125917	2.125247
chr8:121842000-121922998	chr8	121842000	121922998	chr8	121842000	121922998	255,255,0	4.035000	80998	4.149947	4.006894	3.837556	4.395500	3.790240	4.035052
chr8:121959000-122270998	chr8	121959000	122270998	chr8	121959000	122270998	255,255,0	2.533000	311998	2.420210	2.487450	2.493423	2.533266	2.504391	2.733822
chr8:122268000-122339998	chr8	122268000	122339998	chr8	122268000	122339998	255,255,0	2.894000	71998	2.833954	2.749867	2.829981	2.853585	2.893985	2.857960
chr8:122610000-122837998	chr8	122610000	122837998	chr8	122610000	122837998	255,255,0	2.566000	227998	2.639861	2.487700	2.536067	2.595466	2.560929	2.715857
chr8:122832000-122903998	chr8	122832000	122903998	chr8	122832000	122903998	255,255,0	1.896000	71998	1.916955	1.802788	1.855279	1.866647	1.737631	1.893193
chr8:122898000-123068998	chr8	122898000	123068998	chr8	122898000	123068998	255,255,0	2.563000	170998	2.330154	2.378144	2.478480	2.538903	2.500868	2.563357
chr8:123099000-123206998	chr8	123099000	123206998	chr8	123099000	123206998	255,255,0	1.860000	107998	1.886793	1.713732	1.734159	1.860436	1.648206	1.758297
chr8:123315000-123365998	chr8	123315000	123365998	chr8	123315000	123365998	255,255,0	1.910000	50998	1.796266	1.814030	1.718033	1.910268	1.971653	1.981495
chr8:124041000-124358998	chr8	124041000	124358998	chr8	124041000	124358998	255,255,0	2.978000	317998	2.977586	2.978040	3.046843	3.130245	3.108766	3.252197
chr8:124365000-124583998	chr8	124365000	124583998	chr8	124365000	124583998	255,255,0	2.682000	218998	2.728237	2.682180	2.617148	2.508048	2.540079	2.623170
chr8:124611000-124685998	chr8	124611000	124685998	chr8	124611000	124685998	255,255,0	2.751000	74998	2.953626	2.698112	2.751020	3.057145	2.959149	3.203746
chr8:124728000-124835998	chr8	124728000	124835998	chr8	124728000	124835998	255,255,0	1.996000	107998	1.814730	1.821704	1.726526	1.965517	1.995513	2.153824
chr8:124893000-124955998	chr8	124893000	124955998	chr8	124893000	124955998	255,255,0	2.102000	62998	2.101548	1.921355	2.054271	2.083355	2.049750	2.075802
chr8:124956000-125015998	chr8	124956000	125015998	chr8	124956000	125015998	255,255,0	1.759000	59998	1.570633	1.413869	1.554365	1.587574	1.477917	1.758690
chr8:125049000-125897998	chr8	125049000	125897998	chr8	125049000	125897998	255,255,0	2.648000	848998	2.638353	2.606778	2.683479	2.839314	2.680427	2.843650
chr8:125943000-126089998	chr8	125943000	126089998	chr8	125943000	126089998	255,255,0	3.824000	146998	4.022365	3.677350	3.887416	3.923707	3.816657	3.873787
chr8:126483000-126935998	chr8	126483000	126935998	chr8	126483000	126935998	255,255,0	3.681000	452998	3.898690	3.522918	3.651049	3.741800	3.640161	3.609885
chr8:126927000-126977998	chr8	126927000	126977998	chr8	126927000	126977998	255,255,0	2.058000	50998	2.245842	2.109079	2.037392	2.290832	2.233197	2.058325
chr8:126978000-127184998	chr8	126978000	127184998	chr8	126978000	127184998	255,255,0	3.312000	206998	3.405868	3.130501	3.312319	3.611244	3.515575	3.810918
chr8:127185000-128516998	chr8	127185000	128516998	chr8	127185000	128516998	255,255,0	2.085000	1331998	2.084599	2.085133	2.016444	2.153834	2.120239	2.282942
chr8:128643000-128735998	chr8	128643000	128735998	chr8	128643000	128735998	255,255,0	2.402000	92998	2.401911	2.212664	2.236767	2.322554	2.295102	2.385236
chr9:4275000-5663998	chr9	4275000	5663998	chr9	4275000	5663998	255,255,0	2.308000	1388998	2.047985	2.004584	2.056781	2.295930	2.307629	2.222530
chr9:4524000-4802998	chr9	4524000	4802998	chr9	4524000	4802998	255,255,0	2.177000	278998	2.270119	2.172712	2.217356	2.167244	2.243925	2.257482
chr9:6921000-7244998	chr9	6921000	7244998	chr9	6921000	7244998	255,255,0	1.928000	323998	1.949935	1.897712	1.979840	2.204174	2.109103	2.169622
chr9:7578000-8156998	chr9	7578000	8156998	chr9	7578000	8156998	255,255,0	2.177000	578998	2.000058	2.033348	2.138518	2.060977	2.176508	2.085063
