gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Olfr462	chr11	87884978	87892267	0.0345	0.037	0.032	NA	0.0188055108104965	-0.0111270431768851	TRUE	Other	0.220826085857081
Prl3d2	chr13	27121697	27127554	0.0345	0.044	0.025	0.508701	0.500237883029285	-0.00736486745151589	FALSE	Other	0.220826085857081
Foxf2	chr13	31625815	31631402	0.0345	0.02	0.049	5.084226	0.610858318438994	0.00519183824134666	FALSE	Repressed_Promoter	0.220826085857081
Serpinb9d	chr13	33192958	33203128	0.0345	0.039	0.03	0.654213	0.970332484600149	-2.75538218434748e-05	FALSE	Other	0.220826085857081
Gm10406	chr14	7006114	7027448	0.0345	0.038	0.031	1.36057	0.0610749001090226	0.0159446869050835	FALSE	Other	0.220826085857081
Dydc2	chr14	41049116	41069207	0.0345	0.038	0.031	0.373277	0.921677264672655	0.000790604137949374	FALSE	Other	0.220826085857081
Ly6g2	chr15	75216375	75222660	0.0345	0.023	0.046	0.679715	0.767076193623673	0.00509607975545911	FALSE	Other	0.220826085857081
Stfa3	chr16	36450536	36455391	0.0345	0.036	0.033	0.642503	0.283411903876489	-0.0107662255317989	FALSE	Other	0.220826085857081
Krtap19-1	chr16	88868916	88869410	0.0345	0.011	0.058	NA	0.64045825099349	-0.00929383756384372	FALSE	Other	0.220826085857081
H2-Q1	chr17	35320404	35325098	0.0345	0.046	0.023	1.983983	0.895328385171324	0.00375165519407185	FALSE	Repressed_Promoter	0.220826085857081
Gm10184	chr17	89908461	89910448	0.0345	0.036	0.033	NA	0.806747658673213	-0.00500922609356344	FALSE	Other	0.220826085857081
Dsg1b	chr18	20376728	20410195	0.0345	0.037	0.032	0.870327	0.370125587823589	0.00377906076655492	FALSE	Other	0.220826085857081
Dynap	chr18	70240428	70244581	0.0345	0.031	0.038	0.781838	0.817446283885607	0.00212982978061563	FALSE	Other	0.220826085857081
Sall3	chr18	80966375	80986770	0.0345	0.037	0.032	5.952589	0.474522440494784	0.0021109897593931	FALSE	Repressed_Promoter	0.220826085857081
Ms4a4a	chr19	11375522	11392789	0.0345	0.034	0.035	0.280891	0.216165464995793	-0.00558680540062383	FALSE	Other	0.220826085857081
Gm4952	chr19	12599973	12628250	0.0345	0.036	0.033	0.31041	0.396947045820062	-0.00369358864613174	FALSE	Other	0.220826085857081
Trpd52l3	chr19	30003789	30006017	0.0345	0.041	0.028	1.040316	0.710939802069708	0.00428925575967862	FALSE	Other	0.220826085857081
Mme	chr3	63241536	63386029	0.0345	0.035	0.034	0.690635	0.590662740539747	-0.000788740753813688	FALSE	Repressed_Promoter	0.220826085857081
Gm29133	chr3	75748196	75787652	0.0345	0.034	0.035	NA	0.562325363009855	-0.0023112969293471	FALSE	Other	0.220826085857081
Fabp2	chr3	122895071	122899505	0.0345	0.032	0.037	0.807771	0.432260730507967	0.0069425412767498	FALSE	Other	0.220826085857081
Clca1	chr3	145003816	145032775	0.0345	0.032	0.037	0.789657	0.00556834502814867	-0.00689961329944504	TRUE	Other	0.220826085857081
Lrriq3	chr3	155093433	155194279	0.0345	0.033	0.036	0.545382	0.752634844778433	-0.000653437974974032	FALSE	Active_Promoter	0.220826085857081
Foxd2	chr4	114906281	114908872	0.0345	0.027	0.042	5.763105	0.317935438186872	0.015168992573218	FALSE	Repressed_Promoter	0.220826085857081
Cyp4a14	chr4	115486199	115496141	0.0345	0.035	0.034	0.569074	0.0835650454490735	-0.0115428296377	FALSE	Other	0.220826085857081
Olfr1340	chr4	118720137	118729394	0.0345	0.042	0.027	NA	0.698853528450064	-0.00298643395710435	FALSE	Other	0.220826085857081
Enam	chr5	88487974	88506048	0.0345	0.032	0.037	0.679564	0.00309690457698011	-0.0102910381537695	TRUE	Other	0.220826085857081
Epgn	chr5	91027463	91035214	0.0345	0.028	0.041	0.847876	0.360299053336227	-0.00569877259757839	FALSE	Other	0.220826085857081
Gbp9	chr5	105077629	105139538	0.0345	0.036	0.033	0.262641	0.682277878891122	-0.00117988635871189	FALSE	Other	0.220826085857081
4930449I24Rik	chr5	146502398	146505182	0.0345	0.036	0.033	1.01455	0.876718462718774	-0.000825677055185249	FALSE	Other	0.220826085857081
Slco1a1	chr6	141907281	141946961	0.0345	0.034	0.035	0.451413	0.00766845328950612	-0.00822568140612093	TRUE	Other	0.220826085857081
Apoc4	chr7	19678082	19681478	0.0345	0.036	0.033	0.452089	0.96923253308096	0.0002187590981097	FALSE	Other	0.220826085857081
Lypd5	chr7	24349195	24355108	0.0345	0.036	0.033	0.492749	0.523992884864475	-0.00510452634221544	FALSE	Other	0.220826085857081
Hbb-bt	chr7	103812523	103813995	0.0345	0.069	0	0.543963	0.831934239388543	0.00725232621784345	FALSE	Other	0.220826085857081
Olfr373	chr8	72083176	72103083	0.0345	0.033	0.036	NA	0.373192571060962	-0.00500789797800058	FALSE	Other	0.220826085857081
Bcl2a1a	chr9	88956899	88962418	0.0345	0.047	0.022	0.508928	0.570550279088878	-0.00701904240170927	FALSE	Other	0.220826085857081
Fbxw28	chr9	109322885	109339658	0.0345	0.029	0.04	0.302434	0.449735986937318	-0.00567788691603819	FALSE	Other	0.220826085857081
Tex13c1	chrX	43591159	43593531	0.0345	0.041	0.028	0.569657	0.538138513739402	0.0159041629498739	FALSE	Other	0.220826085857081
Arhgap36	chrX	49463944	49500243	0.0345	0.045	0.024	1.154514	0.646985517029656	0.00176795185312432	FALSE	Repressed_Promoter	0.220826085857081
Gm648	chrX	56543873	56549605	0.0345	0.049	0.02	NA	0.984726986093192	-0.00241279483235213	FALSE	Other	0.220826085857081
Hmgn5	chrX	109004533	109013403	0.0345	0.045	0.024	1.032395	0.874711168499194	-0.00125544446728667	FALSE	Active_Promoter	0.220826085857081
4933403O08Rik	chrX	112239048	112243851	0.0345	0.045	0.024	NA	0.120844642579551	-0.0154901725686064	FALSE	Other	0.220826085857081
Taf7l	chrX	134460117	134476489	0.0345	0.043	0.026	0.567504	0.456313979614427	-0.0049231825297671	FALSE	Other	0.220826085857081
Gm8251	chr1	44055871	44079745	0.034	0.037	0.031	NA	0.181989877668728	-0.00419022952303749	FALSE	Other	0.219565810207695
Sp140	chr1	85600377	85645036	0.034	0.037	0.031	0.929997	0.578309721489098	-0.00163928098066291	FALSE	Repressed_Promoter	0.219565810207695
Teddm1b	chr1	153874344	153876870	0.034	0.025	0.043	1.215874	0.911703372200033	-0.000387855471017405	FALSE	Other	0.219565810207695
Tex50	chr1	161154557	161159313	0.034	0.037	0.031	0.896217	0.91271250764015	0.0012099603631967	FALSE	Other	0.219565810207695
Amh	chr10	80805242	80807647	0.034	0.042	0.026	3.681056	0.829116753834191	-0.00744552914544425	FALSE	Other	0.219565810207695
Irgm1	chr11	48861967	48871682	0.034	0.037	0.031	1.384414	0.74364877305131	0.0125	FALSE	Other	0.219565810207695
Olfr10	chr11	49304740	49320020	0.034	0.034	0.034	NA	0.326417307661673	-0.00562902158954574	FALSE	Other	0.219565810207695
2210407C18Rik	chr11	58608203	58616074	0.034	0.029	0.039	NA	0.64833094826729	-0.00333884702017335	FALSE	Other	0.219565810207695
Trim38	chr13	23769912	23791527	0.034	0.034	0.034	0.852231	0.308981147525351	0.00375680847439647	FALSE	Other	0.219565810207695
Prl2a1	chr13	27801653	27808728	0.034	0.023	0.045	0.522782	0.285354424985735	-0.00887400276599313	FALSE	Other	0.219565810207695
Pkdrej	chr15	85814669	85821733	0.034	0.03	0.038	1.732658	0.0878914281012919	-0.00512567970222034	FALSE	Other	0.219565810207695
Olfr284	chr15	98340021	98340986	0.034	0.032	0.036	NA	0.895352798288448	-0.00126657804810192	FALSE	Other	0.219565810207695
Olfr282	chr15	98431224	98438637	0.034	0.034	0.034	NA	0.892143685963707	-0.000676019284669586	FALSE	Other	0.219565810207695
Glycam1	chr15	103562758	103565080	0.034	0.017	0.051	1.078359	0.435819772746554	-0.0255603408354172	FALSE	Other	0.219565810207695
Snai2	chr16	14705851	14709384	0.034	0.038	0.03	5.050446	0.267775537578953	0.0110504992181051	FALSE	Repressed_Promoter	0.219565810207695
Gsc2	chr16	17913106	17915058	0.034	0.032	0.036	4.148195	0.543894151491542	-0.00973759233094271	FALSE	Repressed_Promoter	0.219565810207695
Gm17783	chr16	45511790	45532049	0.034	0.037	0.031	NA	0.637348889257164	0.00337704956631881	FALSE	Other	0.219565810207695
Zpld1	chr16	55225174	55297985	0.034	0.035	0.033	0.514493	0.972104398467242	7.98842154105389e-05	FALSE	Other	0.219565810207695
Cdc25c	chr18	34732992	34751532	0.034	0.034	0.034	0.515366	0.329503678050752	-0.00309285957263728	FALSE	Other	0.219565810207695
Lipk	chr19	34008289	34047834	0.034	0.031	0.037	0.363498	0.0686275144790059	0.00688905925970947	FALSE	Other	0.219565810207695
Hnmt	chr2	24002909	24049393	0.034	0.038	0.03	0.264748	0.299304074492276	0.00309709397592058	FALSE	Other	0.219565810207695
Cstdc1	chr2	148782008	148785936	0.034	0.036	0.032	0.863808	0.919158671297874	-0.000860941874430012	FALSE	Other	0.219565810207695
4921509C19Rik	chr2	151470541	151476152	0.034	0.031	0.037	0.69918	0.341113784323222	0.00982984241254163	FALSE	Other	0.219565810207695
Svs5	chr2	164332739	164334395	0.034	0.036	0.032	1.650101	0.890674905338571	0.00142892506442747	FALSE	Other	0.219565810207695
Gpr149	chr3	62529076	62605139	0.034	0.035	0.033	0.463007	0.033920851044255	-0.0047686553276358	TRUE	Repressed_Promoter	0.219565810207695
Lce1i	chr3	92777209	92778898	0.034	0.03	0.038	0.481021	0.233085357276473	0.0280435759209344	FALSE	Other	0.219565810207695
Lrrc69	chr4	14623619	14796059	0.034	0.035	0.033	0.430075	0.000259572371418973	-0.0051552710208372	TRUE	Other	0.219565810207695
Trim54	chr5	31116711	31137629	0.034	0.035	0.033	0.964173	0.369608689353378	-0.00328943055500105	FALSE	Repressed_Promoter	0.219565810207695
Muc3a	chr5	137208812	137212388	0.034	0.034	0.034	NA	0.487824740014993	-0.00754369860797906	FALSE	Other	0.219565810207695
Tas2r108	chr6	40493528	40494540	0.034	0.05	0.018	0.981037	0.765600091339456	0.00692805876415835	FALSE	Other	0.219565810207695
Prss58	chr6	40895269	40900386	0.034	0.03	0.038	0.484444	0.753537204980681	-0.00288138571894924	FALSE	Other	0.219565810207695
Tcaf3	chr6	42584865	42597691	0.034	0.041	0.027	1.07145	0.281799740542164	0.00554220561242127	FALSE	Other	0.219565810207695
Vmn1r36	chr6	66715256	66719167	0.034	0.023	0.045	0.888322	0.320442510999657	-0.0107875240980239	FALSE	Other	0.219565810207695
Reg3b	chr6	78370656	78373465	0.034	0.031	0.037	1.054774	0.631589708444137	-0.0060838215159922	FALSE	Other	0.219565810207695
Gata2	chr6	88193890	88207031	0.034	0.036	0.032	9.084297	0.980058324556562	0.000220127944491222	FALSE	Repressed_Promoter	0.219565810207695
Eif4a3l1	chr6	136327538	136329982	0.034	0.029	0.039	0.562539	0.781646930309581	-0.00211852101507035	FALSE	Other	0.219565810207695
E330021D16Rik	chr6	136400316	136415568	0.034	0.03	0.038	NA	0.651242479218982	-0.00317475813771118	FALSE	Other	0.219565810207695
Gm6614	chr6	141971844	142011413	0.034	0.038	0.03	NA	0.00919379507340797	-0.0080840148555347	TRUE	Other	0.219565810207695
Sycn	chr7	28540884	28542208	0.034	0.03	0.038	2.042209	0.738553445694713	-0.00437930641921113	FALSE	Other	0.219565810207695
Ins2	chr7	142678655	142743380	0.034	0.035	0.033	0.776433	0.618397374598555	-0.00165616930419931	FALSE	Other	0.219565810207695
Cd209g	chr8	4134097	4137706	0.034	0.025	0.043	1.58273	0.921826304099141	0.00192966102560037	FALSE	Other	0.219565810207695
Tpte	chr8	22283440	22371417	0.034	0.036	0.032	0.374857	2.4022487888084e-05	-0.00683326707567937	TRUE	Other	0.219565810207695
Adrb3	chr8	27225775	27250615	0.034	0.034	0.034	0.950093	0.521192045174625	-0.00269314489796496	FALSE	Repressed_Promoter	0.219565810207695
Cks1brt	chr8	85151923	85173621	0.034	0.033	0.035	0.185405	0.934718967729529	0.000595021679170443	FALSE	Other	0.219565810207695
Olfr885	chr9	38061321	38062250	0.034	0.052	0.016	NA	0.226885565510967	-0.0336745689655172	FALSE	Other	0.219565810207695
H2al1n	chrX	14211147	14211660	0.034	0.045	0.023	0.677631	0.778162488960206	-0.00291183265792017	FALSE	Other	0.219565810207695
Rhox3e	chrX	37542018	37551081	0.034	0.05	0.018	0.250307	0.223093396887847	0.0198571240267755	FALSE	Other	0.219565810207695
Radx	chrX	139480366	139554581	0.034	0.042	0.026	0.374536	0.927229203237483	-0.000933150910108427	FALSE	Other	0.219565810207695
Cldn34a	chrX	152537500	152564196	0.034	0.044	0.024	0.852115	0.0152963249526833	-0.0113496424190998	TRUE	Other	0.219565810207695
Il20	chr1	130906984	130911450	0.0335	0.034	0.033	1.481626	0.120584735590632	0.0189172478218173	FALSE	Other	0.218310711857443
Pdc	chr1	150319416	150333905	0.0335	0.034	0.033	0.573972	0.0124303224333462	-0.00986785923740681	TRUE	Other	0.218310711857443
Fmo6	chr1	162916550	162937514	0.0335	0.036	0.031	0.751026	0.565066513123321	0.00266596320454531	FALSE	Other	0.218310711857443
Olfr430	chr1	174066604	174072272	0.0335	0.04	0.027	NA	1	0.00048364182888385	FALSE	Other	0.218310711857443
Rfx6	chr10	51677755	51730431	0.0335	0.032	0.035	0.944872	0.164542772708971	-0.00378471226752618	FALSE	Repressed_Promoter	0.218310711857443
Lrriq1	chr10	103046030	103236321	0.0335	0.033	0.034	0.544776	0.0200970043187224	-0.00295291348941338	TRUE	Other	0.218310711857443
Gm21293	chr10	104142986	104153673	0.0335	0.067	0	NA	0.620410767723572	-0.0186274509803922	FALSE	Other	0.218310711857443
Selenom	chr11	3514683	3517350	0.0335	0.035	0.032	2.403143	0.122854759158004	0.0312097274089238	FALSE	Active_Promoter	0.218310711857443
Olfr56	chr11	48978888	49135386	0.0335	0.033	0.034	NA	0.433334201924686	0.00278866959274994	FALSE	Other	0.218310711857443
9930111J21Rik2	chr11	49015873	49051241	0.0335	0.032	0.035	0.22302	0.0496429700570018	0.0182171322053245	TRUE	Other	0.218310711857443
Olfr1386	chr11	49465045	49471714	0.0335	0.032	0.035	NA	0.120630838338324	-0.0118206602639323	FALSE	Other	0.218310711857443
Olfr332	chr11	58487949	58492554	0.0335	0.04	0.027	NA	0.76665715755596	-0.00225786342172669	FALSE	Other	0.218310711857443
Olfr410	chr11	74330280	74338030	0.0335	0.037	0.03	NA	0.4260092742133	-0.00717151989654456	FALSE	Other	0.218310711857443
Idi2	chr13	8952862	8960944	0.0335	0.028	0.039	0.637518	0.76043313693877	0.00737146033411645	FALSE	Other	0.218310711857443
Gm16440	chr14	6380720	6390318	0.0335	0.06	0.007	NA	0.178752424789881	-0.0212980772682265	FALSE	Other	0.218310711857443
Ptgdr	chr14	44851234	44859374	0.0335	0.039	0.028	1.227003	0.840056000702326	-0.00184806705478006	FALSE	Repressed_Promoter	0.218310711857443
Olfr730	chr14	50183295	50188197	0.0335	0.044	0.023	NA	0.863662489723013	-0.00245859985821533	FALSE	Other	0.218310711857443
Cyp4f40	chr17	32658899	32676913	0.0335	0.033	0.034	0.59702	0.491678883832189	-0.00320606022649558	FALSE	Repressed_Promoter	0.218310711857443
Btnl4	chr17	34466561	34477317	0.0335	0.026	0.041	0.639737	0.150340125844704	-0.00965660279980374	FALSE	Other	0.218310711857443
H2-Q10	chr17	35470088	35474562	0.0335	0.038	0.029	1.739924	0.894593238096019	-0.000665408029338344	FALSE	Repressed_Promoter	0.218310711857443
Olfr1079	chr2	86536948	86542479	0.0335	0.026	0.041	NA	0.919369619274254	0.00284648362601099	FALSE	Other	0.218310711857443
Ppp1r14d	chr2	119218118	119229905	0.0335	0.034	0.033	0.489163	0.369823651461992	-0.00525273430250834	FALSE	Other	0.218310711857443
Mtln	chr2	127791387	127792487	0.0335	0.034	0.033	2.096097	0.445623309514525	-0.00850580480920463	FALSE	Active_Promoter	0.218310711857443
Tfap2c	chr2	172549592	172558621	0.0335	0.025	0.042	3.58827	0.0554912435923919	0.00935278593375447	FALSE	Repressed_Promoter	0.218310711857443
Sis	chr3	72888556	72967862	0.0335	0.035	0.032	0.44999	0.718175070195131	-0.00108890875253112	FALSE	Other	0.218310711857443
S100a9	chr3	90692631	90695720	0.0335	0.033	0.034	0.893759	0.578574742658852	-0.00707557211173626	FALSE	Other	0.218310711857443
Adh6b	chr3	138341774	138358860	0.0335	0.033	0.034	0.73591	0.682276621383564	0.00192693656614757	FALSE	Other	0.218310711857443
Olfr38	chr6	42756403	42763230	0.0335	0.034	0.033	NA	0.381991115371992	-0.00789677019104687	FALSE	Other	0.218310711857443
Vmn1r27	chr6	58213090	58218820	0.0335	0.041	0.026	1.209816	0.673299820894502	0.00514602407451684	FALSE	Other	0.218310711857443
Slc15a5	chr6	137983585	138079915	0.0335	0.036	0.031	0.48994	0.409431028095705	-0.0013934608785561	FALSE	Other	0.218310711857443
Oscar	chr7	3609812	3616156	0.0335	0.034	0.033	0.343449	0.327653236232732	-0.00606671542506735	FALSE	Other	0.218310711857443
Lypd3	chr7	24636549	24641117	0.0335	0.031	0.036	3.167757	0.349023359261545	-0.00664267268502568	FALSE	Repressed_Promoter	0.218310711857443
Lat	chr7	126363823	126369569	0.0335	0.035	0.032	0.423704	0.52284958578436	-0.00462129156432974	FALSE	Other	0.218310711857443
Lrrc56	chr7	141194156	141210054	0.0335	0.034	0.033	0.994219	0.135332301308562	0.00726901743604455	FALSE	Other	0.218310711857443
Adam5	chr8	24727092	24824368	0.0335	0.032	0.035	2.802887	0.369572800951887	-0.00180422534332379	FALSE	Other	0.218310711857443
Hpgd	chr8	56294584	56321042	0.0335	0.036	0.031	0.707541	0.408876419068843	-0.00300844803320449	FALSE	Repressed_Promoter	0.218310711857443
Chek1	chr9	36708481	36727064	0.0335	0.034	0.033	0.33764	0.396705178982488	-0.00390870808796947	FALSE	Other	0.218310711857443
Fbxw19	chr9	109476653	109495874	0.0335	0.035	0.032	0.293987	0.615875930902295	-0.00264899313539744	FALSE	Other	0.218310711857443
Fthl17b	chrX	8962133	8962974	0.0335	0.05	0.017	0.375371	0.842841495206114	-0.00173544583640383	FALSE	Other	0.218310711857443
Fthl17f	chrX	9063014	9063860	0.0335	0.045	0.022	0.543725	0.923401575297587	0.00202285119561352	FALSE	Other	0.218310711857443
Gabrq	chrX	72825177	72842601	0.0335	0.037	0.03	0.932789	0.178481236334114	0.0103564625295146	FALSE	Repressed_Promoter	0.218310711857443
Fthl17a	chrX	85249678	85270287	0.0335	0.045	0.022	0.324	0.785103738044583	0.00149864298277204	FALSE	Other	0.218310711857443
Gm5941	chrX	92489948	92490680	0.0335	0.048	0.019	0.659826	0.69932674806492	0.00628956548539571	FALSE	Other	0.218310711857443
Pih1h3b	chrX	140062878	140106796	0.0335	0.038	0.029	NA	0.774936207886995	0.00403989147843854	FALSE	Repressed_Promoter	0.218310711857443
A030003K21Rik	chr1	82942558	82943387	0.033	0.035	0.031	NA	0.909454799671494	-0.00470781176843207	FALSE	Other	0.217060792566104
Cd55b	chr1	130388536	130423008	0.033	0.038	0.028	0.720165	0.451360112667409	0.00269168529555235	FALSE	Other	0.217060792566104
Cfh	chr1	140084707	140183763	0.033	0.031	0.035	0.30137	0.288980998768569	-0.00254751085963399	FALSE	Other	0.217060792566104
Fasl	chr1	161780688	161788494	0.033	0.034	0.032	1.189278	0.802988057687528	-0.00166015562829108	FALSE	Other	0.217060792566104
Sim1	chr10	50894753	50989151	0.033	0.033	0.033	3.066679	0.0599989147946194	-0.00340651789042025	FALSE	Repressed_Promoter	0.217060792566104
Krtap12-1	chr10	77720598	77721253	0.033	0.036	0.03	0.985877	0.97858373400617	-0.00106139634537201	FALSE	Other	0.217060792566104
Nog	chr11	89300637	89302331	0.033	0.05	0.016	8.175506	0.986118893980996	-0.00118366664721083	FALSE	Repressed_Promoter	0.217060792566104
Krt9	chr11	100186780	100193245	0.033	0.031	0.035	0.87094	0.928706159817677	-0.000701726838355753	FALSE	Repressed_Promoter	0.217060792566104
Olfr1359	chr13	21698110	21706832	0.033	0.031	0.035	NA	0.575170758749407	0.00357139431200257	FALSE	Other	0.217060792566104
Prl8a9	chr13	27557994	27564605	0.033	0.03	0.036	0.518925	0.679525089707906	0.00552190851667028	FALSE	Other	0.217060792566104
Prl7d1	chr13	27706336	27716735	0.033	0.03	0.036	0.504731	0.53231329947337	-0.00474757482049919	FALSE	Other	0.217060792566104
Gm3264	chr14	4855575	4875850	0.033	0.034	0.032	0.923505	0.493787716210281	0.0133364549788712	FALSE	Repressed_Promoter	0.217060792566104
Gm21103	chr14	6296364	6304842	0.033	0.037	0.029	NA	0.739944750444007	0.0051666638023561	FALSE	Other	0.217060792566104
Olfr1512	chr14	52371331	52379167	0.033	0.035	0.031	NA	0.208772560047891	-0.00714144562132996	FALSE	Other	0.217060792566104
Hhla1	chr15	65916608	65976803	0.033	0.034	0.032	0.478139	0.948832654739116	-0.000397104231514137	FALSE	Other	0.217060792566104
Krtap19-2	chr16	88873626	88874268	0.033	0.036	0.03	1.522741	0.412703488769094	-0.0127248697475779	FALSE	Other	0.217060792566104
Slc5a7	chr17	54273589	54299033	0.033	0.03	0.036	0.687247	0.938053146363083	0.000172760830832293	FALSE	Repressed_Promoter	0.217060792566104
Cntnap5c	chr17	57769569	58410354	0.033	0.033	0.033	0.239236	0.00137759544001204	-0.00258095049588818	TRUE	Other	0.217060792566104
Npy6r	chr18	44270126	44277699	0.033	0.026	0.04	0.9864	0.129220886149662	-0.00972733161286789	FALSE	Other	0.217060792566104
Cd226	chr18	89176966	89272228	0.033	0.032	0.034	0.458274	0.274617811396373	0.00285855996802759	FALSE	Other	0.217060792566104
Vmn2r3	chr3	64257214	64289708	0.033	0.032	0.034	0.446907	0.24111180595476	-0.00470255723822558	FALSE	Other	0.217060792566104
