loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status
loop_17920	chr7	119010000	119020000	chr7	119420000	119430000	chr7:119010000-119020000_chr7:119420000-119430000	TRUE	0.403718674780672	4.36182270610756	22.1134373941638	1.367709024283e-4	0.0026433809254982	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	119010000	119020000	119015000	10000	chr7	119420000	119430000	119425000	10000	410000	100-500kb	TRUE	17755	14788	18865	29284	64297	67133	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17960	chr7	133850000	133860000	chr7	134220000	134230000	chr7:133850000-133860000_chr7:134220000-134230000	FALSE	0.418710331974299	4.74037725007151	23.5842358733321	9.57994327130208e-5	0.0020696918492446	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	133850000	133860000	133855000	10000	chr7	134220000	134230000	134225000	10000	370000	100-500kb	TRUE	1436	67273	3214	2145	101437	11489	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_18658	chr10	73550000	73560000	chr10	74200000	74210000	chr10:73550000-73560000_chr10:74200000-74210000	FALSE	0.399393024892349	4.43889174055145	17.1669101426619	5.035869692211e-4	0.0067399055513971	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	73550000	73560000	73555000	10000	chr10	74200000	74210000	74205000	10000	650000	500kb-1Mb	TRUE	3568	450657	4996	757176	11994	14687	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_19009	chr11	34140000	34150000	chr11	34810000	34820000	chr11:34140000-34150000_chr11:34810000-34820000	TRUE	0.390739301742651	4.29791308178803	22.1404023464163	1.358651906687e-4	0.0026303686870966	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	34140000	34150000	34145000	10000	chr11	34810000	34820000	34815000	10000	670000	500kb-1Mb	TRUE	23394	41445	20549	13640	76874	70385	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17366	chr1	126450000	126475000	chr1	126675000	126700000	chr1:126450000-126475000_chr1:126675000-126700000	FALSE	0.358386522316275	5.72360782810961	79.8809223594036	4.29480898406237e-7	7.30955795173703e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr1	126450000	126475000	126462500	25000	chr1	126675000	126700000	126687500	25000	225000	100-500kb	TRUE	8272	355798	8272	130798	210356	210356	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_20446	chr10	108730000	108740000	chr10	109490000	109500000	chr10:108730000-108740000_chr10:109490000-109500000	FALSE	0.349876600410826	4.20158882514174	18.2937423942762	3.683280100704e-4	0.005326517267677	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	108730000	108740000	108735000	10000	chr10	109490000	109500000	109495000	10000	760000	500kb-1Mb	TRUE	14761	29839	8238	479017	368203	20979	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_303	chr13	37425000	37450000	chr13	37950000	37975000	chr13:37425000-37450000_chr13:37950000-37975000	TRUE	0.460127642047158	5.01373634628968	70.0562772507806	9.27306080098647e-7	1.126055228043e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr13	37425000	37450000	37437500	25000	chr13	37950000	37975000	37962500	25000	525000	500kb-1Mb	TRUE	5999	79791	2629	19216	17084	107513	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_21051	chr18	45640000	45650000	chr18	46130000	46140000	chr18:45640000-45650000_chr18:46130000-46140000	FALSE	0.335885415374106	4.62075480414294	19.953671779726	2.365008382972e-4	0.0039199441543277	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr18	45640000	45650000	45645000	10000	chr18	46130000	46140000	46135000	10000	490000	100-500kb	TRUE	4595	371139	13656	72606	140492	28105	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_21101	chr19	17120000	17130000	chr19	18540000	18550000	chr19:17120000-17130000_chr19:18540000-18550000	FALSE	0.40695058408159	3.3026070849605502	12.5804040724787	0.0020239994386338	0.0184260479867907	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr19	17120000	17130000	17125000	10000	chr19	18540000	18550000	18545000	10000	1420000	>1Mb	TRUE	14727	163881	7701	81822	353211	20409	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_15114	chr5	125525000	125550000	chr5	126725000	126750000	chr5:125525000-125550000_chr5:126725000-126750000	FALSE	0.32309574254047	3.93035799530145	20.6918683143487	4.774228103657e-4	0.0054157762571623	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr5	125525000	125550000	125537500	25000	chr5	126725000	126750000	126737500	25000	1200000	>1Mb	TRUE	8020	0	20873	280782	208151	71247	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_21510	chr6	50930000	50940000	chr6	51160000	51170000	chr6:50930000-50940000_chr6:51160000-51170000	TRUE	0.387127455872947	4.05799279801505	21.9675950376606	1.417883995053e-4	0.0027103334347125	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	50930000	50940000	50935000	10000	chr6	51160000	51170000	51165000	10000	230000	100-500kb	TRUE	14014	153884	15212	99909	319981	387166	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_21586	chr7	73650000	73660000	chr7	73850000	73860000	chr7:73650000-73660000_chr7:73850000-73860000	FALSE	0.631166264637834	4.11773050862212	50.1546085448316	7.27943891761487e-7	6.58993046333839e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	73650000	73660000	73655000	10000	chr7	73850000	73860000	73855000	10000	200000	100-500kb	TRUE	11714	26600	1729	30409	244061	102465712	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_21589	chr7	69490000	69500000	chr7	70330000	70340000	chr7:69490000-69500000_chr7:70330000-70340000	FALSE	0.518988134266449	3.54891965384924	20.3165813119727	2.152395377936e-4	0.0036489147710453	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	69490000	69500000	69495000	10000	chr7	70330000	70340000	70335000	10000	840000	500kb-1Mb	TRUE	22077	0	17437	0	73796	624549	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_21646	chr10	104960000	104970000	chr10	105570000	105580000	chr10:104960000-104970000_chr10:105570000-105580000	TRUE	0.503813035789609	3.88963899753748	30.1401937274488	2.25577072214696e-5	7.284412409582e-4	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	104960000	104970000	104965000	10000	chr10	105570000	105580000	105575000	10000	610000	500kb-1Mb	TRUE	14298	603952	14298	0	327812	327812	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_21688	chr8	15730000	15740000	chr8	17530000	17540000	chr8:15730000-15740000_chr8:17530000-17540000	TRUE	0.39499789284158	3.04033400848485	10.5772726425645	0.003991480317058	0.0287508537669186	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr8	15730000	15740000	15735000	10000	chr8	17530000	17540000	17535000	10000	1800000	>1Mb	TRUE	1158	428837	24338	0	100526464	94109	FALSE	FALSE	Other	FALSE	TRUE	TRUE	Bivalent_Promoter	FALSE	Bivalent_Promoter-Other	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	shared
loop_21872	chr12	51830000	51840000	chr12	52000000	52010000	chr12:51830000-51840000_chr12:52000000-52010000	FALSE	0.349524895210557	4.66261707618433	24.8374280819196	7.14366594429816e-5	0.0016565107341327	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	51830000	51840000	51835000	10000	chr12	52000000	52010000	52005000	10000	170000	100-500kb	TRUE	7927	463	14321	0	207304	328092	TRUE	FALSE	Active_Promoter	TRUE	FALSE	TRUE	Other	FALSE	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_21905	chr15	68930000	68940000	chr15	69570000	69580000	chr15:68930000-68940000_chr15:69570000-69580000	TRUE	0.722260810886389	3.72028770406318	60.3637667372803	1.8312936667681e-7	2.67392504943843e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr15	68930000	68940000	68935000	10000	chr15	69570000	69580000	69575000	10000	640000	500kb-1Mb	TRUE	4558	1579	22660	299466	13992	75076	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_11051	chr16	85800000	85825000	chr16	86300000	86325000	chr16:85800000-85825000_chr16:86300000-86325000	FALSE	0.308136668593718	5.26485793247058	46.2984590647079	9.46394138484444e-6	4.334740615352e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr16	85800000	85825000	85812500	25000	chr16	86300000	86325000	86312500	25000	500000	100-500kb	TRUE	22800	0	11047	398171	75310	23794	TRUE	TRUE	Bivalent_Promoter	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Bivalent_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	shared
loop_19904	chr2	74675000	74700000	chr2	75125000	75150000	chr2:74675000-74700000_chr2:75125000-75150000	FALSE	0.407600167570065	4.83931024073463	60.4118677000565	2.17030103675826e-6	1.800657231761e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr2	74675000	74700000	74687500	25000	chr2	75125000	75150000	75137500	25000	450000	100-500kb	TRUE	5331	0	16106	299196	15438	53375	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_22162	chr3	50380000	50390000	chr3	51120000	51130000	chr3:50380000-50390000_chr3:51120000-51130000	FALSE	0.350417839996033	3.62077678003172	12.6384808345482	0.0019859800489354	0.0181666840227416	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr3	50380000	50390000	50385000	10000	chr3	51120000	51130000	51125000	10000	740000	500kb-1Mb	TRUE	13056	53613	3819	94446	26570	12457	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_22179	chr4	45520000	45530000	chr4	45760000	45770000	chr4:45520000-45530000_chr4:45760000-45770000	TRUE	0.537664223035783	5.05065843649307	69.9402021204068	5.85171708002337e-8	1.22625982365823e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr4	45520000	45530000	45525000	10000	chr4	45760000	45770000	45765000	10000	240000	100-500kb	TRUE	10274	2469	205	0	230126	100040567	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_22251	chr5	77460000	77470000	chr5	77800000	77810000	chr5:77460000-77470000_chr5:77800000-77810000	FALSE	0.451472741997116	3.39414856973024	13.1010511395216	0.0017099026367871	0.0164046275861663	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	77460000	77470000	77465000	10000	chr5	77800000	77810000	77805000	10000	340000	100-500kb	TRUE	20113	0	20113	334511	69370	69370	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_22309	chr7	133800000	133810000	chr7	134340000	134350000	chr7:133800000-133810000_chr7:134340000-134350000	FALSE	0.420408379594665	4.1160383633731	27.3339515090567	4.08219485126562e-5	0.0011176921476137	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	133800000	133810000	133805000	10000	chr7	134340000	134350000	134345000	10000	540000	500kb-1Mb	TRUE	1436	17273	3214	107853	101437	11489	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_18249	chr7	73650000	73675000	chr7	74000000	74025000	chr7:73650000-73675000_chr7:74000000-74025000	FALSE	0.445920189932227	4.7966814810592	61.2169491184404	2.01315076353949e-6	1.754882447635e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	74000000	74025000	74012500	25000	350000	100-500kb	TRUE	11714	11600	7728	0	244061	20450	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_18261	chr7	73650000	73675000	chr7	74100000	74125000	chr7:73650000-73675000_chr7:74100000-74125000	FALSE	0.354885692970242	4.6830032517111	29.0835886606649	1.015406829577e-4	0.0019285166210169	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	74100000	74125000	74112500	25000	450000	100-500kb	TRUE	11714	11600	7728	86309	244061	20450	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_22406	chr9	42690000	42700000	chr9	42940000	42950000	chr9:42690000-42700000_chr9:42940000-42950000	FALSE	0.509596931876784	4.72735737644883	46.6455175677164	1.22725633600804e-6	9.41534420221487e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr9	42690000	42700000	42695000	10000	chr9	42940000	42950000	42945000	10000	250000	100-500kb	TRUE	13454	182190	3004	0	272589	110637	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_22446	chr13	91900000	91910000	chr13	92330000	92340000	chr13:91900000-91910000_chr13:92330000-92340000	FALSE	0.402576379946228	3.85089542765088	17.7586181249207	4.267702461853e-4	0.0059451200335862	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr13	91900000	91910000	91905000	10000	chr13	92330000	92340000	92335000	10000	430000	100-500kb	TRUE	23336	23114	4311	14725	76722	13361	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_22453	chr12	75180000	75190000	chr12	75370000	75380000	chr12:75180000-75190000_chr12:75370000-75380000	TRUE	0.413734673578489	4.64805885312817	29.0848600992123	2.80770106514524e-5	8.540845498167e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	75180000	75190000	75185000	10000	chr12	75370000	75380000	75375000	10000	190000	100-500kb	TRUE	11083	2667	8997	36780	238271	217674	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_237	chr11	85825000	85850000	chr11	86175000	86200000	chr11:85825000-85850000_chr11:86175000-86200000	FALSE	0.321946451229505	5.29655268995449	35.8207726566268	3.62836834050426e-5	0.0010001548298595	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr11	85825000	85850000	85837500	25000	chr11	86175000	86200000	86187500	25000	350000	100-500kb	TRUE	20378	0	11040	1192	69909	237911	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_444	chr15	26625000	26650000	chr15	27175000	27200000	chr15:26625000-26650000_chr15:27175000-27200000	FALSE	0.489334985650056	5.57064167423462	58.786703023469	2.53237480369111e-6	1.924221854335e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr15	26625000	26650000	26637500	25000	chr15	27175000	27200000	27187500	25000	550000	500kb-1Mb	TRUE	15789	245579	3386	266676	448987	11732	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_962	chr4	47225000	47250000	chr4	47400000	47425000	chr4:47225000-47250000_chr4:47400000-47425000	TRUE	0.462249550570952	6.09517013822898	122.313935289153	3.22795531546839e-8	1.56771029821248e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr4	47225000	47250000	47237500	25000	chr4	47400000	47425000	47412500	25000	175000	100-500kb	TRUE	4042	16838	9063	46777	12819	21812	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1103	chr5	83500000	83525000	chr5	85975000	86000000	chr5:83500000-83525000_chr5:85975000-86000000	TRUE	0.343900511317924	3.94892176780164	28.6992351378879	1.082173967343e-4	0.0020067440532602	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr5	83500000	83525000	83512500	25000	chr5	85975000	86000000	85987500	25000	2475000	>1Mb	TRUE	11624	144804	3932	65582	243078	12617	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_1654	chr12	40225000	40250000	chr12	41475000	41500000	chr12:40225000-40250000_chr12:41475000-41500000	TRUE	0.310512591768114	3.79000586938432	24.5939719646539	2.223907796611e-4	0.0032036208499493	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr12	40225000	40250000	40237500	25000	chr12	41475000	41500000	41487500	25000	1250000	>1Mb	TRUE	5451	0	5879	0	15982	16981	FALSE	TRUE	Other	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_1712	chr15	39525000	39550000	chr15	40125000	40150000	chr15:39525000-39550000_chr15:40125000-40150000	FALSE	0.310339505359033	3.55908643163595	13.8347488854979	0.0023594995073239	0.0161074534639869	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr15	39525000	39550000	39537500	25000	chr15	40125000	40150000	40137500	25000	600000	500kb-1Mb	TRUE	23021	195931	14354	0	75766	328531	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_2506	chr6	13825000	13850000	chr6	17625000	17650000	chr6:13825000-13850000_chr6:17625000-17650000	TRUE	0.390645335435432	1.7996762489483	12.0195673129615	0.0038760209652121	0.0226875123203557	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr6	13825000	13850000	13837500	25000	chr6	17625000	17650000	17637500	25000	3800000	>1Mb	TRUE	17771	0	3746	0	64450	12343	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_3377	chr1	118300000	118325000	chr1	120100000	120125000	chr1:118300000-118325000_chr1:120100000-120125000	FALSE	0.302505777302002	2.37416997048105	12.3517595430045	0.0035293571782787	0.0212993573143579	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr1	118300000	118325000	118312500	25000	chr1	120100000	120125000	120112500	25000	1800000	>1Mb	TRUE	19435	0	21785	0	67949	73103	FALSE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	chr3:66950000-66975000_chr3:154325000-154350000	FALSE	-0.64130289279998	0.667258504798127	13.0686509397136	0.0028964466529589	0.0185441678678768	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66950000	66975000	66962500	25000	chr3	154325000	154350000	154337500	25000	87375000	>1Mb	TRUE	18660	6389	24517	0	66880	99686	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_4327	chr9	16200000	16225000	chr9	16475000	16500000	chr9:16200000-16225000_chr9:16475000-16500000	FALSE	0.344047631389355	5.98507043996471	48.5314614220967	7.33256505847592e-6	3.595424568817e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr9	16200000	16225000	16212500	25000	chr9	16475000	16500000	16487500	25000	275000	100-500kb	TRUE	13335	276284	13335	1284	270120	270120	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	shared
loop_4935	chrX	139975000	140000000	chrX	140400000	140425000	chrX:139975000-140000000_chrX:140400000-140425000	TRUE	0.312696656085626	3.45229813950798	19.1364274804722	6.643675132839e-4	0.0067746760553143	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chrX	139975000	140000000	139987500	25000	chrX	140400000	140425000	140412500	25000	425000	100-500kb	TRUE	10969	0	7073	31612	237073	19139	FALSE	TRUE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_5133	chr5	125525000	125550000	chr5	125775000	125800000	chr5:125525000-125550000_chr5:125775000-125800000	FALSE	0.335455217716001	4.61726519293626	40.920012356150004	1.82521180137537e-5	6.408032758081e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr5	125525000	125550000	125537500	25000	chr5	125775000	125800000	125787500	25000	250000	100-500kb	TRUE	8020	0	8020	243225	208151	208151	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_5273	chr7	68950000	68975000	chr7	70325000	70350000	chr7:68950000-68975000_chr7:70325000-70350000	FALSE	0.472955372486543	3.21580380039385	31.6672898553899	6.71694146857418e-5	0.0014844222326758	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	68950000	68975000	68962500	25000	chr7	70325000	70350000	70337500	25000	1375000	>1Mb	TRUE	18153	200758	17437	0	66412	624549	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_5275	chr7	68575000	68600000	chr7	70325000	70350000	chr7:68575000-68600000_chr7:70325000-70350000	TRUE	0.432980335147294	2.80114633061272	24.6561687314305	2.198507985766e-4	0.0031715110250116	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	68575000	68600000	68587500	25000	chr7	70325000	70350000	70337500	25000	1750000	>1Mb	TRUE	15142	18837	17437	0	384639	624549	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_5302	chr10	63650000	63675000	chr10	64075000	64100000	chr10:63650000-63675000_chr10:64075000-64100000	TRUE	0.557068062742277	4.82219703907729	117.701977692121	4.09699318040202e-8	1.85009049103133e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	25000	25	1	FALSE	chr10	63650000	63675000	63662500	25000	chr10	64075000	64100000	64087500	25000	425000	100-500kb	TRUE	8758	219901	8757	0	216033	216028	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
