chr	start	end	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr15	84093431	84093931	298	1.305928	0.366045	0.366045	2.611857	0.375155	1.305928	0.366045	2.611857	0.375155	genic	False	True	False		Sult4a1	genic|chr15:84093431-84093931	1.305928	1.305928	1.305928
chr15	84095994	84096494	735	3.220998	0.631287	0.631287	6.441996	0.647010	3.220998	0.631287	6.441996	0.647010	genic	False	True	False		Sult4a1	genic|chr15:84095994-84096494	3.220998	3.220998	3.220998
chr15	84102560	84103060	346	1.516279	0.414247	0.414247	3.032559	0.425441	1.516279	0.414247	3.032559	0.425441	genic	False	True	False		Sult4a1	genic|chr15:84102560-84103060	1.516279	1.516279	1.516279
chr15	84105504	84106038	1149	5.035274	0.734174	0.734174	9.429353	0.736093	5.035274	0.734174	9.429353	0.736093	promoter	True	False	False	Sult4a1	Sult4a1	promoter|chr15:84105504-84106038	5.035274	5.035274	5.035274
chr15	84106407	84106907	40	0.175292	0.085611	0.085611	0.350585	0.085848	0.175292	0.085611	0.350585	0.085848	promoter	True	False	False	Gm46526	Gm46526	promoter|chr15:84106407-84106907	0.175292	0.175292	0.175292
chr15	84115646	84116146	302	1.323458	0.370225	0.370225	2.646915	0.379459	1.323458	0.370225	2.646915	0.379459	genic	False	True	False		Pnpla5	genic|chr15:84115646-84116146	1.323458	1.323458	1.323458
chr15	84120569	84121069	459	2.011480	0.501393	0.501393	4.022961	0.514731	2.011480	0.501393	4.022961	0.514731	genic	False	True	False		Pnpla5	genic|chr15:84120569-84121069	2.011480	2.011480	2.011480
chr15	84122925	84123425	45	0.197204	0.095466	0.095466	0.394408	0.095755	0.197204	0.095466	0.394408	0.095755	promoter	True	False	False	Pnpla5	Pnpla5	promoter|chr15:84122925-84123425	0.197204	0.197204	0.197204
chr15	84127053	84127553	54	0.236645	0.110492	0.110492	0.473290	0.110758	0.236645	0.110492	0.473290	0.110758	promoter	True	False	False	Gm33432	Gm33432	promoter|chr15:84127053-84127553	0.236645	0.236645	0.236645
chr15	84131295	84131795	1571	6.884609	0.791392	0.791392	13.769219	0.807906	6.884609	0.791392	13.769219	0.807906	genic	False	True	False		Gm33432	genic|chr15:84131295-84131795	6.884609	6.884609	6.884609
chr15	84167586	84168310	8312	36.425763	0.970762	0.970762	50.311827	0.956521	36.425763	0.970762	50.311827	0.956521	promoter	True	False	False	Pnpla3	Pnpla3	promoter|chr15:84167586-84168310	36.425763	36.425763	36.425763
chr15	84181663	84182163	43	0.188439	0.091462	0.091462	0.376879	0.091710	0.188439	0.091462	0.376879	0.091710	promoter	True	False	False	Gm49513	Pnpla3,Gm49513	promoter|chr15:84181663-84182163	0.188439	0.188439	0.188439
chr15	84191977	84192490	6293	27.577878	0.952990	0.952990	53.758048	0.961032	27.577878	0.952990	53.758048	0.961032	promoter	True	False	False	Samm50	Samm50,Gm49513	promoter|chr15:84191977-84192490	27.577878	27.577878	27.577878
chr15	84212109	84212609	632	2.769620	0.591752	0.591752	5.539240	0.606512	2.769620	0.591752	5.539240	0.606512	genic	False	True	False		Samm50	genic|chr15:84212109-84212609	2.769620	2.769620	2.769620
chr15	84216609	84217109	452	1.980804	0.496658	0.496658	3.961608	0.509842	1.980804	0.496658	3.961608	0.509842	genic	False	True	False		Samm50	genic|chr15:84216609-84217109	1.980804	1.980804	1.980804
chr15	84231605	84232292	1312	5.749591	0.759261	0.759261	8.369128	0.710126	5.749591	0.759261	8.369128	0.710126	promoter	True	False	False	Parvb	Parvb	promoter|chr15:84231605-84232292	5.749591	5.749591	5.749591
chr15	84251232	84251732	351	1.538191	0.418728	0.418728	3.076382	0.430230	1.538191	0.418728	3.076382	0.430230	genic	False	True	False		Parvb	genic|chr15:84251232-84251732	1.538191	1.538191	1.538191
chr15	84253718	84254218	954	4.180724	0.693966	0.693966	8.361448	0.709972	4.180724	0.693966	8.361448	0.709972	genic	False	True	False		Parvb	genic|chr15:84253718-84254218	4.180724	4.180724	4.180724
chr15	84254339	84254839	218	0.955344	0.265933	0.265933	1.910687	0.270497	0.955344	0.265933	1.910687	0.270497	genic	False	True	False		Parvb	genic|chr15:84254339-84254839	0.955344	0.955344	0.955344
chr15	84260367	84260867	588	2.576798	0.572380	0.572380	5.153597	0.586627	2.576798	0.572380	5.153597	0.586627	genic	False	True	False		Parvb	genic|chr15:84260367-84260867	2.576798	2.576798	2.576798
chr15	84272950	84273450	238	1.042990	0.293322	0.293322	2.085980	0.299067	1.042990	0.293322	2.085980	0.299067	genic	False	True	False		Parvb	genic|chr15:84272950-84273450	1.042990	1.042990	1.042990
chr15	84282671	84283654	519	2.274419	0.537327	0.537327	2.313753	0.333471	2.274419	0.537327	2.313753	0.333471	genic	False	True	False		Parvb	genic|chr15:84282671-84283654	2.274419	2.274419	2.274419
chr15	84300926	84301426	499	2.186773	0.526274	0.526274	4.373546	0.540007	2.186773	0.526274	4.373546	0.540007	genic	False	True	False		Parvb	genic|chr15:84300926-84301426	2.186773	2.186773	2.186773
chr15	84310210	84310710	2200	9.641083	0.842304	0.842304	19.282165	0.859060	9.641083	0.842304	19.282165	0.859060	genic	False	True	False		Parvb	genic|chr15:84310210-84310710	9.641083	9.641083	9.641083
chr15	84323775	84324275	36	0.157763	0.077717	0.077717	0.315526	0.077942	0.157763	0.077717	0.315526	0.077942	promoter	True	False	False	Parvg	Parvg	promoter|chr15:84323775-84324275	0.157763	0.157763	0.157763
chr15	84414155	84414655	614	2.690738	0.584165	0.584165	5.381477	0.598778	2.690738	0.584165	5.381477	0.598778	genic	False	True	False		Shisal1	genic|chr15:84414155-84414655	2.690738	2.690738	2.690738
chr15	84446847	84447347	262	1.148165	0.324030	0.324030	2.296331	0.331292	1.148165	0.324030	2.296331	0.331292	promoter	True	False	False	Shisal1	Shisal1	promoter|chr15:84446847-84447347	1.148165	1.148165	1.148165
chr15	84450462	84450962	2072	9.080147	0.833819	0.833819	18.160294	0.850587	9.080147	0.833819	18.160294	0.850587	intergenic	False	False	True			intergenic|chr15:84450462-84450962	9.080147	9.080147	9.080147
chr15	84524655	84525155	86	0.376879	0.143939	0.143939	0.753757	0.144394	0.376879	0.143939	0.753757	0.144394	intergenic	False	False	True			intergenic|chr15:84524655-84525155	0.376879	0.376879	0.376879
chr15	84557495	84558073	3590	15.732494	0.902675	0.902675	27.218847	0.902592	15.732494	0.902675	27.218847	0.902592	promoter	True	False	False	Rtl6	Rtl6	promoter|chr15:84557495-84558073	15.732494	15.732494	15.732494
chr15	84576867	84577367	36	0.157763	0.077717	0.077717	0.315526	0.077942	0.157763	0.077717	0.315526	0.077942	promoter	True	False	False	Gm34095	Gm34095	promoter|chr15:84576867-84577367	0.157763	0.157763	0.157763
chr15	84614129	84614629	3264	14.303861	0.892448	0.892448	28.607721	0.907912	14.303861	0.892448	28.607721	0.907912	intergenic	False	False	True			intergenic|chr15:84614129-84614629	14.303861	14.303861	14.303861
chr15	84631490	84631990	844	3.698670	0.665189	0.665189	7.397340	0.681207	3.698670	0.665189	7.397340	0.681207	intergenic	False	False	True			intergenic|chr15:84631490-84631990	3.698670	3.698670	3.698670
chr15	84639495	84639995	1294	5.670709	0.756468	0.756468	11.341419	0.772545	5.670709	0.756468	11.341419	0.772545	intergenic	False	False	True			intergenic|chr15:84639495-84639995	5.670709	5.670709	5.670709
chr15	84654128	84654628	523	2.291948	0.539647	0.539647	4.583897	0.553469	2.291948	0.539647	4.583897	0.553469	intergenic	False	False	True			intergenic|chr15:84654128-84654628	2.291948	2.291948	2.291948
chr15	84662934	84663434	612	2.681974	0.583297	0.583297	5.363948	0.597904	2.681974	0.583297	5.363948	0.597904	intergenic	False	False	True			intergenic|chr15:84662934-84663434	2.681974	2.681974	2.681974
chr15	84664788	84665288	541	2.370830	0.549011	0.549011	4.741660	0.562975	2.370830	0.549011	4.741660	0.562975	intergenic	False	False	True			intergenic|chr15:84664788-84665288	2.370830	2.370830	2.370830
chr15	84669369	84670343	1199	5.254390	0.742215	0.742215	5.394651	0.599480	5.254390	0.742215	5.394651	0.599480	promoter	True	False	False	Prr5	Prr5	promoter|chr15:84669369-84670343	5.254390	5.254390	5.254390
chr15	84680633	84681133	282	1.235811	0.348179	0.348179	2.471623	0.356651	1.235811	0.348179	2.471623	0.356651	genic	False	True	False		Prr5	genic|chr15:84680633-84681133	1.235811	1.235811	1.235811
chr15	84697529	84698029	680	2.979971	0.610220	0.610220	5.959942	0.625872	2.979971	0.610220	5.959942	0.625872	genic	False	True	False		Prr5	genic|chr15:84697529-84698029	2.979971	2.979971	2.979971
chr15	84701970	84702470	356	1.560102	0.423239	0.423239	3.120205	0.434735	1.560102	0.423239	3.120205	0.434735	genic	False	True	False		Prr5	genic|chr15:84701970-84702470	1.560102	1.560102	1.560102
chr15	84719801	84720516	115	0.503966	0.162207	0.162207	0.704847	0.140568	0.503966	0.162207	0.704847	0.140568	promoter	True	False	False	Arhgap8,Gm20556	Arhgap8,Gm20556	promoter|chr15:84719801-84720516	0.503966	0.503966	0.503966
chr15	84729645	84730145	303	1.327840	0.371276	0.371276	2.655680	0.380569	1.327840	0.371276	2.655680	0.380569	genic	False	True	False		Arhgap8	genic|chr15:84729645-84730145	1.327840	1.327840	1.327840
chr15	84754925	84755425	951	4.167577	0.693257	0.693257	8.335154	0.709281	4.167577	0.693257	8.335154	0.709281	genic	False	True	False		Arhgap8	genic|chr15:84754925-84755425	4.167577	4.167577	4.167577
chr15	84756471	84756971	514	2.252507	0.534664	0.534664	4.505015	0.548610	2.252507	0.534664	4.505015	0.548610	genic	False	True	False		Arhgap8	genic|chr15:84756471-84756971	2.252507	2.252507	2.252507
chr15	84758458	84758958	269	1.178841	0.333294	0.333294	2.357683	0.340840	1.178841	0.333294	2.357683	0.340840	genic	False	True	False		Arhgap8	genic|chr15:84758458-84758958	1.178841	1.178841	1.178841
chr15	84762969	84763469	262	1.148165	0.324030	0.324030	2.296331	0.331292	1.148165	0.324030	2.296331	0.331292	genic	False	True	False		Arhgap8	genic|chr15:84762969-84763469	1.148165	1.148165	1.148165
chr15	84772298	84772798	361	1.582014	0.427602	0.427602	3.164028	0.439304	1.582014	0.427602	3.164028	0.439304	intergenic	False	False	True			intergenic|chr15:84772298-84772798	1.582014	1.582014	1.582014
chr15	84800101	84800601	523	2.291948	0.539647	0.539647	4.583897	0.553469	2.291948	0.539647	4.583897	0.553469	genic	False	True	False		Phf21b	genic|chr15:84800101-84800601	2.291948	2.291948	2.291948
chr15	84803632	84804132	691	3.028176	0.614837	0.614837	6.056353	0.630625	3.028176	0.614837	6.056353	0.630625	genic	False	True	False		Phf21b	genic|chr15:84803632-84804132	3.028176	3.028176	3.028176
chr15	84809222	84809722	776	3.400673	0.644860	0.644860	6.801346	0.660749	3.400673	0.644860	6.801346	0.660749	genic	False	True	False		Phf21b	genic|chr15:84809222-84809722	3.400673	3.400673	3.400673
chr15	84812643	84813143	412	1.805512	0.469416	0.469416	3.611024	0.482016	1.805512	0.469416	3.611024	0.482016	genic	False	True	False		Phf21b	genic|chr15:84812643-84813143	1.805512	1.805512	1.805512
chr15	84815333	84815833	291	1.275252	0.358588	0.358588	2.550505	0.367373	1.275252	0.358588	2.550505	0.367373	genic	False	True	False		Phf21b	genic|chr15:84815333-84815833	1.275252	1.275252	1.275252
chr15	84818211	84818711	255	1.117489	0.315375	0.315375	2.234978	0.322259	1.117489	0.315375	2.234978	0.322259	genic	False	True	False		Phf21b	genic|chr15:84818211-84818711	1.117489	1.117489	1.117489
chr15	84825224	84825724	239	1.047372	0.294822	0.294822	2.094744	0.300620	1.047372	0.294822	2.094744	0.300620	genic	False	True	False		Phf21b	genic|chr15:84825224-84825724	1.047372	1.047372	1.047372
chr15	84829360	84829860	345	1.511897	0.413344	0.413344	3.023794	0.424449	1.511897	0.413344	3.023794	0.424449	genic	False	True	False		Phf21b	genic|chr15:84829360-84829860	1.511897	1.511897	1.511897
chr15	84839536	84840523	1709	7.489368	0.804995	0.804995	7.588012	0.687241	7.489368	0.804995	7.588012	0.687241	genic	False	True	False		Phf21b	genic|chr15:84839536-84840523	7.489368	7.489368	7.489368
chr15	84853426	84853926	935	4.097460	0.689644	0.689644	8.194920	0.705568	4.097460	0.689644	8.194920	0.705568	genic	False	True	False		Phf21b	genic|chr15:84853426-84853926	4.097460	4.097460	4.097460
chr15	84855432	84856524	2440	10.692837	0.856781	0.856781	9.791975	0.744736	10.692837	0.856781	9.791975	0.744736	promoter	True	False	False	Phf21b	Phf21b	promoter|chr15:84855432-84856524	10.692837	10.692837	10.692837
chr15	84891611	84892111	384	1.682807	0.446655	0.446655	3.365614	0.459202	1.682807	0.446655	3.365614	0.459202	intergenic	False	False	True			intergenic|chr15:84891611-84892111	1.682807	1.682807	1.682807
chr15	84898017	84898517	224	0.981637	0.274334	0.274334	1.963275	0.279353	0.981637	0.274334	1.963275	0.279353	intergenic	False	False	True			intergenic|chr15:84898017-84898517	0.981637	0.981637	0.981637
chr15	84906391	84906891	18	0.078882	0.038791	0.038791	0.157763	0.038820	0.078882	0.038791	0.157763	0.038820	promoter	True	False	False	4930513L16Rik	4930513L16Rik	promoter|chr15:84906391-84906891	0.078882	0.078882	0.078882
chr15	84919788	84920288	8	0.035058	0.020883	0.020883	0.070117	0.020931	0.035058	0.020883	0.070117	0.020931	promoter	True	False	False	Gm29666	Gm29666	promoter|chr15:84919788-84920288	0.035058	0.035058	0.035058
chr15	84923105	84923660	6313	27.665525	0.953144	0.953144	49.847792	0.955706	27.665525	0.953144	49.847792	0.955706	promoter	True	False	False	Nup50	Nup50	promoter|chr15:84923105-84923660	27.665525	27.665525	27.665525
chr15	84942819	84943319	409	1.792365	0.466883	0.466883	3.584730	0.479400	1.792365	0.466883	3.584730	0.479400	genic	False	True	False		Nup50	genic|chr15:84942819-84943319	1.792365	1.792365	1.792365
chr15	84957692	84958192	1237	5.420918	0.747913	0.747913	10.841836	0.764250	5.420918	0.747913	10.841836	0.764250	genic	False	True	False		5031439G07Rik	genic|chr15:84957692-84958192	5.420918	5.420918	5.420918
chr15	84959291	84959791	485	2.125420	0.517648	0.517648	4.250841	0.531233	2.125420	0.517648	4.250841	0.531233	genic	False	True	False		5031439G07Rik	genic|chr15:84959291-84959791	2.125420	2.125420	2.125420
chr15	84960569	84961069	2023	8.865414	0.830525	0.830525	17.730827	0.847057	8.865414	0.830525	17.730827	0.847057	genic	False	True	False		5031439G07Rik	genic|chr15:84960569-84961069	8.865414	8.865414	8.865414
chr15	84973073	84973573	1878	8.229979	0.819850	0.819850	16.459957	0.836305	8.229979	0.819850	16.459957	0.836305	genic	False	True	False		5031439G07Rik	genic|chr15:84973073-84973573	8.229979	8.229979	8.229979
chr15	84975683	84976183	748	3.277968	0.635797	0.635797	6.555936	0.651532	3.277968	0.635797	6.555936	0.651532	genic	False	True	False		5031439G07Rik	genic|chr15:84975683-84976183	3.277968	3.277968	3.277968
chr15	84981825	84982541	355	1.555720	0.422353	0.422353	2.172793	0.312511	1.555720	0.422353	2.172793	0.312511	genic	False	True	False		5031439G07Rik	genic|chr15:84981825-84982541	1.555720	1.555720	1.555720
chr15	84987360	84987860	810	3.549671	0.655447	0.655447	7.099343	0.671477	3.549671	0.655447	7.099343	0.671477	genic	False	True	False		5031439G07Rik	genic|chr15:84987360-84987860	3.549671	3.549671	3.549671
chr15	84987997	84988801	1581	6.928433	0.792626	0.792626	8.617453	0.717093	6.928433	0.792626	8.617453	0.717093	promoter	True	False	False	5031439G07Rik	5031439G07Rik	promoter|chr15:84987997-84988801	6.928433	6.928433	6.928433
chr15	85001376	85001876	1176	5.153597	0.738649	0.738649	10.307194	0.754892	5.153597	0.738649	10.307194	0.754892	intergenic	False	False	True			intergenic|chr15:85001376-85001876	5.153597	5.153597	5.153597
chr15	85016890	85017390	447	1.958893	0.493635	0.493635	3.917785	0.506666	1.958893	0.493635	3.917785	0.506666	promoter	True	False	False	Upk3a	Upk3a	promoter|chr15:85016890-85017390	1.958893	1.958893	1.958893
chr15	85028697	85029197	0	0.000000	0.005922	0.005922	0.000000	0.005922	0.000000	0.005922	0.000000	0.005922	promoter	True	False	False	Fam118a	Fam118a	promoter|chr15:85028697-85029197	0.000000	0.000000	0.000000
chr15	85036744	85037244	5681	24.895905	0.945203	0.945203	49.791809	0.955606	24.895905	0.945203	49.791809	0.955606	genic	False	True	False		Fam118a	genic|chr15:85036744-85037244	24.895905	24.895905	24.895905
chr15	85042381	85042881	559	2.449711	0.558233	0.558233	4.899423	0.572321	2.449711	0.558233	4.899423	0.572321	genic	False	True	False		Fam118a	genic|chr15:85042381-85042881	2.449711	2.449711	2.449711
chr15	85131714	85132327	302	1.323458	0.370225	0.370225	2.158985	0.311153	1.323458	0.370225	2.158985	0.311153	promoter	True	False	False	Ribc2,Smc1b	Ribc2,Smc1b	promoter|chr15:85131714-85132327	1.323458	1.323458	1.323458
chr15	85151354	85151854	689	3.019412	0.614076	0.614076	6.038824	0.629822	3.019412	0.614076	6.038824	0.629822	genic	False	True	False		Gm19277	genic|chr15:85151354-85151854	3.019412	3.019412	3.019412
chr15	85155882	85156382	38	0.166528	0.081768	0.081768	0.333056	0.082045	0.166528	0.081768	0.333056	0.082045	promoter	True	False	False	Gm19277	Gm19277	promoter|chr15:85155882-85156382	0.166528	0.166528	0.166528
chr15	85166598	85167098	278	1.218282	0.343632	0.343632	2.436565	0.351816	1.218282	0.343632	2.436565	0.351816	intergenic	False	False	True			intergenic|chr15:85166598-85167098	1.218282	1.218282	1.218282
chr15	85205698	85206198	268	1.174459	0.331966	0.331966	2.348918	0.339446	1.174459	0.331966	2.348918	0.339446	promoter	True	False	False	Fbln1	Fbln1	promoter|chr15:85205698-85206198	1.174459	1.174459	1.174459
chr15	85206986	85207486	390	1.709101	0.451727	0.451727	3.418202	0.464279	1.709101	0.451727	3.418202	0.464279	genic	False	True	False		Fbln1	genic|chr15:85206986-85207486	1.709101	1.709101	1.709101
chr15	85207704	85208204	578	2.532975	0.567509	0.567509	5.065951	0.581738	2.532975	0.567509	5.065951	0.581738	genic	False	True	False		Fbln1	genic|chr15:85207704-85208204	2.532975	2.532975	2.532975
chr15	85249203	85249703	261	1.143783	0.322708	0.322708	2.287566	0.329899	1.143783	0.322708	2.287566	0.329899	genic	False	True	False		Fbln1	genic|chr15:85249203-85249703	1.143783	1.143783	1.143783
chr15	85266686	85267186	394	1.726630	0.454986	0.454986	3.453260	0.467515	1.726630	0.454986	3.453260	0.467515	genic	False	True	False		Fbln1	genic|chr15:85266686-85267186	1.726630	1.726630	1.726630
chr15	85284584	85285084	603	2.642533	0.578999	0.578999	5.285066	0.593452	2.642533	0.578999	5.285066	0.593452	genic	False	True	False		Fbln1	genic|chr15:85284584-85285084	2.642533	2.642533	2.642533
chr15	85298890	85299390	208	0.911521	0.252276	0.252276	1.823041	0.256055	0.911521	0.252276	1.823041	0.256055	intergenic	False	False	True			intergenic|chr15:85298890-85299390	0.911521	0.911521	0.911521
chr15	85315575	85316075	515	2.256890	0.535130	0.535130	4.513780	0.549052	2.256890	0.535130	4.513780	0.549052	intergenic	False	False	True			intergenic|chr15:85315575-85316075	2.256890	2.256890	2.256890
chr15	85335994	85336873	3450	15.118970	0.898134	0.898134	17.200194	0.842676	15.118970	0.898134	17.200194	0.842676	promoter	True	False	False	Atxn10	Atxn10	promoter|chr15:85335994-85336873	15.118970	15.118970	15.118970
chr15	85403234	85403734	9025	39.550350	0.974877	0.974877	79.100700	0.981508	39.550350	0.974877	79.100700	0.981508	genic	False	True	False		Atxn10	genic|chr15:85403234-85403734	39.550350	39.550350	39.550350
chr15	85408723	85409223	843	3.694288	0.664870	0.664870	7.388575	0.680906	3.694288	0.664870	7.388575	0.680906	genic	False	True	False		Atxn10	genic|chr15:85408723-85409223	3.694288	3.694288	3.694288
chr15	85409807	85410307	803	3.518995	0.653309	0.653309	7.037990	0.669322	3.518995	0.653309	7.037990	0.669322	genic	False	True	False		Atxn10	genic|chr15:85409807-85410307	3.518995	3.518995	3.518995
chr15	85455040	85455540	255	1.117489	0.315375	0.315375	2.234978	0.322259	1.117489	0.315375	2.234978	0.322259	genic	False	True	False		Atxn10	genic|chr15:85455040-85455540	1.117489	1.117489	1.117489
