chr	start	end	name	score	strand	Ensembl_ID	gene_type	symbol	tss	Expression	is_ue	cellType	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	ATAC.mut_ATAC.tagAlign.bgz.readCount.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPM.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPKM.TSS1Kb	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile.TSS1Kb	ATAC.RPM.TSS1Kb	ATAC.RPM.quantile.TSS1Kb	ATAC.RPKM.TSS1Kb	ATAC.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr11	107166662	107189381	Nol11	0	-	ENSMUSG00000018433	protein_coding	Nol11	107189381		False		2607	11.424683	0.553230	0.553230	0.502869	0.576319	11.424683	0.553230	0.502869	0.576319	2610	11.437830	0.738261	0.738261	11.437830	0.738261	11.437830	0.738261	11.437830	0.738261	0.738261
chr11	107207891	107470699	Pitpnc1	0	-	ENSMUSG00000040430	protein_coding	Pitpnc1	107470699		False		30766	134.826157	0.972960	0.972960	0.513022	0.581919	134.826157	0.972960	0.513022	0.581919	6193	27.139647	0.884236	0.884236	27.139647	0.884236	27.139647	0.884236	27.139647	0.884236	0.884236
chr11	107428275	107435686	Gm11714	0	+	ENSMUSG00000087113	processed_transcript	Gm11714	107428275		False		177	0.775669	0.129036	0.129036	0.104665	0.080519	0.775669	0.129036	0.104665	0.080519	50	0.219116	0.190541	0.190541	0.219116	0.190541	0.219116	0.190541	0.219116	0.190541	0.190541
chr11	107479483	107504362	Psmd12	0	+	ENSMUSG00000020720	protein_coding	Psmd12	107479483		False		3274	14.347684	0.607506	0.607506	0.576699	0.618776	14.347684	0.607506	0.576699	0.618776	4618	20.237509	0.837208	0.837208	20.237509	0.837208	20.237509	0.837208	20.237509	0.837208	0.837208
chr11	107511402	107527220	C330019F10Rik	0	-	ENSMUSG00000085864	lincRNA	C330019F10Rik	107527220		False		299	1.310311	0.207074	0.207074	0.082837	0.054187	1.310311	0.207074	0.082837	0.054187	14	0.061352	0.044264	0.044264	0.061352	0.044264	0.061352	0.044264	0.061352	0.044264	0.044264
chr11	107531756	107548373	A830035A12Rik	0	-	ENSMUSG00000059706	processed_transcript	A830035A12Rik	107548373		False		1534	6.722464	0.446610	0.446610	0.404553	0.502676	6.722464	0.446610	0.404553	0.502676	526	2.305095	0.558723	0.558723	2.305095	0.558723	2.305095	0.558723	2.305095	0.558723	0.558723
chr11	107547929	107693826	Helz	0	+	ENSMUSG00000020721	protein_coding	Helz	107547929		False		8137	35.658859	0.827586	0.827586	0.244411	0.305667	35.658859	0.827586	0.244411	0.305667	958	4.198253	0.608924	0.608924	4.198253	0.608924	4.198253	0.608924	4.198253	0.608924	0.608924
chr11	107703217	107716522	Cacng1	0	-	ENSMUSG00000020722	protein_coding	Cacng1	107716522		False		1940	8.501682	0.490307	0.490307	0.638984	0.646596	8.501682	0.490307	0.638984	0.646596	78	0.341820	0.298118	0.298118	0.341820	0.298118	0.341820	0.298118	0.341820	0.298118	0.298118
chr11	107732356	107794557	Cacng4	0	-	ENSMUSG00000020723	protein_coding	Cacng4	107794557		False		5647	24.746906	0.747156	0.747156	0.397854	0.496226	24.746906	0.747156	0.397854	0.496226	125	0.547789	0.409771	0.409771	0.547789	0.409771	0.547789	0.409771	0.547789	0.409771	0.409771
chr11	107793865	107795982	Gm11650	0	+	ENSMUSG00000087184	processed_transcript	Gm11650	107793865		False		699	3.063235	0.327179	0.327179	1.446970	0.828047	3.063235	0.327179	1.446970	0.828047	255	1.117489	0.498122	0.498122	1.117489	0.498122	1.117489	0.498122	1.117489	0.498122	0.498122
chr11	107874604	107915055	Cacng5	0	-	ENSMUSG00000040373	protein_coding	Cacng5	107915055		False		3841	16.832454	0.650122	0.650122	0.416120	0.513095	16.832454	0.650122	0.416120	0.513095	123	0.539024	0.407095	0.407095	0.539024	0.407095	0.539024	0.407095	0.539024	0.407095	0.407095
chr11	107933386	108343928	Prkca	0	-	ENSMUSG00000050965	protein_coding	Prkca	108343928		False		35772	156.764003	0.980012	0.980012	0.381846	0.480880	156.764003	0.980012	0.381846	0.480880	4604	20.176156	0.836730	0.836730	20.176156	0.836730	20.176156	0.836730	20.176156	0.836730	0.836730
chr11	108343353	108414396	Apoh	0	+	ENSMUSG00000000049	protein_coding	Apoh	108343353		False		7052	30.904052	0.797232	0.797232	0.435005	0.528830	30.904052	0.797232	0.435005	0.528830	2074	9.088911	0.701545	0.701545	9.088911	0.701545	9.088911	0.701545	9.088911	0.701545	0.701545
chr11	108425191	108860615	Cep112	0	+	ENSMUSG00000020728	protein_coding	Cep112	108425191		False		11351	49.743604	0.882907	0.882907	0.114242	0.094588	49.743604	0.882907	0.114242	0.094588	2198	9.632318	0.711327	0.711327	9.632318	0.711327	9.632318	0.711327	9.632318	0.711327	0.711327
chr11	108920348	108950783	Axin2	0	+	ENSMUSG00000000142	protein_coding	Axin2	108920348		False		10217	44.774064	0.866836	0.866836	1.471137	0.831095	44.774064	0.866836	1.471137	0.831095	3602	15.785082	0.793015	0.793015	15.785082	0.793015	15.785082	0.793015	15.785082	0.793015	0.793015
chr11	109139290	109144369	E030025P04Rik	0	-	ENSMUSG00000078605	protein_coding	E030025P04Rik	109144369		False		310	1.358516	0.212673	0.212673	0.267477	0.342311	1.358516	0.212673	0.267477	0.342311	82	0.359349	0.311479	0.311479	0.359349	0.311479	0.359349	0.311479	0.359349	0.311479	0.311479
chr11	109225354	109298129	Rgs9	0	-	ENSMUSG00000020599	protein_coding	Rgs9	109298129		False		4524	19.825572	0.691888	0.691888	0.272423	0.350214	19.825572	0.691888	0.272423	0.350214	3060	13.409869	0.765035	0.765035	13.409869	0.765035	13.409869	0.765035	13.409869	0.765035	0.765035
chr11	109346838	109353651	1700096J18Rik	0	+	ENSMUSG00000099630	lincRNA	1700096J18Rik	109346838		False		2953	12.940962	0.583035	0.583035	1.899451	0.871106	12.940962	0.583035	1.899451	0.871106	52	0.227880	0.199206	0.199206	0.227880	0.199206	0.227880	0.199206	0.227880	0.199206	0.199206
chr11	109362830	109401369	Gna13	0	+	ENSMUSG00000020611	protein_coding	Gna13	109362830		False		5777	25.316606	0.752100	0.752100	0.656909	0.654074	25.316606	0.752100	0.656909	0.654074	3642	15.960374	0.795177	0.795177	15.960374	0.795177	15.960374	0.795177	15.960374	0.795177	0.795177
chr11	109413916	109420405	9930022D16Rik	0	+	ENSMUSG00000045065	protein_coding	9930022D16Rik	109413916		False		289	1.266488	0.202112	0.202112	0.195175	0.228019	1.266488	0.202112	0.195175	0.228019	65	0.284850	0.251905	0.251905	0.284850	0.251905	0.284850	0.251905	0.284850	0.251905	0.251905
chr11	109425945	109452813	Amz2	0	+	ENSMUSG00000020610	protein_coding	Amz2	109425945		False		5224	22.893189	0.727717	0.727717	0.852062	0.720098	22.893189	0.727717	0.852062	0.720098	10428	45.698731	0.948081	0.948081	45.698731	0.948081	45.698731	0.948081	45.698731	0.948081	0.948081
chr11	109450854	109473598	Slc16a6	0	-	ENSMUSG00000041920	protein_coding	Slc16a6	109473598		False		2682	11.753356	0.558794	0.558794	0.516767	0.584577	11.753356	0.558794	0.516767	0.584577	3370	14.768386	0.781621	0.781621	14.768386	0.781621	14.768386	0.781621	14.768386	0.781621	0.781621
chr11	109473373	109573330	Arsg	0	+	ENSMUSG00000020604	protein_coding	Arsg	109473373		False		13996	61.334814	0.911826	0.911826	0.613612	0.635574	61.334814	0.911826	0.613612	0.635574	2482	10.876894	0.730304	0.730304	10.876894	0.730304	10.876894	0.730304	10.876894	0.730304	0.730304
chr11	109573330	109611967	Wipi1	0	-	ENSMUSG00000041895	protein_coding	Wipi1	109611967		False		12483	54.704379	0.896180	0.896180	1.415855	0.824326	54.704379	0.896180	1.415855	0.824326	8874	38.888621	0.932009	0.932009	38.888621	0.932009	38.888621	0.932009	38.888621	0.932009	0.932009
chr11	109616319	109641789	Gm11685	0	+	ENSMUSG00000086733	lincRNA	Gm11685	109616319		False		1484	6.503348	0.440284	0.440284	0.255334	0.322607	6.503348	0.440284	0.255334	0.322607	58	0.254174	0.223713	0.223713	0.254174	0.223713	0.254174	0.223713	0.254174	0.223713	0.223713
chr11	109649404	109669656	Prkar1a	0	+	ENSMUSG00000020612	protein_coding	Prkar1a	109649404		False		12925	56.641360	0.901442	0.901442	2.796828	0.916044	56.641360	0.901442	2.796828	0.916044	1379	6.043206	0.648474	0.648474	6.043206	0.648474	6.043206	0.648474	6.043206	0.648474	0.648474
chr11	109669748	109722279	Fam20a	0	-	ENSMUSG00000020614	protein_coding	Fam20a	109722279		False		4653	20.390890	0.699118	0.699118	0.388169	0.486692	20.390890	0.699118	0.388169	0.486692	955	4.185106	0.608605	0.608605	4.185106	0.608605	4.185106	0.608605	4.185106	0.608605	0.608605
chr11	109787650	109828046	1700012B07Rik	0	-	ENSMUSG00000020617	protein_coding	1700012B07Rik	109828046		False		1009	4.421751	0.377343	0.377343	0.109460	0.087926	4.421751	0.377343	0.109460	0.087926	42	0.184057	0.154676	0.154676	0.184057	0.154676	0.184057	0.154676	0.184057	0.154676	0.154676
chr11	109845877	109848476	1700023C21Rik	0	+	ENSMUSG00000087393	lincRNA	1700023C21Rik	109845877		False		83	0.363732	0.056792	0.056792	0.139951	0.133749	0.363732	0.056792	0.139951	0.133749	64	0.280468	0.248077	0.248077	0.280468	0.248077	0.280468	0.248077	0.280468	0.248077	0.248077
chr11	109932189	109995845	Abca8b	0	-	ENSMUSG00000020620	protein_coding	Abca8b	109995845		False		3702	16.223313	0.640305	0.640305	0.254859	0.321792	16.223313	0.640305	0.254859	0.321792	1951	8.549887	0.692951	0.692951	8.549887	0.692951	8.549887	0.692951	8.549887	0.692951	0.692951
chr11	110025633	110095978	Abca8a	0	-	ENSMUSG00000041828	protein_coding	Abca8a	110095978		False		1521	6.665494	0.444856	0.444856	0.094754	0.067902	6.665494	0.444856	0.094754	0.067902	35	0.153381	0.123702	0.123702	0.153381	0.123702	0.153381	0.123702	0.153381	0.123702	0.123702
chr11	110100748	110168196	Abca9	0	-	ENSMUSG00000041797	protein_coding	Abca9	110168196		False		1825	7.997716	0.477460	0.477460	0.118576	0.101286	7.997716	0.477460	0.118576	0.101286	246	1.078048	0.494649	0.494649	1.078048	0.494649	1.078048	0.494649	1.078048	0.494649	0.494649
chr11	110176819	110251776	Abca6	0	-	ENSMUSG00000044749	protein_coding	Abca6	110251776		False		1262	5.530476	0.412783	0.412783	0.073782	0.044335	5.530476	0.412783	0.073782	0.044335	87	0.381261	0.327905	0.327905	0.381261	0.327905	0.381261	0.327905	0.381261	0.327905	0.327905
chr11	110269368	110337716	Abca5	0	-	ENSMUSG00000018800	protein_coding	Abca5	110337716		False		4616	20.228744	0.697133	0.697133	0.295967	0.383315	20.228744	0.697133	0.295967	0.383315	3259	14.281949	0.776092	0.776092	14.281949	0.776092	14.281949	0.776092	14.281949	0.776092	0.776092
chr11	110399121	110525522	Map2k6	0	+	ENSMUSG00000020623	protein_coding	Map2k6	110399121		False		8440	36.986699	0.833717	0.833717	0.292614	0.378283	36.986699	0.833717	0.292614	0.378283	1365	5.981854	0.647252	0.647252	5.981854	0.647252	5.981854	0.647252	5.981854	0.647252	0.647252
chr11	110544506	110546399	Gm11682	0	+	ENSMUSG00000085985	lincRNA	Gm11682	110544506		False		50	0.219116	0.031400	0.031400	0.115750	0.096963	0.219116	0.031400	0.115750	0.096963	34	0.148999	0.119343	0.119343	0.148999	0.119343	0.148999	0.119343	0.148999	0.119343	0.119343
chr11	110968032	111027968	Kcnj16	0	+	ENSMUSG00000051497	protein_coding	Kcnj16	110968032		False		1869	8.190538	0.482422	0.482422	0.136655	0.128575	8.190538	0.482422	0.136655	0.128575	56	0.245409	0.215721	0.215721	0.245409	0.215721	0.245409	0.215721	0.245409	0.215721	0.215721
chr11	111066163	111076821	Kcnj2	0	+	ENSMUSG00000041695	protein_coding	Kcnj2	111066163		False		999	4.377928	0.376032	0.376032	0.410764	0.507885	4.377928	0.376032	0.410764	0.507885	1342	5.881060	0.645072	0.645072	5.881060	0.645072	5.881060	0.645072	5.881060	0.645072	0.645072
chr11	111796346	111800876	Gm11674	0	-	ENSMUSG00000086752	lincRNA	Gm11674	111800876		False		32	0.140234	0.017011	0.017011	0.030957	0.009427	0.140234	0.017011	0.030957	0.009427	17	0.074499	0.054063	0.054063	0.074499	0.054063	0.074499	0.054063	0.074499	0.054063	0.054063
chr11	112107437	112132196	Gm11680	0	+	ENSMUSG00000085324	lincRNA	Gm11680	112107437		False		713	3.124587	0.329535	0.329535	0.126200	0.113584	3.124587	0.329535	0.126200	0.113584	42	0.184057	0.154676	0.154676	0.184057	0.154676	0.184057	0.154676	0.184057	0.154676	0.154676
chr11	112663926	112781976	BC006965	0	-	ENSMUSG00000041674	processed_transcript	BC006965	112781976		False		4652	20.386507	0.698976	0.698976	0.172694	0.190949	20.386507	0.698976	0.172694	0.190949	1109	4.859982	0.624606	0.624606	4.859982	0.624606	4.859982	0.624606	4.859982	0.624606	0.624606
chr11	112782223	112787760	Sox9	0	+	ENSMUSG00000000567	protein_coding	Sox9	112782223		False		1284	5.626886	0.415282	0.415282	1.016234	0.759790	5.626886	0.415282	1.016234	0.759790	1043	4.570750	0.618563	0.618563	4.570750	0.618563	4.570750	0.618563	4.570750	0.618563	0.618563
chr11	112792730	112799008	Gm11681	0	-	ENSMUSG00000075437	lincRNA	Gm11681	112799008		False		219	0.959726	0.160825	0.160825	0.152871	0.156289	0.959726	0.160825	0.152871	0.156289	162	0.709934	0.449729	0.449729	0.709934	0.449729	0.709934	0.449729	0.709934	0.449729	0.449729
chr11	112825153	112832469	4933434M16Rik	0	+	ENSMUSG00000020624	lincRNA	4933434M16Rik	112825153		False		508	2.226214	0.281462	0.281462	0.304294	0.393841	2.226214	0.281462	0.304294	0.393841	90	0.394408	0.336659	0.336659	0.394408	0.336659	0.394408	0.336659	0.394408	0.336659	0.336659
chr11	113043894	113201838	2610035D17Rik	0	-	ENSMUSG00000087259	lincRNA	2610035D17Rik	113201838		False		32407	142.017529	0.975263	0.975263	0.899164	0.732643	142.017529	0.975263	0.899164	0.732643	3206	14.049687	0.773452	0.773452	14.049687	0.773452	14.049687	0.773452	14.049687	0.773452	0.773452
chr11	113203314	113209669	4732490B19Rik	0	-	ENSMUSG00000085421	lincRNA	4732490B19Rik	113209669		False		350	1.533809	0.231102	0.231102	0.241355	0.301520	1.533809	0.231102	0.241355	0.301520	284	1.244576	0.507336	0.507336	1.244576	0.507336	1.244576	0.507336	1.244576	0.507336	0.507336
chr11	113244852	113650079	Slc39a11	0	-	ENSMUSG00000041654	protein_coding	Slc39a11	113650079		False		28967	126.942381	0.969770	0.969770	0.313262	0.405181	126.942381	0.969770	0.313262	0.405181	810	3.549671	0.593047	0.593047	3.549671	0.593047	3.549671	0.593047	3.549671	0.593047	0.593047
chr11	113619341	113626028	Sstr2	0	+	ENSMUSG00000047904	protein_coding	Sstr2	113619341		False		885	3.878345	0.359376	0.359376	0.579983	0.620371	3.878345	0.359376	0.579983	0.620371	1124	4.925717	0.625899	0.625899	4.925717	0.625899	4.925717	0.625899	4.925717	0.625899	0.625899
chr11	113649168	113667054	Cog1	0	+	ENSMUSG00000018661	protein_coding	Cog1	113649168		False		9495	41.610036	0.855158	0.855158	2.326403	0.896764	41.610036	0.855158	2.326403	0.896764	971	4.255223	0.610767	0.610767	4.255223	0.610767	4.255223	0.610767	4.255223	0.610767	0.610767
chr11	113661318	113684155	Fam104a	0	-	ENSMUSG00000041629	protein_coding	Fam104a	113684155		False		7179	31.460605	0.801255	0.801255	1.377616	0.819577	31.460605	0.801255	1.377616	0.819577	6127	26.850415	0.882464	0.882464	26.850415	0.882464	26.850415	0.882464	26.850415	0.882464	0.882464
chr11	113684411	113694647	D11Wsu47e	0	+	ENSMUSG00000041623	protein_coding	D11Wsu47e	113684411		False		1682	7.371046	0.462399	0.462399	0.720110	0.677464	7.371046	0.462399	0.720110	0.677464	5755	25.220196	0.873587	0.873587	25.220196	0.873587	25.220196	0.873587	25.220196	0.873587	0.873587
chr11	113698171	113710017	Cpsf4l	0	-	ENSMUSG00000018727	protein_coding	Cpsf4l	113710017		False		1917	8.400889	0.487614	0.487614	0.709175	0.673636	8.400889	0.487614	0.709175	0.673636	953	4.176342	0.608304	0.608304	4.176342	0.608304	4.176342	0.608304	4.176342	0.608304	0.608304
chr11	113726849	113751881	Cdc42ep4	0	-	ENSMUSG00000041598	protein_coding	Cdc42ep4	113751881		False		4783	20.960590	0.706737	0.706737	0.837352	0.715668	20.960590	0.706737	0.837352	0.715668	1824	7.993334	0.683967	0.683967	7.993334	0.683967	7.993334	0.683967	7.993334	0.683967	0.683967
chr11	113776373	114067046	Sdk2	0	-	ENSMUSG00000041592	protein_coding	Sdk2	114067046		False		53445	234.212572	0.991636	0.991636	0.805760	0.706454	234.212572	0.991636	0.805760	0.706454	2191	9.601642	0.710529	0.710529	9.601642	0.710529	9.601642	0.710529	9.601642	0.710529	0.710529
chr11	114091405	114095336	1700025D23Rik	0	+	ENSMUSG00000086760	lincRNA	1700025D23Rik	114091405		False		143	0.626670	0.101198	0.101198	0.159418	0.167878	0.626670	0.101198	0.159418	0.167878	8	0.035058	0.031222	0.031222	0.035058	0.031222	0.035058	0.031222	0.035058	0.031222	0.031222
chr11	114198257	114199199	1700092K14Rik	0	+	ENSMUSG00000078600	processed_transcript	1700092K14Rik	114198257		False		2429	10.644632	0.536769	0.536769	11.300034	0.989758	10.644632	0.536769	11.300034	0.989758	2242	9.825140	0.714020	0.714020	9.825140	0.714020	9.825140	0.714020	9.825140	0.714020	0.714020
chr11	114219238	114238502	Gm11690	0	-	ENSMUSG00000085844	lincRNA	Gm11690	114238502		False		724	3.172793	0.331555	0.331555	0.164701	0.176454	3.172793	0.331555	0.164701	0.176454	25	0.109558	0.082752	0.082752	0.109558	0.082752	0.109558	0.082752	0.109558	0.082752	0.082752
chr11	114251842	114253127	Gm11691	0	+	ENSMUSG00000075431	lincRNA	Gm11691	114251842		False		217	0.950961	0.159159	0.159159	0.740048	0.684552	0.950961	0.159159	0.740048	0.684552	172	0.753757	0.456799	0.456799	0.753757	0.456799	0.753757	0.456799	0.753757	0.456799	0.456799
chr11	114413400	114448860	4932435O22Rik	0	-	ENSMUSG00000062391	lincRNA	4932435O22Rik	114448860		False		5149	22.564516	0.723837	0.723837	0.636337	0.645143	22.564516	0.723837	0.636337	0.645143	1624	7.116872	0.668462	0.668462	7.116872	0.668462	7.116872	0.668462	7.116872	0.668462	0.668462
chr11	114668523	114672331	Rpl38	0	+	ENSMUSG00000057322	protein_coding	Rpl38	114668523		False		2759	12.090794	0.565492	0.565492	3.175103	0.928341	12.090794	0.565492	3.175103	0.928341	2237	9.803228	0.713719	0.713719	9.803228	0.713719	9.803228	0.713719	9.803228	0.713719	0.713719
chr11	114675430	114720977	Ttyh2	0	+	ENSMUSG00000034714	protein_coding	Ttyh2	114675430		False		23887	104.680245	0.959758	0.959758	2.298291	0.895418	104.680245	0.959758	2.298291	0.895418	3996	17.511712	0.811727	0.811727	17.511712	0.811727	17.511712	0.811727	17.511712	0.811727	0.811727
chr11	114727407	114757889	Dnaic2	0	+	ENSMUSG00000034706	protein_coding	Dnaic2	114727407		False		4076	17.862297	0.665025	0.665025	0.585995	0.623525	17.862297	0.665025	0.585995	0.623525	825	3.615406	0.594943	0.594943	3.615406	0.594943	3.615406	0.594943	3.615406	0.594943	0.594943
chr11	114765387	114790739	Kif19a	0	+	ENSMUSG00000010021	protein_coding	Kif19a	114765387		False		5400	23.664475	0.735567	0.735567	0.933436	0.741539	23.664475	0.735567	0.933436	0.741539	710	3.111440	0.582592	0.582592	3.111440	0.582592	3.111440	0.582592	3.111440	0.582592	0.582592
chr11	114791216	114795945	Btbd17	0	-	ENSMUSG00000000202	protein_coding	Btbd17	114795945		False		6444	28.239607	0.776766	0.776766	5.971581	0.970054	28.239607	0.776766	5.971581	0.970054	3538	15.504614	0.789418	0.789418	15.504614	0.789418	15.504614	0.789418	15.504614	0.789418	0.789418
chr11	114798923	114806745	Gpr142	0	+	ENSMUSG00000034677	protein_coding	Gpr142	114798923		False		1419	6.218498	0.432045	0.432045	0.795001	0.703477	6.218498	0.432045	0.795001	0.703477	93	0.407555	0.346086	0.346086	0.407555	0.346086	0.407555	0.346086	0.407555	0.346086	0.346086
chr11	114851151	114872617	Gprc5c	0	+	ENSMUSG00000051043	protein_coding	Gprc5c	114851151		False		25017	109.632256	0.962257	0.962257	5.107251	0.962540	109.632256	0.962257	5.107251	0.962540	6024	26.399037	0.880179	0.880179	26.399037	0.880179	26.399037	0.880179	26.399037	0.880179	0.880179
chr11	114890040	114904654	Cd300a	0	+	ENSMUSG00000034652	protein_coding	Cd300a	114890040		False		761	3.334938	0.338785	0.338785	0.228202	0.282029	3.334938	0.338785	0.228202	0.282029	118	0.517113	0.399777	0.399777	0.517113	0.399777	0.517113	0.399777	0.517113	0.399777	0.399777
chr11	114922780	114934386	Cd300lb	0	-	ENSMUSG00000063193	protein_coding	Cd300lb	114934386		False		1345	5.894207	0.422387	0.422387	0.507859	0.579013	5.894207	0.422387	0.507859	0.579013	933	4.088695	0.606053	0.606053	4.088695	0.606053	4.088695	0.606053	4.088695	0.606053	0.606053
chr11	114956115	114969157	Cd300c	0	-	ENSMUSG00000058728	protein_coding	Cd300c	114969157		False		823	3.606641	0.348691	0.348691	0.276541	0.355956	3.606641	0.348691	0.276541	0.355956	82	0.359349	0.311479	0.311479	0.359349	0.311479	0.359349	0.311479	0.359349	0.311479	0.311479
chr11	114982273	114989922	Cd300ld	0	-	ENSMUSG00000034641	protein_coding	Cd300ld	114989922		False		417	1.827423	0.255272	0.255272	0.238910	0.298154	1.827423	0.255272	0.238910	0.298154	52	0.227880	0.199206	0.199206	0.227880	0.199206	0.227880	0.199206	0.227880	0.199206	0.199206
chr11	114996720	115001880	Cd300c2	0	-	ENSMUSG00000044811	protein_coding	Cd300c2	115001880		False		927	4.062402	0.366056	0.366056	0.787287	0.700500	4.062402	0.366056	0.787287	0.700500	395	1.731013	0.534695	0.534695	1.731013	0.534695	1.731013	0.534695	1.731013	0.534695	0.534695
chr11	115010334	115016193	Cd300ld2	0	-	ENSMUSG00000089753	protein_coding	Cd300ld2	115016193		False		627	2.747709	0.311036	0.311036	0.468972	0.553709	2.747709	0.311036	0.468972	0.553709	513	2.248125	0.556845	0.556845	2.248125	0.556845	2.248125	0.556845	2.248125	0.556845	0.556845
chr11	115020727	115027012	Cd300ld4	0	-	ENSMUSG00000069609	protein_coding	Cd300ld4	115027012		False		1037	4.544456	0.381738	0.381738	0.723064	0.678527	4.544456	0.381738	0.723064	0.678527	495	2.169244	0.553567	0.553567	2.169244	0.553567	2.169244	0.553567	2.169244	0.553567	0.553567
chr11	115031485	115037769	Cd300ld5	0	-	ENSMUSG00000089722	protein_coding	Cd300ld5	115037769		False		1002	4.391075	0.376635	0.376635	0.698771	0.669277	4.391075	0.376635	0.698771	0.669277	479	2.099127	0.551228	0.551228	2.099127	0.551228	2.099127	0.551228	2.099127	0.551228	0.551228
