chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr3	22175001	22200000	chr3	21360001	22200000	840000	25000	117253.0823947468	97.0%	0.0645	-6.123340839227606
chr11	92720001	92745000	chr11	92720001	93970000	1250000	25000	111086.34044301223	96.0%	0.0985	-6.128992087199452
chr3	156620001	156640000	chr3	156620001	157385000	765000	20000	267894.1904747431	97.0%	0.013	-6.177382753795284
chr17	30445001	30465000	chr17	29600001	30465000	865000	20000	163414.33097117528	99.0%	0.022	-6.191179453153601
chr6	91395001	91415000	chr6	90590001	91415000	825000	20000	312145.26988070516	95.0%	0.041	-6.2074779443011545
chr3	28555001	28590000	chr3	28265001	28590000	325000	35000	372063.7075461641	99.0%	0.028	-6.21805876522107
chr5	49365001	49385000	chr5	49365001	49960000	595000	20000	192327.45387762992	99.0%	0.055	-6.222345286750111
chr11	42175001	42195000	chr11	42175001	43320000	1145000	20000	102017.39799698921	98.0%	0.056	-6.25545544843023
chr18	34845001	34865000	chr18	34845001	36185000	1340000	20000	153437.2231831155	95.0%	0.09	-6.266693493900506
chr16	32425001	32445000	chr16	31975001	32445000	470000	20000	218529.94756703652	97.0%	0.0895	-6.289664508778701
chr14	21650001	21670000	chr14	20810001	21670000	860000	20000	147941.4752032417	96.0%	0.0805	-6.295099666475711
chr4	128130001	128155000	chr4	127005001	128155000	1150000	25000	159970.97390514304	96.0%	0.0725	-6.30480267758756
chr11	77955001	77985000	chr11	77700001	77985000	285000	30000	582394.4360051602	97.0%	0.071	-6.320141572454913
chr10	91035001	91055000	chr10	90045001	91055000	1010000	20000	141200.17861292078	95.0%	0.031	-6.321229102876157
chr15	87260001	87280000	chr15	87260001	88415000	1155000	20000	146713.3159257061	95.0%	0.069	-6.327080967497296
chr7	126165001	126185000	chr7	125425001	126185000	760000	20000	225509.88237001662	97.0%	0.0825	-6.327809234366805
chr2	167385001	167405000	chr2	167090001	167405000	315000	20000	322953.8692416349	99.0%	0.068	-6.330888066581395
chr6	94400001	94420000	chr6	93720001	94420000	700000	20000	200240.4651091765	98.0%	0.087	-6.339157627237475
chr9	34380001	34400000	chr9	32630001	34400000	1770000	20000	94971.08892345427	96.0%	0.056	-6.35053610527885
chr9	22045001	22065000	chr9	21750001	22065000	315000	20000	690027.7416943135	99.0%	0.045	-6.3513399452057255
chr4	108255001	108275000	chr4	107730001	108275000	545000	20000	239670.68902063256	98.0%	0.083	-6.3548069326632435
chr12	83575001	83595000	chr12	83575001	85365000	1790000	20000	72953.33842288422	95.0%	0.0925	-6.3749631815213865
chr18	23330001	23360000	chr18	23330001	24025000	695000	30000	260716.58819385074	96.0%	0.061	-6.381602156336932
chr16	24300001	24320000	chr16	24300001	25020000	720000	20000	203829.49722774528	97.0%	0.0435	-6.3919334887364645
chr10	6970001	6990000	chr10	6970001	7345000	375000	20000	340528.1408301765	99.0%	0.058	-6.394330315491146
chr1	85265001	85285000	chr1	83720001	85285000	1565000	20000	480225.40082456	95.0%	0.042	-6.4079306609210365
chr2	121350001	121370000	chr2	119790001	121370000	1580000	20000	135402.5577578856	95.0%	0.067	-6.414036210305138
chr19	23840001	23860000	chr19	23220001	23860000	640000	20000	235659.05132319787	98.0%	0.0675	-6.427205326579948
chr3	28485001	28505000	chr3	27575001	28505000	930000	20000	200908.69908971802	96.0%	0.091	-6.44568629865727
chr5	141955001	141975000	chr5	140875001	141975000	1100000	20000	90289.4933570496	96.0%	0.08449999999999999	-6.458242360713421
chr6	113440001	113460000	chr6	113005001	113460000	455000	20000	289215.2196656515	99.0%	0.099	-6.468238627443786
chr5	146980001	147000000	chr5	146980001	147325000	345000	20000	319752.2656269223	99.0%	0.06	-6.469247254210937
chr2	119535001	119555000	chr2	119535001	121365000	1830000	20000	91824.69966893017	95.0%	0.0655	-6.486164364185894
chr12	111890001	111910000	chr12	110640001	111910000	1270000	20000	135232.78938425606	95.0%	0.09	-6.495698940856609
chr4	152850001	152870000	chr4	152850001	154485000	1635000	20000	82902.45703324555	95.0%	0.072	-6.500616358326835
chr14	73130001	73150000	chr14	73130001	73490000	360000	20000	341237.8740596594	97.0%	0.0595	-6.504382442525302
chr18	79325001	79345000	chr18	78225001	79345000	1120000	20000	81549.24589911205	96.0%	0.09	-6.535312492359302
chr1	91890001	91910000	chr1	91890001	93225000	1335000	20000	106603.30984270538	95.0%	0.077	-6.538425039288631
chr9	75590001	75610000	chr9	74960001	75610000	650000	20000	284440.18814090383	98.0%	0.07400000000000001	-6.5433364542993555
chr4	120185001	120205000	chr4	119440001	120205000	765000	20000	204557.53425541264	98.0%	0.066	-6.556811363656329
chr1	167180001	167195000	chr1	166835001	167195000	360000	15000	312214.54360951745	97.0%	0.040499999999999994	-6.559552616501985
chr15	84250001	84275000	chr15	84250001	84985000	735000	25000	179933.3368809588	96.0%	0.096	-6.562637892217569
chr5	142070001	142100000	chr5	140980001	142100000	1120000	30000	142112.81771592397	96.0%	0.0825	-6.567067199519547
chr7	110645001	110670000	chr7	110155001	110670000	515000	25000	237619.96624784387	99.0%	0.043	-6.577061437059271
chr1	35830001	35850000	chr1	34550001	35850000	1300000	20000	102956.04698775621	95.0%	0.088	-6.577073497398398
chr1	36050001	36075000	chr1	34760001	36075000	1315000	25000	136247.65720644154	99.0%	0.017	-6.6109560820230024
chr11	19020001	19040000	chr11	17640001	19040000	1400000	20000	123418.49422859785	95.0%	0.011	-6.611916966903815
chr7	127195001	127215000	chr7	127195001	128000000	805000	20000	184019.6507176172	96.0%	0.082	-6.618819293616561
chr9	56770001	56795000	chr9	56200001	56795000	595000	25000	411214.1679653942	97.0%	0.027	-6.622571748087146
chr2	18015001	18035000	chr2	18015001	18940000	925000	20000	122000.97772004033	98.0%	0.053	-6.644011605038752
chr4	136650001	136685000	chr4	136650001	137545000	895000	35000	201564.50183225484	97.0%	0.039	-6.64817792550744
chr12	117320001	117335000	chr12	116380001	117335000	955000	15000	102923.57715806407	95.0%	0.08	-6.652334688751287
chr7	45350001	45370000	chr7	44840001	45370000	530000	20000	351586.8064596627	99.0%	0.0335	-6.662943367556964
chr3	96155001	96175000	chr3	95210001	96175000	965000	20000	221478.4426784128	98.0%	0.046	-6.6655713521162445
chr2	79245001	79265000	chr2	77635001	79265000	1630000	20000	57424.54710244679	95.0%	0.0985	-6.6678581644873836
chr5	132070001	132095000	chr5	131060001	132095000	1035000	25000	103899.73098940848	97.0%	0.086	-6.703501319431533
chr6	124925001	124945000	chr6	124925001	125230000	305000	20000	365065.94338516484	99.0%	0.078	-6.714160832600203
chr2	138795001	138825000	chr2	137940001	138825000	885000	30000	122466.59861687997	95.0%	0.087	-6.727757615986629
chr7	45195001	45215000	chr7	45195001	45545000	350000	20000	338490.69944940094	98.0%	0.084	-6.735860192205058
chr1	175115001	175130000	chr1	175115001	176005000	890000	15000	212065.7719759328	96.0%	0.039	-6.737912743663657
chr5	26710001	26735000	chr5	26140001	26735000	595000	25000	194241.05341327362	98.0%	0.082	-6.7408520814040696
chr17	29710001	29730000	chr17	29710001	30175000	465000	20000	329998.0868746124	98.0%	0.09	-6.745678212445164
chr11	117535001	117560000	chr11	117535001	117825000	290000	25000	539825.7493955735	99.0%	0.07050000000000001	-6.758601658621244
chr7	132305001	132325000	chr7	132305001	132950000	645000	20000	356451.6388813571	98.0%	0.061	-6.75902257090444
chr5	30625001	30650000	chr5	30380001	30650000	270000	25000	594639.2824871987	99.0%	0.026500000000000003	-6.7763329947484525
chr10	108565001	108585000	chr10	108565001	109725000	1160000	20000	129680.92310364248	96.0%	0.057999999999999996	-6.778856513297219
chr2	154535001	154555000	chr2	154535001	155070000	535000	20000	398718.2514601023	98.0%	0.065	-6.780344423681804
chr11	106210001	106235000	chr11	106035001	106235000	200000	25000	550611.9120064268	99.0%	0.098	-6.784925813069983
chr16	43585001	43605000	chr16	42505001	43605000	1100000	20000	194871.23460852623	95.0%	0.018	-6.806406534664175
chr15	87525001	87550000	chr15	86525001	87550000	1025000	25000	171021.52524758823	97.0%	0.012	-6.810468283585032
chr3	109720001	109745000	chr3	109720001	110630000	910000	25000	133757.16585726774	97.0%	0.0525	-6.8208232875853385
chr19	5070001	5095000	chr19	5070001	5940000	870000	25000	194713.55315688482	97.0%	0.0875	-6.830749711345591
chr3	88945001	88970000	chr3	87855001	88970000	1115000	25000	132282.0926472415	98.0%	0.096	-6.833106362816785
chr3	107595001	107615000	chr3	107155001	107615000	460000	20000	307209.2825442062	99.0%	0.0985	-6.843245245432679
chr4	66010001	66030000	chr4	65635001	66030000	395000	20000	330728.9222939599	99.0%	0.025	-6.8459436928797
chr15	72545001	72560000	chr15	72545001	73050000	505000	15000	317394.6057801335	99.0%	0.012	-6.8651409985604825
chr7	125885001	125900000	chr7	125885001	126175000	290000	15000	439223.4409198814	99.0%	0.095	-6.887263246900061
chr2	138930001	138950000	chr2	138010001	138950000	940000	20000	132978.46856683382	96.0%	0.0365	-6.890036709851416
chr5	73915001	73950000	chr5	73915001	74285000	370000	35000	286919.44494524377	98.0%	0.0465	-6.893590278897404
chr1	75305001	75325000	chr1	74330001	75325000	995000	20000	160725.15437059588	95.0%	0.075	-6.8942760917343495
chr12	98300001	98320000	chr12	98300001	99385000	1085000	20000	180970.0291554613	96.0%	0.089	-6.896796971864804
chr7	46150001	46170000	chr7	46150001	46790000	640000	20000	308377.4778318	97.0%	0.092	-6.9121943674989055
chr15	79675001	79695000	chr15	79675001	80265000	590000	20000	276956.203619442	98.0%	0.039999999999999994	-6.932251699536262
chr16	42780001	42795000	chr16	42780001	44100000	1320000	15000	84880.60579872264	96.0%	0.0905	-6.932871498893694
chr9	46005001	46025000	chr9	46005001	46275000	270000	20000	511070.1595402678	99.0%	0.035500000000000004	-6.933583203670282
chr13	59725001	59750000	chr13	58515001	59750000	1235000	25000	101565.69492644975	96.0%	0.081	-6.939098187687178
chr2	32340001	32360000	chr2	32140001	32360000	220000	20000	835477.3248762558	99.0%	0.067	-6.945170436334554
chr17	55945001	55970000	chr17	55945001	57100000	1155000	25000	170141.85788774188	95.0%	0.054	-6.951789610938184
chr9	21905001	21930000	chr9	21745001	21930000	185000	25000	783223.2645701331	99.0%	0.062	-6.974698832673919
chr4	128295001	128315000	chr4	127325001	128315000	990000	20000	147498.44678690424	99.0%	0.067	-6.9749820360316575
chr13	43575001	43610000	chr13	43575001	44800000	1225000	35000	125602.68202520201	96.0%	0.074	-6.975454107624374
chr4	46590001	46615000	chr4	46590001	47050000	460000	25000	320469.1394575927	99.0%	0.0715	-6.986639521630749
chr2	35535001	35565000	chr2	35535001	35895000	360000	30000	550942.8317846414	99.0%	0.08349999999999999	-6.9954896566555265
chr14	105720001	105740000	chr14	105245001	105740000	495000	20000	220526.8172839014	95.0%	0.093	-6.99569200369379
chr11	55040001	55060000	chr11	54620001	55060000	440000	20000	353739.1737090247	98.0%	0.0875	-7.012712391598207
chr12	117100001	117120000	chr12	116190001	117120000	930000	20000	132025.47533933556	96.0%	0.099	-7.0169650877602905
chr5	27235001	27265000	chr5	27235001	27795000	560000	30000	405296.19335293473	98.0%	0.034	-7.017800919803355
chr9	29680001	29700000	chr9	29680001	31130000	1450000	20000	159364.4273193611	95.0%	0.0285	-7.02062318922787
chr9	70755001	70780000	chr9	70755001	71070000	315000	25000	461926.22443972	98.0%	0.042	-7.045924363777385
chr15	95385001	95405000	chr15	94825001	95405000	580000	20000	224713.551997745	99.0%	0.0695	-7.054473470928615
chr11	60900001	60920000	chr11	60900001	61865000	965000	20000	190771.03859500916	95.0%	0.067	-7.05492057510872
chr4	140375001	140395000	chr4	140105001	140395000	290000	20000	438925.77748104976	99.0%	0.0645	-7.079664944808119
chr6	128340001	128360000	chr6	127955001	128360000	405000	20000	420017.021739687	99.0%	0.055	-7.0902243325450955
chr1	34875001	34895000	chr1	34875001	36465000	1590000	20000	67214.28482420143	98.0%	0.0875	-7.096421884172114
chr6	119430001	119450000	chr6	118510001	119450000	940000	20000	125700.707299543	98.0%	0.0815	-7.100923637593092
chr9	44585001	44615000	chr9	44290001	44615000	325000	30000	402419.7534414895	98.0%	0.083	-7.1047248355791
chr2	138400001	138435000	chr2	138400001	138820000	420000	35000	240272.09729788845	99.0%	0.099	-7.111914886136455
chr2	161460001	161480000	chr2	161460001	162315000	855000	20000	131720.10689051854	96.0%	0.057	-7.118301328719391
chr7	141680001	141700000	chr7	141680001	142090000	410000	20000	187192.6283450199	99.0%	0.078	-7.12068640731881
chr17	30095001	30120000	chr17	30095001	30605000	510000	25000	236012.76353007928	98.0%	0.0485	-7.13773405184719
chr6	24440001	24470000	chr6	23175001	24470000	1295000	30000	69312.78509797304	96.0%	0.031	-7.1628306150017265
chr1	63920001	63940000	chr1	63920001	65010000	1090000	20000	161048.1188338828	96.0%	0.0405	-7.164175309697022
chr17	11525001	11550000	chr17	10515001	11550000	1035000	25000	121528.31077418341	97.0%	0.054	-7.17394977546385
chr15	38695001	38715000	chr15	38695001	39225000	530000	20000	141332.57848513732	99.0%	0.085	-7.179920223325418
chr4	120385001	120405000	chr4	119300001	120405000	1105000	20000	110554.14223889838	95.0%	0.057	-7.192707953423789
chr8	112570001	112590000	chr8	112570001	113960000	1390000	20000	185200.25406692876	96.0%	0.049	-7.200887712113707
chr9	113160001	113180000	chr9	112100001	113180000	1080000	20000	146785.27718999216	99.0%	0.052	-7.205493522265612
chr5	142015001	142035000	chr5	140830001	142035000	1205000	20000	106977.72197390083	97.0%	0.082	-7.212108122700151
chr7	142020001	142040000	chr7	141410001	142040000	630000	20000	198199.2416123235	97.0%	0.083	-7.222560874223642
chr10	96310001	96330000	chr10	96310001	97310000	1000000	20000	125078.30988084032	96.0%	0.0695	-7.228658113180295
chr7	19220001	19240000	chr7	19220001	19665000	445000	20000	355359.4059554901	98.0%	0.077	-7.234180484794149
chr1	65305001	65325000	chr1	65305001	66490000	1185000	20000	115340.0993139213	95.0%	0.02	-7.238299937889331
chr11	54215001	54235000	chr11	53705001	54235000	530000	20000	332203.0869202681	98.0%	0.081	-7.257431317785871
chr12	78330001	78360000	chr12	78330001	78870000	540000	30000	223489.5486205419	99.0%	0.098	-7.273682171040937
chr1	158930001	158950000	chr1	158665001	158950000	285000	20000	261395.50034124157	99.0%	0.061	-7.2971198927776735
chr16	37075001	37095000	chr16	37075001	38490000	1415000	20000	90939.40693846816	95.0%	0.068	-7.325466526437109
chr6	115275001	115295000	chr6	115275001	115745000	470000	20000	299151.6161251808	96.0%	0.0555	-7.334207579339835
chr19	53025001	53040000	chr19	53025001	53970000	945000	15000	202389.31447042528	96.0%	0.06	-7.336251425592522
chr5	74160001	74180000	chr5	73670001	74180000	510000	20000	241112.44452258103	98.0%	0.075	-7.337477809967013
chr17	86500001	86520000	chr17	86500001	87355000	855000	20000	186069.8460384549	97.0%	0.078	-7.339685258037905
chr8	115705001	115725000	chr8	115705001	116950000	1245000	20000	119328.44940158083	95.0%	0.069	-7.340703246660588
chr14	25015001	25035000	chr14	24560001	25035000	475000	20000	338470.519391915	99.0%	0.046	-7.3416777738869055
chr10	127160001	127180000	chr10	127160001	128485000	1325000	20000	138905.18239644228	96.0%	0.094	-7.351652236482548
chr2	138465001	138485000	chr2	138465001	139375000	910000	20000	130092.5250983178	96.0%	0.066	-7.355296601095039
chr4	88330001	88350000	chr4	86905001	88350000	1445000	20000	58422.29284481908	95.0%	0.022	-7.360530499922465
chr7	45560001	45595000	chr7	44915001	45595000	680000	35000	291029.3897307077	99.0%	0.042	-7.374952925876541
chr9	71130001	71150000	chr9	70215001	71150000	935000	20000	109269.00866238105	99.0%	0.089	-7.385072338111151
chr16	6485001	6510000	chr16	6485001	7170000	685000	25000	204153.38923289024	99.0%	0.077	-7.402555202243984
chr12	91035001	91055000	chr12	89525001	91055000	1530000	20000	94741.54605580114	95.0%	0.0225	-7.404416924791216
chr5	132365001	132390000	chr5	132365001	133375000	1010000	25000	136982.48535803068	98.0%	0.087	-7.404594360303057
chr11	86990001	87010000	chr11	86630001	87010000	380000	20000	536171.9696272974	99.0%	0.027000000000000003	-7.405971595734093
chr5	68110001	68130000	chr5	68110001	69475000	1365000	20000	77661.82116303261	97.0%	0.091	-7.4060903782000915
chr17	33425001	33445000	chr17	33425001	33840000	415000	20000	336366.40511657804	99.0%	0.027	-7.468852780051934
chr7	92245001	92270000	chr7	92245001	92540000	295000	25000	551957.39524913	99.0%	0.042	-7.479904529018279
chr18	55085001	55110000	chr18	54880001	55110000	230000	25000	381071.33325707464	99.0%	0.077	-7.487160184550614
chr12	117240001	117260000	chr12	116425001	117260000	835000	20000	160594.24641106566	99.0%	0.066	-7.519176629280354
chr5	106250001	106275000	chr5	106040001	106275000	235000	25000	407652.43944056577	99.0%	0.087	-7.542280799071172
chr8	86195001	86215000	chr8	85455001	86215000	760000	20000	197133.91847005277	96.0%	0.0455	-7.546895073471337
chr5	107900001	107920000	chr5	107900001	108175000	275000	20000	266222.5068070342	99.0%	0.06	-7.552774012262482
chr10	59330001	59350000	chr10	59330001	60120000	790000	20000	137875.7079159952	95.0%	0.094	-7.571270554822933
chr19	5480001	5495000	chr19	5480001	6370000	890000	15000	172836.17108801307	95.0%	0.068	-7.572495093985418
chr2	91895001	91910000	chr2	91170001	91910000	740000	15000	253752.24032812042	97.0%	0.077	-7.587099634573583
chr11	5980001	6000000	chr11	5980001	6355000	375000	20000	474168.751817638	99.0%	0.092	-7.591287565154208
chr8	93555001	93575000	chr8	93555001	94230000	675000	20000	248848.84163389515	98.0%	0.018	-7.603950489148235
chr14	21605001	21620000	chr14	20640001	21620000	980000	15000	184726.0387549953	96.0%	0.066	-7.607590683595603
chr18	61530001	61565000	chr18	61530001	61915000	385000	35000	327013.65847254836	99.0%	0.036	-7.617431208776349
chr11	109570001	109590000	chr11	109295001	109590000	295000	20000	354501.6725159797	99.0%	0.082	-7.627324923034227
chr6	120745001	120765000	chr6	120300001	120765000	465000	20000	223329.6205777738	99.0%	0.075	-7.655798342058434
