chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr14	61080001	61120000	chr14	60510001	61120000	610000	40000	921099.3765881752	99.0%	0.099	-3.4376302996508747
chr11	43020001	43060000	chr11	42160001	43060000	900000	40000	819532.9318545139	99.0%	0.0665	-3.4413356712013976
chr4	120350001	120400000	chr4	119360001	120400000	1040000	50000	765971.1816853976	98.0%	0.073	-3.451672494413034
chr14	64550001	64590000	chr14	63670001	64590000	920000	40000	1585484.0828261243	99.0%	0.0185	-3.4600469329765007
chr4	107880001	107930000	chr4	107880001	109200000	1320000	50000	654071.3459512477	98.0%	0.0985	-3.465506321236879
chr19	23130001	23170000	chr19	22430001	23170000	740000	40000	1715551.2319569748	99.0%	0.0435	-3.4836838934205816
chr11	61350001	61410000	chr11	60700001	61410000	710000	60000	1383421.6373104108	99.0%	0.017	-3.504843856828547
chr1	182930001	182980000	chr1	181360001	182980000	1620000	50000	404214.75589872495	96.0%	0.035500000000000004	-3.509925073856107
chr2	26280001	26320000	chr2	25170001	26320000	1150000	40000	1236976.7911197685	98.0%	0.037	-3.543842021541717
chr18	38930001	38980000	chr18	38930001	39980000	1050000	50000	1412607.6773308844	98.0%	0.068	-3.5525599701765365
chr3	90030001	90070000	chr3	88030001	90070000	2040000	40000	402678.89942612586	98.0%	0.0915	-3.561272020396989
chr10	127040001	127070000	chr10	127040001	128870000	1830000	30000	671714.0221146141	95.0%	0.072	-3.5712156308069654
chr12	90380001	90440000	chr12	89640001	90440000	800000	60000	1460491.7361152824	99.0%	0.017	-3.5967105028163187
chr9	112690001	112750000	chr9	112090001	112750000	660000	60000	936333.1174918739	99.0%	0.0645	-3.617671376131363
chr10	98960001	99000000	chr10	97010001	99000000	1990000	40000	631646.1658592714	96.0%	0.033	-3.6229451552038294
chr11	18720001	18770000	chr11	17170001	18770000	1600000	50000	584574.8788120673	99.0%	0.084	-3.626340746193638
chr19	23350001	23390000	chr19	23350001	23980000	630000	40000	1738551.183732826	99.0%	0.046	-3.6370595839338367
chr17	48410001	48470000	chr17	48410001	49580000	1170000	60000	907308.4070707905	99.0%	0.045	-3.6437259342926827
chr1	76480001	76520000	chr1	76480001	77490000	1010000	40000	606003.108137149	99.0%	0.059	-3.646111475980169
chr17	5320001	5390000	chr17	3660001	5390000	1730000	70000	456459.84233881737	96.0%	0.095	-3.6535592626420725
chr16	24360001	24410000	chr16	24360001	24990000	630000	50000	1842948.4634250682	99.0%	0.027	-3.6552383532642163
chr2	25640001	25670000	chr2	25640001	28930000	3290000	30000	280453.5887066315	95.0%	0.094	-3.655669518450288
chr19	22880001	22940000	chr19	22880001	23960000	1080000	60000	1341005.6213645905	99.0%	0.038	-3.6619848657642473
chr2	141200001	141240000	chr2	141200001	142750000	1550000	40000	448986.9977384937	98.0%	0.059	-3.6953899460166806
chr2	102270001	102320000	chr2	101670001	102320000	650000	50000	1297323.6511328153	99.0%	0.052	-3.699194143023144
chr7	90470001	90500000	chr7	90470001	92980000	2510000	30000	306795.8758053764	95.0%	0.047	-3.7158589400951096
chr17	12770001	12830000	chr17	12020001	12830000	810000	60000	1229338.5662579497	98.0%	0.078	-3.728189502148965
chr8	70750001	70800000	chr8	70040001	70800000	760000	50000	1410864.4699250187	99.0%	0.074	-3.7317399683955266
chr8	87170001	87210000	chr8	85420001	87210000	1790000	40000	547705.1799903412	95.0%	0.098	-3.733565145657036
chr7	12830001	12880000	chr7	12140001	12880000	740000	50000	1033866.8396849663	99.0%	0.067	-3.7451098882631
chr3	124060001	124130000	chr3	123510001	124130000	620000	70000	629971.8508745369	99.0%	0.0975	-3.771694472585297
chr12	100840001	100910000	chr12	98460001	100910000	2450000	70000	500745.3342424358	96.0%	0.051	-3.7898738107020744
chr4	98290001	98330000	chr4	97550001	98330000	780000	40000	737944.7322331079	99.0%	0.0555	-3.8006819132392438
chr2	141800001	141860000	chr2	140800001	141860000	1060000	60000	848650.107057101	99.0%	0.0765	-3.8335733281657305
chr4	122010001	122050000	chr4	121250001	122050000	800000	40000	1275773.3896291591	98.0%	0.052000000000000005	-3.8482812657899528
chr8	82740001	82790000	chr8	80650001	82790000	2140000	50000	244820.95285265445	98.0%	0.0595	-3.879025084623863
chr5	125540001	125590000	chr5	125540001	128980000	3440000	50000	198551.32872880407	96.0%	0.083	-3.8798762467747716
chr10	66030001	66070000	chr10	63850001	66070000	2220000	40000	295824.27058895666	98.0%	0.0655	-3.904081493560348
chr8	79580001	79620000	chr8	78860001	79620000	760000	40000	619572.0808116373	99.0%	0.093	-3.90582184246076
chr10	71220001	71270000	chr10	69520001	71270000	1750000	50000	433953.65372857184	98.0%	0.091	-3.9117259378775686
chr2	49700001	49770000	chr2	48800001	49770000	970000	70000	1243195.7213230233	98.0%	0.023	-3.9247149567186623
chr11	17420001	17480000	chr11	17420001	19520000	2100000	60000	266216.9836110598	97.0%	0.058	-3.9489976382720955
chr19	10380001	10440000	chr19	10380001	10860000	480000	60000	1908113.77511797	97.0%	0.0905	-4.0018196713249194
chr15	92150001	92220000	chr15	91220001	92220000	1000000	70000	1194020.958962398	97.0%	0.0845	-4.009079802032751
chr6	21660001	21720000	chr6	19050001	21720000	2670000	60000	501626.68057868915	98.0%	0.015	-4.0157337271331315
chr2	90890001	90930000	chr2	90890001	91730000	840000	40000	1571363.5193207704	99.0%	0.08349999999999999	-4.05339522933602
chr1	54310001	54370000	chr1	53670001	54370000	700000	60000	636301.2727502033	98.0%	0.099	-4.056103970313549
chr7	111780001	111820000	chr7	110780001	111820000	1040000	40000	732103.2816273135	99.0%	0.096	-4.059298979349536
chr3	115600001	115640000	chr3	114050001	115640000	1590000	40000	340835.98131230805	99.0%	0.066	-4.06031558119107
chr17	89770001	89810000	chr17	89770001	90600000	830000	40000	906389.1806546714	99.0%	0.038	-4.062819980044874
chr4	75960001	76010000	chr4	74250001	76010000	1760000	50000	431359.2719159264	98.0%	0.093	-4.064207510645779
chr18	31290001	31330000	chr18	30540001	31330000	790000	40000	724001.2514896687	99.0%	0.088	-4.069430560774386
chr5	99180001	99250000	chr5	99180001	100340000	1160000	70000	666869.8703599181	99.0%	0.068	-4.093286914446015
chr5	26700001	26740000	chr5	25540001	26740000	1200000	40000	715187.8111180032	96.0%	0.075	-4.107212989467056
chr15	80070001	80110000	chr15	80070001	82280000	2210000	40000	829563.4598902517	97.0%	0.072	-4.114627428839026
chr17	66450001	66520000	chr17	65600001	66520000	920000	70000	1031386.0256827656	97.0%	0.022	-4.125873387216266
chr9	112420001	112460000	chr9	112420001	113370000	950000	40000	1027996.1749784545	99.0%	0.058	-4.12768393605491
chr7	80370001	80430000	chr7	80370001	81030000	660000	60000	1577203.7977762546	99.0%	0.0415	-4.136423826147904
chr8	110130001	110170000	chr8	110130001	111260000	1130000	40000	1109269.3227107283	99.0%	0.039	-4.216180560505547
chr9	55380001	55430000	chr9	54870001	55430000	560000	50000	2171014.3744728914	99.0%	0.056	-4.223192761621118
chr3	25990001	26030000	chr3	24370001	26030000	1660000	40000	369398.4388326688	98.0%	0.091	-4.235467058124525
chr12	117970001	118010000	chr12	117970001	118820000	850000	40000	747749.4639450333	98.0%	0.098	-4.235974035248194
chr5	132460001	132500000	chr5	130130001	132500000	2370000	40000	436158.65036431636	96.0%	0.09	-4.239876621161574
chr14	124150001	124210000	chr14	121950001	124210000	2260000	60000	488003.0181805894	96.0%	0.0685	-4.243033353007272
chr18	23520001	23580000	chr18	23010001	23580000	570000	60000	1974970.7353173264	99.0%	0.027	-4.250502348667315
chr12	86380001	86430000	chr12	85720001	86430000	710000	50000	1183272.7473137404	99.0%	0.073	-4.257820617172361
chr12	80890001	80960000	chr12	80340001	80960000	620000	70000	986142.3107295904	99.0%	0.088	-4.322855266184608
chr18	78440001	78500000	chr18	78440001	79610000	1170000	60000	666831.1043895178	99.0%	0.068	-4.365089009005114
chr1	85240001	85280000	chr1	83750001	85280000	1530000	40000	2165600.5943751656	96.0%	0.038	-4.365263222519683
chr4	102760001	102800000	chr4	102110001	102800000	690000	40000	1197405.605525885	99.0%	0.081	-4.365637880734741
chr15	85690001	85730000	chr15	85690001	86230000	540000	40000	1622183.7301167923	99.0%	0.07700000000000001	-4.40804874774521
chr13	46610001	46650000	chr13	45040001	46650000	1610000	40000	579303.9811424658	98.0%	0.058	-4.421902270348157
chr15	85230001	85280000	chr15	85230001	88500000	3270000	50000	270407.53804560483	97.0%	0.098	-4.423936546446487
chr7	78100001	78140000	chr7	75420001	78140000	2720000	40000	311794.2714411331	95.0%	0.0955	-4.4520256438696375
chr1	66410001	66450000	chr1	65010001	66450000	1440000	40000	651254.3448230247	96.0%	0.07100000000000001	-4.462563347224285
chr5	133350001	133420000	chr5	133350001	134090000	740000	70000	1090918.7053659025	98.0%	0.0555	-4.464378148728457
chr13	111380001	111420000	chr13	109930001	111420000	1490000	40000	548608.5923288122	99.0%	0.027	-4.465099641328208
chr4	12350001	12390000	chr4	12350001	14240000	1890000	40000	343431.38002156746	99.0%	0.065	-4.470072100350273
chr1	79630001	79680000	chr1	78200001	79680000	1480000	50000	443645.72686381836	96.0%	0.0685	-4.470966520856998
chr7	84320001	84360000	chr7	82090001	84360000	2270000	40000	417823.09432305995	96.0%	0.072	-4.53923645948439
chr9	58500001	58550000	chr9	58500001	59660000	1160000	50000	1634487.2440498718	98.0%	0.091	-4.553591558446196
chr10	77190001	77230000	chr10	76030001	77230000	1200000	40000	635588.6146058645	98.0%	0.0815	-4.585032212117901
chr6	113370001	113410000	chr6	112830001	113410000	580000	40000	1393995.1647956	98.0%	0.094	-4.598349549961648
chr2	21640001	21700000	chr2	20840001	21700000	860000	60000	1347462.6523697597	99.0%	0.0245	-4.602183954289685
chr6	121140001	121200000	chr6	120360001	121200000	840000	60000	1098201.1589821589	99.0%	0.064	-4.619546375453578
chr3	137530001	137570000	chr3	136320001	137570000	1250000	40000	624927.9099350888	99.0%	0.099	-4.647039289261884
chr10	66350001	66400000	chr10	63880001	66400000	2520000	50000	375245.9812206736	95.0%	0.0815	-4.710409413272618
chr14	124600001	124650000	chr14	121620001	124650000	3030000	50000	451451.9990148633	95.0%	0.041	-4.715402525522729
chr1	92580001	92620000	chr1	91320001	92620000	1300000	40000	633847.5892228712	99.0%	0.0625	-4.773227370229788
chr15	88500001	88550000	chr15	86280001	88550000	2270000	50000	671914.1234965452	97.0%	0.029	-4.8089781225836585
chr4	140000001	140030000	chr4	140000001	140880000	880000	30000	994843.5938506266	97.0%	0.0865	-4.854346529540585
chr2	52940001	52980000	chr2	52000001	52980000	980000	40000	1221858.0328187149	98.0%	0.0785	-4.883047596792589
chr13	59740001	59780000	chr13	57770001	59780000	2010000	40000	459454.34498680884	96.0%	0.081	-4.903872938699703
chr8	81410001	81440000	chr8	81410001	83060000	1650000	30000	494420.4319801741	98.0%	0.059	-4.917529200582432
chr2	142580001	142620000	chr2	140780001	142620000	1840000	40000	398885.8423081001	98.0%	0.0495	-4.9254571307896295
chr4	64610001	64650000	chr4	64610001	66670000	2060000	40000	428369.9644862001	97.0%	0.09	-4.925524726671793
chr7	16370001	16410000	chr7	16370001	17070000	700000	40000	1398344.5522451405	99.0%	0.098	-4.948197152893828
chr6	106430001	106470000	chr6	103520001	106470000	2950000	40000	298221.56768937	98.0%	0.099	-4.962950253287028
chr17	33330001	33360000	chr17	32310001	33360000	1050000	30000	601554.4064980282	96.0%	0.087	-4.9908394384335635
chr1	134900001	134940000	chr1	131420001	134940000	3520000	40000	267623.102218684	95.0%	0.097	-5.03021648781421
chr3	79570001	79620000	chr3	78950001	79620000	670000	50000	1087402.5009466982	99.0%	0.049	-5.0429168632482115
chr6	31910001	31950000	chr6	31910001	34380000	2470000	40000	339280.0104449989	98.0%	0.057	-5.132505153237177
chr16	48560001	48600000	chr16	46550001	48600000	2050000	40000	290368.6040254254	97.0%	0.037	-5.146681087817135
chr4	127350001	127390000	chr4	127350001	128540000	1190000	40000	791806.2027314476	99.0%	0.039	-5.152991461628796
chr1	64890001	64930000	chr1	63040001	64930000	1890000	40000	401396.6676061316	97.0%	0.061	-5.154371163403323
chr13	35740001	35800000	chr13	34010001	35800000	1790000	60000	608241.5426022767	99.0%	0.081	-5.156935851494575
chr7	141530001	141590000	chr7	140830001	141590000	760000	60000	1683092.6307626197	99.0%	0.097	-5.170882248173576
chr8	86840001	86880000	chr8	83890001	86880000	2990000	40000	386555.5730129025	95.0%	0.096	-5.184547263171675
chr16	28460001	28500000	chr16	27410001	28500000	1090000	40000	1223805.8392340525	99.0%	0.021	-5.1863882642196515
chr8	36470001	36520000	chr8	35860001	36520000	660000	50000	1830650.100111549	99.0%	0.0305	-5.2350384320796355
chr16	43040001	43080000	chr16	43040001	43500000	460000	40000	1702626.4734248254	99.0%	0.097	-5.2495555134825995
chr15	41050001	41120000	chr15	39010001	41120000	2110000	70000	545148.0541152176	95.0%	0.037	-5.295083213426669
chr16	37070001	37110000	chr16	37070001	38560000	1490000	40000	572538.0696347097	98.0%	0.08	-5.43856976508468
chr12	38770001	38810000	chr12	38770001	40830000	2060000	40000	742038.0628757091	98.0%	0.066	-5.454883381829761
chr2	93620001	93670000	chr2	92490001	93670000	1180000	50000	854101.3687701542	99.0%	0.092	-5.466508322533417
chr16	11890001	11940000	chr16	11010001	11940000	930000	50000	770728.5109298457	98.0%	0.089	-5.477031482850674
chr1	24730001	24770000	chr1	24730001	25840000	1110000	40000	559841.0656930037	99.0%	0.072	-5.543861572113572
chr4	13710001	13780000	chr4	12630001	13780000	1150000	70000	675317.1626602471	99.0%	0.046	-5.557913273085979
chr12	29610001	29660000	chr12	28800001	29660000	860000	50000	1053043.03669457	99.0%	0.0615	-5.564434714936889
chr9	91930001	91970000	chr9	90340001	91970000	1630000	40000	967596.1979772057	97.0%	0.018	-5.582209922795179
chr5	132860001	132900000	chr5	130280001	132900000	2620000	40000	430150.0177040583	96.0%	0.078	-5.590679780686181
chr5	133880001	133920000	chr5	132110001	133920000	1810000	40000	770446.2287862024	99.0%	0.014	-5.629488774836792
chr2	51830001	51870000	chr2	49900001	51870000	1970000	40000	321726.9132464803	95.0%	0.097	-5.639085994101978
chr7	45100001	45140000	chr7	45100001	46890000	1790000	40000	607313.3452092092	96.0%	0.094	-5.646929018888618
chr7	73350001	73400000	chr7	72670001	73400000	730000	50000	1330664.1214053188	99.0%	0.081	-5.651332156946507
chr2	128340001	128380000	chr2	127360001	128380000	1020000	40000	947536.2027689397	98.0%	0.057999999999999996	-5.710518698187502
chr17	69970001	70020000	chr17	69970001	70680000	710000	50000	1575856.4348080042	99.0%	0.034	-5.717882612182459
chr8	113610001	113650000	chr8	111390001	113650000	2260000	40000	286318.0172001741	99.0%	0.0385	-5.719936869831906
chr1	85240001	85290000	chr1	85240001	85760000	520000	50000	11051124.192618573	99.0%	0.0415	-5.779785417731965
chr19	6020001	6060000	chr19	5270001	6060000	790000	40000	1222516.0546430186	99.0%	0.048	-5.844961446963419
chr15	39370001	39440000	chr15	39370001	41780000	2410000	70000	585629.2886996672	95.0%	0.067	-5.890463052182233
chr5	117920001	117980000	chr5	117230001	117980000	750000	60000	1220041.2459896533	99.0%	0.081	-5.895272480594902
chr2	91770001	91810000	chr2	91770001	92320000	550000	40000	1879100.9537039443	99.0%	0.093	-5.922506665418719
chr3	56050001	56090000	chr3	56050001	57150000	1100000	40000	618630.826168749	98.0%	0.0835	-5.924216580536752
chr2	54910001	54980000	chr2	54110001	54980000	870000	70000	726996.0455953844	99.0%	0.044	-5.934711439684039
chr16	28730001	28770000	chr16	28200001	28770000	570000	40000	1800812.7644012545	99.0%	0.057	-5.9959771085605
chr6	46940001	46990000	chr6	45010001	46990000	1980000	50000	306843.82011350646	99.0%	0.0545	-6.015790135428627
chr2	77910001	77940000	chr2	76970001	77940000	970000	30000	733837.2780560445	98.0%	0.075	-6.02033664183152
chr8	116830001	116870000	chr8	114200001	116870000	2670000	40000	504080.26422839024	97.0%	0.065	-6.076420946814149
chr7	63300001	63330000	chr7	63300001	64340000	1040000	30000	729506.4637597576	98.0%	0.07200000000000001	-6.081661469973578
chr8	22750001	22800000	chr8	22380001	22800000	420000	50000	2036142.1780187315	99.0%	0.08349999999999999	-6.100546130149615
chr10	109450001	109500000	chr10	108440001	109500000	1060000	50000	706914.6628215883	99.0%	0.0515	-6.108705410014062
chr17	70070001	70110000	chr17	70070001	70980000	910000	40000	1102183.9207387236	95.0%	0.083	-6.127005111923146
chr16	6010001	6080000	chr16	6010001	7390000	1380000	70000	1130710.58241895	98.0%	0.057	-6.202502273930873
chr10	7590001	7630000	chr10	7010001	7630000	620000	40000	834887.5990108965	99.0%	0.0695	-6.217158219441631
chr15	41750001	41790000	chr15	39790001	41790000	2000000	40000	602926.27042965	98.0%	0.072	-6.2216689004168515
chr9	49040001	49080000	chr9	49040001	51010000	1970000	40000	544065.1873745512	98.0%	0.052	-6.262541523267813
chr8	105790001	105830000	chr8	105320001	105830000	510000	40000	2301250.5794058177	99.0%	0.068	-6.2835758220400315
chr1	36050001	36090000	chr1	34130001	36090000	1960000	40000	660584.6177604862	98.0%	0.016	-6.300043868362979
chr9	46890001	46930000	chr9	46890001	48980000	2090000	40000	480932.87707059237	95.0%	0.069	-6.300962625313218
chr13	51810001	51850000	chr13	51810001	52990000	1180000	40000	1003778.4410014516	99.0%	0.0815	-6.369398262495765
chr7	126550001	126590000	chr7	126550001	128760000	2210000	40000	450817.85512199264	97.0%	0.099	-6.374226060089144
chr7	125150001	125190000	chr7	124140001	125190000	1050000	40000	692973.0794643123	99.0%	0.095	-6.3822671445009
chr1	73580001	73620000	chr1	72720001	73620000	900000	40000	858887.9846212401	99.0%	0.045	-6.437327892918247
chr1	89840001	89880000	chr1	87040001	89880000	2840000	40000	463429.68866298185	95.0%	0.0665	-6.459244452882982
chr6	126330001	126380000	chr6	125080001	126380000	1300000	50000	1121769.6403427264	99.0%	0.0695	-6.490928564175712
chr9	35130001	35170000	chr9	33660001	35170000	1510000	40000	810001.2192278586	99.0%	0.023	-6.494877214884319
chr15	95470001	95520000	chr15	95030001	95520000	490000	50000	2170200.115298812	99.0%	0.099	-6.549729818725376
chr10	76780001	76820000	chr10	76780001	77680000	900000	40000	1893912.4876006802	99.0%	0.039	-6.587961231073464
chr7	75890001	75940000	chr7	75890001	78980000	3090000	50000	212601.03026794814	97.0%	0.057	-6.6027574184185625
chr2	162440001	162480000	chr2	161240001	162480000	1240000	40000	870727.6774065266	99.0%	0.043	-6.630247173407061
