chr	start	end	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr15	81649887	81650387	1045	4.468758	0.719939	0.719939	8.937516	0.735360	4.468758	0.719939	8.937516	0.735360	genic	False	True	False		Ep300	genic|chr15:81649887-81650387	4.468758	4.468758	4.468758
chr15	81650515	81651015	973	4.160863	0.705001	0.705001	8.321725	0.720364	4.160863	0.705001	8.321725	0.720364	genic	False	True	False		Ep300	genic|chr15:81650515-81651015	4.160863	4.160863	4.160863
chr15	81663638	81664218	3172	13.564497	0.887152	0.887152	23.387064	0.885517	13.564497	0.887152	23.387064	0.885517	promoter	True	False	False	L3mbtl2	L3mbtl2	promoter|chr15:81663638-81664218	13.564497	13.564497	13.564497
chr15	81670066	81670566	357	1.526647	0.444282	0.444282	3.053295	0.456202	1.526647	0.444282	3.053295	0.456202	genic	False	True	False		L3mbtl2	genic|chr15:81670066-81670566	1.526647	1.526647	1.526647
chr15	81694025	81694525	4509	19.281942	0.923204	0.923204	38.563883	0.935644	19.281942	0.923204	38.563883	0.935644	genic	False	True	False		Chadl	genic|chr15:81694025-81694525	19.281942	19.281942	19.281942
chr15	81697037	81697537	542	2.317767	0.565838	0.565838	4.635534	0.579471	2.317767	0.565838	4.635534	0.579471	promoter	True	False	False	Chadl	Chadl	promoter|chr15:81697037-81697537	2.317767	2.317767	2.317767
chr15	81729801	81730301	17776	76.015922	0.994934	0.994934	152.031844	0.997331	76.015922	0.994934	152.031844	0.997331	genic	False	True	False		Rangap1	genic|chr15:81729801-81730301	76.015922	76.015922	76.015922
chr15	81744806	81746185	1741	7.445079	0.808142	0.808142	5.398897	0.618409	7.445079	0.808142	5.398897	0.618409	promoter	True	False	False	Rangap1,Zc3h7b	Rangap1,Zc3h7b	promoter|chr15:81744806-81746185	7.445079	7.445079	7.445079
chr15	81749748	81750248	693	2.963492	0.627283	0.627283	5.926984	0.641743	2.963492	0.627283	5.926984	0.641743	genic	False	True	False		Zc3h7b	genic|chr15:81749748-81750248	2.963492	2.963492	2.963492
chr15	81767825	81768325	295	1.261515	0.383893	0.383893	2.523031	0.394462	1.261515	0.383893	2.523031	0.394462	genic	False	True	False		Zc3h7b	genic|chr15:81767825-81768325	1.261515	1.261515	1.261515
chr15	81774757	81775257	478	2.044083	0.530643	0.530643	4.088165	0.543733	2.044083	0.530643	4.088165	0.543733	genic	False	True	False		Zc3h7b	genic|chr15:81774757-81775257	2.044083	2.044083	2.044083
chr15	81781700	81782200	944	4.036849	0.698689	0.698689	8.073698	0.714170	4.036849	0.698689	8.073698	0.714170	genic	False	True	False		Zc3h7b	genic|chr15:81781700-81782200	4.036849	4.036849	4.036849
chr15	81785652	81786152	952	4.071060	0.700585	0.700585	8.142119	0.716113	4.071060	0.700585	8.142119	0.716113	genic	False	True	False		Zc3h7b	genic|chr15:81785652-81786152	4.071060	4.071060	4.071060
chr15	81802170	81803140	13472	57.610627	0.988912	0.988912	59.392399	0.966558	57.610627	0.988912	59.392399	0.966558	promoter	True	False	False	Tef	Tef	promoter|chr15:81802170-81803140	57.610627	57.610627	57.610627
chr15	81810081	81811521	27568	117.889679	0.999103	0.999103	81.867833	0.982453	117.889679	0.999103	81.867833	0.982453	genic	False	True	False		Tef	genic|chr15:81810081-81811521	117.889679	117.889679	117.889679
chr15	81831353	81831853	7292	31.182949	0.960949	0.960949	62.365898	0.969581	31.182949	0.960949	62.365898	0.969581	intergenic	False	False	True			intergenic|chr15:81831353-81831853	31.182949	31.182949	31.182949
chr15	81834066	81834566	1821	7.787185	0.814967	0.814967	15.574369	0.830785	7.787185	0.814967	15.574369	0.830785	intergenic	False	False	True			intergenic|chr15:81834066-81834566	7.787185	7.787185	7.787185
chr15	81836350	81836850	3276	14.009235	0.890612	0.890612	28.018470	0.905733	14.009235	0.890612	28.018470	0.905733	intergenic	False	False	True			intergenic|chr15:81836350-81836850	14.009235	14.009235	14.009235
chr15	81839531	81840031	12856	54.976412	0.987577	0.987577	109.952823	0.991994	54.976412	0.987577	109.952823	0.991994	intergenic	False	False	True			intergenic|chr15:81839531-81840031	54.976412	54.976412	54.976412
chr15	81846782	81847282	323	1.381252	0.412783	0.412783	2.762505	0.424166	1.381252	0.412783	2.762505	0.424166	intergenic	False	False	True			intergenic|chr15:81846782-81847282	1.381252	1.381252	1.381252
chr15	81849090	81849590	1844	7.885540	0.816656	0.816656	15.771080	0.832509	7.885540	0.816656	15.771080	0.832509	genic	False	True	False		Tob2	genic|chr15:81849090-81849590	7.885540	7.885540	7.885540
chr15	81856084	81856584	14532	62.143529	0.990848	0.990848	124.287059	0.994438	62.143529	0.990848	124.287059	0.994438	genic	False	True	False		Tob2	genic|chr15:81856084-81856584	62.143529	62.143529	62.143529
chr15	81858016	81859046	3406	14.565157	0.895147	0.895147	14.140929	0.816331	14.565157	0.895147	14.140929	0.816331	promoter	True	False	False	Tob2	Tob2	promoter|chr15:81858016-81859046	14.565157	14.565157	14.565157
chr15	81859750	81860250	7129	30.485908	0.959550	0.959550	60.971817	0.968253	30.485908	0.959550	60.971817	0.968253	intergenic	False	False	True			intergenic|chr15:81859750-81860250	30.485908	30.485908	30.485908
chr15	81871625	81872804	3697	15.809567	0.904009	0.904009	13.409302	0.807416	15.809567	0.904009	13.409302	0.807416	promoter	True	False	False	Aco2,Phf5a	Aco2,Phf5a	promoter|chr15:81871625-81872804	15.809567	15.809567	15.809567
chr15	81879830	81880330	1043	4.460205	0.719531	0.719531	8.920410	0.734947	4.460205	0.719531	8.920410	0.734947	genic	False	True	False		Aco2	genic|chr15:81879830-81880330	4.460205	4.460205	4.460205
chr15	81888994	81889494	1679	7.179947	0.802551	0.802551	14.359893	0.818498	7.179947	0.802551	14.359893	0.818498	genic	False	True	False		Aco2,Polr3h	genic|chr15:81888994-81889494	7.179947	7.179947	7.179947
chr15	81896395	81896895	573	2.450333	0.580498	0.580498	4.900666	0.594184	2.450333	0.580498	4.900666	0.594184	genic	False	True	False		Aco2,Polr3h	genic|chr15:81896395-81896895	2.450333	2.450333	2.450333
chr15	81898666	81899166	945	4.041125	0.698931	0.698931	8.082251	0.714424	4.041125	0.698931	8.082251	0.714424	genic	False	True	False		Aco2,Polr3h	genic|chr15:81898666-81899166	4.041125	4.041125	4.041125
chr15	81917557	81918057	987	4.220731	0.708148	0.708148	8.441462	0.723345	4.220731	0.708148	8.441462	0.723345	genic	False	True	False		Polr3h	genic|chr15:81917557-81918057	4.220731	4.220731	4.220731
chr15	81919058	81919558	565	2.416123	0.577015	0.577015	4.832245	0.590724	2.416123	0.577015	4.832245	0.590724	genic	False	True	False		Polr3h	genic|chr15:81919058-81919558	2.416123	2.416123	2.416123
chr15	81920832	81921332	2195	9.386530	0.841064	0.841064	18.773059	0.856763	9.386530	0.841064	18.773059	0.856763	genic	False	True	False		Polr3h	genic|chr15:81920832-81921332	9.386530	9.386530	9.386530
chr15	81925949	81926490	4026	17.216477	0.912505	0.912505	31.823433	0.918380	17.216477	0.912505	31.823433	0.918380	promoter	True	False	False	Polr3h	Polr3h	promoter|chr15:81925949-81926490	17.216477	17.216477	17.216477
chr15	81936390	81937008	1398	5.978300	0.773478	0.773478	9.673624	0.750381	5.978300	0.773478	9.673624	0.750381	promoter	True	False	False	Csdc2	Csdc2	promoter|chr15:81936390-81937008	5.978300	5.978300	5.978300
chr15	81937314	81937814	752	3.215795	0.647193	0.647193	6.431590	0.661770	3.215795	0.647193	6.431590	0.661770	genic	False	True	False		Csdc2	genic|chr15:81937314-81937814	3.215795	3.215795	3.215795
chr15	81938221	81938721	1272	5.439483	0.757129	0.757129	10.878966	0.772841	5.439483	0.757129	10.878966	0.772841	genic	False	True	False		Csdc2	genic|chr15:81938221-81938721	5.439483	5.439483	5.439483
chr15	81940183	81940683	627	2.681255	0.602769	0.602769	5.362509	0.616644	2.681255	0.602769	5.362509	0.616644	genic	False	True	False		Csdc2	genic|chr15:81940183-81940683	2.681255	2.681255	2.681255
chr15	81945501	81946001	182	0.778291	0.236199	0.236199	1.556582	0.240503	0.778291	0.236199	1.556582	0.240503	genic	False	True	False		Csdc2	genic|chr15:81945501-81946001	0.778291	0.778291	0.778291
chr15	81952280	81952780	338	1.445397	0.427756	0.427756	2.890795	0.439588	1.445397	0.427756	2.890795	0.439588	genic	False	True	False		Pmm1	genic|chr15:81952280-81952780	1.445397	1.445397	1.445397
chr15	81954284	81954784	1015	4.340468	0.713645	0.713645	8.680936	0.729019	4.340468	0.713645	8.680936	0.729019	genic	False	True	False		Pmm1	genic|chr15:81954284-81954784	4.340468	4.340468	4.340468
chr15	81960410	81961180	7043	30.118145	0.958800	0.958800	39.114474	0.936978	30.118145	0.958800	39.114474	0.936978	promoter	True	False	False	Pmm1	Pmm1	promoter|chr15:81960410-81961180	30.118145	30.118145	30.118145
chr15	81980289	81980789	42	0.179606	0.083332	0.083332	0.359211	0.083580	0.179606	0.083332	0.359211	0.083580	promoter	True	False	False	1700029P11Rik	1700029P11Rik	promoter|chr15:81980289-81980789	0.179606	0.179606	0.179606
chr15	81987584	81988084	67	0.286514	0.122407	0.122407	0.573027	0.122773	0.286514	0.122407	0.573027	0.122773	promoter	True	False	False	Xrcc6	Xrcc6	promoter|chr15:81987584-81988084	0.286514	0.286514	0.286514
chr15	81989572	81990072	1535	6.564156	0.788445	0.788445	13.128312	0.804092	6.564156	0.788445	13.128312	0.804092	genic	False	True	False		Xrcc6	genic|chr15:81989572-81990072	6.564156	6.564156	6.564156
chr15	82015168	82015668	737	3.151650	0.642339	0.642339	6.303300	0.656645	3.151650	0.642339	6.303300	0.656645	genic	False	True	False		Desi1,Xrcc6	genic|chr15:82015168-82015668	3.151650	3.151650	3.151650
chr15	82016106	82016606	6466	27.650706	0.953073	0.953073	55.301412	0.962177	27.650706	0.953073	55.301412	0.962177	genic	False	True	False		Desi1,Xrcc6	genic|chr15:82016106-82016606	27.650706	27.650706	27.650706
chr15	82033612	82034112	8	0.034211	0.020547	0.020547	0.068421	0.020559	0.034211	0.020547	0.068421	0.020559	promoter	True	False	False	Desi1	Desi1,Xrcc6	promoter|chr15:82033612-82034112	0.034211	0.034211	0.034211
chr15	82036355	82036855	886	3.788822	0.684867	0.684867	7.577645	0.699929	3.788822	0.684867	7.577645	0.699929	genic	False	True	False		Xrcc6	genic|chr15:82036355-82036855	3.788822	3.788822	3.788822
chr15	82047272	82047848	765	3.271387	0.651202	0.651202	5.679492	0.631328	3.271387	0.651202	5.679492	0.631328	promoter	True	False	False	Snu13	Snu13	promoter|chr15:82047272-82047848	3.271387	3.271387	3.271387
chr15	82058900	82059400	47	0.200987	0.092319	0.092319	0.401974	0.092626	0.200987	0.092319	0.401974	0.092626	promoter	True	False	False	4930407I10Rik	4930407I10Rik	promoter|chr15:82058900-82059400	0.200987	0.200987	0.200987
chr15	82065476	82065976	945	4.041125	0.698931	0.698931	8.082251	0.714424	4.041125	0.698931	8.082251	0.714424	genic	False	True	False		4930407I10Rik	genic|chr15:82065476-82065976	4.041125	4.041125	4.041125
chr15	82069745	82070245	26	0.111184	0.052630	0.052630	0.222369	0.052719	0.111184	0.052630	0.222369	0.052719	promoter	True	False	False	Mei1	Mei1	promoter|chr15:82069745-82070245	0.111184	0.111184	0.111184
chr15	82086108	82086608	102	0.436185	0.154289	0.154289	0.872370	0.154862	0.436185	0.154289	0.872370	0.154862	genic	False	True	False		Mei1	genic|chr15:82086108-82086608	0.436185	0.436185	0.436185
chr15	82087220	82087720	202	0.863817	0.264516	0.264516	1.727635	0.270125	0.863817	0.264516	1.727635	0.270125	genic	False	True	False		Mei1	genic|chr15:82087220-82087720	0.863817	0.863817	0.863817
chr15	82106863	82107363	590	2.523031	0.587920	0.587920	5.046061	0.601635	2.523031	0.587920	5.046061	0.601635	genic	False	True	False		Mei1	genic|chr15:82106863-82107363	2.523031	2.523031	2.523031
chr15	82127621	82128171	3397	14.526670	0.894899	0.894899	26.412127	0.899593	14.526670	0.894899	26.412127	0.899593	promoter	True	False	False	Ccdc134	Ccdc134	promoter|chr15:82127621-82128171	14.526670	14.526670	14.526670
chr15	82139158	82139658	270	1.154607	0.354939	0.354939	2.309215	0.364581	1.154607	0.354939	2.309215	0.364581	genic	False	True	False		Ccdc134	genic|chr15:82139158-82139658	1.154607	1.154607	1.154607
chr15	82146878	82147430	7735	33.077360	0.964876	0.964876	59.922754	0.967149	33.077360	0.964876	59.922754	0.967149	promoter	True	False	False	Srebf2	Srebf2	promoter|chr15:82146878-82147430	33.077360	33.077360	33.077360
chr15	82167208	82167708	230	0.983554	0.304068	0.304068	1.967109	0.311313	0.983554	0.304068	1.967109	0.311313	genic	False	True	False		Srebf2	genic|chr15:82167208-82167708	0.983554	0.983554	0.983554
chr15	82171009	82171509	770	3.292769	0.652660	0.652660	6.585538	0.667385	3.292769	0.652660	6.585538	0.667385	genic	False	True	False		Srebf2	genic|chr15:82171009-82171509	3.292769	3.292769	3.292769
chr15	82172588	82173088	604	2.582899	0.593576	0.593576	5.165798	0.607386	2.582899	0.593576	5.165798	0.607386	genic	False	True	False		Srebf2	genic|chr15:82172588-82173088	2.582899	2.582899	2.582899
chr15	82192612	82193112	510	2.180925	0.548999	0.548999	4.361850	0.562254	2.180925	0.548999	4.361850	0.562254	genic	False	True	False		Srebf2	genic|chr15:82192612-82193112	2.180925	2.180925	2.180925
chr15	82196228	82196728	1040	4.447376	0.718799	0.718799	8.894752	0.734180	4.447376	0.718799	8.894752	0.734180	genic	False	True	False		Srebf2	genic|chr15:82196228-82196728	4.447376	4.447376	4.447376
chr15	82203656	82204156	2136	9.134226	0.837120	0.837120	18.268453	0.852725	9.134226	0.837120	18.268453	0.852725	genic	False	True	False		Srebf2	genic|chr15:82203656-82204156	9.134226	9.134226	9.134226
chr15	82206351	82206851	8257	35.309601	0.968589	0.968589	70.619202	0.975651	35.309601	0.968589	70.619202	0.975651	genic	False	True	False		Shisa8	genic|chr15:82206351-82206851	35.309601	35.309601	35.309601
chr15	82212071	82213065	1978	8.458567	0.826445	0.826445	8.509625	0.724863	8.458567	0.826445	8.509625	0.724863	promoter	True	False	False	Shisa8	Shisa8	promoter|chr15:82212071-82213065	8.458567	8.458567	8.458567
chr15	82215600	82216100	1029	4.400337	0.716367	0.716367	8.800673	0.731729	4.400337	0.716367	8.800673	0.731729	intergenic	False	False	True			intergenic|chr15:82215600-82216100	4.400337	4.400337	4.400337
chr15	82224018	82224619	329	1.406910	0.418486	0.418486	2.340949	0.369251	1.406910	0.418486	2.340949	0.369251	promoter	True	False	False	Tnfrsf13c	Tnfrsf13c	promoter|chr15:82224018-82224619	1.406910	1.406910	1.406910
chr15	82232106	82232606	4355	18.623388	0.920015	0.920015	37.246775	0.932597	18.623388	0.920015	37.246775	0.932597	genic	False	True	False		Gm49503	genic|chr15:82232106-82232606	18.623388	18.623388	18.623388
chr15	82233281	82233781	34	0.145395	0.068442	0.068442	0.290790	0.068584	0.145395	0.068442	0.290790	0.068584	promoter	True	False	False	Gm49503	Gm49503,Cenpm	promoter|chr15:82233281-82233781	0.145395	0.145395	0.145395
chr15	82236557	82237057	927	3.964152	0.694485	0.694485	7.928303	0.709860	3.964152	0.694485	7.928303	0.709860	genic	False	True	False		Cenpm	genic|chr15:82236557-82237057	3.964152	3.964152	3.964152
chr15	82244274	82244998	3370	14.411209	0.893913	0.893913	19.904985	0.864569	14.411209	0.893913	19.904985	0.864569	promoter	True	False	False	Cenpm	Cenpm	promoter|chr15:82244274-82244998	14.411209	14.411209	14.411209
chr15	82252146	82252646	48	0.205264	0.094043	0.094043	0.410527	0.094344	0.205264	0.094043	0.410527	0.094344	promoter	True	False	False	1500009C09Rik	1500009C09Rik	promoter|chr15:82252146-82252646	0.205264	0.205264	0.205264
chr15	82255809	82256309	1683	7.197052	0.802923	0.802923	14.394104	0.818899	7.197052	0.802923	14.394104	0.818899	genic	False	True	False		1500009C09Rik	genic|chr15:82255809-82256309	7.197052	7.197052	7.197052
chr15	82259461	82259961	337	1.441121	0.426793	0.426793	2.882242	0.438519	1.441121	0.426793	2.882242	0.438519	genic	False	True	False		1500009C09Rik	genic|chr15:82259461-82259961	1.441121	1.441121	1.441121
chr15	82268551	82269181	3428	14.659236	0.895867	0.895867	23.268629	0.884879	14.659236	0.895867	23.268629	0.884879	promoter	True	False	False	Septin3	Septin3	promoter|chr15:82268551-82269181	14.659236	14.659236	14.659236
chr15	82271146	82271646	2835	12.123376	0.874240	0.874240	24.246753	0.889839	12.123376	0.874240	24.246753	0.889839	genic	False	True	False		Septin3	genic|chr15:82271146-82271646	12.123376	12.123376	12.123376
chr15	82272209	82272709	2286	9.775675	0.846573	0.846573	19.551350	0.862006	9.775675	0.846573	19.551350	0.862006	genic	False	True	False		Septin3	genic|chr15:82272209-82272709	9.775675	9.775675	9.775675
chr15	82274828	82275328	784	3.352637	0.657041	0.657041	6.705275	0.671866	3.352637	0.657041	6.705275	0.671866	genic	False	True	False		Septin3	genic|chr15:82274828-82275328	3.352637	3.352637	3.352637
chr15	82277490	82277990	6157	26.329322	0.949123	0.949123	52.658644	0.958966	26.329322	0.949123	52.658644	0.958966	genic	False	True	False		Septin3	genic|chr15:82277490-82277990	26.329322	26.329322	26.329322
chr15	82284322	82284822	183	0.782567	0.237380	0.237380	1.565134	0.241814	0.782567	0.237380	1.565134	0.241814	genic	False	True	False		Septin3	genic|chr15:82284322-82284822	0.782567	0.782567	0.782567
chr15	82293341	82293841	267	1.141778	0.351461	0.351461	2.283557	0.360890	1.141778	0.351461	2.283557	0.360890	genic	False	True	False		Septin3	genic|chr15:82293341-82293841	1.141778	1.141778	1.141778
chr15	82293978	82294478	206	0.880923	0.270054	0.270054	1.761845	0.276023	0.880923	0.270054	1.761845	0.276023	genic	False	True	False		Septin3	genic|chr15:82293978-82294478	0.880923	0.880923	0.880923
chr15	82298703	82299203	103	0.440461	0.155116	0.155116	0.880923	0.155689	0.440461	0.155116	0.880923	0.155689	promoter	True	False	False	Wbp2nl	Wbp2nl	promoter|chr15:82298703-82299203	0.440461	0.440461	0.440461
chr15	82338675	82339208	3443	14.723381	0.896280	0.896280	27.623604	0.904269	14.723381	0.896280	27.623604	0.904269	promoter	True	False	False	Naga,Pheta2,Smdt1	Naga,Pheta2,Smdt1	promoter|chr15:82338675-82339208	14.723381	14.723381	14.723381
chr15	82354072	82354572	9714	41.540204	0.976655	0.976655	83.080408	0.983008	41.540204	0.976655	83.080408	0.983008	promoter	True	False	False	Ndufa6	Ndufa6	promoter|chr15:82354072-82354572	41.540204	41.540204	41.540204
chr15	82376668	82377168	666	2.848031	0.617429	0.617429	5.696063	0.631806	2.848031	0.617429	5.696063	0.631806	genic	False	True	False		Cyp2d22	genic|chr15:82376668-82377168	2.848031	2.848031	2.848031
chr15	82378464	82378964	366	1.565134	0.451455	0.451455	3.130269	0.463471	1.565134	0.451455	3.130269	0.463471	genic	False	True	False		Cyp2d22	genic|chr15:82378464-82378964	1.565134	1.565134	1.565134
chr15	82379724	82380628	1546	6.611196	0.789467	0.789467	7.313270	0.692224	6.611196	0.789467	7.313270	0.692224	promoter	True	False	False	Cyp2d22	Cyp2d22	promoter|chr15:82379724-82380628	6.611196	6.611196	6.611196
chr15	82393772	82394272	63	0.269408	0.117170	0.117170	0.538817	0.117530	0.269408	0.117170	0.538817	0.117530	promoter	True	False	False	Cyp2d11	Cyp2d11	promoter|chr15:82393772-82394272	0.269408	0.269408	0.269408
chr15	82406945	82407445	44	0.188158	0.086975	0.086975	0.376316	0.087259	0.188158	0.086975	0.376316	0.087259	promoter	True	False	False	Cyp2d10	Cyp2d10	promoter|chr15:82406945-82407445	0.188158	0.188158	0.188158
chr15	82416746	82417246	381	1.629279	0.463553	0.463553	3.258558	0.475934	1.629279	0.463553	3.258558	0.475934	intergenic	False	False	True			intergenic|chr15:82416746-82417246	1.629279	1.629279	1.629279
chr15	82417314	82417814	3656	15.634238	0.902681	0.902681	31.268476	0.916650	15.634238	0.902681	31.268476	0.916650	intergenic	False	False	True			intergenic|chr15:82417314-82417814	15.634238	15.634238	15.634238
chr15	82433186	82433686	34	0.145395	0.068442	0.068442	0.290790	0.068584	0.145395	0.068442	0.290790	0.068584	promoter	True	False	False	Cyp2d9	Cyp2d9	promoter|chr15:82433186-82433686	0.145395	0.145395	0.145395
