chr	start	end	name	score	strand	Ensembl_ID	gene_type	symbol	tss	Expression	is_ue	cellType	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.TSS1Kb	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile.TSS1Kb	ATAC.RPM.TSS1Kb	ATAC.RPM.quantile.TSS1Kb	ATAC.RPKM.TSS1Kb	ATAC.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr18	66504177	66511745	Gm9926	0	+	ENSMUSG00000118376	lincRNA	Gm9926	66504177		False		299	1.278621	0.195591	0.195591	0.168951	0.178935	1.278621	0.195591	0.168951	0.178935	71	0.303619	0.253801	0.253801	0.303619	0.253801	0.303619	0.253801	0.303619	0.253801	0.253801
chr18	66633733	66634599	Gm50161	0	-	ENSMUSG00000118201	lincRNA	Gm50161	66634599		False		15	0.064145	0.007673	0.007673	0.074070	0.043024	0.064145	0.007673	0.074070	0.043024	12	0.051316	0.038310	0.038310	0.051316	0.038310	0.051316	0.038310	0.051316	0.038310	0.038310
chr18	66636827	66674502	Gm30190	0	-	ENSMUSG00000117750	lincRNA	Gm30190	66674502		False		866	3.703296	0.349559	0.349559	0.098296	0.071553	3.703296	0.349559	0.098296	0.071553	121	0.517435	0.386930	0.386930	0.517435	0.386930	0.517435	0.386930	0.517435	0.386930	0.386930
chr18	66674533	66677961	Gm22219	0	+	ENSMUSG00000117737	lincRNA	Gm22219	66674533		False		159	0.679935	0.109048	0.109048	0.198348	0.224616	0.679935	0.109048	0.198348	0.224616	121	0.517435	0.386930	0.386930	0.517435	0.386930	0.517435	0.386930	0.517435	0.386930	0.386930
chr18	66761131	66802769	Gm50162	0	+	ENSMUSG00000117968	lincRNA	Gm50162	66761131		False		1128	4.823693	0.390102	0.390102	0.115848	0.095829	4.823693	0.390102	0.115848	0.095829	47	0.200987	0.161977	0.161977	0.200987	0.161977	0.200987	0.161977	0.200987	0.161977	0.161977
chr18	66857703	66860506	Mc4r	0	-	ENSMUSG00000047259	protein_coding	Mc4r	66860506		False		294	1.257239	0.193288	0.193288	0.448533	0.529787	1.257239	0.193288	0.448533	0.529787	207	0.885199	0.480047	0.480047	0.885199	0.480047	0.885199	0.480047	0.885199	0.480047	0.480047
chr18	66923470	66950023	Gm19784	0	-	ENSMUSG00000118216	lincRNA	Gm19784	66950023		False		635	2.715465	0.306057	0.306057	0.102266	0.077223	2.715465	0.306057	0.102266	0.077223	34	0.145395	0.111387	0.111387	0.145395	0.111387	0.145395	0.111387	0.145395	0.111387	0.111387
chr18	66974164	66977165	Gm50164	0	+	ENSMUSG00000117798	lincRNA	Gm50164	66974164		False		23	0.098355	0.010738	0.010738	0.032774	0.009569	0.098355	0.010738	0.032774	0.009569	4	0.017105	0.023124	0.023124	0.017105	0.023124	0.017105	0.023124	0.017105	0.023124	0.023124
chr18	67029439	67031518	Gm50165	0	-	ENSMUSG00000117868	lincRNA	Gm50165	67031518		False		154	0.658554	0.105238	0.105238	0.316765	0.395683	0.658554	0.105238	0.316765	0.395683	126	0.538817	0.395364	0.395364	0.538817	0.395364	0.538817	0.395364	0.538817	0.395364	0.395364
chr18	67066577	67084380	Gm50166	0	+	ENSMUSG00000117815	lincRNA	Gm50166	67066577		False		589	2.518754	0.294982	0.294982	0.141479	0.134724	2.518754	0.294982	0.141479	0.134724	103	0.440461	0.348761	0.348761	0.440461	0.348761	0.440461	0.348761	0.440461	0.348761	0.348761
chr18	67088215	67226792	Gnal	0	+	ENSMUSG00000024524	protein_coding	Gnal	67088215		False		14419	61.660305	0.911188	0.911188	0.444953	0.526562	61.660305	0.911188	0.444953	0.526562	2336	9.989491	0.726052	0.726052	9.989491	0.726052	9.989491	0.726052	9.989491	0.726052	0.726052
chr18	67205365	67207889	Chmp1b	0	+	ENSMUSG00000109901	protein_coding	Chmp1b	67205365		False		1220	5.217114	0.402559	0.402559	2.067003	0.883971	5.217114	0.402559	2.067003	0.883971	2281	9.754293	0.722844	0.722844	9.754293	0.722844	9.754293	0.722844	9.754293	0.722844	0.722844
chr18	67225042	67245830	Mppe1	0	-	ENSMUSG00000062526	protein_coding	Mppe1	67245830		False		3431	14.672065	0.614435	0.614435	0.705795	0.670482	14.672065	0.614435	0.705795	0.670482	2175	9.301003	0.715756	0.715756	9.301003	0.715756	9.301003	0.715756	9.301003	0.715756	0.715756
chr18	67289185	67322472	Impa2	0	+	ENSMUSG00000024525	protein_coding	Impa2	67289185		False		7697	32.914860	0.810540	0.810540	0.988820	0.752596	32.914860	0.810540	0.988820	0.752596	1149	4.913495	0.637949	0.637949	4.913495	0.637949	4.913495	0.637949	4.913495	0.637949	0.637949
chr18	67321208	67344103	B430212C06Rik	0	-	ENSMUSG00000046415	processed_transcript	B430212C06Rik	67344103		False		3592	15.360553	0.626130	0.626130	0.670913	0.656413	15.360553	0.626130	0.670913	0.656413	511	2.185201	0.569391	0.569391	2.185201	0.569391	2.185201	0.569391	2.185201	0.569391	0.569391
chr18	67343603	67367785	Cidea	0	+	ENSMUSG00000024526	protein_coding	Cidea	67343603		False		2207	9.437845	0.512563	0.512563	0.390284	0.475635	9.437845	0.512563	0.390284	0.475635	899	3.844415	0.614045	0.614045	3.844415	0.614045	3.844415	0.614045	3.844415	0.614045	0.614045
chr18	67390716	67402749	Tubb6	0	+	ENSMUSG00000001473	protein_coding	Tubb6	67390716		False		1356	5.798694	0.421484	0.421484	0.481899	0.553496	5.798694	0.421484	0.481899	0.553496	448	1.915793	0.558582	0.558582	1.915793	0.558582	1.915793	0.558582	1.915793	0.558582	0.558582
chr18	67404763	67449172	Afg3l2	0	-	ENSMUSG00000024527	protein_coding	Afg3l2	67449172		False		4740	20.269772	0.697381	0.697381	0.456434	0.536343	20.269772	0.697381	0.456434	0.536343	7840	33.526374	0.915973	0.915973	33.526374	0.915973	33.526374	0.915973	33.526374	0.915973	0.915973
chr18	67464865	67479835	Prelid3a	0	+	ENSMUSG00000024530	protein_coding	Prelid3a	67464865		False		4771	20.402338	0.698621	0.698621	1.362882	0.818301	20.402338	0.698621	1.362882	0.818301	3187	13.628642	0.775756	0.775756	13.628642	0.775756	13.628642	0.775756	13.628642	0.775756	0.775756
chr18	67488208	67610790	Spire1	0	-	ENSMUSG00000024533	protein_coding	Spire1	67610790		False		10630	45.457316	0.868927	0.868927	0.370832	0.455860	45.457316	0.868927	0.370832	0.455860	1663	7.111526	0.680831	0.680831	7.111526	0.680831	7.111526	0.680831	7.111526	0.680831	0.680831
chr18	67617799	67641336	Cep76	0	-	ENSMUSG00000073542	protein_coding	Cep76	67641336		False		2459	10.515479	0.535954	0.535954	0.446764	0.528121	10.515479	0.535954	0.446764	0.528121	2608	11.152651	0.742673	0.742673	11.152651	0.742673	11.152651	0.742673	11.152651	0.742673	0.742673
chr18	67641598	67654162	Psmg2	0	+	ENSMUSG00000024537	protein_coding	Psmg2	67641598		False		1065	4.554284	0.382199	0.382199	0.362487	0.447213	4.554284	0.382199	0.362487	0.447213	2611	11.165480	0.742868	0.742868	11.165480	0.742868	11.165480	0.742868	11.165480	0.742868	0.742868
chr18	67665510	67724595	Ptpn2	0	-	ENSMUSG00000024539	protein_coding	Ptpn2	67724595		False		10399	44.469485	0.865259	0.865259	0.752636	0.687777	44.469485	0.865259	0.752636	0.687777	10199	43.614221	0.945281	0.945281	43.614221	0.945281	43.614221	0.945281	43.614221	0.945281	0.945281
chr18	67774875	67795487	Seh1l	0	+	ENSMUSG00000079614	protein_coding	Seh1l	67774875		False		7287	31.161568	0.799660	0.799660	1.511817	0.836127	31.161568	0.799660	1.511817	0.836127	8284	35.425062	0.923574	0.923574	35.425062	0.923574	35.425062	0.923574	35.425062	0.923574	0.923574
chr18	67800106	67885170	Cep192	0	+	ENSMUSG00000024542	protein_coding	Cep192	67800106		False		3456	14.778973	0.616525	0.616525	0.173739	0.186979	14.778973	0.616525	0.173739	0.186979	4428	18.935559	0.833150	0.833150	18.935559	0.833150	18.935559	0.833150	18.935559	0.833150	0.833150
chr18	67933256	68268630	Ldlrad4	0	+	ENSMUSG00000024544	protein_coding	Ldlrad4	67933256		True		78886	337.342036	0.996988	0.996988	1.005868	0.756742	337.342036	0.996988	1.005868	0.756742	2771	11.849692	0.752738	0.752738	11.849692	0.752738	11.849692	0.752738	11.849692	0.752738	0.752738
chr18	68260186	68300333	Fam210a	0	-	ENSMUSG00000038121	protein_coding	Fam210a	68300333		False		10429	44.597775	0.865577	0.865577	1.110862	0.777971	44.597775	0.865577	1.110862	0.777971	8479	36.258945	0.926782	0.926782	36.258945	0.926782	36.258945	0.926782	36.258945	0.926782	0.926782
chr18	68300354	68324852	Rnmt	0	+	ENSMUSG00000009535	protein_coding	Rnmt	68300354		False		4724	20.201351	0.696779	0.696779	0.824612	0.711911	20.201351	0.696779	0.824612	0.711911	8460	36.177695	0.926587	0.926587	36.177695	0.926587	36.177695	0.926587	36.177695	0.926587	0.926587
chr18	68337595	68342446	Mc5r	0	+	ENSMUSG00000007480	protein_coding	Mc5r	68337595		False		422	1.804608	0.245278	0.245278	0.372008	0.457100	1.804608	0.245278	0.372008	0.457100	1409	6.025339	0.660116	0.660116	6.025339	0.660116	6.025339	0.660116	6.025339	0.660116	0.660116
chr18	68406906	68429320	Mc2r	0	-	ENSMUSG00000045569	protein_coding	Mc2r	68429320		False		488	2.086846	0.267374	0.267374	0.093105	0.065067	2.086846	0.267374	0.093105	0.065067	9	0.038487	0.031931	0.031931	0.038487	0.031931	0.038487	0.031931	0.038487	0.031931	0.031931
chr18	68559421	68566141	Gm29677	0	+	ENSMUSG00000117811	lincRNA	Gm29677	68559421		False		1198	5.123035	0.399564	0.399564	0.762356	0.691533	5.123035	0.399564	0.762356	0.691533	80	0.342106	0.281656	0.281656	0.342106	0.281656	0.342106	0.281656	0.342106	0.281656	0.281656
chr18	68581914	68586334	Gm30641	0	+	ENSMUSG00000118317	lincRNA	Gm30641	68581914		False		59	0.252303	0.035316	0.035316	0.057082	0.026261	0.252303	0.035316	0.057082	0.026261	44	0.188158	0.150583	0.150583	0.188158	0.150583	0.188158	0.150583	0.188158	0.150583	0.150583
chr18	68793938	68805358	Gm50260	0	-	ENSMUSG00000118102	lincRNA	Gm50260	68805358		False		638	2.728294	0.306677	0.306677	0.238905	0.286636	2.728294	0.306677	0.238905	0.286636	808	3.455269	0.605947	0.605947	3.455269	0.605947	3.455269	0.605947	3.455269	0.605947	0.605947
chr18	68889486	68951528	4930546C10Rik	0	-	ENSMUSG00000024546	lincRNA	4930546C10Rik	68951528		False		3351	14.329959	0.607790	0.607790	0.230972	0.275649	14.329959	0.607790	0.230972	0.275649	60	0.256579	0.213152	0.213152	0.256579	0.213152	0.256579	0.213152	0.256579	0.213152	0.213152
chr18	69193335	69195744	Gm31294	0	-	ENSMUSG00000110211	lincRNA	Gm31294	69195744		False		101	0.431909	0.065935	0.065935	0.179290	0.194776	0.431909	0.065935	0.179290	0.194776	74	0.316448	0.264202	0.264202	0.316448	0.264202	0.316448	0.264202	0.316448	0.264202	0.264202
chr18	69198120	69199000	A730085E03Rik	0	+	ENSMUSG00000117889	lincRNA	A730085E03Rik	69198120		False		1351	5.777313	0.420491	0.420491	6.565128	0.974271	5.777313	0.420491	6.565128	0.974271	1095	4.682574	0.633288	0.633288	4.682574	0.633288	4.682574	0.633288	4.682574	0.633288	0.633288
chr18	69217500	69222230	Gm4402	0	+	ENSMUSG00000117970	lincRNA	Gm4402	69217500		False		147	0.628620	0.100400	0.100400	0.132901	0.120530	0.628620	0.100400	0.132901	0.120530	56	0.239474	0.198161	0.198161	0.239474	0.198161	0.239474	0.198161	0.239474	0.198161	0.198161
chr18	69343355	69689079	Tcf4	0	+	ENSMUSG00000053477	protein_coding	Tcf4	69343355		True		91994	393.396081	0.997874	0.997874	1.137891	0.783003	393.396081	0.997874	1.137891	0.783003	92	0.393422	0.319736	0.319736	0.393422	0.319736	0.393422	0.319736	0.393422	0.319736	0.319736
chr18	69885223	69910724	Gm50215	0	-	ENSMUSG00000118028	lincRNA	Gm50215	69910724		False		962	4.113823	0.366198	0.366198	0.161320	0.166921	4.113823	0.366198	0.161320	0.166921	70	0.299343	0.250381	0.250381	0.299343	0.250381	0.299343	0.250381	0.299343	0.250381	0.250381
chr18	69925425	69969484	Ccdc68	0	+	ENSMUSG00000038903	protein_coding	Ccdc68	69925425		False		1916	8.193435	0.483078	0.483078	0.185965	0.205373	8.193435	0.483078	0.185965	0.205373	175	0.748357	0.455240	0.455240	0.748357	0.455240	0.748357	0.455240	0.748357	0.455240	0.455240
chr18	69979130	70141605	Rab27b	0	-	ENSMUSG00000024511	protein_coding	Rab27b	70141605		False		6643	28.407615	0.778821	0.778821	0.174843	0.188645	28.407615	0.778821	0.174843	0.188645	371	1.586516	0.542563	0.542563	1.586516	0.542563	1.586516	0.542563	1.586516	0.542563	0.542563
chr18	70240428	70244582	Dynap	0	-	ENSMUSG00000024512	protein_coding	Dynap	70244582		False		190	0.812501	0.131516	0.131516	0.195595	0.220470	0.812501	0.131516	0.195595	0.220470	37	0.158224	0.123436	0.123436	0.158224	0.123436	0.158224	0.123436	0.158224	0.123436	0.123436
chr18	70267370	70276300	AC124764.1	0	-	ENSMUSG00000118497	protein_coding	AC124764.1	70276300		False		317	1.355594	0.203459	0.203459	0.151802	0.150654	1.355594	0.203459	0.151802	0.150654	50	0.213816	0.174948	0.174948	0.213816	0.174948	0.213816	0.174948	0.213816	0.174948	0.174948
chr18	70452211	70472509	4930503L19Rik	0	-	ENSMUSG00000044906	protein_coding	4930503L19Rik	70472509		False		2243	9.591793	0.515540	0.515540	0.472549	0.546763	9.591793	0.515540	0.472549	0.546763	1560	6.671064	0.672821	0.672821	6.671064	0.672821	6.671064	0.672821	6.671064	0.672821	0.672821
chr18	70472453	70501066	Stard6	0	+	ENSMUSG00000079608	protein_coding	Stard6	70472453		False		1989	8.505607	0.491105	0.491105	0.297264	0.371655	8.505607	0.491105	0.297264	0.371655	1674	7.158565	0.681522	0.681522	7.158565	0.681522	7.158565	0.681522	7.158565	0.681522	0.681522
chr18	70508679	70530620	Poli	0	-	ENSMUSG00000038425	protein_coding	Poli	70530620		False		6497	27.783272	0.773753	0.773753	1.266272	0.804338	27.783272	0.773753	1.266272	0.804338	5233	22.378000	0.859376	0.859376	22.378000	0.859376	22.378000	0.859376	22.378000	0.859376	0.859376
chr18	70568188	70626131	Mbd2	0	+	ENSMUSG00000024513	protein_coding	Mbd2	70568188		False		7920	33.868480	0.816246	0.816246	0.584514	0.616189	33.868480	0.816246	0.584514	0.616189	4283	18.315492	0.826753	0.826753	18.315492	0.826753	18.315492	0.826753	18.315492	0.826753	0.826753
chr18	70693134	70706497	Gm50261	0	-	ENSMUSG00000118309	lincRNA	Gm50261	70706497		False		307	1.312831	0.199242	0.199242	0.098244	0.071446	1.312831	0.199242	0.098244	0.071446	4	0.017105	0.023124	0.023124	0.017105	0.023124	0.017105	0.023124	0.017105	0.023124	0.023124
chr18	71253633	72351069	Dcc	0	-	ENSMUSG00000060534	protein_coding	Dcc	72351069		False		43586	186.387825	0.985860	0.985860	0.169839	0.180636	186.387825	0.985860	0.169839	0.180636	237	1.013489	0.496864	0.496864	1.013489	0.496864	1.013489	0.496864	1.013489	0.496864	0.496864
chr18	72690294	72725067	Gm31819	0	-	ENSMUSG00000117984	lincRNA	Gm31819	72725067		False		1045	4.468758	0.378885	0.378885	0.128512	0.113690	4.468758	0.378885	0.128512	0.113690	79	0.337830	0.278857	0.278857	0.337830	0.278857	0.337830	0.278857	0.337830	0.278857	0.278857
chr18	72908889	72921090	Gm31908	0	-	ENSMUSG00000118316	lincRNA	Gm31908	72921090		False		562	2.403294	0.287734	0.287734	0.196975	0.222490	2.403294	0.287734	0.196975	0.222490	20	0.085526	0.059680	0.059680	0.085526	0.059680	0.085526	0.059680	0.085526	0.059680	0.059680
chr18	73573043	73592575	Mex3c	0	+	ENSMUSG00000037253	protein_coding	Mex3c	73573043		False		1472	6.294748	0.434596	0.434596	0.322279	0.403268	6.294748	0.434596	0.322279	0.403268	9947	42.536587	0.942233	0.942233	42.536587	0.942233	42.536587	0.942233	42.536587	0.942233	0.942233
chr18	73639008	73703780	Smad4	0	-	ENSMUSG00000024515	protein_coding	Smad4	73703780		False		5833	24.943794	0.748272	0.748272	0.385101	0.471064	24.943794	0.748272	0.385101	0.471064	4307	18.418124	0.827693	0.827693	18.418124	0.827693	18.418124	0.827693	18.418124	0.827693	0.827693
chr18	73711327	73717593	Gm32548	0	+	ENSMUSG00000117985	lincRNA	Gm32548	73711327		False		389	1.663490	0.233476	0.233476	0.265479	0.327604	1.663490	0.233476	0.265479	0.327604	149	0.637172	0.428306	0.428306	0.637172	0.428306	0.637172	0.428306	0.637172	0.428306	0.428306
chr18	73735037	73754479	Elac1	0	-	ENSMUSG00000036941	protein_coding	Elac1	73754479		False		6405	27.389850	0.770280	0.770280	1.408798	0.824609	27.389850	0.770280	1.408798	0.824609	4085	17.468780	0.818567	0.818567	17.468780	0.818567	17.468780	0.818567	17.468780	0.818567	0.818567
chr18	73769902	73815449	Me2	0	-	ENSMUSG00000024556	protein_coding	Me2	73815449		False		8829	37.755658	0.836588	0.836588	0.828938	0.713258	37.755658	0.836588	0.828938	0.713258	14230	60.852080	0.972038	0.972038	60.852080	0.972038	60.852080	0.972038	60.852080	0.972038	0.972038
chr18	73859384	73881333	Mro	0	+	ENSMUSG00000064036	protein_coding	Mro	73859384		False		2784	11.905284	0.563437	0.563437	0.542407	0.592480	11.905284	0.563437	0.542407	0.592480	121	0.517435	0.386930	0.386930	0.517435	0.386930	0.517435	0.386930	0.517435	0.386930	0.386930
chr18	73928485	74065359	Mapk4	0	-	ENSMUSG00000024558	protein_coding	Mapk4	74065359		False		42327	181.003934	0.984832	0.984832	1.322413	0.811816	181.003934	0.984832	1.322413	0.811816	1672	7.150012	0.681362	0.681362	7.150012	0.681362	7.150012	0.681362	7.150012	0.681362	0.681362
chr18	74017906	74020088	D730045A05Rik	0	+	ENSMUSG00000090263	lincRNA	D730045A05Rik	74017906		False		125	0.534540	0.083177	0.083177	0.244977	0.295921	0.534540	0.083177	0.244977	0.295921	61	0.260856	0.217085	0.217085	0.260856	0.217085	0.260856	0.217085	0.260856	0.217085	0.217085
chr18	74065101	74065584	Gm9925	0	+	ENSMUSG00000053861	protein_coding	Gm9925	74065101		False		643	2.749676	0.307917	0.307917	5.692911	0.969026	2.749676	0.307917	5.692911	0.969026	1796	7.680277	0.690151	0.690151	7.680277	0.690151	7.680277	0.690151	7.680277	0.690151	0.690151
chr18	74195298	74207818	Ska1	0	-	ENSMUSG00000036223	protein_coding	Ska1	74207818		False		824	3.523690	0.342116	0.342116	0.281445	0.349825	3.523690	0.342116	0.281445	0.349825	588	2.514478	0.579952	0.579952	2.514478	0.579952	2.514478	0.579952	2.514478	0.579952	0.579952
chr18	74216123	74221496	Cxxc1	0	+	ENSMUSG00000024560	protein_coding	Cxxc1	74216123		False		10852	46.406660	0.871354	0.871354	8.637011	0.983485	46.406660	0.871354	8.637011	0.983485	12545	53.646475	0.962877	0.962877	53.646475	0.962877	53.646475	0.962877	53.646475	0.962877	0.962877
chr18	74267604	74282732	Mbd1	0	+	ENSMUSG00000024561	protein_coding	Mbd1	74267604		False		12898	55.156017	0.897030	0.897030	3.645956	0.940745	55.156017	0.897030	3.645956	0.940745	6703	28.664195	0.895205	0.895205	28.664195	0.895205	28.664195	0.895205	28.664195	0.895205	0.895205
chr18	74283089	74359986	Cfap53	0	+	ENSMUSG00000035394	protein_coding	Cfap53	74283089		False		1698	7.261197	0.459244	0.459244	0.094428	0.066733	7.261197	0.459244	0.094428	0.066733	239	1.022041	0.497856	0.497856	1.022041	0.497856	1.022041	0.497856	1.022041	0.497856	0.497856
chr18	74440935	74771493	Myo5b	0	+	ENSMUSG00000025885	protein_coding	Myo5b	74440935		False		25212	107.814662	0.960449	0.960449	0.326160	0.407946	107.814662	0.960449	0.326160	0.407946	98	0.419080	0.336039	0.336039	0.419080	0.336039	0.419080	0.336039	0.419080	0.336039	0.336039
chr18	74779196	74806208	Acaa2	0	+	ENSMUSG00000036880	protein_coding	Acaa2	74779196		False		2614	11.178309	0.549243	0.549243	0.413828	0.500337	11.178309	0.549243	0.413828	0.500337	5294	22.638855	0.861165	0.861165	22.638855	0.861165	22.638855	0.861165	22.638855	0.861165	0.861165
chr18	74939321	74961263	Lipg	0	-	ENSMUSG00000053846	protein_coding	Lipg	74961263		False		2680	11.460546	0.554666	0.554666	0.522311	0.580678	11.460546	0.554666	0.522311	0.580678	209	0.893752	0.481093	0.481093	0.893752	0.481093	0.893752	0.481093	0.893752	0.481093	0.481093
chr18	74972763	74981547	9030625G05Rik	0	-	ENSMUSG00000118384	lincRNA	9030625G05Rik	74981547		False		259	1.107568	0.175267	0.175267	0.126089	0.110324	1.107568	0.175267	0.126089	0.110324	38	0.162500	0.127388	0.127388	0.162500	0.127388	0.162500	0.127388	0.162500	0.127388	0.127388
chr18	74998557	75003381	Rpl17	0	+	ENSMUSG00000062328	protein_coding	Rpl17	74998557		False		1789	7.650342	0.470213	0.470213	1.585892	0.844526	7.650342	0.470213	1.585892	0.844526	2	0.008553	0.019634	0.019634	0.008553	0.019634	0.008553	0.019634	0.008553	0.019634	0.019634
chr18	75005867	75010152	BC031181	0	+	ENSMUSG00000036299	protein_coding	BC031181	75005867		False		2808	12.007916	0.566130	0.566130	2.802314	0.917709	12.007916	0.566130	2.802314	0.917709	8884	37.990856	0.931460	0.931460	37.990856	0.931460	37.990856	0.931460	37.990856	0.931460	0.931460
chr18	75018780	75286964	Dym	0	+	ENSMUSG00000035765	protein_coding	Dym	75018780		True		27751	118.672246	0.966261	0.966261	0.442503	0.524365	118.672246	0.966261	0.442503	0.524365	3672	15.702659	0.799766	0.799766	15.702659	0.799766	15.702659	0.799766	15.702659	0.799766	0.799766
chr18	75365331	75367088	Gm20544	0	-	ENSMUSG00000092569	processed_transcript	Gm20544	75367088		False		5539	23.686554	0.735585	0.735585	13.481249	0.992699	23.686554	0.735585	13.481249	0.992699	7969	34.078020	0.918312	0.918312	34.078020	0.918312	34.078020	0.918312	34.078020	0.918312	0.918312
chr18	75367528	75395935	Smad7	0	+	ENSMUSG00000025880	protein_coding	Smad7	75367528		False		14813	63.345176	0.914661	0.914661	2.229914	0.893681	63.345176	0.914661	2.229914	0.893681	3704	15.839501	0.801113	0.801113	15.839501	0.801113	15.839501	0.801113	15.839501	0.801113	0.801113
chr18	75431223	75697554	Ctif	0	-	ENSMUSG00000052928	protein_coding	Ctif	75697554		False		77526	331.526236	0.996740	0.996740	1.244790	0.800971	331.526236	0.996740	1.244790	0.800971	3691	15.783909	0.800670	0.800670	15.783909	0.800670	15.783909	0.800670	15.783909	0.800670	0.800670
chr18	75781031	75782303	1700034B16Rik	0	+	ENSMUSG00000097302	lincRNA	1700034B16Rik	75781031		False		93	0.397698	0.061275	0.061275	0.312656	0.390119	0.397698	0.061275	0.312656	0.390119	136	0.581580	0.411029	0.411029	0.581580	0.411029	0.581580	0.411029	0.581580	0.411029	0.411029
chr18	75820177	76148564	Zbtb7c	0	+	ENSMUSG00000044646	protein_coding	Zbtb7c	75820177		False		33842	144.719331	0.976149	0.976149	0.440698	0.522735	144.719331	0.976149	0.440698	0.522735	522	2.232241	0.570862	0.570862	2.232241	0.570862	2.232241	0.570862	2.232241	0.570862	0.570862
chr18	76226702	76228858	BC026513	0	-	ENSMUSG00000118004	lincRNA	BC026513	76228858		False		41	0.175329	0.021122	0.021122	0.081322	0.050643	0.175329	0.021122	0.081322	0.050643	16	0.068421	0.047968	0.047968	0.068421	0.047968	0.068421	0.047968	0.068421	0.047968	0.047968
chr18	76241579	76310963	Smad2	0	+	ENSMUSG00000024563	protein_coding	Smad2	76241579		False		7213	30.845120	0.797498	0.797498	0.444557	0.526208	30.845120	0.797498	0.444557	0.526208	10778	46.090212	0.950278	0.950278	46.090212	0.950278	46.090212	0.950278	46.090212	0.950278	0.950278
