PeakID (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/CTCF.bed mm10 -size 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp
1-6008	chr10	23951320	23952320	+	817	NA	Intergenic	Intergenic	2262	NM_001008429	493809		NM_001008429	ENSMUSG00000069708	Taar3	-	trace amine-associated receptor 3	protein-coding	-0.289	-0.205
1-3638	chr10	81412893	81413893	+	817	NA	intron (NM_026756, intron 2 of 8)	intron (NM_026756, intron 2 of 8)	2904	NR_106141	102465778		NR_106141	ENSMUSG00000105379	Mir1191b	mmu-mir-1191b	microRNA 1191b	ncRNA	-2.128	-1.994
1-2733	chr15	34535515	34536515	+	816	NA	Intergenic	Intergenic	40704	NM_026340	67724		NM_026340	ENSMUSG00000022325	Pop1	4932434G09Rik	processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae)	protein-coding	-1.235	-1.257
1-3262	chr11	23954080	23955080	+	816	NA	Intergenic	Intergenic	-59310	NM_172555	216578		NM_172555	ENSMUSG00000020273	Papolg	9630006B20Rik	poly(A) polymerase gamma	protein-coding	-0.747	-0.675
1-3433	chr1	91990510	91991510	+	816	NA	intron (NM_207225, intron 8 of 26)	intron (NM_207225, intron 8 of 26)	189331	NM_207225	208727		NM_207225	ENSMUSG00000026313	Hdac4	4932408F19Rik|HD4	histone deacetylase 4	protein-coding	-1.371	-1.289
1-3718	chrX	145306921	145307921	+	816	NA	intron (NM_178358, intron 3 of 3)	intron (NM_178358, intron 3 of 3)	41518	NM_178358	237091		NM_178358	ENSMUSG00000041700	Lhfpl1	Lhfp	lipoma HMGIC fusion partner-like 1	protein-coding	-0.193	-0.214
1-5274	chr4	150085091	150086091	+	816	NA	Intergenic	B3|SINE|B2	-1912	NM_177366	269604		NM_177366	ENSMUSG00000047875	Gpr157	F730108M23Rik	G protein-coupled receptor 157	protein-coding	-1.951	-1.873
1-2697	chr8	112233347	112234347	+	816	NA	Intergenic	(TCTA)n|Simple_repeat|Simple_repeat	-201492	NR_164170	672498		NR_164170		Gm9564	Gm177	predicted gene 9564	ncRNA	-1.237	-1.328
1-7705	chr10	67216572	67217572	+	816	NA	exon (NM_001242396, exon 4 of 25)	exon (NM_001242396, exon 4 of 25)	31322	NM_001242396	108829		NM_207221	ENSMUSG00000037876	Jmjd1c	5430433L24Rik|D630035I23Rik|Jmjdic|TRIP8	jumonji domain containing 1C	protein-coding	-1.466	-1.343
1-3805	chr11	52120048	52121048	+	816	NA	intron (NM_019411, intron 5 of 6)	B2_Mm2|SINE|B2	-6198	NR_037221	100526467		NR_037221	ENSMUSG00000092870	Mir3061	mir-3061|mmu-mir-3061	microRNA 3061	ncRNA	-0.927	-1.001
1-2284	chr4	136898849	136899849	+	816	NA	promoter-TSS (NM_007572)	promoter-TSS (NM_007572)	-505	NM_007572	12259		NM_007572	ENSMUSG00000036887	C1qa	Adic|C1q	complement component 1, q subcomponent, alpha polypeptide	protein-coding	-2.319	-2.464
1-8556	chr5	135965386	135966386	+	816	NA	intron (NM_001160366, intron 5 of 10)	intron (NM_001160366, intron 5 of 10)	8590	NM_001160366	109267		NM_001160366	ENSMUSG00000029699	Ssc4d	C330016E03Rik|S4D-SRCRB|SRCRB-S4D|Srcrb4d	scavenger receptor cysteine rich family, 4 domains	protein-coding	-1.416	-1.465
1-5266	chr11	103464119	103465119	+	816	NA	Intergenic	B3A|SINE|B2	-51914	NM_183034	353047		NM_183034	ENSMUSG00000034247	Plekhm1	AP162|B2|D330036J23Rik	pleckstrin homology domain containing, family M (with RUN domain) member 1	protein-coding	-0.508	-0.488
1-2489	chr6	142773293	142774293	+	815	NA	intron (NM_009908, intron 7 of 7)	B3|SINE|B2	17107	NM_009908	12764		NM_009908	ENSMUSG00000030282	Cmas	CMPNeu5Ac|D6Bwg0250e	cytidine monophospho-N-acetylneuraminic acid synthetase	protein-coding	-0.964	-0.728
1-2605	chr15	7149251	7150251	+	815	NA	intron (NM_013584, intron 1 of 19)	MER119|DNA|hAT-Charlie	9209	NM_013584	16880		NM_013584	ENSMUSG00000054263	Lifr	A230075M04Rik|LIF	LIF receptor alpha	protein-coding	-0.530	-0.548
1-4951	chr4	80911625	80912625	+	815	NA	intron (NM_026821, intron 1 of 1)	intron (NM_026821, intron 1 of 1)	1439	NM_026821	52829		NM_026821	ENSMUSG00000048706	Lurap1l	1110029A09Rik|D4Bwg0951e|WI-13707|bM350F23.1	leucine rich adaptor protein 1-like	protein-coding	-0.031	0.195
1-95	chr16	13618223	13619223	+	815	NA	intron (NM_001358453, intron 17 of 22)	intron (NM_001358453, intron 17 of 22)	49447	NM_028761	74108		NM_028761	ENSMUSG00000022685	Parn	1200003I18Rik|DAN	poly(A)-specific ribonuclease (deadenylation nuclease)	protein-coding	-0.976	-0.841
1-3890	chr19	8566789	8567789	+	815	NA	Intergenic	Intergenic	-23965	NM_001164634	19879		NM_031194	ENSMUSG00000063796	Slc22a8	Oat3|Roct	solute carrier family 22 (organic anion transporter), member 8	protein-coding	-0.779	-1.054
1-3204	chr5	32657096	32658096	+	815	NA	intron (NM_001205132, intron 8 of 11)	intron (NM_001205132, intron 8 of 11)	46425	NM_009535	22612		NM_009535	ENSMUSG00000014932	Yes1	Yes|p61-Yes	YES proto-oncogene 1, Src family tyrosine kinase	protein-coding	-1.510	-1.513
1-3040	chr7	133611302	133612302	+	815	NA	Intergenic	Intergenic	9537	NR_166565	102639277		NR_166565		Gm35625	-	predicted gene, 35625	ncRNA	-1.859	-2.034
1-2530	chr6	61062866	61063866	+	815	NA	Intergenic	Intergenic	-116959	NM_183310	232035		NM_183310	ENSMUSG00000039578	Ccser1	6230405M12Rik|C130092O11Rik|Fam190a	coiled-coil serine rich 1	protein-coding	-0.787	-0.588
1-4350	chr3	65313850	65314850	+	815	NA	intron (NM_001357358, intron 7 of 13)	intron (NM_001357358, intron 7 of 13)	-11665	NR_126080	102637797		NR_126080	ENSMUSG00000104093	A330015K06Rik	-	RIKEN cDNA A330015K06 gene	ncRNA	-0.941	-0.536
1-7078	chr7	79558377	79559377	+	815	NA	Intergenic	B3|SINE|B2	43442	NR_040312	101694		NR_040311	ENSMUSG00000097023	Mir9-3hg	BS-DRL1	Mir9-3 host gene	ncRNA	-0.909	-0.863
1-5114	chr6	54659343	54660343	+	815	NA	Intergenic	MIR|SINE|MIR	-21781	NM_001289741	68235		NM_026629	ENSMUSG00000038065	Mturn	2410066E13Rik|B230212L03Rik	maturin, neural progenitor differentiation regulator homolog (Xenopus)	protein-coding	-1.109	-1.007
1-2429	chr11	20016774	20017774	+	814	NA	intron (NM_033523, intron 4 of 5)	B3A|SINE|B2	92832	NM_033523	114716		NM_033523	ENSMUSG00000045671	Spred2	-	sprouty-related EVH1 domain containing 2	protein-coding	-1.696	-1.603
1-594	chr6	133904301	133905301	+	814	NA	Intergenic	Intergenic	-51134	NM_010594	16483		NM_010594	ENSMUSG00000032758	Kap	FKSG22	kidney androgen regulated protein	protein-coding	0.108	0.258
1-3288	chr18	43606688	43607688	+	814	NA	intron (NM_001163637, intron 1 of 21)	intron (NM_001163637, intron 1 of 21)	80585	NM_001163637	76217		NM_001163637	ENSMUSG00000024502	Jakmip2	6430702L21Rik|D930046L20Rik	janus kinase and microtubule interacting protein 2	protein-coding	-0.750	-0.686
1-4778	chr8	13758010	13759010	+	814	NA	intron (NM_001357247, intron 1 of 16)	intron (NM_001357247, intron 1 of 16)	854	NM_027276	69957		NM_027276	ENSMUSG00000038416	Cdc16	2700071J12Rik|2810431D22Rik|APC6	CDC16 cell division cycle 16	protein-coding	-1.522	-1.678
1-8402	chr3	33142919	33143919	+	814	NA	promoter-TSS (NM_001163516)	promoter-TSS (NM_001163516)	-228	NM_001163516	58869		NM_021483	ENSMUSG00000027674	Pex5l	1700016J08Rik|PXR2|Pex2|TRIP8b|pex5Rp	peroxisomal biogenesis factor 5-like	protein-coding	0.167	0.214
1-351	chr5	130449920	130450920	+	814	NA	intron (NM_021371, intron 1 of 5)	intron (NM_021371, intron 1 of 5)	1628	NM_021371	140904		NM_021371	ENSMUSG00000060371	Caln1	9630012C17Rik|Cabp8|MNCb-0849	calneuron 1	protein-coding	-2.687	-2.481
1-1776	chr4	108621251	108622251	+	814	NA	intron (NM_177045, intron 2 of 24)	B3|SINE|B2	1795	NM_177045	319965		NM_177045	ENSMUSG00000028582	Cc2d1b	A830039B04Rik|Freud2	coiled-coil and C2 domain containing 1B	protein-coding	-1.174	-1.165
1-3637	chr7	25736604	25737604	+	814	NA	intron (NM_178089, intron 7 of 7)	B3|SINE|B2	17655	NM_001360789	232989		NM_144922	ENSMUSG00000040725	Hnrnpul1	E130317O14Rik|E1B-AP5|E1BAP5|Hnrnpul|Hnrpul1	heterogeneous nuclear ribonucleoprotein U-like 1	protein-coding	-0.297	-0.239
1-4037	chr3	157162168	157163168	+	814	NA	intron (NM_001039094, intron 6 of 6)	(TCTA)n|Simple_repeat|Simple_repeat	371422	NR_152231	381498		NR_152231	ENSMUSG00000105834	4930592C13Rik	Gm1657|Gm43159	RIKEN cDNA 4930592C13 gene	ncRNA	-1.481	-1.448
1-5086	chr9	13827805	13828805	+	814	NA	intron (NM_176836, intron 1 of 9)	intron (NM_176836, intron 1 of 9)	589	NM_176836	72826		NM_176836	ENSMUSG00000037808	Fam76b	2810485I05Rik	family with sequence similarity 76, member B	protein-coding	-0.454	-0.501
1-2958	chr17	83838865	83839865	+	814	NA	intron (NM_025325, intron 2 of 9)	intron (NM_025325, intron 2 of 9)	7425	NM_025325	107766		NM_025325	ENSMUSG00000000673	Haao	0610007K21Rik|0610012J07Rik|3-HAO|3-HAOxase|3HAO	3-hydroxyanthranilate 3,4-dioxygenase	protein-coding	-1.231	-1.319
1-6868	chr1	179237696	179238696	+	813	NA	intron (NM_027188, intron 5 of 11)	intron (NM_027188, intron 5 of 11)	279845	NM_027188	69726		NM_027188	ENSMUSG00000055067	Smyd3	2410008A19Rik|Zmynd1	SET and MYND domain containing 3	protein-coding	-1.864	-1.700
1-2618	chr12	76708904	76709904	+	813	NA	intron (NM_013675, intron 1 of 35)	intron (NM_013675, intron 1 of 35)	1143	NM_013675	20741		NM_013675	ENSMUSG00000021061	Sptb	D330027P03Rik|Gm1301|Spnb-1|Spnb1|ja|jaundiced|mKIAA4219	spectrin beta, erythrocytic	protein-coding	-2.271	-2.011
1-2973	chr11	18151470	18152470	+	813	NA	Intergenic	Intergenic	55984	NR_131129	327872		NR_131129	ENSMUSG00000085453	Gm12018	-	predicted gene 12018	ncRNA	-1.755	-1.470
1-2056	chr5	112417728	112418728	+	813	NA	TTS (NM_001253917)	TTS (NM_001253917)	-22858	NM_001357012	72898		NM_028386	ENSMUSG00000029348	Asphd2	2900006N09Rik|9230106G13Rik	aspartate beta-hydroxylase domain containing 2	protein-coding	-1.659	-1.736
1-2155	chr9	116973906	116974906	+	813	NA	intron (NM_178660, intron 3 of 13)	B3|SINE|B2	278077	NM_001172126	207181		NM_178660	ENSMUSG00000039607	Rbms3	6720477E09Rik|8430436O14Rik	RNA binding motif, single stranded interacting protein	protein-coding	-0.453	-0.503
1-4776	chr3	105771243	105772243	+	813	NA	intron (NM_145541, intron 1 of 7)	B3|SINE|B2	29638	NM_145541	109905		NM_145541	ENSMUSG00000068798	Rap1a	G-22K|Krev-1|Rap1	RAS-related protein 1a	protein-coding	-1.099	-1.008
1-2791	chr2	90889270	90890270	+	813	NA	exon (NM_026161, exon 2 of 2)	exon (NM_026161, exon 2 of 2)	3984	NM_026161	67445		NM_026161	ENSMUSG00000040794	C1qtnf4	0710001E10Rik|9430004J15Rik|Adin|CTRP4	C1q and tumor necrosis factor related protein 4	protein-coding	-1.733	-1.472
1-4058	chr16	28668762	28669762	+	813	NA	intron (NM_010199, intron 2 of 5)	intron (NM_010199, intron 2 of 5)	-69219	NR_030463	751543		NR_030463	ENSMUSG00000076064	Mir690	Mirn690|mir-690|mmu-mir-690	microRNA 690	ncRNA	-1.261	-1.198
1-2117	chr15	78719111	78720111	+	813	NA	promoter-TSS (NM_001358692)	promoter-TSS (NM_001358692)	-840	NM_001358692	207393		NM_183141	ENSMUSG00000043460	Elfn2	6330514E13|Lrrc62|Ppp1r29	leucine rich repeat and fibronectin type III, extracellular 2	protein-coding	-1.432	-1.804
1-3948	chr16	13437648	13438648	+	813	NA	Intergenic	Intergenic	-9804	NR_169185	118027462		NR_169185	ENSMUSG00000109857	Gm53058	-	predicted gene 53058	ncRNA	-1.083	-0.953
1-3818	chr1	181543713	181544713	+	813	NA	Intergenic	Intergenic	-32380	NM_001377039	240960		NM_172846	ENSMUSG00000047369	Dnah14	A230079K17Rik|Dnahc14|Gm18554|Gm980	dynein, axonemal, heavy chain 14	protein-coding	-0.788	-0.803
1-4173	chr4	121032717	121033717	+	812	NA	Intergenic	B3A|SINE|B2	-6349	NM_007741	12840		NM_007741	ENSMUSG00000028626	Col9a2	Col9a-2	collagen, type IX, alpha 2	protein-coding	-0.593	-0.615
1-3043	chr3	96737695	96738695	+	812	NA	intron (NM_026406, intron 1 of 8)	B3|SINE|B2	10584	NM_026406	67845		NM_026406	ENSMUSG00000028098	Rnf115	2610028E05Rik|Zfp364	ring finger protein 115	protein-coding	-0.718	-0.725
1-2475	chr2	144196882	144197882	+	812	NA	Intergenic	Intergenic	-8092	NR_136884	433481		NR_136884	ENSMUSG00000074758	Gm5535	EG433481	predicted gene 5535	ncRNA	-1.019	-0.810
1-784	chr4	8773288	8774288	+	812	NA	intron (NM_001355382, intron 1 of 36)	intron (NM_001355382, intron 1 of 36)	22464	NM_001355382	320790		NM_001033395	ENSMUSG00000041235	Chd7	A730019I05Rik|Cycn|Cyn|Dz|Edy|Flo|GENA 47|GENA 60|Gena 52|Lda|Mt|Obt|Todo|WBE1|Whi|metis	chromodomain helicase DNA binding protein 7	protein-coding	-1.991	-1.768
1-2076	chr18	67402485	67403485	+	812	NA	TTS (NM_026473)	TTS (NM_026473)	12254	NM_026473	67951		NM_026473	ENSMUSG00000001473	Tubb6	2310057H16Rik	tubulin, beta 6 class V	protein-coding	-1.182	-1.063
1-1973	chr10	69531305	69532305	+	812	NA	Intergenic	B3|SINE|B2	-1903	NM_170690	11735		NM_009670	ENSMUSG00000069601	Ank3	2900054D09Rik|Ank-3|AnkG|Ankyrin-3|Ankyrin-G	ankyrin 3, epithelial	protein-coding	-0.773	-0.586
1-3008	chr13	110083337	110084337	+	812	NA	intron (NM_001360099, intron 4 of 4)	(CA)n|Simple_repeat|Simple_repeat	180028	NR_035442	100316683		NR_035442	ENSMUSG00000084651	Mir1904	Mirn1904|mmu-mir-1904	microRNA 1904	ncRNA	-2.313	-2.115
1-2465	chr11	3343750	3344750	+	812	NA	3' UTR (NM_010718, exon 16 of 16)	3' UTR (NM_010718, exon 16 of 16)	11891	NM_001034030	16886		NM_010718	ENSMUSG00000020451	Limk2	Limk-2|whe	LIM domain kinase 2	protein-coding	-1.751	-1.571
1-1900	chr9	56794227	56795227	+	812	NA	intron (NM_001361115, intron 1 of 5)	intron (NM_001361115, intron 1 of 5)	1583	NM_001361120	235402		NM_181074	ENSMUSG00000049556	Lingo1	4930471K13Rik|LERN1|LINGO-1|Lrrn6a|UNQ201	leucine rich repeat and Ig domain containing 1	protein-coding	-1.723	-1.831
1-6875	chr6	48085507	48086507	+	812	NA	intron (NM_001163475, intron 1 of 6)	CpG	586	NM_001347142	69228		NM_001163475	ENSMUSG00000057691	Zfp746	2810407L07Rik|Znf746	zinc finger protein 746	protein-coding	-0.916	-0.749
1-3656	chr3	130129402	130130402	+	812	NA	Intergenic	Intergenic	-50943	NM_198711	77018		NM_029838	ENSMUSG00000058897	Col25a1	2700062B08Rik|CLAC-P	collagen, type XXV, alpha 1	protein-coding	-0.107	-0.138
1-3223	chr2	109889735	109890735	+	811	NA	promoter-TSS (NM_011699)	promoter-TSS (NM_011699)	-643	NM_011699	22343		NM_011699	ENSMUSG00000027162	Lin7c	9130007B12Rik|D2Ertd520e|LIN-7-C|LIN-7C|MALS-3|Veli3	lin-7 homolog C, crumbs cell polarity complex component	protein-coding	-0.878	-0.560
1-2970	chr18	64930343	64931343	+	811	NA	intron (NM_001114386, intron 1 of 30)	intron (NM_001114386, intron 1 of 30)	43087	NM_001114386	83814		NM_031881	ENSMUSG00000024589	Nedd4l	1300012C07Rik|NEDD4.2|Nedd4-2|Nedd4b	neural precursor cell expressed, developmentally down-regulated gene 4-like	protein-coding	-1.803	-1.592
1-3196	chr9	65759699	65760699	+	811	NA	intron (NM_172536, intron 2 of 9)	intron (NM_172536, intron 2 of 9)	67365	NM_172536	214812		NM_172536	ENSMUSG00000040524	Zfp609	9830165N24|Znf609|mKIAA0295	zinc finger protein 609	protein-coding	-1.711	-1.598
1-3361	chr16	9997605	9998605	+	811	NA	Intergenic	B3A|SINE|B2	-2292	NM_008170	14811		NM_008170	ENSMUSG00000059003	Grin2a	GluN2A|GluRepsilon1|NMDAR2A|NR2A	glutamate receptor, ionotropic, NMDA2A (epsilon 1)	protein-coding	-2.376	-2.435
1-3243	chr12	4142883	4143883	+	811	NA	intron (NM_001159536, intron 2 of 21)	B3|SINE|B2	9230	NM_138305	104111		NM_138305	ENSMUSG00000020654	Adcy3	AC3|ACIII|mKIAA0511	adenylate cyclase 3	protein-coding	-1.673	-1.523
1-2909	chr7	43925702	43926702	+	811	NA	Intergenic	Intergenic	-5473	NM_174865	317652		NM_174865	ENSMUSG00000055193	Klk15	-	kallikrein related-peptidase 15	protein-coding	0.346	0.256
1-3294	chr11	42998902	42999902	+	811	NA	Intergenic	Intergenic	-150475	NM_176999	319767		NM_176999	ENSMUSG00000055415	Atp10b	5930426O13Rik|9030605H24Rik	ATPase, class V, type 10B	protein-coding	-2.188	-1.866
1-846	chr10	16402417	16403417	+	811	NA	Intergenic	Intergenic	611140	NR_131087	77538		NR_131087	ENSMUSG00000112227	C330004P14Rik	-	RIKEN cDNA C330004P14 gene	ncRNA	-2.183	-2.039
1-3542	chr17	47230432	47231432	+	811	NA	intron (NM_172622, intron 1 of 16)	B3A|SINE|B2	702	NM_172622	224829		NM_172622	ENSMUSG00000064043	Trerf1	9430096I18Rik|B830015H24|RAPA|Trep-132|Trep132	transcriptional regulating factor 1	protein-coding	-0.548	-0.684
1-1916	chr6	119108081	119109081	+	811	NA	promoter-TSS (NM_001159535)	promoter-TSS (NM_001159535)	-86	NM_001159534	12288		NM_009781	ENSMUSG00000051331	Cacna1c	Cav1.2|Cchl1a1|D930026N18Rik|MBC|MELC-CC	calcium channel, voltage-dependent, L type, alpha 1C subunit	protein-coding	-2.758	-2.742
1-5058	chr6	38218883	38219883	+	811	NA	intron (NM_194061, intron 1 of 19)	intron (NM_194061, intron 1 of 19)	34756	NM_194061	330286		NM_194061	ENSMUSG00000063455	D630045J12Rik	Kiaa1549|mKIAA1549	RIKEN cDNA D630045J12 gene	protein-coding	-0.769	-0.905
1-5474	chr4	48163575	48164575	+	810	NA	intron (NM_026343, intron 4 of 7)	intron (NM_026343, intron 4 of 7)	39156	NM_026343	67727		NM_026343	ENSMUSG00000061455	Stx17	4833418L03Rik|6330411F21Rik|9030425C21Rik	syntaxin 17	protein-coding	-1.012	-1.122
1-3747	chr7	18970677	18971677	+	810	NA	Intergenic	B3|SINE|B2	-16347	NM_194064	378430		NM_194064	ENSMUSG00000051965	Nanos2	nos2	nanos C2HC-type zinc finger 2	protein-coding	-0.477	-0.457
1-2644	chr8	91382844	91383844	+	810	NA	intron (NM_011936, intron 1 of 8)	B3|SINE|B2	69819	NM_011936	26383		NM_011936	ENSMUSG00000055932	Fto	mKIAA1752	FTO alpha-ketoglutarate dependent dioxygenase	protein-coding	-1.221	-1.206
1-10612	chr1	105001876	105002876	+	810	NA	Intergenic	Intergenic	-114077	NR_166438	102634726		NR_166438		Gm29012	-	predicted gene 29012	ncRNA	-1.284	-1.092
1-3066	chr8	92998330	92999330	+	810	NA	3' UTR (NM_009209, exon 14 of 14)	3' UTR (NM_009209, exon 14 of 14)	37783	NM_009209	20538		NM_009209	ENSMUSG00000055368	Slc6a2	NE-T|NET|Slc6a5	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	protein-coding	-0.527	-0.538
1-9295	chr12	112142811	112143811	+	810	NA	Intergenic	Intergenic	-2897	NM_001097621	668303		NM_001097621	ENSMUSG00000021294	Kif26a	mKIAA1236	kinesin family member 26A	protein-coding	-1.575	-1.860
1-3526	chr18	60522833	60523833	+	810	NA	Intergenic	Intergenic	-2821	NM_026302	67665		NM_026302	ENSMUSG00000024603	Dctn4	1110001K06Rik|4930547K17Rik|C130039E17Rik|p62	dynactin 4	protein-coding	-0.155	-0.043
1-249	chr4	62698976	62699976	+	810	NA	intron (NM_001310706, intron 3 of 6)	intron (NM_001310706, intron 3 of 6)	-23815	NR_168135	105247140		NR_166744		Gm11210	-	predicted gene 11210	ncRNA	-1.103	-0.920
1-3303	chr6	90632164	90633164	+	810	NA	intron (NM_027868, intron 4 of 10)	B2_Mm2|SINE|B2	13418	NM_001037493	71699		NM_027868	ENSMUSG00000030089	Slc41a3	1010001P06Rik|SLC41A1-L2	solute carrier family 41, member 3	protein-coding	-0.805	-0.790
1-3935	chr4	134119374	134120374	+	810	NA	intron (NM_026257, intron 8 of 14)	intron (NM_026257, intron 8 of 14)	8859	NM_080559	73723		NM_080559	ENSMUSG00000028843	Sh3bgrl3	1110004L05Rik	SH3 domain binding glutamic acid-rich protein-like 3	protein-coding	-1.612	-1.658
1-5258	chr14	24946763	24947763	+	810	NA	Intergenic	B3|SINE|B2	-161998	NR_153781	102634576		NR_153781		Gm32123	-	predicted gene, 32123	ncRNA	-2.310	-2.246
1-4557	chr4	136652136	136653136	+	809	NA	3' UTR (NM_010142, exon 16 of 16)	3' UTR (NM_010142, exon 16 of 16)	30015	NM_001243262	242707		NM_001243262	ENSMUSG00000070683	Lactbl1	-	lactamase, beta-like 1	protein-coding	-2.104	-2.238
1-2891	chr11	22969168	22970168	+	809	NA	intron (NM_144514, intron 1 of 2)	intron (NM_144514, intron 1 of 2)	-2337	NM_011663	22183		NM_011663		Zrsr2-ps1	D11Ncvs75|Irlgs2|SP2|U2af1-rs1|U2afbp-rs|Zrsr1	zinc finger (CCCH type), RNA binding motif and serine/arginine rich 2, pseudogene 1	pseudo	-1.256	-1.326
1-2861	chr6	38253771	38254771	+	809	NA	promoter-TSS (NM_194061)	promoter-TSS (NM_194061)	-132	NM_194061	330286		NM_194061	ENSMUSG00000063455	D630045J12Rik	Kiaa1549|mKIAA1549	RIKEN cDNA D630045J12 gene	protein-coding	-0.976	-1.074
1-181	chr2	178130758	178131758	+	809	NA	intron (NM_001177789, intron 1 of 12)	MLT1E2|LTR|ERVL-MaLR	-10675	NM_028806	74189		NM_028806	ENSMUSG00000027525	Phactr3	1500003N10Rik|4930415A02Rik|H17739|Scapin1|Scapinin|mKIAA4224	phosphatase and actin regulator 3	protein-coding	-0.946	-0.876
1-5126	chr6	106543017	106544017	+	809	NA	intron (NM_001109751, intron 12 of 18)	intron (NM_001109751, intron 12 of 18)	205520	NM_008370	16192		NM_008370	ENSMUSG00000005364	Il5ra	CD125|CDw125|Il5r	interleukin 5 receptor, alpha	protein-coding	-2.373	-1.827
1-2574	chr6	99008284	99009284	+	809	NA	intron (NM_053202, intron 8 of 18)	B3|SINE|B2	19514	NM_001197322	108655		NM_053202	ENSMUSG00000030067	Foxp1	3110052D19Rik|4932443N09Rik	forkhead box P1	protein-coding	-0.516	-0.678
1-8561	chr15	74909114	74910114	+	809	NA	Intergenic	Intergenic	-27910	NM_025929	67038		NM_025929	ENSMUSG00000063522	Ly6m	2010109I03Rik	lymphocyte antigen 6 family member M	protein-coding	-0.861	-0.811
1-3712	chr4	116072871	116073871	+	809	NA	intron (NM_025641, intron 1 of 3)	B3|SINE|B2	1699	NM_025641	66576		NM_025641	ENSMUSG00000063882	Uqcrh	2210416J04Rik|2310021J10Rik|2610041P16Rik	ubiquinol-cytochrome c reductase hinge protein	protein-coding	-0.625	-0.593
1-2776	chr4	36288830	36289830	+	809	NA	intron (NM_001165999, intron 3 of 7)	intron (NM_001165999, intron 3 of 7)	356123	NR_030545	100124458		NR_030545	ENSMUSG00000077851	Mir876	Mirn876|mir-876|mmu-mir-876	microRNA 876	ncRNA	-0.254	-0.246
1-1741	chr11	82619120	82620120	+	809	NA	Intergenic	B3|SINE|B2	-13733	NR_033582	791422		NR_033582	ENSMUSG00000069796	Gm11426	-	predicted gene 11426	ncRNA	-1.005	-1.009
1-2457	chr7	29061466	29062466	+	809	NA	intron (NM_009109, intron 64 of 105)	intron (NM_009109, intron 64 of 105)	-9640	NR_168916	233045		NR_168916		Gm26604	C130030J05	predicted gene, 26604	ncRNA	-1.242	-1.016
1-3589	chr7	28741261	28742261	+	808	NA	promoter-TSS (NM_023637)	promoter-TSS (NM_023637)	60	NM_011885	24030		NM_011885	ENSMUSG00000045948	Mrps12	Rpms12|rps12	mitochondrial ribosomal protein S12	protein-coding	-1.501	-1.395
1-1909	chr1	124045800	124046800	+	808	NA	promoter-TSS (NM_199021)	promoter-TSS (NM_199021)	-741	NM_199021	269109		NM_199021	ENSMUSG00000036815	Dpp10	6430601K09Rik|DPP X|Dprp3	dipeptidylpeptidase 10	protein-coding	-0.938	-1.070
1-2304	chr5	65535231	65536231	+	808	NA	intron (NM_001376972, intron 1 of 5)	B2_Mm2|SINE|B2	1418	NM_001376972	68552		NM_133697	ENSMUSG00000037822	Smim14	1110003E01Rik|1700127H04Rik|5430439C17Rik|MAd4	small integral membrane protein 14	protein-coding	-0.991	-0.942
1-4129	chr9	45621381	45622381	+	808	NA	intron (NM_001081270, intron 3 of 32)	B4|SINE|B4	-190649	NR_040732	74602		NR_040732	ENSMUSG00000097074	4833428L15Rik	-	RIKEN cDNA 4833428L15 gene	ncRNA	-2.123	-1.871
1-2452	chr5	147906827	147907827	+	808	NA	Intergenic	B3|SINE|B2	-10726	NR_166727	108169118		NR_166727		Gm46943	-	predicted gene, 46943	ncRNA	-1.246	-1.146
1-3277	chr7	30307900	30308900	+	808	NA	promoter-TSS (NM_198027)	promoter-TSS (NM_198027)	-353	NM_198027	233065		NM_198027	ENSMUSG00000042831	Alkbh6	Abh6|C130099A02	alkB homolog 6	protein-coding	-1.759	-1.535
