PeakID (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp
35364	chr1	6380745	6381745	+	23	NA	intron (NM_001195732, intron 1 of 4)	intron (NM_001195732, intron 1 of 4)	21914	NM_001195732	620393		NM_001195732	ENSMUSG00000087247	Alkal1	Augbeta|EG620393|Fam150a	ALK and LTK ligand 1	protein-coding	-0.560	-0.485
27626	chr7	45234684	45235684	+	23	NA	intron (NM_007645, intron 6 of 7)	intron (NM_007645, intron 6 of 7)	3655	NM_007645	12493		NM_007645	ENSMUSG00000030798	Cd37	Tspan26	CD37 antigen	protein-coding	-1.730	-1.884
30227	chr3	119057669	119058669	+	23	NA	intron (NM_170778, intron 13 of 22)	intron (NM_170778, intron 13 of 22)	495989	NM_170778	99586		NM_170778	ENSMUSG00000033308	Dpyd	DHPDHase|DPD|E330028L06Rik	dihydropyrimidine dehydrogenase	protein-coding	-1.015	-1.087
24978-2	chr4	125897770	125898770	+	23	NA	intron (NR_015560, intron 2 of 5)	MIRb|SINE|MIR	24133	NR_015560	72395		NR_015560	ENSMUSG00000085562	2610028E06Rik	-	RIKEN cDNA 2610028E06 gene	ncRNA	-0.689	-1.025
33792	chr14	116926740	116927740	+	23	NA	intron (NM_001079844, intron 1 of 9)	intron (NM_001079844, intron 1 of 9)	1943	NM_011821	23888		NM_011821	ENSMUSG00000058571	Gpc6	-	glypican 6	protein-coding	-0.427	-0.561
37815-2	chr4	107562167	107563167	+	23	NA	intron (NM_147221, intron 2 of 10)	intron (NM_147221, intron 2 of 10)	120922	NR_151717	56296		NM_019872	ENSMUSG00000028610	Dmrtb1	Dmrt6|Prp13	DMRT-like family B with proline-rich C-terminal, 1	protein-coding	-0.548	-0.978
31356	chr3	18670170	18671170	+	23	NA	Intergenic	Intergenic	-27575	NR_166210	102632812		NR_166210		Gm30789	-	predicted gene, 30789	ncRNA	-0.891	-1.260
35992	chr12	106943799	106944799	+	23	NA	Intergenic	Intergenic	11633	NR_166741	105245067		NR_166741	ENSMUSG00000086319	Gm16087	-	predicted gene 16087	ncRNA	-1.381	-1.597
26705	chr14	47805464	47806464	+	23	NA	Intergenic	Intergenic	-48466	NR_166788	78029		NR_166788	ENSMUSG00000115719	4930538L07Rik	-	RIKEN cDNA 4930538L07 gene	ncRNA	-0.963	-1.086
26451	chr19	28439578	28440578	+	23	NA	intron (NM_175459, intron 4 of 10)	intron (NM_175459, intron 4 of 10)	-238146	NR_045330	320176		NR_045330	ENSMUSG00000097735	D930032P07Rik	-	RIKEN cDNA D930032P07 gene	ncRNA	-1.105	-1.197
24702-2	chr8	77187340	77188340	+	23	NA	intron (NM_001083906, intron 6 of 8)	intron (NM_001083906, intron 6 of 8)	264249	NM_001363420	78514		NM_030113	ENSMUSG00000037148	Arhgap10	A930033B01Rik|PS-GAP|PSGAP|PSGAP-m|PSGAP-s	Rho GTPase activating protein 10	protein-coding	-0.403	-0.551
24947-2	chr15	85502558	85503558	+	23	NA	intron (NM_001256072, intron 1 of 4)	intron (NM_001256072, intron 1 of 4)	169	NM_001256072	328577		NM_001256072	ENSMUSG00000096607	7530416G11Rik	-	RIKEN cDNA 7530416G11 gene	protein-coding	-1.631	-1.930
24944	chr14	32976572	32977572	+	23	NA	intron (NM_001146022, intron 49 of 58)	intron (NM_001146022, intron 49 of 58)	-14310	NM_026253	67580		NM_026253	ENSMUSG00000041673	Lrrc18	4930442L21Rik|MTLR1	leucine rich repeat containing 18	protein-coding	-0.500	-0.955
35573	chr8	90069085	90070085	+	23	NA	Intergenic	Intergenic	278667	NM_172913	244579		NM_172913	ENSMUSG00000043668	Tox3	500-9|C230068E13|CAGF9|Tnrc9	TOX high mobility group box family member 3	protein-coding	-0.453	-0.736
25124	chr16	35636327	35637327	+	23	NA	intron (NM_013661, intron 4 of 21)	intron (NM_013661, intron 4 of 21)	95465	NM_013661	20357		NM_013661	ENSMUSG00000052133	Sema5b	SemG|Semag|mKIAA1445	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	protein-coding	-1.247	-1.289
25995-2	chr18	76639220	76640220	+	23	NA	Intergenic	Intergenic	-6850	NR_166695	102634325		NR_166695	ENSMUSG00000117960	Gm31933	-	predicted gene, 31933	ncRNA	-0.623	-0.879
30366	chrX	73479064	73480064	+	23	NA	Intergenic	Intergenic	-4037	NM_007542	12111		NM_007542	ENSMUSG00000031375	Bgn	BG|DSPG1|PG-S1|PGI|SLRR1A	biglycan	protein-coding	-1.472	-1.704
27167	chr4	87367738	87368738	+	23	NA	Intergenic	Intergenic	-137698	NM_172426	76376		NM_172426	ENSMUSG00000037996	Slc24a2	2810021B17Rik|6330417K15Rik|Nckx2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	protein-coding	-1.427	-1.516
46397	chr5	36159347	36160347	+	23	NA	intron (NM_030889, intron 2 of 26)	intron (NM_030889, intron 2 of 26)	-44174	NM_175249	76943		NM_175249	ENSMUSG00000043430	Psapl1	2310020A21Rik	prosaposin-like 1	protein-coding	-0.615	-0.969
34020	chr8	10064068	10065068	+	23	NA	Intergenic	Intergenic	57935	NM_033622	24099		NM_033622	ENSMUSG00000031497	Tnfsf13b	BAFF|BLyS|D8Ertd387e|TALL-1|TALL1|THANK|TNFSF20|Tnlg7a|zTNF4	tumor necrosis factor (ligand) superfamily, member 13b	protein-coding	-0.924	-1.216
26471	chr5	99491999	99492999	+	23	NA	intron (NR_030692, intron 2 of 3)	intron (NR_030692, intron 2 of 3)	-189922	NR_168095	102638080		NR_166665	ENSMUSG00000089743	Gm16226	Gm38691	predicted gene 16226	ncRNA	-0.787	-0.783
25165-2	chr18	76872874	76873874	+	23	NA	intron (NM_001109743, intron 4 of 8)	intron (NM_001109743, intron 4 of 8)	16969	NM_001109743	664805		NM_001109743	ENSMUSG00000091519	Skor2	Corl2|EG664805|Fussel18|Gm7348	SKI family transcriptional corepressor 2	protein-coding	-0.884	-1.182
26762-2	chr8	92610666	92611666	+	23	NA	Intergenic	Intergenic	-63123	NM_022428	64379		NM_022428	ENSMUSG00000031738	Irx6	-	Iroquois homeobox 6	protein-coding	-0.413	-0.607
35092	chr4	91147415	91148415	+	23	NA	Intergenic	Intergenic	224125	NM_001374238	15569		NM_010486	ENSMUSG00000008489	Elavl2	Hub|mel-N1	ELAV like RNA binding protein 1	protein-coding	-0.857	-0.894
26759-2	chr14	33136431	33137431	+	23	NA	intron (NM_001146022, intron 11 of 58)	intron (NM_001146022, intron 11 of 58)	48135	NM_001146022	545030		NM_001146022	ENSMUSG00000051506	Wdfy4	Gm18810	WD repeat and FYVE domain containing 4	protein-coding	-0.431	-0.707
29456	chrX	99809024	99810024	+	23	NA	Intergenic	Intergenic	-10640	NM_001081283	620592		NM_001081283	ENSMUSG00000071719	Nalf2	EG620592|Fam155b|Tmem28|Tnen28	NALCN channel auxiliary factor 2	protein-coding	-1.091	-1.133
25975-4	chr9	121037032	121038032	+	23	NA	intron (NM_177589, intron 35 of 36)	intron (NM_177589, intron 35 of 36)	82446	NR_106058	102465661		NR_106058	ENSMUSG00000106193	Mir7090	mmu-mir-7090	microRNA 7090	ncRNA	-1.267	-1.576
29057	chr11	117374020	117375020	+	23	NA	Intergenic	Intergenic	-39869	NR_132097	105827746		NR_132097	ENSMUSG00000086588	Gm11729	-	predicted gene 11729	ncRNA	-2.373	-2.780
31613	chr11	51084403	51085403	+	23	NA	promoter-TSS (NR_045865)	promoter-TSS (NR_045865)	-184	NR_045865	619293		NM_001033798	ENSMUSG00000072982	9230009I02Rik	-	RIKEN cDNA 9230009I02 gene	ncRNA	-0.322	-0.262
27685	chr4	103862266	103863266	+	23	NA	intron (NM_001369046, intron 1 of 16)	intron (NM_001369046, intron 1 of 16)	243266	NM_001369049	13131		NM_010014	ENSMUSG00000028519	Dab1	C630028C02Rik|scm|scr|scrambler|yot	disabled 1	protein-coding	-0.866	-1.215
29168	chr9	98624399	98625399	+	23	NA	Intergenic	Intergenic	-23220	NM_025485	64655		NM_025485	ENSMUSG00000032459	Mrps22	3100002P07Rik|Rpms22	mitochondrial ribosomal protein S22	protein-coding	-0.132	-0.238
50984	chr13	73419141	73420141	+	23	NA	Intergenic	Intergenic	-47590	NM_001368681	210992		NM_145376	ENSMUSG00000021608	Lpcat1	2900035H07Rik|Aytl2|LPCAT|LPCAT-1|lysoPAFAT|mLPCAT1|rd11	lysophosphatidylcholine acyltransferase 1	protein-coding	-0.454	-0.576
36039	chr12	81167102	81168102	+	23	NA	exon (NM_001146217, exon 8 of 13)	exon (NM_001146217, exon 8 of 13)	1451	NR_037227	100526532		NR_037227	ENSMUSG00000092673	Mir3067	mir-3067|mmu-mir-3067	microRNA 3067	ncRNA	-1.725	-1.832
25754	chr7	125957576	125958576	+	23	NA	intron (NM_001358885, intron 3 of 5)	ID4|SINE|ID	124335	NM_001358885	269994		NM_001101488	ENSMUSG00000046182	Gsg1l	C230098I05Rik|G630023A01Rik|Gm637|g1l	GSG1-like	protein-coding	-1.170	-1.569
25343	chr5	106447526	106448526	+	23	NA	Intergenic	Intergenic	10140	NM_001005477	104382		NM_001005477	ENSMUSG00000034384	Barhl2	E130309B19Rik|MBH1	BarH like homeobox 2	protein-coding	-1.366	-1.301
53888	chrX	53593180	53594180	+	23	NA	Intergenic	Intergenic	-14242	NM_028375	72865		NM_028375	ENSMUSG00000051851	Rtl8c	2900027G03Rik|Cxx1c|Mar8.1|Mart8a	retrotransposon Gag like 8C	protein-coding	-0.178	-0.337
47255	chr17	14433868	14434868	+	23	NA	Intergenic	Intergenic	-35426	NR_027986	74917		NM_183107	ENSMUSG00000117328	4930474M22Rik	-	RIKEN cDNA 4930474M22 gene	ncRNA	-0.800	-0.945
41989	chr9	97534328	97535328	+	23	NA	intron (NM_022319, intron 6 of 17)	intron (NM_022319, intron 6 of 17)	-164870	NM_030219	78911		NM_030219	ENSMUSG00000032451	Trim42	4930486B16Rik	tripartite motif-containing 42	protein-coding	-0.506	-0.762
33128-2	chr18	11393122	11394122	+	23	NA	Intergenic	Intergenic	-239654	NM_001252495	225182		NM_175458	ENSMUSG00000041238	Rbbp8	9930104E21Rik|CtIP|RBBP-8|RIM|SAE2	retinoblastoma binding protein 8, endonuclease	protein-coding	-0.097	-0.163
25441	chr15	87939024	87940024	+	23	NA	Intergenic	Intergenic	-143581	NR_105817	102465209		NR_105817	ENSMUSG00000098938	Mir6393	Gm27424|mmu-mir-6393	microRNA 6393	ncRNA	-1.896	-2.101
29971	chr19	10100790	10101790	+	23	NA	exon (NM_019699, exon 1 of 12)	exon (NM_019699, exon 1 of 12)	213	NM_019699	56473		NM_019699	ENSMUSG00000024665	Fads2	2900042M13Rik|Fads2a|Fadsd2	fatty acid desaturase 2	protein-coding	-1.218	-1.224
35603	chr11	64722265	64723265	+	23	NA	Intergenic	Intergenic	-256270	NM_001362984	68626		NM_023479	ENSMUSG00000020549	Elac2	1110017O07Rik|D11Wsu80e|Hpc2	elaC ribonuclease Z 2	protein-coding	-0.188	-0.276
25029	chr7	96915661	96916661	+	23	NA	Intergenic	Intergenic	-35366	NM_153591	244141		NM_153591	ENSMUSG00000018995	Nars2	-	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	protein-coding	-1.134	-1.472
29775	chr8	103634297	103635297	+	23	NA	intron (NR_045730, intron 1 of 4)	intron (NR_045730, intron 1 of 4)	30998	NR_045730	71058		NR_045730	ENSMUSG00000110336	4933400L20Rik	-	RIKEN cDNA 4933400L20 gene	ncRNA	-0.093	-0.252
28411	chr9	52934606	52935606	+	23	NA	Intergenic	Intergenic	255243	NR_045333	382139		NR_045333	ENSMUSG00000111020	Gm1715	-	predicted gene 1715	ncRNA	-0.258	-0.352
32152	chr13	47917418	47918418	+	23	NA	intron (NR_045156, intron 1 of 2)	intron (NR_045156, intron 1 of 2)	7483	NR_045156	619327		NR_045156	ENSMUSG00000114959	G630093K05Rik	-	RIKEN cDNA G630093K05 gene	ncRNA	-0.462	-0.283
29098	chr6	121440829	121441829	+	23	NA	intron (NM_001033354, intron 2 of 13)	intron (NM_001033354, intron 2 of 13)	32349	NR_110358	243621		NM_001033354	ENSMUSG00000040797	Iqsec3	BRAG3|mKIAA1110|synarfGEF	IQ motif and Sec7 domain 3	protein-coding	0.477	0.084
30686-3	chr9	98301983	98302983	+	23	NA	intron (NM_001357445, intron 1 of 3)	intron (NM_001357445, intron 1 of 3)	5913	NM_001357449	74080		NM_144533	ENSMUSG00000032456	Nmnat3	4933408N02Rik|PNAT3	nicotinamide nucleotide adenylyltransferase 3	protein-coding	-0.408	-0.689
50478	chr11	76508656	76509656	+	23	NA	exon (NM_198018, exon 1 of 22)	exon (NM_198018, exon 1 of 22)	263	NM_198018	109934		NM_198018	ENSMUSG00000017631	Abr	-	active BCR-related gene	protein-coding	-1.471	-1.611
27648	chr6	112032186	112033186	+	23	NA	Intergenic	Intergenic	-178022	NR_027865	67336		NR_027865	ENSMUSG00000100219	1700054K19Rik	-	RIKEN cDNA 1700054K19 gene	ncRNA	-0.309	-0.614
27023-2	chr12	25138476	25139476	+	23	NA	Intergenic	Intergenic	9802	NR_045844	432641		NR_045844		Gm17746	-	predicted gene, 17746	ncRNA	-1.004	-1.189
52049	chr18	80697919	80698919	+	23	NA	exon (NM_001164111, exon 2 of 10)	exon (NM_001164111, exon 2 of 10)	9754	NM_001164111	18018		NM_016791	ENSMUSG00000033016	Nfatc1	2210017P03Rik|NF-ATc|NFAT2|NFATc|Nfatcb	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	protein-coding	-0.752	-0.899
30229	chr7	143497699	143498699	+	23	NA	intron (NM_001042760, intron 10 of 10)	intron (NM_001042760, intron 10 of 10)	4325	NM_009434	22113		NM_009434	ENSMUSG00000010760	Phlda2	Ipl|Tssc3	pleckstrin homology like domain, family A, member 2	protein-coding	-0.749	-0.907
25820-2	chrX	102484825	102485825	+	23	NA	intron (NM_027382, intron 4 of 10)	intron (NM_027382, intron 4 of 10)	19833	NM_027382	70315		NM_027382	ENSMUSG00000067567	Hdac8	2610007D20Rik	histone deacetylase 8	protein-coding	-1.518	-1.880
30462	chr1	190763187	190764187	+	23	NA	Intergenic	Intergenic	148083	NM_178775	320119		NM_178775	ENSMUSG00000089872	Rps6kc1	B130003F20Rik|Rpk118	ribosomal protein S6 kinase polypeptide 1	protein-coding	-0.640	-0.934
29576	chr10	92077826	92078826	+	23	NA	Intergenic	Intergenic	-6141	NR_029812	723955		NR_029812	ENSMUSG00000065524	Mir135a-2	Mirn135a-2|mir-135a-2	microRNA 135a-2	ncRNA	-0.250	-0.545
49821	chr12	109747627	109748627	+	23	NA	TTS (NR_037233)	TTS (NR_037233)	249	NR_037233	100499517		NR_037233	ENSMUSG00000093351	Mir3072	mir-3072|mmu-mir-3072	microRNA 3072	ncRNA	-1.266	-1.475
46806	chrX	103005366	103006366	+	23	NA	Intergenic	Intergenic	-7697	NM_001384267	668382		NM_001384267		Pabpc1l2b	EG668382|Pabpc1l2b-ps|Rbm32b	poly(A) binding protein, cytoplasmic 1-like 2B	protein-coding	-0.263	-0.771
67763	chr11	100133826	100134826	+	23	NA	exon (NM_008469, exon 3 of 8)	exon (NM_008469, exon 3 of 8)	1623	NM_008469	16665		NM_008469	ENSMUSG00000054146	Krt15	K15|Krt1-15	keratin 15	protein-coding	0.206	0.032
37750	chr5	35530626	35531626	+	23	NA	Intergenic	Intergenic	-5500	NM_153107	242939		NM_153107	ENSMUSG00000036596	Cpz	-	carboxypeptidase Z	protein-coding	-1.105	-1.322
28346-2	chr17	7097739	7098739	+	23	NA	Intergenic	Intergenic	-71876	NM_011299	20112		NM_011299	ENSMUSG00000023809	Rps6ka2	90kDa|D17Wsu134e|Rps6ka-rs1|Rsk3|p90rsk|pp90rsk	ribosomal protein S6 kinase, polypeptide 2	protein-coding	-0.839	-1.022
24860	chr1	136926553	136927553	+	23	NA	intron (NM_030676, intron 6 of 8)	intron (NM_030676, intron 6 of 8)	26577	NM_001159769	26424		NM_030676	ENSMUSG00000026398	Nr5a2	D1Ertd308e|Ftf|LRH-1|UF2-H3B	nuclear receptor subfamily 5, group A, member 2	protein-coding	-0.164	-0.123
25437	chr16	60082479	60083479	+	23	NA	intron (NM_007938, intron 5 of 17)	intron (NM_007938, intron 5 of 17)	-443570	NM_001347244	56297		NM_019665	ENSMUSG00000022722	Arl6	1110018H24Rik|2210411E14Rik|BBS3	ADP-ribosylation factor-like 6	protein-coding	-0.714	-0.930
26771	chr11	34226096	34227096	+	23	NA	TTS (NM_033374)	TTS (NM_033374)	-18507	NM_023907	14233		NM_023907	ENSMUSG00000047861	Foxi1	5830401E05Rik|FREAC6|Fkh10|HFH-3|Hfh3	forkhead box I1	protein-coding	-0.347	-0.628
28327	chr4	139025753	139026753	+	23	NA	intron (NM_029857, intron 13 of 16)	intron (NM_029857, intron 13 of 16)	48536	NM_021358	15565		NM_021358	ENSMUSG00000028747	Htr6	5-HT6	5-hydroxytryptamine (serotonin) receptor 6	protein-coding	-1.379	-1.587
25895-2	chr14	98108671	98109671	+	23	NA	intron (NM_007826, intron 1 of 11)	intron (NM_007826, intron 1 of 11)	60594	NM_007826	13134		NM_007826	ENSMUSG00000055639	Dach1	Dac|Dach	dachshund family transcription factor 1	protein-coding	-0.627	-0.722
24657	chr1	152581383	152582383	+	23	NA	intron (NM_016846, intron 3 of 17)	intron (NM_016846, intron 3 of 17)	43334	NM_016846	19731		NM_016846	ENSMUSG00000026482	Rgl1	Rgl|mKIAA0959	ral guanine nucleotide dissociation stimulator,-like 1	protein-coding	-0.610	-0.661
25243	chr12	15879826	15880826	+	23	NA	Intergenic	Intergenic	-63541	NM_144551	217410		NM_144551	ENSMUSG00000020601	Trib2	TRB-2|TRB2	tribbles pseudokinase 2	protein-coding	-0.680	-0.839
26717	chr11	68313077	68314077	+	23	NA	intron (NM_008744, intron 2 of 6)	intron (NM_008744, intron 2 of 6)	73249	NM_008744	18208		NM_008744	ENSMUSG00000020902	Ntn1	Netrin-1	netrin 1	protein-coding	-0.683	-0.663
37009	chr17	15184445	15185445	+	23	NA	Intergenic	Intergenic	55838	NR_046164	328747		NR_046164	ENSMUSG00000097624	Gm5091	C330048F19	predicted gene 5091	ncRNA	-0.786	-0.831
38040	chr15	66905969	66906969	+	23	NA	exon (NM_018865, exon 2 of 5)	exon (NM_018865, exon 2 of 5)	15100	NM_018865	22402		NM_018865	ENSMUSG00000005124	Ccn4	Elm1|Wisp1	cellular communication network factor 4	protein-coding	-1.089	-1.154
29349	chr4	87657640	87658640	+	23	NA	Intergenic	Intergenic	148183	NM_029931	70122		NM_027326	ENSMUSG00000028496	Mllt3	2210011H10Rik|2610012I03Rik|3830408D16Rik|Af9|D4Ertd321e	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3	protein-coding	-0.761	-0.768
25807	chr13	52018342	52019342	+	23	NA	Intergenic	(CAGAGA)n|Simple_repeat|Simple_repeat	-77899	NR_045061	74050		NR_045061	ENSMUSG00000113211	4921525O09Rik	-	RIKEN cDNA 4921525O09 gene	ncRNA	-1.114	-1.314
26554	chr3	154825163	154826163	+	23	NA	intron (NM_177066, intron 23 of 24)	intron (NM_177066, intron 23 of 24)	-114316	NR_166197	102635958		NR_166197	ENSMUSG00000092522	Gm20389	-	predicted gene 20389	ncRNA	-0.477	-0.524
54771	chr6	136025351	136026351	+	23	NA	intron (NM_008171, intron 4 of 14)	intron (NM_008171, intron 4 of 14)	147694	NM_008171	14812		NM_008171	ENSMUSG00000030209	Grin2b	GluN2B|GluRepsilon2|NR2B|Nmdar2b	glutamate receptor, ionotropic, NMDA2B (epsilon 2)	protein-coding	-0.349	-0.389
32251-2	chr18	40628990	40629990	+	23	NA	Intergenic	Intergenic	-92022	NR_166700	102633361		NR_166700	ENSMUSG00000117847	Gm31205	-	predicted gene, 31205	ncRNA	-0.639	-0.894
26467	chr15	8649950	8650950	+	23	NA	intron (NM_148938, intron 4 of 9)	intron (NM_148938, intron 4 of 9)	60357	NM_148938	20512		NM_148938	ENSMUSG00000005360	Slc1a3	B430115D02Rik|Eaat1|GLAST|GLAST-1|GLU-T|GluT-1|Gmt1|MGluT1	solute carrier family 1 (glial high affinity glutamate transporter), member 3	protein-coding	-1.335	-1.200
30514	chr1	184304210	184305210	+	23	NA	Intergenic	Intergenic	252981	NR_040472	73590		NR_040472	ENSMUSG00000101574	1700112H15Rik	-	RIKEN cDNA 1700112H15 gene	ncRNA	-0.418	-0.412
40015	chr12	30231074	30232074	+	23	NA	intron (NR_136915, intron 12 of 16)	intron (NR_136915, intron 12 of 16)	-98950	NM_009417	22018		NM_009417	ENSMUSG00000020673	Tpo	-	thyroid peroxidase	protein-coding	-0.424	-0.437
32074	chr17	25374012	25375012	+	23	NA	TTS (NM_001357726)	TTS (NM_001357726)	3959	NM_012034	26945		NM_012034	ENSMUSG00000033200	Tpsg1	Prss31|Tmt	tryptase gamma 1	protein-coding	-1.190	-1.202
48325	chr2	93677502	93678502	+	23	NA	3' UTR (NM_007442, exon 4 of 4)	3' UTR (NM_007442, exon 4 of 4)	35568	NM_007442	11695		NM_007442	ENSMUSG00000040310	Alx4	lst	aristaless-like homeobox 4	protein-coding	-1.109	-1.045
34750	chr1	77474038	77475038	+	23	NA	intron (NM_007936, intron 3 of 17)	intron (NM_007936, intron 3 of 17)	22230	NR_105770	102465180		NR_105770	ENSMUSG00000099141	Mir6352	Gm27481|mmu-mir-6352	microRNA 6352	ncRNA	-0.950	-0.964
25827	chrX	161790151	161791151	+	23	NA	Intergenic	Intergenic	41471	NM_001374204	195726		NM_001374204	ENSMUSG00000121874	Scml1	Gm1792|Gm47	Scm polycomb group protein like 1	protein-coding	-1.493	-1.960
29685-2	chr6	32280578	32281578	+	23	NA	intron (NM_175750, intron 4 of 31)	intron (NM_175750, intron 4 of 31)	-230063	NR_040277	319849		NR_040277	ENSMUSG00000086763	Plxna4os1	B230378P21Rik	plexin A4, opposite strand 1	ncRNA	-1.111	-1.654
27054	chr14	68038661	68039661	+	23	NA	Intergenic	Intergenic	-44702	NM_010910	18039		NM_010910	ENSMUSG00000022055	Nefl	CMT2E|NF-L|NF68|Nfl	neurofilament, light polypeptide	protein-coding	-0.582	-0.761
34503	chr10	44408767	44409767	+	23	NA	Intergenic	Intergenic	49481	NM_007548	12142		NM_007548	ENSMUSG00000038151	Prdm1	Blimp-1|Blimp1|PRDI-BF1|ZNFPR1A1|b2b1765Clo	PR domain containing 1, with ZNF domain	protein-coding	-0.206	-0.358
38192	chr3	35320040	35321040	+	23	NA	Intergenic	Intergenic	345623	NR_040748	625963		NR_040748	ENSMUSG00000105662	Gm6639	-	predicted gene 6639	ncRNA	-0.039	-0.225
32014	chr13	56171601	56172601	+	23	NA	Intergenic	Intergenic	6784	NM_001168615	212937		NM_145976	ENSMUSG00000049625	Tifab	-	TRAF-interacting protein with forkhead-associated domain, family member B	protein-coding	-0.683	-0.914
37692	chr10	125785418	125786418	+	23	NA	Intergenic	Intergenic	-180301	NM_177152	320398		NM_177152	ENSMUSG00000020105	Lrig3	9030421L11Rik|9130004I02Rik|9430095K15Rik|mKIAA3016	leucine-rich repeats and immunoglobulin-like domains 3	protein-coding	-0.660	-0.660
27389	chrX	107403578	107404578	+	23	NA	promoter-TSS (NM_008409)	promoter-TSS (NM_008409)	-718	NM_008409	16431		NM_008409	ENSMUSG00000031239	Itm2a	Bricd2a|E25|Itm2	integral membrane protein 2A	protein-coding	-0.076	-0.152
32266-2	chrX	98315150	98316150	+	23	NA	intron (NM_013476, intron 6 of 7)	intron (NM_013476, intron 6 of 7)	166893	NM_013476	11835		NM_013476	ENSMUSG00000046532	Ar	Tfm	androgen receptor	protein-coding	-0.198	-0.080
34886	chr17	87797717	87798717	+	23	NA	promoter-TSS (NM_199251)	promoter-TSS (NM_199251)	-223	NM_199251	210741		NM_199251	ENSMUSG00000050138	Kcnk12	mntk1	potassium channel, subfamily K, member 12	protein-coding	-1.954	-2.031
26637-2	chr18	78365431	78366431	+	23	NA	intron (NM_207651, intron 2 of 21)	intron (NM_207651, intron 2 of 21)	-110936	NR_167721	74367		NR_167721	ENSMUSG00000117661	4931439C15Rik	-	RIKEN cDNA 4931439C15 gene	ncRNA	-1.289	-1.391
34619	chr3	30472910	30473910	+	23	NA	intron (NM_001370769, intron 1 of 15)	intron (NM_001370769, intron 1 of 15)	36265	NM_021442	14013		NM_007963	ENSMUSG00000027684	Mecom	D630039M04Rik|Evi-1|Evi1|Jbo|Mds|Mds1|Mds1-Evi1|Prdm3|Znfpr1b1	MDS1 and EVI1 complex locus	protein-coding	0.192	-0.006
24989	chr15	68502887	68503887	+	23	NA	Intergenic	Intergenic	-162098	NR_029718	387228		NR_029718	ENSMUSG00000065437	Mir30d	Mirn30d|mir-30d|mmu-mir-30d	microRNA 30d	ncRNA	-0.650	-0.841
28352	chr7	101002491	101003491	+	23	NA	intron (NM_001302347, intron 1 of 1)	intron (NM_001302347, intron 1 of 1)	9007	NM_008773	18442		NM_008773	ENSMUSG00000032860	P2ry2	P2U1|P2Y2	purinergic receptor P2Y, G-protein coupled 2	protein-coding	-1.345	-1.486
64449	chr5	35432300	35433300	+	23	NA	Intergenic	Intergenic	43939	NM_010445	15371		NM_010445	ENSMUSG00000067438	Hmx1	Nkx5-3	H6 homeobox 1	protein-coding	-0.835	-1.044
31465-2	chr8	103989110	103990110	+	23	NA	Intergenic	Intergenic	-112015	NM_009868	12562		NM_009868	ENSMUSG00000031871	Cdh5	7B4|Cd144|VE-Cad|VECD|VEcad|Vec	cadherin 5	protein-coding	-0.099	-0.304
33678	chrX	11577065	11578065	+	23	NA	Intergenic	Intergenic	249743	NM_001114529	236663		NM_001114529	ENSMUSG00000069038	H2al1j	EG236663|Gm4906	H2A histone family member L1J	protein-coding	-2.702	-2.788
34259	chr1	184300505	184301505	+	23	NA	Intergenic	Intergenic	256686	NR_040472	73590		NR_040472	ENSMUSG00000101574	1700112H15Rik	-	RIKEN cDNA 1700112H15 gene	ncRNA	-0.426	-0.414
29195	chr1	189027338	189028338	+	23	NA	Intergenic	Intergenic	-19998	NM_001359577	226823		NM_172650	ENSMUSG00000026608	Kctd3	4930438A20Rik|9330185B06|E330032J19Rik|NY-REN-45	potassium channel tetramerisation domain containing 3	protein-coding	-1.548	-1.825
