#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr19:23367000-23528998	chr19	23367000	23528998	chr19	23367000	23528998	255,255,0	1.784000	161998	1.716205	1.748198	1.666022	1.717572	1.784360	1.700205	0.0239039999999998	0.616764244694264	0.820501134374592
chr15:81018000-81209998	chr15	81018000	81209998	chr15	81018000	81209998	255,255,0	2.171000	191998	2.093549	2.096362	2.044476	2.074564	2.170999	2.081712	0.0309626666666662	0.520627675846882	0.759789567114447
chr10:62490000-63392998	chr10	62490000	63392998	chr10	62490000	63392998	255,255,0	1.968000	902998	1.968354	1.817296	1.837447	1.903217	1.918023	1.851551	0.0165646666666665	0.769450061648319	0.900390646929952
chr3:55365000-55517998	chr3	55365000	55517998	chr3	55365000	55517998	255,255,0	2.805000	152998	2.770776	2.605806	2.416601	2.610601	2.643556	2.470262	-0.0229213333333342	0.820826178516441	0.925689757257761
chr5:34788000-34898998	chr5	34788000	34898998	chr5	34788000	34898998	255,255,0	1.643000	110998	1.572585	1.538108	1.531931	1.603357	1.642759	1.544920	0.0494706666666666	0.29756744651425	0.58932258365576
chr15:77511000-77693998	chr15	77511000	77693998	chr15	77511000	77693998	255,255,0	1.565000	182998	1.565006	1.481614	1.437388	1.472959	1.527039	1.447405	-0.0122016666666668	0.815135164899663	0.922939333850702
chr4:65601000-66521998	chr4	65601000	66521998	chr4	65601000	66521998	255,255,0	2.620000	920998	2.618880	2.533081	2.466733	2.673017	2.672829	2.549458	0.0922033333333332	0.168241794666941	0.48315524788053
chr2:92370000-92441998	chr2	92370000	92441998	chr2	92370000	92441998	255,255,0	2.137000	71998	2.137824	2.007511	1.963839	2.032032	2.136644	2.124154	0.0612186666666663	0.347283412057262	0.636182835302072
chr6:58593000-58778998	chr6	58593000	58778998	chr6	58593000	58778998	255,255,0	2.044000	185998	2.158362	2.250514	2.180413	2.044127	2.243786	2.020158	-0.0937393333333337	0.22375039477898	0.527527509828695
chrX:115506000-115607998	chrX	115506000	115607998	chrX	115506000	115607998	255,255,0	1.515000	101998	1.116046	1.238164	1.274755	1.183867	1.259225	1.515108	0.109745	0.284798217065885	0.579479185549611
chr7:121143000-121652998	chr7	121143000	121652998	chr7	121143000	121652998	255,255,0	2.204000	509998	2.202466	2.137937	2.146133	2.164014	2.240487	2.143534	0.0204996666666663	0.66929929724458	0.848580425733244
chr4:103353000-104918998	chr4	103353000	104918998	chr4	103353000	104918998	255,255,0	2.080000	1565998	2.166078	2.078948	2.101891	2.060424	2.062867	2.070533	-0.0510310000000003	0.263509651274214	0.565760124193674
chr5:97113000-98201998	chr5	97113000	98201998	chr5	97113000	98201998	255,255,0	3.220000	1088998	3.045358	3.110658	2.887584	3.352585	3.350915	3.220190	0.293363333333333	0.0054419484688578	0.192741887208655
chr11:119040000-119198998	chr11	119040000	119198998	chr11	119040000	119198998	255,255,0	1.916000	158998	2.051673	1.972820	1.916137	1.953143	2.020123	1.930522	-0.0122806666666668	0.820614957121251	0.925689757257761
chr9:91128000-91355998	chr9	91128000	91355998	chr9	91128000	91355998	255,255,0	3.075000	227998	3.060708	3.114819	3.083644	2.650804	2.958571	2.785326	-0.288156666666667	0.00952704960720422	0.213920802765555
chr6:38643000-38699998	chr6	38643000	38699998	chr6	38643000	38699998	255,255,0	2.028000	56998	1.478991	1.613805	1.563261	1.707613	2.027798	1.752958	0.277437333333333	0.0207879077676004	0.252440491563175
chr8:85305000-85412998	chr8	85305000	85412998	chr8	85305000	85412998	255,255,0	1.990000	107998	1.739941	1.857876	1.899931	1.893719	2.203142	1.989748	0.196287	0.0648105843889208	0.344081654902577
chr11:20436000-20705998	chr11	20436000	20705998	chr11	20436000	20705998	255,255,0	2.150000	269998	2.192737	2.229314	2.114028	2.192124	2.204610	2.062877	-0.0254893333333335	0.670755433966478	0.848580425733244
chr12:12615000-12947998	chr12	12615000	12947998	chr12	12615000	12947998	255,255,0	2.069000	332998	2.144170	2.119597	2.129921	2.148305	2.305041	2.068544	0.0427339999999998	0.536934047512298	0.770640513718797
chr4:73209000-73604998	chr4	73209000	73604998	chr4	73209000	73604998	255,255,0	1.757000	395998	1.758009	1.757196	1.808606	1.851949	1.848376	1.862541	0.079685	0.0820461008185548	0.371061949367801
chr7:58566000-59090998	chr7	58566000	59090998	chr7	58566000	59090998	255,255,0	2.452000	524998	2.323518	2.451698	2.335598	2.411088	2.358998	2.263967	-0.0255870000000001	0.678228235541734	0.851628304194405
chr9:95862000-96056998	chr9	95862000	96056998	chr9	95862000	96056998	255,255,0	2.191000	194998	2.005913	1.879718	2.006361	1.943041	2.191468	2.106581	0.116366	0.168751213040862	0.483352870211096
chr9:39468000-40184998	chr9	39468000	40184998	chr9	39468000	40184998	255,255,0	1.940000	716998	1.940368	1.805010	1.740120	1.708692	1.716421	1.720823	-0.113187333333333	0.0984939544354912	0.390660600359272
chr12:54651000-54701998	chr12	54651000	54701998	chr12	54651000	54701998	255,255,0	1.791000	50998	1.660916	1.791271	1.725549	1.582220	1.718397	1.497845	-0.126424666666667	0.111024709485782	0.410664358190972
chr1:146493000-146663998	chr1	146493000	146663998	chr1	146493000	146663998	255,255,0	1.518000	170998	1.351237	1.439963	1.310805	1.518043	1.362281	1.462538	0.0802856666666665	0.218575168687093	0.523309348207183
chr15:99306000-99386998	chr15	99306000	99386998	chr15	99306000	99386998	255,255,0	1.829000	80998	1.800709	1.802382	1.797857	1.837998	1.943735	1.802741	0.061175333333333	0.25621218029426	0.556998451823383
chrX:131907000-131957998	chrX	131907000	131957998	chrX	131907000	131957998	255,255,0	1.679000	50998	1.678901	1.182260	1.410298	1.292086	1.185623	1.380908	-0.137614	0.313309057116207	0.605081079035728
chr5:35787000-35864998	chr5	35787000	35864998	chr5	35787000	35864998	255,255,0	1.907000	77998	1.772579	1.768850	1.769006	1.791649	1.906750	1.714624	0.034196	0.567438822392168	0.790097746062562
chrX:82581000-83876998	chrX	82581000	83876998	chrX	82581000	83876998	255,255,0	1.538000	1295998	1.481609	1.484302	1.510165	1.538253	1.537735	1.841967	0.147293	0.139095277299521	0.448964852995554
chr14:97806000-98186998	chr14	97806000	98186998	chr14	97806000	98186998	255,255,0	2.579000	380998	1.927002	2.093239	2.054341	2.485243	2.573947	2.293638	0.426082	0.00176473664468223	0.177920154319876
chr17:21207000-21590998	chr17	21207000	21590998	chr17	21207000	21590998	255,255,0	1.919000	383998	1.803790	1.934290	1.815662	1.884056	1.895863	1.757312	-0.00550366666666677	0.929506093346406	0.975736095959047
chr10:77124000-77258998	chr10	77124000	77258998	chr10	77124000	77258998	255,255,0	2.136000	134998	2.260072	2.163530	2.152799	2.261910	2.333809	2.136216	0.0518446666666662	0.445023917498521	0.707606387637002
chr11:95382000-95525998	chr11	95382000	95525998	chr11	95382000	95525998	255,255,0	3.049000	143998	3.206865	3.049474	2.918471	2.876658	2.967800	2.789985	-0.180122333333334	0.073950553567783	0.359865640826305
chr4:139080000-139298998	chr4	139080000	139298998	chr4	139080000	139298998	255,255,0	2.040000	218998	2.040089	2.015940	1.911526	1.992860	2.074352	1.957676	0.0191109999999998	0.738183719735122	0.884828005273601
chr9:45984000-46277998	chr9	45984000	46277998	chr9	45984000	46277998	255,255,0	3.125000	293998	3.046387	2.947940	2.781766	3.047830	3.115933	2.863653	0.0837743333333327	0.394238307625109	0.672612677220835
chr3:109020000-109070998	chr3	109020000	109070998	chr3	109020000	109070998	255,255,0	1.804000	50998	1.803798	1.517481	1.475699	1.571171	1.635535	1.668943	0.0262236666666664	0.782723878132296	0.905675805285769
chr18:31914000-32066998	chr18	31914000	32066998	chr18	31914000	32066998	255,255,0	2.610000	152998	2.395818	2.282026	2.183733	2.388674	2.609815	2.213086	0.116666	0.318503557110298	0.607631590956355
chr17:37827000-37874998	chr17	37827000	37874998	chr17	37827000	37874998	255,255,0	1.647000	47998	1.646715	1.117788	1.234542	1.121601	1.103916	1.315736	-0.152597333333334	0.317455945500434	0.607087534830896
chr9:70632000-71102998	chr9	70632000	71102998	chr9	70632000	71102998	255,255,0	2.527000	470998	2.554516	2.431236	2.399864	2.473606	2.526578	2.445776	0.0201146666666666	0.726139380469658	0.877715459656055
chr5:46380000-48359998	chr5	46380000	48359998	chr5	46380000	48359998	255,255,0	2.146000	1979998	2.075466	1.970453	1.967183	2.044016	2.136723	2.024742	0.0641263333333331	0.269355967295098	0.570319260130564
chr3:32598000-32702998	chr3	32598000	32702998	chr3	32598000	32702998	255,255,0	2.012000	104998	1.863039	1.919913	2.011977	1.984017	2.382390	1.998665	0.190047666666667	0.140921274765475	0.450883371116792
chr7:129633000-130511998	chr7	129633000	130511998	chr7	129633000	130511998	255,255,0	3.402000	878998	2.970955	2.955797	2.917048	3.167719	3.395816	3.162719	0.294151333333333	0.00515580224519666	0.18771229794142
chr1:138072000-139475998	chr1	138072000	139475998	chr1	138072000	139475998	255,255,0	2.494000	1403998	2.278836	2.345013	2.344506	2.489879	2.505338	2.377165	0.134675666666667	0.0358330259628657	0.292074631072559
chr11:99240000-99296998	chr11	99240000	99296998	chr11	99240000	99296998	255,255,0	1.779000	56998	1.778590	1.671145	1.716053	1.603957	1.660486	1.572190	-0.109718333333334	0.05944733657812	0.331641465029225
chr9:57657000-57755998	chr9	57657000	57755998	chr9	57657000	57755998	255,255,0	2.089000	98998	2.071094	2.043204	1.977023	2.174629	2.187183	2.089132	0.119874333333333	0.04588266968072	0.304960520461443
chr5:125517000-126752998	chr5	125517000	126752998	chr5	125517000	126752998	255,255,0	2.082000	1235998	2.086774	2.040323	2.039448	2.095812	2.060547	2.075493	0.0217689999999994	0.596635195192231	0.807644134643725
chr6:8205000-8843998	chr6	8205000	8843998	chr6	8205000	8843998	255,255,0	2.699000	638998	2.606321	2.696218	2.666559	2.562047	2.493489	2.517203	-0.132119666666667	0.0228872579039405	0.255746197815899
chr14:55116000-55487998	chr14	55116000	55487998	chr14	55116000	55487998	255,255,0	2.725000	371998	2.635395	2.721779	2.549546	2.631231	2.668292	2.552914	-0.0180943333333336	0.770456599012908	0.900753125366437
chr1:131934000-131984998	chr1	131934000	131984998	chr1	131934000	131984998	255,255,0	1.528000	50998	1.287751	1.528139	1.413429	1.447534	1.370144	1.500308	0.0295556666666666	0.693374410910597	0.858582154889535
chr3:53019000-53459998	chr3	53019000	53459998	chr3	53019000	53459998	255,255,0	4.077000	440998	4.105299	3.911297	3.885473	3.987686	4.062837	3.811037	-0.0135030000000009	0.882125837147878	0.951897615668471
chr14:38982000-39515998	chr14	38982000	39515998	chr14	38982000	39515998	255,255,0	2.120000	533998	1.863920	2.062702	1.952920	1.951018	1.953983	1.877303	-0.0324126666666667	0.61295881015225	0.817120393734799
chr5:31557000-32156998	chr5	31557000	32156998	chr5	31557000	32156998	255,255,0	2.520000	599998	2.658723	2.608435	2.520097	2.615293	2.680433	2.575355	0.0279419999999993	0.620768775034315	0.82307572710319
chr1:53898000-54386998	chr1	53898000	54386998	chr1	53898000	54386998	255,255,0	2.388000	488998	2.511797	2.534852	2.388338	2.464693	2.717089	2.584342	0.110378999999999	0.194648154851085	0.504007071326677
chr14:122490000-122879998	chr14	122490000	122879998	chr14	122490000	122879998	255,255,0	2.747000	389998	2.502462	2.552935	2.396788	2.550014	2.746789	2.521614	0.122077333333333	0.152351332960847	0.462600553576358
chr2:53199000-54128998	chr2	53199000	54128998	chr2	53199000	54128998	255,255,0	2.869000	929998	2.864776	2.805186	2.805027	3.108074	3.236196	2.925864	0.265048333333333	0.0148218007198757	0.233669303422187
chr6:77238000-77603998	chr6	77238000	77603998	chr6	77238000	77603998	255,255,0	2.407000	365998	2.650538	2.437277	2.360071	2.458260	2.691445	2.424827	0.0422153333333327	0.689871524329466	0.857118128858162
chr14:14853000-16391998	chr14	14853000	16391998	chr14	14853000	16391998	255,255,0	2.028000	1538998	2.027643	2.073245	2.016167	2.036943	2.055938	2.032637	0.00282099999999978	0.944772691532319	0.981589979527798
chr8:45432000-45968998	chr8	45432000	45968998	chr8	45432000	45968998	255,255,0	2.629000	536998	2.628767	2.626442	2.622921	2.612618	2.650344	2.551443	-0.021241666666667	0.635643942917634	0.8298194468132
chr5:54144000-56150998	chr5	54144000	56150998	chr5	54144000	56150998	255,255,0	1.563000	2006998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr13:109914000-110042998	chr13	109914000	110042998	chr13	109914000	110042998	255,255,0	2.722000	128998	2.893408	2.626950	2.535292	2.697080	2.811710	2.692419	0.0485196666666666	0.631521585867227	0.827881348285695
chr11:57945000-58112998	chr11	57945000	58112998	chr11	57945000	58112998	255,255,0	2.007000	167998	2.033928	1.947540	1.846660	2.006691	2.086716	1.977143	0.0808073333333331	0.232187142570705	0.53504443593276
chr10:46050000-46235998	chr10	46050000	46235998	chr10	46050000	46235998	255,255,0	1.731000	185998	1.745122	1.789263	1.836526	1.730905	1.736804	1.634088	-0.089704666666667	0.11420287638341	0.414707214732171
chr19:7518000-7625998	chr19	7518000	7625998	chr19	7518000	7625998	255,255,0	2.632000	107998	2.510001	2.526970	2.558592	2.631911	3.056825	2.590633	0.227935333333333	0.108264934598625	0.405385935415997
chr6:22509000-22997998	chr6	22509000	22997998	chr6	22509000	22997998	255,255,0	2.150000	488998	2.046316	2.066450	1.952017	2.069429	2.137655	2.075697	0.0726659999999996	0.182136726737755	0.497269806737555
chr3:80925000-81926998	chr3	80925000	81926998	chr3	80925000	81926998	255,255,0	2.423000	1001998	2.378531	2.340554	2.332565	2.422912	2.495672	2.443730	0.103554666666666	0.0438817860460746	0.303179157629155
chr9:65127000-65192998	chr9	65127000	65192998	chr9	65127000	65192998	255,255,0	2.270000	65998	2.264165	2.270267	2.186590	2.153303	2.437392	2.017879	-0.037482666666667	0.73334385651465	0.882093761813737
chr5:123747000-123914998	chr5	123747000	123914998	chr5	123747000	123914998	255,255,0	1.966000	167998	2.085729	2.028281	1.984609	1.948240	2.047565	1.957207	-0.0485356666666668	0.362513449928678	0.649084850963016
chr1:91419000-91493998	chr1	91419000	91493998	chr1	91419000	91493998	255,255,0	2.058000	74998	1.834804	1.888420	1.807472	1.826386	2.057501	1.763955	0.0390486666666662	0.644986960039046	0.836315840110809
chr5:33384000-33608998	chr5	33384000	33608998	chr5	33384000	33608998	255,255,0	2.380000	224998	2.505762	2.291171	2.234374	2.380245	2.515426	2.279674	0.0480126666666665	0.616653656857476	0.820501134374592
chr12:47343000-49175998	chr12	47343000	49175998	chr12	47343000	49175998	255,255,0	1.629000	1832998	1.743755	1.629437	1.593367	1.602410	1.668984	1.625802	-0.0231210000000003	0.676682722481416	0.851434443172891
chr5:124110000-124268998	chr5	124110000	124268998	chr5	124110000	124268998	255,255,0	2.136000	158998	2.029974	2.000408	2.014796	2.136347	2.229365	2.018994	0.113176	0.105365576786518	0.40062161585521
chrX:152511000-152873998	chrX	152511000	152873998	chrX	152511000	152873998	255,255,0	1.655000	362998	1.691818	1.702790	1.637620	1.701252	1.784803	1.943007	0.132278	0.0962550138266574	0.385595833662567
chr15:11028000-11387998	chr15	11028000	11387998	chr15	11028000	11387998	255,255,0	2.268000	359998	2.456304	2.422584	2.461054	2.338943	2.524962	2.267804	-0.0694110000000004	0.361412809456866	0.647858831358628
chr16:87360000-87497998	chr16	87360000	87497998	chr16	87360000	87497998	255,255,0	1.556000	137998	1.772323	1.555888	1.609913	1.758774	1.690955	1.694833	0.0688126666666666	0.32611139822194	0.614324969109528
chr10:46005000-46832998	chr10	46005000	46832998	chr10	46005000	46832998	255,255,0	1.802000	827998	1.821383	1.801627	1.769017	1.618619	1.632560	1.584532	-0.185438666666667	0.00278211292073351	0.183027531489495
chr5:48423000-48749998	chr5	48423000	48749998	chr5	48423000	48749998	255,255,0	1.921000	326998	1.561258	1.710314	1.706116	1.860362	1.972487	1.920886	0.258682333333334	0.00364948355063262	0.183027531489495
chr1:26361000-26408998	chr1	26361000	26408998	chr1	26361000	26408998	255,255,0	1.796000	47998	1.300447	1.335064	1.796409	1.366357	1.326558	1.321486	-0.139173	0.32463646561915	0.612855423118319
chr1:190932000-191081998	chr1	190932000	191081998	chr1	190932000	191081998	255,255,0	2.208000	149998	2.322080	2.267126	2.208211	2.210639	2.306763	2.149271	-0.0435813333333336	0.472278269396644	0.723392409202291
chr5:99192000-99908998	chr5	99192000	99908998	chr5	99192000	99908998	255,255,0	3.370000	716998	3.369916	3.309983	3.226905	3.272289	3.371702	3.110133	-0.0508933333333339	0.531133347849164	0.767492101114045
chr3:26160000-27140998	chr3	26160000	27140998	chr3	26160000	27140998	255,255,0	1.685000	980998	1.740968	1.684296	1.678633	1.679614	1.664011	1.695494	-0.0215926666666671	0.608494273112365	0.813593334494274
chr2:62292000-62636998	chr2	62292000	62636998	chr2	62292000	62636998	255,255,0	2.005000	344998	1.848799	1.781716	1.842911	1.952958	2.005459	1.923503	0.136164666666667	0.0193593877122405	0.250565637275708
chr6:73371000-73436998	chr6	73371000	73436998	chr6	73371000	73436998	255,255,0	1.977000	65998	1.643202	1.839041	1.906108	1.900648	1.925307	1.976952	0.138185333333333	0.105956902843057	0.401688522435079
chr5:122262000-122351998	chr5	122262000	122351998	chr5	122262000	122351998	255,255,0	2.465000	89998	2.547391	2.500618	2.354477	2.447750	2.514866	2.464626	0.00825199999999958	0.8952204842602	0.958889079677628
chr8:46305000-46553998	chr8	46305000	46553998	chr8	46305000	46553998	255,255,0	2.209000	248998	2.155534	2.135364	2.123309	2.202195	2.321618	2.090442	0.0666826666666667	0.334589104303278	0.624381183093558
chr5:121788000-121850998	chr5	121788000	121850998	chr5	121788000	121850998	255,255,0	1.511000	62998	1.771368	1.620120	1.510975	1.417005	1.494491	1.456481	-0.178162	0.04382991778686	0.303179157629155
chr11:30090000-30668998	chr11	30090000	30668998	chr11	30090000	30668998	255,255,0	2.739000	578998	2.524540	2.489927	2.554228	2.657196	2.739189	2.611587	0.146425666666666	0.0216443574128848	0.253087268207385
chr3:88680000-88769998	chr3	88680000	88769998	chr3	88680000	88769998	255,255,0	1.791000	89998	1.771340	1.498335	1.513391	1.763026	1.695428	1.622715	0.0993676666666664	0.280211222628606	0.575864975430641
chr12:61563000-61613998	chr12	61563000	61613998	chr12	61563000	61613998	255,255,0	1.580000	50998	1.579785	1.178517	1.243500	1.266614	1.475406	1.188522	-0.0237533333333336	0.853381653096883	0.938701665212504
chr13:62904000-63362998	chr13	62904000	63362998	chr13	62904000	63362998	255,255,0	2.551000	458998	2.693979	2.724061	2.547510	2.665927	2.730240	2.599199	0.00993866666666646	0.880080289478397	0.951228844284151
chr13:92571000-92747998	chr13	92571000	92747998	chr13	92571000	92747998	255,255,0	2.699000	176998	2.699380	2.564534	2.578051	2.585501	2.711242	2.506730	-0.012830666666667	0.855899745627123	0.939872071488183
chr11:115482000-115613998	chr11	115482000	115613998	chr11	115482000	115613998	255,255,0	1.658000	131998	1.762976	1.760228	1.694261	1.653529	1.628000	1.535586	-0.13345	0.031952398825132	0.28361661180806
