chr1	x1	x2	chr2	y1	y2	DMSO_merge	4hr_merge	24hr_merge
chr5	115885000	115890000	chr5	116035000	116040000	0.048292	0.0229309199999999	0.02861698
chr5	110915000	110920000	chr5	111015000	111020000	0.03946751	0.0302475	0.02523931
chr5	98310000	98315000	chr5	98770000	98775000	0.11644824	0.04967355	0.05953965
chr5	145830000	145835000	chr5	146050000	146055000	0.04171629	0.01072535	0.002993098
chr5	143975000	143980000	chr5	144140000	144145000	0.04049862	0.0229448999999999	0.02064436
chr5	139785000	139790000	chr5	139965000	139970000	0.09750288	0.0735565	0.022567224
chr5	110435000	110440000	chr5	110625000	110630000	0.05437536	0.03880876	0.03771596
chr5	64630000	64635000	chr5	64780000	64785000	0.20092467	0.09812718	0.0767739
chr5	53165000	53170000	chr5	53430000	53435000	0.08625038	0.04733898	0.04079586
chr5	37770000	37775000	chr5	37835000	37840000	0.0358223	0.03078613	0.02620254
chr5	8755000	8760000	chr5	8830000	8835000	0.0441123999999999	0.03293097	0.03146915
chr5	154650000	154655000	chr5	154810000	154815000	0.0823814	0.02912078	0.03102813
chr5	150270000	150275000	chr5	150350000	150355000	0.1087191	0.05847387	0.05362537
chr5	149380000	149385000	chr5	149560000	149565000	0.1598264	0.076030736	0.05943984
chr5	135885000	135890000	chr5	136210000	136215000	0.0431475	0.02530187	0.0116694
chr5	110440000	110445000	chr5	110590000	110595000	0.114656	0.11047834	0.10202732
chr5	93605000	93610000	chr5	93800000	93805000	0.05307214	0.020846401	0.02332722
chr5	90705000	90710000	chr5	90780000	90785000	0.10417128	0.0808198	0.08163374
chr5	65805000	65810000	chr5	65865000	65870000	0.0513550299999999	0.03547852	0.03819707
chr5	61050000	61055000	chr5	61300000	61305000	0.01918068	0.008744538	0.008871161
chr5	57840000	57845000	chr5	58455000	58460000	0.05501993	0.03081506	0.03347878
chr5	44865000	44870000	chr5	44945000	44950000	0.04292745	0.02201949	0.02577725
chr5	43555000	43560000	chr5	43605000	43610000	0.06207634	0.04685456	0.0402891
chr5	43225000	43230000	chr5	43390000	43395000	0.1357058	0.0959366	0.05820036
chr5	39715000	39720000	chr5	39945000	39950000	0.03668014	0.0164911	0.01418178
chr5	37720000	37725000	chr5	37835000	37840000	0.03160999	0.0135502	0.01250409
chr5	32230000	32235000	chr5	32325000	32330000	0.2540925	0.14377287	0.14636574
chr5	5140000	5145000	chr5	5420000	5425000	0.1662944999999999	0.1581234	0.11463249
chr5	171910000	171915000	chr5	172000000	172005000	0.0678029	0.02496056	0.02166061
chr5	151825000	151830000	chr5	152140000	152145000	0.05566441	0.01311736	0.01968064
chr5	147625000	147630000	chr5	147820000	147825000	0.1925452799999999	0.14824722	0.10913925
chr5	138030000	138035000	chr5	138065000	138070000	0.08848462	0.05908504	0.07042077
chr5	126675000	126680000	chr5	126780000	126785000	0.1046286999999999	0.06075476	0.0905337
chr5	113000000	113005000	chr5	113330000	113335000	0.04482012	0.007436424	0.004579863
chr5	96345000	96350000	chr5	96435000	96440000	0.04705164	0.03372546	0.03530115
chr5	95960000	95965000	chr5	96065000	96070000	0.03993884	0.02206379	0.0204496799999999
chr5	71780000	71785000	chr5	71920000	71925000	0.0418178	0.02411277	0.019565986
chr5	38435000	38440000	chr5	38805000	38810000	0.04611916	0.02170018	0.01391639
chr5	13215000	13220000	chr5	13475000	13480000	0.07077594	0.05139764	0.0568186799999999
chr5	159445000	159450000	chr5	159915000	159920000	0.04249965	0.01353712	0.013879985
chr5	154470000	154475000	chr5	154605000	154610000	0.0671494699999999	0.0554434	0.04065341
chr5	148175000	148180000	chr5	148375000	148380000	0.08628032	0.05049884	0.05689532
chr5	143830000	143835000	chr5	143965000	143970000	0.04559882	0.02054986	0.01910647
chr5	131810000	131815000	chr5	132005000	132010000	0.14013444	0.13898067	0.12345525
chr5	131160000	131165000	chr5	131380000	131385000	0.05001662	0.005649008	0.009325912
chr5	119315000	119320000	chr5	119410000	119415000	0.05146135	0.03381948	0.0362999
chr5	112920000	112925000	chr5	112960000	112965000	0.06163937	0.05057203	0.0423237199999999
chr5	112550000	112555000	chr5	112845000	112850000	0.09854352	0.07405899	0.07124055
chr5	112550000	112555000	chr5	112755000	112760000	0.05095702	0.01471393	0.01674812
chr5	109690000	109695000	chr5	109865000	109870000	0.0284061499999999	0.01159554	0.01136851
chr5	103585000	103590000	chr5	104175000	104180000	0.04595725	0.03578303	0.04386888
chr5	102585000	102590000	chr5	102665000	102670000	0.05002942	0.02693543	0.03510331
chr5	98105000	98110000	chr5	98770000	98775000	0.05728236	0.020467044	0.023510154
chr5	84385000	84390000	chr5	84435000	84440000	0.04846032	0.03697654	0.03143077
chr5	81505000	81510000	chr5	82165000	82170000	0.03638407	0.00637742	0.005059065
chr5	74540000	74545000	chr5	74630000	74635000	0.09574958	0.0588262399999999	0.07060306
chr5	74205000	74210000	chr5	74640000	74645000	0.02734348	0.01498545	0.01329121
chr5	57815000	57820000	chr5	58455000	58460000	0.05086653	0.0342828899999999	0.02927167
chr5	38435000	38440000	chr5	38555000	38560000	0.04144598	0.02881765	0.03005505
chr5	315000	320000	chr5	435000	440000	0.1210776	0.02312016	0.02379841
chr5	180290000	180295000	chr5	180470000	180475000	0.05834892	0.02416113	0.008984605
chr5	177110000	177115000	chr5	177300000	177305000	0.05571716	0.03656691	0.015909508
chr5	176570000	176575000	chr5	176615000	176620000	0.0888399	0.07400017	0.05157085
chr5	164015000	164020000	chr5	164500000	164505000	0.04175901	0.03637943	0.03435385
chr5	159850000	159855000	chr5	159910000	159915000	0.11133262	0.11044448	0.09040516
chr5	127875000	127880000	chr5	128200000	128205000	0.0371125199999999	0.01317004	0.007836929
chr5	112690000	112695000	chr5	112845000	112850000	0.03197909	0.0256193799999999	0.01573665
chr5	103585000	103590000	chr5	103805000	103810000	0.04283621	0.01465739	0.02094499
chr5	90930000	90935000	chr5	91095000	91100000	0.0403931	0.01152671	0.01448956
chr5	87065000	87070000	chr5	87395000	87400000	0.05098042	0.0102609	0.01044082
chr5	57500000	57505000	chr5	57775000	57780000	0.04149939	0.01635932	0.02171887
chr5	32710000	32715000	chr5	32850000	32855000	0.05298215	0.0249216599999999	0.02691271
chr5	159445000	159450000	chr5	159985000	159990000	0.15495294	0.1249025699999999	0.06612342
chr5	149315000	149320000	chr5	149365000	149370000	0.0813569	0.05342924	0.05618495
chr5	140165000	140170000	chr5	140230000	140235000	0.05548723	0.02508774	0.02134412
chr5	111830000	111835000	chr5	112145000	112150000	0.03821774	0.0243951	0.02034528
chr5	94830000	94835000	chr5	94905000	94910000	0.0448626	0.01785441	0.01815391
chr5	91220000	91225000	chr5	91380000	91385000	0.06348113	0.02589048	0.01091098
chr5	81505000	81510000	chr5	81835000	81840000	0.03446333	0.01807604	0.0147526699999999
chr5	64960000	64965000	chr5	65480000	65485000	0.03792449	0.009166707	0.01250472
chr5	53170000	53175000	chr5	53260000	53265000	0.04510098	0.0291048699999999	0.0290628299999999
chr5	9360000	9365000	chr5	9495000	9500000	0.04639239	0.02366379	0.02623227
chr5	169160000	169165000	chr5	169300000	169305000	0.06523628	0.04488094	0.05419578
chr5	168270000	168275000	chr5	168410000	168415000	0.05367564	0.03760777	0.0338875
chr5	157815000	157820000	chr5	157945000	157950000	0.03697681	0.02109723	0.010795412
chr5	145935000	145940000	chr5	146045000	146050000	0.0613668099999999	0.0205895499999999	0.01550099
chr5	82355000	82360000	chr5	82635000	82640000	0.04144965	0.02288994	0.0213865499999999
chr5	120550000	120555000	chr5	120615000	120620000	0.04580797	0.03417093	0.03319236
chr5	64230000	64235000	chr5	64610000	64615000	0.0431954	0.01220413	0.01726511
chr5	61165000	61170000	chr5	61325000	61330000	0.04749911	0.008865005	0.007607166
chr5	42905000	42910000	chr5	43105000	43110000	0.04225973	0.009545182	0.01009519
chr5	39715000	39720000	chr5	40685000	40690000	0.02828383	0.0096330339999999	0.003622587
chr5	38435000	38440000	chr5	38665000	38670000	0.04172978	0.02387993	0.01630799
chr5	16785000	16790000	chr5	16930000	16935000	0.04244052	0.01394921	0.01761366
chr5	160080000	160085000	chr5	160345000	160350000	0.033646	0.0200067	0.009352433
chr5	157510000	157515000	chr5	157710000	157715000	0.04384729	0.0199098	0.02124614
chr5	141890000	141895000	chr5	141955000	141960000	0.0687431	0.05920788	0.04327583
chr5	120465000	120470000	chr5	120605000	120610000	0.04300827	0.0277339	0.02454304
chr5	88785000	88790000	chr5	88880000	88885000	0.03426478	0.0250344799999999	0.02550218
chr5	115315000	115320000	chr5	115370000	115375000	0.04512808	0.02676698	0.02669172
chr5	79925000	79930000	chr5	80080000	80085000	0.03766604	0.01920956	0.0168274
chr5	74315000	74320000	chr5	74640000	74645000	0.0667788	0.04902782	0.04881326
chr5	57775000	57780000	chr5	57885000	57890000	0.03716227	0.02451946	0.02253779
chr5	57295000	57300000	chr5	57775000	57780000	0.03285198	0.0085246219999999	0.007016244
chr5	57300000	57305000	chr5	57380000	57385000	0.03656752	0.03177099	0.03127452
chr5	40505000	40510000	chr5	40675000	40680000	0.04205928	0.0287359599999999	0.04758554
chr5	107470000	107475000	chr5	107565000	107570000	0.03801882	0.02633653	0.02218645
chr5	94620000	94625000	chr5	94685000	94690000	0.04142811	0.0343422	0.03214784
chr5	87780000	87785000	chr5	88720000	88725000	0.02714283	0.0235716799999999	0.005098104
chr5	65035000	65040000	chr5	65480000	65485000	0.02921845	0.01900052	0.010973238
chr5	64810000	64815000	chr5	65480000	65485000	0.03158114	0.007338638	0.003353494
chr5	36415000	36420000	chr5	36690000	36695000	0.09774058	0.06212312	0.04203146
chr5	178075000	178080000	chr5	178140000	178145000	0.0906256	0.03513829	0.02587412
chr5	173760000	173765000	chr5	173885000	173890000	0.0375196599999999	0.01919884	0.01594056
chr5	169700000	169705000	chr5	169855000	169860000	0.04817576	0.0421816	0.03958614
chr5	159765000	159770000	chr5	159905000	159910000	0.04898827	0.03423881	0.02338883
chr5	159580000	159585000	chr5	159910000	159915000	0.0258879399999999	0.01412955	0.01014696
chr5	111750000	111755000	chr5	112005000	112010000	0.02602078	0.01476616	0.01341793
chr5	87780000	87785000	chr5	88690000	88695000	0.03880426	0.0244078	0.006834315
chr5	66305000	66310000	chr5	66755000	66760000	0.06323166	0.05195062	0.0351695999999999
chr5	172980000	172985000	chr5	173140000	173145000	0.0418433599999999	0.01852678	0.0144793499999999
chr5	168985000	168990000	chr5	169545000	169550000	0.03751471	0.01564733	0.01448658
chr5	163565000	163570000	chr5	163695000	163700000	0.07582356	0.05796916	0.0626821
chr5	123420000	123425000	chr5	123610000	123615000	0.03634627	0.01210751	0.01075306
chr5	121965000	121970000	chr5	122155000	122160000	0.0483187999999999	0.01773454	0.01893381
chr5	118985000	118990000	chr5	119410000	119415000	0.03965457	0.0159704	0.005071318
chr5	95960000	95965000	chr5	96335000	96340000	0.04117114	0.013044	0.01472016
chr5	86880000	86885000	chr5	86965000	86970000	0.1310601	0.14772453	0.13331823
chr5	57780000	57785000	chr5	58460000	58465000	0.04804879	0.02153453	0.02412301
chr5	38550000	38555000	chr5	38805000	38810000	0.03950965	0.01670006	0.01656774
chr5	15835000	15840000	chr5	15990000	15995000	0.0332008	0.01942846	0.02923356
chr5	163305000	163310000	chr5	163405000	163410000	0.03803873	0.02600212	0.03199553
chr5	160080000	160085000	chr5	160180000	160185000	0.05013839	0.02484833	0.02006863
chr5	134405000	134410000	chr5	134585000	134590000	0.05538742	0.02550784	0.01582711
chr5	73585000	73590000	chr5	73690000	73695000	0.03380346	0.0274481	0.02893208
chr5	73085000	73090000	chr5	73200000	73205000	0.05485883	0.02111002	0.02477698
chr5	58890000	58895000	chr5	59005000	59010000	0.0486075299999999	0.02711222	0.01853937
chr5	43400000	43405000	chr5	43480000	43485000	0.0506553599999999	0.01562444	0.01763179
chr5	32705000	32710000	chr5	33180000	33185000	0.05558425	0.0301999199999999	0.02702713
chr5	10280000	10285000	chr5	10420000	10425000	0.04965603	0.01456626	0.01435983
chr5	113335000	113340000	chr5	113605000	113610000	0.04001689	0.014894888	0.011882841
chr5	107385000	107390000	chr5	107565000	107570000	0.03554915	0.01730703	0.01560124
chr5	107570000	107575000	chr5	107670000	107675000	0.03093901	0.02220335	0.01376368
chr5	94970000	94975000	chr5	95175000	95180000	0.04536144	0.02123597	0.0184966399999999
chr5	57495000	57500000	chr5	58460000	58465000	0.04003515	0.01999797	0.011368041
chr5	55405000	55410000	chr5	55690000	55695000	0.06033863	0.013252836	0.01680202
chr5	40365000	40370000	chr5	40685000	40690000	0.0335705399999999	0.007941765	0.02176099
chr5	39600000	39605000	chr5	39690000	39695000	0.05219997	0.02779239	0.03598948
chr5	32920000	32925000	chr5	33185000	33190000	0.03074087	0.0161105699999999	0.01704308
chr5	169590000	169595000	chr5	169695000	169700000	0.04335582	0.02016289	0.01408494
chr5	159150000	159155000	chr5	159270000	159275000	0.04654784	0.0251542999999999	0.01879855
chr5	127285000	127290000	chr5	127440000	127445000	0.042634	0.03196615	0.02111277
chr5	91500000	91505000	chr5	91630000	91635000	0.03326089	0.0216729	0.0238336
chr5	64810000	64815000	chr5	64955000	64960000	0.0389323699999999	0.01171677	0.01488277
chr5	38555000	38560000	chr5	38665000	38670000	0.03432941	0.01763903	0.01258164
chr5	18390000	18395000	chr5	18695000	18700000	0.07259538	0.0370399	0.03909464
chr5	16790000	16795000	chr5	17130000	17135000	0.03659286	0.01828804	0.01073905
chr5	13985000	13990000	chr5	14155000	14160000	0.03593763	0.011622526	0.019209612
chr5	151000000	151005000	chr5	151115000	151120000	0.05070325	0.005282758	0.0047388299999999
chr5	147950000	147955000	chr5	148120000	148125000	0.09147184	0.0870765	0.06571114
chr5	98455000	98460000	chr5	98765000	98770000	0.03515393	0.02620992	0.0289603199999999
chr5	96515000	96520000	chr5	96600000	96605000	0.0427469	0.02244226	0.02116153
chr5	93190000	93195000	chr5	93580000	93585000	0.02682399	0.011724	0.008159435
chr5	83720000	83725000	chr5	84255000	84260000	0.02396865	0.002456291	0.003695669
chr5	82635000	82640000	chr5	83470000	83475000	0.02696546	0.0060877	0.006636029
chr5	81425000	81430000	chr5	81745000	81750000	0.02555191	0.0115821769999999	0.01166482
chr5	60675000	60680000	chr5	60880000	60885000	0.03922672	0.02004624	0.0170656
chr5	9895000	9900000	chr5	10030000	10035000	0.0836802	0.07790542	0.07606206
chr5	170810000	170815000	chr5	170910000	170915000	0.03542598	0.02361933	0.02030048
chr5	154650000	154655000	chr5	154755000	154760000	0.04455749	0.01730982	0.02429732
chr5	131170000	131175000	chr5	131260000	131265000	0.03783655	0.02189865	0.020455497
chr5	93080000	93085000	chr5	93580000	93585000	0.03102339	0.008083198	0.00766372
chr5	83075000	83080000	chr5	83470000	83475000	0.02633086	0.009405907	0.008112408
chr5	59515000	59520000	chr5	59795000	59800000	0.05762594	0.03814898	0.04690638
chr5	28340000	28345000	chr5	28420000	28425000	0.02645695	0.01922822	0.01534309
chr5	16995000	17000000	chr5	17125000	17130000	0.04217478	0.03596994	0.02935561
chr5	159530000	159535000	chr5	159915000	159920000	0.0276775	0.01225874	0.00925611
chr5	154185000	154190000	chr5	154400000	154405000	0.03894629	0.00615674	0.0051670729999999
chr5	149035000	149040000	chr5	149265000	149270000	0.0232441499999999	0.01072223	0.00659031
chr5	128520000	128525000	chr5	128670000	128675000	0.0369599	0.0137803	0.01453403
chr5	111155000	111160000	chr5	111475000	111480000	0.03974598	0.02917428	0.02684319
chr5	95860000	95865000	chr5	95955000	95960000	0.03392417	0.01932194	0.01815317
chr5	88495000	88500000	chr5	88660000	88665000	0.02577245	0.0133727	0.01522866
chr5	74670000	74675000	chr5	74915000	74920000	0.0374079899999999	0.02102078	0.0072851489999999
chr5	74385000	74390000	chr5	74640000	74645000	0.02805813	0.02016465	0.01726822
chr5	73220000	73225000	chr5	73445000	73450000	0.0491324	0.009195416	0.005772952
chr5	64145000	64150000	chr5	64610000	64615000	0.03344576	0.01110009	0.007835021
chr5	54515000	54520000	chr5	54740000	54745000	0.0456602	0.01609665	0.01927224
chr5	31820000	31825000	chr5	32075000	32080000	0.05736424	0.02579227	0.03360734
chr5	28775000	28780000	chr5	28895000	28900000	0.02611489	0.02069503	0.01410205
chr5	23820000	23825000	chr5	23990000	23995000	0.03945227	0.02154917	0.02196316
chr5	9360000	9365000	chr5	9540000	9545000	0.0349888	0.02592784	0.0279779699999999
chr5	7925000	7930000	chr5	8455000	8460000	0.01968139	0.01367274	0.01106305
chr5	146655000	146660000	chr5	146965000	146970000	0.04465972	0.02211301	0.02348989
chr5	107385000	107390000	chr5	107670000	107675000	0.02017522	0.01183589	0.01077131
chr5	57885000	57890000	chr5	58185000	58190000	0.02679842	0.01828301	0.02355273
chr5	57435000	57440000	chr5	58455000	58460000	0.06811834	0.05969436	0.013304616
chr5	31925000	31930000	chr5	32075000	32080000	0.05289672	0.03686915	0.0325528999999999
chr5	178280000	178285000	chr5	178550000	178555000	0.12271842	0.0972794699999999	0.11729823
chr5	157365000	157370000	chr5	157715000	157720000	0.02342144	0.005988103	0.0066064999999999
chr5	143005000	143010000	chr5	143400000	143405000	0.02779133	0.00422372	0.00696411
chr5	141335000	141340000	chr5	141560000	141565000	0.0320826	0.005077096	0.002565309
chr5	128210000	128215000	chr5	128840000	128845000	0.03208359	0.01433105	0.01028782
chr5	125410000	125415000	chr5	125555000	125560000	0.02705659	0.02737918	0.02010181
chr5	113675000	113680000	chr5	115065000	115070000	0.0217261	0.01614011	0.01273876
chr5	107465000	107470000	chr5	107670000	107675000	0.0188661699999999	0.01564385	0.0120176
chr5	92910000	92915000	chr5	93060000	93065000	0.06489558	0.05934946	0.05060904
chr5	83720000	83725000	chr5	83920000	83925000	0.05866388	0.05608244	0.07270802
chr5	72365000	72370000	chr5	72840000	72845000	0.02366077	0.003530549	0.005610241
chr5	40755000	40760000	chr5	40875000	40880000	0.04145459	0.0048211009999999	0.00741408
chr5	33185000	33190000	chr5	33420000	33425000	0.03872594	0.01277869	0.01913093
chr5	27685000	27690000	chr5	28005000	28010000	0.02262272	0.01724274	0.01926345
chr5	19790000	19795000	chr5	20225000	20230000	0.02571221	0.01309844	0.0098116
chr5	10145000	10150000	chr5	10230000	10235000	0.03530254	0.01840108	0.01561765
chr5	8955000	8960000	chr5	9205000	9210000	0.02295073	0.01566463	0.01550155
chr5	177395000	177400000	chr5	177495000	177500000	0.04488251	0.02045489	0.01420464
chr5	170435000	170440000	chr5	170620000	170625000	0.0485144099999999	0.0307940599999999	0.02403975
chr5	159510000	159515000	chr5	159985000	159990000	0.03541844	0.01395032	0.007324134
chr5	138645000	138650000	chr5	139260000	139265000	0.0361873699999999	0.008275798	0.002459588
chr5	135555000	135560000	chr5	135830000	135835000	0.03368999	0.0206261	0.008351218
chr5	127290000	127295000	chr5	127490000	127495000	0.07575446	0.0497163	0.04640764
