Chr	Start	End	Conc	Conc_dTAG_4hr	Conc_DMSO	Fold	p-value	FDR
chr5	108481365	108481765	6.7281817303216	6.44329711790431	6.96598128390873	-0.432362497077927	0.381933020537169	0.3992295532553
chr7	37181957	37182357	9.42343151549109	9.09507442253361	9.69073605879635	-0.471500992820067	0.381935142525785	0.3992295532553
chr9	88416	88816	5.52753200035657	5.1734554863007	5.81160746957959	-0.486133461284507	0.381954859381553	0.399236909352906
chr1	56709296	56709696	5.19912213207911	4.42600162752453	5.69977078984325	-0.578765723687515	0.382036021850186	0.3993084886306
chr1	43227253	43227653	9.40067532547242	9.06550645290882	9.6724698828991	-0.476496304646836	0.382064884145802	0.399325400222362
chr15	43285527	43285927	8.46823082162136	8.17418349104501	8.71237414095343	-0.44239752097002	0.382209563510127	0.399463356001041
chr2	152189894	152190294	7.89666351909675	7.5304347560693	8.18849356785576	-0.498484210214018	0.382362556927039	0.399609991700799
chrX	131728757	131729157	6.38191301827309	6.03985598517524	6.65821236505089	-0.478693922022411	0.382406295278426	0.399642438163623
chr3	152444024	152444424	5.81487421132757	4.64796788907205	6.45144049077459	-0.528608978124896	0.382529098533945	0.399757508315245
chr2	60998923	60999323	6.85919045480202	6.26031493832018	7.28113446810763	-0.57575096746939	0.382580307561412	0.399797754611071
chr1	184805571	184805971	9.62074136505629	9.27284757991852	9.90083018386202	-0.485564887677094	0.382629487220408	0.399835877608821
chr11	2420665	2421065	9.43653906265993	9.08651868350229	9.71800229067693	-0.48698994447365	0.38264381911057	0.399837584453407
chrX	26653613	26654013	6.46991563905295	6.12746439245424	6.74647172356149	-0.478222881590605	0.382736770115945	0.399921440254886
chr12	5988570	5988970	10.6061007176613	10.2197026240088	10.9105682404488	-0.509990544281881	0.382782999147079	0.399956472345912
chr12	14238279	14238679	7.45096120215982	7.09988447999231	7.73310590198429	-0.488949903300286	0.382872851271702	0.400037080833291
chr18	63890920	63891320	5.45562004003241	5.15154954676203	5.70662538349591	-0.450023865974372	0.382936498315341	0.400090305022236
chr2	17918789	17919189	5.82509528143257	5.50940723121914	6.08395461248679	-0.455487008541036	0.38313010778842	0.40027930532663
chr2	67650791	67651191	9.40654988780553	9.0752287080421	9.67581254557894	-0.473165381836006	0.383157807943536	0.400294963294008
chr2	217713453	217713853	9.83693228246184	9.49648257529832	10.1121836327872	-0.480093461269852	0.383176025351151	0.400300713677229
chr22	44626185	44626585	9.94884291411456	9.59924800560438	10.2300314289582	-0.486473681256482	0.383299345725336	0.40041626020549
chr10	97914746	97915146	9.96571401213006	9.61070581953407	10.2503878005266	-0.490135650572621	0.383377227365899	0.40047904131994
chr12	46933954	46934354	7.73746744365347	7.40097667501936	8.01012926967349	-0.476869165462356	0.383384880824053	0.40047904131994
chrX	40651646	40652046	6.98095137329349	6.17298436335776	7.49576930858018	-0.574348890036593	0.383524721301568	0.400609966216046
chr16	11396222	11396622	10.2833463573283	9.90523778295018	10.582654676448	-0.504703046576106	0.383535663339877	0.400609966216046
chr7	45917582	45917982	8.65094256337903	8.28947575391446	8.9397466601783	-0.493802496701401	0.383782611525265	0.400852849468075
chr3	12891944	12892344	8.98155193712356	8.67573950581814	9.23374167890512	-0.452419199112038	0.383796495902646	0.400852849468075
chr15	76150915	76151315	6.75526578631456	6.4274921962298	7.02218407210325	-0.467403182491213	0.383806386945836	0.400852849468075
chr14	80356409	80356809	6.38123139295812	5.73538738362653	6.825772542052	-0.577881240646537	0.383869141502337	0.400905093319317
chr20	7859312	7859712	8.30827583507409	8.03062217241204	8.5410206215781	-0.426156662870917	0.383914563853743	0.400939232904239
chr4	36399748	36400148	7.22848264456018	6.62963597330771	7.6504124416771	-0.574218937166501	0.383997509318471	0.40100877642434
chr11	88886776	88887176	8.50799246135906	8.20824517129524	8.7560479138194	-0.446567022932879	0.384006625805783	0.40100877642434
chr4	176034494	176034894	6.77809741475428	6.43092835188723	7.05771708573758	-0.485562064610451	0.384088826745751	0.401081314885532
chr2	121080131	121080531	8.68916052158209	8.36248735228834	8.95534966207628	-0.468877733173429	0.384104170311566	0.401084035637072
chr20	21505163	21505563	10.2932089989618	9.92102438708593	10.5888007617134	-0.50080286312831	0.384209771875239	0.401181001062366
chr6	83514840	83515240	7.64822902400729	7.05641511574881	8.06668006397232	-0.572602530794433	0.384770639476265	0.401753320241051
chr18	43620928	43621328	7.17526978107621	6.88870974978314	7.41423440533025	-0.435127305854601	0.385098770542797	0.402082600659251
chr10	61733305	61733705	6.93849754401506	6.03679328121086	7.48914799569951	-0.562204128105963	0.385402745625175	0.402386638752566
chr7	111098631	111099031	5.92629706780972	4.71300398135391	6.57588213469502	-0.516595743779909	0.38559341866484	0.402560328134411
chr6	155327478	155327878	7.83705854706237	7.56297131322785	8.06729432109804	-0.421548530397734	0.385594673882359	0.402560328134411
chr4	180828440	180828840	7.13385948965989	6.76954674596139	7.42447398006268	-0.494750874838233	0.386070337468556	0.403030265382399
chr19	46487816	46488216	9.88342998466838	9.52548255530609	10.1699871847948	-0.490750794472257	0.386070405705971	0.403030265382399
chr7	19121964	19122364	7.14779301937569	6.46675701221274	7.60856994655789	-0.576046056429199	0.386232448149143	0.403186058908997
chr9	101459003	101459403	8.67557470250287	8.38850243442393	8.91489507391188	-0.434467606183971	0.386606631616194	0.403563287683964
chr20	9617203	9617603	7.78715003949198	7.51478667509808	8.01616926171966	-0.419643047825632	0.386751287449117	0.403700904621593
chr18	22799040	22799440	7.40833753607305	7.13623934780837	7.63716940068869	-0.419399729635503	0.386772546951939	0.403709424604284
chr4	94621454	94621854	5.46543583493626	4.20158008592299	6.12861691290566	-0.506797450469065	0.386785092642597	0.403709424604284
chr7	150276081	150276481	6.72094272603988	6.44993322984862	6.94900476952356	-0.42063650741188	0.386901461205287	0.403817498971456
chr21	39518309	39518709	9.72861008079468	9.39281315843087	10.0008168527643	-0.475002170628506	0.387011465065997	0.403918923415859
chr10	24989667	24990067	5.57438954779763	4.63525662900498	6.13847866712468	-0.555068202425243	0.387028295558577	0.403923100505565
chr16	48164838	48165238	9.63626336775243	9.28684998734009	9.91733463495978	-0.484397857896505	0.387227902425823	0.404118026040963
chr22	20697503	20697903	9.74414925066144	9.39746171847049	10.0234569887477	-0.482576571741058	0.387253669908037	0.404131522749383
chr8	17724401	17724801	5.30186306271755	4.98999924039983	5.55814873588152	-0.459757971889148	0.387366654340863	0.404223694928957
chr10	112314836	112315236	9.65555719864663	9.35415299814482	9.90474498411245	-0.447516509963856	0.387377602877988	0.404223694928957
chr8	114230070	114230470	5.81581319668326	5.50337173372133	6.07248834713708	-0.452547281105003	0.387380506065401	0.404223694928957
chr12	6039983	6040383	10.1497494753979	9.78025639109986	10.4436444068495	-0.497400808451884	0.387405911369298	0.40423680843336
chr13	23871701	23872101	5.67987281617231	4.95448954185275	6.16030718475714	-0.573763791648489	0.387581176146139	0.404406286022915
chr14	34324355	34324755	6.6208106229132	6.3216889340387	6.86843796957621	-0.446673007069875	0.387705358053833	0.404522453742496
chr6	130885347	130885747	8.45130919494284	8.08000832310784	8.74634438665315	-0.498374337044901	0.38776313242565	0.404569328032289
chr4	66688618	66689018	6.09555248185924	5.23384199243757	6.63130713711208	-0.563031165643073	0.387973203594112	0.40477509150324
chr14	54312172	54312572	6.09186895551977	5.72439707183651	6.38448625351591	-0.491851512055456	0.388096453763779	0.404890263399493
chr3	124079276	124079676	6.66994663305342	6.0936515701782	7.08063080775444	-0.567407330143042	0.388150074242786	0.404932787346187
chr6	145704169	145704569	6.02676046275738	5.27428674298617	6.51878293516828	-0.571534964114065	0.388366585406988	0.405145236547389
chr3	40178935	40179335	9.0514800101444	8.74727692166324	9.30257559376055	-0.449333640046421	0.388394596093932	0.405161033899073
chr3	192444479	192444879	9.26543991278399	8.87126002734492	9.57470714509066	-0.51085200607978	0.388407804833855	0.40516138978975
chr4	31370839	31371239	6.88641809565745	6.23526375054385	7.33344644005881	-0.572601473725569	0.388647843363504	0.40539835168577
chr6	75208906	75209306	8.97458772428199	8.64551194307499	9.24236765622834	-0.468976319035261	0.388799834085997	0.405543458305422
chr1	17125752	17126152	10.2262731901116	9.85057655370483	10.5240713118908	-0.500368328894194	0.388906535228256	0.405641316905131
chr12	15584413	15584813	7.02171427690972	6.26266269468522	7.51650399574609	-0.570385917792173	0.388990301011873	0.405715247539198
chr15	57372163	57372563	5.91651621400502	5.56752010475742	6.19731787681633	-0.479450189334156	0.389382016438837	0.406110352819134
chr6	112502711	112503111	5.87825517621188	5.25341675325204	6.31282479848648	-0.570496317782698	0.38950572535549	0.406220463985213
chr1	94805807	94806207	9.46654922033927	9.15178969101301	9.72478471696541	-0.457811968860421	0.3895133943736	0.406220463985213
chr1	178532306	178532706	9.25853326492938	8.92153737308131	9.53152614451443	-0.474513878035171	0.38958438066027	0.40628103844765
chrX	117996909	117997309	6.21103994885089	5.30530413063481	6.76316082355214	-0.555660441612381	0.389598119999595	0.406281910459934
chr18	36017628	36018028	5.65676855192422	4.91666273196256	6.14353910057634	-0.570576346927083	0.389651005793574	0.406323603888798
chr8	12866772	12867172	5.97616198933433	5.57949940367809	6.28695174087317	-0.513581316313559	0.389718342207125	0.406380362997607
chr16	75385501	75385901	6.08667412090178	5.06120824901826	6.68002632390544	-0.538996077238078	0.389759587641068	0.40640991277459
chr1	84772330	84772730	9.19566407091862	8.85033493537423	9.4740909217988	-0.480324457424797	0.389800883599063	0.406439513275174
chr12	22709314	22709714	7.14628432764819	6.57140717557298	7.55625259018733	-0.565168923487364	0.390026141011873	0.406660919303316
chr8	85973373	85973773	6.31920993670288	5.99914739275533	6.58099930036831	-0.462487150092158	0.390103416772542	0.40672802264626
chr10	123559311	123559711	10.190769497308	9.8335963972372	10.4768311313189	-0.488242412096762	0.390254406510711	0.406871974365178
chr19	32570210	32570610	8.53683621023799	8.24765637844246	8.7776180303272	-0.435222675685407	0.390303787990108	0.406909985181264
chr17	74493335	74493735	7.70929595854063	7.41784593361508	7.95164796224214	-0.436589002871149	0.39033311237962	0.406927083716753
chr19	34555426	34555826	5.88250139425441	5.53635514181967	6.16145828942569	-0.480044107075721	0.390740922361325	0.407338743954147
chr6	166106077	166106477	6.41912047904032	6.07729373508007	6.69526979278835	-0.473981709245525	0.390762106918329	0.407347341848616
chr10	119199409	119199809	10.0434319312654	9.68869255475944	10.3279331524705	-0.486139727487878	0.391225032896053	0.407816414314971
chr2	64807398	64807798	6.14158232724364	5.78591582230951	6.42667849809728	-0.4830459509451	0.391385968581128	0.407970668809017
chr17	39152832	39153232	9.71429019864499	9.3652074749153	9.99514783477157	-0.48218041676343	0.391524874697331	0.408101950794322
chr19	3163242	3163642	10.2984841873304	9.92887969029509	10.5924494596619	-0.495310785580628	0.391628400922008	0.40819634744054
chr6	137094337	137094737	7.31021396435537	7.06348186775332	7.52084805291426	-0.393944501762032	0.391885759440254	0.408451072740657
chr5	122156702	122157102	6.59498265581891	5.96221096179306	7.03334345814784	-0.568095872664739	0.391946358085046	0.408500710900793
chr12	115917153	115917553	9.46585046446271	9.12105631216965	9.74393001619151	-0.478902562806476	0.392191679381595	0.408742864050321
chr20	46128549	46128949	7.42936856190894	7.0944308495342	7.70101132467951	-0.470670182655802	0.39220997074022	0.408748397997461
chr6	52724432	52724832	6.12307792872128	5.78467218208706	6.39699380117828	-0.470990291516608	0.392291298754325	0.408817388819299
chrX	131813160	131813560	5.84991888723464	5.53459991240728	6.10853033231737	-0.455993488341048	0.392302137490873	0.408817388819299
chr11	95764215	95764615	5.59537096373239	4.95227581010455	6.03861934159172	-0.568071795437564	0.392335410269319	0.408838531345977
chr12	82517033	82517433	6.07173011232279	5.770369240877	6.32088831456483	-0.441741806010949	0.392627098835702	0.409128949301379
chr1	119549634	119550034	6.96169185542012	6.65304081852547	7.21580651734673	-0.450090565064911	0.392734541908778	0.409227365182398
chrX	131746855	131747255	5.63326242922483	5.31459547246126	5.89411864040954	-0.453688809221752	0.392798928334371	0.409280911230164
chr11	120511058	120511458	10.0209081385292	9.66639872640087	10.3052616915915	-0.48516522013622	0.3929473684	0.409422031396784
chr10	63866406	63866806	7.58099528180377	7.28091359886097	7.82927943481445	-0.443566888623865	0.392968018157511	0.409429998601157
chr10	60768821	60769221	6.10550312998827	5.52094190775804	6.52033994815878	-0.563342621963926	0.393086589548018	0.409536228109081
chr11	69240685	69241085	5.75894121419215	5.42619588379748	6.02914231211787	-0.468826363799241	0.393095989523955	0.409536228109081
chrX	11533090	11533490	6.40660985978963	5.56824928101882	6.93340109022924	-0.557841347765095	0.393395925278066	0.409835147539388
chr5	39599787	39600187	6.21782703207372	5.86006065814819	6.50426839687255	-0.487112662311947	0.393911556969955	0.410358749191496
chr15	71801132	71801532	8.90277840325129	8.60654311382889	9.14842649849323	-0.440396754245918	0.394052908482147	0.410492421404663
chr22	36221776	36222176	6.96054484475889	6.64174877252185	7.22148745161776	-0.457185517409285	0.394303668988664	0.410740054436301
chr13	24228840	24229240	7.11858873748658	6.85691779710489	7.34000646539379	-0.407930666885949	0.39438563893796	0.410806330095873
chr4	41888089	41888489	6.01339403817851	5.41438535868098	6.43540367453286	-0.563250948488562	0.394393386237753	0.410806330095873
chr5	146291457	146291857	5.46021769853065	4.2224013955104	6.11647244658472	-0.498489148515174	0.394615878737741	0.411024484744137
chrX	57821715	57822115	7.45536991981092	7.18452277286724	7.68331708009975	-0.415177563276044	0.394750013697538	0.411150596450478
chr8	104417995	104418395	9.71117633937571	9.3873562894667	9.9754706715639	-0.462715340807312	0.394800509410264	0.411189588508897
chr17	68759834	68760234	9.04603618120437	8.71950291813591	9.31213255273127	-0.464380260764935	0.395068315414125	0.411454901843832
chr3	178155515	178155915	6.43202222996513	6.12094919060563	6.68777428987803	-0.448869321541426	0.39520212108763	0.411580643867374
chrX	131816714	131817114	5.65154842625088	5.34782380964415	5.90231831126232	-0.442888532034802	0.395405223494377	0.411778543812385
chr6	3209073	3209473	7.25110759751335	6.9538282315433	7.49747240391655	-0.438410119929654	0.39560411689057	0.411972047510696
chr15	77902887	77903287	7.60424502685784	7.30770979753593	7.85009910678865	-0.439606515944165	0.395632631247062	0.411988115887033
chr17	31437267	31437667	9.61517833580728	9.27436481093535	9.89066706871954	-0.474617838552434	0.39570038007073	0.412045038272607
chr2	43022214	43022614	8.09956384111354	7.2622159805267	8.62596174922369	-0.554747706133849	0.395750338622751	0.412083432395732
chr4	127188859	127189259	6.34218286351821	6.00643461456019	6.61435769978201	-0.470852088806609	0.395772540981014	0.41209292320996
chr19	49430728	49431128	5.7542487251557	5.41267126701704	6.0302355849739	-0.472268573865978	0.395891623909921	0.412203285673479
