#rep1_rep2_merge_0 Stitched Peaks
#Created from /pbld/raidix/home/tpopay/GEO_data/Kang2020/interphase_H3K27ac_rep_june24/rep_merge/ROSE/TSS-2500_stitch-12500/rep1_rep2_merge_0_12.5KB_STITCHED_TSS_DISTAL_REGION_MAP.txt
#Ranked by rep1_rep2.interphase.H3K27ac.merge.bam
#Using cutoff of 13708.555 for Super-Stitched Peaks
#Created on Jul 05 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	rep1_rep2.interphase.H3K27ac.merge.bam	rep1_rep2.interphase.input.merge.bam	stitchedPeakRank	isSuper
1_rep1_rep2_merge_0.001_peak_32659_lociStitched	chr18	63378868	63379627	1	760	442.0416	70.7388	18097	0
2_rep1_rep2_merge_0.001_peak_24372_lociStitched	chr15	56204889	56205660	2	638	510.8646	139.9365	18098	0
1_rep1_rep2_merge_0.001_peak_50237_lociStitched	chr3	155308432	155308969	1	538	397.4874	26.5815	18099	0
2_rep1_rep2_merge_0.001_peak_48994_lociStitched	chr3	117498899	117499733	2	641	494.6454	123.7656	18100	0
1_rep1_rep2_merge_0.001_peak_43250_lociStitched	chr20	50071052	50071457	1	406	372.4785	1.701	18101	0
1_rep1_rep2_merge_0.001_peak_40343_lociStitched	chr2	200663044	200663606	1	563	424.2538	53.5586	18102	0
2_rep1_rep2_merge_0.001_peak_66952_lociStitched	chr7	66635044	66636493	2	639	386.883	16.3737	18103	0
2_rep1_rep2_merge_0.001_peak_4811_lociStitched	chr1	169200793	169201776	2	713	448.5429	78.1485	18104	0
2_rep1_rep2_merge_0.001_peak_54647_lociStitched	chr4	141684602	141685412	2	562	541.566	171.234	18105	0
2_rep1_rep2_merge_0.001_peak_30431_lociStitched	chr17	64081775	64082891	2	709	511.7976	141.5088	18106	0
2_rep1_rep2_merge_0.001_peak_7411_lociStitched	chr10	784559	785276	2	601	396.0708	25.812	18107	0
rep1_rep2_merge_0.001_peak_71866	chr8	116879795	116880512	1	718	452.427	82.3116	18108	0
2_rep1_rep2_merge_0.001_peak_19740_lociStitched	chr13	43153303	43154407	2	668	488.7408	118.68	18109	0
1_rep1_rep2_merge_0.001_peak_37205_lociStitched	chr2	67974631	67975437	1	807	459.823	89.7884	18110	0
rep1_rep2_merge_0.001_peak_41700	chr2	237423034	237423914	1	881	431.64	61.688	18111	0
2_rep1_rep2_merge_0.001_peak_66292_lociStitched	chr7	33722064	33722984	2	635	414.276	44.344	18112	0
2_rep1_rep2_merge_0.001_peak_8361_lociStitched	chr10	33508943	33509929	2	775	474.9562	105.1076	18113	0
2_rep1_rep2_merge_0.001_peak_43498_lociStitched	chr20	57546574	57548336	2	451	517.147	147.3032	18114	0
1_rep1_rep2_merge_0.001_peak_18178_lociStitched	chr12	104177793	104178299	1	507	454.2362	84.4008	18115	0
1_rep1_rep2_merge_0.001_peak_52921_lociStitched	chr4	71456326	71456856	1	531	430.148	60.314	18116	0
2_rep1_rep2_merge_0.001_peak_11928_lociStitched	chr11	18367987	18368961	2	678	495.1816	125.3538	18117	0
2_rep1_rep2_merge_0.001_peak_4435_lociStitched	chr1	156161180	156161986	2	733	404.4508	34.658	18118	0
1_rep1_rep2_merge_0.001_peak_45843_lociStitched	chr3	8821665	8822317	1	653	449.6844	80.0656	18119	0
2_rep1_rep2_merge_0.001_peak_51381_lociStitched	chr3	191962941	191964101	2	717	457.388	87.812	18120	0
2_rep1_rep2_merge_0.001_peak_32119_lociStitched	chr18	45402432	45403360	2	706	470.4032	100.8736	18121	0
2_rep1_rep2_merge_0.001_peak_53615_lociStitched	chr4	98938138	98939093	2	710	466.04	96.7415	18122	0
1_rep1_rep2_merge_0.001_peak_33650_lociStitched	chr19	16382733	16383355	1	623	443.9836	74.7644	18123	0
2_rep1_rep2_merge_0.001_peak_71630_lociStitched	chr8	104967068	104975900	2	867	1436.9664	1067.7888	18124	0
2_rep1_rep2_merge_0.001_peak_51250_lociStitched	chr3	188656183	188657135	2	722	514.2704	145.18	18125	0
1_rep1_rep2_merge_0.001_peak_36263_lociStitched	chr2	39696311	39696981	1	671	438.649	69.613	18126	0
2_rep1_rep2_merge_0.001_peak_5289_lociStitched	chr1	184117529	184118580	2	713	407.1574	38.1513	18127	0
1_rep1_rep2_merge_0.001_peak_19280_lociStitched	chr13	27022512	27023395	1	884	439.1159	70.1985	18128	0
1_rep1_rep2_merge_0.001_peak_76243_lociStitched	chr9	137218408	137218987	1	580	373.8603	5.1531	18129	0
2_rep1_rep2_merge_0.001_peak_23323_lociStitched	chr14	102095272	102096272	2	819	408.1	39.4	18130	0
1_rep1_rep2_merge_0.001_peak_26913_lociStitched	chr16	31512559	31513202	1	644	427.9165	59.2203	18131	0
2_rep1_rep2_merge_0.001_peak_63395_lociStitched	chr6	105192426	105193352	2	660	474.9454	106.3974	18132	0
2_rep1_rep2_merge_0.001_peak_37069_lociStitched	chr2	63552803	63554007	2	559	558.656	190.1116	18133	0
2_rep1_rep2_merge_0.001_peak_5025_lociStitched	chr1	177872915	177873943	2	748	469.5904	101.1552	18134	0
1_rep1_rep2_merge_0.001_peak_14901_lociStitched	chr11	128789848	128790541	1	694	417.9483	49.6188	18135	0
2_rep1_rep2_merge_0.001_peak_67195_lociStitched	chr7	78301055	78301944	2	636	445.5668	77.2541	18136	0
1_rep1_rep2_merge_0.001_peak_10865_lociStitched	chr10	116771151	116771610	1	460	398.3202	30.0186	18137	0
2_rep1_rep2_merge_0.001_peak_5471_lociStitched	chr1	193674215	193675196	2	679	477.2565	108.9891	18138	0
2_rep1_rep2_merge_0.001_peak_12057_lociStitched	chr11	27160685	27161609	2	823	472.7184	104.5968	18139	0
1_rep1_rep2_merge_0.001_peak_16155_lociStitched	chr12	46585682	46586508	1	827	403.6662	35.6006	18140	0
1_rep1_rep2_merge_0.001_peak_75765_lociStitched	chr9	126722512	126723164	1	653	381.9416	13.8876	18141	0
2_rep1_rep2_merge_0.001_peak_68971_lociStitched	chr7	143415451	143416361	2	667	461.825	93.912	18142	0
2_rep1_rep2_merge_0.001_peak_52074_lociStitched	chr4	20615708	20616608	2	838	453.24	85.41	18143	0
2_rep1_rep2_merge_0.001_peak_72735_lociStitched	chr8	133247484	133248560	2	772	413.0764	45.2996	18144	0
2_rep1_rep2_merge_0.001_peak_38162_lociStitched	chr2	111945927	111946647	2	599	438.192	70.416	18145	0
2_rep1_rep2_merge_0.001_peak_23023_lociStitched	chr14	88985878	88986721	2	581	427.2324	59.6001	18146	0
rep1_rep2_merge_0.001_peak_68595	chr7	130882403	130883122	1	720	409.2548	41.6301	18147	0
1_rep1_rep2_merge_0.001_peak_40695_lociStitched	chr2	213037114	213037771	1	658	449.4537	82.0593	18148	0
2_rep1_rep2_merge_0.001_peak_58199_lociStitched	chr5	90746866	90747940	2	648	446.0322	78.8316	18149	0
1_rep1_rep2_merge_0.001_peak_14381_lociStitched	chr11	111677229	111677711	1	483	413.4114	46.272	18150	0
1_rep1_rep2_merge_0.001_peak_22624_lociStitched	chr14	70666148	70667008	1	861	426.13	58.996	18151	0
1_rep1_rep2_merge_0.001_peak_42752_lociStitched	chr20	36064321	36064728	1	408	375.4168	8.6691	18152	0
1_rep1_rep2_merge_0.001_peak_19117_lociStitched	chr13	19713893	19714456	1	564	452.9898	86.3079	18153	0
1_rep1_rep2_merge_0.001_peak_59084_lociStitched	chr5	130652491	130652993	1	503	439.0492	72.539	18154	0
1_rep1_rep2_merge_0.001_peak_46521_lociStitched	chr3	28590236	28590881	1	646	421.2495	54.8895	18155	0
2_rep1_rep2_merge_0.001_peak_46603_lociStitched	chr3	30577811	30578572	2	578	420.3764	54.031	18156	0
2_rep1_rep2_merge_0.001_peak_14060_lociStitched	chr11	96964446	96965333	2	648	438.9763	72.6453	18157	0
1_rep1_rep2_merge_0.001_peak_19312_lociStitched	chr13	27658719	27659356	1	638	457.6845	91.4095	18158	0
2_rep1_rep2_merge_0.001_peak_1531_lociStitched	chr1	36203574	36204426	2	750	410.1528	43.878	18159	0
1_rep1_rep2_merge_0.001_peak_65739_lociStitched	chr7	15041495	15042208	1	714	464.9473	98.6792	18160	0
2_rep1_rep2_merge_0.001_peak_22348_lociStitched	chr14	64192086	64193037	2	871	440.6934	74.5584	18161	0
2_rep1_rep2_merge_0.001_peak_77399_lociStitched	chrX	74118927	74120008	2	689	458.2359	92.2093	18162	0
1_rep1_rep2_merge_0.001_peak_64574_lociStitched	chr6	141989550	141990084	1	535	458.172	92.1684	18163	0
2_rep1_rep2_merge_0.001_peak_26812_lociStitched	chr16	29856900	29857899	2	637	422.577	56.7432	18164	0
1_rep1_rep2_merge_0.001_peak_63042_lociStitched	chr6	75735656	75736530	1	875	471.7852	106.4532	18165	0
1_rep1_rep2_merge_0.001_peak_39750_lociStitched	chr2	178552601	178553161	1	561	427.28	62.048	18166	0
1_rep1_rep2_merge_0.001_peak_40501_lociStitched	chr2	204491149	204491591	1	443	407.524	42.2994	18167	0
1_rep1_rep2_merge_0.001_peak_25625_lociStitched	chr15	86754498	86755101	1	604	430.8435	65.727	18168	0
1_rep1_rep2_merge_0.001_peak_1025_lociStitched	chr1	24914369	24914949	1	581	378.624	13.514	18169	0
2_rep1_rep2_merge_0.001_peak_20181_lociStitched	chr13	64278230	64279188	2	638	507.261	142.1672	18170	0
1_rep1_rep2_merge_0.001_peak_56512_lociStitched	chr5	21262975	21263574	1	600	404.325	39.534	18171	0
1_rep1_rep2_merge_0.001_peak_68068_lociStitched	chr7	110618322	110618757	1	436	409.2915	44.544	18172	0
2_rep1_rep2_merge_0.001_peak_5079_lociStitched	chr1	178451363	178452397	2	650	551.2254	186.5336	18173	0
2_rep1_rep2_merge_0.001_peak_37467_lociStitched	chr2	73896391	73897332	2	684	401.7129	37.0754	18174	0
1_rep1_rep2_merge_0.001_peak_71103_lociStitched	chr8	87917706	87918503	1	798	459.9487	95.3212	18175	0
1_rep1_rep2_merge_0.001_peak_14974_lociStitched	chr11	130719184	130719721	1	538	411.6105	47.0949	18176	0
1_rep1_rep2_merge_0.001_peak_64756_lociStitched	chr6	147201782	147202450	1	669	420.2388	55.8448	18177	0
1_rep1_rep2_merge_0.001_peak_24430_lociStitched	chr15	58306565	58307381	1	817	443.8224	79.56	18178	0
2_rep1_rep2_merge_0.001_peak_49278_lociStitched	chr3	125351634	125352501	2	602	460.2903	96.0636	18179	0
1_rep1_rep2_merge_0.001_peak_53896_lociStitched	chr4	109920704	109921355	1	652	421.3923	57.288	18180	0
1_rep1_rep2_merge_0.001_peak_69858_lociStitched	chr8	27032532	27033349	1	818	401.147	37.0918	18181	0
1_rep1_rep2_merge_0.001_peak_54426_lociStitched	chr4	133146382	133147197	1	816	422.9035	59.006	18182	0
1_rep1_rep2_merge_0.001_peak_17855_lociStitched	chr12	93453343	93454308	1	966	429.1355	65.3305	18183	0
1_rep1_rep2_merge_0.001_peak_77938_lociStitched	chrX	134692370	134693133	1	764	437.2753	73.4769	18184	0
1_rep1_rep2_merge_0.001_peak_39926_lociStitched	chr2	187391284	187391783	1	500	436.9743	73.3031	18185	0
2_rep1_rep2_merge_0.001_peak_17163_lociStitched	chr12	70246281	70247133	2	603	470.4744	106.926	18186	0
2_rep1_rep2_merge_0.001_peak_24221_lociStitched	chr15	49434816	49435887	2	656	473.8104	110.4201	18187	0
2_rep1_rep2_merge_0.001_peak_55995_lociStitched	chr4	187167376	187172596	2	1004	1028.34	665.028	18188	0
2_rep1_rep2_merge_0.001_peak_64150_lociStitched	chr6	131602690	131603543	2	639	427.6942	64.4868	18189	0
1_rep1_rep2_merge_0.001_peak_28998_lociStitched	chr17	31011105	31011971	1	867	391.6052	28.4048	18190	0
1_rep1_rep2_merge_0.001_peak_16359_lociStitched	chr12	50311918	50312479	1	562	393.4854	30.3501	18191	0
2_rep1_rep2_merge_0.001_peak_52157_lociStitched	chr4	26076497	26077419	2	807	471.5108	108.6116	18192	0
rep1_rep2_merge_0.001_peak_29877	chr17	48557199	48557805	1	607	429.048	66.1752	18193	0
2_rep1_rep2_merge_0.001_peak_33634_lociStitched	chr19	16301627	16302496	2	785	432.5882	69.7807	18194	0
3_rep1_rep2_merge_0.001_peak_1965_lociStitched	chr1	45766949	45767866	3	788	406.5978	43.8326	18195	0
1_rep1_rep2_merge_0.001_peak_14493_lociStitched	chr11	117026725	117027584	1	860	456.5585	93.8887	18196	0
2_rep1_rep2_merge_0.001_peak_11808_lociStitched	chr11	13760784	13761719	2	828	420.376	57.783	18197	0
1_rep1_rep2_merge_0.001_peak_30013_lociStitched	chr17	50348769	50349333	1	565	379.854	17.3148	18198	0
2_rep1_rep2_merge_0.001_peak_54820_lociStitched	chr4	147646057	147647109	2	783	498.4376	135.9184	18199	0
1_rep1_rep2_merge_0.001_peak_76481_lociStitched	chrX	12825303	12825946	1	644	470.9332	108.667	18200	0
1_rep1_rep2_merge_0.001_peak_5141_lociStitched	chr1	180083438	180083969	1	532	420.1272	57.879	18201	0
2_rep1_rep2_merge_0.001_peak_20714_lociStitched	chr13	95484953	95485935	2	726	453.0948	90.9332	18202	0
1_rep1_rep2_merge_0.001_peak_26118_lociStitched	chr16	2226071	2226571	1	501	396.75	34.75	18203	0
1_rep1_rep2_merge_0.001_peak_56484_lociStitched	chr5	18698236	18698686	1	451	407.565	45.63	18204	0
1_rep1_rep2_merge_0.001_peak_44220_lociStitched	chr21	36260178	36260657	1	480	406.8147	44.9302	18205	0
1_rep1_rep2_merge_0.001_peak_31407_lociStitched	chr18	3350525	3351189	1	665	439.8336	78.02	18206	0
1_rep1_rep2_merge_0.001_peak_13017_lociStitched	chr11	65150384	65151255	1	872	409.6313	47.8179	18207	0
2_rep1_rep2_merge_0.001_peak_56091_lociStitched	chr5	7876550	7877595	2	790	473.9075	112.1285	18208	0
2_rep1_rep2_merge_0.001_peak_25816_lociStitched	chr15	92869062	92870111	2	750	424.7401	63.1498	18209	0
3_rep1_rep2_merge_0.001_peak_73172_lociStitched	chr9	6218134	6231180	3	1240	1778.1698	1416.7956	18210	0
1_rep1_rep2_merge_0.001_peak_18839_lociStitched	chr12	122646492	122646967	1	476	435.8125	74.765	18211	0
2_rep1_rep2_merge_0.001_peak_53658_lociStitched	chr4	100497467	100498310	2	636	461.5425	100.5699	18212	0
1_rep1_rep2_merge_0.001_peak_42102_lociStitched	chr20	6769943	6770817	1	875	383.5986	22.724	18213	0
rep1_rep2_merge_0.001_peak_71868	chr8	116890408	116891008	1	601	418.92	58.26	18214	0
1_rep1_rep2_merge_0.001_peak_67712_lociStitched	chr7	99860373	99861115	1	743	405.9482	45.3362	18215	0
2_rep1_rep2_merge_0.001_peak_68519_lociStitched	chr7	129595869	129597141	2	745	506.256	145.7712	18216	0
2_rep1_rep2_merge_0.001_peak_52931_lociStitched	chr4	72076397	72077238	2	620	476.5947	116.1421	18217	0
1_rep1_rep2_merge_0.001_peak_75265_lociStitched	chr9	113398382	113398845	1	464	396.4669	36.0677	18218	0
2_rep1_rep2_merge_0.001_peak_2172_lociStitched	chr1	53971413	53982570	2	675	1065.4935	705.1224	18219	0
2_rep1_rep2_merge_0.001_peak_49643_lociStitched	chr3	138389844	138390831	2	791	443.4591	83.1054	18220	0
2_rep1_rep2_merge_0.001_peak_77446_lociStitched	chrX	78452716	78455759	2	557	765.9231	405.6319	18221	0
2_rep1_rep2_merge_0.001_peak_8155_lociStitched	chr10	29757261	29758137	2	679	463.5792	103.368	18222	0
2_rep1_rep2_merge_0.001_peak_44663_lociStitched	chr22	21037384	21038465	2	599	475.0995	114.9103	18223	0
1_rep1_rep2_merge_0.001_peak_51272_lociStitched	chr3	189564177	189564799	1	623	424.0796	63.9416	18224	0
1_rep1_rep2_merge_0.001_peak_48331_lociStitched	chr3	99472796	99473517	1	722	446.9479	86.8805	18225	0
2_rep1_rep2_merge_0.001_peak_72827_lociStitched	chr8	140238121	140239053	2	694	411.2916	51.26	18226	0
rep1_rep2_merge_0.001_peak_61927	chr6	31830372	31831258	1	887	438.7472	78.7654	18227	0
2_rep1_rep2_merge_0.001_peak_58765_lociStitched	chr5	115241885	115243013	2	806	471.7296	111.7848	18228	0
2_rep1_rep2_merge_0.001_peak_5884_lociStitched	chr1	204319956	204320716	2	661	403.408	43.472	18229	0
2_rep1_rep2_merge_0.001_peak_13635_lociStitched	chr11	78295588	78296689	2	552	504.8085	144.8916	18230	0
1_rep1_rep2_merge_0.001_peak_19903_lociStitched	chr13	46961933	46962500	1	568	420.6006	61.0092	18231	0
1_rep1_rep2_merge_0.001_peak_71444_lociStitched	chr8	98340427	98340977	1	551	417.78	58.41	18232	0
4_rep1_rep2_merge_0.001_peak_19585_lociStitched	chr13	36766681	36788459	4	1800	2539.3148	2179.9778	18233	0
1_rep1_rep2_merge_0.001_peak_33223_lociStitched	chr19	6232948	6233551	1	604	373.7997	14.5323	18234	0
2_rep1_rep2_merge_0.001_peak_37822_lociStitched	chr2	99448453	99449301	2	632	450.5424	91.3296	18235	0
1_rep1_rep2_merge_0.001_peak_16621_lociStitched	chr12	55919259	55920035	1	777	390.4832	31.2728	18236	0
2_rep1_rep2_merge_0.001_peak_62051_lociStitched	chr6	34771431	34772400	2	748	483.3372	124.1289	18237	0
2_rep1_rep2_merge_0.001_peak_70483_lociStitched	chr8	51961956	51962855	2	789	497.2369	138.1763	18238	0
2_rep1_rep2_merge_0.001_peak_59400_lociStitched	chr5	138696916	138707539	2	683	1224.8319	865.7745	18239	0
2_rep1_rep2_merge_0.001_peak_71472_lociStitched	chr8	99605912	99606934	2	724	422.1882	63.1596	18240	0
2_rep1_rep2_merge_0.001_peak_45513_lociStitched	chr22	42236356	42237578	2	649	473.4028	114.3792	18241	0
2_rep1_rep2_merge_0.001_peak_6371_lociStitched	chr1	217528165	217529021	2	702	460.2712	101.2648	18242	0
1_rep1_rep2_merge_0.001_peak_4491_lociStitched	chr1	157148072	157148799	1	728	410.6823	51.7624	18243	0
1_rep1_rep2_merge_0.001_peak_53822_lociStitched	chr4	107085321	107085826	1	506	404.404	45.5005	18244	0
1_rep1_rep2_merge_0.001_peak_61802_lociStitched	chr6	30264067	30264674	1	608	405.9616	47.1032	18245	0
2_rep1_rep2_merge_0.001_peak_7089_lociStitched	chr1	237568957	237570018	2	726	461.8533	103.1292	18246	0
1_rep1_rep2_merge_0.001_peak_50584_lociStitched	chr3	167227611	167228131	1	521	410.748	52.052	18247	0
2_rep1_rep2_merge_0.001_peak_77950_lociStitched	chrX	135000279	135004134	2	666	740.16	381.645	18248	0
1_rep1_rep2_merge_0.001_peak_5407_lociStitched	chr1	189751605	189752251	1	647	437.665	79.1996	18249	0
1_rep1_rep2_merge_0.001_peak_70592_lociStitched	chr8	57058810	57059415	1	606	414.6065	56.144	18250	0
1_rep1_rep2_merge_0.001_peak_40167_lociStitched	chr2	193966869	193967349	1	481	405.12	46.752	18251	0
1_rep1_rep2_merge_0.001_peak_41644_lociStitched	chr2	237025463	237026334	1	872	412.1572	54.2633	18252	0
1_rep1_rep2_merge_0.001_peak_53670_lociStitched	chr4	101114503	101115074	1	572	445.5513	87.7056	18253	0
2_rep1_rep2_merge_0.001_peak_870_lociStitched	chr1	21956487	21957348	2	658	400.9677	43.2222	18254	0
2_rep1_rep2_merge_0.001_peak_66963_lociStitched	chr7	66884219	66885170	2	640	453.9123	96.2412	18255	0
2_rep1_rep2_merge_0.001_peak_53628_lociStitched	chr4	99885973	99886803	2	689	463.057	105.41	18256	0
2_rep1_rep2_merge_0.001_peak_77323_lociStitched	chrX	68461818	68462795	2	668	497.5861	140.0041	18257	0
1_rep1_rep2_merge_0.001_peak_60710_lociStitched	chr5	179553793	179554566	1	774	435.7401	78.2276	18258	0
rep1_rep2_merge_0.001_peak_62897	chr6	71395700	71396412	1	713	452.12	94.6248	18259	0
2_rep1_rep2_merge_0.001_peak_27818_lociStitched	chr16	83551730	83552833	2	593	452.4506	94.9683	18260	0
1_rep1_rep2_merge_0.001_peak_14224_lociStitched	chr11	106091068	106091880	1	813	466.9812	109.5388	18261	0
1_rep1_rep2_merge_0.001_peak_53442_lociStitched	chr4	88706029	88706531	1	503	418.4672	61.0432	18262	0
1_rep1_rep2_merge_0.001_peak_63926_lociStitched	chr6	124948308	124948919	1	612	438.2092	80.8353	18263	0
2_rep1_rep2_merge_0.001_peak_30525_lociStitched	chr17	65078208	65078958	2	637	414.45	57.15	18264	0
rep1_rep2_merge_0.001_peak_14874	chr11	128461803	128462475	1	673	409.0464	51.8784	18265	0
1_rep1_rep2_merge_0.001_peak_24543_lociStitched	chr15	60443486	60444265	1	780	427.7489	70.7332	18266	0
1_rep1_rep2_merge_0.001_peak_13397_lociStitched	chr11	72279097	72279639	1	543	479.0738	122.2752	18267	0
1_rep1_rep2_merge_0.001_peak_66627_lociStitched	chr7	46229051	46229661	1	611	420.412	63.745	18268	0
2_rep1_rep2_merge_0.001_peak_52059_lociStitched	chr4	19945746	19946717	2	541	473.4596	116.9084	18269	0
1_rep1_rep2_merge_0.001_peak_47972_lociStitched	chr3	70432291	70432968	1	678	452.4391	95.9309	18270	0
1_rep1_rep2_merge_0.001_peak_76536_lociStitched	chrX	13669466	13670094	1	629	381.5728	25.3712	18271	0
1_rep1_rep2_merge_0.001_peak_64576_lociStitched	chr6	142038512	142039049	1	538	404.1462	48.0078	18272	0
2_rep1_rep2_merge_0.001_peak_5610_lociStitched	chr1	200076694	200082419	2	631	959.51	603.415	18273	0
1_rep1_rep2_merge_0.001_peak_69950_lociStitched	chr8	29722491	29723124	1	634	425.5026	69.5667	18274	0
rep1_rep2_merge_0.001_peak_1241	chr1	28511940	28512651	1	712	408.8961	53.2539	18275	0
1_rep1_rep2_merge_0.001_peak_46886_lociStitched	chr3	38247711	38248208	1	498	385.7714	30.2673	18276	0
1_rep1_rep2_merge_0.001_peak_71667_lociStitched	chr8	105821467	105821976	1	510	373.9114	18.4258	18277	0
1_rep1_rep2_merge_0.001_peak_71751_lociStitched	chr8	109411987	109412519	1	533	424.3764	68.894	18278	0
2_rep1_rep2_merge_0.001_peak_48902_lociStitched	chr3	114092791	114094252	2	663	550.0665	194.6052	18279	0
1_rep1_rep2_merge_0.001_peak_72153_lociStitched	chr8	122433381	122433947	1	567	439.499	84.1642	18280	0
1_rep1_rep2_merge_0.001_peak_40923_lociStitched	chr2	219142602	219143167	1	566	407.7605	52.432	18281	0
1_rep1_rep2_merge_0.001_peak_47326_lociStitched	chr3	48708725	48709639	1	915	408.558	53.2862	18282	0
1_rep1_rep2_merge_0.001_peak_39685_lociStitched	chr2	176473002	176473627	1	626	469.5	114.375	18283	0
1_rep1_rep2_merge_0.001_peak_72089_lociStitched	chr8	121438029	121438702	1	674	413.0201	58.0126	18284	0
2_rep1_rep2_merge_0.001_peak_52399_lociStitched	chr4	40022217	40023258	2	762	462.4122	107.6394	18285	0
2_rep1_rep2_merge_0.001_peak_21268_lociStitched	chr14	22474488	22475360	2	661	462.2472	107.5176	18286	0
1_rep1_rep2_merge_0.001_peak_43929_lociStitched	chr21	27927924	27928643	1	720	354.6827	0	18287	0
1_rep1_rep2_merge_0.001_peak_25771_lociStitched	chr15	90520107	90520740	1	634	412.5894	57.9195	18288	0
2_rep1_rep2_merge_0.001_peak_26923_lociStitched	chr16	46726340	46727265	2	659	406.445	51.8	18289	0
2_rep1_rep2_merge_0.001_peak_8821_lociStitched	chr10	60526039	60537779	2	1195	1859.616	1505.068	18290	0
2_rep1_rep2_merge_0.001_peak_73116_lociStitched	chr9	4769001	4769971	2	640	395.857	41.322	18291	0
2_rep1_rep2_merge_0.001_peak_54983_lociStitched	chr4	153159436	153160550	2	697	562.57	208.0952	18292	0
1_rep1_rep2_merge_0.001_peak_2120_lociStitched	chr1	52833726	52834329	1	604	394.4826	40.0392	18293	0
2_rep1_rep2_merge_0.001_peak_68977_lociStitched	chr7	144824080	144825262	2	790	546.084	191.7204	18294	0
1_rep1_rep2_merge_0.001_peak_14403_lociStitched	chr11	112042077	112042691	1	615	415.1254	60.8474	18295	0
1_rep1_rep2_merge_0.001_peak_76615_lociStitched	chrX	16953278	16954196	1	919	445.1382	90.882	18296	0
2_rep1_rep2_merge_0.001_peak_67352_lociStitched	chr7	83148369	83149463	2	606	487.8146	133.6868	18297	0
1_rep1_rep2_merge_0.001_peak_52120_lociStitched	chr4	24658345	24659107	1	763	418.1094	64.008	18298	0
1_rep1_rep2_merge_0.001_peak_15797_lociStitched	chr12	25942266	25942851	1	586	428.805	74.763	18299	0
2_rep1_rep2_merge_0.001_peak_48988_lociStitched	chr3	116059492	116060298	2	542	433.5474	79.5522	18300	0
1_rep1_rep2_merge_0.001_peak_55315_lociStitched	chr4	164136362	164136889	1	528	375.0659	21.08	18301	0
2_rep1_rep2_merge_0.001_peak_71057_lociStitched	chr8	84518725	84519816	2	625	487.1315	133.3202	18302	0
1_rep1_rep2_merge_0.001_peak_33676_lociStitched	chr19	16733855	16734425	1	571	415.074	61.275	18303	0
2_rep1_rep2_merge_0.001_peak_50725_lociStitched	chr3	171711944	171712875	2	707	426.398	72.618	18304	0
1_rep1_rep2_merge_0.001_peak_7630_lociStitched	chr10	11649420	11650015	1	596	375.445	21.7175	18305	0
2_rep1_rep2_merge_0.001_peak_37150_lociStitched	chr2	65877247	65878245	2	684	394.1102	40.419	18306	0
2_rep1_rep2_merge_0.001_peak_16784_lociStitched	chr12	59150824	59151856	2	553	432.3048	78.6384	18307	0
