GROUP	chr1	x1	x2	chr2	y1	y2	ctrl_merge	mut_merge
clust2	chr8	91375000	91400000	chr8	92350000	92375000	533.052947839101	541.3697551091514
clust2	chr8	71125000	71150000	chr8	72000000	72025000	451.1043695211413	428.75906912485766
clust2	chr8	13150000	13175000	chr8	13775000	13800000	467.5899976094564	464.2472211519876
clust2	chr8	127000000	127025000	chr8	127625000	127650000	316.9504270156223	315.4491043488183
clust2	chr8	15475000	15500000	chr8	17525000	17550000	316.4511299133303	300.755383650462
clust2	chr8	46725000	46750000	chr8	47525000	47550000	327.0946083068847	313.7273105780284
clust2	chr8	66475000	66500000	chr8	67950000	67975000	197.3370246291157	190.86740827560436
clust2	chr8	73350000	73375000	chr8	75200000	75225000	152.17295654614767	159.51060970624266
clust2	chr14	26475000	26500000	chr14	26625000	26650000	2255.8545799255367	2270.73255666097
clust2	chr14	54525000	54550000	chr14	54625000	54650000	3101.678711573284	3104.95952542623
clust2	chr14	52075000	52100000	chr14	52175000	52200000	2818.898477554324	2799.875190099083
clust2	chr14	120825000	120850000	chr14	120950000	120975000	1898.55345217387	1955.9034732182836
clust2	chr14	76125000	76150000	chr14	77000000	77025000	603.6568253835039	587.4232918421427
clust2	chr14	22800000	22825000	chr14	23025000	23050000	849.9095344543457	806.4018777211508
clust2	chr14	102000000	102025000	chr14	102975000	103000000	750.247656504313	720.6323550542193
clust2	chr14	49825000	49850000	chr14	50775000	50800000	549.783613363902	524.484570423762
clust2	chr14	57900000	57925000	chr14	59100000	59125000	668.0452993710833	639.339963912964
clust2	chr14	65300000	65325000	chr14	65525000	65550000	718.905744075775	706.0820395151777
clust2	chr14	17650000	17675000	chr14	18150000	18175000	650.0020634333293	634.0981747309366
clust2	chr14	34075000	34100000	chr14	34375000	34400000	505.22993739446	489.7099056243897
clust2	chr14	27800000	27825000	chr14	28950000	28975000	344.2006998062133	328.9222178459167
clust2	chr14	23025000	23050000	chr14	23400000	23425000	625.9838603337606	595.2838195165
clust2	chr14	47700000	47725000	chr14	49000000	49025000	594.2157316207882	570.7195458412169
clust2	chr14	26625000	26650000	chr14	27425000	27450000	382.77804851531965	366.310080528259
clust2	chr14	23775000	23800000	chr14	24250000	24275000	326.23771619796736	309.3828171094257
clust2	chr14	72550000	72575000	chr14	73075000	73100000	428.200318336487	443.0542664527897
clust2	chr14	51050000	51075000	chr14	52275000	52300000	165.94711228211733	162.59189899762498
clust2	chr14	8600000	8625000	chr14	12125000	12150000	124.13397433360416	129.66862912972798
clust2	chr14	45200000	45225000	chr14	50925000	50950000	107.17480234305071	102.15005822976428
clust2	chr14	115575000	115600000	chr14	116125000	116150000	344.9566688537596	356.41076072057064
clust2	chr9	64150000	64175000	chr9	64250000	64275000	4319.821156819663	4203.13194656372
clust2	chr9	60800000	60825000	chr9	61875000	61900000	980.1443141301472	952.6490027109794
clust2	chr9	62000000	62025000	chr9	62600000	62625000	1021.730702718096	1002.7440547943112
clust2	chr9	72625000	72650000	chr9	72875000	72900000	816.44060866038	795.7196127573646
clust2	chr9	40825000	40850000	chr9	41950000	41975000	389.009529074033	386.2407255967457
clust2	chr9	98600000	98625000	chr9	99375000	99400000	378.4365949233373	359.11655338605266
clust2	chr9	25275000	25300000	chr9	27000000	27025000	323.1287697950997	311.29234210650134
clust2	chr9	27400000	27425000	chr9	29450000	29475000	194.94086873531333	190.7587049206097
clust2	chr9	103550000	103575000	chr9	106450000	106475000	77.06481873989107	75.22054150700568
clust2	chr9	14375000	14400000	chr9	18275000	18300000	131.1660853226981	124.64731319745368
clust2	chr11	53450000	53475000	chr11	53725000	53750000	980.3374017079676	932.3999830881758
clust2	chr11	60950000	60975000	chr11	61400000	61425000	1090.2342739105247	1034.0134229660032
clust2	chr11	32600000	32625000	chr11	33150000	33175000	694.1202398935953	694.0120310783386
clust2	chr11	57800000	57825000	chr11	58150000	58175000	623.9080492655434	650.9024413426718
clust2	chr11	83550000	83575000	chr11	83900000	83925000	787.038657506307	827.1489283243814
clust2	chr11	23450000	23475000	chr11	23875000	23900000	745.75674700737	716.4323051770526
clust2	chr11	22275000	22300000	chr11	23750000	23775000	261.5594894886017	249.6312070290247
clust2	chr11	55475000	55500000	chr11	58950000	58975000	96.4648793141048	92.35794478654871
clust2	chr13	69725000	69750000	chr13	69975000	70000000	1281.3316434224432	1294.93943150838
clust2	chr13	112300000	112325000	chr13	112500000	112525000	1545.0237442652367	1574.01893488566
clust2	chr13	51175000	51200000	chr13	51400000	51425000	933.9095694224015	937.9544633229566
clust2	chr13	117000000	117025000	chr13	117225000	117250000	957.195934295653	908.2183157602944
clust2	chr13	97725000	97750000	chr13	97925000	97950000	1162.2208194732668	1209.3115733464567
clust2	chr13	32400000	32425000	chr13	32675000	32700000	707.1066039403277	685.2970956166587
clust2	chr13	52625000	52650000	chr13	53350000	53375000	483.695804754893	458.706441561381
clust2	chr13	107000000	107025000	chr13	107875000	107900000	347.8401171366374	348.3471323649087
clust2	chr13	76825000	76850000	chr13	78200000	78225000	350.71996100743604	347.977952639262
clust2	chr13	23750000	23775000	chr13	24800000	24825000	333.69214975833864	339.0367776552834
clust2	chr13	98900000	98925000	chr13	99475000	99500000	311.03655759493535	298.881682236989
clust2	chr13	116300000	116325000	chr13	116700000	116725000	531.63490263621	535.0713028907777
clust2	chr13	58000000	58025000	chr13	58575000	58600000	241.1235717137653	248.89392526944496
clust2	chr13	96650000	96675000	chr13	98250000	98275000	208.494238595168	213.354744195938
clust2	chr13	3525000	3550000	chr13	4600000	4625000	163.58497548103333	161.08302120367702
clust2	chr13	16000000	16025000	chr13	17575000	17600000	381.108607451121	393.57450230916334
clust2	chr13	100625000	100650000	chr13	104200000	104225000	188.7340093851093	180.373230457306
clust2	chr13	58625000	58650000	chr13	60450000	60475000	115.26994208494813	112.17154675722134
clust2	chr13	80875000	80900000	chr13	83850000	83875000	82.04769303401308	78.92366081476213
clust2	chr13	74350000	74375000	chr13	78175000	78200000	94.0277557770412	98.5876606901488
clust2	chr13	41600000	41625000	chr13	48250000	48275000	58.15523729721707	59.362986465295165
clust2	chr13	65475000	65500000	chr13	66725000	66750000	1036.1390387217186	1085.6751023928327
clust2	chr13	30525000	30550000	chr13	38625000	38650000	68.5673213203748	67.12261072794597
clust2	chr12	33125000	33150000	chr12	33300000	33325000	1876.49578030904	1797.96531804403
clust2	chr12	105475000	105500000	chr12	105725000	105750000	590.6246560414633	604.7140463193256
clust2	chr12	52900000	52925000	chr12	53275000	53300000	596.407389163971	585.219910144806
clust2	chr12	11425000	11450000	chr12	12275000	12300000	535.792644818624	517.5034739176434
clust2	chr12	106175000	106200000	chr12	108050000	108075000	362.7961705525713	365.0662616093953
clust2	chr12	71750000	71775000	chr12	72400000	72425000	444.1600058873493	422.2332679430643
clust2	chr12	69975000	70000000	chr12	70925000	70950000	340.6866273880003	328.449115753174
clust2	chr12	53025000	53050000	chr12	54050000	54075000	352.59121386210103	367.151888847351
clust2	chr12	51675000	51700000	chr12	54650000	54675000	246.06148123741136	243.55125727256168
clust2	chr12	102200000	102225000	chr12	102725000	102750000	182.356007973353	185.180635134379
clust2	chr12	51775000	51800000	chr12	55725000	55750000	263.9019699891407	264.76046156883234
clust2	chr12	30575000	30600000	chr12	31650000	31675000	76.34498314062752	75.70068063338597
clust2	chr12	55825000	55850000	chr12	59200000	59225000	146.04435962438566	146.13228905200967
clust2	chr12	59050000	59075000	chr12	91575000	91600000	77.77836751937866	76.8004812995593
clust2	chr15	80275000	80300000	chr15	80550000	80575000	1962.0267391204836	1888.1403210957835
clust2	chr15	31450000	31475000	chr15	31575000	31600000	2345.9782021840438	2317.25814374288
clust2	chr15	88250000	88275000	chr15	88625000	88650000	1047.060861587525	1072.5584513346373
clust2	chr15	84075000	84100000	chr15	84600000	84625000	1031.8661559422824	1041.9212563832607
clust2	chr15	88850000	88875000	chr15	89200000	89225000	890.0399386088053	883.915656407674
clust2	chr15	27475000	27500000	chr15	28000000	28025000	289.5739037593204	275.3923375606537
clust2	chr15	52700000	52725000	chr15	53750000	53775000	471.62203399340297	470.2709889411926
clust2	chr15	13125000	13150000	chr15	14050000	14075000	701.490872383118	666.1727558771769
clust2	chr15	11400000	11425000	chr15	12100000	12125000	409.27792747815465	391.239468137423
clust2	chr15	5225000	5250000	chr15	6550000	6575000	451.6438426176707	443.5241539478304
clust2	chr15	59875000	59900000	chr15	63650000	63675000	185.61960051457095	196.0135306517283
clust2	chr15	45150000	45175000	chr15	46975000	47000000	365.6235791047413	348.9911092122393
clust2	chr15	11400000	11425000	chr15	55100000	55125000	61.994052072366095	62.365870654583
clust2	chr16	78175000	78200000	chr16	78300000	78325000	2683.4503879547133	2629.3148543039965
clust2	chr16	4675000	4700000	chr16	4875000	4900000	1897.6840298970567	1808.3721040089931
clust2	chr16	21600000	21625000	chr16	21700000	21725000	4100.928179423016	3892.972100575766
clust2	chr16	67225000	67250000	chr16	67725000	67750000	1006.8599713643364	963.0842812856048
clust2	chr16	92700000	92725000	chr16	93100000	93125000	1556.65008036296	1519.21049499512
clust2	chr16	91675000	91700000	chr16	92050000	92075000	539.0457447369894	554.9648542404174
clust2	chr16	11400000	11425000	chr16	12200000	12225000	469.0539183616637	475.5728089014687
clust2	chr16	30375000	30400000	chr16	31075000	31100000	481.588223139445	482.5436690648396
clust2	chr16	20800000	20825000	chr16	21400000	21425000	461.4149517218273	474.3596126238504
clust2	chr16	36875000	36900000	chr16	38550000	38575000	318.51578267415334	317.8156716823576
clust2	chr16	64750000	64775000	chr16	65525000	65550000	512.8548405567807	490.3015324274697
clust2	chr16	44725000	44750000	chr16	45400000	45425000	353.506812651952	360.20582457383506
clust2	chr16	10275000	10300000	chr16	10775000	10800000	287.4239211877187	273.90113536516805
clust2	chr16	49150000	49175000	chr16	49750000	49775000	247.36113953590367	258.0687888463337
clust2	chr16	58400000	58425000	chr16	62775000	62800000	157.12318936983732	155.40137914816566
clust2	chr17	87675000	87700000	chr17	87775000	87800000	4094.747027079267	4083.8328571319566
clust2	chr17	24700000	24725000	chr17	24875000	24900000	1631.19791475932	1660.9437974294033
clust2	chr17	87025000	87050000	chr17	87225000	87250000	1761.5183067321766	1727.2898457845067
clust2	chr17	84875000	84900000	chr17	85000000	85025000	3043.0682322184234	3093.9745788574232
clust2	chr17	34625000	34650000	chr17	35150000	35175000	601.1030135154724	569.8857200940449
clust2	chr17	9025000	9050000	chr17	10825000	10850000	393.6605408986413	380.209419886271
clust2	chr17	47025000	47050000	chr17	47475000	47500000	860.4164559046422	825.8947985967001
clust2	chr17	67850000	67875000	chr17	68250000	68275000	708.8977613449097	709.2851114273072
clust2	chr17	7300000	7325000	chr17	7800000	7825000	1282.5893700917568	1288.6050103505468
clust2	chr17	84450000	84475000	chr17	84775000	84800000	554.0901794433594	576.6141440073646
clust2	chr17	67850000	67875000	chr17	69100000	69125000	316.16083478927595	323.07537110646564
clust2	chr17	35900000	35925000	chr17	36825000	36850000	196.0262783368427	192.32420482238132
clust2	chr17	78800000	78825000	chr17	80400000	80425000	323.0832093755403	321.6056658426924
clust2	chr17	78200000	78225000	chr17	79350000	79375000	169.56617963314034	166.58252549171434
clust2	chr17	15700000	15725000	chr17	55875000	55900000	90.16541534662252	88.40804356336598
clust2	chr17	3175000	3200000	chr17	74675000	74700000	81.67761904001235	81.79353187481563
clust2	chr1	64325000	64350000	chr1	64425000	64450000	4046.6716248194366	3942.461650848387
clust2	chr1	86650000	86675000	chr1	86825000	86850000	1722.9894638061533	1811.65712483724
clust2	chr1	87225000	87250000	chr1	87400000	87425000	1440.4000568389868	1407.2392428716032
clust2	chr1	87425000	87450000	chr1	87975000	88000000	1096.0987787246706	1110.000412940979
clust2	chr1	74650000	74675000	chr1	74850000	74875000	1087.615003585816	1046.8014074961354
clust2	chr1	90975000	91000000	chr1	91200000	91225000	1144.9999694824216	1195.590131123863
clust2	chr1	184900000	184925000	chr1	185175000	185200000	1174.159154256183	1176.7052249908431
clust2	chr1	134950000	134975000	chr1	135250000	135275000	725.2174180348712	739.4809331893924
clust2	chr1	127200000	127225000	chr1	127750000	127775000	527.8841325441996	541.288977622986
clust2	chr1	150425000	150450000	chr1	151375000	151400000	875.1346027056376	869.3437379201254
clust2	chr1	178675000	178700000	chr1	179475000	179500000	484.2039602597554	475.6598478953044
clust2	chr1	64675000	64700000	chr1	65175000	65200000	525.3665091196693	544.6696893374127
clust2	chr1	81300000	81325000	chr1	81500000	81525000	892.8496437072754	866.3289176623026
clust2	chr1	157550000	157575000	chr1	158950000	158975000	474.8814737002056	495.3846537272133
clust2	chr1	104750000	104775000	chr1	105625000	105650000	486.4615697065994	485.316502571106
clust2	chr1	84975000	85000000	chr1	85100000	85125000	932.8431957562758	901.4408676624302
clust2	chr1	83150000	83175000	chr1	84675000	84700000	512.7866913477579	525.0929924647016
clust2	chr1	65525000	65550000	chr1	66475000	66500000	411.4574947357177	408.7429200808206
clust2	chr1	163925000	163950000	chr1	165450000	165475000	305.91867359479266	294.1032049655914
clust2	chr1	103800000	103825000	chr1	105600000	105625000	345.247633655866	328.4547904729843
clust2	chr1	44750000	44775000	chr1	45750000	45775000	347.463216980298	336.945234855016
clust2	chr1	167375000	167400000	chr1	169525000	169550000	150.002582848072	154.92771786451365
clust2	chr1	6200000	6225000	chr1	9525000	9550000	96.10816848278051	99.94377193848284
clust2	chr1	150375000	150400000	chr1	165225000	165250000	61.92642740408579	59.54242537419
clust2	chr1	10025000	10050000	chr1	45800000	45825000	73.6381014585495	74.28321003913881
clust2	chr18	32950000	32975000	chr18	33075000	33100000	4120.762082417804	3931.592658996584
clust2	chr18	23750000	23775000	chr18	23925000	23950000	3138.0755666097	3022.2162329355865
clust2	chr18	22925000	22950000	chr18	23025000	23050000	4712.3560066223135	4618.4803797403965
clust2	chr18	32950000	32975000	chr18	33750000	33775000	772.3390366236366	753.887630144755
clust2	chr18	84675000	84700000	chr18	84800000	84825000	2421.3389892578134	2433.7005449930834
clust2	chr18	44925000	44950000	chr18	45250000	45275000	1369.8237775166835	1301.8613026936837
clust2	chr18	39275000	39300000	chr18	40175000	40200000	525.9573618570963	548.0871925354003
clust2	chr18	77150000	77175000	chr18	77600000	77625000	808.8600800832113	794.4409227371216
clust2	chr18	61325000	61350000	chr18	61875000	61900000	324.6425193150837	315.8508197466533
clust2	chr18	34075000	34100000	chr18	34425000	34450000	687.5057592391963	667.2806955973307
clust2	chr18	10175000	10200000	chr18	10725000	10750000	520.561121702194	508.9856842358906
clust2	chr18	34750000	34775000	chr18	36550000	36575000	254.3077921072644	249.9918061892193
clust2	chr18	4350000	4375000	chr18	6475000	6500000	214.945993343989	215.54723604520169
clust2	chr18	44850000	44875000	chr18	46725000	46750000	282.039076646169	282.9630730946856
clust2	chr18	25550000	25575000	chr18	28075000	28100000	135.89600795507434	130.70327905813863
clust2	chr18	30275000	30300000	chr18	32850000	32875000	101.34628097216294	98.00321831305808
clust2	chr19	59325000	59350000	chr19	59925000	59950000	535.7176842689513	528.4929927190143
clust2	chr19	22925000	22950000	chr19	23350000	23375000	404.7034169832864	397.38750775655103
clust2	chr19	55325000	55350000	chr19	55875000	55900000	506.8323311805727	528.608265240987
clust2	chr19	53925000	53950000	chr19	55300000	55325000	299.77192672093696	301.7193431854247
clust2	chr19	27225000	27250000	chr19	28000000	28025000	263.645708163579	250.57682593663532
clust2	chr19	58275000	58300000	chr19	58875000	58900000	174.36641724904402	171.76888616879765
clust2	chr19	9150000	9175000	chr19	11875000	11900000	184.15727651119232	186.4852015972133
clust2	chr19	29800000	29825000	chr19	32750000	32775000	100.03873137633	97.41938801606489
