entrez_id	symbol	chr	start	end	width	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	pr_ctrl_signal	pr_mut_signal	pr_log2fc	pr_signal_class
68344	Tmem174	chr13	98634978	98637410	2433	1.492113	0.678771	-0.929571	quantifiable	1.061556	0.494833	-0.842006	quantifiable
68346	Sirt5	chr13	43365496	43395203	29708	0.431668	0.459337	0.05997	quantifiable	0.893981	1.339328	0.485112	quantifiable
68347	Mettl26	chr17	25875074	25877169	2096	1.239995	1.277395	0.036486	quantifiable	1.182213	1.290482	0.107286	quantifiable
68348	Serpina1f	chr12	103688044	103695529	7486	0.881025	0.521687	-0.569813	quantifiable	0.853224	0.353235	-0.904473	quantifiable
68349	Ndufs3	chr2	90894634	90904827	10194	0.358163	0.325451	-0.083989	quantifiable	0.141875	0.105316	NA	no_signal
68350	Mul1	chr4	138434671	138442265	7595	0.597742	0.373136	-0.463123	quantifiable	0.601925	0.692231	0.150351	quantifiable
68352	Aspdh	chr7	44465391	44467758	2368	0.865479	1.04626	0.222197	quantifiable	1.395794	1.200619	-0.185694	quantifiable
68354	Plekhd1os	chr12	80686370	80692466	6097	3.158346	3.540332	0.154533	quantifiable	5.659216	5.482784	-0.043956	quantifiable
68355	2010204K13Rik	chrX	7411817	7445143	33327	0.621498	0.913474	0.429614	quantifiable	0.864978	1.851893	0.933133	quantifiable
68364	0610030E20Rik	chr6	72347326	72353148	5823	0.836596	1.011945	0.221468	quantifiable	0.875859	2.180006	1.130805	quantifiable
68365	Rab14	chr2	35180205	35201120	20916	0.514776	0.431821	-0.172768	quantifiable	1.162888	1.654221	0.438542	quantifiable
68366	Tmem129	chr5	33653216	33658416	5201	1.835104	2.902586	0.603473	quantifiable	2.413526	4.283582	0.774023	quantifiable
68369	0610031O16Rik	chr3	138210716	138240405	29690	1.13701	1.104436	-0.035046	quantifiable	1.47635	1.247165	-0.209371	quantifiable
68371	Pbld1	chr10	63060713	63077962	17250	0.809656	0.96649	0.204493	quantifiable	0.864325	0.644127	-0.327402	quantifiable
68375	Ndufa8	chr2	36036326	36049406	13081	0.784771	0.576592	-0.334864	quantifiable	1.308969	2.046862	0.568065	quantifiable
68379	Ciz1	chr2	32352327	32380970	28644	0.671244	0.642871	-0.046663	quantifiable	1.782016	1.592958	-0.14309	quantifiable
68385	Tlcd1	chr11	78176711	78181909	5199	3.019178	2.524001	-0.239327	quantifiable	3.153606	2.856267	-0.133101	quantifiable
68386	0610039K10Rik	chr2	163644850	163645801	952	2.19885	4.005889	0.804873	quantifiable	1.023469	1.799704	0.699667	quantifiable
68393	Mogat1	chr1	78510991	78538173	27183	1.030919	1.212204	0.195214	quantifiable	1.111113	0.865238	-0.294563	quantifiable
68394	Ccdc163	chr4	116708509	116741859	33351	0.487601	0.692875	0.367373	quantifiable	1.251055	1.957884	0.566	quantifiable
68396	Nat8	chr6	85830388	85832082	1695	2.712572	2.095689	-0.340694	quantifiable	3.143701	2.730573	-0.18904	quantifiable
68400	0610043K17Rik	chr4	101353783	101399181	45399	0.78299	1.247731	0.549173	quantifiable	1.632155	1.641823	0.00751	quantifiable
68401	G6pc3	chr11	102189620	102194081	4462	1.070974	1.347234	0.279714	quantifiable	0.787851	1.626229	0.873145	quantifiable
68404	Nrn1	chr13	36725361	36735131	9771	3.848463	5.431309	0.474078	quantifiable	4.067419	5.405082	0.391746	quantifiable
68416	Sycn	chr7	28540885	28542209	1325	2.042209	1.351295	-0.525712	quantifiable	0.97206	0.652831	-0.449578	quantifiable
68420	Ankrd13a	chr5	114774677	114806200	31524	1.003276	0.921356	-0.09998	quantifiable	0.903468	0.868726	-0.045308	quantifiable
68421	Lmbrd1	chr1	24678630	24766301	87672	0.821258	0.707497	-0.166872	quantifiable	1.177625	2.365935	0.887596	quantifiable
68423	Ankrd13d	chr19	4270180	4283137	12958	0.844881	0.793365	-0.071521	quantifiable	1.752053	1.784388	0.02346	quantifiable
68427	Slc39a13	chr2	91061791	91070417	8627	1.125942	1.002826	-0.13837	quantifiable	1.643826	1.914996	0.195943	quantifiable
68428	Steap3	chr1	120190757	120272705	81949	1.177432	1.048845	-0.139237	quantifiable	4.772297	5.468419	0.188316	quantifiable
68431	Fbxl15	chr19	46328184	46330446	2263	2.525289	3.334766	0.372768	quantifiable	2.198124	2.993347	0.410153	quantifiable
68434	Gata6os	chr18	10987944	11052567	64624	1.921837	1.558632	-0.268048	quantifiable	11.574415	9.751609	-0.2422	quantifiable
68436	Rpl34	chr3	130726831	130730398	3568	1.262985	1.599685	0.295142	quantifiable	1.410171	2.35623	0.660161	quantifiable
68440	Dusp23	chr1	172630764	172632962	2199	2.797965	4.655678	0.691983	quantifiable	3.733893	5.017907	0.405696	quantifiable
68441	Rraga	chr4	86575668	86577285	1618	2.443901	3.018273	0.281661	quantifiable	1.529563	2.237563	0.490178	quantifiable
68444	Cyp2d13	chr15	82636187	82642046	5860	0.764131	0.404817	-0.655217	quantifiable	0.972985	0.534269	-0.661258	quantifiable
68449	Tbc1d10b	chr7	127197459	127208468	11010	0.449918	0.360689	-0.20614	quantifiable	1.973754	2.178385	0.128648	quantifiable
68453	Gpihbp1	chr15	75596628	75599481	2854	2.404679	2.076682	-0.192571	quantifiable	2.175574	2.108223	-0.041138	quantifiable
68458	Ppp1r14a	chr7	29289308	29293801	4494	1.859094	3.04167	0.649596	quantifiable	1.341793	2.024658	0.523226	quantifiable
68460	Dhrs7c	chr11	67798187	67816002	17816	0.844129	0.789198	-0.076447	quantifiable	1.801066	1.871874	0.049674	quantifiable
68463	Mrpl14	chr17	45686322	45698495	12174	0.814086	0.801841	-0.017182	quantifiable	1.600901	1.834938	0.174421	quantifiable
68465	Adipor2	chr6	119353150	119417704	64555	0.55405	0.536007	-0.034017	quantifiable	1.412263	1.45613	0.038256	quantifiable
68468	Ly6g6c	chr17	35065388	35070050	4663	1.737301	3.014208	0.724478	quantifiable	1.940757	2.712245	0.440427	quantifiable
68469	Sox6os	chr7	116031979	116032550	572	9.920778	7.316016	-0.428283	quantifiable	8.78366	7.52904	-0.216488	quantifiable
68472	Tmem126b	chr7	90467438	90476001	8564	0.651416	1.247809	0.752071	quantifiable	2.396293	4.678625	0.904792	quantifiable
68473	Mob1b	chr5	88720855	88764220	43366	0.547739	0.605507	0.104632	quantifiable	1.413846	2.805793	0.888944	quantifiable
68475	Ssna1	chr2	25271039	25272438	1400	1.277514	1.526221	0.221634	quantifiable	0.923425	1.239139	0.35169	quantifiable
68477	Rmnd5a	chr6	71388634	71440637	52004	0.857918	1.098423	0.290507	quantifiable	2.273053	3.202038	0.456905	quantifiable
68479	Phf5a	chr15	81864520	81871911	7392	0.431443	0.435688	0.009367	quantifiable	0.738428	0.828152	0.129075	quantifiable
68480	Card19	chr13	49202950	49216037	13088	2.160684	3.082041	0.471942	quantifiable	3.158245	3.938242	0.299681	quantifiable
68481	Mpzl1	chr1	165592240	165634538	42299	1.445574	1.849519	0.313236	quantifiable	3.882654	7.56989	0.925006	quantifiable
68484	Krtap6-5	chr16	89047289	89047883	595	0.444874	0.378656	-0.151297	quantifiable	0.239918	0.152959	-0.302186	one_condition
68487	Tmem140	chr6	34863146	34874946	11801	1.859941	1.906404	0.031869	quantifiable	1.079372	1.024609	-0.06211	quantifiable
68488	1110002J07Rik	chr10	66912489	66920258	7770	0.941519	1.489968	0.557861	quantifiable	3.148066	4.664862	0.536366	quantifiable
68490	Zfp579	chr7	4983483	4996158	12676	0.569903	0.644891	0.130804	quantifiable	0.8732	1.461177	0.620804	quantifiable
68493	Ndufaf4	chr4	24898083	24905001	6919	0.900264	1.358394	0.494529	quantifiable	2.133206	4.440474	0.985777	quantifiable
68497	Arel1	chr12	84918148	84970900	52753	0.58975	0.400268	-0.384455	quantifiable	0.461875	0.510324	0.098995	quantifiable
68498	Tspan11	chr6	127887589	127953977	66389	1.923073	1.73398	-0.13325	quantifiable	3.916815	3.576418	-0.123874	quantifiable
68499	Mrpl53	chr6	83109040	83109939	900	1.202694	1.600757	0.35586	quantifiable	0.991202	1.502172	0.507706	quantifiable
68501	Nsmce2	chr15	59374247	59601684	227438	1.518845	1.725387	0.161907	quantifiable	0.90725	1.987997	0.969782	quantifiable
68505	Vps51	chr19	6067842	6077231	9390	0.679722	0.72542	0.071458	quantifiable	0.405937	0.638441	0.455552	quantifiable
68507	Ppfia4	chr1	134296783	134332928	36146	1.331229	1.038415	-0.301752	quantifiable	2.01055	2.20199	0.118781	quantifiable
68509	Ptx4	chr17	25120760	25125292	4533	0.941844	0.765972	-0.236744	quantifiable	0.639444	0.606315	-0.056696	quantifiable
68510	Ints1	chr5	139751282	139775674	24393	0.835225	0.614824	-0.33792	quantifiable	0.970429	1.50645	0.536237	quantifiable
68511	Dcdc2c	chr12	28437795	28552399	114605	0.746047	0.517881	-0.388596	quantifiable	0.62825	0.316117	-0.661707	quantifiable
68512	Tomm5	chr4	45105208	45108114	2907	0.761407	1.601472	0.89202	quantifiable	0.963652	1.86808	0.818806	quantifiable
68514	Micu2	chr14	57916261	57999262	83002	0.944481	0.929494	-0.018684	quantifiable	0.635281	0.584432	-0.088403	quantifiable
68515	Myadml2	chr11	120646031	120648158	2128	1.925399	2.690475	0.439966	quantifiable	1.286044	1.711608	0.358988	quantifiable
68519	Eml1	chr12	108370957	108539617	168661	1.72772	2.048795	0.220114	quantifiable	4.50281	6.704424	0.552025	quantifiable
68520	Zfyve21	chr12	111814170	111832192	18023	1.948549	1.694631	-0.179643	quantifiable	3.918294	4.260818	0.11472	quantifiable
68521	Entrep3	chr3	89183143	89189295	6153	1.453875	1.434561	-0.016742	quantifiable	1.46942	1.726749	0.204512	quantifiable
68523	Ciao2b	chr8	104639838	104641965	2128	1.464618	2.809931	0.846773	quantifiable	1.40835	2.711852	0.848308	quantifiable
68524	Wipf2	chr11	98863638	98905040	41403	0.355678	0.242554	-0.315494	quantifiable	0.519281	0.729949	0.361623	quantifiable
68525	Evc2	chr5	37338499	37425055	86557	1.523374	1.730771	0.162141	quantifiable	5.394119	6.372031	0.231654	quantifiable
68526	Gpr155	chr2	73341506	73386572	45067	0.918516	1.122291	0.237497	quantifiable	3.762651	6.648026	0.78613	quantifiable
68527	Ucma	chr2	4976122	4985748	9627	2.898351	3.236585	0.148554	quantifiable	2.774632	3.953605	0.478883	quantifiable
68528	Smim6	chr11	115912017	115913920	1904	1.110037	0.538322	-0.810389	quantifiable	0.763408	0.346063	-0.796569	quantifiable
68531	1110020A21Rik	chr17	84917182	84957710	40529	0.791878	0.985503	0.252545	quantifiable	3.369039	3.957388	0.21899	quantifiable
68533	Mphosph6	chr8	117791645	117801943	10299	1.350847	1.783973	0.351273	quantifiable	2.577714	3.693894	0.484321	quantifiable
68537	Mrpl13	chr15	55534094	55557748	23655	0.971274	0.948531	-0.027803	quantifiable	1.490333	3.226551	1.010775	quantifiable
68539	Tmem109	chr19	10870660	10882001	11342	1.513226	2.022987	0.371917	quantifiable	1.382487	2.22182	0.60757	quantifiable
68544	Trir	chr8	85026823	85030286	3464	0.735726	0.806751	0.103392	quantifiable	1.216818	2.248993	0.780946	quantifiable
68545	Ecscr	chr18	35713086	35722356	9271	1.643224	1.424019	-0.180549	quantifiable	2.05711	2.044493	-0.008015	quantifiable
68549	Sgo2a	chr1	57995971	58025899	29929	0.600973	1.007322	0.579969	quantifiable	1.043181	3.045624	1.37013	quantifiable
68550	Tefm	chr11	80136678	80142175	5498	0.312037	0.47627	0.387967	quantifiable	0.20097	0.352723	0.443904	one_condition
68552	Smim14	chr5	65427427	65537184	109758	0.781976	1.13154	0.431667	quantifiable	2.048936	3.647682	0.769391	quantifiable
68553	Col6a4	chr9	105989454	106096783	107330	0.882894	1.035646	0.187097	quantifiable	0.605775	0.64912	0.073785	quantifiable
68554	Cebpzos	chr17	78916500	78920306	3807	1.517925	2.353665	0.566394	quantifiable	1.389402	2.178568	0.575578	quantifiable
68556	Uckl1	chr2	181569149	181584892	15744	2.826406	3.488282	0.283622	quantifiable	3.120669	3.497468	0.154173	quantifiable
68558	Ankra2	chr13	98263074	98274754	11681	0.716929	0.934292	0.300928	quantifiable	1.010716	2.432424	1.107664	quantifiable
68559	Pdrg1	chr2	153008890	153015427	6538	1.771446	1.832923	0.043858	quantifiable	1.710949	2.85013	0.668924	quantifiable
68563	Dpm3	chr3	89259358	89267077	7720	0.505687	0.719548	0.37251	quantifiable	0.374034	0.297352	-0.199313	quantifiable
68564	Nufip2	chr11	77686155	77741921	55767	0.431986	0.327608	-0.251597	quantifiable	0.982346	1.096004	0.130287	quantifiable
68565	Mrps18a	chr17	46110986	46128910	17925	0.642129	0.511219	-0.237529	quantifiable	0.559272	0.876411	0.492463	quantifiable
68566	Caly	chr7	140069880	140082548	12669	0.844002	0.900907	0.07515	quantifiable	1.781799	2.129343	0.230935	quantifiable
68567	Cgref1	chr5	30933143	30945591	12449	0.868494	1.193423	0.376787	quantifiable	1.580969	2.893677	0.789766	quantifiable
68572	Mrpl58	chr11	115403752	115412674	8923	0.718077	0.674481	-0.068636	quantifiable	0.421692	0.626241	0.399059	quantifiable
68576	Lamtor5	chr3	107278858	107284082	5225	0.754089	0.875541	0.16948	quantifiable	0.805979	1.479095	0.727633	quantifiable
68581	Tmed10	chr12	85340614	85374847	34234	0.530876	0.569679	0.07267	quantifiable	0.496263	0.293685	-0.479414	quantifiable
68585	Rtn4	chr11	29692947	29744331	51385	0.729804	0.772547	0.06349	quantifiable	2.943067	4.329967	0.524499	quantifiable
68588	Cthrc1	chr15	39076932	39087121	10190	2.4003	2.842725	0.225065	quantifiable	5.295392	6.109431	0.198604	quantifiable
68591	Mocos	chr18	24653691	24701575	47885	1.72335	1.882855	0.113791	quantifiable	9.952581	11.191632	0.165816	quantifiable
68592	Syf2	chr4	134930898	134937548	6651	0.545058	0.470532	-0.147812	quantifiable	0.479103	0.67108	0.349943	quantifiable
68597	Ccdc167	chr17	29687357	29717044	29688	2.982254	2.519196	-0.225317	quantifiable	1.346673	2.228554	0.644147	quantifiable
68598	Dnajc8	chr4	132535550	132553742	18193	0.353885	0.246478	-0.298816	quantifiable	0.656376	0.813461	0.237803	quantifiable
68603	Pmvk	chr3	89454541	89469013	14473	1.0191	1.416711	0.40144	quantifiable	0.853606	0.915117	0.080359	quantifiable
68606	Ppm1f	chr16	16896469	16927364	30896	0.958005	0.778776	-0.238061	quantifiable	1.701594	1.980212	0.195316	quantifiable
68607	Serhl	chr15	83089506	83116674	27169	1.489221	1.567595	0.064673	quantifiable	3.026625	3.43189	0.169691	quantifiable
68611	Mrpl28	chr17	26123500	26126613	3114	0.774941	0.848788	0.103268	quantifiable	1.240397	1.402732	0.152041	quantifiable
68612	Ube2c	chr2	164769898	164778822	8925	1.157247	1.426568	0.257634	quantifiable	1.868537	2.329444	0.287661	quantifiable
68614	Letmd1	chr15	100469023	100479164	10142	0.771205	0.73902	-0.047611	quantifiable	1.234365	1.40251	0.157813	quantifiable
68616	Gdpd3	chr7	126766334	126775649	9316	0.415753	0.313587	-0.25264	quantifiable	1.001422	0.729747	-0.362867	quantifiable
68617	Mtcl1	chr17	66336982	66449750	112769	1.64286	1.236799	-0.354666	quantifiable	3.145031	3.291736	0.06156	quantifiable
68618	Eola1	chrX	70385877	70389417	3541	0.675546	1.148982	0.61213	quantifiable	0.55958	0.990119	0.634223	quantifiable
68625	Cfap57	chr4	118554551	118620777	66227	0.605852	0.419218	-0.369455	quantifiable	0.660636	0.921188	0.373829	quantifiable
68626	Elac2	chr11	64979038	65002069	23032	0.782573	0.576811	-0.331309	quantifiable	1.168864	1.620233	0.405922	quantifiable
68628	Fbxw9	chr8	85060055	85067124	7070	0.766429	0.989048	0.293521	quantifiable	0.723482	1.163046	0.551666	quantifiable
68631	Cryl1	chr14	57274993	57398529	123537	0.944407	0.843814	-0.130321	quantifiable	2.95864	4.50069	0.570553	quantifiable
68632	Myct1	chr10	5593775	5606904	13130	1.308078	1.556779	0.217514	quantifiable	1.505331	1.841544	0.25682	quantifiable
68634	Tm2d3	chr7	65691169	65701913	10745	0.858126	1.311677	0.506493	quantifiable	1.053644	1.723807	0.60983	quantifiable
68636	Fahd1	chr17	24848892	24850364	1473	1.973269	1.919583	-0.035749	quantifiable	1.793122	1.945382	0.105175	quantifiable
68637	Krtap6-6	chr16	89063412	89064002	591	0.767322	0.517513	-0.420734	quantifiable	0.424754	0.363072	-0.145017	quantifiable
68642	Tmem216	chr19	10533865	10556238	22374	0.345635	0.367284	0.054164	quantifiable	0.673187	1.4482	0.901079	quantifiable
68644	Abhd14a	chr9	106440051	106447678	7628	0.888342	1.192577	0.34986	quantifiable	1.974352	2.818375	0.469461	quantifiable
68646	Nadk2	chr15	9071260	9110891	39632	1.181421	1.503756	0.29862	quantifiable	3.375906	7.13764	1.032839	quantifiable
68652	Tab2	chr10	7905653	7956230	50578	0.801392	0.677796	-0.18603	quantifiable	1.722337	3.545043	0.954787	quantifiable
68653	Samm50	chr15	84181914	84217267	35354	0.935067	0.793686	-0.188324	quantifiable	0.594312	0.457326	-0.265646	quantifiable
68655	Fndc1	chr17	7738569	7827302	88734	0.918867	0.665766	-0.362515	quantifiable	0.569014	0.423446	-0.294133	quantifiable
68659	Gask1b	chr3	79884533	79946280	61748	1.008984	0.999473	-0.011206	quantifiable	2.339534	3.005504	0.333616	quantifiable
68662	Scgb3a1	chr11	49663610	49665118	1509	1.481592	1.475569	-0.005115	quantifiable	1.312351	1.220303	-0.08936	quantifiable
68666	Svop	chr5	114026910	114091570	64661	0.596823	0.497202	-0.187585	quantifiable	1.088381	1.616807	0.489341	quantifiable
68667	Trpm4	chr7	45302632	45333780	31149	0.77614	0.641469	-0.209496	quantifiable	1.693089	1.497743	-0.155369	quantifiable
68668	Klk5	chr7	43841971	43851181	9211	0.354105	0.197347	-0.459841	one_condition	0.318494	0.167163	-0.47574	one_condition
68671	Pcyt2	chr11	120610087	120617936	7850	2.375855	2.286662	-0.050438	quantifiable	1.17044	1.634265	0.415244	quantifiable
68673	Krtap4-2	chr11	99634111	99635084	974	0.983214	0.676101	-0.425061	quantifiable	0.694	0.506268	-0.331595	quantifiable
68675	Arb2a	chr13	77702033	78166235	464203	0.486979	0.587197	0.191194	quantifiable	0.093531	0.080528	NA	no_signal
68678	Smtnl1	chr2	84811176	84822652	11477	1.315663	1.467271	0.13581	quantifiable	1.246949	1.326711	0.076373	quantifiable
68680	Fitm1	chr14	55575617	55576954	1338	2.005071	2.560063	0.321236	quantifiable	1.199969	1.524027	0.296519	quantifiable
68682	Slc44a2	chr9	21320698	21355028	34331	0.60998	0.573435	-0.064946	quantifiable	1.419915	1.922339	0.385516	quantifiable
68690	1110028F11Rik	chr11	87701396	87705331	3936	0.706618	0.603857	-0.169536	quantifiable	0.766219	0.642453	-0.193412	quantifiable
68691	Kansl1l	chr1	66719248	66817562	98315	0.674543	0.6903	0.025185	quantifiable	0.627913	0.659209	0.052276	quantifiable
68692	1110028F18Rik	chr8	106587143	106594820	7678	0.547034	0.312127	-0.527323	quantifiable	0.4835	0.264261	-0.538544	quantifiable
68693	Hnrnpul2	chr19	8820010	8841137	21128	0.578115	0.599976	0.038973	quantifiable	1.141027	1.391414	0.243592	quantifiable
68694	Lce1e	chr3	92707401	92709074	1674	0.733937	0.682449	-0.080028	quantifiable	0.67019	0.470434	-0.366499	quantifiable
68695	Hddc3	chr7	80343104	80350547	7444	0.640874	0.615495	-0.043159	quantifiable	1.103294	1.786724	0.60062	quantifiable
68701	Ppp1r27	chr11	120549979	120551132	1154	0.950429	1.701574	0.715136	quantifiable	0.987779	1.277526	0.310169	quantifiable
68703	Rere	chr4	150281646	150621966	340321	0.777171	0.715919	-0.091434	quantifiable	1.127237	1.718837	0.52511	quantifiable
68705	Gtf2f2	chr14	75896937	76010865	113929	0.89505	0.97257	0.096945	quantifiable	1.625381	4.5268	1.362923	quantifiable
68708	Rabl2	chr15	89582533	89591923	9391	1.032236	0.97279	-0.070154	quantifiable	0.863476	1.199289	0.389426	quantifiable
68709	Cilp2	chr8	69880369	69887687	7319	8.028539	7.514617	-0.092806	quantifiable	9.800623	8.87825	-0.139308	quantifiable
68713	Ifitm1	chr7	140967221	140969825	2605	1.093714	0.785484	-0.38568	quantifiable	0.785544	0.464209	-0.555306	quantifiable
68718	Rnf166	chr8	122466147	122476064	9918	0.743921	0.59828	-0.236257	quantifiable	0.893741	0.99351	0.123747	quantifiable
68720	Lce1b	chr3	92655650	92656926	1277	0.543203	0.421103	-0.251425	quantifiable	0.673354	0.404206	-0.517045	quantifiable
68721	Cfap68	chr9	50762828	50775520	12693	0.521902	0.85359	0.533	quantifiable	0.806199	1.396365	0.65532	quantifiable
68723	Hrnr	chr3	93319749	93333570	13822	0.843023	0.632024	-0.319127	quantifiable	0.553614	0.409597	-0.297083	quantifiable
68724	Arl8a	chr1	135146824	135156269	9446	1.431599	1.440746	0.007967	quantifiable	1.823344	2.526189	0.426456	quantifiable
68725	1110032F04Rik	chr3	68869586	68872163	2578	6.51138	6.599416	0.018745	quantifiable	7.596231	8.455047	0.150394	quantifiable
68728	Trp53inp2	chr2	155381059	155389850	8792	1.639289	1.570341	-0.054509	quantifiable	1.265715	1.944413	0.542746	quantifiable
68729	Trim37	chr11	87127077	87220683	93607	0.241118	0.188468	-0.174817	one_condition	0.962481	1.11593	0.175994	quantifiable
68730	Dus1l	chr11	120789201	120796403	7203	0.686434	0.553743	-0.228282	quantifiable	0.433501	0.43983	0.013899	quantifiable
68731	Rbfa	chr18	80192265	80200658	8394	0.957088	1.420843	0.479132	quantifiable	0.912549	1.928995	0.923945	quantifiable
