chr	start	end	width_kb	boundary_left_pos	boundary_right_pos	boundary_left_type	boundary_right_type	boundary_left_differential	boundary_right_differential	boundary_left_gap_score	boundary_right_gap_score	boundary_left_tad_score1	boundary_left_tad_score2	boundary_right_tad_score1	boundary_right_tad_score2	boundary_left_enriched	boundary_right_enriched	is_differential	mean_tad_score	mean_gap_score	cg_mc_ctrl_mean	cg_mc_mut_mean	cg_mc_log2fc	cg_mc_pseudocount	cg_mc_ctrl_cv	cg_mc_mut_cv	cg_mc_ctrl_within_var	cg_mc_mut_within_var	cg_mc_ctrl_insulation	cg_mc_mut_insulation	cg_hmc_ctrl_mean	cg_hmc_mut_mean	cg_hmc_log2fc	cg_hmc_pseudocount	cg_hmc_ctrl_cv	cg_hmc_mut_cv	cg_hmc_ctrl_within_var	cg_hmc_mut_within_var	cg_hmc_ctrl_insulation	cg_hmc_mut_insulation	chg_mc_ctrl_mean	chg_mc_mut_mean	chg_mc_log2fc	chg_mc_pseudocount	chg_mc_ctrl_cv	chg_mc_mut_cv	chg_mc_ctrl_within_var	chg_mc_mut_within_var	chg_mc_ctrl_insulation	chg_mc_mut_insulation	chh_mc_ctrl_mean	chh_mc_mut_mean	chh_mc_log2fc	chh_mc_pseudocount	chh_mc_ctrl_cv	chh_mc_mut_cv	chh_mc_ctrl_within_var	chh_mc_mut_within_var	chh_mc_ctrl_insulation	chh_mc_mut_insulation	mecp2_ctrl_mean	mecp2_mut_mean	mecp2_log2fc	mecp2_pseudocount	mecp2_ctrl_cv	mecp2_mut_cv	mecp2_ctrl_within_var	mecp2_mut_within_var	mecp2_ctrl_insulation	mecp2_mut_insulation	mecp2_peak_count	mecp2_up_count	mecp2_down_count
chr17	81190000	81350000	160	81190000	81350000	Non-Differential	Strength Change	Non-Differential	Differential	-1.13365861604704	2.4916720410071	1.59756058609427	1.94364785220638	3.20674262233519	2.36373769024951	Matrix 2	Matrix 1	TRUE	2.40215160421473	0.679006712480027	0.00486602	0.00485355	-0.002233	0.00320356209341412	0.393988	0.393715	3.69822312675467e-06	3.72227025133056e-06	0.00050677	0.00048767	0.00050367	0.00054482	0.094904	0.000101517354514925	0.496497	0.58816	6.69079699743818e-08	1.01311077609606e-07	0.00033217	0.0003454	-1.56e-06	0	NA	1e-06	NA	NA	6.25e-10	0	8.3e-07	1.43e-06	4.45e-06	5.68e-06	0.292959	1e-06	4	3.131263	6.25e-10	6.51260000472665e-10	0	2.5e-06	0.76281885	0.78515041	0.028866	0.342143936271676	0.4805	0.651054	0.134349018708367	0.261303793617729	0.1966547	0.09645606	1	1	0
chr17	81350000	81500000	150	81350000	81500000	Strength Change	Non-Differential	Differential	Non-Differential	2.4916720410071	-0.117371113265644	3.20674262233519	2.36373769024951	1.63141623524708	1.64927967336666	Matrix 1	Matrix 2	TRUE	2.41907942879114	1.18715046387073	0.00517731	0.00515456	-0.003921	0.00320356209341412	0.228382	0.231742	1.41685029233836e-06	1.40806282438042e-06	0.00057673	0.00044631	0.00153627	0.00157874	0.036937	0.000101517354514925	0.395879	0.408063	3.65601114617698e-07	4.37456788528763e-07	0.00053785	0.00044892	4e-08	-2.4e-07	-0.456268	1e-06	3.872983	NA	4.59266631706556e-12	1.3632667939504e-11	8.3e-07	1.43e-06	3.2e-07	2.59e-06	1.448428	1e-06	NA	NA	0	0	0	0	2.27689882	1.77126849	-0.309465	0.342143936271676	0.82907	0.699937	3.56346245104358	1.5370511600722	0.71050143	0.42213915	0	0	0
chr17	81500000	81670000	170	81500000	81670000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-0.117371113265644	-0.298333051070844	1.63141623524708	1.64927967336666	3.01493202150173	3.07420881100691	Matrix 2	Matrix 2	FALSE	2.3231741283744	-0.207852082168244	0.00440462	0.00438886	-0.002992	0.00320356209341412	0.298033	0.284463	1.68034262970816e-06	1.52855187850409e-06	0.00130303	0.00115906	0.00209089	0.00215689	0.042792	0.000101517354514925	0.237693	0.252781	2.64453997949427e-07	3.04956584028454e-07	0.00090457	0.00084402	0	0	0	1e-06	NA	NA	0	0	0	0	1.23e-06	0	-1.155706	1e-06	NA	NA	3.48764702102717e-12	0	7.7e-07	0	1.84090605	1.46201239	-0.275021	0.342143936271676	0.458269	0.514105	0.711705497943171	0.564936127921655	0.65276445	0.82234905	1	1	0
chr17	81670000	81800000	130	81670000	81800000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-0.298333051070844	-0.399369488433525	3.01493202150173	3.07420881100691	1.46001504919614	1.57093930225441	Matrix 2	Matrix 2	FALSE	2.23747353534893	-0.348851269752184	0.00489467	0.0048482	-0.008302	0.00320356209341412	0.258277	0.255218	1.60205540172182e-06	1.51913882257719e-06	0.00107413	0.00106528	0.00055062	0.00062737	0.160523	0.000101517354514925	0.672047	0.634158	1.3975944919218e-07	1.54922732792495e-07	0.0007637	0.00083949	0	-1.1e-07	-0.173743	1e-06	NA	NA	0	0	0	0	-3.8e-07	-4e-07	-0.041157	1e-06	NA	NA	0	3.8776925616081e-12	1.88e-06	1.23e-06	1.22334812	1.41665145	0.167971	0.342143936271676	1.05937	1.48299	1.67958471024002	4.41376320874434	0.31935352	0.68331981	2	2	0
chr17	81810000	81970000	160	81810000	81970000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-0.287845912855815	-1.15931978512105	2.62501349137935	2.68568658289443	1.8526516021645	2.20388952490397	Matrix 2	Matrix 2	FALSE	2.23883254677193	-0.723582848988433	0.00409979	0.00407991	-0.003932	0.00320356209341412	0.269089	0.285794	1.21338697274225e-06	1.3602883059109e-06	0.00081219	0.0007744	0.00022092	0.00022264	0.007642	0.000101517354514925	0.345453	0.320483	5.86555604409351e-09	4.61290069555664e-09	0.00013566	0.00017109	0	-7e-08	-0.105182	1e-06	NA	NA	0	0	0	0	7e-08	3.8e-07	0.373308	1e-06	NA	2.74498	7.70062519848347e-12	4.45295857666433e-12	1.11e-06	1.23e-06	0.51864481	0.4016971	-0.210665	0.342143936271676	0.529196	0.500875	0.0753319541791111	0.0404820232081944	0.23213149	0.1767277	0	0	0
chr17	81970000	82250000	280	81970000	82250000	Non-Differential	Merge	Non-Differential	Differential	-1.15931978512105	-2.10999402835473	1.8526516021645	2.20388952490397	0.830717248272047	1.50112534965966	Matrix 2	Matrix 2	TRUE	1.34168442521827	-1.63465690673789	0.00399195	0.00396881	-0.004647	0.00320356209341412	0.377625	0.36516	2.28643243356742e-06	2.15036917701462e-06	8.808e-05	3.929e-05	0.00020743	0.00023992	0.144252	0.000101517354514925	0.566628	0.62642	1.34651338631728e-08	2.31668559746793e-08	2.272e-05	2.492e-05	0	-1e-07	-0.154868	1e-06	NA	NA	0	1.11977243233311e-11	0	5.3e-07	-7e-08	8e-08	0.215459	1e-06	NA	3.671714	0	5.69592569461576e-12	0	9.1e-07	0.54268065	0.43117391	-0.19433	0.342143936271676	0.468048	0.490492	0.0645167277563028	0.0447269002241773	0.09019339	0.05938384	0	0	0
chr17	82250000	82390000	140	82250000	82390000	Merge	Non-Differential	Differential	Non-Differential	-2.10999402835473	-0.987455550646676	0.830717248272047	1.50112534965966	1.72655076198396	2.02389850955396	Matrix 2	Matrix 2	TRUE	1.278634005128	-1.5487247895007	0.00354162	0.00352258	-0.004078	0.00320356209341412	0.285871	0.287254	1.03205291672971e-06	1.029512969002e-06	0.00110002	0.00112579	0.00018505	0.00021187	0.129068	0.000101517354514925	0.390816	0.458624	4.70511207700467e-09	8.55949764745119e-09	2.604e-05	3.368e-05	2e-07	0	-0.260884	1e-06	NA	NA	0	0	0	5.3e-07	1.6e-07	8e-08	-0.105722	1e-06	NA	NA	0	0	9.1e-07	9.1e-07	0.6131608	0.4901507	-0.198867	0.342143936271676	0.233165	0.213698	0.0204395520271897	0.0109712957827116	0.09458218	0.1166883	0	0	0
chr17	82390000	82570000	180	82390000	82570000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-0.987455550646676	0.386469985250607	1.72655076198396	2.02389850955396	1.81378794801615	1.66689957486937	Matrix 2	Matrix 1	FALSE	1.77016935500005	-0.300492782698034	0.00444573	0.00445163	0.001112	0.00320356209341412	0.29935	0.301568	1.77464232111174e-06	1.80428186284115e-06	0.00140165	0.00143399	0.00020343	0.00021214	0.040621	0.000101517354514925	0.488812	0.516852	9.04835078219637e-09	1.22502578253836e-08	2.874e-05	3.827e-05	0	0	0	1e-06	NA	NA	0	0	0	0	-8.3e-07	-2.19e-06	NA	1e-06	12.040501	NA	7.6786831695305e-11	8.88888915379842e-11	4.24e-06	0	0.56371926	0.42711279	-0.235828	0.342143936271676	0.458279	0.430363	0.0667406580304198	0.0337877508056768	0.12205202	0.09786756	0	0	0
chr17	82570000	82720000	150	82570000	82720000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	0.386469985250607	0.60716302062081	1.81378794801615	1.66689957486937	1.52593495462982	1.31138891303314	Matrix 1	Matrix 1	FALSE	1.66986145132298	0.496816502935709	0.00476533	0.00473867	-0.004835	0.00320356209341412	0.3018	0.306599	2.05398186107753e-06	2.11721610919097e-06	0.00038262	0.00031966	0.00020809	0.00024387	0.157782	0.000101517354514925	0.277185	0.329777	3.4744383413751e-09	5.8266224301117e-09	4.711e-05	0.00012626	0	0	0	1e-06	NA	NA	0	0	0	0	0	-6e-07	-1.315915	1e-06	NA	NA	0	2.09066679573059e-12	3.33e-06	9.8e-07	0.5353956	0.43112463	-0.182495	0.342143936271676	0.423282	0.463492	0.0513588491206074	0.0399296279620734	0.21466864	0.25138064	0	0	0
chr17	82720000	83000000	280	82720000	83000000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	0.60716302062081	1.08916637727249	1.52593495462982	1.31138891303314	1.5503537833725	1.18003573715274	Matrix 1	Matrix 1	FALSE	1.53814436900116	0.848164698946652	0.00562046	0.00557142	-0.00804	0.00320356209341412	0.366562	0.364719	4.28300401669944e-06	4.12288302509894e-06	0.00164119	0.00162802	0.00037417	0.00042534	0.147415	0.000101517354514925	0.489943	0.537197	3.34335703010374e-08	4.64760474351925e-08	0.00038623	0.00052617	1.1e-07	-3.7e-07	-0.810251	1e-06	NA	NA	0	0	0	0	7.9e-07	-1.5e-07	-1.076004	1e-06	4.008175	NA	3.02161909456102e-11	1.06511506925839e-11	0	9.8e-07	0.68415492	0.57996378	-0.154444	0.342143936271676	0.434203	0.538606	0.088243811710367	0.0975738922292546	0.50287995	0.47982375	0	0	0
chr17	83000000	83170000	170	83000000	83170000	Non-Differential	Complex	Non-Differential	Differential	1.08916637727249	-2.75505276489673	1.5503537833725	1.18003573715274	1.29181551868359	2.16463932081032	Matrix 1	Matrix 2	TRUE	1.42108465102805	-0.832943193812117	0.00830964	0.00822136	-0.011104	0.00320356209341412	0.306602	0.318996	6.51042904791629e-06	6.87259515815384e-06	0.00255815	0.00254591	0.00119535	0.00135026	0.162793	0.000101517354514925	0.294757	0.275757	1.30487198507225e-07	1.38722976058059e-07	0.00037301	0.00041691	-1.1e-07	2.28e-06	1.881383	1e-06	4.123106	3.461595	9.19117647058824e-12	1.49264706002877e-10	0	1e-06	0	-1.8e-07	-0.293045	1e-06	NA	NA	0	0	0	0	1.53339496	1.35342325	-0.145537	0.342143936271676	0.423621	0.597587	0.421956131157327	0.654145195155796	1.33254523	0.62066595	0	0	0
chr17	83270000	83600000	330	83270000	83600000	Complex	Non-Differential	Differential	Non-Differential	-4.21897422984903	-1.39228702695356	0.558255422514388	1.91226557489846	1.29107568935856	1.72434130067585	Matrix 2	Matrix 2	TRUE	0.924665555936475	-2.8056306284013	0.00773964	0.00774349	0.000508	0.00320356209341412	0.241033	0.226544	3.4760943075794e-06	3.10172017866845e-06	0.00078538	0.00083928	0.00136138	0.00132162	-0.039753	0.000101517354514925	0.395067	0.425477	2.94792773645399e-07	3.11101772675718e-07	0.00037841	0.00036443	-1.5e-07	1.8e-07	0.46385	1e-06	NA	NA	3.73363645987077e-12	0	2.86e-06	5e-06	1.2e-07	-3.7e-07	-0.825301	1e-06	NA	NA	3.73363645987077e-12	3.69476714666289e-11	0	3.33e-06	1.08910863	0.90422663	-0.199545	0.342143936271676	0.384254	0.418434	0.175138258178376	0.143156755439225	0.374758	0.21964127	0	0	0
chr17	83600000	83770000	170	83600000	83770000	Non-Differential	Merge	Non-Differential	Differential	-1.39228702695356	-2.12511168029365	1.29107568935856	1.72434130067585	1.3193723373178	1.98866758200703	Matrix 2	Matrix 2	TRUE	1.30522401333818	-1.75869935362361	0.00909093	0.00907662	-0.00168	0.00320356209341412	0.194229	0.194359	3.07967297525495e-06	3.14451976628442e-06	0.00215353	0.00193314	0.0012491	0.00119613	-0.057718	0.000101517354514925	0.601591	0.5928	6.25087898934392e-07	4.79052731993784e-07	0.00035595	0.00046783	-3.8e-07	0	0.688287	1e-06	NA	NA	4.87117627277094e-12	0	9.1e-07	0	-1.2e-07	-3e-07	-0.321321	1e-06	NA	NA	0	0	0	0	0.79326188	0.63016504	-0.223721	0.342143936271676	0.405016	0.461725	0.103222402984943	0.0846595834592543	0.42989563	0.37928375	0	0	0
chr17	83770000	83900000	130	83770000	83900000	Merge	Non-Differential	Differential	Non-Differential	-2.12511168029365	1.31035449784289	1.3193723373178	1.98866758200703	2.66885714199639	2.21348491897909	Matrix 2	Matrix 1	TRUE	1.99411473965709	-0.407378591225382	0.01015574	0.01014296	-0.001381	0.00320356209341412	0.271897	0.269259	7.63997597329739e-06	7.36839751678492e-06	0.00179818	0.00157946	0.00198099	0.00191789	-0.044385	0.000101517354514925	0.319845	0.29512	4.28263149880172e-07	3.17757561465785e-07	0.0001641	0.00025888	1.92e-06	0	-1.54748	1e-06	NA	NA	0	0	9.1e-07	0	-8.4e-07	-2.7e-07	2.200813	1e-06	NA	NA	0	0	2.5e-06	0	1.49949174	1.15416212	-0.299582	0.342143936271676	0.38162	0.39259	0.327447539514694	0.205302651118407	0.38651576	0.33447346	1	0	1
chr17	83900000	84030000	130	83900000	84030000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	1.31035449784289	1.33261397666984	2.66885714199639	2.21348491897909	1.6971602393669	1.2465175757283	Matrix 1	Matrix 1	FALSE	2.18300869068164	1.32148423725636	0.00960587	0.00961546	0.00108	0.00320356209341412	0.152787	0.140245	2.15568913136387e-06	1.79125974519868e-06	0.0012848	0.00125989	0.00193261	0.00181895	-0.082953	0.000101517354514925	0.318206	0.322469	3.78320183428415e-07	3.51502318731641e-07	0.00034668	0.00027814	-1.9e-07	2.1e-07	0.587246	1e-06	NA	NA	0	0	0	0	-6.2e-07	0	1.385725	1e-06	NA	NA	4.80769230769231e-11	0	2.5e-06	1.43e-06	2.48032706	2.18329894	-0.160422	0.342143936271676	0.514883	0.646628	1.63095685796713	1.99315858962407	0.70537889	0.55567716	2	2	0
chr17	84040000	84190000	150	84040000	84190000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	1.26059130200573	0.0970996383923421	1.84176359968323	1.41257991719015	1.78846685418061	1.73522675337535	Matrix 1	Matrix 1	FALSE	1.81511522693192	0.678845470199034	0.00841521	0.00821355	-0.02526	0.00320356209341412	0.234763	0.243584	3.85349461114445e-06	4.02164117263103e-06	0.00223179	0.00205981	0.0015188	0.00148822	-0.027485	0.000101517354514925	0.32608	0.292968	2.54522338911967e-07	1.91874959571637e-07	0.00046463	0.00045227	-2.8e-07	0	0.470592	1e-06	NA	NA	1.8592665711085e-11	0	1.67e-06	0	0	-2e-08	-0.034062	1e-06	NA	NA	0	1.3632667939504e-11	0	1.43e-06	1.93977665	1.57103619	-0.254276	0.342143936271676	0.393423	0.404823	0.58239120523799	0.404482374080061	0.7607838	0.58299634	0	0	0
chr17	84200000	84390000	190	84200000	84390000	Non-Differential	Strength Change	Non-Differential	Differential	-0.968481747364798	4.66235939812087	1.60148631359657	1.89424679655532	3.09557748895623	1.55376841000926	Matrix 2	Matrix 1	TRUE	2.3485319012764	1.84693882537804	0.00697318	0.00712701	0.021644	0.00320356209341412	0.195221	0.176295	1.84078370041279e-06	1.57989867914151e-06	0.00068725	0.00069573	0.00129158	0.00110964	-0.201902	0.000101517354514925	0.466433	0.563104	3.79019051241087e-07	3.83644951899866e-07	0.00067376	0.00075165	-9e-08	-1.51e-06	NA	1e-06	NA	NA	2.6531580684687e-12	3.28947368421053e-11	1.67e-06	0	-3.3e-07	5.7e-07	1.228435	1e-06	NA	4.358899	3.28947368421053e-11	3.62578919768334e-12	2.5e-06	0	1.39566847	1.27475778	-0.10404	0.342143936271676	0.354185	0.695299	0.24435795290701	0.785589050954171	0.68383166	0.964715	2	2	0
chr17	84390000	84490000	100	84390000	84490000	Strength Change	Non-Differential	Differential	Non-Differential	4.66235939812087	0.104963083752689	3.09557748895623	1.55376841000926	1.68575946062773	1.63124178339925	Matrix 1	Matrix 1	TRUE	2.39066847479198	2.38366124093678	0.00647933	0.00650023	0.003111	0.00320356209341412	0.20393	0.190909	1.74133145738929e-06	1.55823941948252e-06	0.00039818	0.00065151	0.00077545	0.0007189	-0.09616	0.000101517354514925	0.269142	0.358265	4.67651702382034e-08	6.44608906969649e-08	0.00057581	0.00059512	0	0	0	1e-06	NA	NA	0	0	0	0	8.3e-07	0	-0.873807	1e-06	NA	NA	0	0	2.5e-06	1.67e-06	1.29263504	0.99464062	-0.290329	0.342143936271676	0.615586	0.7332	0.63319668387315	0.531846297241794	0.6068685	0.94680057	0	0	0
chr17	84510000	84820000	310	84510000	84820000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-1.44210670950274	0.369136311371499	1.09492493777526	1.54666424490598	1.60303248766445	1.46431827795578	Matrix 2	Matrix 1	FALSE	1.34897871271986	-0.536485199065621	0.00916741	0.00907407	-0.010926	0.00320356209341412	0.243589	0.235751	4.97790783464598e-06	4.62161759235127e-06	0.00021987	0.00022048	0.00120268	0.00119823	-0.00493	0.000101517354514925	0.438841	0.40099	2.73796363968248e-07	2.24509909150074e-07	0.00026495	0.00015599	-2.2e-07	6.9e-07	1.104368	1e-06	NA	4.857089	3.22580654774943e-12	8.17297849299959e-11	0	4.23e-06	-2.4e-07	2e-08	0.429193	1e-06	NA	NA	0	2.53538277758411e-11	1e-06	2.58e-06	1.28437428	1.0063788	-0.270407	0.342143936271676	0.348775	0.364976	0.200667516801919	0.134912979839915	0.30496371	0.23217934	0	0	0
chr17	84820000	84950000	130	84820000	84950000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	0.369136311371499	1.93865649127409	1.60303248766445	1.46431827795578	4.11825085842396	3.4424522242273	Matrix 1	Matrix 1	FALSE	2.86064167304421	1.1538964013228	0.00831491	0.00839353	0.009814	0.00320356209341412	0.185513	0.176438	2.37403723786546e-06	2.20486342539863e-06	0.00248686	0.00236648	0.00103251	0.00110317	0.087207	0.000101517354514925	0.642594	0.683617	4.6142253953176e-07	5.81528617362381e-07	0.00134758	0.00107818	0	1.5e-07	0.199218	1e-06	NA	3.605551	0	4.56076918134323e-12	0	4.23e-06	3.8e-07	-6.1e-07	-1.829608	1e-06	2.553139	NA	9.38666701197625e-12	2.80623075872201e-11	4.93e-06	4.8e-06	0.89280131	0.79313765	-0.121397	0.342143936271676	0.276261	0.317722	0.0608328651401188	0.0635014198849139	0.26144917	0.16110926	0	0	0
chr17	84960000	85100000	140	84960000	85100000	Strength Change	Non-Differential	Differential	Non-Differential	-3.04643913766046	-1.60426073643359	3.67220435643324	4.60984145295599	1.59806503654976	2.09594130975111	Matrix 2	Matrix 2	TRUE	2.6351346964915	-2.32534993704702	0.00691642	0.00708866	0.024348	0.00320356209341412	0.462593	0.434296	1.00934032250707e-05	9.53491799229199e-06	0.00273227	0.00265098	0.00241245	0.00219217	-0.132295	0.000101517354514925	0.462895	0.492883	1.2691172702096e-06	1.15248516200297e-06	0.00177768	0.00162892	-6.9e-07	0	1.711407	1e-06	NA	NA	1.78571428571429e-10	0	7.58e-06	0	2.65e-06	1.81e-06	-0.377381	1e-06	3.741657	3.741657	1.10320718033654e-10	5.96578590130806e-11	3.93e-06	2.89e-06	1.14830841	0.91547736	-0.245053	0.342143936271676	0.327923	0.318727	0.141793224781079	0.0851397138810847	0.37452086	0.30134039	0	0	0
chr17	85110000	85230000	120	85110000	85230000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	1.49878059404225	-0.874984539077972	2.28604921419849	1.77459099600407	1.59196525643594	1.85468441650975	Matrix 1	Matrix 2	FALSE	1.93900723531722	0.311898027482138	0.00998834	0.00994739	-0.004485	0.00320356209341412	0.228625	0.224514	5.2507785431261e-06	5.01774650512125e-06	0.00206155	0.00191039	0.00096338	0.00087652	-0.122761	0.000101517354514925	0.43645	0.383652	1.75752499207511e-07	1.12962048463644e-07	0.00037291	0.00033623	6.6e-07	2.6e-07	-0.397642	1e-06	2.454082	NA	2.78390895402974e-11	0	7.58e-06	0	-2.3e-07	0	0.37941	1e-06	NA	NA	0	0	0	0	1.11215427	0.90305498	-0.223947	0.342143936271676	0.2245	0.209671	0.0623402573106982	0.0358519803485603	0.26621666	0.20213441	0	0	0
chr17	85270000	85410000	140	85270000	85410000	Non-Differential	Merge	Non-Differential	Differential	0.741250869017632	-2.00542659525304	1.5376511489108	1.27971076841626	1.03648736202871	1.67064469421983	Matrix 1	Matrix 2	TRUE	1.28706925546975	-0.632087863117704	0.00996361	0.00984226	-0.013357	0.00320356209341412	0.218606	0.221742	4.74950280407983e-06	4.79493885457913e-06	0.00171133	0.00184189	0.00146438	0.00143966	-0.022956	0.000101517354514925	0.330477	0.342319	2.40681804109758e-07	2.39224598427329e-07	0.00065223	0.00057522	-2.3e-07	-7.5e-07	-1.632575	1e-06	NA	NA	0	0	0	0	5.2e-07	1.23e-06	0.554154	1e-06	2.547168	NA	1.84367035038917e-11	0	9.1e-07	1.67e-06	1.38264465	1.31918383	-0.054083	0.342143936271676	0.32732	0.424915	0.204819451552185	0.31420653732902	0.32108581	0.40079724	1	1	0
chr17	85410000	85580000	170	85410000	85580000	Merge	Non-Differential	Differential	Non-Differential	-2.00542659525304	-0.277494180973016	1.03648736202871	1.67064469421983	1.59355813757202	1.66353411624778	Matrix 2	Matrix 2	TRUE	1.31502274980036	-1.14146038811303	0.0074821	0.00734789	-0.018234	0.00320356209341412	0.284919	0.282605	4.57286109114686e-06	4.35009476477498e-06	0.0026886	0.00274574	0.00060688	0.00066567	0.115033	0.000101517354514925	0.449491	0.45026	7.17373140303256e-08	8.58116147407242e-08	0.00049372	0.0004895	-8e-08	0	0.114769	1e-06	NA	NA	0	0	0	0	1.1e-07	2.1e-07	0.131911	1e-06	2.838535	4.123106	1.13761029356762e-11	1.64052932744868e-11	2.85e-06	1.67e-06	1.21323117	0.96529424	-0.25052	0.342143936271676	0.40856	0.415491	0.245695338478124	0.160855737691981	0.51539313	0.45271296	0	0	0
chr17	85580000	85700000	120	85580000	85700000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-0.277494180973016	-1.03725155396364	1.59355813757202	1.66353411624778	1.29734709631078	1.61601728328696	Matrix 2	Matrix 2	FALSE	1.4454526169414	-0.65737286746833	0.00518905	0.0051429	-0.007956	0.00320356209341412	0.569697	0.569763	8.94018055393344e-06	8.53532165680654e-06	0.0026264	0.00254336	0.00052995	0.00065338	0.25757	0.000101517354514925	0.583123	0.683349	9.54400434818854e-08	2.04207301277637e-07	0.00018924	0.00021732	0	0	0	1e-06	NA	NA	0	0	0	0	3e-07	-7.6e-07	-2.469798	1e-06	NA	NA	5.74083289633195e-12	2.32408321388563e-11	1.94e-06	1.67e-06	1.66397563	1.52373258	-0.104554	0.342143936271676	0.330689	0.519736	0.302782677683294	0.627148354866951	0.64298525	0.73757965	0	0	0
chr17	85710000	86020000	310	85710000	86020000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-0.907587065164828	-1.1214707954426	1.64243539760458	1.91505209354848	1.4649534035609	1.80873470597485	Matrix 2	Matrix 2	FALSE	1.55369440058274	-1.01452893030371	0.00813461	0.00802214	-0.014382	0.00320356209341412	0.260009	0.25626	4.48727808851544e-06	4.26375722247738e-06	0.00185241	0.00180833	0.00073966	0.00082161	0.13412	0.000101517354514925	0.338472	0.397341	6.42768941580356e-08	9.86714818104586e-08	0.00017469	0.00012956	-8e-08	-1.4e-07	-0.095473	1e-06	NA	NA	0	1.23999995946884e-12	0	0	-6e-08	0	0.089637	1e-06	NA	5.567764	1.20211834295335e-11	1.62612913873888e-12	1.43e-06	1.67e-06	1.27215473	1.00216102	-0.264047	0.342143936271676	0.304394	0.314547	0.149952954430235	0.0993686722492521	0.34432785	0.44941289	0	0	0
chr17	86020000	86140000	120	86020000	86140000	Non-Differential	Non-Differential	Non-Differential	Non-Differential	-1.1214707954426	0.258748211803448	1.4649534035609	1.80873470597485	1.51663827903132	1.41458921050999	Matrix 2	Matrix 1	FALSE	1.49079584129611	-0.431361291819576	0.00649175	0.00644277	-0.007308	0.00320356209341412	0.193439	0.19572	1.58508597290999e-06	1.57839597162794e-06	0.00052597	0.00052385	0.00075589	0.0007068	-0.08505	0.000101517354514925	0.344226	0.348665	6.83072093960603e-08	6.18139226821859e-08	0.00119416	0.00123556	3e-07	0	-0.376195	1e-06	NA	NA	0	0	0	0	0	0	0	1e-06	NA	NA	0	0	7.1e-07	0	1.11827506	0.88354316	-0.252792	0.342143936271676	0.249422	0.198695	0.077796114508849	0.0308193372312297	0.25256795	0.41938871	0	0	0
