enh_idx	loop_idx	enh_on_anchor	partner_type	own_type	enhancer_class	loop_type	logFC	FDR	direction	is_differential	partner_group	promoter_gene	promoter_distance	enh_chr	enh_start	enh_end	in_abc	abc_score_wt	abc_score_ko	delta_abc
20956	28186	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.187940089006915	0.0636611850724457	unchanged	FALSE	Promoter	Fam114a2	0	chr11	58330309	58330845	FALSE	NA	NA	NA
20975	31706	2	Repressed_Promoter	Active_Promoter	Stable	Active_Promoter-Repressed_Promoter	0.109238086472575	0.369147542637478	unchanged	FALSE	Promoter	Kctd3	0	chr1	190162198	190162388	FALSE	NA	NA	NA
20976	16134	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.0839211808286766	0.156114389596499	unchanged	FALSE	Promoter	Gspt1	0	chr16	11423471	11424263	FALSE	NA	NA	NA
20986	9048	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.0681122828922344	0.563619913022528	unchanged	FALSE	Promoter	Arvcf	1818	chr16	18386578	18386751	FALSE	NA	NA	NA
20989	20474	2	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	-0.00841967808031039	0.928402494454185	unchanged	FALSE	Promoter	Ndrg1	0	chr15	67028277	67028548	TRUE	0.071036	0.077328	0.006292
20990	12980	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.148579174023783	0.014787264296764	up_in_mutant	TRUE	Promoter	Hdhd5	0	chr6	120736645	120736843	TRUE	0.020123	0.02912	0.008997
21001	38976	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.0022465404451747	0.977006719203439	unchanged	FALSE	Promoter	Cers6	0	chr2	68957881	68958252	TRUE	0.026592	0.026214	-0.000378
21012	28572	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.123902527304339	0.349735611227524	unchanged	FALSE	Promoter	Tpp2	0	chr1	45795019	45795792	FALSE	NA	NA	NA
21013	14932	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0503280428294507	0.476925835684265	unchanged	FALSE	Promoter	D430040D24Rik	0	chr1	36664380	36664701	FALSE	NA	NA	NA
21030	2834	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.115474002049123	0.654750184626948	unchanged	FALSE	Promoter	Brcc3	0	chrX	75514103	75514700	TRUE	0.040132	0.045106	0.004974
21031	35646	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.075905187822971	0.247627513657805	unchanged	FALSE	Promoter	Ahdc1	0	chr4	133297756	133298141	TRUE	0.030308	0.035738	0.00543
21033	27626	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0747679859931849	0.805031345451208	unchanged	FALSE	Promoter	Ccnl1	0	chr3	116019359	116019485	FALSE	NA	NA	NA
21033	35524	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0870519078107447	0.507694412662001	unchanged	FALSE	Promoter	Olfm3	0	chr3	116019359	116019485	FALSE	NA	NA	NA
21042	35447	2	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	0.21122628501361	0.0100032388933778	up_in_mutant	TRUE	Promoter	Casq2	0	chr3	102691875	102692062	FALSE	NA	NA	NA
21042	11853	2	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	0.300857054248776	0.0251073797903749	up_in_mutant	TRUE	Promoter	Casq2	0	chr3	102691875	102692062	FALSE	NA	NA	NA
21050	7591	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0107441936290212	0.884956703152949	unchanged	FALSE	Promoter	Sowaha	273	chr11	53520526	53520827	TRUE	0.033771	0.041168	0.007397
21068	6238	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0455225737375836	0.555868555458687	unchanged	FALSE	Promoter	Ank1	0	chr8	23100658	23100986	TRUE	0.024659	0.02433	-0.000329
21075	26632	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0307649023348529	0.760532969833096	unchanged	FALSE	Promoter	Fryl	0	chr5	73647267	73647521	FALSE	NA	NA	NA
21085	395	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0559038841913094	0.712868869742044	unchanged	FALSE	Promoter	Zdhhc14	0	chr17	5572899	5573393	TRUE	0.032681	0.02978	-0.002901
21091	32303	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.08983946812728	0.293906662298879	unchanged	FALSE	Promoter	Gm20492	0	chr10	128082931	128083499	FALSE	NA	NA	NA
21091	36793	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0912272056834208	0.305041600375162	unchanged	FALSE	Promoter	Agap2	0	chr10	128082931	128083499	FALSE	NA	NA	NA
21105	37974	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.199363109441265	0.0196558579250128	down_in_mutant	TRUE	Promoter	4933408J17Rik	0	chr10	94112325	94112487	FALSE	NA	NA	NA
21105	24833	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.248631504482939	0.0892592471594611	unchanged	FALSE	Promoter	Snrpf	293	chr10	94112325	94112487	FALSE	NA	NA	NA
21108	27390	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.253084748605868	0.0536001136921979	unchanged	FALSE	Promoter	Taf4b	0	chr18	16808541	16809087	TRUE	0.027026	0.006387	-0.020639
21110	26627	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.116239317888317	0.289444112672456	unchanged	FALSE	Promoter	Ppp1r35	0	chr5	138255525	138256069	FALSE	NA	NA	NA
21110	3084	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.00298015636329474	0.99003213309246	unchanged	FALSE	Promoter	Ap4m1	0	chr5	138255525	138256069	TRUE	0.052079	0.043895	-0.008184
21111	22556	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0786404341337602	0.29634383236036	unchanged	FALSE	Promoter	Efhd2	0	chr4	142095543	142095913	FALSE	NA	NA	NA
21135	27198	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.193943524041324	0.00809335106734159	down_in_mutant	TRUE	Promoter	Zfp263	0	chr16	3908558	3909225	TRUE	0.036247	0.035309	-0.000938
21145	19231	2	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	0.0477999232480383	0.621239652497798	unchanged	FALSE	Promoter	Col23a1	80	chr11	51391447	51391865	TRUE	0.038456	0.054897	0.016441
21147	15038	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.00321147746007429	0.988569588284374	unchanged	FALSE	Promoter	Tmx3	0	chr18	90579449	90579932	TRUE	0.195329	0.249529	0.0542
21163	32373	2	Repressed_Promoter	Active_Promoter	Stable	Active_Promoter-Repressed_Promoter	-0.0460903880260209	0.581818720803174	unchanged	FALSE	Promoter	Cmtm3	0	chr8	104442341	104443124	TRUE	0.055228	0.043827	-0.011401
21163	6150	2	Repressed_Promoter	Active_Promoter	Stable	Active_Promoter-Repressed_Promoter	-0.105368478848278	0.233550698539247	unchanged	FALSE	Promoter	Cmtm3	590	chr8	104442341	104443124	TRUE	0.055228	0.043827	-0.011401
21163	1844	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.192664998909699	0.38897436229155	unchanged	FALSE	Promoter	Tk2	0	chr8	104442341	104443124	TRUE	0.044944	0.033671	-0.011273
21177	31793	2	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	0.161167830766741	0.0343116911585235	up_in_mutant	TRUE	Promoter	Cdh4	0	chr2	179714163	179714483	FALSE	NA	NA	NA
21178	31401	2	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	0.103064609863089	0.11504274826151	unchanged	FALSE	Promoter	Gadd45g	0	chr13	52025632	52025737	FALSE	NA	NA	NA
21184	26027	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.274898195554737	0.00990119967317231	down_in_mutant	TRUE	Promoter	Prxl2c	0	chr13	65240552	65241526	FALSE	NA	NA	NA
21184	27088	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.605644656339436	0.0379423498873124	down_in_mutant	TRUE	Promoter	1700016G22Rik	0	chr13	65240552	65241526	FALSE	NA	NA	NA
21184	33328	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.163353248221292	0.0654281474117714	unchanged	FALSE	Promoter	Mfsd14b	0	chr13	65240552	65241526	TRUE	0.047809	0.066337	0.018528
21184	37097	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.108288525400021	0.20259178985238	unchanged	FALSE	Promoter	Cdk20	0	chr13	65240552	65241526	FALSE	NA	NA	NA
21184	37116	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.21178008358236	0.0519029000370124	unchanged	FALSE	Promoter	Zfp367	0	chr13	65240552	65241526	FALSE	NA	NA	NA
21184	15990	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.163420496497903	0.101449152851645	unchanged	FALSE	Promoter	Mfsd14b	0	chr13	65240552	65241526	TRUE	0.047809	0.066337	0.018528
21187	31135	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.0293779423955294	0.739720431954808	unchanged	FALSE	Promoter	Btg1	0	chr10	96934755	96934883	FALSE	NA	NA	NA
21195	38540	2	Repressed_Promoter	Bivalent_Promoter	Stable	Repressed_Promoter-Bivalent_Promoter	0.0922712002964112	0.320101563303627	unchanged	FALSE	Promoter	Gm11232	0	chr4	72199100	72199235	TRUE	0.020367	0.025797	0.00543
21198	11468	2	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	-0.0628003050392976	0.31481681228873	unchanged	FALSE	Promoter	Gja8	0	chr3	97185200	97185374	FALSE	NA	NA	NA
21201	27718	2	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	0.143732149331741	0.0408945226976681	up_in_mutant	TRUE	Promoter	Miat	0	chr5	112418111	112418320	FALSE	NA	NA	NA
21208	35988	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0220128834041385	0.838158660897532	unchanged	FALSE	Promoter	Dhx15	0	chr5	52669323	52669881	FALSE	NA	NA	NA
21213	26288	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0893414904729818	0.46598924861023	unchanged	FALSE	Promoter	Mrpl44	1016	chr1	82290229	82290298	FALSE	NA	NA	NA
21213	34374	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0143756261116462	0.904248531722941	unchanged	FALSE	Promoter	Nyap2	0	chr1	82290229	82290298	FALSE	NA	NA	NA
21215	28063	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0200709145253067	0.862152389404328	unchanged	FALSE	Promoter	Arf4	0	chr14	27429219	27429711	FALSE	NA	NA	NA
21215	39191	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.139336391874231	0.0863756815272055	unchanged	FALSE	Promoter	Appl1	0	chr14	27429219	27429711	TRUE	0.017403	0.025223	0.00782
21216	38833	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.335977886989493	0.0326021203211146	down_in_mutant	TRUE	Promoter	Gm11292	0	chr13	24280865	24281533	FALSE	NA	NA	NA
21229	38490	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0295586112349978	0.801104789260761	unchanged	FALSE	Promoter	Lrig2	0	chr3	105058751	105059210	FALSE	NA	NA	NA
21229	2912	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.100720854177009	0.350556379144912	unchanged	FALSE	Promoter	St7l	0	chr3	105058751	105059210	FALSE	NA	NA	NA
21229	11786	2	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	0.084316691307137	0.735854734500322	unchanged	FALSE	Promoter	Rhoc	0	chr3	105058751	105059210	TRUE	0.021829	0.021364	-0.000465
21233	36337	2	Repressed_Promoter	Active_Enhancer	Stable	Repressed_Promoter-Active_Enhancer	-0.0165557446358883	0.868990989145717	unchanged	FALSE	Promoter	E2f8	0	chr7	49121183	49121549	TRUE	0.04247	0.041651	-0.000819
21233	20140	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0908557507700121	0.576788145656107	unchanged	FALSE	Promoter	Zdhhc13	0	chr7	49121183	49121549	FALSE	NA	NA	NA
21242	33333	2	Active_Promoter	Repressed_Promoter	Stable	Active_Promoter-Repressed_Promoter	-0.2426474608533	0.00139987077924293	down_in_mutant	TRUE	Promoter	Ddx4	0	chr13	113046616	113046744	FALSE	NA	NA	NA
21245	34057	2	Repressed_Promoter	Polycomb	Stable	Repressed_Promoter-Polycomb	-0.0890498400084016	0.298146737045804	unchanged	FALSE	Promoter	Lrfn2	0	chr17	49898715	49899561	FALSE	NA	NA	NA
21245	4550	2	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	-0.159534783018764	0.350735398736357	unchanged	FALSE	Promoter	Lrfn2	0	chr17	49898715	49899561	FALSE	NA	NA	NA
21251	27544	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.102875683794731	0.487483442796782	unchanged	FALSE	Promoter	Sms	0	chrX	159257205	159257419	FALSE	NA	NA	NA
21252	33227	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0294515967931979	0.778645665111878	unchanged	FALSE	Promoter	Meis1	0	chr11	19947658	19947729	FALSE	NA	NA	NA
21254	10529	2	Active_Promoter	Polycomb	Stable	Active_Promoter-Polycomb	-0.151493032897951	0.0144811961483181	down_in_mutant	TRUE	Promoter	Neurl1a	0	chr19	47343590	47343755	FALSE	NA	NA	NA
21263	20504	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.065312771335021	0.420478415398214	unchanged	FALSE	Promoter	Zfp148	0	chr16	33481222	33481362	FALSE	NA	NA	NA
21265	35590	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.0425364016020136	0.462552784229364	unchanged	FALSE	Promoter	Mmachc	0	chr4	116807278	116807799	TRUE	0.030441	0.045244	0.014803
21266	31092	2	Active_Promoter	Repressed_Promoter	Stable	Active_Promoter-Repressed_Promoter	-0.0333605459078663	0.734816092191237	unchanged	FALSE	Promoter	Copb1	0	chr7	114636229	114636464	FALSE	NA	NA	NA
21266	24107	2	Active_Promoter	Repressed_Promoter	Stable	Active_Promoter-Repressed_Promoter	-0.0324366773179558	0.847509577686976	unchanged	FALSE	Promoter	Psma1	0	chr7	114636229	114636464	FALSE	NA	NA	NA
21273	38456	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0302395292131713	0.846054684342668	unchanged	FALSE	Promoter	Fgf13	0	chrX	60404132	60404579	TRUE	0.057611	0.05296	-0.004651
21277	16414	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.15731946363587	0.45479403465602	unchanged	FALSE	Promoter	Mamld1	0	chrX	71122372	71122672	TRUE	0.063282	0.05091	-0.012372
21283	28255	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0639304752958944	0.62355253258689	unchanged	FALSE	Promoter	Gdi2	0	chr13	4608903	4609424	TRUE	0.015167	0.020971	0.005804
21288	26443	2	Active_Promoter	Other	Stable	Active_Promoter-Other	0.00997700350509417	0.947714214933043	unchanged	FALSE	Promoter	Hcfc1	0	chrX	74248700	74248800	FALSE	NA	NA	NA
21293	23063	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0898475865596592	0.461034703825887	unchanged	FALSE	Promoter	Kdm6b	0	chr11	70247570	70247742	FALSE	NA	NA	NA
21303	25881	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.136519933892138	0.656391463393499	unchanged	FALSE	Promoter	Rnase11	0	chr14	79480798	79482036	FALSE	NA	NA	NA
21310	28001	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.148014618287369	0.118095134687784	unchanged	FALSE	Promoter	Adam9	0	chr8	26118558	26119856	FALSE	NA	NA	NA
21314	29600	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0709727373273005	0.55289427233196	unchanged	FALSE	Promoter	Atp6v1a	0	chr16	45158569	45159403	FALSE	NA	NA	NA
21314	29605	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.124346241667764	0.31828592291672	unchanged	FALSE	Promoter	Ccdc191	0	chr16	45158569	45159403	FALSE	NA	NA	NA
21314	31539	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.109743545930817	0.097633176758453	unchanged	FALSE	Promoter	Gtpbp8	0	chr16	45158569	45159403	TRUE	0.070549	0.076807	0.006258
21323	4887	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0647081816992181	0.58757612559209	unchanged	FALSE	Promoter	Add1	0	chr5	34608280	34608510	TRUE	0.025113	0.028706	0.003593
21326	25717	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.11136176474217	0.255722388370127	unchanged	FALSE	Promoter	Fam122a	0	chr19	24621844	24622070	FALSE	NA	NA	NA
21334	28636	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.173407412160396	0.0173611562988858	down_in_mutant	TRUE	Promoter	A330040F15Rik	0	chr19	12794767	12794836	TRUE	0.038098	0.019279	-0.018819
21334	10615	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.205771464524698	0.0254634378383388	down_in_mutant	TRUE	Promoter	A330040F15Rik	0	chr19	12794767	12794836	TRUE	0.038098	0.019279	-0.018819
21350	11075	2	Active_Promoter	Bivalent_Promoter	Stable	Active_Promoter-Bivalent_Promoter	0.0335314299434712	0.839485697562548	unchanged	FALSE	Promoter	Hsd17b12	0	chr2	94241541	94242116	FALSE	NA	NA	NA
21359	22414	2	Active_Promoter	Repressed_Promoter	Stable	Active_Promoter-Repressed_Promoter	0.189062996190936	0.0215295125895938	up_in_mutant	TRUE	Promoter	Mrpl41	0	chr2	25053236	25053413	FALSE	NA	NA	NA
21363	25677	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0648104064508655	0.574152561757328	unchanged	FALSE	Promoter	Mfsd14b	0	chr13	65278227	65279309	TRUE	0.044459	0.057312	0.012853
21363	33400	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0619966245875964	0.462660942442878	unchanged	FALSE	Promoter	Cdk20	0	chr13	65278227	65279309	FALSE	NA	NA	NA
21372	1069	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0826768838407451	0.61965949714048	unchanged	FALSE	Promoter	Gpalpp1	0	chr14	76152148	76153001	TRUE	0.087266	0.064594	-0.022672
21375	38181	2	Repressed_Promoter	Active_Promoter	Stable	Active_Promoter-Repressed_Promoter	-0.0103243869971332	0.884298238095683	unchanged	FALSE	Promoter	Gdf7	0	chr12	8499682	8500411	TRUE	0.137044	0.110375	-0.026669
21379	32065	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.110543052712415	0.23052876259533	unchanged	FALSE	Promoter	Plaa	0	chr4	95966946	95967742	TRUE	0.047844	0.059577	0.011733
21379	1581	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.113416386901327	0.26344658676757	unchanged	FALSE	Promoter	Mysm1	0	chr4	95966946	95967742	TRUE	0.173255	0.177202	0.003947
21379	12205	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0666470288340733	0.603595492160782	unchanged	FALSE	Promoter	Jun	0	chr4	95966946	95967742	TRUE	0.085077	0.085375	0.000298
21386	28846	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.00564613138307339	0.942167878584841	unchanged	FALSE	Promoter	Dram2	0	chr3	106721490	106722406	TRUE	0.144311	0.114232	-0.030079
21386	35485	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0778099409700571	0.435175305731512	unchanged	FALSE	Promoter	Wdr77	0	chr3	106721490	106722406	TRUE	0.03559	0.029462	-0.006128
21386	11796	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0678556974051415	0.768317424020677	unchanged	FALSE	Promoter	Dram2	0	chr3	106721490	106722406	TRUE	0.144311	0.114232	-0.030079
21389	13235	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0573587571662072	0.52215952304143	unchanged	FALSE	Promoter	Chn2	0	chr6	54225474	54225572	FALSE	NA	NA	NA
21391	27832	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.054375279318871	0.804960184485879	unchanged	FALSE	Promoter	Sec61a1	0	chr6	91694698	91695109	FALSE	NA	NA	NA
21395	37668	2	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	-0.034520074334344	0.566703396956595	unchanged	FALSE	Promoter	Myorg	0	chr4	41714394	41714715	FALSE	NA	NA	NA
21396	33760	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.137724721110464	0.0832355664793447	unchanged	FALSE	Promoter	Atf4	0	chr15	80886448	80886741	FALSE	NA	NA	NA
21407	17690	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.241470913232593	0.0120394433123422	down_in_mutant	TRUE	Promoter	Idi1	0	chr13	9763777	9764181	FALSE	NA	NA	NA
21407	28242	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.256137523709555	0.0175590111644679	down_in_mutant	TRUE	Promoter	Wdr37	0	chr13	9763777	9764181	FALSE	NA	NA	NA
21407	17689	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0743187540350672	0.629317893820796	unchanged	FALSE	Promoter	Dip2c	0	chr13	9763777	9764181	TRUE	0.025609	0.029084	0.003475
21421	29042	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.169818951349651	0.0905337361627934	unchanged	FALSE	Promoter	Slbp	0	chr5	34660055	34660644	FALSE	NA	NA	NA
21421	31010	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.108466408300849	0.265801981308212	unchanged	FALSE	Promoter	Fam53a	0	chr5	34660055	34660644	FALSE	NA	NA	NA
21422	32202	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.04439704053547	0.734032314324004	unchanged	FALSE	Promoter	Crbn	76	chr6	108810348	108810457	FALSE	NA	NA	NA
21429	3163	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.00456396277867714	0.960566564983778	unchanged	FALSE	Promoter	Arf5	0	chr6	28479852	28480567	TRUE	0.044903	0.039812	-0.005091
21437	3635	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.151204280160012	0.0233575565801189	up_in_mutant	TRUE	Promoter	Pde9a	0	chr17	31433939	31434097	FALSE	NA	NA	NA
