loop_id	logFC	FDR	direction	anchor1_chr	anchor1_start	anchor1_end	anchor1_annotation	anchor1_all_genes	anchor1_gene_count	anchor2_chr	anchor2_start	anchor2_end	anchor2_annotation	anchor2_all_genes	anchor2_gene_count
loop_17261	-0.403815762604437	0.0030022975365475	down	chr16	25950000	25975000	3' UTR	P3h2	1	chr16	27450000	27475000	3' UTR	Ccdc50	1
loop_17308	-0.317496051878387	0.0071974251796117	down	chr17	3550000	3575000	Promoter (<=1kb)	Tfb1m,1700102H20Rik	2	chr17	4975000	5000000	Promoter (<=1kb)	Arid1b	1
loop_17309	-0.602401368203532	0.0154295249621794	down	chr17	15050000	15075000	Promoter (<=1kb)	Ermard	1	chr17	15700000	15725000	Promoter (<=1kb)	Chd1	1
loop_17312	-0.544258436928257	0.0001388477754494	down	chr17	40975000	41000000	Distal Intergenic	NA	0	chr17	42775000	42800000	Promoter (<=1kb)	Cd2ap	1
loop_17347	-0.301078263588633	0.0014486421201791	down	chr1	51650000	51675000	Distal Intergenic	NA	0	chr1	51925000	51950000	Exon (ENSMUST00000189886.1/ENSMUST00000189886.1, exon 1 of 1)	NA	0
loop_17388	0.33181061360447	0.0006408032758081	up	chr1	120175000	120200000	3' UTR	Steap3,3110009E18Rik	2	chr1	120525000	120550000	Distal Intergenic	NA	0
loop_17427	0.347455759060306	0.0018479550339189	up	chr1	182550000	182575000	Promoter (<=1kb)	Capn8	1	chr1	183250000	183275000	Distal Intergenic	NA	0
loop_17440	-0.463699878636956	0.0010065584487503	down	chr1	47275000	47300000	Distal Intergenic	NA	0	chr1	50925000	50950000	Promoter (<=1kb)	Tmeff2	1
loop_17451	0.309676455406545	0.0166483195254629	up	chr1	31200000	31225000	Promoter (<=1kb)	Lgsn,Alyreffm1,Dnaaf6rt	3	chr1	33650000	33675000	Promoter (<=1kb)	Prim2,1700001G17Rik	2
loop_17457	-0.649556862662934	0.0011375420157095	down	chr1	56975000	57000000	Promoter (<=1kb)	Satb2,9130024F11Rik	2	chr1	63250000	63275000	Promoter (<=1kb)	Zdbf2	1
loop_17512	0.316656070874364	0.006305388570273	up	chr18	38925000	38950000	Promoter (<=1kb)	Fgf1,Gm5820,Arhgap26	3	chr18	40175000	40200000	Exon (ENSMUST00000237035.1/ENSMUST00000237035.1, exon 1 of 3)	NA	0
loop_17514	-0.369205241256814	0.00058740328946	down	chr18	56350000	56375000	Distal Intergenic	NA	0	chr18	56700000	56725000	Promoter (<=1kb)	Lmnb1	1
loop_17529	-0.841739815728663	0.0015356718429821	down	chr18	53450000	53475000	Promoter (<=1kb)	Prdm6	1	chr18	64325000	64350000	Promoter (<=1kb)	Onecut2,St8sia3os	2
loop_17530	-1.13832226024143	0.0072023414295539	down	chr18	11050000	11075000	Promoter (<=1kb)	Gata6,Gata6os	2	chr18	64325000	64350000	Promoter (<=1kb)	Onecut2,St8sia3os	2
loop_17562	0.30831818806006	0.0021664537932431	up	chr19	31325000	31350000	Intron (ENSMUST00000065067.13/19091, intron 2 of 17)	Mir3084-2,Prkg1	2	chr19	31675000	31700000	Intron (ENSMUST00000065067.13/19091, intron 1 of 17)	Mir3084-2,Prkg1	2
loop_17626	-0.321399821729672	0.001424898443954	down	chr2	138775000	138800000	Distal Intergenic	NA	0	chr2	139275000	139300000	Exon (ENSMUST00000134801.1/ENSMUST00000134801.1, exon 4 of 6)	NA	0
loop_17632	0.327494804506703	0.0003024345012259	up	chr2	161625000	161650000	Intron (ENSMUST00000109443.7/19281, intron 16 of 30)	Ptprt	1	chr2	162650000	162675000	Promoter (<=1kb)	Ptprt,9430021M05Rik	2
loop_17665	0.491370287175099	2.64687340908041e-05	up	chr2	67550000	67575000	Exon (ENSMUST00000188614.1/ENSMUST00000188614.1, exon 1 of 3)	NA	0	chr2	68325000	68350000	Intron (ENSMUST00000102715.3/53416, intron 10 of 17)	Stk39	1
loop_17676	-0.471136177665342	0.0007451482034899	down	chr2	73775000	73800000	Promoter (<=1kb)	Chn1	1	chr2	74675000	74700000	Promoter (<=1kb)	Hoxd10,Hoxd11,Hoxd12,Hoxd9	4
loop_17711	0.30025417719043	0.0051758904956889	up	chrX	103675000	103700000	3' UTR	Slc16a2	1	chrX	103825000	103850000	Distal Intergenic	NA	0
loop_17740	0.47821083518388	0.0002659649877716	up	chrX	144400000	144425000	Exon (ENSMUST00000040184.3/22067, exon 6 of 11)	Trpc5	1	chrX	144625000	144650000	Intron (ENSMUST00000040184.3/22067, intron 1 of 10)	Trpc5	1
loop_17745	-0.316913885102029	0.0119453513840867	down	chrX	61150000	61175000	Exon (ENSMUST00000232283.1/331424, exon 8 of 8)	Gm4988,Cdr1os	2	chrX	61425000	61450000	Distal Intergenic	NA	0
loop_17820	0.359776678602363	0.0002984035831755	up	chr3	87075000	87100000	3' UTR	Kirrel1	1	chr3	87475000	87500000	3' UTR	Fcrl5	1
loop_17827	0.456930716562752	8.149382178209e-05	up	chr3	102300000	102325000	Intron (ENSMUST00000196720.4/319951, intron 2 of 4)	A230001M10Rik	1	chr3	102675000	102700000	Exon (ENSMUST00000198096.1/ENSMUST00000198096.1, exon 1 of 1)	NA	0
loop_17830	-0.328433697244293	0.0015944132143561	down	chr3	140125000	140150000	Distal Intergenic	NA	0	chr3	141825000	141850000	3' UTR	Bmpr1b,Unc5c	2
loop_17846	0.307159934040337	0.0091150426965799	up	chr3	99225000	99250000	Promoter (<=1kb)	Tbx15,Wars2	2	chr3	100150000	100175000	Promoter (<=1kb)	Gdap2,Wdr3	2
loop_17879	-0.644554923281058	0.0037648533964592	down	chr3	30500000	30525000	Promoter (<=1kb)	Mecom	1	chr3	66950000	66975000	3' UTR	Shox2	1
loop_17880	-0.779559016447666	0.0013838695681547	down	chr3	129200000	129225000	Promoter (<=1kb)	Pitx2	1	chr3	154325000	154350000	Promoter (<=1kb)	Lhx8,AI606473	2
loop_17903	0.402598384994012	4.32353652776555e-05	up	chr4	47225000	47250000	Promoter (<=1kb)	Col15a1	1	chr4	47375000	47400000	Promoter (<=1kb)	Tgfbr1	1
loop_17922	0.331592910977877	0.0005191580106541	up	chr4	114650000	114675000	Exon (ENSMUST00000189251.1/ENSMUST00000189251.1, exon 1 of 1)	NA	0	chr4	114925000	114950000	Promoter (<=1kb)	Foxe3	1
loop_17935	-0.591953899539097	8.54225207048872e-05	down	chr4	26950000	26975000	Distal Intergenic	NA	0	chr4	27400000	27425000	Distal Intergenic	NA	0
loop_17939	0.30897499393069	0.0005179177040378	up	chr4	57900000	57925000	Promoter (<=1kb)	D630039A03Rik	1	chr4	58200000	58225000	Promoter (<=1kb)	Svep1	1
loop_17950	0.329933433154421	0.0027872632059446	up	chr4	88850000	88875000	Promoter (<=1kb)	Ifna1	1	chr4	89125000	89150000	Promoter (<=1kb)	Gm12602,Mtap	2
loop_17973	0.307751815177694	0.0069288486917514	up	chr4	9825000	9850000	Promoter (<=1kb)	Gdf6	1	chr4	10150000	10175000	Distal Intergenic	NA	0
loop_17997	-0.823188920724708	0.0003208074576402	down	chr4	89275000	89300000	Promoter (<=1kb)	Cdkn2a	1	chr4	99650000	99675000	Promoter (<=1kb)	Foxd3	1
loop_18053	-0.30797880981345	0.0015080489272776	down	chr5	86175000	86200000	Promoter (<=1kb)	Gnrhr	1	chr5	86800000	86825000	Promoter (<=1kb)	Ythdc1	1
loop_18084	0.388483461047855	0.0012204167492256	up	chr5	127575000	127600000	3' UTR	Slc15a4	1	chr5	128425000	128450000	Promoter (<=1kb)	Tmem132d	1
loop_18097	-0.468984760584422	0.0033533340440005	down	chr5	49975000	50000000	Promoter (1-2kb)	Adgra3	1	chr5	52050000	52075000	Distal Intergenic	NA	0
loop_18099	0.324921935565885	0.0294358094453443	up	chr5	109550000	109575000	Promoter (<=1kb)	Crlf2	1	chr5	145275000	145300000	Promoter (<=1kb)	Zscan25	1
loop_18145	-0.859121441803188	9.86272837525858e-06	down	chr6	49200000	49225000	Promoter (<=1kb)	Igf2bp3	1	chr6	52200000	52225000	Promoter (<=1kb)	Hoxa2,Hoxa3,Hoxa5,Hoxa6,Hoxa7,Hoxa9,Hoxaas3	7
loop_18167	0.363213650564343	0.0003411802506771	up	chr6	148250000	148275000	3' UTR	Tmtc1	1	chr6	148750000	148775000	3' UTR	Ipo8	1
loop_18252	0.342659614928946	0.0007026440024327	up	chr7	144450000	144475000	Promoter (<=1kb)	Cttn	1	chr7	144775000	144800000	Exon (ENSMUST00000208857.1/ENSMUST00000208857.1, exon 1 of 1)	NA	0
loop_18286	0.404993940357671	0.0030702661273378	up	chr7	135825000	135850000	Exon (ENSMUST00000209956.1/ENSMUST00000209956.1, exon 2 of 4)	NA	0	chr7	136475000	136500000	Distal Intergenic	NA	0
loop_18294	-0.439355991430169	0.0010026788943596	down	chr7	60600000	60625000	Distal Intergenic	NA	0	chr7	62375000	62400000	Promoter (<=1kb)	Magel2	1
loop_18296	0.386022483284669	0.0036090589637566	up	chr7	133675000	133700000	Promoter (<=1kb)	Mmp21,Uros	2	chr7	134200000	134225000	Promoter (<=1kb)	Adam12	1
loop_18305	0.373244027443838	0.0041521714019159	up	chr7	128750000	128775000	5' UTR	Sec23ip	1	chr7	130500000	130525000	Promoter (<=1kb)	Ate1,Fgfr2	2
loop_18370	0.36545995646621	0.0005087698712686	up	chr10	4675000	4700000	Intron (ENSMUST00000149195.7/13982, intron 2 of 7)	Esr1	1	chr10	5000000	5025000	3' UTR	Esr1,Syne1	2
loop_18378	-0.803029541121367	2.90106265499192e-06	down	chr10	108275000	108300000	3' UTR	Ppp1r12a	1	chr10	109850000	109875000	Exon (ENSMUST00000032719.14/260315, exon 6 of 39)	Nav3	1
loop_18385	0.372761883786238	0.0006583480486797	up	chr10	107800000	107825000	Exon (ENSMUST00000165341.4/628870, exon 27 of 58)	Otogl	1	chr10	108425000	108450000	Promoter (<=1kb)	Gm36283	1
loop_18396	-0.380859037307735	0.0107201178948012	down	chr10	71475000	71500000	Exon (ENSMUST00000217831.1/ENSMUST00000217831.1, exon 1 of 1)	NA	0	chr10	74450000	74475000	3' UTR	Pcdh15	1
loop_18397	0.398650743998163	0.0017477161504125	up	chr10	52525000	52550000	Promoter (<=1kb)	Zfa-ps	1	chr10	53325000	53350000	Promoter (<=1kb)	Cep85l,Pln	2
loop_18402	-1.26705925284889	0.0001038989195203	down	chr10	42575000	42600000	Promoter (<=1kb)	Ostm1,Nr2e1	2	chr10	50900000	50925000	Exon (ENSMUST00000020071.3/20464, exon 2 of 11)	Sim1	1
loop_18423	-0.314047951822762	0.0026729390723695	down	chr8	67975000	68000000	Promoter (<=1kb)	Psd3	1	chr8	69025000	69050000	3' UTR	Slc18a1	1
loop_18427	0.328485437800389	0.0008709496013915	up	chr8	48075000	48100000	Promoter (<=1kb)	Dctd	1	chr8	48525000	48550000	Intron (ENSMUST00000033965.13/23965, intron 2 of 28)	Tenm3	1
loop_18432	0.305478557930776	0.0027855448445117	up	chr8	15900000	15925000	Exon (ENSMUST00000082104.6/94109, exon 58 of 70)	Csmd1	1	chr8	17525000	17550000	Promoter (<=1kb)	Csmd1	1
loop_18438	-0.399937851717822	0.0060903313327973	down	chr8	27675000	27700000	Distal Intergenic	NA	0	chr8	30900000	30925000	Distal Intergenic	NA	0
loop_18467	0.36653532952907	0.0003596894484716	up	chr14	63200000	63225000	Promoter (<=1kb)	Gata4	1	chr14	63450000	63475000	5' UTR	Fam167a	1
loop_18470	0.382969327804174	0.0001892241309875	up	chr14	104025000	104050000	Promoter (<=1kb)	4930432J09Rik	1	chr14	104450000	104475000	Promoter (<=1kb)	Pou4f1	1
loop_18532	0.383779529619087	0.000121646956434	up	chr9	104550000	104575000	Promoter (<=1kb)	Cpne4	1	chr9	105025000	105050000	3' UTR	Cpne4	1
loop_18542	-0.823297373884837	0.0061744764827128	down	chr9	40850000	40875000	Promoter (<=1kb)	Bsx	1	chr9	55525000	55550000	Promoter (<=1kb)	Isl2,Scaper	2
loop_18578	0.54076066063567	9.86272837525858e-06	up	chr11	12350000	12375000	Promoter (<=1kb)	Cobl	1	chr11	12525000	12550000	Distal Intergenic	NA	0
loop_18598	-0.465288004966291	0.0004330375081121	down	chr11	36025000	36050000	Exon (ENSMUST00000102801.7/23964, exon 24 of 31)	Tenm2	1	chr11	37175000	37200000	Intron (ENSMUST00000102801.7/23964, intron 1 of 30)	Tenm2	1
loop_18633	-0.350374470365354	0.0001924221854335	down	chr13	104475000	104500000	3' UTR	Adamts6	1	chr13	104775000	104800000	Promoter (<=1kb)	Cwc27,Srek1ip1	2
loop_18638	-0.332721278696541	0.0067430856114179	down	chr13	81750000	81775000	3' UTR	Mblac2	1	chr13	83650000	83675000	Promoter (<=1kb)	Mef2c	1
loop_18640	-0.344012527820986	0.0060471684551735	down	chr13	66900000	66925000	Promoter (<=1kb)	Ramacl,Mterf3,Uqcrb	3	chr13	67825000	67850000	Promoter (<=1kb)	Krbox5,Zfp273,4930525G20Rik	3
loop_18643	-0.525642294253882	0.0001785551407529	down	chr13	81775000	81800000	Promoter (<=1kb)	Cetn3	1	chr13	85275000	85300000	Promoter (<=1kb)	Rasa1	1
loop_18651	-0.414986231137361	0.0067887856163544	down	chr13	94875000	94900000	Promoter (<=1kb)	Otp	1	chr13	98350000	98375000	Promoter (<=1kb)	Foxd1	1
loop_18660	-0.580480027117217	0.0122843053849863	down	chr13	78200000	78225000	Promoter (<=1kb)	A830082K12Rik	1	chr13	84750000	84775000	Distal Intergenic	NA	0
loop_18673	-0.375074543640159	0.0006098317903167	down	chr12	38325000	38350000	Exon (ENSMUST00000220990.1/217480, exon 20 of 25)	Dgkb	1	chr12	39325000	39350000	Distal Intergenic	NA	0
loop_18681	-0.485649137589992	0.0016696950665078	down	chr12	38125000	38150000	3' UTR	Dgkb	1	chr12	39325000	39350000	Distal Intergenic	NA	0
loop_18698	0.329035035251947	0.0018776437102891	up	chr12	40200000	40225000	Promoter (<=1kb)	Mir1938,Ifrd1,Gm7008	3	chr12	41475000	41500000	Promoter (<=1kb)	Lrrn3,Immp2l	2
loop_18715	0.337048456639416	0.0002764990310116	up	chr15	25975000	26000000	Promoter (<=1kb)	Zfp622	1	chr15	26300000	26325000	Promoter (<=1kb)	Marchf11	1
loop_18872	0.350779151030465	0.0002286997072319	up	chr1	126450000	126475000	Promoter (1-2kb)	Nckap5	1	chr1	126925000	126950000	Distal Intergenic	NA	0
loop_18875	0.464297874016149	0.0001142156486993	up	chr1	97800000	97825000	Promoter (<=1kb)	Pam	1	chr1	98175000	98200000	Promoter (1-2kb)	Gm29461	1
loop_18880	-0.326893087991567	0.0034577578894198	down	chr1	65175000	65200000	Promoter (<=1kb)	Idh1,Pikfyve	2	chr1	65525000	65550000	Distal Intergenic	NA	0
loop_18884	0.476511975635866	0.0007042085800119	up	chr1	41800000	41825000	Intron (ENSMUST00000186391.1/ENSMUST00000186391.1, intron 1 of 5)	NA	0	chr1	42675000	42700000	Promoter (<=1kb)	Pou3f3,Pantr1	2
loop_18890	0.425086679940678	0.0029296847612	up	chr1	31200000	31225000	Promoter (<=1kb)	Lgsn,Alyreffm1,Dnaaf6rt	3	chr1	32550000	32575000	Exon (ENSMUST00000158864.1/ENSMUST00000158864.1, exon 1 of 1)	Khdrbs2	1
loop_18996	-0.358328843377322	0.0021037262963262	down	chr2	71525000	71550000	Promoter (<=1kb)	Dlx1as,Dlx1,Dlx2,Metap1d	4	chr2	73250000	73275000	Promoter (<=1kb)	Sp9	1
loop_19018	-0.403498930464056	0.0007321599863677	down	chr2	105450000	105475000	Distal Intergenic	NA	0	chr2	106300000	106325000	Intron (ENSMUST00000122388.9/ENSMUST00000122388.9, intron 17 of 35)	NA	0
loop_19115	0.323667488006746	0.001245142516025	up	chr3	143500000	143525000	Distal Intergenic	NA	0	chr3	144200000	144225000	Promoter (<=1kb)	Lmo4	1
loop_19157	-0.615732431751434	0.0015687078466182	down	chr3	66975000	67000000	Promoter (<=1kb)	Shox2,Rsrc1	2	chr3	129200000	129225000	Promoter (<=1kb)	Pitx2	1
loop_19159	-0.577500823796372	0.0174869614756219	down	chr3	30500000	30525000	Promoter (<=1kb)	Mecom	1	chr3	129200000	129225000	Promoter (<=1kb)	Pitx2	1
loop_19218	-0.742236240797426	7.61354236004796e-05	down	chr4	45750000	45775000	Promoter (<=1kb)	Gm12409	1	chr4	47275000	47300000	Promoter (<=1kb)	Col15a1	1
loop_19260	0.333835752647074	0.0002406527827712	up	chr5	76650000	76675000	Promoter (<=1kb)	Cracd	1	chr5	76825000	76850000	Promoter (<=1kb)	Cracd	1
loop_19278	0.33922499700002	0.001424898443954	up	chr5	111275000	111300000	3' UTR	Ttc28	1	chr5	112150000	112175000	Exon (ENSMUST00000197688.1/ENSMUST00000197688.1, exon 1 of 2)	NA	0
loop_19281	0.53842503098211	0.0001333029491885	up	chr5	13625000	13650000	Distal Intergenic	NA	0	chr5	14200000	14225000	Exon (ENSMUST00000130116.1/20349, exon 5 of 16)	Sema3e	1
loop_19285	0.931792668359728	9.86272837525858e-06	up	chr5	3125000	3150000	Exon (ENSMUST00000162728.2/ENSMUST00000162728.2, exon 2 of 4)	NA	0	chr5	3500000	3525000	3' UTR	Cdk6	1
loop_19349	-1.12123236952452	0.003245459772408	down	chr6	49200000	49225000	Promoter (<=1kb)	Igf2bp3	1	chr6	83700000	83725000	Promoter (<=1kb)	Vax2,Vax2os	2
loop_19352	0.513645669653701	0.0099871021645233	up	chr6	124650000	124675000	Promoter (<=1kb)	Lpcat3	1	chr6	128750000	128775000	Distal Intergenic	NA	0
loop_19387	0.342880669804961	0.0022150078836773	up	chr7	115350000	115375000	Distal Intergenic	NA	0	chr7	116025000	116050000	Promoter (<=1kb)	Sox6,1110004F10Rik,Sox6os	3
loop_19400	0.398982981776953	0.0083361598626929	up	chr7	75900000	75925000	Distal Intergenic	NA	0	chr7	76350000	76375000	Intron (ENSMUST00000156166.7/244071, intron 5 of 22)	Agbl1	1
loop_19471	0.30091641928883	0.0004840378233947	up	chr8	10025000	10050000	Promoter (<=1kb)	Tnfsf13b	1	chr8	10300000	10325000	Exon (ENSMUST00000208309.1/244281, exon 3 of 17)	Myo16	1
loop_19473	0.419649731772824	0.0001800657231761	up	chr8	120950000	120975000	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	Galnt2	1	chr8	121075000	121100000	Promoter (<=1kb)	Galnt2,Foxf1,Mthfsd,Fendrr	4
loop_19496	0.450776317214082	0.0001104783979024	up	chr14	23775000	23800000	Intron (ENSMUST00000172099.8/16531, intron 1 of 27)	Kcnma1	1	chr14	24000000	24025000	Promoter (<=1kb)	Kcnma1,4930519K11Rik	2
loop_19512	0.383561989024986	0.0004706900955116	up	chr14	70875000	70900000	Promoter (<=1kb)	Gfra2	1	chr14	71650000	71675000	Distal Intergenic	NA	0
loop_19559	0.377875848812584	0.0001659717105272	up	chr9	104575000	104600000	Promoter (<=1kb)	Cpne4	1	chr9	105025000	105050000	3' UTR	Cpne4	1
loop_19576	0.370911392712729	0.0002505917512711	up	chr11	24450000	24475000	Exon (ENSMUST00000153153.1/ENSMUST00000153153.1, exon 2 of 4)	NA	0	chr11	24675000	24700000	Exon (ENSMUST00000116981.1/ENSMUST00000116981.1, exon 1 of 1)	NA	0
loop_19592	0.333954442177109	0.0008130869755915	up	chr11	85825000	85850000	Promoter (<=1kb)	Bcas3,Tbx2,2610027K06Rik	3	chr11	86150000	86175000	Exon (ENSMUST00000044423.3/237911, exon 7 of 20)	Brip1	1
loop_19622	0.415253966057181	0.0001737968587908	up	chr13	72625000	72650000	Promoter (<=1kb)	Irx2,Gm20554	2	chr13	72950000	72975000	Distal Intergenic	NA	0
loop_19633	-0.321998851504358	0.001034804465448	down	chr13	67100000	67125000	Promoter (<=1kb)	Zfp759,Zfp708,Rslcan18	3	chr13	67800000	67825000	Promoter (<=1kb)	Zfp273,4930525G20Rik	2
loop_19640	0.317961908885729	0.0038623630917027	up	chr13	91900000	91925000	Exon (ENSMUST00000151408.7/19418, exon 6 of 15)	Rasgrf2	1	chr13	92475000	92500000	Promoter (<=1kb)	Zfyve16,Fam151b	2
loop_19655	0.3134693566703	0.0001800657231761	up	chr12	54100000	54125000	Exon (ENSMUST00000219480.1/ENSMUST00000219480.1, exon 1 of 5)	NA	0	chr12	54325000	54350000	Distal Intergenic	NA	0
loop_19657	0.491843426610525	0.0001122644813219	up	chr12	66875000	66900000	Intron (ENSMUST00000037181.15/320772, intron 1 of 16)	Mdga2	1	chr12	67200000	67225000	Promoter (<=1kb)	Mdga2	1
loop_19681	0.323205879135302	0.0004331434670883	up	chr15	101525000	101550000	Promoter (<=1kb)	Krt82,Krt84	2	chr15	101750000	101775000	Promoter (<=1kb)	Krt74	1
loop_19687	0.675137543074582	2.17819862019242e-05	up	chr15	93575000	93600000	Promoter (<=1kb)	Prickle1	1	chr15	94200000	94225000	Distal Intergenic	NA	0
loop_19692	-0.349984588627255	0.0006192288813173	down	chr15	40150000	40175000	Promoter (<=1kb)	Gm33301,9330182O14Rik	2	chr15	40900000	40925000	Exon (ENSMUST00000230162.1/ENSMUST00000230162.1, exon 1 of 1)	Zfpm2	1
loop_19781	0.442614061002606	0.000156282201167	up	chr1	90950000	90975000	Promoter (<=1kb)	Mlph,Rab17,Prlh	3	chr1	91100000	91125000	Promoter (<=1kb)	Lrrfip1	1
loop_19783	0.340800417029325	0.000128671709209	up	chr1	14725000	14750000	Distal Intergenic	NA	0	chr1	14850000	14875000	3' UTR	Trpa1	1
loop_19793	0.454335875535826	4.02307502752958e-05	up	chr1	13775000	13800000	Promoter (<=1kb)	Gm5523	1	chr1	14550000	14575000	Distal Intergenic	NA	0
loop_19795	0.435026795086653	0.0001912449142094	up	chr1	113950000	113975000	Exon (ENSMUST00000180837.1/ENSMUST00000180837.1, exon 1 of 3)	NA	0	chr1	114325000	114350000	Distal Intergenic	NA	0
loop_19796	0.445943875649962	4.32353652776555e-05	up	chr1	40575000	40600000	Promoter (<=1kb)	Slc9a4	1	chr1	40750000	40775000	Promoter (<=1kb)	Mfsd9,Slc9a2	2
loop_19807	0.407503709659552	0.0003110239723573	up	chr1	184425000	184450000	Exon (ENSMUST00000191770.1/ENSMUST00000191770.1, exon 1 of 1)	NA	0	chr1	184750000	184775000	Distal Intergenic	NA	0
loop_19819	0.365064377828088	0.0008548749392847	up	chr1	125600000	125625000	Distal Intergenic	NA	0	chr1	125775000	125800000	Intron (ENSMUST00000027581.6/71111, intron 1 of 1)	Gpr39	1
loop_19856	0.317573204347963	0.0033760559467592	up	chr18	80800000	80825000	3' UTR	Atp9b	1	chr18	81775000	81800000	Exon (ENSMUST00000236148.1/ENSMUST00000236148.1, exon 2 of 6)	NA	0
loop_19874	0.315404641141562	0.00158125250291	up	chr19	17750000	17775000	Exon (ENSMUST00000025618.15/18552, exon 3 of 38)	Pcsk5	1	chr19	18400000	18425000	Distal Intergenic	NA	0
loop_19906	0.301785670575285	0.0010026788943596	up	chr2	82050000	82075000	Promoter (<=1kb)	Zfp804a	1	chr2	82375000	82400000	Promoter (<=1kb)	A130030D18Rik	1
loop_19920	0.310495517956765	0.0069520717453137	up	chr2	147800000	147825000	Distal Intergenic	NA	0	chr2	148575000	148600000	Distal Intergenic	NA	0
loop_19949	0.434965322656823	0.0027334438549251	up	chrX	143075000	143100000	Promoter (<=1kb)	Rtl9	1	chrX	143650000	143675000	Promoter (<=1kb)	Pak3	1
loop_19978	0.303116277652629	0.0052267438412114	up	chr3	130075000	130100000	Exon (ENSMUST00000199883.1/ENSMUST00000199883.1, exon 1 of 1)	NA	0	chr3	130550000	130575000	Exon (ENSMUST00000143830.2/77018, exon 20 of 20)	Col25a1	1
loop_20005	1.06714096839237	2.27494729174747e-06	up	chr4	20100000	20125000	3' UTR	Nkain3	1	chr4	20875000	20900000	Distal Intergenic	NA	0
loop_20006	0.305189404764022	0.0007044071177655	up	chr4	154325000	154350000	Promoter (<=1kb)	Prdm16	1	chr4	154650000	154675000	Promoter (<=1kb)	Actrt2	1
loop_20007	0.416927760419904	0.0001485036322741	up	chr4	38975000	39000000	Distal Intergenic	NA	0	chr4	39325000	39350000	Distal Intergenic	NA	0
loop_20011	0.333621110175248	0.0008839584840666	up	chr4	153475000	153500000	Promoter (<=1kb)	Ajap1	1	chr4	153925000	153950000	Promoter (<=1kb)	BC039966	1
loop_20021	0.637129790694704	4.04763532418113e-05	up	chr4	20000000	20025000	Promoter (<=1kb)	Ttpa	1	chr4	21350000	21375000	Distal Intergenic	NA	0
loop_20044	0.335656847168532	0.0009506558487836	up	chr5	37275000	37300000	Promoter (<=1kb)	Crmp1,Evc	2	chr5	37700000	37725000	Promoter (<=1kb)	Stk32b	1
loop_20046	0.69249738993286	3.98255839140238e-06	up	chr5	3325000	3350000	Promoter (<=1kb)	Cdk6	1	chr5	3500000	3525000	3' UTR	Cdk6	1
loop_20047	0.389241771963916	0.0001801062341933	up	chr5	22750000	22775000	Intron (ENSMUST00000181209.1/320719, intron 4 of 4)	Lhfpl3,6030443J06Rik	2	chr5	23200000	23225000	3' UTR	Lhfpl3	1
