gene	chr	start	end	hyper_dmr	baseline_mc	baseline_hmc	k119ub	atac_count	cpg_density	log_gene_length	log_expression	chromatin_state	pred_prob_full	mod_difference	dmr_qvalue	significant
Akip1	chr7	109703689	109712188	TRUE	0.691957019673169	0.1185	1.718012	1	0.00870690669490528	3.9293678292401	0.972010008867263	Other	0.107064800924262	0.0275390177731787	0.0400639935769517	TRUE
Npm2	chr14	70647301	70659243	FALSE	0.716136540099419	0.081	0.835357	2	0.00971361580974711	4.07707706684576	0.809556330953331	Active_Promoter	0.107002041180282	0.0133391411699841	0.296557486330816	FALSE
Gmnn	chr13	24751844	24761922	FALSE	0.816174952402789	0.0635	0.895393	1	0.0122048025401865	4.00337435401975	0.997980205137893	Other	0.106902602567711	0.00321652785440996	0.721209311723063	FALSE
Ndufaf8	chr11	120098927	120100704	TRUE	0.231272378366993	0.106	1.383587	3	0.00956668542487338	3.2496874278053	1.15037578444125	Other	0.106897814657583	0.0697685654220419	0.0260325200713191	TRUE
Vstm5	chr9	15239044	15259415	FALSE	0.734550028908812	0.0615	0.761961	2	0.00898335869618575	4.30901234877543	1.18944676750968	Repressed_Promoter	0.106883636313469	0.00808111242841281	0.496022696078883	FALSE
Dap	chr15	31224313	31274340	FALSE	0.705378848951616	0.179	3.796484	8	0.0138525196393947	4.6992044600589	1.77689315202617	Other	0.106743622778663	-0.0035375642921831	0.48578465949847	FALSE
Lipt2	chr7	100159276	100161364	FALSE	0.227890671420083	0.16	2.205395	1	0.00622605363984674	3.31973049433022	0.999969069437658	Other	0.106730161761952	0.0160393298714059	0.734224436394947	FALSE
Tert	chr13	73626910	73649842	FALSE	0.759942051730081	0.091	1.482163	1	0.0104221175649747	4.36044193310264	1.17734746657453	Repressed_Promoter	0.106720094548128	-0.0227652112110195	0.00325310438511658	TRUE
Tmem119	chr5	113793728	113800515	FALSE	0.609197348896532	0.0985	1.665406	2	0.0187122439958745	3.83167784919147	0.804547745066599	Repressed_Promoter	0.106686729583745	-0.0275901369688981	0.0597540035752023	FALSE
Snx22	chr9	66065175	66069718	FALSE	0.667598296939006	0.1325	2.177985	3	0.0105657054809597	3.65734273681463	1.10344634854712	Other	0.106596349215303	-0.0544696516215195	0.0144179540016633	TRUE
Epb42	chr2	121017890	121037071	FALSE	0.756919340114992	0.095	1.160397	1	0.00875866743131224	4.28287124533521	0.854443057218535	Other	0.106572398501291	0.00571564060366647	0.669762854594287	FALSE
Eps8l2	chr7	141338879	141363019	FALSE	0.7480562609218	0.1095	1.21264	2	0.00811930405965203	4.38273726576133	0.679103030275997	Other	0.106563307977143	-0.00579283596878066	0.603311823513044	FALSE
Pgpep1l	chr7	68236609	68264232	FALSE	0.719625840427107	0.114	1.100941	10	0.00734894834015132	4.4412708434205	0.786732772087424	Repressed_Promoter	0.106499139255321	0.000620590315151159	0.929692153604143	FALSE
Mpeg1	chr19	12460778	12465282	FALSE	0.757307845050504	0.073	1.197691	1	0.00976909413854352	3.65359838184329	1.27845284231333	Other	0.106487223631232	-0.0149901351397864	0.473775759397202	FALSE
Kcnc4	chr3	107438302	107459551	TRUE	0.643119585559736	0.197	4.427704	15	0.0097416349004659	4.32733849651805	2.54706506459692	Bivalent_Promoter	0.10632459522867	0.0689675361578442	1.30363404502469e-15	TRUE
Tns1	chr1	73910230	74124448	FALSE	0.719761599141062	0.137	3.193105	10	0.0073709959013715	5.33085596029712	2.51096285928186	Repressed_Promoter	0.106297821952787	-0.00915558651257109	0.00609615345288741	TRUE
Zfp808	chr13	62129885	62236143	TRUE	0.850366920656626	0.009	0.127202	2	0.00591955429238269	5.02636163731117	1.78218741341724	Other	0.106290131860751	0.0098634090855394	0.00318808583814017	TRUE
Marcksl1	chr4	129513580	129515984	FALSE	0.596320346320346	0.155	2.623233	2	0.00249584026622296	3.3809344633307	1.58028717071208	Repressed_Promoter	0.106284681618466	-0.119419138075855	0.0753028360540602	FALSE
Ung	chr5	114130385	114139322	FALSE	0.624248944341885	0.107	2.06291	1	0.0153295289246951	3.95119175793471	1.20400712176816	Other	0.106271003102547	-0.0143300511443449	0.343523369572069	FALSE
Itih2	chr2	10094592	10131395	FALSE	0.780454311365195	0.0615	0.886282	1	0.00964595277558895	4.56588322167194	1.21912016716658	Other	0.106151848591307	-0.00922848751756966	0.117795811479815	FALSE
Ctf1	chr7	127712735	127718191	TRUE	0.446093821974094	0.108	1.177692	2	0.0095307917888563	3.73687436164842	0.74113361789972	Other	0.106136485818917	0.05954230967316	0.00220716892877536	TRUE
Asprv1	chr6	86628163	86629709	FALSE	0.779377903869084	0.133	2.211728	6	0.01875808538163	3.18920948958231	0.633078778945423	Other	0.106133326907248	-0.0308449346923384	0.247518824422023	FALSE
Ces5a	chr8	93499063	93535829	FALSE	0.812548886425719	0.0765	0.924889	4	0.00674536256323777	4.56544638286252	1.191651509206	Other	0.106022787104017	0.00116572962347583	0.882836758542101	FALSE
Htatip2	chr7	49759114	49773974	FALSE	0.751672392922467	0.0855	1.237436	3	0.0137954239569314	4.17201880942456	0.88451956056852	Repressed_Promoter	0.105941100267962	-0.0139860361904812	0.0819151686003767	FALSE
Hk3	chr13	55005984	55021384	FALSE	0.729591683349354	0.145	2.712874	4	0.0124675324675325	4.18752072083646	1.28334787681589	Repressed_Promoter	0.105865204647884	-0.00980004478168739	0.409937031290247	FALSE
Irgm2	chr11	58199617	58222781	FALSE	0.756260441375533	0.071	0.712067	1	0.00949749611466068	4.36481355626134	0.846860447055083	Other	0.105857951765697	-0.00892058258896788	0.32713786868975	FALSE
Tecta	chr9	42329618	42399928	FALSE	0.741002140645056	0.0865	1.139721	3	0.0124164414734746	4.84701709793535	0.872166016849209	Repressed_Promoter	0.105716698949624	-0.016292930956235	8.69690974012153e-06	TRUE
Hhip	chr8	79965850	80058005	FALSE	0.733791488531236	0.0645	1.322369	3	0.0077478161792632	4.96451890345634	1.82598536198112	Repressed_Promoter	0.105602467728266	-0.0040427694942633	0.412514048722439	FALSE
Gadl1	chr9	115909454	116076175	FALSE	0.782839531178329	0.0945	0.85165	6	0.0100347286784508	5.22199030654493	0.62784609610435	Repressed_Promoter	0.105595713558187	-0.00120618169192122	0.691373562741724	FALSE
Spidr	chr16	15889223	16146850	FALSE	0.889874847904711	0.031	0.252616	1	0.00515473921599832	5.41099137629854	1.43892145187011	Repressed_Promoter	0.105571781820506	-0.00311883122680034	0.193186268815506	FALSE
Blnk	chr19	40928926	40994534	FALSE	0.79660273373831	0.0595	0.905475	1	0.0101816851603463	4.81695679888818	1.23936405159482	Repressed_Promoter	0.105468561360408	-0.00164364603467027	0.742719993482246	FALSE
Mlkl	chr8	111311796	111338176	FALSE	0.772171990244138	0.0745	0.618814	4	0.00928733889310083	4.42127479121035	0.769397453202519	Other	0.105377107889204	-0.00221581375524005	0.80109645297598	FALSE
Oscar	chr7	3609812	3616156	FALSE	0.758517108255328	0.0335	0.343449	1	0.00993064312736444	3.80236317430955	1.20787339597385	Other	0.105310367849048	0.0247931930041972	0.0851176476405684	FALSE
Glis1	chr4	107434590	107635060	FALSE	0.743777097235914	0.119	2.227319	5	0.0115129445802364	5.30204939037625	1.44274002151753	Repressed_Promoter	0.105225090684611	-0.015660885408411	8.7488936153256e-11	TRUE
Grb14	chr2	64912475	65024986	FALSE	0.794345236250296	0.0895	2.088272	6	0.00727928824737137	5.05119498472082	2.1796018796062	Repressed_Promoter	0.105221676177984	-0.0206956679880489	2.93283412850461e-10	TRUE
Noc4l	chr5	110648417	110653416	FALSE	0.886823796122577	0.0445	0.907309	5	0.01000200040008	3.69888313675259	1.60446498827722	Other	0.105211012583441	-0.0414042737523073	0.00491041147356435	TRUE
Lyrm2	chr4	32800252	32801558	FALSE	0.22372113101662	0.168	2.806611	6	0.0130168453292496	3.11594317693906	1.17484475024713	Active_Promoter	0.104984120095546	-0.000797121429703229	0.971830589826006	FALSE
Mrgprh	chr17	12876033	12877976	TRUE	0.727507452718002	0.168	2.712146	2	0.0138960370560988	3.28847280059978	0.597887597862908	Other	0.104892457540603	0.0467424476009772	0.0343472071083288	TRUE
Kntc1	chr5	123749715	123821592	TRUE	0.861156175662943	0.0625	0.637083	1	0.0135787525912322	4.85658994224557	0.641598255395145	Active_Promoter	0.104879041634288	0.00574648851804971	0.0440466525150654	TRUE
Apbb1ip	chr2	22774093	22875652	FALSE	0.802172231069039	0.044	0.547319	4	0.00501186502427161	5.00671841594509	1.6035849956736	Repressed_Promoter	0.104869367301259	-0.0104887599731185	0.0131680911920589	TRUE
Gm14403	chr2	177498214	177509762	FALSE	0.857199532074838	0.0425	0.670392	1	0.00528229996536197	4.06250677520868	1.5866253974955	Other	0.104865678868292	0.0167763375648176	0.14700912943529	FALSE
Gabrr1	chr4	33132520	33163587	FALSE	0.791822120875908	0.0835	1.246841	1	0.010042810699456	4.49229931742136	1.07599488352605	Other	0.104836819947016	0.00383613374031133	0.587015960947396	FALSE
Iqank1	chr15	76009887	76046980	FALSE	0.758361172127647	0.0695	1.024516	2	0.00959749818024964	4.56929195952859	1.2241315970708	Repressed_Promoter	0.104827149701409	-0.00893687064184379	0.198784508691844	FALSE
Cyp2s1	chr7	25802474	25816912	FALSE	0.67632161523353	0.064	0.780087	1	0.0103892505887242	4.15950703747732	1.0404483498012	Repressed_Promoter	0.104826403338872	-0.00327666892396505	0.764181444671336	FALSE
Lmcd1	chr6	112273757	112330424	FALSE	0.770889525931655	0.081	1.167448	1	0.00767642543279157	4.75333022132452	1.21011633924143	Repressed_Promoter	0.104629218124845	-0.0179528055239591	0.000484908009534231	TRUE
Fbxl13	chr5	21483846	21645633	FALSE	0.756119845473919	0.084	1.129234	4	0.00857300030286735	5.20894362200378	1.17077193265891	Repressed_Promoter	0.104582497805453	-0.00526428615222385	0.0922067628126547	FALSE
Cyp3a13	chr5	137892931	137921618	FALSE	0.755241284219301	0.0525	0.366936	1	0.00550772126747307	4.45768513341264	1.11241913475819	Other	0.104557897413972	0.00415314798948607	0.602758767877453	FALSE
Birc3	chr9	7848698	7873185	FALSE	0.785646194159789	0.071	0.774565	4	0.00718748723812635	4.38893558123524	1.11560424400946	Other	0.104526363040738	-0.00871871522068446	0.380343072813358	FALSE
St8sia4	chr1	95587681	95667570	FALSE	0.759833817597375	0.047	0.813241	1	0.00495687766776402	4.90248698496884	1.7410852280725	Repressed_Promoter	0.104400356203633	-6.5327223949252e-06	0.977203891692099	FALSE
Rest	chr5	77265490	77286431	FALSE	0.725094204189359	0.106	2.321823	1	0.0126546010219187	4.32099741679422	1.58784804951216	Repressed_Promoter	0.10434913251162	-0.0165387903819313	0.0213506132478053	TRUE
Phgdh	chr3	98313169	98339989	FALSE	0.697364893819762	0.081	1.821586	4	0.00939597315436242	4.42845877351558	1.91342053189311	Repressed_Promoter	0.104301552995243	-0.0152402388351197	0.0750707087272081	FALSE
Col9a2	chr4	121039384	121055321	FALSE	0.674596162177156	0.1135	2.117315	2	0.00627470665746376	4.20240657263938	1.66058480145002	Repressed_Promoter	0.104198980529802	-0.0393295731201126	0.00433093551404368	TRUE
Dlk2	chr17	46297420	46303270	FALSE	0.464973615481772	0.152	2.235959	2	0.00923076923076923	3.76715586608218	0.891793179086425	Repressed_Promoter	0.104197517296446	0.00787036081842585	0.918984672810263	FALSE
Leng9	chr7	4147914	4150373	TRUE	0.0589099018536305	0.077	1.347669	3	0.010980073200488	3.39075852873872	1.71877971728403	Active_Promoter	0.104176699461333	0.039129313832644	0.0292629605581402	TRUE
Sdcbp2	chr2	151572621	151590004	FALSE	0.621989645666737	0.092	1.812202	2	0.00937697750675948	4.24012473016857	1.64258989307423	Other	0.104142458174526	0.0169158774351297	0.136903430817244	FALSE
Dnase1l1	chrX	74273216	74282336	FALSE	0.586243396086018	0.0615	0.401574	1	0.0069078947368421	3.95999483832842	0.9470183402667	Active_Promoter	0.103967293838927	0.0291173561443894	0.506648643407721	FALSE
Hnrnpa0	chr13	58125878	58128555	FALSE	0.0411085253717789	0.053	1.207418	2	0.00672394471423235	3.42764837118693	2.32248745468735	Active_Promoter	0.103955381906471	0.0217383581426347	0.137415624996729	FALSE
Sft2d2	chr1	165174336	165194437	FALSE	0.661474561193131	0.106	2.351399	2	0.0107457340430824	4.30321766357367	1.79949553387841	Repressed_Promoter	0.103918662881675	-0.0271380605378233	0.00170737341699111	TRUE
Nat8f1	chr6	85910153	85915686	FALSE	0.551412236199685	0.0805	1.096532	2	0.0099403578528827	3.74296067021415	1.12670636486167	Active_Promoter	0.103882586264591	0.0109558184200875	0.601095430354694	FALSE
Zwilch	chr9	64137143	64173103	FALSE	0.824518006631225	0.033	0.262517	1	0.0078420467185762	4.55581968306119	1.22971593593795	Active_Promoter	0.103871388519774	0.00233876433768032	0.736538660822699	FALSE
Mrap2	chr9	87144305	87184044	FALSE	0.697440096185679	0.0885	1.508241	4	0.00800221444928156	4.59921693423967	1.51048985840372	Repressed_Promoter	0.103827802560146	-0.0187619577069309	0.00779076408449932	TRUE
Lhfpl2	chr13	94057795	94195408	TRUE	0.701033154867863	0.164	4.141185	7	0.0107838648964851	5.13865946269006	2.59229683057815	Other	0.103673458875485	0.00900928304508031	0.00329766920022953	TRUE
Cyb561a3	chr19	10577171	10595960	FALSE	0.748275904041844	0.0485	0.594435	1	0.0085688434722444	4.27390366642097	1.2345599854438	Other	0.103659163401939	-0.0111170705095238	0.421097876857638	FALSE
Elfn2	chr15	78667330	78718770	FALSE	0.703947368421053	0.146	3.137894	3	0.00818429237947123	4.71130095991617	1.94196698592972	Repressed_Promoter	0.103650343114828	-0.015607651653237	0.0235900480169387	TRUE
Nectin2	chr7	19716643	19750482	FALSE	0.808608717806112	0.0475	0.704633	2	0.0106977156535359	4.52941752041607	1.24515449574768	Other	0.103639755551723	-0.00977021302966674	0.119198302556572	FALSE
Gucy2e	chr11	69218116	69237035	FALSE	0.747440242614708	0.068	1.061754	4	0.00909138960833025	4.27689817720534	1.37009340316215	Other	0.103567315275207	-0.0279285755809531	0.00561087208024723	TRUE
Tha1	chr11	117867951	117873480	FALSE	0.666134896275873	0.1115	1.493551	4	0.00651112316874661	3.74264658993874	1.08087170619519	Other	0.103551537322542	0.0312001542491911	0.270646420189055	FALSE
Pdlim1	chr19	40221172	40271841	FALSE	0.784613339666948	0.0595	0.774697	12	0.00994691033965541	4.70474233316836	1.44586747219625	Repressed_Promoter	0.103510704219124	-0.00685490988642135	0.17526323689369	FALSE
Tgm2	chr2	158116401	158146435	FALSE	0.744173724489102	0.1645	2.578806	5	0.0112206166344809	4.47761317642947	0.805331894768564	Other	0.103473150567088	-0.00948009225310986	0.261049435582231	FALSE
Bean1	chr8	104170441	104219121	FALSE	0.742554676747924	0.065	1.335337	1	0.00805258833196384	4.68735056955803	1.7034562875724	Repressed_Promoter	0.103419864422943	-0.00191813279780173	0.839972004992891	FALSE
Pla2g10	chr16	13715056	13730982	FALSE	0.788289169414093	0.057	0.606873	1	0.00784880070325254	4.20210671139024	1.07395133621144	Repressed_Promoter	0.102909696006585	0.0108155281115394	0.365575902594777	FALSE
Lsp1	chr7	142460808	142494866	FALSE	0.744761627681446	0.157	2.243705	5	0.00440425157084973	4.53221914114665	1.02577085936014	Other	0.102844066433944	0.000932859141852704	0.927986961260381	FALSE
Edn3	chr2	174760618	174784041	FALSE	0.714452857074123	0.093	1.209902	3	0.0090082397643342	4.36964251840526	0.976930202251418	Repressed_Promoter	0.10277508122693	0.00753138642564832	0.443532112501522	FALSE
1700030J22Rik	chr8	116969593	116978958	FALSE	0.726454584718377	0.061	1.115821	1	0.0137746930058729	3.97150778171126	1.185092026685	Other	0.10275926752554	0.00757231491937294	0.556128970444661	FALSE
Depdc7	chr2	104721783	104742877	FALSE	0.770513146725298	0.0885	1.470951	1	0.00986062387408742	4.32415894167448	1.19362116522787	Other	0.102667758396903	-0.0115329600323433	0.215724610311548	FALSE
Fscn2	chr11	120361533	120368167	FALSE	0.676666111042405	0.178	3.337127	2	0.0197467591196865	3.82177546718346	0.69925099877181	Repressed_Promoter	0.102633854141052	-0.0440418514099935	9.74045689549043e-05	TRUE
Dpp4	chr2	62330072	62412230	TRUE	0.734645584045448	0.101	2.407787	4	0.00821587672533411	4.91464985854034	2.1438062496393	Repressed_Promoter	0.102576450103173	0.0125936743986311	0.00302220850604997	TRUE
Cd37	chr7	45233631	45239114	FALSE	0.589748196053774	0.116	1.900304	1	0.0155024621557541	3.73901824588348	0.796105493481505	Repressed_Promoter	0.10253052715116	-0.108582645697472	8.2519207660429e-13	TRUE
Fblim1	chr4	141576061	141606095	FALSE	0.784681864793631	0.0815	1.253528	1	0.0112872078311247	4.47761317642947	1.02254749568501	Repressed_Promoter	0.102474448715184	-0.0168290477417213	0.013013630000785	TRUE
Trp63	chr16	25683762	25892101	FALSE	0.833100834601152	0.049	0.740555	2	0.0067486164376329	5.31877057527367	1.48809050331477	Repressed_Promoter	0.102336852456039	0.00226192952847126	0.407984309382439	FALSE
Prss12	chr3	123446912	123506596	FALSE	0.783306362699834	0.0695	1.272555	1	0.00775752295422559	4.77585792169842	1.52386343744047	Repressed_Promoter	0.102308705680577	-0.00386187799378623	0.50660550646078	FALSE
Atf5	chr7	44812255	44816657	FALSE	0.376600744674358	0.063	0.892074	1	0.00795093139482054	3.64365003821733	1.45667586505855	Other	0.1022730289599	0.012038301803672	0.755989517253121	FALSE
Cfap410	chr10	77978523	77986904	FALSE	0.628660801564027	0.1005	2.239577	3	0.00799427275981386	3.9232958406555	1.98530340113417	Other	0.102260445411883	-0.0141076614674089	0.631893598288191	FALSE
Ankub1	chr3	57657392	57692798	FALSE	0.76675760514743	0.046	0.722408	1	0.00756933853019262	4.54907686502264	1.46248700328007	Other	0.102206864039111	-0.003741102199874	0.688014993163575	FALSE
Fndc1	chr17	7738568	7827301	FALSE	0.769015133447096	0.0675	0.918867	3	0.0104245320230354	4.94808516495657	1.11001378537243	Repressed_Promoter	0.102197706081782	-0.00965230192360422	0.00629667287348126	TRUE
Sema3g	chr14	31217859	31230351	FALSE	0.700254223937191	0.162	2.676387	2	0.00944604546910022	4.09663197555816	0.969262601158202	Other	0.102120590516052	0.00345520451989967	0.821270433472893	FALSE
Serpinb1b	chr13	33078574	33094379	FALSE	0.594745028480927	0.1265	1.290495	4	0.00329009807023094	4.1987945001756	0.785009149808817	Other	0.102116456232318	0.0229760648929584	0.240271988081993	FALSE
Mro	chr18	73859384	73881332	FALSE	0.687779375649099	0.0795	1.844293	5	0.0125751776927283	4.34139495152404	1.77900299517005	Other	0.101994606922239	-0.0147185691025594	0.0735019874900869	FALSE
Espl1	chr15	102296265	102324356	FALSE	0.847848642173432	0.0575	0.734776	1	0.0130290840482717	4.4485671997481	0.840490176802777	Other	0.101985289872872	-0.0026515580126707	0.80109645297598	FALSE
Papln	chr12	83763633	83792381	FALSE	0.634374544386525	0.161	2.948239	4	0.00918324753026297	4.45860763618471	1.40500027167407	Repressed_Promoter	0.10198312946622	-0.0189499787472217	0.0348501835142403	TRUE
Neurl3	chr1	36264596	36274678	FALSE	0.581660162087091	0.1915	2.798458	4	0.0113072803015275	4.00354669310213	0.481836269475013	Other	0.101920663150349	-0.00350167526503031	0.964651097345152	FALSE
Gnrh1	chr14	67745180	67749438	FALSE	0.867718916481653	0.055	1.189252	3	0.0103334899013621	3.6292056571023	1.55630421047744	Other	0.101844709565904	0.0126417907552505	0.323543437695428	FALSE
Aldh1a3	chr7	66390889	66427516	FALSE	0.729430110564629	0.101	1.439289	1	0.0107843940262648	4.56380134845429	0.857252064611725	Repressed_Promoter	0.101716024501492	-0.00504499489407717	0.47566148170198	FALSE
Slc5a1	chr5	33104218	33162869	FALSE	0.753613844835364	0.0615	0.868154	1	0.00849090382090672	4.76827542123892	1.23506197300501	Repressed_Promoter	0.101613723399514	-0.00433490509137269	0.471081902875349	FALSE
