gene	feature_type	Name	Chromosome	Start	End	ctrl_mc	mut_mc	delta_mc	ctrl_hmc	mut_hmc	delta_hmc	delta_mc_pct	delta_hmc_pct
Tmeff2	Intron	Tmeff2_Intron_5	1	51071614	51132091	0.59375	0.692	0.09825	0.24525	0.1895	-0.05575	9.82	-5.57
Tmeff2	Exon	Tmeff2_Exon_6	1	51132142	51132290	0.76	0.81425	0.0542499999999999	0.17725	0.143	-0.03425	5.42	-3.43
Tmeff2	SpliceSite_Donor	Tmeff2_SpliceSite_Donor_6	1	51132241	51132340	0.7305	0.76275	0.0322500000000001	0.16375	0.168	0.00425	3.23	0.43
Tmeff2	Intron	Tmeff2_Intron_6	1	51132341	51133007	0.72025	0.7465	0.02625	0.18025	0.13875	-0.0415	2.62	-4.15
Tmeff2	SpliceSite_Acceptor	Tmeff2_SpliceSite_Acceptor_6	1	51133008	51133107	0.901	0.96575	0.06475	0.039	0.0065	-0.0325	6.47	-3.25
Tmeff2	Intron	Tmeff2_Intron_7	1	51133168	51180200	0.69475	0.772	0.07725	0.207	0.1345	-0.0725	7.73	-7.25
Tmeff2	Intron	Tmeff2_Intron_8	1	51180425	51181685	0.6375	0.77025	0.13275	0.2105	0.13425	-0.07625	13.28	-7.62
Tmeff2	SpliceSite_Acceptor	Tmeff2_SpliceSite_Acceptor_8	1	51181686	51181785	0.8595	0.92	0.0604999999999999	0.09175	0.04975	-0.042	6.05	-4.2
Tmeff2	Exon	Tmeff2_Exon_9	1	51181736	51181894	0.692	0.6745	-0.0175	0.1495	0.18	0.0305	-1.75	3.05
Tmeff2	SpliceSite_Donor	Tmeff2_SpliceSite_Donor_9	1	51181845	51181944	0.6505	0.628	-0.0225	0.14475	0.15825	0.0135	-2.25	1.35
Tmeff2	Intron	Tmeff2_Intron_9	1	51181945	51185333	0.51725	0.59275	0.0754999999999999	0.26675	0.2665	-0.000250000000000028	7.55	-0.03
Tmeff2	Exon	Tmeff2_Exon_10	1	51185384	51185477	0.3865	0.46025	0.07375	0.4725	0.453	-0.0195	7.37	-1.95
Tmeff2	3UTR	Tmeff2_3UTR_1	1	51185478	51187269	0.7345	0.78825	0.0537500000000001	0.22725	0.183	-0.04425	5.38	-4.42
Tmem117	Intron	Tmem117_Intron_1	15	94629352	94638009	0.697	0.7635	0.0665000000000001	0.1865	0.1325	-0.054	6.65	-5.4
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_1	15	94638010	94638109	0.832	0.68725	-0.14475	0.14425	0.30125	0.157	-14.48	15.7
Tmem117	Exon	Tmem117_Exon_1	15	94638086	94638362	0.57525	0.5475	-0.0277499999999999	0.2315	0.28525	0.05375	-2.77	5.38
Tmem117	SpliceSite_Donor	Tmem117_SpliceSite_Donor_2	15	94638313	94638412	0.226	0.24475	0.01875	0.09775	0.119	0.02125	1.88	2.12
Tmem117	Intron	Tmem117_Intron_2	15	94638413	94714810	0.71775	0.72475	0.00700000000000012	0.1435	0.11325	-0.03025	0.7	-3.02
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_2	15	94714811	94714910	0.8715	0.88825	0.01675	0.07825	0.047	-0.03125	1.68	-3.12
Tmem117	Exon	Tmem117_Exon_2	15	94714861	94714993	0.85425	0.8465	-0.00774999999999992	0.07275	0.0575	-0.01525	-0.77	-1.53
Tmem117	SpliceSite_Donor	Tmem117_SpliceSite_Donor_3	15	94714944	94715043	0.81875	0.83825	0.0195	0.04775	0.03525	-0.0125	1.95	-1.25
Tmem117	Intron	Tmem117_Intron_3	15	94715044	94879329	0.74425	0.77475	0.0305000000000001	0.1535	0.11325	-0.04025	3.05	-4.02
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_3	15	94879330	94879429	0.876	0.869	-0.00700000000000012	0.112	0.123	0.011	-0.7	1.1
Tmem117	Exon	Tmem117_Exon_3	15	94879380	94879479	0.876	0.869	-0.00700000000000012	0.112	0.123	0.011	-0.7	1.1
Tmem117	Intron	Tmem117_Intron_4	15	94879530	94931744	0.666	0.74275	0.07675	0.20175	0.17075	-0.031	7.67	-3.1
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_4	15	94931745	94931844	0.6405	0.722	0.0815	0.34575	0.2555	-0.09025	8.15	-9.03
Tmem117	Exon	Tmem117_Exon_4	15	94931795	94931892	0.6345	0.76825	0.13375	0.329	0.19875	-0.13025	13.37	-13.03
Tmem117	SpliceSite_Donor	Tmem117_SpliceSite_Donor_5	15	94931843	94931942	0.71225	0.8305	0.11825	0.246	0.13525	-0.11075	11.82	-11.07
Tmem117	Intron	Tmem117_Intron_5	15	94931943	95011264	0.68525	0.7395	0.05425	0.203	0.16525	-0.03775	5.43	-3.78
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_5	15	95011265	95011364	0.842	0.868	0.026	0.107	0.10225	-0.00474999999999999	2.6	-0.47
Tmem117	Exon	Tmem117_Exon_5	15	95011315	95011474	0.82125	0.838	0.0167499999999999	0.102	0.1115	0.0095	1.67	0.95
Tmem117	SpliceSite_Donor	Tmem117_SpliceSite_Donor_6	15	95011425	95011524	0.87825	0.75675	-0.1215	0.05	0.11825	0.06825	-12.15	6.82
Tmem117	Intron	Tmem117_Intron_6	15	95011525	95074352	0.70375	0.754	0.0502500000000001	0.2	0.16875	-0.03125	5.03	-3.12
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_6	15	95074353	95074452	0.79575	0.82575	0.03	0.19925	0.16475	-0.0345	3	-3.45
Tmem117	Exon	Tmem117_Exon_6	15	95074403	95074532	0.8135	0.87325	0.0597500000000001	0.17775	0.11425	-0.0635	5.98	-6.35
Tmem117	SpliceSite_Donor	Tmem117_SpliceSite_Donor_7	15	95074483	95074582	0.8465	0.93375	0.0872499999999999	0.1315	0.04025	-0.09125	8.72	-9.12
Tmem117	Intron	Tmem117_Intron_7	15	95074583	95094307	0.65525	0.67525	0.0199999999999999	0.19875	0.175	-0.02375	2	-2.38
Tmem117	SpliceSite_Acceptor	Tmem117_SpliceSite_Acceptor_7	15	95094308	95094407	0.94125	0.934	-0.00724999999999998	0.05475	0.04175	-0.013	-0.72	-1.3
Tmem117	Exon	Tmem117_Exon_7	15	95094358	95095001	0.8945	0.916	0.0215000000000001	0.07225	0.0455	-0.02675	2.15	-2.68
Tmem117	3UTR	Tmem117_3UTR_1	15	95095002	95096097	0.876	0.903	0.0269999999999999	0.0855	0.07075	-0.01475	2.7	-1.47
Tmem132c	Intron	Tmem132c_Intron_1	5	127242070	127359503	0.606	0.7075	0.1015	0.2315	0.15675	-0.07475	10.15	-7.47
Tmem132c	SpliceSite_Acceptor	Tmem132c_SpliceSite_Acceptor_1	5	127359504	127359603	0.87075	0.94875	0.078	0.098	0.0295	-0.0685	7.8	-6.85
Tmem132c	Exon	Tmem132c_Exon_2	5	127359554	127360439	0.72175	0.81725	0.0955	0.167	0.1085	-0.0585	9.55	-5.85
Tmem132c	SpliceSite_Donor	Tmem132c_SpliceSite_Donor_2	5	127360390	127360489	0.25275	0.46925	0.2165	0.16325	0.13975	-0.0235	21.65	-2.35
Tmem132c	Intron	Tmem132c_Intron_2	5	127360490	127462852	0.67225	0.744	0.07175	0.19825	0.1345	-0.06375	7.17	-6.38
Tmem132c	Exon	Tmem132c_Exon_3	5	127462903	127463049	0.86875	0.87075	0.00200000000000011	0.1035	0.0405	-0.063	0.2	-6.3
Tmem132c	SpliceSite_Donor	Tmem132c_SpliceSite_Donor_3	5	127463000	127463099	0.7805	0.90875	0.12825	0.1395	0.049	-0.0905	12.82	-9.05
Tmem132c	Intron	Tmem132c_Intron_3	5	127463100	127504810	0.64525	0.65925	0.0140000000000001	0.1775	0.13025	-0.04725	1.4	-4.72
Tmem132c	SpliceSite_Acceptor	Tmem132c_SpliceSite_Acceptor_3	5	127504811	127504910	0.64175	0.73325	0.0915	0.16725	0.06825	-0.099	9.15	-9.9
Tmem132c	Exon	Tmem132c_Exon_4	5	127504861	127505044	0.68575	0.76625	0.0805000000000001	0.163	0.0845	-0.0785	8.05	-7.85
Tmem132c	SpliceSite_Donor	Tmem132c_SpliceSite_Donor_4	5	127504995	127505094	0.7815	0.93325	0.15175	0.138	0.01125	-0.12675	15.17	-12.68
Tmem132c	Intron	Tmem132c_Intron_4	5	127505095	127536306	0.7005	0.7545	0.0539999999999999	0.1645	0.125	-0.0395	5.4	-3.95
Tmem132c	Exon	Tmem132c_Exon_5	5	127536357	127536500	0.6865	0.79025	0.10375	0.25625	0.15625	-0.1	10.38	-10
Tmem132c	SpliceSite_Donor	Tmem132c_SpliceSite_Donor_5	5	127536451	127536550	0.673	0.88325	0.21025	0.27325	0.05	-0.22325	21.03	-22.32
Tmem132c	Intron	Tmem132c_Intron_5	5	127536551	127551451	0.59325	0.5875	-0.00575000000000003	0.20275	0.2055	0.00275	-0.58	0.28
Tmem132c	SpliceSite_Acceptor	Tmem132c_SpliceSite_Acceptor_5	5	127551452	127551551	0.91975	0.8845	-0.0352500000000001	0.06725	0.08825	0.021	-3.53	2.1
Tmem132c	Exon	Tmem132c_Exon_6	5	127551502	127551707	0.903	0.88625	-0.0167499999999999	0.06725	0.091	0.02375	-1.67	2.38
Tmem132c	SpliceSite_Donor	Tmem132c_SpliceSite_Donor_6	5	127551658	127551757	0.83075	0.86325	0.0325000000000001	0.093	0.1055	0.0125	3.25	1.25
Tmem132c	Intron	Tmem132c_Intron_6	5	127551758	127553022	0.853	0.85375	0.000750000000000028	0.0965	0.1185	0.022	0.08	2.2
Tmem132c	Intron	Tmem132c_Intron_7	5	127553397	127554574	0.82525	0.85825	0.0329999999999999	0.13825	0.12325	-0.015	3.3	-1.5
Tmem132c	SpliceSite_Acceptor	Tmem132c_SpliceSite_Acceptor_7	5	127554575	127554674	0.614	0.6415	0.0275	0.2925	0.29075	-0.00174999999999997	2.75	-0.17
Tmem132c	Exon	Tmem132c_Exon_8	5	127554625	127554816	0.614	0.6415	0.0275	0.2925	0.29075	-0.00174999999999997	2.75	-0.17
Tmem132c	Intron	Tmem132c_Intron_8	5	127554867	127562854	0.7065	0.7555	0.049	0.15625	0.14575	-0.0105	4.9	-1.05
Tmem132c	Exon	Tmem132c_Exon_9	5	127562905	127564086	0.8355	0.8595	0.0239999999999999	0.1155	0.09875	-0.01675	2.4	-1.67
Tmem132c	3UTR	Tmem132c_3UTR_1	5	127564087	127565792	0.6195	0.723	0.1035	0.24	0.1915	-0.0485	10.35	-4.85
Tmtc2	3UTR	Tmtc2_3UTR_1	10	105187662	105190096	0.62775	0.6595	0.0317499999999999	0.125	0.06375	-0.06125	3.17	-6.12
Tmtc2	Exon	Tmtc2_Exon_1	10	105190097	105190273	0.3925	0.51325	0.12075	0.4035	0.32	-0.0835	12.07	-8.35
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_1	10	105190224	105190323	0.412	0.5685	0.1565	0.27525	0.1815	-0.09375	15.65	-9.38
Tmtc2	Intron	Tmtc2_Intron_1	10	105190324	105243537	0.708	0.74225	0.03425	0.17175	0.128	-0.04375	3.43	-4.38
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_1	10	105243538	105243637	0.85675	0.90625	0.0495000000000001	0.11525	0.08025	-0.035	4.95	-3.5
Tmtc2	Exon	Tmtc2_Exon_2	10	105243588	105243651	0.82725	0.8965	0.0692499999999999	0.1405	0.0875	-0.053	6.92	-5.3
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_2	10	105243602	105243701	0.82725	0.8965	0.0692499999999999	0.1405	0.0875	-0.053	6.92	-5.3
Tmtc2	Intron	Tmtc2_Intron_2	10	105243702	105254743	0.75725	0.805	0.04775	0.1745	0.124	-0.0505	4.77	-5.05
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_2	10	105254744	105254843	0.3565	0.4635	0.107	0.47225	0.44275	-0.0295	10.7	-2.95
Tmtc2	Exon	Tmtc2_Exon_3	10	105254794	105254908	0.4345	0.51875	0.08425	0.4225	0.3925	-0.03	8.42	-3
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_3	10	105254859	105254958	0.68975	0.7545	0.06475	0.256	0.204	-0.052	6.47	-5.2
Tmtc2	Intron	Tmtc2_Intron_3	10	105254959	105271447	0.7285	0.79425	0.0657500000000001	0.197	0.13025	-0.06675	6.58	-6.68
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_3	10	105271448	105271547	0.765	0.8795	0.1145	0.2235	0.097	-0.1265	11.45	-12.65
Tmtc2	Exon	Tmtc2_Exon_4	10	105271498	105271579	0.85525	0.90825	0.053	0.11275	0.06725	-0.0455	5.3	-4.55
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_4	10	105271530	105271629	0.85525	0.90825	0.053	0.11275	0.06725	-0.0455	5.3	-4.55
Tmtc2	Intron	Tmtc2_Intron_4	10	105271630	105303542	0.69475	0.74625	0.0515	0.1925	0.1335	-0.059	5.15	-5.9
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_4	10	105303543	105303642	0.83075	0.87725	0.0465	0.12975	0.1035	-0.02625	4.65	-2.62
Tmtc2	Exon	Tmtc2_Exon_5	10	105303593	105303714	0.83075	0.87725	0.0465	0.12975	0.1035	-0.02625	4.65	-2.62
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_5	10	105303665	105303764	0.5325	0.68625	0.15375	0.31225	0.177	-0.13525	15.38	-13.52
Tmtc2	Intron	Tmtc2_Intron_5	10	105303765	105321344	0.70725	0.76925	0.062	0.19825	0.13875	-0.0595	6.2	-5.95
Tmtc2	Intron	Tmtc2_Intron_6	10	105321524	105322810	0.80075	0.87575	0.0750000000000001	0.152	0.0765	-0.0755	7.5	-7.55
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_6	10	105322811	105322910	0.78575	0.89275	0.107	0.1985	0.09925	-0.09925	10.7	-9.93
Tmtc2	Exon	Tmtc2_Exon_7	10	105322861	105323045	0.81875	0.905	0.08625	0.16525	0.08925	-0.076	8.63	-7.6
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_7	10	105322996	105323095	0.86025	0.875	0.0147500000000002	0.10225	0.07825	-0.024	1.48	-2.4
Tmtc2	Intron	Tmtc2_Intron_7	10	105323096	105323500	0.75275	0.83725	0.0845	0.198	0.116	-0.082	8.45	-8.2
Tmtc2	Intron	Tmtc2_Intron_8	10	105323687	105348383	0.615	0.70725	0.0922499999999999	0.26575	0.17575	-0.09	9.22	-9
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_8	10	105348384	105348483	0.60125	0.7125	0.11125	0.3065	0.2175	-0.089	11.12	-8.9
Tmtc2	Exon	Tmtc2_Exon_9	10	105348434	105348548	0.593	0.7515	0.1585	0.32925	0.206	-0.12325	15.85	-12.32
Tmtc2	Intron	Tmtc2_Intron_9	10	105348599	105369898	0.62125	0.741	0.11975	0.29275	0.186	-0.10675	11.98	-10.68
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_9	10	105369899	105369998	0.70025	0.78925	0.089	0.2105	0.10675	-0.10375	8.9	-10.38
Tmtc2	Exon	Tmtc2_Exon_10	10	105369949	105370777	0.68075	0.77625	0.0955	0.23175	0.1285	-0.10325	9.55	-10.32
Tmtc2	Intron	Tmtc2_Intron_10	10	105370828	105413165	0.56775	0.67775	0.11	0.29475	0.2085	-0.08625	11	-8.63
Tmtc2	SpliceSite_Acceptor	Tmtc2_SpliceSite_Acceptor_10	10	105413166	105413265	0.55025	0.70575	0.1555	0.30375	0.14175	-0.162	15.55	-16.2
Tmtc2	Exon	Tmtc2_Exon_11	10	105413216	105413786	0.5895	0.71875	0.12925	0.27525	0.18275	-0.0925	12.92	-9.25
Tmtc2	SpliceSite_Donor	Tmtc2_SpliceSite_Donor_11	10	105413737	105413836	0.73425	0.7855	0.05125	0.21925	0.17025	-0.049	5.13	-4.9
Tmtc2	Intron	Tmtc2_Intron_11	10	105413837	105573615	0.55025	0.66625	0.116	0.30525	0.21775	-0.0875	11.6	-8.75
Trhde	3UTR	Trhde_3UTR_1	10	114398822	114401396	0.859	0.8985	0.0395	0.0825	0.0485	-0.034	3.95	-3.4
Trhde	Exon	Trhde_Exon_1	10	114401397	114401537	0.88575	0.95325	0.0674999999999999	0.06575	0.02325	-0.0425	6.75	-4.25
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_1	10	114401488	114401587	0.8825	0.912	0.0295	0.08225	0.03	-0.05225	2.95	-5.23
Trhde	Intron	Trhde_Intron_1	10	114401588	114408594	0.6805	0.6945	0.0139999999999999	0.1705	0.1215	-0.049	1.4	-4.9
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_2	10	114408677	114408776	0.55325	0.5435	-0.00975000000000004	0.2605	0.22575	-0.03475	-0.98	-3.48
Trhde	Intron	Trhde_Intron_2	10	114408777	114412389	0.801	0.8205	0.0195000000000001	0.11975	0.08975	-0.03	1.95	-3
Trhde	Exon	Trhde_Exon_3	10	114412440	114412580	0.3385	0.32275	-0.0157499999999999	0.29025	0.1655	-0.12475	-1.57	-12.47
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_3	10	114413098	114413197	0.80175	0.81275	0.011	0.1315	0.0945	-0.037	1.1	-3.7
Trhde	Exon	Trhde_Exon_4	10	114413148	114413315	0.758	0.81275	0.05475	0.143	0.12525	-0.01775	5.47	-1.78
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_4	10	114413266	114413365	0.77875	0.853	0.07425	0.126	0.104	-0.022	7.43	-2.2
Trhde	Intron	Trhde_Intron_4	10	114413366	114444627	0.78325	0.81125	0.028	0.11675	0.076	-0.04075	2.8	-4.08
Trhde	Exon	Trhde_Exon_5	10	114444678	114444785	0.7305	0.778	0.0475	0.201	0.188	-0.013	4.75	-1.3
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_5	10	114444736	114444835	0.7305	0.778	0.0475	0.201	0.188	-0.013	4.75	-1.3
Trhde	Intron	Trhde_Intron_5	10	114444836	114446084	0.835	0.86	0.025	0.0705	0.047	-0.0235	2.5	-2.35
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_5	10	114446085	114446184	0.55775	0.7105	0.15275	0.27175	0.098	-0.17375	15.27	-17.38
Trhde	Exon	Trhde_Exon_6	10	114446135	114446232	0.55775	0.7105	0.15275	0.27175	0.098	-0.17375	15.27	-17.38
Trhde	Intron	Trhde_Intron_6	10	114446283	114448188	0.66725	0.7635	0.0962500000000001	0.28025	0.1745	-0.10575	9.63	-10.57
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_6	10	114448189	114448288	0.47475	0.53875	0.064	0.41075	0.2935	-0.11725	6.4	-11.73
Trhde	Exon	Trhde_Exon_7	10	114448239	114448386	0.4955	0.5375	0.0419999999999999	0.24675	0.161	-0.08575	4.2	-8.57
Trhde	Intron	Trhde_Intron_7	10	114448437	114486654	0.7905	0.83225	0.0417499999999998	0.14175	0.0865	-0.05525	4.17	-5.53
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_7	10	114486655	114486754	0.87875	0.8685	-0.01025	0.0585	0.0565	-0.002	-1.02	-0.2
Trhde	Exon	Trhde_Exon_8	10	114486705	114486760	0.87875	0.8685	-0.01025	0.0585	0.0565	-0.002	-1.02	-0.2
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_8	10	114486711	114486810	0.87875	0.8685	-0.01025	0.0585	0.0565	-0.002	-1.02	-0.2
Trhde	Intron	Trhde_Intron_8	10	114486811	114486821	0.4985	0.622	0.1235	0.09225	0.033	-0.05925	12.35	-5.92
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_8	10	114486822	114486921	0.70875	0.76325	0.0545	0.15425	0.11825	-0.036	5.45	-3.6
Trhde	Exon	Trhde_Exon_9	10	114486872	114487005	0.80375	0.822	0.0182500000000001	0.127	0.09425	-0.03275	1.83	-3.28
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_9	10	114486956	114487055	0.81775	0.8265	0.00875000000000004	0.1475	0.11575	-0.03175	0.88	-3.18
Trhde	Intron	Trhde_Intron_9	10	114487056	114498717	0.7705	0.7895	0.0190000000000001	0.13075	0.09	-0.04075	1.9	-4.08
Trhde	Intron	Trhde_Intron_10	10	114498907	114502942	0.64925	0.68875	0.0395000000000001	0.19625	0.15775	-0.0385	3.95	-3.85
Trhde	Exon	Trhde_Exon_11	10	114502993	114503180	0.61675	0.76425	0.1475	0.35075	0.167	-0.18375	14.75	-18.38
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_11	10	114503131	114503230	0.69775	0.74275	0.0449999999999999	0.26325	0.1855	-0.07775	4.5	-7.78
Trhde	Intron	Trhde_Intron_11	10	114503231	114504125	0.7545	0.77575	0.02125	0.1275	0.104	-0.0235	2.12	-2.35
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_11	10	114504126	114504225	0.8385	0.897	0.0585000000000001	0.107	0.07825	-0.02875	5.85	-2.87
Trhde	Intron	Trhde_Intron_12	10	114504292	114518079	0.72425	0.777	0.05275	0.193	0.12375	-0.06925	5.27	-6.93
Trhde	Intron	Trhde_Intron_13	10	114518246	114567075	0.73325	0.7925	0.0592500000000001	0.17275	0.108	-0.06475	5.93	-6.48
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_13	10	114567076	114567175	0.24175	0.28775	0.046	0.18825	0.447	0.25875	4.6	25.88
Trhde	Exon	Trhde_Exon_14	10	114567126	114567263	0.33325	0.3195	-0.01375	0.26675	0.55525	0.2885	-1.38	28.85
Trhde	Intron	Trhde_Intron_14	10	114567314	114588375	0.63425	0.72925	0.095	0.25725	0.20675	-0.0505	9.5	-5.05
Trhde	Intron	Trhde_Intron_15	10	114588590	114592000	0.556	0.596	0.0399999999999999	0.36975	0.33475	-0.035	4	-3.5
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_15	10	114592001	114592100	0.3085	0.4545	0.146	0.48625	0.48925	0.00299999999999995	14.6	0.3
Trhde	Intron	Trhde_Intron_16	10	114592256	114695959	0.643	0.7245	0.0815	0.2435	0.167	-0.0765	8.15	-7.65
Trhde	Exon	Trhde_Exon_17	10	114696010	114696136	0.88775	0.9005	0.01275	0.10925	0.08225	-0.027	1.28	-2.7
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_17	10	114696087	114696186	0.87675	0.898	0.0212500000000001	0.117	0.082	-0.035	2.13	-3.5
Trhde	Intron	Trhde_Intron_17	10	114696187	114787890	0.612	0.7035	0.0915	0.25475	0.18125	-0.0735000000000001	9.15	-7.35
Trhde	SpliceSite_Acceptor	Trhde_SpliceSite_Acceptor_17	10	114787891	114787990	0.854	0.874	0.0199999999999999	0.08025	0.02625	-0.054	2	-5.4
Trhde	Exon	Trhde_Exon_18	10	114787941	114788214	0.689	0.7715	0.0825000000000001	0.23325	0.14975	-0.0835	8.25	-8.35
Trhde	SpliceSite_Donor	Trhde_SpliceSite_Donor_18	10	114788165	114788264	0.73225	0.84675	0.1145	0.23425	0.1195	-0.11475	11.45	-11.48
Trhde	Intron	Trhde_Intron_18	10	114788265	114800467	0.31025	0.47125	0.161	0.27225	0.2565	-0.01575	16.1	-1.57
Trhde	Exon	Trhde_Exon_19	10	114800518	114801422	0	0	0	0.007	0	-0.007	0	-0.7
Trhde	5UTR	Trhde_5UTR_1	10	114801423	114802301	0	0	0	0	0	0	0	0
Trpm3	Intron	Trpm3_Intron_1	19	22139351	22697370	0.64225	0.72925	0.087	0.22325	0.1655	-0.05775	8.7	-5.77
Trpm3	SpliceSite_Acceptor	Trpm3_SpliceSite_Acceptor_1	19	22697371	22697470	0.68375	0.677	-0.00674999999999992	0.153	0.16275	0.00975000000000001	-0.67	0.98
Trpm3	Exon	Trpm3_Exon_2	19	22697421	22697500	0.719	0.8085	0.0894999999999999	0.2465	0.1625	-0.084	8.95	-8.4
Trpm3	SpliceSite_Donor	Trpm3_SpliceSite_Donor_2	19	22697451	22697550	0.719	0.8085	0.0894999999999999	0.2465	0.1625	-0.084	8.95	-8.4
Trpm3	Intron	Trpm3_Intron_2	19	22697551	22698677	0.67525	0.78725	0.112	0.2945	0.18925	-0.10525	11.2	-10.52
Trpm3	SpliceSite_Acceptor	Trpm3_SpliceSite_Acceptor_2	19	22698678	22698777	0.346	0.62	0.274	0.4685	0.30775	-0.16075	27.4	-16.08
Trpm3	Exon	Trpm3_Exon_3	19	22698728	22698932	0.50525	0.63175	0.1265	0.39825	0.33675	-0.0614999999999999	12.65	-6.15
Trpm3	Intron	Trpm3_Intron_3	19	22698983	22711660	0.61875	0.73125	0.1125	0.25525	0.197	-0.05825	11.25	-5.82
Trpm3	SpliceSite_Acceptor	Trpm3_SpliceSite_Acceptor_3	19	22711661	22711760	0.742	0.82475	0.08275	0.1905	0.137	-0.0535	8.27	-5.35
Trpm3	Exon	Trpm3_Exon_4	19	22711711	22711924	0.67875	0.775	0.0962500000000001	0.23525	0.15625	-0.079	9.63	-7.9
Trpm3	Intron	Trpm3_Intron_4	19	22711975	22715177	0.662	0.79025	0.12825	0.23875	0.172	-0.06675	12.82	-6.68
Trpm3	SpliceSite_Acceptor	Trpm3_SpliceSite_Acceptor_4	19	22715178	22715277	0.7005	0.77425	0.0737500000000001	0.1695	0.10575	-0.06375	7.38	-6.38
Trpm3	Exon	Trpm3_Exon_5	19	22715228	22715352	0.72825	0.8225	0.09425	0.18775	0.1175	-0.07025	9.42	-7.02
Trpm3	SpliceSite_Donor	Trpm3_SpliceSite_Donor_5	19	22715303	22715402	0.72975	0.84375	0.114	0.19575	0.10775	-0.088	11.4	-8.8
Trpm3	Intron	Trpm3_Intron_5	19	22715403	22732948	0.64925	0.75675	0.1075	0.2425	0.18025	-0.06225	10.75	-6.22
Trpm3	SpliceSite_Acceptor	Trpm3_SpliceSite_Acceptor_5	19	22732949	22733048	0.4895	0.4995	0.00999999999999995	0.1505	0.1675	0.017	1	1.7
Trpm3	Exon	Trpm3_Exon_6	19	22732999	22733170	0.59625	0.6965	0.10025	0.18025	0.1155	-0.06475	10.02	-6.48
Trpm3	SpliceSite_Donor	Trpm3_SpliceSite_Donor_6	19	22733121	22733220	0.69525	0.763	0.06775	0.201	0.11425	-0.08675	6.77	-8.68
Trpm3	Intron	Trpm3_Intron_6	19	22733221	22766582	0.50325	0.627	0.12375	0.29425	0.2505	-0.04375	12.38	-4.38
Trpm3	SpliceSite_Acceptor	Trpm3_SpliceSite_Acceptor_6	19	22766583	22766682	0.70525	0.74775	0.0425000000000001	0.233	0.20325	-0.02975	4.25	-2.97
Trpm3	Exon	Trpm3_Exon_7	19	22766633	22766807	0.6235	0.73725	0.11375	0.30625	0.20225	-0.104	11.38	-10.4
Trpm3	SpliceSite_Donor	Trpm3_SpliceSite_Donor_7	19	22766758	22766857	0.6565	0.7765	0.12	0.29425	0.1955	-0.09875	12	-9.88
Trpm3	Intron	Trpm3_Intron_7	19	22766858	22793279	0.65075	0.74375	0.0930000000000001	0.2465	0.19375	-0.05275	9.3	-5.28
Trpm3	Exon	Trpm3_Exon_8	19	22793330	22793453	0.7955	0.816	0.0205	0.1825	0.1405	-0.042	2.05	-4.2
Trpm3	Intron	Trpm3_Intron_8	19	22793504	22856626	0.55175	0.66875	0.117	0.28925	0.23775	-0.0515	11.7	-5.15
