gene	chr	start	end	chromatin_state	is_polycomb_broad	is_polycomb_strict	h3k27me3_overlap	mc_diff	mc_sig	mc_hyper	mc_hypo	hmc_diff	hmc_sig	hmc_hyper	hmc_hypo	dmr_status
4921504E06Rik	chr2	19462836	19553913	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00456987383094243	FALSE	FALSE	FALSE	0.00526949566052792	TRUE	TRUE	FALSE	hmC DMR only
Serpina3k	chr12	104338485	104346143	Other	FALSE	FALSE	FALSE	-0.0187381872577187	FALSE	FALSE	FALSE	0.00517077829031055	FALSE	FALSE	FALSE	Not DMR
Myof	chr19	37899035	38043576	Other	FALSE	FALSE	FALSE	0.00412864234194654	TRUE	TRUE	FALSE	0.00647290693768965	TRUE	TRUE	FALSE	Both mC+hmC DMR
Defb14	chr8	19194356	19195211	Other	FALSE	FALSE	FALSE	-0.0135001203056588	FALSE	FALSE	FALSE	0.00548517381914303	FALSE	FALSE	FALSE	Not DMR
Fam71f2	chr6	29279592	29290679	Other	FALSE	FALSE	FALSE	-0.0257153657067019	TRUE	FALSE	TRUE	0.00340506786726391	FALSE	FALSE	FALSE	mC DMR only
Theg	chr10	79576378	79587330	Other	FALSE	FALSE	FALSE	-0.00986013243147088	FALSE	FALSE	FALSE	0.00474623172222642	FALSE	FALSE	FALSE	Not DMR
Msi2	chr11	88339381	88718512	Active_Promoter	FALSE	FALSE	FALSE	-0.0323809333012719	TRUE	FALSE	TRUE	-0.00715962360862094	TRUE	FALSE	TRUE	Both mC+hmC DMR
Olfr606	chr7	103449045	103453530	Other	FALSE	FALSE	FALSE	-0.00498595384298384	FALSE	FALSE	FALSE	0.00558180325171106	FALSE	FALSE	FALSE	Not DMR
Nhs	chrX	161833295	162159729	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0109112340006589	TRUE	FALSE	TRUE	0.00501290671371769	TRUE	TRUE	FALSE	Both mC+hmC DMR
Cdh3	chr8	106510890	106557296	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00771206874328556	TRUE	FALSE	TRUE	0.00550524385196895	TRUE	TRUE	FALSE	Both mC+hmC DMR
Tes	chr6	17065148	17105827	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00366655323821097	FALSE	FALSE	FALSE	0.00586754560211042	TRUE	TRUE	FALSE	hmC DMR only
Vcam1	chr3	116109948	116129687	Repressed_Promoter	TRUE	TRUE	TRUE	0.00781410733250876	FALSE	FALSE	FALSE	0.00614565448574375	FALSE	FALSE	FALSE	Not DMR
Fabp2	chr3	122895071	122899505	Other	FALSE	FALSE	FALSE	-0.0148704597439561	FALSE	FALSE	FALSE	0.00525928734590884	FALSE	FALSE	FALSE	Not DMR
Crnn	chr3	93144786	93149818	Other	FALSE	FALSE	FALSE	-0.0137820271560107	FALSE	FALSE	FALSE	0.00567341390905105	FALSE	FALSE	FALSE	Not DMR
Itm2a	chrX	107397098	107403375	Repressed_Promoter	TRUE	TRUE	TRUE	0.0101224562745889	FALSE	FALSE	FALSE	0.00582296914222043	FALSE	FALSE	FALSE	Not DMR
Vmn2r39	chr7	9013805	9030797	Other	FALSE	FALSE	FALSE	-0.0225824890922413	FALSE	FALSE	FALSE	0.00417817320821708	FALSE	FALSE	FALSE	Not DMR
Phgdh	chr3	98313169	98339989	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0212579918648675	TRUE	FALSE	TRUE	0.00309383425644812	FALSE	FALSE	FALSE	mC DMR only
Tox	chr4	6686352	6991556	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00248571405004072	FALSE	FALSE	FALSE	0.00613720008376138	TRUE	TRUE	FALSE	hmC DMR only
Gm10376	chr14	43010187	43015627	Other	FALSE	FALSE	FALSE	-0.00164668662767209	FALSE	FALSE	FALSE	0.0040563922042571	FALSE	FALSE	FALSE	Not DMR
Slc7a11	chr3	49892525	50443613	Repressed_Promoter	TRUE	TRUE	TRUE	2.65165062751649e-05	FALSE	FALSE	FALSE	0.00619167413719265	TRUE	TRUE	FALSE	hmC DMR only
Gfpt2	chr11	49794177	49838612	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00949846211965888	TRUE	FALSE	TRUE	0.00510522013258465	TRUE	TRUE	FALSE	Both mC+hmC DMR
Mdp1	chr14	55657878	55660507	Other	FALSE	FALSE	FALSE	-0.0119218817765666	FALSE	FALSE	FALSE	0.00203635090987954	FALSE	FALSE	FALSE	Not DMR
Slpi	chr2	164354069	164389094	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0111321065217125	TRUE	FALSE	TRUE	0.00463221056690458	TRUE	TRUE	FALSE	Both mC+hmC DMR
4921517D22Rik	chr13	59687401	59694107	Other	FALSE	FALSE	FALSE	-0.0274460586467958	TRUE	FALSE	TRUE	0.00146982463193125	FALSE	FALSE	FALSE	mC DMR only
Bglap2	chr3	88377735	88378698	Other	FALSE	FALSE	FALSE	-0.00922941693009605	FALSE	FALSE	FALSE	0.00503574318511486	FALSE	FALSE	FALSE	Not DMR
Gm16506	chr14	43722252	43727484	Other	FALSE	FALSE	FALSE	-0.0110022774645849	FALSE	FALSE	FALSE	0.00495538748971196	FALSE	FALSE	FALSE	Not DMR
Fthl17f	chrX	9063014	9063860	Other	FALSE	FALSE	FALSE	-0.00324429332904119	FALSE	FALSE	FALSE	0.00636650813689048	FALSE	FALSE	FALSE	Not DMR
Coro1c	chr5	113842435	113908757	Other	FALSE	FALSE	FALSE	-0.0181695019353347	TRUE	FALSE	TRUE	-0.00135489917990012	FALSE	FALSE	FALSE	mC DMR only
Lamc3	chr2	31887290	31946538	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0151636585165531	TRUE	FALSE	TRUE	0.00399018170161718	FALSE	FALSE	FALSE	mC DMR only
Rhox3h	chrX	37657687	37668763	Other	FALSE	FALSE	FALSE	-0.0171814349746745	FALSE	FALSE	FALSE	0.00488529801965795	FALSE	FALSE	FALSE	Not DMR
Trim63	chr4	134315119	134329628	Other	FALSE	FALSE	FALSE	-0.0157756899821078	TRUE	FALSE	TRUE	0.00424259618777224	FALSE	FALSE	FALSE	mC DMR only
Meig1	chr2	3409042	3422647	Other	FALSE	FALSE	FALSE	-0.0053893046045973	FALSE	FALSE	FALSE	0.004158879189809	FALSE	FALSE	FALSE	Not DMR
C5ar2	chr7	16234584	16244153	Other	FALSE	FALSE	FALSE	0.00542887903219391	FALSE	FALSE	FALSE	0.00768910103844914	FALSE	FALSE	FALSE	Not DMR
Vstm2a	chr11	16257723	16427309	Bivalent_Promoter	TRUE	FALSE	TRUE	-0.0067200499497776	TRUE	FALSE	TRUE	0.00543656505938667	TRUE	TRUE	FALSE	Both mC+hmC DMR
Plxnb1	chr9	109095388	109119916	Other	FALSE	FALSE	FALSE	-0.0261835727454679	TRUE	FALSE	TRUE	0.00414654442331296	FALSE	FALSE	FALSE	mC DMR only
Arhgef25	chr10	127182524	127190082	Active_Promoter	FALSE	FALSE	FALSE	-0.0525964317692512	TRUE	FALSE	TRUE	-0.00763074759761231	FALSE	FALSE	FALSE	mC DMR only
Obp2a	chr2	25700042	25703325	Other	FALSE	FALSE	FALSE	-0.029592699712428	TRUE	FALSE	TRUE	0.00452015859013134	FALSE	FALSE	FALSE	mC DMR only
Cldn34b4	chrX	76393349	76397978	Other	FALSE	FALSE	FALSE	0.0119465263794598	FALSE	FALSE	FALSE	0.00487198589841653	FALSE	FALSE	FALSE	Not DMR
Tepp	chr8	95310565	95326322	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0210204913635965	TRUE	FALSE	TRUE	0.00218575380672871	FALSE	FALSE	FALSE	mC DMR only
Ppfibp2	chr7	107595206	107748582	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0140435807813387	TRUE	FALSE	TRUE	0.00460483219056815	TRUE	TRUE	FALSE	Both mC+hmC DMR
Tha1	chr11	117867951	117873480	Other	FALSE	FALSE	FALSE	0.0392788424887263	TRUE	TRUE	FALSE	0.0132283073079375	FALSE	FALSE	FALSE	mC DMR only
Mrc2	chr11	105292642	105351138	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0251104227803548	TRUE	FALSE	TRUE	0.00311894964740395	FALSE	FALSE	FALSE	mC DMR only
Scgb3a2	chr18	43764288	43767398	Other	FALSE	FALSE	FALSE	-0.0141912405981729	FALSE	FALSE	FALSE	0.00568999137651751	FALSE	FALSE	FALSE	Not DMR
Otol1	chr3	70007612	70028707	Other	FALSE	FALSE	FALSE	-0.00125164945985767	FALSE	FALSE	FALSE	0.00616290569776323	TRUE	TRUE	FALSE	hmC DMR only
Gm3252	chr14	4726774	4747492	Polycomb	TRUE	TRUE	TRUE	-0.0100569182477462	FALSE	FALSE	FALSE	0.00447079281932561	FALSE	FALSE	FALSE	Not DMR
Gm9999	chr7	46983579	46987802	Other	FALSE	FALSE	FALSE	-0.00231711290930614	FALSE	FALSE	FALSE	0.00517161477125633	FALSE	FALSE	FALSE	Not DMR
Tfcp2l1	chr1	118627944	118685167	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0120364503724546	TRUE	FALSE	TRUE	0.00504513614517926	FALSE	FALSE	FALSE	mC DMR only
Olfr632	chr7	103934346	103940578	Other	FALSE	FALSE	FALSE	0.00317172202389981	FALSE	FALSE	FALSE	0.00589726561701697	TRUE	TRUE	FALSE	hmC DMR only
B3galt5	chr16	96235800	96319858	Other	FALSE	FALSE	TRUE	-0.00635743517579668	TRUE	FALSE	TRUE	0.00596854054076162	TRUE	TRUE	FALSE	Both mC+hmC DMR
Palld	chr8	61511432	61902689	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0149986238910904	TRUE	FALSE	TRUE	0.00488331976151375	TRUE	TRUE	FALSE	Both mC+hmC DMR
Ky	chr9	102505749	102546238	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0104113459903737	TRUE	FALSE	TRUE	0.00444957430324772	FALSE	FALSE	FALSE	mC DMR only
Rapgef5	chr12	117516478	117759736	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00349916495839797	TRUE	FALSE	TRUE	0.00583028763842416	TRUE	TRUE	FALSE	Both mC+hmC DMR
Adgra3	chr5	49959955	50059005	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00812736347168952	TRUE	FALSE	TRUE	0.00573889452695595	TRUE	TRUE	FALSE	Both mC+hmC DMR
Nkapl	chr13	21467046	21468508	Other	FALSE	FALSE	FALSE	-0.00827373492644534	FALSE	FALSE	FALSE	0.00374050972136172	FALSE	FALSE	FALSE	Not DMR
Gdf2	chr14	33941038	33947197	Other	FALSE	FALSE	FALSE	0.00300867177686204	FALSE	FALSE	FALSE	0.0070409216824187	FALSE	FALSE	FALSE	Not DMR
Fam183b	chr11	58792796	58801959	Other	FALSE	FALSE	FALSE	-0.01178995240446	FALSE	FALSE	FALSE	0.00417811236103854	FALSE	FALSE	FALSE	Not DMR
Camkv	chr9	107935673	107949690	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0264104938071625	TRUE	FALSE	TRUE	0.00330465097426061	FALSE	FALSE	FALSE	mC DMR only
Nupr1	chr7	126623248	126630860	Other	FALSE	FALSE	FALSE	-0.0167089298870917	FALSE	FALSE	FALSE	0.00446366360978037	FALSE	FALSE	FALSE	Not DMR
Snai3	chr8	122454207	122460732	Other	FALSE	FALSE	FALSE	-0.0396519483761586	TRUE	FALSE	TRUE	0.00205838592956048	FALSE	FALSE	FALSE	mC DMR only
6030498E09Rik	chrX	38772670	38962685	Other	FALSE	FALSE	FALSE	-0.00496169638727184	TRUE	FALSE	TRUE	0.00554102505958452	TRUE	TRUE	FALSE	Both mC+hmC DMR
Gpr182	chr10	127747275	127751731	Other	FALSE	FALSE	FALSE	-0.0439491475444237	TRUE	FALSE	TRUE	-0.000578287904678176	FALSE	FALSE	FALSE	mC DMR only
Obox8	chr7	14331435	14333556	Other	FALSE	FALSE	FALSE	-0.0200853102610217	FALSE	FALSE	FALSE	0.00503495242099438	FALSE	FALSE	FALSE	Not DMR
Khdc1c	chr1	21368330	21370844	Other	FALSE	FALSE	FALSE	0.000978870784303032	FALSE	FALSE	FALSE	0.00639603742598378	FALSE	FALSE	FALSE	Not DMR
Rin3	chr12	102283047	102390854	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0149801907851104	TRUE	FALSE	TRUE	0.00445547460412589	TRUE	TRUE	FALSE	Both mC+hmC DMR
Lipm	chr19	34100932	34122686	Other	FALSE	FALSE	FALSE	-0.0183854350263178	TRUE	FALSE	TRUE	0.00491124805346989	FALSE	FALSE	FALSE	mC DMR only
Lama2	chr10	26980035	27619757	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00418715286450111	TRUE	FALSE	TRUE	0.00601260661242346	TRUE	TRUE	FALSE	Both mC+hmC DMR
Fcrla	chr1	170917575	170927582	Other	FALSE	FALSE	FALSE	-0.0146227080272493	TRUE	FALSE	TRUE	0.00544745486010494	FALSE	FALSE	FALSE	mC DMR only
Casc1	chr6	145174833	145211004	Other	FALSE	FALSE	TRUE	-0.0165413409868467	TRUE	FALSE	TRUE	0.00440401374031277	TRUE	TRUE	FALSE	Both mC+hmC DMR
Samd13	chr3	146645194	146685591	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00443288370458539	FALSE	FALSE	FALSE	0.00595561658779462	TRUE	TRUE	FALSE	hmC DMR only
Gm7876	chr14	4709237	4717677	Other	FALSE	FALSE	FALSE	-0.0045514682896145	FALSE	FALSE	FALSE	0.0057464344942651	FALSE	FALSE	FALSE	Not DMR
Gja10	chr4	32596959	32602759	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00318957142264886	FALSE	FALSE	FALSE	0.00499191317282103	FALSE	FALSE	FALSE	Not DMR
Ccdc146	chr5	21292960	21424676	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00901437969271102	TRUE	FALSE	TRUE	0.00531424009155754	TRUE	TRUE	FALSE	Both mC+hmC DMR
Themis	chr10	28668359	28883817	Other	FALSE	FALSE	FALSE	0.000647853794690123	FALSE	FALSE	FALSE	0.00648887691261284	TRUE	TRUE	FALSE	hmC DMR only
Gli3	chr13	15463234	15730025	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0120548778826226	TRUE	FALSE	TRUE	0.00513594244867527	TRUE	TRUE	FALSE	Both mC+hmC DMR
Cetn1	chr18	9615523	9619477	Other	FALSE	FALSE	FALSE	-0.00248349099928524	FALSE	FALSE	FALSE	0.00585281391722295	FALSE	FALSE	FALSE	Not DMR
Krtap19-4	chr16	88884785	88885088	Other	FALSE	FALSE	FALSE	-0.0370240049589564	FALSE	FALSE	FALSE	0.00628501400560224	FALSE	FALSE	FALSE	Not DMR
Asb18	chr1	89950219	90014665	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0108474136200843	TRUE	FALSE	TRUE	0.00489179072879271	TRUE	TRUE	FALSE	Both mC+hmC DMR
Gm1043	chr5	37085369	37229546	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0192660184832286	TRUE	FALSE	TRUE	0.00334452705466583	FALSE	FALSE	FALSE	mC DMR only
Erg	chr16	95359168	95586592	Repressed_Promoter	TRUE	TRUE	TRUE	-0.000549595511896595	FALSE	FALSE	FALSE	0.00674234740254714	TRUE	TRUE	FALSE	hmC DMR only
Ankmy1	chr1	92859802	92902905	Other	FALSE	FALSE	FALSE	-0.0104492860187018	TRUE	FALSE	TRUE	0.00501250906000256	FALSE	FALSE	FALSE	mC DMR only
Megf10	chr18	57133089	57297466	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0159199936203519	TRUE	FALSE	TRUE	0.00428237697789333	TRUE	TRUE	FALSE	Both mC+hmC DMR
Cyp2d9	chr15	82433436	82456844	Other	FALSE	FALSE	FALSE	-0.00525565051838262	FALSE	FALSE	FALSE	0.00574415992140234	FALSE	FALSE	FALSE	Not DMR
Oasl1	chr5	114923239	114937914	Other	FALSE	FALSE	FALSE	-0.00790420351490029	FALSE	FALSE	FALSE	0.00574942287354306	FALSE	FALSE	FALSE	Not DMR
Grip1	chr10	119453829	120087260	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00904675927809862	TRUE	FALSE	TRUE	0.00572195357456658	TRUE	TRUE	FALSE	Both mC+hmC DMR
Ccdc152	chr15	3280069	3303525	Other	FALSE	FALSE	FALSE	-0.00705089614992449	FALSE	FALSE	FALSE	0.00594067743605494	TRUE	TRUE	FALSE	hmC DMR only
Adora2a	chr10	75316876	75334783	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00935257357077923	FALSE	FALSE	FALSE	0.00554664806755287	FALSE	FALSE	FALSE	Not DMR
Rasgrp1	chr2	117279992	117343000	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0032648167081446	FALSE	FALSE	FALSE	0.00641708291164517	TRUE	TRUE	FALSE	hmC DMR only
Arhgap10	chr8	77250365	77517952	Active_Promoter	FALSE	FALSE	FALSE	-0.0199779333191006	TRUE	FALSE	TRUE	0.00233770127427765	TRUE	TRUE	FALSE	Both mC+hmC DMR
Vpreb1	chr16	16868402	16870842	Other	FALSE	FALSE	FALSE	-0.0204162108153438	FALSE	FALSE	FALSE	0.000171836099315953	FALSE	FALSE	FALSE	Not DMR
Ltbp2	chr12	84783211	84876531	Other	FALSE	FALSE	FALSE	-0.00932379186334686	TRUE	FALSE	TRUE	0.00427284498321159	FALSE	FALSE	FALSE	mC DMR only
4930402F06Rik	chr2	35375561	35397174	Other	FALSE	FALSE	FALSE	0.00275576799071919	FALSE	FALSE	FALSE	0.00642219880766151	FALSE	FALSE	FALSE	Not DMR
Mgst1	chr6	138140315	138156754	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00687329260100533	FALSE	FALSE	FALSE	0.00560284443154758	FALSE	FALSE	FALSE	Not DMR
BC049715	chr6	136827625	136840661	Active_Promoter	FALSE	FALSE	FALSE	-0.0071225362701397	FALSE	FALSE	FALSE	0.00462692443005955	FALSE	FALSE	FALSE	Not DMR
Dlgap4	chr2	156613704	156764362	Active_Promoter	FALSE	FALSE	FALSE	-0.0288866164793549	TRUE	FALSE	TRUE	-0.0032266654226992	FALSE	FALSE	FALSE	mC DMR only
Ms4a7	chr19	11321038	11336145	Other	FALSE	FALSE	FALSE	0.00980421802661069	FALSE	FALSE	FALSE	0.0060774989034642	FALSE	FALSE	FALSE	Not DMR
Rhcg	chr7	79593362	79617656	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0136070214769152	TRUE	FALSE	TRUE	0.00409298095096759	FALSE	FALSE	FALSE	mC DMR only
Gm136	chr4	34743783	34756262	Other	FALSE	FALSE	FALSE	-0.0161210146692966	TRUE	FALSE	TRUE	0.00455114884289458	FALSE	FALSE	FALSE	mC DMR only
Sln	chr9	53850163	53854559	Other	FALSE	FALSE	FALSE	-0.0101801269693974	FALSE	FALSE	FALSE	0.00467326796209459	FALSE	FALSE	FALSE	Not DMR
Hey2	chr10	30832358	30842800	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0273405671277145	TRUE	FALSE	TRUE	0.0027240993536186	FALSE	FALSE	FALSE	mC DMR only
Pfkfb3	chr2	11471432	11554076	Active_Promoter	FALSE	FALSE	FALSE	-0.0134693204132993	TRUE	FALSE	TRUE	0.0046601013257319	TRUE	TRUE	FALSE	Both mC+hmC DMR
Ube2dnl1	chrX	114905011	114905940	Other	FALSE	FALSE	FALSE	0.000864644722198937	FALSE	FALSE	FALSE	0.00584727865109358	FALSE	FALSE	FALSE	Not DMR
Cntn3	chr6	102162654	102573100	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00249932736755487	FALSE	FALSE	FALSE	0.00624474195486591	TRUE	TRUE	FALSE	hmC DMR only
Csgalnact1	chr8	68356780	68735145	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0274672742906076	TRUE	FALSE	TRUE	0.0039248743302185	TRUE	TRUE	FALSE	Both mC+hmC DMR
Gdf5	chr2	155941022	155945366	Other	FALSE	FALSE	FALSE	-0.0298992408670367	TRUE	FALSE	TRUE	0.00252284176316542	FALSE	FALSE	FALSE	mC DMR only
Igsf1	chrX	49782535	49797748	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00609393597722896	FALSE	FALSE	FALSE	0.00517554510616328	FALSE	FALSE	FALSE	Not DMR
Wfdc16	chr2	164634706	164638795	Other	FALSE	FALSE	FALSE	-0.00923348294039072	FALSE	FALSE	FALSE	0.00598691377427261	FALSE	FALSE	FALSE	Not DMR
Wnt2	chr6	17988939	18030584	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00919833629180744	TRUE	FALSE	TRUE	0.0058823248322341	TRUE	TRUE	FALSE	Both mC+hmC DMR
Meis2	chr2	115863063	116065838	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00246922521633708	FALSE	FALSE	FALSE	0.00577443587142501	TRUE	TRUE	FALSE	hmC DMR only
Cracr2a	chr6	127561337	127674247	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0155814752876393	TRUE	FALSE	TRUE	0.00435983126314339	TRUE	TRUE	FALSE	Both mC+hmC DMR
Clec3b	chr9	123150945	123157431	Other	FALSE	FALSE	FALSE	-0.0526771256303841	TRUE	FALSE	TRUE	-0.00254914281205393	FALSE	FALSE	FALSE	mC DMR only
Olfr624	chr7	103665460	103671190	Other	FALSE	FALSE	FALSE	0.00300681119876001	FALSE	FALSE	FALSE	0.00561777988663005	FALSE	FALSE	FALSE	Not DMR
Neurl1b	chr17	26414828	26446348	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0149021047463168	TRUE	FALSE	TRUE	0.0046213692671363	FALSE	FALSE	FALSE	mC DMR only
Gdf10	chr14	33923586	33937982	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0105770081843295	FALSE	FALSE	FALSE	0.00438254697555776	FALSE	FALSE	FALSE	Not DMR
Igfbp6	chr15	102144361	102149510	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00699520859750302	FALSE	FALSE	FALSE	0.00549849749881851	FALSE	FALSE	FALSE	Not DMR
Pabpn1l	chr8	122619470	122622738	Other	FALSE	FALSE	FALSE	-0.0179476852234679	FALSE	FALSE	FALSE	0.00347414485502784	FALSE	FALSE	FALSE	Not DMR
Olfr223	chr11	59588496	59593288	Other	FALSE	FALSE	FALSE	0.000462889320985038	FALSE	FALSE	FALSE	0.00626727561184942	FALSE	FALSE	FALSE	Not DMR
Ndrg2	chr14	51905270	51914157	Active_Promoter	FALSE	FALSE	FALSE	-0.0227335236722184	TRUE	FALSE	TRUE	0.00324419478280763	FALSE	FALSE	FALSE	mC DMR only
5530401A14Rik	chr11	81860672	81894581	Other	FALSE	FALSE	FALSE	-0.000744868622565509	FALSE	FALSE	FALSE	0.00650924816129934	TRUE	TRUE	FALSE	hmC DMR only
Rab11fip4	chr11	79591211	79698022	Active_Promoter	FALSE	FALSE	FALSE	-0.0289063034730348	TRUE	FALSE	TRUE	-0.00482457756723764	FALSE	FALSE	FALSE	mC DMR only
Gm28053	chr6	48718606	48752643	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00547183621194447	FALSE	FALSE	FALSE	0.0056483101830317	TRUE	TRUE	FALSE	hmC DMR only
Gda	chr19	21391306	21473444	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00792818906175152	TRUE	FALSE	TRUE	0.00599172351483604	TRUE	TRUE	FALSE	Both mC+hmC DMR
Nyap1	chr5	137729898	137741606	Active_Promoter	FALSE	FALSE	FALSE	-0.0168960391738878	FALSE	FALSE	FALSE	0.0022670420294596	FALSE	FALSE	FALSE	Not DMR
Lipk	chr19	34008289	34047834	Other	FALSE	FALSE	FALSE	-0.00610454024454898	FALSE	FALSE	FALSE	0.00591095543756164	TRUE	TRUE	FALSE	hmC DMR only
Serinc2	chr4	130253494	130279204	Active_Promoter	FALSE	FALSE	FALSE	-0.0227408635134373	TRUE	FALSE	TRUE	-0.00200169114302465	FALSE	FALSE	FALSE	mC DMR only
Npsr1	chr9	24097995	24316397	Repressed_Promoter	TRUE	TRUE	TRUE	0.00272109070530069	FALSE	FALSE	FALSE	0.00761004232915688	TRUE	TRUE	FALSE	hmC DMR only
Olfr1336	chr7	6456167	6466816	Other	FALSE	FALSE	FALSE	-0.020715079085239	FALSE	FALSE	FALSE	0.00487579091396567	FALSE	FALSE	FALSE	Not DMR
Cdhr3	chr12	33033795	33092874	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0108790142588033	TRUE	FALSE	TRUE	0.00489996399854863	TRUE	TRUE	FALSE	Both mC+hmC DMR
Osm	chr11	4236419	4241025	Repressed_Promoter	TRUE	TRUE	TRUE	-0.000402943256656796	FALSE	FALSE	FALSE	0.00701310893032239	FALSE	FALSE	FALSE	Not DMR
Unc93a	chr17	13108616	13131809	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00960602785664322	FALSE	FALSE	FALSE	0.00575269491149324	FALSE	FALSE	FALSE	Not DMR
Fam50b	chr13	34734849	34747622	Other	FALSE	FALSE	FALSE	-0.00658876974813349	FALSE	FALSE	FALSE	0.00603326499299969	FALSE	FALSE	FALSE	Not DMR
Il1rl2	chr1	40324609	40367561	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0109809650514657	TRUE	FALSE	TRUE	0.00515783760348662	TRUE	TRUE	FALSE	Both mC+hmC DMR
Cav3	chr6	112459504	112472871	Other	FALSE	FALSE	FALSE	-0.00480684055987168	FALSE	FALSE	FALSE	0.00597675879759713	FALSE	FALSE	FALSE	Not DMR
Zp3	chr5	135980098	135988623	Other	FALSE	FALSE	FALSE	-0.00581874121322212	FALSE	FALSE	FALSE	0.00564862466155258	FALSE	FALSE	FALSE	Not DMR
Pdlim1	chr19	40221172	40271841	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00821375049780504	TRUE	FALSE	TRUE	0.00574999141317516	TRUE	TRUE	FALSE	Both mC+hmC DMR
Parvb	chr15	84232042	84315687	Other	FALSE	FALSE	TRUE	-0.00518413142523577	FALSE	FALSE	FALSE	0.00629801363924035	TRUE	TRUE	FALSE	hmC DMR only
Ccn1	chr3	145646975	145649980	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0489237645812185	TRUE	FALSE	TRUE	-0.000317737406137671	FALSE	FALSE	FALSE	mC DMR only
Olfr629	chr7	103739774	103744942	Other	FALSE	FALSE	FALSE	0.020968620632855	FALSE	FALSE	FALSE	0.00530819888359646	FALSE	FALSE	FALSE	Not DMR
Scgb2b24	chr7	33737189	33739311	Other	FALSE	FALSE	FALSE	-0.0509508994348413	FALSE	FALSE	FALSE	0.00479813349563806	FALSE	FALSE	FALSE	Not DMR
Myo5c	chr9	75232019	75305450	Other	FALSE	FALSE	TRUE	0.0071033179457668	TRUE	TRUE	FALSE	0.00917642543297681	TRUE	TRUE	FALSE	Both mC+hmC DMR
Tafa1	chr6	96113153	96657197	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00555792861907622	TRUE	FALSE	TRUE	0.00603808112261002	TRUE	TRUE	FALSE	Both mC+hmC DMR
Pdgfrb	chr18	61045149	61085060	Repressed_Promoter	TRUE	TRUE	TRUE	-0.019219723620122	TRUE	FALSE	TRUE	0.00364336091662756	FALSE	FALSE	FALSE	mC DMR only
Loxl1	chr9	58287737	58313185	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0223968628962737	TRUE	FALSE	TRUE	0.00290678211471074	FALSE	FALSE	FALSE	mC DMR only
Cwh43	chr5	73406074	73453434	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00804162023454014	TRUE	FALSE	TRUE	0.00540388957536354	TRUE	TRUE	FALSE	Both mC+hmC DMR
Olfr175	chr16	58823661	58826781	Other	FALSE	FALSE	FALSE	-0.00702589699364498	FALSE	FALSE	FALSE	0.00555387360602929	FALSE	FALSE	FALSE	Not DMR
