gene	chr	start	end	mod_difference	dmr_qvalue	direction	n_atac_up	n_atac_down	net_atac
Enpep	chr3	129269174	129332719	-0.00786048024293351	0.00261673016833395	Hypomethylated	0	0	0
Bnip2	chr9	69989465	70008316	0.0169459924039275	0.00261799556135624	Hypermethylated	0	0	0
Hif3a	chr7	17031506	17062426	0.0177242522386387	0.00263296759924188	Hypermethylated	0	0	0
Gm9803	chr10	43524083	43524645	-0.0803982457408502	0.00263301083454057	Hypomethylated	0	0	0
Best3	chr10	116986313	117025039	-0.0092007817159826	0.00263917648473229	Hypomethylated	1	0	1
Synm	chr7	67730159	67759741	-0.0129655085925623	0.00264102663365606	Hypomethylated	1	0	1
Gstm2	chr3	107981701	107986452	-0.040912727247463	0.00264197233510881	Hypomethylated	0	0	0
Ctso	chr3	81932600	81956724	0.0142069719831385	0.00264438963799473	Hypermethylated	0	0	0
Taar5	chr10	23970705	23971718	0.0757618965355861	0.00264681136695929	Hypermethylated	0	0	0
Umodl1	chr17	30954639	31010709	-0.0112646935624926	0.00266155573801491	Hypomethylated	0	0	0
Cavin4	chr4	48663513	48673501	-0.0150081439681043	0.00266421482301939	Hypomethylated	3	0	3
Hsdl1	chr8	119561988	119575182	0.016865016851381	0.00266660698424202	Hypermethylated	0	0	0
Teddm2	chr1	153849541	153900227	-0.00948308186002034	0.0026740025462102	Hypomethylated	0	0	0
Slc25a38	chr9	120110373	120124503	0.020552424673356	0.00268201647209645	Hypermethylated	0	0	0
Ptk2b	chr14	66153256	66281051	-0.00736389471422738	0.0026835419267093	Hypomethylated	0	1	-1
Slc35d2	chr13	64096307	64129367	-0.0141301163199334	0.00268860265981412	Hypomethylated	0	0	0
Slc2a10	chr2	165503786	165519916	-0.0238069787789141	0.00268945493748015	Hypomethylated	0	0	0
Pctp	chr11	89982664	90002893	-0.0128404950785251	0.00269462126135617	Hypomethylated	0	0	0
Mageh1	chrX	153036165	153037574	0.0554506854910747	0.00270046832591949	Hypermethylated	0	0	0
Cdc14b	chr13	64189267	64275289	0.00751042438405469	0.00270219587887316	Hypermethylated	1	0	1
Syp	chrX	7638470	7653255	0.0333127985310694	0.0027055550455128	Hypermethylated	0	0	0
Eif3f	chr7	108934416	108942950	0.0249824548384361	0.00270993430460636	Hypermethylated	0	0	0
Dusp1	chr17	26505589	26562127	0.0117622682350754	0.00271228470381808	Hypermethylated	1	0	1
Pank3	chr11	35769483	35791284	0.0197696107999059	0.00271242190803299	Hypermethylated	0	0	0
Gm43517	chr12	49385173	49394126	-0.0159301271518051	0.00272951202539904	Hypomethylated	0	0	0
Id3	chr4	136143496	136145754	-0.0476486717075293	0.00272951202539904	Hypomethylated	0	0	0
Mettl5	chr2	69871197	69885614	0.0238010386117844	0.00273053573069779	Hypermethylated	0	0	0
Tcea2	chr2	181680309	181688070	0.0392724215631337	0.00273329345130401	Hypermethylated	1	0	1
Glra3	chr8	55940459	56130069	-0.00668467909612491	0.00273745774130022	Hypomethylated	1	0	1
Olfr211	chr6	116489090	116498220	-0.0303189315865742	0.00274994714689098	Hypomethylated	0	0	0
Cdc34b	chr11	94741781	94743032	0.0232547683283897	0.00275240878505393	Hypermethylated	0	0	0
Rp2	chrX	20364480	20405652	0.0161916737916488	0.00276027373418679	Hypermethylated	0	0	0
Ly6m	chr15	74876986	74897020	-0.0206232678754172	0.00276387725233596	Hypomethylated	1	0	1
3110001I22Rik	chr16	13671928	13678387	0.0324020577081364	0.00276728106173455	Hypermethylated	0	0	0
Dst	chr1	33908224	34308660	0.00364537982512059	0.0027720678422177	Hypermethylated	1	0	1
Gmfg	chr7	28437446	28448232	-0.0238060574383985	0.0027720678422177	Hypomethylated	0	0	0
Nkx6-1	chr5	101658138	101664995	-0.0152820873089978	0.0027723665403467	Hypomethylated	1	0	1
Gtf3a	chr5	146948656	146955613	0.0218425990878489	0.00277839342803274	Hypermethylated	0	0	0
Gnaq	chr19	16132830	16387462	0.00565415649721157	0.00278338664100761	Hypermethylated	2	0	2
Sdc3	chr4	130792536	130826318	-0.0187705159185914	0.00278659001397186	Hypomethylated	2	0	2
Hmgb2	chr8	57511906	57515998	0.0409541687471211	0.00279024630059649	Hypermethylated	0	2	-2
Rpp38	chr2	3328948	3332642	0.0422223200061094	0.00279475041047753	Hypermethylated	0	0	0
Dnah10	chr5	124725084	124834307	0.0057235186614979	0.00279646010815403	Hypermethylated	0	0	0
Ovol3	chr7	30233438	30235724	0.0391114108333804	0.00279646010815403	Hypermethylated	0	0	0
Jph2	chr2	163336241	163397992	-0.00886004976450128	0.00280553562802702	Hypomethylated	2	0	2
Plekhg6	chr6	125362659	125380792	-0.021494979831303	0.00280614925205316	Hypomethylated	0	0	0
Csf2rb	chr15	78325751	78353846	-0.0190080002952572	0.00281842815343041	Hypomethylated	0	0	0
Sfpq	chr4	127021323	127037012	0.0193907258058543	0.00282215512084582	Hypermethylated	0	0	0
Zswim7	chr11	62267223	62281374	-0.0175773757111213	0.00283032603011746	Hypomethylated	0	0	0
Ston1	chr17	88597683	88662585	-0.00816323903708205	0.00283590410510858	Hypomethylated	0	0	0
Ikbke	chr1	131254342	131279605	-0.0155251977400623	0.00283684292795517	Hypomethylated	1	1	0
Cwf19l1	chr19	44108636	44135875	0.010803579043963	0.00284003423640188	Hypermethylated	0	0	0
Haao	chr17	83831155	83847962	-0.018049893878229	0.0028433465943081	Hypomethylated	0	0	0
Gramd3	chr18	56400336	56503791	-0.00578371564837954	0.00286322754276242	Hypomethylated	0	0	0
Kif14	chr1	136466342	136531510	-0.00597093356848222	0.00286381402863571	Hypomethylated	0	0	0
Ttc39a	chr4	109406622	109444744	-0.0153071405891152	0.00286381402863571	Hypomethylated	0	0	0
Sp7	chr15	102356605	102367181	-0.0310883741771403	0.0028640210967347	Hypomethylated	0	0	0
Bub3	chr7	131560221	131571894	0.0187838344909309	0.00286630550490773	Hypermethylated	0	0	0
Zranb3	chr1	127954183	128103046	0.0054501062067337	0.00286745989713953	Hypermethylated	0	0	0
Zmynd15	chr11	70459432	70466201	-0.0324421902922813	0.00286864752647239	Hypomethylated	0	0	0
Tmem256	chr11	69838513	69839617	0.0472312935732086	0.00286934287990643	Hypermethylated	0	0	0
Hmg20b	chr10	81346047	81350479	-0.0413099186504587	0.00287042150377384	Hypomethylated	0	0	0
9930012K11Rik	chr14	70154404	70159501	-0.0372491676925133	0.00287190195838898	Hypomethylated	0	0	0
Npy4r	chr14	34143991	34152488	-0.0231844923770127	0.00290671833055271	Hypomethylated	0	0	0
Spdl1	chr11	34809189	34833640	-0.0115555702325737	0.00290688623620906	Hypomethylated	1	0	1
Nr4a3	chr4	48045152	48086446	0.0114400130675438	0.00290894583026381	Hypermethylated	0	1	-1
Apex1	chr14	50924967	50927138	0.0404368101362444	0.00291320970238577	Hypermethylated	0	0	0
Cstf1	chr2	172370680	172382447	0.0169238576010032	0.00292554595952155	Hypermethylated	0	0	0
Npffr1	chr10	61595491	61628564	-0.0141531169005682	0.00292610223001061	Hypomethylated	0	0	0
Crh	chr3	19693400	19695395	-0.0460302361112175	0.00292790689488338	Hypomethylated	0	0	0
Marchf9	chr10	127055010	127060183	0.0324802569009727	0.00292790689488338	Hypermethylated	0	0	0
Bbip1	chr19	53929860	53944626	0.0194441920796532	0.00293817947774348	Hypermethylated	0	0	0
Ppp1r3d	chr2	178411205	178414471	-0.0366319238683621	0.00294172963840177	Hypomethylated	0	0	0
Igfbp2	chr1	72824502	72852473	-0.0148637638533754	0.00294602591224219	Hypomethylated	0	0	0
Zfp935	chr13	62453714	62558510	0.006294390087344	0.00294632881418256	Hypermethylated	0	0	0
Psma5	chr3	108256925	108279973	0.0170904779761549	0.00294734026248511	Hypermethylated	0	0	0
Smim7	chr8	72565187	72571087	0.031404837832279	0.00294831980611483	Hypermethylated	0	0	0
Cpsf2	chr12	101975987	102006423	0.0114994050643039	0.00294861608063331	Hypermethylated	0	0	0
Fstl3	chr10	79777271	79782629	-0.0463241862580689	0.00295372725953201	Hypomethylated	0	0	0
Elp5	chr11	69968221	69982516	0.0202462291108038	0.00295751625482661	Hypermethylated	0	0	0
Dhx34	chr7	16197146	16222036	0.0146110301819687	0.00295781195796078	Hypermethylated	0	0	0
Tsn	chr1	118294777	118311738	0.0189667806517249	0.00296267618788172	Hypermethylated	0	0	0
9930111J21Rik2	chr11	49015873	49051241	-0.0319276938686713	0.00296268102077083	Hypomethylated	0	0	0
Nfe2l3	chr6	51432669	51458767	-0.0152940672439876	0.00296268102077083	Hypomethylated	0	0	0
Phlda3	chr1	135766118	135769135	-0.0570215096758057	0.00296268102077083	Hypomethylated	2	0	2
Cyp2c70	chr19	40153352	40187332	-0.0133869170785388	0.00296319025975797	Hypomethylated	0	0	0
Flywch2	chr17	23776915	23786080	0.0287228755230933	0.00296855912372602	Hypermethylated	0	0	0
Fam76b	chr9	13827715	13854986	0.0146290217641746	0.00297402737424073	Hypermethylated	2	0	2
Hfe	chr13	23702033	23710853	-0.0264539416636608	0.00297962866435414	Hypomethylated	0	0	0
Rpl37a	chr1	72711289	72713812	0.0418327302048797	0.0029808826130588	Hypermethylated	0	4	-4
Tpp1	chr7	105744810	105752234	0.0262691411037236	0.00298623435651451	Hypermethylated	1	0	1
Taf1b	chr12	24498358	24558538	0.00928418174499279	0.00298708064872308	Hypermethylated	0	0	0
Olfr64	chr7	103889484	103894484	0.0522008401561602	0.00298990833749947	Hypermethylated	0	0	0
Smc4	chr3	69004737	69034622	0.0134170102292419	0.00299229082762331	Hypermethylated	0	0	0
Slc13a3	chr2	165405027	165473229	-0.00916025752507799	0.00300502316646037	Hypomethylated	0	0	0
Tha1	chr11	117867951	117873480	0.0392788424887263	0.00300579692577312	Hypermethylated	0	0	0
Ctsl	chr13	64359336	64370889	0.0237816610767845	0.00301089806836356	Hypermethylated	0	0	0
Psma6	chr12	55384221	55418453	0.0135035380997837	0.0030122002030757	Hypermethylated	1	0	1
Olfr704	chr7	106863184	106870920	0.0403650532673833	0.00301763753899427	Hypermethylated	0	0	0
Slc35e4	chr11	3907020	3914663	0.0451382378734405	0.00302738704938453	Hypermethylated	0	0	0
Capsl	chr15	9436027	9466037	-0.0149512297008538	0.00304210214173043	Hypomethylated	3	0	3
Gfi1b	chr2	28609449	28621981	-0.0245977260507044	0.00305410048710979	Hypomethylated	0	1	-1
Foxk2	chr11	121259989	121309895	0.010350853892122	0.0030553516158775	Hypermethylated	0	0	0
Rgs2	chr1	143999337	144004160	0.033287476407864	0.00305993758361078	Hypermethylated	2	0	2
Pcif1	chr2	164879303	164894453	0.0195532592650099	0.00306020619264192	Hypermethylated	0	0	0
Vmn1r188	chr13	22084439	22095915	-0.0267112222359801	0.00307465464355331	Hypomethylated	0	0	0
Ppp1r7	chr1	93342853	93373488	0.0144893557436483	0.00308202363821884	Hypermethylated	0	0	0
Ky	chr9	102505749	102546238	-0.0104113459903737	0.00308999423972679	Hypomethylated	2	0	2
Atoh7	chr10	63099650	63101278	0.0371807929298745	0.00309326609372938	Hypermethylated	0	2	-2
Fam131c	chr4	141368219	141384174	-0.0215990255492513	0.00309796762770587	Hypomethylated	0	0	0
Tlr12	chr4	128615442	128618618	-0.0414839290786813	0.00309945763799906	Hypomethylated	0	0	0
Upb1	chr10	75401114	75441678	-0.0108728846695387	0.00311436202200581	Hypomethylated	1	0	1
Szt2	chr4	118362742	118409272	0.00796178694679262	0.00312019900658746	Hypermethylated	0	0	0
Zkscan8	chr13	21513221	21531119	0.0182501568138048	0.00312313316532772	Hypermethylated	0	0	0
Actr6	chr10	89711970	89732294	0.0151584161461749	0.00312612895616751	Hypermethylated	0	0	0
Acta2	chr19	34241089	34255589	-0.0184493007189719	0.00313549095736396	Hypomethylated	0	0	0
Pgm3	chr9	86554376	86571841	0.0137722630415051	0.00314447040579098	Hypermethylated	0	0	0
Olfr1347	chr7	6486943	6499754	-0.0261286840971379	0.00314467307169222	Hypomethylated	0	0	0
Rasal2	chr1	157135181	157412594	-0.00480517505507816	0.00314609649916896	Hypomethylated	0	0	0
Brms1	chr19	5041353	5049916	0.0288377063014935	0.00314895586678044	Hypermethylated	0	0	0
Atg101	chr15	101284271	101290944	0.0267383590251654	0.00315168781648877	Hypermethylated	0	0	0
Clasrp	chr7	19581034	19604485	0.0168704050647306	0.0031531796668242	Hypermethylated	0	0	0
1190005I06Rik	chr8	120608601	120647631	-0.0131913284317379	0.0031538077695919	Hypomethylated	0	0	0
Slc22a21	chr11	53949964	53980331	-0.0143575448763815	0.00315745307516323	Hypomethylated	0	0	0
Chm	chrX	113040592	113185516	0.0138204369811153	0.00317690770493721	Hypermethylated	0	0	0
Supt3	chr17	44777151	45119289	-0.00395074574641741	0.00317749408139295	Hypomethylated	2	0	2
Klf5	chr14	99298690	99315035	-0.0128012464723298	0.00318442296697101	Hypomethylated	2	0	2
Mkrn1	chr6	39397803	39420461	0.0172201183904102	0.0031872267516962	Hypermethylated	0	0	0
Slc46a2	chr4	59905125	59915055	0.0230746928933169	0.00319468682611623	Hypermethylated	0	1	-1
Rnf125	chr18	20944624	20983861	-0.00991705399913134	0.00319679548979494	Hypomethylated	1	0	1
Plp1	chrX	136822670	136839732	-0.0218753820475918	0.00319708486789833	Hypomethylated	0	0	0
Rpusd4	chr9	35267864	35277730	0.021310321682148	0.00319708486789833	Hypermethylated	0	0	0
Hpse2	chr19	42786538	43388354	-0.00326354576431764	0.0032108027007632	Hypomethylated	0	0	0
Ccdc113	chr8	95534084	95558889	-0.0120370861051287	0.00321321749620329	Hypomethylated	1	0	1
Coq2	chr5	100654722	100675139	0.0145628031572441	0.00321369680588853	Hypermethylated	1	0	1
Gdpd4	chr7	97919954	98049662	0.00822517707867498	0.00321422122504996	Hypermethylated	0	0	0
Ldhd	chr8	111623784	111630373	0.0357499426748414	0.00322133677831303	Hypermethylated	0	0	0
Arhgef10l	chr4	140514484	140666011	-0.00746268589461196	0.00322324858922494	Hypomethylated	3	0	3
Zar1	chr5	72576805	72581253	-0.0334411365370494	0.00322937882500364	Hypomethylated	0	0	0
Mfsd11	chr11	116852439	116875634	0.0118188382305663	0.00323622162969745	Hypermethylated	0	0	0
Slc16a4	chr3	107291229	107312114	0.0178499369869813	0.00324067142400942	Hypermethylated	0	0	0
Pias3	chr3	96696383	96706069	0.0244913405312898	0.00324103360879569	Hypermethylated	0	0	0
Gxylt1	chr15	93239741	93275178	0.0119559414156458	0.00324161068101655	Hypermethylated	0	0	0
Itpa	chr2	130667609	130681613	0.019390201287248	0.00326355937350849	Hypermethylated	0	0	0
Adi1	chr12	28675230	28682174	0.0292629478915444	0.00326494535422984	Hypermethylated	0	0	0
Alg10b	chr15	90224310	90233470	0.0224054376558547	0.00326538240113934	Hypermethylated	0	0	0
1700088E04Rik	chr15	79129348	79141252	0.0278942848678779	0.00326722680402726	Hypermethylated	0	0	0
Cyp26c1	chr19	37685580	37693397	-0.0274483265618181	0.00326909250941683	Hypomethylated	0	0	0
Slco5a1	chr1	12866548	12992649	-0.0065062984649984	0.00327158046714194	Hypomethylated	2	0	2
Padi4	chr4	140745864	140774235	-0.0151239198107109	0.00327940334113353	Hypomethylated	0	0	0
Cpn2	chr16	30256377	30267498	-0.0224793438810947	0.00329207967346121	Hypomethylated	0	1	-1
Leng1	chr7	3660097	3665839	0.0307124878245697	0.00329248021775045	Hypermethylated	0	0	0
Rbbp9	chr2	144542264	144550868	0.0238313335670528	0.00329411211667078	Hypermethylated	0	0	0
Clrn3	chr7	135511465	135528653	-0.015915966494672	0.00330524428879396	Hypomethylated	0	0	0
Carm1	chr9	21546893	21592622	0.0147989078867431	0.0033073508580446	Hypermethylated	0	0	0
Odf3l1	chr9	56848658	56864678	-0.020175530737661	0.00331372655362592	Hypomethylated	0	0	0
Rcn2	chr9	56041844	56061881	0.0162509606747795	0.0033333202159453	Hypermethylated	0	0	0
Oip5	chr2	119609511	119618468	0.0268058746279743	0.00333389085746113	Hypermethylated	0	0	0
Phf5a	chr15	81864519	81871910	0.0215728769453158	0.00333389085746113	Hypermethylated	0	0	0
P2rx1	chr11	72999102	73015199	0.0244589373870185	0.00334197758689702	Hypermethylated	0	0	0
C130026I21Rik	chr1	84992689	85270565	-0.00471085766654877	0.00334677087544674	Hypomethylated	0	0	0
Snap23	chr2	120567670	120601254	0.0133377152727056	0.00335951955134399	Hypermethylated	0	0	0
Myoz2	chr3	123006205	123035014	-0.0108202299820831	0.00336271709340945	Hypomethylated	0	0	0
Sstr3	chr15	78537007	78544684	-0.0343559335851154	0.00336573579197965	Hypomethylated	0	0	0
Brsk2	chr7	141949750	142004246	-0.0177399661746033	0.00337209715844172	Hypomethylated	0	0	0
Ncln	chr10	81486248	81496391	0.0238103045702537	0.00337377244443015	Hypermethylated	0	0	0
Imp4	chr1	34439850	34449355	0.0229635770646437	0.0033895352479143	Hypermethylated	0	0	0
Rhob	chr12	8497660	8500008	-0.0581662419602734	0.00339273353142067	Hypomethylated	5	0	5
Phldb2	chr16	45746242	45953597	0.00507704575231205	0.00339925639583318	Hypermethylated	0	0	0
Gdpd1	chr11	87033866	87074061	0.0106768887230533	0.00341435079924178	Hypermethylated	0	0	0
Arrdc4	chr7	68736994	68749240	0.0164232639887631	0.00341498318587716	Hypermethylated	2	0	2
Fbn1	chr2	125300593	125507992	0.00443587204122209	0.00341639394631352	Hypermethylated	1	0	1
Socs4	chr14	47276930	47296101	0.0197169447338057	0.00343100991598722	Hypermethylated	0	0	0
Pcdh11x	chrX	120290258	120910618	-0.00363470335341098	0.00343430792959245	Hypomethylated	1	0	1
Lbp	chr2	158306492	158332851	-0.0156716857718527	0.00344127933718595	Hypomethylated	0	0	0
Exoc8	chr8	124893107	124897704	0.0327824573030344	0.00344415560963339	Hypermethylated	0	0	0
Vwa3b	chr1	37026595	37187612	-0.00516890923333668	0.00344770608951303	Hypomethylated	0	0	0
Bcl7a	chr5	123343833	123374991	0.0113310048942331	0.00346647854032745	Hypermethylated	1	0	1
Spon2	chr5	33198183	33218454	-0.0179971914985786	0.00347218097421197	Hypomethylated	0	0	0
Wdr13	chrX	8123300	8132891	0.0261221703067972	0.00347777048203477	Hypermethylated	0	0	0
Pbk	chr14	65805836	65817821	-0.0219067247494186	0.00349917569053549	Hypomethylated	0	0	0
Zfp120	chr2	150114405	150136707	0.015168678821209	0.0035001621650957	Hypermethylated	1	0	1
Susd3	chr13	49230689	49248705	-0.0183595147846713	0.00354881749419503	Hypomethylated	0	0	0
Zfp784	chr7	5034438	5038445	0.0319155188548014	0.00355071296710958	Hypermethylated	0	0	0
Jakmip2	chr18	43531406	43687772	0.00677700775047629	0.00355352931016094	Hypermethylated	0	0	0
Myb	chr10	21124934	21160983	-0.0101549076476023	0.0035662056710675	Hypomethylated	2	0	2
Tepp	chr8	95310565	95326322	-0.0210204913635965	0.00357226750820867	Hypomethylated	0	0	0
Tenm4	chr7	96171245	96911092	-0.00212151651208969	0.00357480444271742	Hypomethylated	1	0	1
Hepacam	chr9	37367350	37386574	-0.0153541335781812	0.00358379161169171	Hypomethylated	0	0	0
Nme6	chr9	109832748	109843115	0.0193996374552819	0.00359158540112872	Hypermethylated	0	0	0
Mphosph10	chr7	64376526	64392267	0.0159148748511159	0.00359269074991636	Hypermethylated	0	0	0
Pet117	chr2	144368995	144373720	0.0325938539179189	0.00359470643857666	Hypermethylated	0	0	0
Gemin8	chrX	166170453	166190511	0.0211797654002618	0.00360026246455237	Hypermethylated	0	0	0
Spice1	chr16	44347120	44388496	0.0101525188019507	0.00360557871552111	Hypermethylated	0	0	0
Zfp335	chr2	164891881	164911756	0.0185925469690958	0.00362083487499891	Hypermethylated	0	0	0
Cped1	chr6	21985915	22256403	-0.00423856121875443	0.00364211667048397	Hypomethylated	0	0	0
Oas1g	chr5	120876141	120887612	0.0247056691502269	0.00365231224992729	Hypermethylated	0	0	0
Akt1	chr12	112653820	112674883	-0.0215485090003118	0.0036569699575935	Hypomethylated	1	0	1
Pcdh7	chr5	57717966	58133229	-0.00395335102264749	0.0036618805366126	Hypomethylated	3	0	3
Tmco3	chr8	13288189	13322923	0.00861703560030391	0.0036618805366126	Hypermethylated	1	0	1
Slc26a10	chr10	127171392	127180644	-0.0255486477468883	0.00366754852281865	Hypomethylated	0	0	0
Gnl3	chr14	31012432	31019151	0.0276121652852201	0.00367051124165653	Hypermethylated	0	0	0
Olfr1204	chr2	88849291	88857919	-0.031587212381492	0.00367348770736116	Hypomethylated	0	0	0
Slc16a7	chr10	125219269	125389464	0.00499647720838092	0.00367770730475585	Hypermethylated	1	0	1
Scp2	chr4	108043838	108144997	-0.00717846836964753	0.00368800943924893	Hypomethylated	0	0	0
Ticrr	chr7	79660195	79698147	-0.0109071886495272	0.00368800943924893	Hypomethylated	0	0	0
Nup155	chr15	8109272	8161246	0.00722242459086453	0.00368985058608594	Hypermethylated	0	0	0
Mettl11b	chr1	163702255	163725231	-0.0176374482440713	0.00372611036756784	Hypomethylated	0	0	0
Mrpl20	chr4	155802877	155809974	0.0369065814493947	0.00372854122007277	Hypermethylated	0	0	0
C2cd4d	chr3	94362437	94364565	0.0667383285023907	0.00373561405270537	Hypermethylated	0	0	0
Dsc2	chr18	20030632	20059553	0.0137378380088358	0.00373823050661328	Hypermethylated	1	1	0
Shfl	chr9	20868641	20874306	0.0374085555965067	0.00374376317343042	Hypermethylated	1	0	1
Tff3	chr17	31125305	31129645	0.0547922885486822	0.00374819184356131	Hypermethylated	0	1	-1
Akap8	chr17	32303671	32321237	0.0175846241344337	0.00376072747029638	Hypermethylated	0	0	0
Tlx3	chr11	33200751	33203588	-0.0425124912923843	0.00376368436030755	Hypomethylated	0	5	-5
Uts2b	chr16	27353321	27370238	-0.0167056489634819	0.00376368436030755	Hypomethylated	0	0	0
