symbol	chr	start	end	gb_ctrl_signal	gb_mut_signal	gb_log2fc	pr_ctrl_signal	pr_mut_signal	pr_log2fc	is_neuronal	ctrl_decile
Faap24	chr7	35392152	35396836	0.527089	0.988257	0.693399	1.235187	1.814357	0.4833	FALSE	2
Or1b1	chr2	37104695	37105648	0.527075	0.381717	-0.312057	0.401213	0.274455	-0.329106	TRUE	2
Cdadc1	chr14	59559388	59597959	0.526995	0.449152	-0.158713	0.736561	1.268424	0.637728	FALSE	2
Ntan1	chr16	13818845	13835451	0.52698	0.50993	-0.033301	0.951109	1.378553	0.448813	TRUE	2
Car5b	chrX	163976822	164027997	0.526933	0.61093	0.153701	1.248687	1.497513	0.22576	FALSE	2
G6pdx	chrX	74409483	74429194	0.52679	0.69607	0.29467	0.737804	1.260619	0.628272	TRUE	2
Or52j3	chr7	103186603	103187541	0.526765	0.440428	-0.177194	0.249844	0.214686	-0.112149	TRUE	2
Mcoln1	chr8	3500457	3515232	0.526738	0.619245	0.168439	0.964139	1.391154	0.444179	FALSE	2
Nipa1	chr7	55977567	56019954	0.526701	0.589519	0.116499	1.249232	2.138941	0.682988	FALSE	2
Rplp2	chr7	141447370	141451585	0.526695	0.668171	0.250245	0.661216	0.922801	0.374918	TRUE	2
Dynlt2a1	chr17	15027154	15041488	0.526661	0.963842	0.664781	1.152807	2.157489	0.792204	FALSE	2
Naa16	chr14	79325269	79390778	0.5266	0.495757	-0.060846	1.243406	2.608513	0.9506	FALSE	2
Lce1l	chr3	92849949	92851286	0.526297	0.286649	-0.558546	0.538837	0.250709	-0.688677	FALSE	2
Hapstr1	chr16	8830100	8858922	0.526259	0.398619	-0.270532	1.565097	1.632868	0.05375	FALSE	2
Itpkc	chr7	27207172	27228628	0.526177	0.525969	-0.000402	0.964719	1.250659	0.311861	FALSE	2
Cep104	chr4	153975194	154008732	0.526103	0.314382	-0.481321	0.677404	0.825887	0.220843	FALSE	2
Aftph	chr11	20685084	20741589	0.5261	0.471868	-0.108835	0.67997	0.466835	-0.389795	FALSE	2
Grm8	chr6	27275119	28135178	0.526088	0.420234	-0.22067	9.781059	8.5058	-0.196788	TRUE	2
Edrf1	chr7	133637543	133672971	0.526006	0.372381	-0.332541	0.88621	1.142953	0.301052	FALSE	2
Sln	chr9	53850164	53854560	0.526005	0.534824	0.016949	0.725869	0.693104	-0.050848	FALSE	2
Vmn1r220	chr13	23183628	23184524	0.525833	0.673022	0.259767	0.537915	0.336619	-0.445182	FALSE	2
Rc3h1	chr1	160906418	160974978	0.52581	0.506593	-0.037648	2.592841	3.929103	0.560732	FALSE	2
Ube2w	chr1	16540790	16619489	0.525718	0.488404	-0.074033	2.272205	5.350143	1.160216	FALSE	2
Rnf212b	chr14	54814141	54854108	0.525662	0.775658	0.417013	0.531237	0.709578	0.307219	FALSE	2
Usp47	chr7	112023504	112111661	0.525654	0.416105	-0.229162	1.290732	2.043415	0.583178	FALSE	2
Spef2	chr15	9578193	9748868	0.525651	0.539919	0.027337	0.902995	0.902869	-0.000161	TRUE	2
Tm9sf2	chr14	122107038	122159604	0.525549	0.429283	-0.199387	1.398606	3.620095	1.246267	FALSE	2
Rexo2	chr9	48468512	48480623	0.52541	0.553853	0.054007	0.909715	1.546826	0.645092	FALSE	2
Or10am5	chr7	6514396	6515449	0.525396	0.31287	-0.48404	0.340281	0.148557	-0.603944	TRUE	2
Rilpl1	chr5	124493080	124531391	0.52525	0.411557	-0.238728	1.115592	1.50143	0.36607	FALSE	2
Nr1h5	chr3	102939658	102964133	0.525241	0.36065	-0.359906	0.584236	0.420161	-0.329076	FALSE	2
Flt3	chr5	147330741	147400489	0.525178	0.423129	-0.212406	2.501687	3.062566	0.270301	TRUE	2
Rps16	chr7	28350652	28353155	0.524988	1.03397	0.751026	0.717079	1.351664	0.745903	TRUE	2
Thoc1	chr18	9957906	9995489	0.524871	0.497407	-0.05418	1.293688	2.952335	1.067359	FALSE	2
Adprm	chr11	67037905	67052594	0.524779	0.561001	0.06849	0.957562	1.552334	0.589749	FALSE	2
Pno1	chr11	17203198	17211568	0.524757	0.907738	0.598432	1.22094	2.534417	0.934623	FALSE	2
Psmd2	chr16	20651652	20663414	0.524752	0.492093	-0.064674	0.700753	1.108203	0.528474	FALSE	2
Hdlbp	chr1	93405940	93478815	0.524675	0.418719	-0.221352	1.860784	2.309149	0.281495	FALSE	2
Avl9	chr6	56714927	56761912	0.52448	0.552907	0.054045	2.017524	3.182152	0.604492	FALSE	2
Tasor	chr14	27428834	27483555	0.524428	0.537245	0.02462	2.684321	4.106788	0.575057	FALSE	2
Lrrc40	chr3	158036662	158068487	0.524281	0.477365	-0.093904	0.648546	1.286773	0.794621	FALSE	2
Amelx	chrX	169176114	169187200	0.52423	0.286631	-0.554595	0.424437	0.212405	-0.575394	FALSE	2
Pgap1	chr1	54472994	54557684	0.52401	0.566707	0.080481	2.504616	5.185195	0.988231	TRUE	2
Scrn3	chr2	73312601	73337818	0.524006	0.592558	0.127118	0.96	1.303739	0.368763	FALSE	2
Mettl4	chr17	94722590	94750019	0.523965	0.631867	0.195333	0.928409	1.895711	0.881369	FALSE	2
Nup43	chr10	7667503	7678881	0.523888	0.710306	0.322527	0.590119	1.274333	0.883102	FALSE	2
Celf1	chr2	90940382	91019497	0.523832	0.510321	-0.026436	0.918217	1.112706	0.227538	TRUE	2
Pcdhb12	chr18	37435621	37438654	0.52378	0.608603	0.155756	0.56575	0.46339	-0.201295	FALSE	2
Pcf11	chr7	92643543	92669934	0.523768	0.423182	-0.209554	2.19314	3.465621	0.610947	FALSE	2
Tgtp1	chr11	48985327	48994172	0.523619	0.421931	-0.212074	0.493673	0.376511	-0.258619	FALSE	2
Nme5	chr18	34562634	34579115	0.523604	0.921654	0.618357	0.933531	1.89024	0.871215	TRUE	2
Ct47	chrX	36401280	36404655	0.523569	0.430935	-0.191888	0.274334	0.282915	0.024817	FALSE	2
Zfp668	chr7	127863047	127876828	0.523552	0.411281	-0.236069	1.2288	0.957519	-0.299054	FALSE	2
Arl6ip1	chr7	118118891	118129662	0.52354	0.602217	0.145065	1.02525	1.24311	0.232562	FALSE	2
Glyr1	chr16	5013909	5049863	0.523539	0.333363	-0.426025	1.324724	1.314827	-0.009271	FALSE	2
Gnai3	chr3	108107280	108146146	0.523427	0.481333	-0.084064	1.359822	3.390954	1.192495	FALSE	2
Zfp7	chr15	76879259	76892395	0.523327	0.577065	0.100669	1.095931	1.567704	0.441955	FALSE	2
1700003G18Rik	chr7	116081759	116093159	0.523265	0.816835	0.480106	1.310576	2.4224	0.78768	FALSE	2
Sfxn2	chr19	46573365	46598066	0.522934	0.674228	0.267331	1.499439	2.726438	0.776951	FALSE	2
Smarcc2	chr10	128459248	128490482	0.522919	0.403843	-0.251935	1.315959	1.66626	0.296347	TRUE	2
Map2k4	chr11	65688243	65788297	0.52287	0.432191	-0.187751	1.037909	1.82997	0.70447	TRUE	2
2510003B16Rik	chr4	116123840	116138850	0.522799	0.424972	-0.203664	1.158257	1.685343	0.467137	FALSE	2
Klk1b9	chr7	43976061	43980376	0.522798	0.37287	-0.325136	0.434831	0.210167	-0.605951	FALSE	2
Prl2a1	chr13	27801654	27808729	0.522782	0.320465	-0.458565	0.538579	0.360463	-0.385958	FALSE	2
Pmpca	chr2	26389339	26397122	0.522768	0.427853	-0.197177	0.813439	0.735524	-0.113061	FALSE	2
Il36b	chr2	24153161	24160519	0.522724	0.38931	-0.285548	0.459438	0.369552	-0.204645	FALSE	2
Mief1	chr15	80234018	80253371	0.522721	0.539322	0.03188	1.025686	1.627311	0.568397	FALSE	2
Scaf11	chr15	96411699	96460843	0.522678	0.41739	-0.220483	0.478886	0.337307	-0.326461	FALSE	2
Or1e23	chr11	73516259	73517197	0.522599	0.353929	-0.371575	0.383446	0.246488	-0.371217	TRUE	2
Hgs	chr11	120467635	120483979	0.522539	0.371788	-0.327268	1.06918	1.266906	0.205824	FALSE	2
4933405E24Rik	chr11	54177772	54213285	0.522465	0.698738	0.307241	2.028178	2.916901	0.480541	FALSE	2
Cept1	chr3	106502260	106547802	0.522307	0.507697	-0.028668	1.381273	2.703914	0.868585	FALSE	2
Mapk1	chr16	16983382	17047453	0.522251	0.382379	-0.301128	1.134878	2.024852	0.728357	TRUE	2
Hpse	chr5	100679484	100719716	0.522242	0.599887	0.143491	2.726084	3.492155	0.333435	FALSE	2
Zfp9	chr6	118461950	118479320	0.522233	0.573379	0.096109	1.409494	2.21568	0.579831	FALSE	2
Ndufaf5	chr2	140170649	140203689	0.522143	0.484577	-0.074915	1.232298	2.219082	0.747906	FALSE	2
Eif3f	chr7	108934417	108942951	0.522116	0.42739	-0.196941	0.956486	1.176581	0.247369	FALSE	2
Slc28a2b	chr2	122484941	122528040	0.522013	0.423383	-0.205695	0.341106	0.166825	-0.536318	FALSE	2
Pih1d2	chr9	50617321	50625000	0.521943	0.661247	0.248164	0.619925	0.979041	0.513427	FALSE	2
Zfp326	chr5	105876565	105915818	0.521941	0.481637	-0.080552	2.030245	2.751444	0.401045	FALSE	2
Cfap68	chr9	50762828	50775520	0.521902	0.85359	0.533	0.806199	1.396365	0.65532	FALSE	2
Naa35	chr13	59585259	59635922	0.521834	0.485698	-0.072021	1.049176	1.279245	0.240302	FALSE	2
Bmp15	chrX	6314107	6320721	0.52182	0.287832	-0.546505	0.445644	0.217063	-0.606639	FALSE	2
Taf6l	chr19	8774492	8786417	0.521704	0.74237	0.375643	0.479594	0.799751	0.543473	FALSE	2
Sdha	chr13	74322254	74350280	0.521704	0.448071	-0.150791	1.0625	1.518695	0.438976	TRUE	2
Or4a73	chr2	89590069	89591146	0.521651	0.277321	-0.576336	0.399803	0.258567	-0.372924	TRUE	2
Pcdhb16	chr18	37477814	37483038	0.521584	0.510938	-0.020855	0.468765	0.493102	0.050079	FALSE	2
Slx1b	chr7	126689468	126695784	0.521478	0.440894	-0.16593	1.042156	1.136348	0.103818	FALSE	2
Or51e2	chr7	102738511	102759471	0.521335	0.652782	0.235426	0.5935	0.820814	0.355406	TRUE	2
Vmn1r196	chr13	22293193	22294098	0.521291	0.385684	-0.291373	0.528266	0.347428	-0.398969	FALSE	2
Ubtd2	chr11	32455370	32516687	0.521253	0.593243	0.13368	2.393608	3.507177	0.512002	FALSE	2
Or9g10	chr2	85748352	85754526	0.521157	0.324477	-0.44474	0.224906	0.146699	-0.27874	TRUE	2
Rbm22	chr18	60560736	60572810	0.521151	0.498717	-0.044329	0.71715	0.91233	0.272879	FALSE	2
Psma8	chr18	14706151	14762301	0.521063	0.431393	-0.186003	1.14775	1.188457	0.042304	FALSE	2
Atad1	chr19	32671638	32739786	0.520988	0.825197	0.496117	1.277582	3.133297	1.162819	TRUE	2
Mdm4	chr1	132959484	133030561	0.520966	0.38626	-0.289368	0.553651	1.014437	0.673932	FALSE	2
Arl13a	chrX	134187501	134208028	0.520948	0.28824	-0.543649	0.375906	0.277943	-0.258992	FALSE	2
Or9i16	chr19	13887221	13888305	0.520795	0.302203	-0.50427	0.211563	0.137029	NA	TRUE	2
Ccdc150	chr1	54250683	54368727	0.520795	0.550356	0.056433	1.764969	4.013788	1.092741	FALSE	2
Rasa1	chr13	85214780	85289130	0.520789	0.627972	0.194895	2.153824	5.597176	1.29302	FALSE	2
Cdkl2	chr5	92006074	92043042	0.520707	0.684426	0.288016	1.809659	3.991585	1.053038	FALSE	2
Kpna3	chr14	61365211	61439874	0.520608	0.556443	0.068148	2.031619	4.00394	0.907556	FALSE	2
Psmf1	chr2	151715812	151744186	0.520479	0.596411	0.140793	1.001512	2.058137	0.899056	FALSE	2
Taf1d	chr9	15306214	15316991	0.520459	0.625	0.190474	0.748519	1.669688	0.964123	FALSE	2
Dnah9	chr11	65831282	66168551	0.520408	0.35664	-0.360519	2.292161	3.005915	0.360749	TRUE	2
Ice2	chr9	69397906	69433122	0.520356	0.402815	-0.249328	0.455809	0.665923	0.390444	FALSE	2
Gm10046	chr7	27765673	27770972	0.520348	0.32673	-0.437212	0.341312	0.277267	-0.174704	FALSE	2
Or10ab4	chr7	108054957	108056067	0.520308	0.276251	-0.576829	0.331712	0.228859	-0.297511	TRUE	2
Tbc1d23	chr16	57168862	57231504	0.520266	0.454892	-0.133342	2.255236	3.180398	0.4581	TRUE	2
Ndst4	chr3	125404076	125728899	0.520177	0.34197	-0.39723	3.596594	3.325877	-0.106136	FALSE	2
Ppp1cb	chr5	32458843	32517433	0.520173	0.471098	-0.098939	1.672035	2.705341	0.628602	FALSE	2
Chek2	chr5	110839979	110874145	0.520138	0.59193	0.13352	1.68808	2.036689	0.242058	FALSE	2
Atxn2	chr5	121711337	121816493	0.520065	0.345392	-0.388256	0.632956	0.434216	-0.382583	TRUE	2
Fbxo36	chr1	84839841	84900487	0.520003	0.530825	0.020939	1.106088	2.024338	0.759008	FALSE	2
Prss3b	chr6	41030268	41035509	0.519939	0.319831	-0.454728	0.308533	0.228798	-0.23581	FALSE	2
Skic2	chr17	34839228	34850210	0.519776	0.496303	-0.046503	0.534837	0.873219	0.534203	FALSE	2
Zfp768	chr7	127342795	127345589	0.51966	0.903384	0.602758	0.762614	1.012694	0.327048	FALSE	2
Bmpr2	chr1	59763400	59879014	0.519641	0.49929	-0.040239	1.870883	2.994161	0.620272	TRUE	2
Zfp239	chr6	117862100	117873291	0.519506	0.771196	0.42249	0.593974	1.118814	0.717735	FALSE	2
Or4a2	chr2	89417494	89418411	0.519417	0.465215	-0.109795	0.455656	0.351466	-0.24153	TRUE	2
Ints5	chr19	8888926	8897888	0.519371	0.826286	0.50077	0.802781	1.510528	0.758577	FALSE	2
Yipf5	chr18	40203896	40219429	0.519228	0.633918	0.208015	1.732154	3.852058	1.0606	FALSE	2
1810009A15Rik	chr19	8888853	8890881	0.519034	1.069971	0.803428	0.802781	1.510528	0.758577	FALSE	2
Scpep1	chr11	88924020	88955465	0.519029	0.569757	0.095747	1.070119	1.403561	0.331603	FALSE	2
Fra10ac1	chr19	38188481	38224156	0.519026	0.633993	0.208536	1.322134	3.303577	1.191987	FALSE	2
Prl8a9	chr13	27557995	27564606	0.518925	0.450107	-0.140988	0.356276	0.292893	-0.168028	FALSE	2
Usp54	chr14	20548912	20641063	0.518895	0.515592	-0.006461	0.859185	0.919995	0.079069	FALSE	2
Speer5-ps1	chr10	44169911	44219583	0.518801	0.336705	-0.408121	1.176887	0.90505	-0.312167	FALSE	2
Slc25a41	chr17	57032773	57041654	0.518729	0.846748	0.529958	0.291939	0.414499	0.309517	FALSE	2
C4bp	chr1	130634773	130661632	0.518726	0.528855	0.01964	0.486	0.494444	0.017148	FALSE	2
Or4b1	chr2	90149019	90150036	0.518605	0.56093	0.080365	0.462201	0.363836	-0.22455	TRUE	2
Dnajc19	chr3	34056020	34081321	0.518559	0.42197	-0.202139	0.762638	1.298465	0.62776	TRUE	2
Rab2a	chr4	8535644	8607778	0.518517	0.533089	0.02818	1.339843	2.842585	0.973241	FALSE	2
Dpf2	chr19	5896516	5913010	0.518418	0.39512	-0.263475	1.007807	0.882035	-0.155882	TRUE	2
Or4c124	chr2	89325243	89326178	0.518349	0.462903	-0.112586	0.36525	0.298634	-0.174259	TRUE	2
Tlr7	chrX	167304929	167330558	0.51822	0.395931	-0.261189	0.492384	0.547121	0.106765	FALSE	2
Dnajc13	chr9	104151282	104262930	0.518205	0.391629	-0.271269	1.226444	3.209679	1.245426	FALSE	2
Usp33	chr3	152346478	152393617	0.518199	0.465174	-0.107501	0.978294	1.919883	0.836424	TRUE	2
Ercc4	chr16	13109684	13150617	0.518028	0.440287	-0.160528	1.601713	2.684146	0.672748	FALSE	2
Wdr89	chr12	75630596	75669537	0.518008	0.69752	0.314011	2.650382	4.388499	0.683009	TRUE	2
Or5al7	chr2	86162003	86162947	0.517937	0.457361	-0.123531	0.43877	0.324055	-0.275913	TRUE	2
Egfem1	chr3	29082023	29691209	0.517544	0.365078	-0.33398	2.554969	1.816206	-0.446543	FALSE	2
Tpr	chr1	150392838	150449935	0.517501	0.448684	-0.141274	1.843121	2.737953	0.519721	FALSE	2
Vmn2r1	chr3	64081547	64109484	0.517501	0.394727	-0.262605	0.818095	0.538995	-0.451655	TRUE	2
Pde12	chr14	26659958	26669883	0.517402	0.7956	0.461682	1.110063	2.13327	0.82306	FALSE	2
Gm10030	chr9	110989499	111008029	0.517346	0.69587	0.31271	0.689791	0.658577	-0.050354	FALSE	2
Scfd1	chr12	51377580	51450101	0.517274	0.391265	-0.270307	1.0067	2.082848	0.908506	FALSE	2
Gm34816	chr1	139408278	139413864	0.51723	0.562377	0.085722	0.444527	0.481213	0.077496	FALSE	2
Or4a72	chr2	89574712	89575773	0.517229	0.43474	-0.171132	0.495241	0.355938	-0.3124	TRUE	2
Rufy1	chr11	50389286	50431125	0.517176	0.392925	-0.266203	0.676828	1.274602	0.736704	FALSE	2
Prss46	chr9	110844506	110856522	0.51709	0.445273	-0.147844	0.681859	0.617585	-0.106638	FALSE	2
Elp1	chr4	56749680	56802331	0.517079	0.381425	-0.29333	1.383051	2.659615	0.844961	FALSE	2
Syce3	chr15	89390174	89410503	0.517053	0.641914	0.225709	0.460094	0.557913	0.193811	TRUE	2
Cep97	chr16	55899888	55934855	0.516907	0.559788	0.081574	1.695219	3.674463	1.023824	FALSE	2
Ccdc90b	chr7	92561149	92582294	0.516898	0.851656	0.540159	1.181011	2.698027	1.058397	FALSE	2
Letm1	chr5	33739673	33782817	0.51687	0.413224	-0.218618	1.337936	2.09766	0.572961	FALSE	2
Gm4566	chr17	71333201	71341804	0.516765	0.27767	-0.565791	0.463018	0.266856	-0.488226	FALSE	2
Apom	chr17	35128997	35132050	0.516735	0.41895	-0.205372	0.425125	0.321606	-0.252232	FALSE	2
Prpf39	chr12	65036333	65063386	0.516722	0.500684	-0.031744	1.292403	2.630512	0.914272	FALSE	2
Or5h17	chr16	58995357	59001441	0.516717	0.285328	-0.543677	0.314625	0.180397	-0.416881	TRUE	2
Them4	chr3	94310089	94332540	0.516637	0.697932	0.317343	1.769256	3.624691	0.950555	FALSE	2
Krtap4-25	chr11	99657949	99658960	0.516502	0.268121	-0.593213	0.3479	0.242032	-0.297504	FALSE	2
1700034P13Rik	chr1	9747648	9791924	0.516418	0.651109	0.242256	2.035126	3.520851	0.730098	FALSE	2
Odf4	chr11	68921835	68927081	0.516176	0.389228	-0.27297	0.399262	0.337604	-0.151249	FALSE	2
Slc17a5	chr9	78536488	78588041	0.516125	0.583531	0.126363	1.339964	2.672194	0.890551	TRUE	2
1700047M11Rik	chr1	182300834	182303287	0.516095	0.324639	-0.434427	0.194527	0.232953	0.127827	FALSE	2
Eps15	chr4	109280268	109387817	0.516055	0.679958	0.28996	1.437991	2.36878	0.642761	TRUE	2
Tmem192	chr8	64947185	64969033	0.516032	0.675228	0.282404	1.954741	3.95589	0.941164	FALSE	2
Gm15760	chr16	20545212	20548456	0.515961	0.653611	0.247288	1.207391	1.551269	0.311356	FALSE	2
Defb45	chr2	152593191	152599399	0.515951	0.389839	-0.271086	0.466638	0.381262	-0.191483	FALSE	2
Saxo2	chr7	82632960	82648528	0.515838	0.662873	0.262741	0.877167	1.623857	0.748817	FALSE	2
Gast	chr11	100334407	100336996	0.51571	0.610375	0.174572	0.881544	0.837146	-0.059339	FALSE	2
Msantd4	chr9	4376562	4386870	0.515642	0.545817	0.057977	1.595451	2.600164	0.635383	FALSE	2
Nmd3	chr3	69721985	69756373	0.515584	0.634844	0.216706	1.499938	3.390507	1.069741	FALSE	2
Champ1	chr8	13869641	13881639	0.515579	0.53505	0.037681	0.722081	1.268268	0.659577	FALSE	2
Tufm	chr7	126487361	126490731	0.515512	0.606438	0.168106	0.9759	1.190628	0.238197	FALSE	2
Rab2b	chr14	52261759	52279545	0.515508	0.54832	0.062947	1.427394	1.926252	0.381585	FALSE	2
Gm8801	chr17	35947246	35952297	0.515409	0.331289	-0.415581	0.266594	0.167222	-0.329377	FALSE	2
Cdc25c	chr18	34732993	34751533	0.515366	0.695557	0.316094	1.402874	2.552442	0.772518	FALSE	2
Cspp1	chr1	10038006	10136768	0.515307	0.435786	-0.165065	1.074944	2.315355	0.969168	FALSE	2
Cstf2	chrX	134059187	134086819	0.515303	0.437165	-0.162028	0.999515	1.803658	0.730546	FALSE	2
Cyp4b1-ps2	chr4	115582286	115583144	0.515244	0.303359	-0.490233	0.260922	0.129127	-0.461782	FALSE	2
Cd209a	chr8	3743397	3748984	0.515232	0.280366	-0.554997	0.481643	0.175199	-0.827776	FALSE	2
Or10j27	chr1	173128049	173137374	0.515182	0.295843	-0.51097	0.711599	0.392542	-0.604707	TRUE	2
Mad2l1bp	chr17	46147387	46153553	0.515159	0.785313	0.451392	0.702226	1.156535	0.577725	FALSE	2
Snx2	chr18	53176316	53220865	0.515117	0.498648	-0.032678	2.096888	3.625221	0.73082	FALSE	2
Gm45927	chr3	89167164	89170409	0.515084	0.303562	-0.48936	0.540613	0.651021	0.195487	FALSE	2
Dhdds	chr4	133969028	134000918	0.51507	0.389223	-0.270814	0.999531	1.128257	0.144742	FALSE	2
Tnfrsf8	chr4	145267137	145315164	0.515002	0.333861	-0.408071	0.775905	0.376385	-0.739533	FALSE	2
BC035044	chr6	128849090	128891126	0.514959	0.571426	0.106758	0.533075	0.300214	-0.533485	FALSE	2
Snrnp48	chr13	38204938	38227665	0.514925	0.562259	0.090022	1.134332	3.106908	1.29645	FALSE	2
4930533N22Rik	chr7	75030194	75075164	0.514858	0.421725	-0.195443	0.501149	0.354504	-0.327859	FALSE	2
Rab14	chr2	35180205	35201120	0.514776	0.431821	-0.172768	1.162888	1.654221	0.438542	FALSE	2
Hectd4	chr5	121220219	121368577	0.514762	0.345838	-0.376749	0.78604	0.770822	-0.021985	FALSE	2
Trip11	chr12	101834043	101913267	0.514757	0.375844	-0.302224	0.909715	1.364201	0.48771	TRUE	2
Or4d10b	chr19	12058809	12059750	0.514581	0.40553	-0.231761	0.475875	0.306362	-0.402613	TRUE	2
Zpld1	chr16	55225175	55297986	0.514493	0.327099	-0.424787	0.748534	0.47186	-0.48518	FALSE	2
Tmem199	chr11	78507055	78512172	0.514478	0.687974	0.305841	0.773958	1.177068	0.491046	FALSE	2
Or10d5j	chr9	39954139	39961133	0.514475	0.342144	-0.385629	0.322313	0.19986	-0.369033	TRUE	2
Hsh2d	chr8	72189638	72201527	0.514471	0.408096	-0.225641	0.605469	0.469615	-0.259341	FALSE	2
Mmd2	chr5	142562358	142608800	0.51444	0.497691	-0.03327	0.847719	0.857518	0.013178	TRUE	2
Kyat1	chr2	30185124	30205847	0.514431	0.527046	0.024561	1.472204	2.571958	0.722294	FALSE	2
Dcaf13	chr15	39112865	39146856	0.514416	0.520255	0.011421	1.36465	3.168725	1.096463	FALSE	2
Nfyc	chr4	120757438	120831572	0.514296	0.528714	0.028044	0.983783	1.390985	0.420296	FALSE	2
Acte1	chr7	143866838	143900046	0.514257	0.361559	-0.336236	0.482786	0.404966	-0.169248	TRUE	2
Tanc2	chr11	105589986	105929304	0.51423	0.568845	0.103478	3.145947	3.910815	0.295395	TRUE	2
Caprin1	chr2	103762941	103797649	0.514224	0.46174	-0.106961	1.52117	2.299131	0.532808	TRUE	2
5530400C23Rik	chr6	133292216	133295792	0.514157	0.857942	0.553969	0.468719	0.750104	0.49408	FALSE	2
Timd2	chr11	46668960	46707061	0.514119	0.354195	-0.354342	0.517988	0.370417	-0.321747	FALSE	2
Rnf170	chr8	26119368	26160819	0.514072	0.598689	0.157344	1.375439	2.095912	0.537561	TRUE	2
Asgr2	chr11	70092644	70106187	0.514063	0.324121	-0.431812	0.400739	0.281506	-0.307589	FALSE	2
1700061F12Rik	chr2	9189515	9197477	0.513904	0.340503	-0.388726	0.882911	0.428448	-0.766037	FALSE	2
Ubqln3	chr7	104140623	104143279	0.513871	0.316974	-0.450502	0.356033	0.229127	-0.35886	FALSE	2
Rasef	chr4	73714579	73790994	0.513821	0.361964	-0.334375	1.380725	1.029379	-0.357454	FALSE	2
Peli1	chr11	21091291	21150323	0.513783	0.54036	0.051313	1.959462	3.25846	0.674418	FALSE	2
Eif2s2	chr2	154871410	154892935	0.513647	0.497539	-0.032017	1.262522	1.957297	0.554411	FALSE	2
Afg3l2	chr18	67404764	67449172	0.513607	0.378732	-0.292992	2.652719	4.257357	0.640188	TRUE	2
Adgrg7	chr16	56724609	56795855	0.513597	0.441306	-0.149618	1.041081	0.910742	-0.15736	FALSE	2
AW554918	chr18	25168999	25467321	0.513544	0.600481	0.161538	2.189079	5.023897	1.122081	FALSE	2
2810021J22Rik	chr11	58867216	58883288	0.513486	0.579423	0.124151	0.717281	1.233928	0.633272	FALSE	2
Mmp20	chr9	7628231	7674979	0.513481	0.340018	-0.389141	0.978731	0.616871	-0.518307	FALSE	2
Spata16	chr3	26637620	26983212	0.513461	0.373774	-0.304695	1.412871	1.066721	-0.343655	FALSE	2
Gcfc2	chr6	81923669	81959915	0.513414	0.503331	-0.019965	1.03819	1.790386	0.676021	FALSE	2
Atp2a2	chr5	122453513	122502225	0.513397	0.345749	-0.374292	0.99803	1.341411	0.358239	TRUE	2
Snord116l1	chr7	59675988	59726254	0.513391	0.285417	-0.536897	0.586364	0.383389	-0.4182	FALSE	2
Odr4	chr1	150361305	150393080	0.513389	0.57908	0.123723	1.888006	2.847863	0.541304	FALSE	2
Osbp	chr19	11965941	11994112	0.513349	0.425555	-0.183896	2.683525	3.433739	0.331544	FALSE	2
Psmb5	chr14	54614119	54618022	0.513347	0.73754	0.384728	0.681622	1.368972	0.817334	FALSE	2
Eif4b	chr15	102073773	102097173	0.513216	0.398733	-0.244833	0.805795	1.118972	0.384305	FALSE	2
Pigb	chr9	73007419	73040378	0.513181	0.419927	-0.196193	0.357906	0.712297	0.689729	FALSE	2
Cysltr1	chrX	106574346	106603679	0.513178	0.238755	-0.676157	0.772256	0.417386	-0.638354	TRUE	2
Rangap1	chr15	81704248	81745530	0.513108	0.458853	-0.11089	1.225139	1.510295	0.25977	TRUE	2
Fpr1	chr17	17876471	17883940	0.513096	0.38485	-0.277325	0.656975	0.491142	-0.302306	FALSE	2
Or5p50	chr7	107822523	107823467	0.513074	0.327977	-0.419686	0.396475	0.140884	-0.772111	TRUE	2
Dis3l	chr9	64306756	64341288	0.512945	0.420854	-0.193641	1.476459	2.119632	0.463699	FALSE	2
Pkn2	chr3	142790902	142882004	0.512929	0.474777	-0.077097	2.370263	5.138902	1.048771	FALSE	2
Or1m1	chr9	18754553	18755709	0.512813	0.355641	-0.348147	0.227031	0.140684	-0.309454	TRUE	2
Coq10b	chr1	55052770	55072702	0.512792	0.589741	0.144011	1.939938	3.177594	0.653466	FALSE	2
Mup12	chr4	60737383	60741326	0.512558	0.292538	-0.515084	0.336946	0.239517	-0.277288	FALSE	2
