loop_id	chr1	start1	end1	chr2	start2	end2	logFC	FDR	direction	loop_type_extended	anchor1_mecp2_up	anchor1_mecp2_down	anchor2_mecp2_up	anchor2_mecp2_down	any_mecp2_up	any_mecp2_down
loop_3799	chr4	82525000	82550000	chr4	82675000	82700000	-0.33345751136542	0.0005168500491728	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3804	chr4	26950000	26975000	chr4	27475000	27500000	-0.546855609874143	0.0001048605147292	down_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3817	chr4	81475000	81500000	chr4	82900000	82925000	-0.474562747981574	8.95248308798296e-05	down_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3825	chr4	139700000	139725000	chr4	140325000	140350000	0.319401005373697	0.0017472943431299	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3827	chr4	58150000	58175000	chr4	59825000	59850000	-0.401650312372966	0.0062929122731847	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3829	chr4	13875000	13900000	chr4	14425000	14450000	0.359819781883126	0.0004346762632676	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3834	chr4	15250000	15275000	chr4	16150000	16175000	-0.333461876630765	0.0027140341934301	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3840	chr4	81175000	81200000	chr4	83575000	83600000	-0.307726344148132	0.0043600282937849	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3932	chr5	75200000	75225000	chr5	75825000	75850000	0.324942265999689	0.0045993960577781	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3949	chr5	81500000	81525000	chr5	83425000	83450000	-0.484179398379988	0.0017439925814789	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3983	chr6	49200000	49225000	chr6	52300000	52325000	-0.861495676166254	2.99312867375313e-05	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3990	chr6	20175000	20200000	chr6	21175000	21200000	-0.305172294695224	0.0008615786478221	down_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3999	chr6	121250000	121275000	chr6	122300000	122325000	-0.329584337665127	0.0047022967857713	down_in_mutant	Active_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4005	chr6	43375000	43400000	chr6	44075000	44100000	-0.300015372011461	0.0056018980867922	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4007	chr6	32325000	32350000	chr6	34025000	34050000	-0.436021868579296	0.0003208074576402	down_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4017	chr6	122650000	122675000	chr6	124375000	124400000	-0.439236053068746	0.0012950800559694	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4036	chr6	49200000	49225000	chr6	51850000	51875000	-0.404651725984268	0.0186777958681167	down_in_mutant	Repressed_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4048	chr6	51175000	51200000	chr6	83700000	83725000	-0.804122388956852	0.005118066345286	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4090	chr7	116700000	116725000	chr7	117350000	117375000	0.536132419588681	0.0012074969581254	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4116	chr7	60600000	60625000	chr7	62400000	62425000	-0.397337711017072	0.0013356455068243	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4140	chr7	67050000	67075000	chr7	143425000	143450000	-1.26123758633303	0.0006224392874336	down_in_mutant	Polycomb-Polycomb	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
loop_4181	chr10	108450000	108475000	chr10	109850000	109875000	-0.709401594898209	9.86272837525858e-06	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_4185	chr10	15300000	15325000	chr10	17325000	17350000	-0.362882963785247	0.0031111995742129	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4192	chr10	22125000	22150000	chr10	22800000	22825000	-0.37940197977071	0.0019121734445102	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4198	chr10	71425000	71450000	chr10	74450000	74475000	-0.359229895804715	0.0148937777467185	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4207	chr10	106600000	106625000	chr10	107700000	107725000	-0.37989497976594	0.0072080357149689	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4209	chr10	95500000	95525000	chr10	99250000	99275000	-0.409308319238839	0.0166524543081965	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4211	chr10	42625000	42650000	chr10	50900000	50925000	-1.14345020096791	0.0001796155576753	down_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4212	chr10	42575000	42600000	chr10	50875000	50900000	-1.25092399640745	0.0001126055228043	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4219	chr10	50900000	50925000	chr10	103025000	103050000	-0.713538358974658	0.0018493140003465	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4257	chr8	28125000	28150000	chr8	29275000	29300000	0.622434143478383	7.84904319333331e-05	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4268	chr8	73925000	73950000	chr8	74925000	74950000	0.345294247026216	0.0060851193419646	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4270	chr8	48200000	48225000	chr8	49800000	49825000	-0.443770946598928	0.0009127145061677	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4312	chr14	7475000	7500000	chr14	7725000	7750000	0.40695787757969	0.0079972564131056	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4327	chr9	16200000	16225000	chr9	16475000	16500000	0.344047631389355	0.0003595424568817	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4335	chr9	67325000	67350000	chr9	67625000	67650000	0.315128400277258	0.0002405317878822	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4337	chr9	67425000	67450000	chr9	67625000	67650000	0.306088137429994	0.0001976041919209	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4351	chr9	97300000	97325000	chr9	98225000	98250000	0.352667155077301	0.0004816698344591	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4354	chr9	122400000	122425000	chr9	122675000	122700000	0.3685270777779	0.000142108980363	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
loop_4359	chr9	40975000	41000000	chr9	41425000	41450000	0.330328218998658	0.0013986325542541	up_in_mutant	Polycomb-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4373	chr9	106825000	106850000	chr9	107750000	107775000	0.308691280555634	0.0017936785901356	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4421	chr11	26175000	26200000	chr11	26775000	26800000	-0.343885129551076	0.0015906235160065	down_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4541	chr15	101775000	101800000	chr15	101950000	101975000	0.311660932244239	0.0006174090312581	up_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4553	chr15	73700000	73725000	chr15	74525000	74550000	0.338957786325481	0.0030472329976022	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4569	chr15	25800000	25825000	chr15	26300000	26325000	0.360002509077652	0.0027801216139509	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4570	chr15	61400000	61425000	chr15	63625000	63650000	0.342314855350302	0.0007376545202003	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4609	chr16	7375000	7400000	chr16	8325000	8350000	0.493097541843176	0.0003110239723573	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4610	chr16	6825000	6850000	chr16	8325000	8350000	0.467835756209153	0.0010204914721157	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4690	chr1	157725000	157750000	chr1	158250000	158275000	0.312527651093718	0.0004903474682202	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4718	chr1	187450000	187475000	chr1	187950000	187975000	0.525618493839476	0.0001060857046639	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4737	chr1	32175000	32200000	chr1	33625000	33650000	0.583389681854438	0.0001018637222942	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4824	chr2	166150000	166175000	chr2	166425000	166450000	0.483402301362003	2.38874891301117e-05	up_in_mutant	Repressed_Promoter-Repressed_Promoter	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_4864	chr2	144625000	144650000	chr2	145150000	145175000	0.305435615376251	0.0020518469790816	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4872	chr2	57100000	57125000	chr2	57675000	57700000	-0.32090859989547	0.0009192583119142	down_in_mutant	Bivalent_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_4884	chr2	62650000	62675000	chr2	63425000	63450000	0.397556142561496	0.0053433108354425	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4891	chr2	132950000	132975000	chr2	134000000	134025000	0.340513067341183	0.005341051273889	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4931	chrX	50650000	50675000	chrX	50900000	50925000	0.334309927594532	0.0033781598608642	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4935	chrX	139975000	140000000	chrX	140400000	140425000	0.312696656085626	0.0067746760553143	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4963	chr3	143575000	143600000	chr3	144200000	144225000	0.341521896388441	0.0005652245030257	up_in_mutant	Active_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4992	chr3	158200000	158225000	chr3	159525000	159550000	0.690076852648601	8.4765282344671e-05	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5033	chr4	47225000	47250000	chr4	47350000	47375000	0.318249874971632	0.000210561169395	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5048	chr4	154050000	154075000	chr4	154275000	154300000	0.37114048956688	0.0001800657231761	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5053	chr4	117325000	117350000	chr4	117500000	117525000	0.321530306774801	0.0001195082652565	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5062	chr4	56475000	56500000	chr4	56675000	56700000	0.384385211198561	0.0001800657231761	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5075	chr4	20500000	20525000	chr4	20775000	20800000	0.589487711892243	2.51390873761383e-05	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5085	chr4	70800000	70825000	chr4	72175000	72200000	0.312057752757318	0.0146091908543887	up_in_mutant	Bivalent_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_5103	chr4	32675000	32700000	chr4	40975000	41000000	0.607221874053108	0.0007121321807292	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5133	chr5	125525000	125550000	chr5	125775000	125800000	0.335455217716001	0.0006408032758081	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5176	chr6	35700000	35725000	chr6	35975000	36000000	0.318900482597298	0.0006357202987461	up_in_mutant	Poised_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5183	chr6	64675000	64700000	chr6	64975000	65000000	0.529274451254511	0.0001072144786012	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5188	chr6	80025000	80050000	chr6	81750000	81775000	0.545877350497218	4.39002709597235e-05	up_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5194	chr6	35250000	35275000	chr6	37025000	37050000	0.351787689351844	0.00158125250291	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5205	chr6	13050000	13075000	chr6	13600000	13625000	-0.303322112406102	0.0146244825634053	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5236	chr7	121375000	121400000	chr7	121525000	121550000	0.328949271344462	0.0025847250654905	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5240	chr7	135825000	135850000	chr7	136125000	136150000	0.317467349460652	0.00197833396109	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5242	chr7	143825000	143850000	chr7	144050000	144075000	0.460087394774711	0.0005008134030699	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5266	chr7	39825000	39850000	chr7	40900000	40925000	0.594446117490419	0.0004856466317932	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5270	chr7	133675000	133700000	chr7	135475000	135500000	0.333200712649256	0.0074095774162963	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5273	chr7	68950000	68975000	chr7	70325000	70350000	0.472955372486543	0.0014844222326758	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5275	chr7	68575000	68600000	chr7	70325000	70350000	0.432980335147294	0.0031715110250116	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5280	chr7	51600000	51625000	chr7	55700000	55725000	-0.385646991608848	0.0135708667680301	down_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5293	chr10	121675000	121700000	chr10	122025000	122050000	0.365081350306187	7.61354236004796e-05	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5302	chr10	63650000	63675000	chr10	64075000	64100000	0.557068062742277	1.85009049103133e-05	up_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5306	chr10	4650000	4675000	chr10	5000000	5025000	0.391014643715101	0.0003761081211422	up_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5362	chr8	108875000	108900000	chr8	109400000	109425000	0.432934934429441	0.0002499631424906	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5380	chr8	50275000	50300000	chr8	50900000	50925000	0.440542416744243	0.0008254405568201	up_in_mutant	Bivalent_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5382	chr8	93000000	93025000	chr8	94200000	94225000	-0.334157177158774	0.0193949912853322	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5385	chr8	3550000	3575000	chr8	3950000	3975000	-0.445936268635301	0.0013694285599311	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5408	chr14	28075000	28100000	chr14	28500000	28525000	0.301694487230328	0.0039580158321032	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5419	chr14	34800000	34825000	chr14	35450000	35475000	0.315124649151353	0.0054595759590861	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5437	chr14	109875000	109900000	chr14	114775000	114800000	-0.301468482256356	0.0220734076186755	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5459	chr9	79000000	79025000	chr9	79275000	79300000	-0.36289088204788	0.0005963459391653	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5489	chr9	90300000	90325000	chr9	92200000	92225000	-0.335118088489892	0.0017082944587038	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5500	chr9	10900000	10925000	chr9	12875000	12900000	-0.341591457242593	0.0077870416995585	down_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5538	chr11	52500000	52525000	chr11	53250000	53275000	0.36110923214349	0.000586780704863	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5540	chr11	24675000	24700000	chr11	24975000	25000000	0.363427240511435	0.0003463397610358	up_in_mutant	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_5565	chr11	57000000	57025000	chr11	57450000	57475000	0.532929630903654	0.0001600861883595	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5578	chr11	27200000	27225000	chr11	29100000	29125000	0.339702658617376	0.0202895982452494	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5598	chr13	21775000	21800000	chr13	23725000	23750000	-0.354948705328309	0.0004541304962455	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5621	chr13	81650000	81675000	chr13	85250000	85275000	-0.405943159839452	0.0043600282937849	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5664	chr12	5425000	5450000	chr12	6025000	6050000	0.332949578740553	0.0011982289428957	up_in_mutant	Polycomb-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5677	chr12	49350000	49375000	chr12	50675000	50700000	0.510884262294389	0.0006224392874336	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5678	chr12	26300000	26325000	chr12	28425000	28450000	0.390817055923259	0.010376578922824	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5690	chr15	84250000	84275000	chr15	84425000	84450000	0.419254207827861	1.9708685871684e-05	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
loop_5706	chr15	40150000	40175000	chr15	40925000	40950000	-0.322212574444571	0.0008254405568201	down_in_mutant	Active_Enhancer-CTCF_Site	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_5770	chr16	56300000	56325000	chr16	56650000	56675000	-0.362572605112392	0.001617971011825	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5784	chr16	42600000	42625000	chr16	43150000	43175000	0.718907973515774	0.0001388477754494	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5795	chr16	57600000	57625000	chr16	59625000	59650000	-0.305439882337999	0.0128635145590542	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5818	chr17	66575000	66600000	chr17	67450000	67475000	0.321803810993749	0.0014867840893032	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5825	chr17	15375000	15400000	chr17	15700000	15725000	-0.352225202139341	0.0007766723959428	down_in_mutant	Active_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5827	chr17	74650000	74675000	chr17	78800000	78825000	0.442362151582557	0.0002525434188085	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5842	chr17	21700000	21725000	chr17	36250000	36275000	0.360150970121925	0.0196105838503029	up_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5883	chr1	61900000	61925000	chr1	62775000	62800000	0.362920705031036	0.001034804465448	up_in_mutant	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
loop_5904	chr1	90625000	90650000	chr1	91100000	91125000	0.392272586327512	0.0003311903298984	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5909	chr1	42225000	42250000	chr1	42700000	42725000	0.437956769843666	0.0003539522514609	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
loop_5913	chr1	167400000	167425000	chr1	167900000	167925000	0.312616798450715	0.0049773083877978	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5916	chr1	187450000	187475000	chr1	187975000	188000000	0.519003177534187	0.000113112464499	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5935	chr1	32150000	32175000	chr1	33650000	33675000	0.714182142698053	2.45354411528528e-05	up_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6010	chr19	48200000	48225000	chr19	49725000	49750000	0.51780466570057	0.0001800657231761	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6041	chr2	147800000	147825000	chr2	148025000	148050000	0.696378550721862	1.05730722485902e-05	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6049	chr2	147825000	147850000	chr2	148075000	148100000	0.829613689330242	4.35491333426416e-06	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6058	chr2	67525000	67550000	chr2	68325000	68350000	0.512504468635122	3.05077555016404e-05	up_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6070	chr2	117775000	117800000	chr2	118100000	118125000	0.396064500504745	0.0006223284796886	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6094	chr2	114850000	114875000	chr2	115500000	115525000	-0.33929872229049	0.0070551366999196	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6097	chr2	159425000	159450000	chr2	160575000	160600000	0.322696823787181	0.0089495541573461	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6107	chr2	114650000	114675000	chr2	117100000	117125000	-0.447976046523597	0.0165595085358804	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6166	chr3	50925000	50950000	chr3	51100000	51125000	0.372805442739447	0.0001691054306186	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
