chr	start	end	0
chr9	102779443	102779943	2
chr9	102784305	102784805	1
chr9	102834542	102835166	1
chr9	102835190	102835690	1
chr9	102841012	102841512	1
chr9	102979264	102979764	1
chr9	102988461	102988961	1
chr9	103067579	103068079	1
chr9	103068721	103069221	1
chr9	103092222	103092722	6
chr9	103111114	103112036	1
chr9	103112279	103113251	1
chr9	103113282	103113782	2
chr9	103118797	103119297	1
chr9	103185902	103186402	1
chr9	103186648	103187148	1
chr9	103188480	103188980	1
chr9	103201777	103202387	1
chr9	103207748	103208248	2
chr9	103230052	103230995	1
chr9	103234534	103235034	1
chr9	103304832	103305464	2
chr9	103365590	103366090	1
chr9	103422867	103423450	1
chr9	103480068	103480670	1
chr9	103490399	103490899	2
chr9	103494374	103494874	11
chr9	103498645	103499145	5
chr9	103502631	103503131	5
chr9	103504973	103505473	2
chr9	103548581	103549081	4
chr9	103549115	103549615	7
chr9	103579396	103579896	11
chr9	103580550	103581050	1
chr9	103624536	103625036	1
chr9	103759022	103759522	6
chr9	103761493	103762087	1
chr9	103876106	103876606	1
chr9	103960126	103960626	1
chr9	104002089	104002914	2
chr9	104035202	104035702	1
chr9	104040411	104040911	1
chr9	104062860	104063898	2
chr9	104102900	104103400	1
chr9	104126683	104127183	1
chr9	104181622	104182122	3
chr9	104254351	104254851	1
chr9	104262680	104263257	1
chr9	104337498	104337998	1
chr9	104361581	104362081	1
chr9	104547035	104547535	1
chr9	104574435	104574935	1
chr9	104594561	104595061	1
chr9	105052988	105053580	1
chr9	105131443	105132074	1
chr9	105144842	105145342	1
chr9	105395141	105395774	2
chr9	105494910	105495410	6
chr9	105495741	105496241	2
chr9	105519889	105520389	1
chr9	105521132	105521632	1
chr9	105523054	105523554	1
chr9	105527069	105527569	1
chr9	105642727	105643296	1
chr9	105827910	105828410	1
chr9	105960393	105960893	1
chr9	106073916	106074416	1
chr9	106096533	106097033	1
chr9	106099345	106099845	1
chr9	106123556	106124056	1
chr9	106127845	106128345	1
chr9	106141878	106142378	5
chr9	106148577	106149824	2
chr9	106154027	106154527	1
chr9	106157888	106158388	1
chr9	106159831	106160331	9
chr9	106170617	106171177	1
chr9	106171411	106171911	1
chr9	106194371	106194871	4
chr9	106195691	106196191	4
chr9	106199496	106199996	1
chr9	106202810	106203357	1
chr9	106204113	106204613	6
chr9	106205815	106206315	1
chr9	106211830	106212330	7
chr9	106222347	106222847	1
chr9	106226072	106226572	1
chr9	106243008	106243508	11
chr9	106247587	106248087	11
chr9	106248404	106248904	1
chr9	106280676	106281310	1
chr9	106367604	106368104	4
chr9	106368283	106369349	1
chr9	106421665	106422165	1
chr9	106429203	106429806	1
chr9	106438069	106438677	1
chr9	106447208	106447928	2
chr9	106448505	106449005	16
chr9	106453040	106454176	1
chr9	106454833	106455333	1
chr9	106460308	106460808	17
chr9	106461379	106461879	9
chr9	106462980	106463480	19
chr9	106465181	106465681	1
chr9	106465688	106466265	1
chr9	106474390	106474890	4
chr9	106475712	106476212	1
chr9	106476699	106477284	1
chr9	106499716	106500216	1
chr9	106514322	106514822	1
chr9	106561375	106561875	1
chr9	106570746	106571246	1
chr9	106625730	106626230	1
chr9	106655832	106656651	1
chr9	106664308	106664808	1
chr9	106664947	106665447	1
chr9	106675432	106675932	1
chr9	106685483	106686177	1
chr9	106687202	106687702	1
chr9	106788838	106789444	1
chr9	106821558	106822123	1
chr9	106886164	106886664	2
chr9	106887009	106887678	1
chr9	106891729	106892438	1
chr9	107231087	107231587	1
chr9	107231659	107232182	1
chr9	107240969	107241469	1
chr9	107254424	107254924	4
chr9	107255584	107256084	4
chr9	107259506	107260006	1
chr9	107260399	107260899	3
chr9	107278036	107279013	4
chr9	107289499	107290127	1
chr9	107290859	107291359	2
chr9	107295775	107296275	1
chr9	107296404	107296904	1
chr9	107338100	107338636	1
chr9	107340306	107340851	1
chr9	107343543	107344043	14
chr9	107353736	107354236	1
chr9	107357631	107358131	1
chr9	107399332	107400133	1
chr9	107427855	107428355	1
chr9	107484377	107484877	1
chr9	107502330	107502830	5
chr9	107533694	107534237	1
chr9	107541727	107542475	2
chr9	107547047	107547547	1
chr9	107551304	107551804	1
chr9	107554295	107554795	13
chr9	107562910	107563504	1
chr9	107567694	107568194	1
chr9	107568753	107569253	6
chr9	107576648	107577176	1
chr9	107578636	107579136	1
chr9	107579327	107579827	1
chr9	107580444	107581067	1
chr9	107587373	107587891	1
chr9	107593222	107593722	18
chr9	107594189	107594689	1
chr9	107596825	107597325	1
chr9	107599798	107600298	1
chr9	107602005	107602505	2
chr9	107608979	107609479	1
chr9	107612177	107613118	21
chr9	107619231	107619731	2
chr9	107626572	107627072	1
chr9	107635117	107635801	1
chr9	107644520	107645020	4
chr9	107659730	107660230	2
chr9	107666591	107667091	1
chr9	107669280	107669780	1
chr9	107675899	107676399	1
chr9	107677340	107677840	1
chr9	107679462	107679962	1
chr9	107700107	107700607	1
chr9	107701532	107702032	1
chr9	107709293	107710145	1
chr9	107710191	107710725	1
chr9	107714093	107714593	1
chr9	107715582	107716082	1
chr9	107770746	107771277	1
chr9	107872545	107873487	1
chr9	107887859	107888400	1
chr9	107901291	107901791	11
chr9	107904674	107905174	1
chr9	107906622	107907122	1
chr9	107928218	107928718	1
chr9	107935423	107935923	1
chr9	107947791	107948291	1
chr9	107949885	107950385	1
chr9	107950592	107951092	1
chr9	107975254	107975754	1
chr9	107982807	107983307	1
chr9	107985375	107986129	1
chr9	107986364	107986864	1
chr9	107992246	107992746	1
chr9	107996098	107996598	1
chr9	108002250	108002840	1
chr9	108048958	108049491	1
chr9	108051424	108051924	1
chr9	108052823	108053408	1
chr9	108065554	108066054	24
chr9	108067789	108068289	3
chr9	108072326	108072826	9
chr9	108073184	108073684	24
chr9	108079049	108079549	6
chr9	108080185	108080685	1
chr9	108083096	108083596	1
chr9	108094251	108094856	1
chr9	108095549	108096049	1
chr9	108099579	108100079	1
chr9	108112754	108113254	4
chr9	108119974	108120474	1
chr9	108128201	108128701	1
chr9	108129581	108130081	3
chr9	108133414	108133967	1
chr9	108136931	108137431	4
chr9	108139501	108140001	3
chr9	108146450	108146950	2
chr9	108153701	108154201	15
chr9	108156756	108157256	6
chr9	108157470	108158338	6
chr9	108183516	108184016	1
chr9	108189493	108189993	1
chr9	108190134	108190706	1
chr9	108201066	108201566	9
chr9	108263440	108264208	1
chr9	108290178	108290693	1
chr9	108296520	108297102	1
chr9	108305816	108306410	2
chr9	108306572	108307072	2
chr9	108338652	108339536	1
chr9	108347554	108348102	1
chr9	108392554	108393054	1
chr9	108428234	108428734	1
chr9	108436231	108436731	1
chr9	108452483	108452983	9
chr9	108460276	108460934	1
chr9	108461331	108461831	1
chr9	108479485	108479985	1
chr9	108490351	108490926	1
chr9	108507455	108508186	1
chr9	108516555	108517205	1
chr9	108560035	108560693	1
chr9	108567033	108567782	2
chr9	108569606	108570135	1
chr9	108578480	108578989	1
chr9	108587624	108588124	2
chr9	108597169	108597917	1
chr9	108648952	108649636	1
chr9	108661837	108662397	1
chr9	108689063	108689563	1
chr9	108691830	108692330	3
chr9	108692586	108693086	1
chr9	108783485	108784045	1
chr9	108785312	108785812	1
chr9	108808028	108808861	1
chr9	108824848	108825390	1
chr9	108825717	108826569	1
chr9	108826854	108827354	4
chr9	108832341	108832841	2
chr9	108842940	108843440	3
chr9	108853032	108853532	1
chr9	108854023	108854523	7
chr9	108914368	108914933	1
chr9	108936382	108936908	1
chr9	108949129	108949629	1
chr9	108949814	108950314	1
chr9	108953335	108953835	1
chr9	108985759	108986259	1
chr9	108991320	108992059	2
chr9	109038314	109038814	1
chr9	109059484	109059984	1
chr9	109073874	109074374	1
chr9	109082242	109082837	2
chr9	109087981	109088481	2
chr9	109094890	109096000	1
chr9	109097773	109098273	3
chr9	109161791	109162291	1
chr9	109195725	109196225	1
chr9	109201307	109201807	1
chr9	109234504	109235004	1
chr9	109287426	109287926	1
chr9	109339409	109339909	1
chr9	109404046	109404546	1
chr9	109448890	109449390	1
chr9	109495625	109496125	1
chr9	109536676	109537176	2
chr9	109568012	109568512	1
chr9	109625807	109626307	1
chr9	109664402	109664902	1
chr9	109702450	109702950	1
chr9	109745839	109746339	1
chr9	109790420	109790920	1
chr9	109812029	109812529	1
chr9	109813406	109813906	1
chr9	109832498	109833114	1
chr9	109849367	109849867	1
chr9	109875328	109876034	1
chr9	109891419	109891919	3
chr9	109892143	109892643	2
chr9	109892711	109893211	1
chr9	109931209	109931885	1
chr9	110051808	110052308	4
chr9	110053262	110053762	16
chr9	110100747	110101247	2
chr9	110117203	110118080	2
chr9	110131719	110132219	5
chr9	110229700	110230200	3
chr9	110230523	110231023	3
chr9	110243532	110244032	1
chr9	110244811	110245311	2
chr9	110246065	110246565	2
chr9	110249689	110250553	1
chr9	110258563	110259063	2
chr9	110293687	110294187	1
chr9	110304922	110305422	1
chr9	110333037	110333715	1
chr9	110407918	110408463	1
chr9	110411469	110411969	2
chr9	110419496	110419996	1
chr9	110476405	110477207	2
chr9	110531997	110533271	1
chr9	110624202	110625085	1
chr9	110653885	110654411	1
chr9	110655428	110655928	1
chr9	110656252	110656846	1
chr9	110673124	110673624	10
chr9	110683999	110684984	23
chr9	110687014	110687514	2
chr9	110732556	110733056	1
chr9	110736305	110736805	2
chr9	110741610	110742550	1
chr9	110746895	110747395	1
chr9	110758624	110759124	1
chr9	110781379	110781879	16
chr9	110797915	110798415	1
chr9	110813743	110814243	1
chr9	110826439	110826939	1
chr9	110834337	110834837	1
chr9	110836068	110836568	3
chr9	110844255	110844755	1
chr9	110857716	110858216	1
chr9	110870936	110871436	3
chr9	110877793	110878293	3
chr9	110879278	110880397	2
chr9	110889707	110890207	2
chr9	110909557	110910057	1
chr9	110916611	110917111	1
chr9	110933873	110934373	5
chr9	110945908	110946408	1
chr9	110951294	110951794	1
chr9	110953299	110953799	2
chr9	110953829	110954329	2
chr9	110989248	110989748	1
chr9	110990333	110990833	1
chr9	110994535	110995035	3
chr9	110997160	110997660	2
chr9	111019020	111019520	1
chr9	111057269	111057769	1
chr9	111063630	111064130	1
chr9	111117341	111117841	1
chr9	111118048	111118548	1
chr9	111271467	111272178	2
chr9	111289798	111290298	1
chr9	111311357	111312430	1
chr9	111312544	111313044	1
chr9	111438830	111439330	1
chr9	111497101	111497601	2
chr9	111548690	111549190	1
chr9	111690098	111690598	1
chr9	111918416	111918985	1
chr9	111963541	111964041	4
chr9	112102402	112102902	13
chr9	112118331	112118831	6
chr9	112187651	112188151	4
chr9	112188451	112188951	3
chr9	112189332	112189832	3
chr9	112213754	112214254	1
chr9	112223934	112224434	1
chr9	112227328	112227828	1
chr9	112234026	112234526	1
chr9	112234584	112235084	1
chr9	112235298	112236188	1
chr9	112260872	112261372	1
chr9	112261985	112262485	9
chr9	112444143	112444643	1
chr9	112454674	112455174	13
chr9	112461380	112461880	1
chr9	112490876	112491376	1
chr9	112722272	112723226	5
chr9	112834573	112835073	10
chr9	113021797	113022297	3
chr9	113101646	113102146	3
chr9	113122779	113123279	1
chr9	113171799	113172299	2
chr9	113177155	113177655	6
chr9	113189565	113190065	1
chr9	113213897	113214397	7
chr9	113287456	113287956	1
chr9	113305626	113306126	1
chr9	113346476	113346976	1
chr9	113352119	113352619	1
chr9	113380531	113381031	1
chr9	113408450	113408950	2
chr9	113419810	113420360	2
chr9	113426248	113426748	2
chr9	113432525	113433025	7
chr9	113611533	113612033	1
chr9	113632603	113633103	1
chr9	113641804	113642304	1
chr9	113644024	113644524	6
chr9	113645413	113645913	1
chr9	113707472	113708509	1
chr9	113741222	113741762	1
chr9	113742433	113742933	1
chr9	113792820	113793320	7
chr9	113812161	113812661	2
chr9	113930611	113931183	1
chr9	113939059	113939559	5
chr9	113980998	113981498	3
chr9	113990823	113991323	2
chr9	114026169	114027024	6
chr9	114045941	114046441	1
chr9	114056889	114057389	1
chr9	114117837	114118337	1
chr9	114316778	114317278	1
chr9	114329884	114330384	1
chr9	114367952	114368552	1
chr9	114390220	114390925	1
chr9	114400825	114401501	2
chr9	114498176	114498676	1
chr9	114504666	114505166	1
chr9	114564119	114564619	1
chr9	114604137	114604637	1
chr9	114639880	114640434	1
chr9	114672842	114673342	6
chr9	114679932	114680432	19
chr9	114688449	114689391	1
chr9	114727246	114727746	1
chr9	114730865	114731520	1
chr9	114752844	114753344	6
chr9	114766943	114767443	1
chr9	114775181	114775681	19
chr9	114781306	114782106	1
chr9	114843906	114844598	1
chr9	114913046	114913546	3
chr9	114930627	114931127	1
chr9	114933687	114934237	1
chr9	114977934	114979178	1
chr9	114982489	114982989	1
chr9	114988842	114989342	2
chr9	115023901	115024401	5
chr9	115310171	115310870	1
chr9	115604334	115604834	1
chr9	115665663	115666163	1
chr9	115680492	115680992	1
chr9	115909204	115909704	1
chr9	115915649	115916149	1
chr9	115977651	115978151	1
chr9	116175110	116175610	1
chr9	116188929	116189429	1
chr9	116199046	116199546	1
chr9	116218551	116219051	1
chr9	116327086	116327586	1
chr9	116502751	116503251	4
chr9	117089547	117090047	2
chr9	117252285	117252785	1
chr9	117872022	117873393	2
chr9	117905014	117905514	10
chr9	117917107	117917607	2
chr9	118040009	118040853	2
chr9	118070374	118070874	12
chr9	118149927	118150480	2
chr9	118179385	118179885	9
chr9	118227510	118228010	14
chr9	118228599	118229099	19
chr9	118294014	118294514	7
chr9	118405849	118406349	1
chr9	118429585	118430085	1
chr9	118453362	118453862	2
chr9	118464038	118464538	3
chr9	118477870	118478865	1
chr9	118478953	118479453	3
chr9	118488132	118488632	1
chr9	118489523	118490023	2
chr9	118505928	118506516	1
chr9	118571669	118572169	2
chr9	118574825	118575325	2
chr9	118589945	118590445	1
chr9	118606313	118607022	1
chr9	118693216	118693716	1
chr9	118881588	118882088	1
chr9	118920706	118921206	2
chr9	118924622	118925122	1
chr9	118925614	118926114	1
chr9	118926202	118926702	1
chr9	118926856	118927356	1
chr9	119040024	119040861	1
chr9	119052527	119053027	1
chr9	119062884	119063384	1
chr9	119067545	119068045	1
chr9	119088044	119088885	3
chr9	119092596	119093096	1
chr9	119093252	119093862	1
chr9	119102227	119102785	1
chr9	119144646	119145146	2
chr9	119156265	119156765	1
chr9	119156843	119157343	1
chr9	119158910	119159410	1
chr9	119192156	119192656	1
chr9	119208848	119209348	1
chr9	119322177	119322944	1
chr9	119335526	119336026	6
chr9	119339425	119339925	1
chr9	119340986	119341661	1
chr9	119352008	119352508	1
chr9	119357130	119357877	1
chr9	119365303	119365803	1
chr9	119401666	119402367	1
chr9	119407878	119408378	1
chr9	119419969	119420469	10
chr9	119430260	119430760	2
chr9	119444580	119445239	2
chr9	119465562	119466062	1
chr9	119563592	119564092	1
chr9	119570605	119571105	1
chr9	119578766	119579266	1
chr9	119580628	119581128	1
chr9	119719072	119719572	1
chr9	119732739	119733239	1
chr9	119825206	119825706	1
chr9	119894627	119895127	1
chr9	119937249	119937855	2
chr9	119970129	119971124	13
chr9	119972421	119972921	5
chr9	119979627	119980127	5
chr9	119982228	119982728	5
chr9	119982840	119983340	2
chr9	119983620	119984120	6
chr9	119984408	119984908	1
chr9	120002043	120002543	1
chr9	120003786	120004286	1
chr9	120009554	120010054	1
chr9	120010965	120011465	16
chr9	120011554	120012054	2
chr9	120023348	120023848	1
chr9	120024174	120024674	16
chr9	120027364	120028251	19
chr9	120054435	120054935	1
chr9	120069629	120070129	1
chr9	120073135	120073635	1
chr9	120091863	120092363	1
chr9	120098628	120099128	1
chr9	120110123	120110829	1
chr9	120127438	120127952	1
chr9	120136079	120136579	1
chr9	120140590	120141090	2
chr9	120144407	120144907	2
chr9	120149102	120149983	1
chr9	120174390	120174890	1
chr9	120178787	120179287	1
chr9	120184410	120184910	1
chr9	120191455	120191955	1
chr9	120247089	120247589	1
chr9	120259377	120259877	1
chr9	120301262	120301762	1
chr9	120303653	120304153	2
chr9	120349054	120349554	3
chr9	120360384	120360884	1
chr9	120491981	120492742	1
chr9	120496643	120497143	1
chr9	120539567	120540224	1
chr9	120571193	120571819	1
chr9	120577080	120577613	1
chr9	120582539	120583039	3
chr9	120619640	120620549	1
chr9	120661829	120662329	1
chr9	120674154	120674654	1
chr9	120675689	120676189	1
chr9	120690884	120691384	13
chr9	120691431	120691931	12
chr9	120697717	120698217	18
chr9	120739177	120740135	1
chr9	120750893	120751393	1
chr9	120754935	120755435	1
chr9	120759603	120760103	1
chr9	120791735	120792235	1
chr9	120798309	120798809	1
chr9	120830275	120830982	4
chr9	120834112	120834612	1
chr9	120845931	120846431	1
chr9	120848956	120849456	1
chr9	120866257	120867006	1
chr9	120868909	120869871	1
chr9	120870780	120871280	1
chr9	120873257	120873757	10
chr9	120881722	120882222	1
chr9	120915002	120915502	1
chr9	120928965	120929465	1
chr9	120933190	120933690	5
chr9	120936303	120936803	1
chr9	121067008	121067508	12
chr9	121107650	121108150	14
chr9	121276947	121277820	1
chr9	121297097	121298211	1
chr9	121300147	121300647	1
chr9	121305747	121306247	1
chr9	121311776	121312276	1
chr9	121398623	121399123	13
chr9	121403218	121403718	1
chr9	121435519	121436019	1
chr9	121444328	121444828	3
chr9	121477212	121477712	1
chr9	121495444	121495944	1
chr9	121505470	121505970	3
chr9	121520040	121520540	2
chr9	121523324	121523824	1
chr9	121535901	121536401	1
chr9	121639748	121640248	5
chr9	121641846	121642965	2
chr9	121704790	121705740	1
chr9	121710078	121710600	1
chr9	121718844	121719418	1
chr9	121759079	121759782	1
chr9	121777356	121778187	1
chr9	121791164	121791664	2
chr9	121792257	121792757	1
chr9	121794893	121795393	2
chr9	121807476	121808380	2
chr9	121808491	121808991	2
chr9	121810006	121810895	3
chr9	121819968	121820468	9
chr9	121822844	121823344	12
chr9	121830858	121831358	1
chr9	121839211	121839736	1
chr9	121857518	121858018	1
chr9	121858112	121858612	1
chr9	121869245	121869745	1
chr9	121876897	121877397	1
chr9	121898104	121898604	1
chr9	121903813	121904313	1
chr9	121916055	121916555	1
chr9	121936972	121937472	1
chr9	121937722	121938330	1
chr9	121947727	121948227	3
chr9	121950737	121951303	1
chr9	121964910	121965410	8
chr9	121974103	121974603	12
chr9	121983381	121983881	5
chr9	121988324	121988824	2
chr9	121995609	121996109	7
chr9	121996860	121997360	1
chr9	122011890	122012390	1
chr9	122018618	122019118	1
chr9	122022833	122023333	13
chr9	122026960	122027460	22
chr9	122032096	122032596	21
chr9	122046837	122047337	1
chr9	122048141	122048641	5
chr9	122051213	122051713	1
chr9	122051718	122052218	1
chr9	122055941	122056441	17
chr9	122117015	122117573	1
chr9	122119991	122120491	4
chr9	122169854	122170354	4
chr9	122294173	122294673	1
chr9	122310678	122311178	1
chr9	122351357	122352051	1
chr9	122421885	122422385	1
chr9	122437915	122438415	1
chr9	122513348	122513848	1
chr9	122534770	122535270	1
chr9	122541986	122542486	1
chr9	122543413	122543913	2
chr9	122544279	122544779	1
chr9	122545297	122545797	1
chr9	122568865	122569365	1
chr9	122572091	122572748	1
chr9	122635258	122635758	2
chr9	122640639	122641139	1
chr9	122647580	122648080	1
chr9	122675123	122675623	1
chr9	122678165	122678665	1
chr9	122686548	122687048	1
chr9	122714083	122714583	1
chr9	122747095	122747595	1
chr9	122805288	122805967	1
chr9	122836758	122837258	1
chr9	122843785	122844285	1
chr9	122865678	122866256	1
chr9	122885434	122885934	1
chr9	122886710	122887210	5
chr9	122903005	122903781	1
chr9	122922821	122923394	1
chr9	122950693	122951295	2
chr9	123021012	123021667	2
chr9	123034475	123034975	1
chr9	123112955	123113464	2
chr9	123150618	123151195	1
chr9	123158371	123158871	1
chr9	123207696	123208196	1
chr9	123215788	123216288	1
chr9	123259695	123260195	3
chr9	123260514	123261022	1
chr9	123285530	123286030	3
chr9	123296167	123296667	4
chr9	123306833	123307333	1
chr9	123366603	123367176	1
chr9	123384655	123385155	5
chr9	123457548	123458048	4
chr9	123467165	123467774	1
chr9	123478196	123479140	1
chr9	123492198	123492698	1
chr9	123504272	123504772	1
chr9	123529508	123530027	1
chr9	123577832	123578332	4
chr9	123632315	123632815	1
chr9	123638728	123639228	1
chr9	123677845	123679135	3
chr9	123717424	123717947	1
chr9	123806224	123806724	1
chr9	123814011	123814511	1
chr9	123814795	123815295	1
chr9	123815927	123816427	1
chr9	123828882	123829382	16
chr9	123851649	123852149	1
chr9	123861779	123862279	1
chr9	123968442	123968942	1
chr9	123978158	123978658	1
chr9	124021721	124022221	1
chr9	124101699	124102199	1
chr9	124121292	124121792	1
