stripe_id	chr1	x1	x2	direction	logFC	FDR	body_genes	body_gene_count	se_hub_P60	se_hub_ENCODE	se_hub_any
stripe_1224	chr14	60360001	60410000	lost	-0.0683	0.0085	Acsl6,Csf2,Fnip1,Il13,Il3,Il4,Il5,Irf1,Kif3a,Meikin,P4ha2,Pdlim4,Rad50,Septin8,Slc22a21,Slc22a4,Slc22a5	17	TRUE	FALSE	TRUE
stripe_1225	chr14	64940001	64980000	gained	0.0755	0.00685	Gria1	1	FALSE	FALSE	FALSE
stripe_1226	chr14	77020001	77060000	lost	0.093	0.005149	Alkbh5,Atpaf2,Cops3,Drc3,Drg2,Flcn,Gid4,Med9,Mprip,Myo15a,Nt5m,Pemt,Pld6,Rai1,Rasd1,Srebf1,Tom1l2	17	FALSE	FALSE	FALSE
stripe_1227	chr14	77020001	77060000	gained	0.1044	0.002623	Adora2b,Akap10,Aldh3a1,Aldh3a2,Alkbh5,B9d1,Dhrs7b,Epn2,Fam83g,Flii,Grap,Kcnj12,Llgl1,Map2k3,Mapk7,Mfap4,Mief2,Natd1,Ncor1,Pigl,Prpsap2,Rnf112,Shmt1,Slc47a1,Slc47a2,Slc5a10,Smcr8,Specc1,Tmem11,Tnfrsf13b,Top3a,Ttc19,Ulk2,Usp22,Zswim7	35	FALSE	FALSE	FALSE
stripe_1228	chr14	77240001	77280000	gained	0.1023	0.002446	Aldh3a1,Aldh3a2,B9d1,Epn2,Fam83g,Grap,Kcnj12,Map2k3,Mapk7,Mfap4,Prpsap2,Rnf112,Slc47a1,Slc47a2,Slc5a10,Tnfrsf13b,Ulk2,Usp22	18	FALSE	FALSE	FALSE
stripe_1229	chr14	106750001	106790000	gained	0.0834	0.004022	Dhrs7c,Gas7,Glp2r,Gsg1l2,Myh1,Myh13,Myh2,Myh4,Myh8,Rcvrn,Usp43	11	FALSE	FALSE	FALSE
stripe_1230	chr14	117880001	117950000	gained	0.1406	2.451e-4	Adprm,Gas7,Myh1,Myh13,Myh2,Myh3,Myh4,Myh8,Sco1,Tmem220	10	FALSE	FALSE	FALSE
stripe_1231	chr15	24690001	24730000	gained	0.1156	9.661e-4	Dbil5,Doc2b,Gemin4,Glod4,Liat1,Mrm3,Rflnb,Rph3al,Tlcd3a,Vps53	10	FALSE	FALSE	FALSE
stripe_1232	chr15	34650001	34690000	gained	0.0564	0.02267	Ift20,Nlk,Poldip2,Sarm1,Sebox,Tmem199,Tmem97,Tnfaip1,Vtn	9	FALSE	FALSE	FALSE
stripe_1233	chr15	35910001	35950000	lost	0.1131	8.809e-4	Ksr1,Nf1,Wsb1	3	FALSE	FALSE	FALSE
stripe_1234	chr15	38910001	38950000	gained	0.1246	5.557e-4	Cdk5r1	1	FALSE	FALSE	FALSE
stripe_1235	chr15	44820001	44860000	gained	0.0983	0.009966	NA	0	FALSE	FALSE	FALSE
stripe_1236	chr15	58120001	58170000	lost	-0.0587	0.02625	Ccdc182,Cuedc1,Dynll2,Mrps23,Srsf1,Vezf1	6	FALSE	FALSE	FALSE
stripe_1237	chr15	62440001	62480000	gained	0.1012	0.001741	Nog	1	FALSE	FALSE	FALSE
stripe_1238	chr15	78530001	78570000	lost	0.0553	0.02551	Col1a1,Dlx3,Dlx4,Fam117a,H1f9,Itga3,Kat7,Ngfr,Nxph3,Pdk2,Phb1,Phospho1,Ppp1r9b,Samd14,Sgca,Slc35b1,Spop,Tac4,Zfp652	19	FALSE	FALSE	FALSE
stripe_1239	chr15	84640001	84680000	gained	0.1739	7.599e-5	Krt10,Krt12,Krt20,Krt23,Krt28,Krt33a,Krt39,Krt40,Krtap1-3,Krtap1-4,Krtap1-5,Krtap16-1,Krtap17-1,Krtap2-20,Krtap2-21,Krtap2-22,Krtap2-4,Krtap3-1,Krtap3-2,Krtap3-3,Krtap31-1,Krtap31-2,Krtap31-3,Krtap4-1,Krtap4-13,Krtap4-16,Krtap4-2,Krtap4-20,Krtap4-22,Krtap4-23,Krtap4-25,Krtap4-26,Krtap4-27,Krtap4-6,Krtap4-7,Krtap4-8,Krtap4-9,Krtap9-1,Krtap9-20,Krtap9-21,Krtap9-22,Krtap9-3,Krtap9-5	43	FALSE	FALSE	FALSE
stripe_1240	chr15	88510001	88550000	gained	0.0796	0.005178	Adam11,Arl4d,Asb16,Atxn7l3,C1ql1,Ccdc103,Ccdc43,Cd300lg,Cfap97d1,Dcakd,Dhx8,Dusp3,Eftud2,Etv4,Fam171a2,Fam187a,Fzd2,G6pc3,Gfap,Gjc1,Gpatch8,Grn,Hdac5,Higd1b,Hrob,Itga2b,Kif18b,Lsm12,Meioc,Meox1,Mpp2,Mpp3,Nags,Nmt1,Ppy,Pyy,Rundc3a,Slc25a39,Slc4a1,Sost,Tmem101,Tmub2,Ubtf	43	TRUE	FALSE	TRUE
stripe_1241	chr16	27380001	27420000	lost	-0.0558	0.03154	Sdk2	1	FALSE	FALSE	FALSE
stripe_1242	chr16	51280001	51320000	gained	-0.0711	0.009666	Adcy3,Cenpo,Dnajc27,Dnmt3a,Dtnb,Efr3b,Fam228a,Fam228b,Fkbp1b,Itsn2,Ncoa1,Pfn4,Pomc,Ptrhd1,Sf3b6,Wdcp	16	FALSE	FALSE	FALSE
stripe_1243	chr16	68270001	68310000	gained	-0.0569	0.04006	NA	0	FALSE	FALSE	FALSE
stripe_1244	chr16	68890001	68930000	lost	-0.0927	0.007003	Laptm4a,Matn3,Sdc1,Wdr35	4	FALSE	FALSE	FALSE
stripe_1245	chr16	97410001	97450000	gained	0.0844	0.01064	Id2,Kidins220	2	FALSE	FALSE	FALSE
stripe_1246	chr17	29240001	29280000	gained	0.0864	0.004219	Hdac9,Prps1l1,Snx13	3	FALSE	FALSE	FALSE
stripe_1247	chr17	45660001	45730000	gained	0.0517	0.02347	Ap4s1,Dtd2,Heatr5a,Hectd1,Strn3	5	FALSE	FALSE	FALSE
stripe_1248	chr17	63690001	63730000	gained	-0.0889	0.001589	Ccdc175,Gpr135,Jkamp,L3hypdh,Rtn1	5	FALSE	FALSE	FALSE
stripe_1249	chr17	64550001	64620000	lost	-0.075	0.00709	Ccdc175,Lrrc9,Pcnx4,Rtn1	4	FALSE	FALSE	FALSE
stripe_1250	chr17	69470001	69500000	gained	0.0792	0.01927	Akap5,Churc1,Fntb,Gpx2,Hspa2,Mthfd1,Plekhg3,Ppp1r36,Rab15,Sptb,Zbtb1,Zbtb25	12	FALSE	FALSE	FALSE
stripe_1251	chr18	5700001	5740000	gained	0.0534	0.03719	Ahsa1,Gstz1,Ism2,Ngb,Noxred1,Pomt2,Samd15,Tmed8,Tmem63c,Vipas39,Zdhhc22	11	FALSE	FALSE	FALSE
stripe_1252	chr18	12220001	12290000	gained	0.0553	0.01533	Cep128,Dio2,Tshr	3	FALSE	FALSE	FALSE
stripe_1253	chr18	31290001	31330000	lost	-0.1747	2.641e-5	Efcab11,Eml5,Foxn3,Kcnk13,Tdp1,Ttc8	6	FALSE	FALSE	FALSE
stripe_1254	chr18	33990001	34050000	gained	0.0985	0.001715	Atxn3,Cpsf2,Rin3,Slc24a4,Trip11	5	FALSE	FALSE	FALSE
stripe_1255	chr18	38930001	38980000	lost	-0.1161	4.786e-4	Ak7,Atg2b,Bdkrb1,Bdkrb2,D430019H16Rik,Gskip,Tcl1,Tcl1b1,Tcl1b2,Tcl1b3,Tcl1b4,Tcl1b5,Tunar	13	TRUE	FALSE	TRUE
stripe_1256	chr18	40240001	40280000	gained	0.0931	0.005633	Bcl11b	1	FALSE	FALSE	FALSE
stripe_1257	chr18	50200001	50240000	gained	0.0626	0.04952	A530016L24Rik,Adss1,Inf2,Kif26a,Tmem179	5	FALSE	FALSE	FALSE
stripe_1258	chr18	54350001	54390000	gained	-0.0752	0.0337	Akt1,Cdca4,Cep170b,Clba1,Pld4,Zbtb42	6	FALSE	FALSE	FALSE
stripe_1259	chr18	78440001	78500000	gained	0.091	0.001519	Actn2,Heatr1,Mtr,Ryr2	4	FALSE	FALSE	FALSE
stripe_1260	chr19	21120001	21160000	lost	-0.1116	0.001121	Cdkal1,E2f3	2	FALSE	FALSE	FALSE
stripe_1261	chr19	37920001	37980000	gained	-0.0706	0.01033	Jarid2	1	FALSE	FALSE	FALSE
stripe_1262	chr2	12670001	12710000	gained	0.1192	0.001715	Gadd45g	1	FALSE	FALSE	FALSE
stripe_1263	chr2	16340001	16370000	lost	-0.1102	0.007037	Cks2,Gadd45g,Secisbp2,Sema4d	4	FALSE	FALSE	FALSE
stripe_1264	chr2	29580001	29620000	gained	0.0747	0.008524	Hnrnpa0,Idnk,Klhl3,Spock1	4	FALSE	FALSE	FALSE
stripe_1265	chr2	54060001	54130000	gained	0.0487	0.04698	Irx2	1	FALSE	FALSE	FALSE
stripe_1266	chr2	78160001	78200000	lost	-0.0493	0.04107	Bhmt,Bhmt2,Dmgdh,Homer1,Jmy	5	FALSE	FALSE	FALSE
stripe_1267	chr2	80750001	80790000	gained	0.1012	0.008053	1700029F12Rik,Enc1,Fam169a,Gfm2,Hexb,Nsa2	6	FALSE	FALSE	FALSE
stripe_1268	chr2	97450001	97490000	lost	-0.1664	1.839e-4	Depdc1b,Elovl7,Ercc8,Ndufaf2,Smim15,Zswim6	6	FALSE	FALSE	FALSE
stripe_1269	chr2	101640001	101680000	lost	-0.0928	0.008363	Dimt1,Ercc8,Ipo11,Kif2a,Ndufaf2,Smim15,Zswim6	7	FALSE	FALSE	FALSE
stripe_1270	chr2	136110001	136150000	gained	0.0819	0.009961	Lrrc3b,Nek10	2	FALSE	FALSE	FALSE
stripe_1271	chr2	139360001	139400000	gained	-0.0643	0.0332	Ube2e2	1	TRUE	FALSE	TRUE
stripe_1272	chr2	142340001	142380000	lost	-0.0982	0.001011	Adk,Ap3m1,Camk2g,Chchd1,Fut11,Kat6b,Myoz1,Ndst2,Plau,Sec24c,Synpo2l,Usp54,Vcl,Zswim8	14	FALSE	FALSE	FALSE
stripe_1273	chr2	142340001	142380000	gained	-0.0982	0.001011	Adk,Ap3m1,Kat6b,Plau,Vcl	5	FALSE	FALSE	FALSE
stripe_1274	chr2	159050001	159100000	gained	0.18	1.818e-5	Anxa11,Ppif,Zcchc24,Zmiz1	4	FALSE	FALSE	FALSE
stripe_1275	chr2	159700001	159760000	gained	0.0735	0.00677	NA	0	FALSE	FALSE	FALSE
stripe_1276	chr2	160330001	160370000	gained	0.1571	6.737e-4	Zmiz1	1	FALSE	FALSE	FALSE
stripe_1277	chr2	165690001	165760000	lost	0.1468	9.526e-5	NA	0	FALSE	FALSE	FALSE
stripe_1278	chr2	165980001	166030000	gained	0.1529	6.05e-5	Erc2	1	FALSE	FALSE	FALSE
stripe_1279	chr2	167640001	167710000	lost	0.131	9.007e-5	Erc2,Lrtm1,Wnt5a	3	FALSE	FALSE	FALSE
stripe_1280	chr2	169040001	169080000	gained	0.0997	0.001325	Actr8,Cacna2d3,Chdh,Il17rb,Selenok	5	FALSE	FALSE	FALSE
stripe_1281	chr3	9580001	9620000	gained	0.0534	0.04889	9230112D13Rik,Bmpr1a,Fam25a,Glud1,Ldb3,Mmrn2,Opn4,Shld2,Sncg,Wapl	10	FALSE	FALSE	FALSE
stripe_1282	chr3	25050001	25090000	gained	0.0632	0.0453	Ap5m1,Exoc5,Naa30,Otx2,Tmem260	5	FALSE	FALSE	FALSE
stripe_1283	chr3	38440001	38480000	lost	0.0998	0.01033	Ap5m1,Armh4,Ccdc198,Exoc5,Naa30,Slc35f4	6	FALSE	FALSE	FALSE
stripe_1284	chr3	41560001	41610000	lost	0.105	0.006312	4931414P19Rik,Abhd4,Ajuba,Cdh24,Dad1,Haus4,Lrp10,Mmp14,Mrpl52,Or6e1,Oxa1l,Prmt5,Psmb11,Psmb5,Rem2,Slc7a7	16	FALSE	FALSE	FALSE
stripe_1285	chr3	59400001	59440000	gained	0.0943	0.004736	Fgf9,Micu2,Zdhhc20	3	FALSE	FALSE	FALSE
stripe_1286	chr3	59710001	59760000	gained	0.0778	0.01324	Eef1akmt1,Fgf9,Il17d,Lats2,Micu2,Mrpl57,Sap18,Sap18b,Ska3,Xpo4,Zdhhc20	11	FALSE	FALSE	FALSE
stripe_1287	chr3	75140001	75210000	gained	0.093	0.002446	C1qtnf9,Mipep,Spata13	3	FALSE	FALSE	FALSE
stripe_1288	chr3	85870001	85940000	lost	-0.0739	0.003227	Kif13b,Msra,Prss51,Prss52,Prss55	5	FALSE	FALSE	FALSE
stripe_1289	chr3	89850001	89910000	gained	0.064	0.02216	Bnip3l,Dpysl2,Pnma2,Ppp2r2a	4	FALSE	FALSE	FALSE
stripe_1290	chr3	118410001	118450000	gained	0.101	0.004263	Dgkh,Vwa8	2	FALSE	FALSE	FALSE
stripe_1291	chr3	120850001	120890000	gained	0.0739	0.01114	Naa16,Rgcc,Zfp957	3	FALSE	FALSE	FALSE
stripe_1292	chr3	124060001	124130000	lost	-0.1041	5.325e-4	Olfm4	1	FALSE	FALSE	FALSE
stripe_1293	chr3	131630001	131670000	lost	-0.0702	0.04252	NA	0	FALSE	FALSE	FALSE
stripe_1294	chr3	140670001	140730000	lost	-0.0822	0.005659	Hs6st3,Mbnl2,Oxgr1,Rap2a	4	FALSE	FALSE	FALSE
stripe_1295	chr4	15890001	15950000	lost	-0.1199	5.052e-4	Plcxd3	1	FALSE	FALSE	FALSE
stripe_1296	chr4	21330001	21370000	gained	0.1676	1.917e-4	C6,Oxct1,Plcxd3,Rimoc1	4	FALSE	FALSE	FALSE
stripe_1297	chr4	45850001	45890000	lost	0.0867	0.004427	Cdh6	1	FALSE	FALSE	FALSE
stripe_1298	chr4	49040001	49090000	gained	0.1105	5.128e-4	NA	0	FALSE	FALSE	FALSE
stripe_1299	chr4	49660001	49720000	gained	0.1363	6.834e-4	NA	0	FALSE	FALSE	FALSE
stripe_1300	chr4	51760001	51790000	gained	0.2017	6.05e-5	Cdh18,Hnrnpa1l2-ps2	2	FALSE	FALSE	FALSE
stripe_1301	chr4	52000001	52050000	gained	0.2018	1.71e-5	NA	0	FALSE	FALSE	FALSE
stripe_1302	chr4	52420001	52460000	gained	0.312	6.888e-6	Cdh18,Hnrnpa1l2-ps2	2	FALSE	FALSE	FALSE
stripe_1303	chr4	55620001	55660000	gained	0.2023	5.161e-5	Ank,Otulin,Otulinl	3	FALSE	FALSE	FALSE
stripe_1304	chr4	63400001	63450000	gained	0.0565	0.02008	Ctnnd2	1	FALSE	FALSE	FALSE
stripe_1305	chr4	63510001	63560000	lost	0.101	0.001631	NA	0	FALSE	FALSE	FALSE
stripe_1306	chr4	64610001	64650000	lost	0.0707	0.006655	NA	0	FALSE	FALSE	FALSE
stripe_1307	chr4	66180001	66230000	gained	0.0469	0.04532	NA	0	FALSE	FALSE	FALSE
stripe_1308	chr4	67960001	68020000	lost	-0.0919	0.002224	Sema5a,Tas2r119	2	FALSE	FALSE	FALSE
stripe_1309	chr4	70190001	70230000	gained	0.0518	0.03549	Kcns2,Nipal2	2	FALSE	FALSE	FALSE
stripe_1310	chr4	73000001	73060000	gained	0.2013	1.71e-5	Cox6c,Fbxo43,Osr2,Polr2k,Rgs22,Rnf19a,Spag1,Stk3,Vps13b	9	FALSE	FALSE	FALSE
stripe_1311	chr4	81930001	81990000	lost	-0.1274	3.444e-4	Grhl2,Ncald,Rrm2b,Ubr5	4	FALSE	FALSE	FALSE
stripe_1312	chr4	82050001	82100000	lost	-0.0674	0.008405	Grhl2	1	FALSE	FALSE	FALSE
stripe_1313	chr4	88630001	88670000	lost	-0.086	0.005405	NA	0	FALSE	FALSE	FALSE
stripe_1314	chr4	103750001	103790000	gained	0.0901	0.002997	Abra,Angpt1	2	FALSE	FALSE	FALSE
stripe_1315	chr4	152970001	153040000	gained	0.0845	0.001657	Mroh5	1	FALSE	FALSE	FALSE
stripe_1316	chr5	12550001	12620000	gained	0.1888	2.53e-4	Adck5,Bop1,Cpsf1,Dgat1,Fbxl6,Foxh1,Gpt,Hgh1,Hsf1,Kifc2,Lrrc14,Maf1,Mfsd3,Mroh1,Ppp1r16a,Recql4,Scrt1,Scx,Sharpin,Slc39a4,Slc52a2,Tonsl,Tssk5,Vps28,Zftraf1	25	FALSE	FALSE	FALSE
stripe_1317	chr5	13630001	13670000	gained	0.249	1.306e-5	BC024139,Bop1,Ccdc166,Cyc1,Eef1d,Eppk1,Exosc4,Fam83h,Gfus,Gpaa1,Grina,Gsdmd,Hgh1,Hsf1,Iqank1,Maf1,Mafa,Mapk15,Mroh1,Mroh6,Naprt,Nrbp2,Oplah,Parp10,Plec,Puf60,Pycr3,Scrib,Scx,Sharpin,Smpd5,Spatc1,Tigd5,Tssk5,Zc3h3,Zfp623,Zfp707	37	FALSE	FALSE	FALSE
stripe_1318	chr5	21250001	21290000	gained	0.0802	0.01502	Cby1,Csnk1e,Ddx17,Dmc1,Fam227a,Kcnj4,Kdelr3,Tmem184b,Tomm22	9	FALSE	FALSE	FALSE
stripe_1319	chr5	28520001	28560000	gained	0.117	0.001387	Adsl,Mrtfa,Sgsm3,Tnrc6b	4	FALSE	FALSE	FALSE
stripe_1320	chr5	38750001	38790000	gained	-0.0783	0.03505	Arhgap8,Nup50,Parvg,Phf21b,Prr5,Rtl6,Shisal1	7	FALSE	FALSE	FALSE
stripe_1321	chr5	39750001	39790000	lost	-0.0652	0.02485	Cdpf1,Celsr1,Cerk,Gramd4,Gtse1,Pkdrej,Ppara,Tbc1d22a,Trmu,Ttc38	10	FALSE	FALSE	FALSE
stripe_1322	chr5	39750001	39790000	gained	-0.0642	0.02556	Cerk,Gramd4,Tbc1d22a	3	FALSE	FALSE	FALSE
stripe_1323	chr5	42200001	42240000	gained	-0.1128	0.004829	Tafa5	1	FALSE	FALSE	FALSE
stripe_1324	chr5	42390001	42440000	gained	-0.1047	0.004812	NA	0	FALSE	FALSE	FALSE
stripe_1325	chr5	52040001	52090000	lost	0.1762	1.131e-4	Tafa5	1	FALSE	FALSE	FALSE
stripe_1326	chr5	60570001	60620000	gained	0.1038	0.006837	NA	0	FALSE	FALSE	FALSE
stripe_1327	chr5	68230001	68270000	lost	-0.1021	0.004777	NA	0	FALSE	FALSE	FALSE
stripe_1328	chr5	68460001	68530000	lost	-0.1129	7.718e-4	Tafa5	1	FALSE	FALSE	FALSE
stripe_1329	chr5	83740001	83780000	gained	0.2765	3.827e-5	Abcd2,Slc2a13	2	FALSE	FALSE	FALSE
stripe_1330	chr5	84390001	84440000	gained	0.2808	6.888e-6	Slc2a13	1	FALSE	FALSE	FALSE
stripe_1331	chr5	120040001	120080000	gained	0.1234	0.001773	Aaas,Csad,Espl1,Igfbp6,Itgb7,Mfsd5,Myg1,Pfdn5,Rarg,Soat2,Sp1,Sp7,Spryd3,Tns2,Zfp740	15	FALSE	FALSE	FALSE
stripe_1332	chr5	133350001	133420000	lost	0.0701	0.009014	NA	0	FALSE	FALSE	FALSE
stripe_1333	chr5	138080001	138120000	lost	-0.0793	0.009255	NA	0	FALSE	FALSE	FALSE
stripe_1334	chr5	141370001	141420000	gained	0.0922	0.002444	Abat,Carhsp1,Hapstr1,Litafd,Mettl22,Pmm2,Tmem114,Tmem186,Usp7	9	FALSE	FALSE	FALSE
stripe_1335	chr5	141800001	141860000	gained	0.1097	0.002553	Abat,Carhsp1,Hapstr1,Litafd,Pmm2,Tmem186,Usp7	7	FALSE	FALSE	FALSE
stripe_1336	chr5	142070001	142100000	lost	0.0833	0.01632	Abat,Carhsp1,Litafd,Mettl22,Pmm2,Tmem114,Tmem186	7	FALSE	FALSE	FALSE
stripe_1337	chr6	7630001	7700000	gained	-0.0999	0.002863	Cpped1,Gspt1,Litaf,Rsl1d1,Snn,Snx29,Tnfrsf17,Txndc11,Zc3h7a	9	FALSE	FALSE	FALSE
stripe_1338	chr6	18910001	18950000	gained	-0.0778	0.006018	Cebpd,Clxn,Mcm4,Mzt2,Prkdc,Snai2,Ube2v2	7	FALSE	FALSE	FALSE
stripe_1339	chr6	22950001	22990000	gained	0.1162	0.001715	2510002D24Rik,Cdc45,Cldn5,Gnb1l,Gp1bb,Hira,Mrpl40,Septin5,Tbx1,Ufd1	10	FALSE	FALSE	FALSE
stripe_1340	chr6	28110001	28150000	gained	0.0713	0.01696	Abcf3,Alg3,Ap2m1,Camk2n2,Chrd,Clcn2,Dvl3,Ece2,Eef1akmt4,Eef1ece2,Eif4g1,Fam131a,Polr2h,Psmd2,Thpo,Vwa5b2	16	FALSE	FALSE	FALSE
stripe_1341	chr6	36130001	36170000	gained	0.1858	5.205e-5	Lpp	1	FALSE	FALSE	FALSE
stripe_1342	chr6	36130001	36170000	gained	0.1746	9.007e-5	NA	0	FALSE	FALSE	FALSE
stripe_1343	chr6	36230001	36270000	gained	0.1566	3.086e-4	Lpp	1	FALSE	FALSE	FALSE
stripe_1344	chr6	37860001	37930000	gained	0.0968	0.003656	Lpp	1	FALSE	FALSE	FALSE
stripe_1345	chr6	38310001	38360000	gained	0.0447	0.04512	Lpp	1	FALSE	FALSE	FALSE
stripe_1346	chr6	43350001	43410000	lost	-0.2782	9.276e-6	Ccdc50	1	FALSE	FALSE	FALSE
stripe_1347	chr6	43650001	43690000	gained	-0.2345	9.726e-6	NA	0	FALSE	FALSE	FALSE
stripe_1348	chr6	46600001	46640000	lost	-0.1023	0.001739	Fgf12,Mb21d2	2	FALSE	FALSE	FALSE
stripe_1349	chr6	51140001	51180000	gained	0.0915	0.004022	Atp13a5,Fgf12,Mb21d2,Plaat1	4	FALSE	FALSE	FALSE
stripe_1350	chr6	52240001	52290000	lost	0.0495	0.03196	Acap2,Apod,Atp13a3,Bdh1,Fam43a,Lsg1,Ppp1r2,Tmem44,Xxylt1	9	FALSE	FALSE	FALSE
stripe_1351	chr6	57520001	57560000	gained	-0.0888	0.01279	Fam43a,Lsg1,Tmem44	3	FALSE	FALSE	FALSE
stripe_1352	chr6	59210001	59260000	gained	-0.1049	0.001166	Fam43a,Lsg1,Tmem44	3	FALSE	FALSE	FALSE
stripe_1353	chr6	65110001	65180000	lost	-0.097	9.72e-4	Bex6,Cep19,Dynlt2b,Fbxo45,Fyttd1,Iqcg,Lmln,Lrch3,Muc20,Muc4,Ncbp2,Ncbp2as2,Nrros,Osbpl11,Pak2,Pcyt1a,Pigx,Pigz,Rnf168,Rpl35a,Rubcn,Senp5,Slc51a,Smbd1,Smco1,Tfrc,Tm4sf19,Tnk2,Ubxn7,Wdr53,Zdhhc19	31	FALSE	FALSE	FALSE
stripe_1354	chr6	66510001	66550000	gained	0.0807	0.01109	Bex6,Cep19,Dynlt2b,Fbxo45,Nrros,Pcyt1a,Pigx,Rnf168,Slc51a,Smco1,Tm4sf19,Ubxn7,Wdr53,Zdhhc19	14	FALSE	FALSE	FALSE
stripe_1355	chr6	73350001	73390000	gained	-0.0693	0.00939	Itgb5,Umps	2	FALSE	FALSE	FALSE
stripe_1356	chr6	77210001	77260000	gained	0.0674	0.009398	Heg1,Itgb5,Muc13,Osbpl11,Slc12a8,Snx4,Umps,Zfp148	8	FALSE	FALSE	FALSE
stripe_1357	chr6	85020001	85070000	lost	0.0718	0.005699	Gtf2e1,Hgd,Ndufb4,Rabl3	4	FALSE	FALSE	FALSE
stripe_1358	chr6	107520001	107560000	gained	-0.0854	0.01031	Gap43,Zbtb20	2	FALSE	FALSE	FALSE
stripe_1359	chr6	136110001	136160000	gained	0.1117	9.37e-4	Alcam,Cblb	2	FALSE	FALSE	FALSE
stripe_1360	chr7	29140001	29180000	gained	-0.0925	0.04476	App,Atp5pf,Cyyr1,Gabpa	4	FALSE	FALSE	FALSE
stripe_1361	chr7	29750001	29800000	lost	-0.1339	0.009398	NA	0	FALSE	FALSE	FALSE
stripe_1362	chr7	50010001	50050000	lost	0.1031	0.02751	Dyrk1a,Kcnj6,Pigp,Ttc3,Vps26c	5	FALSE	FALSE	FALSE
stripe_1363	chr7	50470001	50510000	lost	0.0838	0.04898	B3galt5,Brwd1,Erg,Ets2,Get1,Hmgn1,Kcnj15,Lca5l,Psmg1,Sh3bgr	10	FALSE	FALSE	FALSE
stripe_1364	chr7	70700001	70740000	lost	-0.1148	0.0139	Snx9,Synj2	2	FALSE	FALSE	FALSE
stripe_1365	chr7	71200001	71240000	gained	-0.0867	0.04917	Arid1b,Ldhal6b,Snx9,Tmem242,Zdhhc14	5	FALSE	FALSE	FALSE
stripe_1366	chr7	71370001	71410000	gained	0.1211	0.0181	Fndc1	1	FALSE	FALSE	FALSE
stripe_1367	chr7	73720001	73770000	gained	0.1228	0.00511	Pacrg,Prkn	2	FALSE	FALSE	FALSE
stripe_1368	chr7	74350001	74390000	gained	-0.1257	0.004978	Pacrg,Prkn	2	TRUE	FALSE	TRUE
stripe_1369	chr7	89970001	90040000	lost	-0.1234	0.03846	Amdhd2,Atp6v0c,Bicdl2,Cldn6,Cldn9,Dcpp1,Dcpp2,Dcpp3,Elob,Flywch1,Flywch2,Hcfc1r1,Kctd5,Kremen2,Ntn3,Paqr4,Pdpk1,Pkmyt1,Prss21,Prss22,Prss27,Prss30,Prss32,Prss33,Prss41,Sbp,Sbpl,Srrm2,Tbc1d24,Tedc2,Thoc6,Tnfrsf12a	32	FALSE	FALSE	FALSE
stripe_1370	chr7	90470001	90500000	lost	-0.22	6.104e-4	Dcpp1,Dcpp2,Dcpp3,Elob,Flywch1,Flywch2,Kremen2,Paqr4,Prss21,Prss32,Prss33,Prss41,Sbp,Sbpl,Srrm2	15	FALSE	FALSE	FALSE
stripe_1371	chr7	91430001	91470000	lost	-0.1365	0.01515	Gfer,Ndufb10,Nherf2,Noxo1,Npw,Nthl1,Pkd1,Rab26,Rnf151,Rps2,Syngr3,Tbl3,Traf7,Tsc2,Zfp598	15	FALSE	FALSE	FALSE
stripe_1372	chr7	117370001	117410000	gained	0.1439	0.007776	Bnip5,Brpf3,Cdkn1a,Kctd20,Pnpla1,Pxt1,Rab44,Srsf3,Stk38	9	FALSE	FALSE	FALSE
stripe_1373	chr7	133890001	133940000	gained	0.1412	0.0065	Akap8,Akap8l,Cyp4f13,Cyp4f14,Cyp4f15,Cyp4f16,Cyp4f17,Cyp4f37,Cyp4f39,Cyp4f40,Morc2b,Or10h1,Or10h1b,Or10h28,Or10h5,Pglyrp2,Rasal3,Wiz,Zfp472,Zfp563,Zfp763,Zfp799,Zfp81,Zfp811,Zfp870,Zfp871,Zfp952,Zfp955a,Zfp955b	29	FALSE	FALSE	FALSE
stripe_1374	chr7	135940001	135980000	lost	0.1233	0.00507	Actl9,Adamts10,Angptl4,Cd320,Cyp4f13,Cyp4f14,Daxx,Hnrnpm,Kank3,Kifc1,Marchf2,Morc2b,Myo1f,Ndufa7,Or10h1,Or10h1b,Or10h28,Or10h5,Pram1,Rab11b,Rps28,Smim40,Tapbp,Zbtb22,Zfp101,Zfp414,Zfp472,Zfp563,Zfp763,Zfp81,Zfp870,Zfp952,Zfp955a,Zfp955b	34	FALSE	FALSE	FALSE
stripe_1375	chr7	143870001	143910000	gained	0.099	0.02286	NA	0	FALSE	FALSE	FALSE
stripe_1376	chr8	4140001	4180000	gained	-0.0876	0.01835	4930564C03Rik,Clic5,Enpp4,Enpp5,Runx2,Supt3	6	FALSE	FALSE	FALSE
stripe_1377	chr8	4590001	4630000	lost	-0.07	0.02476	Abcc10,Dlk2,Gtpbp2,Lrrc73,Mad2l1bp,Polh,Polr1c,Tjap1,Xpo5,Yipf3,Zfp318	11	FALSE	FALSE	FALSE
