gene_symbol	gene_class	feature_label	n_features	min_distance	median_distance
Stt3b	invariant	ChromHMM_ActiveEnhancer	16	189421	539171
Stt3b	invariant	K27ac_ChIP	11	314.5	908957.5
Stx4a	invariant	ChromHMM_ActiveEnhancer	13	179506	1757394
Stx4a	invariant	K27ac_ChIP	67	255	786699
Stx4a	invariant	P60	6	6823	810044.25
Stx7	invariant	ChromHMM_ActiveEnhancer	41	3498	970298
Stx7	invariant	K27ac_ChIP	14	701	871115.75
Stx7	invariant	P60	1	878978.5	878978.5
Stxbp5	invariant	ChromHMM_ActiveEnhancer	100	21879	1146271
Stxbp5	invariant	K27ac_ChIP	17	25	1248382.5
Stxbp5	invariant	P60	1	1162165.5	1162165.5
Stxbp5l	DEG_down	ChromHMM_ActiveEnhancer	39	16962	610038
Stxbp5l	DEG_down	K27ac_ChIP	35	893.5	483559
Stxbp5l	DEG_down	P60	1	62704.5	62704.5
Styxl1	invariant	ChromHMM_ActiveEnhancer	27	40015	1342285
Styxl1	invariant	K27ac_ChIP	47	117.5	1139511
Styxl1	invariant	P60	5	37238.5	709578
Suco	invariant	ChromHMM_ActiveEnhancer	93	99818	576818
Suco	invariant	K27ac_ChIP	17	265.5	969820
Sugct	invariant	ChromHMM_ActiveEnhancer	45	1269	1385331
Sugct	invariant	K27ac_ChIP	26	263.5	1373063.5
Sugp1	invariant	ChromHMM_ActiveEnhancer	57	82913	621013
Sugp1	invariant	ENCODE	1	372453	372453
Sugp1	invariant	K27ac_ChIP	78	36.5	686456.25
Sugp1	invariant	P60	4	383938.5	599494.25
Sulf2	DEG_up	ChromHMM_ActiveEnhancer	40	241163	922050
Sulf2	DEG_up	ENCODE	2	283179.5	796311
Sulf2	DEG_up	K27ac_ChIP	66	51432	1016724.75
Sulf2	DEG_up	P60	4	276276.5	1169565.75
Sumf2	invariant	ChromHMM_ActiveEnhancer	20	205814	1227264
Sumf2	invariant	K27ac_ChIP	13	59482	455822.5
Sumf2	invariant	P60	4	448646	694713
Sumo1	invariant	ChromHMM_ActiveEnhancer	60	45334	342350
Sumo1	invariant	K27ac_ChIP	36	334.5	444615
Sumo1	invariant	P60	3	191187.5	277384
Supt6	invariant	ChromHMM_ActiveEnhancer	36	200987	1394600
Supt6	invariant	K27ac_ChIP	65	16066	620994
Supt6	invariant	P60	2	1403063.5	1687511.5
Supv3l1	invariant	ChromHMM_ActiveEnhancer	89	38338	1484362
Supv3l1	invariant	K27ac_ChIP	44	36777.5	976920.25
Supv3l1	invariant	P60	2	132428.5	888190.25
Surf1	invariant	ChromHMM_ActiveEnhancer	39	265570	1150570
Surf1	invariant	K27ac_ChIP	107	182	1288658
Surf1	invariant	P60	10	599286	1385441.25
Susd2	invariant	ChromHMM_ActiveEnhancer	107	92	576308
Susd2	invariant	K27ac_ChIP	69	3	1119406.5
Susd2	invariant	P60	4	31102.5	1458754.5
Susd5	DEG_up	ChromHMM_ActiveEnhancer	39	235740	978840
Susd5	DEG_up	K27ac_ChIP	23	117886.5	1230951.5
Susd5	DEG_up	P60	1	1850630.5	1850630.5
Sv2c	DEG_down	ChromHMM_ActiveEnhancer	48	43023	1467073
Sv2c	DEG_down	K27ac_ChIP	16	42823.5	906173.25
Svep1	DEG_down	ChromHMM_ActiveEnhancer	89	3941	1112559
Svep1	DEG_down	K27ac_ChIP	29	485.5	1163308
Svep1	DEG_down	P60	2	1095074	1363714
Svip	invariant	ChromHMM_ActiveEnhancer	3	173918	221618
Svip	invariant	K27ac_ChIP	6	79.5	318793.75
Svop	DEG_down	ChromHMM_ActiveEnhancer	22	228670	1439630
Svop	DEG_down	ENCODE	1	521550.5	521550.5
Svop	DEG_down	K27ac_ChIP	87	837.5	718496.5
Svop	DEG_down	P60	9	421642.5	1052092.5
Svopl	invariant	ChromHMM_ActiveEnhancer	100	18904	832046
Svopl	invariant	K27ac_ChIP	34	175823	1119826
Swap70	DEG_down	ChromHMM_ActiveEnhancer	37	93089	935089
Swap70	DEG_down	K27ac_ChIP	36	57015	727914.5
Swap70	DEG_down	P60	2	1185244.5	1609289.5
Syap1	invariant	ChromHMM_ActiveEnhancer	24	252747	937097
Syap1	invariant	K27ac_ChIP	11	13545	1153936.5
Sybu	DEG_down	ChromHMM_ActiveEnhancer	32	25563	105313
Sybu	DEG_down	K27ac_ChIP	11	361.5	359949
Sybu	DEG_down	P60	1	93693	93693
Syce1l	invariant	ChromHMM_ActiveEnhancer	80	29587	1128937
Syce1l	invariant	K27ac_ChIP	29	7717	1072612.5
Syce1l	invariant	P60	4	863640	988957
Syce2	invariant	ChromHMM_ActiveEnhancer	79	38689	1386089
Syce2	invariant	ENCODE	1	113138	113138
Syce2	invariant	K27ac_ChIP	90	5575	486078.25
Syce2	invariant	P60	8	55183.5	443929
Syde1	invariant	ChromHMM_ActiveEnhancer	90	1564	1140214
Syde1	invariant	K27ac_ChIP	114	8515.5	1276035.75
Syde1	invariant	P60	6	266345	1154656.5
Syk	invariant	ChromHMM_ActiveEnhancer	38	69873	809123
Syk	invariant	K27ac_ChIP	44	53596	973348.25
Syk	invariant	P60	3	90622	815972
Syn2	DEG_down	ChromHMM_ActiveEnhancer	82	9702	832498
Syn2	DEG_down	K27ac_ChIP	63	277.5	1149991.5
Syn2	DEG_down	P60	5	108267	828707.5
Syndig1	invariant	ChromHMM_ActiveEnhancer	48	5089	110389
Syndig1	invariant	K27ac_ChIP	20	2188	1039208.5
Syndig1l	DEG_down	ChromHMM_ActiveEnhancer	63	9731	1326969
Syndig1l	DEG_down	K27ac_ChIP	76	579.5	916132.25
Syndig1l	DEG_down	P60	6	143997.5	1337020.25
Syngr1	invariant	ChromHMM_ActiveEnhancer	49	40166	532066
Syngr1	invariant	K27ac_ChIP	71	684.5	763526.5
Syngr1	invariant	P60	10	22995.5	357003
Synj1	invariant	ChromHMM_ActiveEnhancer	105	16008	1065808
Synj1	invariant	K27ac_ChIP	45	248.5	857938
Synj1	invariant	P60	3	871156.5	1007467.5
Synj2	DEG_down	ChromHMM_ActiveEnhancer	85	3580	509420
Synj2	DEG_down	K27ac_ChIP	69	56531.5	701725
Synj2	DEG_down	P60	7	347983	689602.5
Synpo	DEG_down	ChromHMM_ActiveEnhancer	92	15519	793881
Synpo	DEG_down	K27ac_ChIP	32	9343	819592.25
Synpo	DEG_down	P60	3	703634	861124.5
Syp	invariant	ChromHMM_ActiveEnhancer	7	42029	1605229
Syp	invariant	K27ac_ChIP	20	1120	377966.25
Sypl1	DEG_down	ChromHMM_ActiveEnhancer	69	10291	362509
Sypl1	DEG_down	K27ac_ChIP	23	268.5	1028363.5
Sypl1	DEG_down	P60	1	1045372.5	1045372.5
Syt1	DEG_down	ChromHMM_ActiveEnhancer	126	7382	679218
Syt1	DEG_down	K27ac_ChIP	25	291.5	1195282.5
Syt1	DEG_down	P60	1	1728053.5	1728053.5
Syt12	DEG_down	ChromHMM_ActiveEnhancer	15	4253	547947
Syt12	DEG_down	ENCODE	1	1823484	1823484
Syt12	DEG_down	K27ac_ChIP	96	1439	924132.75
Syt12	DEG_down	P60	9	5978	632747.5
Syt2	DEG_up	ChromHMM_ActiveEnhancer	75	49823	773277
Syt2	DEG_up	ENCODE	1	66075	66075
Syt2	DEG_up	K27ac_ChIP	88	5300	955598.5
Syt2	DEG_up	P60	6	68540.5	501097.25
Syt4	DEG_down	ChromHMM_ActiveEnhancer	62	129506	835956
Syt4	DEG_down	K27ac_ChIP	26	168.5	949184.25
Syt4	DEG_down	P60	4	953926.5	1611915.25
Syt5	DEG_up	ChromHMM_ActiveEnhancer	6	9459	974059
Syt5	DEG_up	K27ac_ChIP	31	68077.5	490767.5
Syt6	DEG_down	ChromHMM_ActiveEnhancer	109	731	1766831
Syt6	DEG_down	K27ac_ChIP	44	1271	1194836.5
Syt6	DEG_down	P60	4	271351	1825899.75
Syt7	invariant	ChromHMM_ActiveEnhancer	6	13810	343710
Syt7	invariant	K27ac_ChIP	52	1445	411688.25
Syt7	invariant	P60	4	23422	355886.75
Syt9	invariant	ChromHMM_ActiveEnhancer	19	3672	46972
Syt9	invariant	K27ac_ChIP	30	1102.5	1664400.5
Syt9	invariant	P60	2	1665738.5	1734371
Sytl2	DEG_down	ChromHMM_ActiveEnhancer	60	68248	941748
Sytl2	DEG_down	K27ac_ChIP	25	124251	668492.5
Sytl2	DEG_down	P60	1	1957350.5	1957350.5
Sytl3	DEG_down	ChromHMM_ActiveEnhancer	94	16093	594693
Sytl3	DEG_down	K27ac_ChIP	82	4176	560373.75
Sytl3	DEG_down	P60	8	28210.5	1275305.25
Sytl5	invariant	ChromHMM_ActiveEnhancer	14	383578	1025128
Sytl5	invariant	K27ac_ChIP	14	223036.5	1680949.75
Szrd1	invariant	ChromHMM_ActiveEnhancer	74	118175	1017700
Szrd1	invariant	K27ac_ChIP	86	236.5	988482.5
Szrd1	invariant	P60	7	502167	1039308.5
Szt2	invariant	ChromHMM_ActiveEnhancer	35	258873	1492427
Szt2	invariant	K27ac_ChIP	76	163.5	1369485
Szt2	invariant	P60	3	264798.5	498384.5
Tab1	invariant	ChromHMM_ActiveEnhancer	48	1627	470550
Tab1	invariant	K27ac_ChIP	69	630.5	730017
Tab1	invariant	P60	9	18797.5	371237
Tab3	invariant	ChromHMM_ActiveEnhancer	23	19078	1137222
Tab3	invariant	K27ac_ChIP	1	202641	202641
Tacc1	invariant	ChromHMM_ActiveEnhancer	41	18712	1185212
Tacc1	invariant	K27ac_ChIP	35	55952.5	1173785
Tacc1	invariant	P60	1	278136.5	278136.5
Taf11	invariant	ChromHMM_ActiveEnhancer	42	32156	750744
Taf11	invariant	ENCODE	1	435888	435888
Taf11	invariant	K27ac_ChIP	95	31577	781760
Taf11	invariant	P60	7	434672	1394205.5
Taf12	invariant	ChromHMM_ActiveEnhancer	30	208275	1149475
Taf12	invariant	K27ac_ChIP	72	242	1106895.5
Taf12	invariant	P60	7	215671	1114961.5
Taf1c	invariant	ChromHMM_ActiveEnhancer	76	177422	690228
Taf1c	invariant	K27ac_ChIP	54	172557	809875
Taf1c	invariant	P60	2	537357.5	737051.75
Taf3	DEG_down	ChromHMM_ActiveEnhancer	22	12896	389096
Taf3	DEG_down	K27ac_ChIP	11	401	1446640
Taf9b	invariant	ChromHMM_ActiveEnhancer	3	499658	1573342
Taf9b	invariant	K27ac_ChIP	5	1849	829527
Tagap1	DEG_down	ChromHMM_ActiveEnhancer	106	36944	1056006
Tagap1	DEG_down	K27ac_ChIP	81	446.5	703869
Tagap1	DEG_down	P60	8	330273.5	1486232.5
Tal1	invariant	ChromHMM_ActiveEnhancer	3	791274	1126674
Tal1	invariant	K27ac_ChIP	28	69295.5	1163073.25
Tal1	invariant	P60	3	1085159.5	1128196.5
Tamm41	invariant	ChromHMM_ActiveEnhancer	82	11324	926874
Tamm41	invariant	K27ac_ChIP	65	47636.5	1104849
Tamm41	invariant	P60	5	205293	925733.5
Tanc1	DEG_down	ChromHMM_ActiveEnhancer	166	3658	403692
Tanc1	DEG_down	K27ac_ChIP	39	684.5	425091.5
Tanc1	DEG_down	P60	2	39716.5	226616.75
Tanc2	DEG_down	ChromHMM_ActiveEnhancer	24	236386	1401136
Tanc2	DEG_down	K27ac_ChIP	53	422.5	1085182.5
Tanc2	DEG_down	P60	5	576837	1219153.5
Tapbp	invariant	ChromHMM_ActiveEnhancer	3	366599	1102401
Tapbp	invariant	K27ac_ChIP	59	6577.5	1136282
Tapbp	invariant	P60	3	211794.5	713886
Tardbp	invariant	ChromHMM_ActiveEnhancer	26	24181	1003031
Tardbp	invariant	K27ac_ChIP	54	271	1033932.25
Tardbp	invariant	P60	4	675212.5	1234339.75
Tars2	invariant	ChromHMM_ActiveEnhancer	28	54483	1239100
Tars2	invariant	K27ac_ChIP	60	64034.5	606723.75
Tars2	invariant	P60	2	255362.5	365792.5
Tasor2	invariant	ChromHMM_ActiveEnhancer	7	43492	352208
Tasor2	invariant	K27ac_ChIP	9	677.5	306715
Tatdn2	invariant	ChromHMM_ActiveEnhancer	76	58550	833750
Tatdn2	invariant	K27ac_ChIP	53	91945	459047
Tatdn2	invariant	P60	5	147863.5	764085
Tatdn3	DEG_down	ChromHMM_ActiveEnhancer	117	113932	1231168
Tatdn3	DEG_down	K27ac_ChIP	49	36.5	1182831
Tatdn3	DEG_down	P60	3	893268.5	1319505
Tax1bp3	DEG_up	ChromHMM_ActiveEnhancer	20	155283	1320617
Tax1bp3	DEG_up	K27ac_ChIP	36	71	1181940.75
Tax1bp3	DEG_up	P60	2	156951	601909
Tbata	DEG_down	ChromHMM_ActiveEnhancer	88	82054	1044546
Tbata	DEG_down	K27ac_ChIP	56	3428.5	1038076.5
Tbata	DEG_down	P60	4	366168	1102077.5
Tbc1d10a	invariant	ChromHMM_ActiveEnhancer	25	42011	942311
Tbc1d10a	invariant	ENCODE	1	1823755	1823755
Tbc1d10a	invariant	K27ac_ChIP	71	591	912570.5
Tbc1d10a	invariant	P60	4	338966.5	1138901.25
Tbc1d12	invariant	ChromHMM_ActiveEnhancer	33	20921	1525721
Tbc1d12	invariant	K27ac_ChIP	30	383	1568207
Tbc1d14	invariant	ChromHMM_ActiveEnhancer	77	74824	1040876
Tbc1d14	invariant	ENCODE	1	309458	309458
Tbc1d14	invariant	K27ac_ChIP	59	11616	762553
Tbc1d14	invariant	P60	4	133476	554220.5
Tbc1d15	invariant	ChromHMM_ActiveEnhancer	84	38767	846883
Tbc1d15	invariant	K27ac_ChIP	26	235	939517.75
Tbc1d15	invariant	P60	4	235797.5	922504.5
Tbc1d2	DEG_down	ChromHMM_ActiveEnhancer	121	24709	287791
Tbc1d2	DEG_down	K27ac_ChIP	50	109.5	420106.5
Tbc1d2	DEG_down	P60	4	99191	254347.5
Tbc1d22a	DEG_down	ChromHMM_ActiveEnhancer	67	5241	587841
Tbc1d22a	DEG_down	ENCODE	1	536228	536228
Tbc1d22a	DEG_down	K27ac_ChIP	75	148	568135
Tbc1d22a	DEG_down	P60	4	16545.5	80695.25
Tbc1d25	invariant	ChromHMM_ActiveEnhancer	5	21719	1067519
Tbc1d25	invariant	K27ac_ChIP	21	17118.5	413024
Tbc1d2b	invariant	ChromHMM_ActiveEnhancer	38	13604	667104
Tbc1d2b	invariant	ENCODE	1	1098053.5	1098053.5
Tbc1d2b	invariant	K27ac_ChIP	40	114567	1137038.75
Tbc1d2b	invariant	P60	4	426774	978495.5
Tbc1d31	DEG_down	ChromHMM_ActiveEnhancer	88	45701	306699
Tbc1d31	DEG_down	K27ac_ChIP	56	191	885531.75
Tbc1d31	DEG_down	P60	1	177356	177356
Tbc1d4	DEG_down	ChromHMM_ActiveEnhancer	50	3391	1296809
Tbc1d4	DEG_down	K27ac_ChIP	20	747	634840.5
Tbc1d5	invariant	ChromHMM_ActiveEnhancer	58	44052	1016998
Tbc1d5	invariant	K27ac_ChIP	29	167.5	979244.5
Tbc1d5	invariant	P60	1	1647375.5	1647375.5
Tbc1d7	DEG_down	ChromHMM_ActiveEnhancer	111	1899	736899
Tbc1d7	DEG_down	K27ac_ChIP	39	290.5	728918
Tbc1d7	DEG_down	P60	4	81527.5	503810.25
Tbc1d8b	DEG_down	ChromHMM_ActiveEnhancer	18	69496	892954
Tbc1d8b	DEG_down	K27ac_ChIP	4	74238	435715
Tbca	invariant	ChromHMM_ActiveEnhancer	74	14390	1003210
Tbca	invariant	K27ac_ChIP	26	305	1059834.75
Tbce	invariant	ChromHMM_ActiveEnhancer	45	19462	1880138
Tbce	invariant	K27ac_ChIP	20	110	1526127.25
Tbce	invariant	P60	1	1985009	1985009
Tbcel	invariant	ChromHMM_ActiveEnhancer	26	70991	1371259
Tbcel	invariant	K27ac_ChIP	55	22824.5	1626766.5
Tbcel	invariant	P60	8	423071.5	1499138.25
Tbck	invariant	ChromHMM_ActiveEnhancer	25	187456	856056
Tbck	invariant	K27ac_ChIP	11	203.5	860065.5
Tbkbp1	invariant	ChromHMM_ActiveEnhancer	14	195205	738705
Tbkbp1	invariant	ENCODE	1	385010	385010
Tbkbp1	invariant	K27ac_ChIP	84	1735	873135.5
Tbkbp1	invariant	P60	8	183888	784346.75
Tbl1x	invariant	ChromHMM_ActiveEnhancer	14	22713	75800
Tbl1x	invariant	K27ac_ChIP	8	77	1768262.25
Tbl3	invariant	ChromHMM_ActiveEnhancer	4	225640	1614640
Tbl3	invariant	K27ac_ChIP	81	28776	921527
Tbl3	invariant	P60	7	502883.5	1331846
Tbpl1	invariant	ChromHMM_ActiveEnhancer	45	11338	809838
Tbpl1	invariant	K27ac_ChIP	18	1208.5	1017540.75
Tbpl1	invariant	P60	1	848561.5	848561.5
Tbrg1	invariant	ChromHMM_ActiveEnhancer	16	35612	605412
Tbrg1	invariant	K27ac_ChIP	15	43671	531941
Tbrg4	invariant	ChromHMM_ActiveEnhancer	37	26967	1079633
Tbrg4	invariant	ENCODE	1	615523	615523
Tbrg4	invariant	K27ac_ChIP	64	23935.5	594398.75
Tbrg4	invariant	P60	5	270521.5	484584
Tbx1	invariant	ChromHMM_ActiveEnhancer	39	34529	453971
Tbx1	invariant	ENCODE	1	451755.5	451755.5
Tbx1	invariant	K27ac_ChIP	58	37839	806952.25
Tbx1	invariant	P60	4	443826	847973.75
Tcaf2	invariant	ChromHMM_ActiveEnhancer	56	49646	724846
Tcaf2	invariant	K27ac_ChIP	18	47116.5	518619
Tcaf2	invariant	P60	1	305395	305395
Tcaim	DEG_down	ChromHMM_ActiveEnhancer	38	480061	920089
Tcaim	DEG_down	ENCODE	1	768328	768328
Tcaim	DEG_down	K27ac_ChIP	45	173.5	1086097.5
Tcaim	DEG_down	P60	3	661649	763411.5
Tcea1	invariant	ChromHMM_ActiveEnhancer	29	3286	1488214
Tcea1	invariant	K27ac_ChIP	12	148.5	1513173.75
Tcea1	invariant	P60	1	1947477.5	1947477.5
Tcea2	invariant	ChromHMM_ActiveEnhancer	38	39990	1514910
Tcea2	invariant	K27ac_ChIP	62	624.5	553113.5
Tcea2	invariant	P60	4	214632.5	663882.75
Tceal1	invariant	ChromHMM_ActiveEnhancer	5	416882	922282
Tceal1	invariant	K27ac_ChIP	14	542	499231
Tceal6	DEG_up	ChromHMM_ActiveEnhancer	8	1687	578263
Tceal6	DEG_up	K27ac_ChIP	20	201764	848514.25
Tceal9	DEG_up	ChromHMM_ActiveEnhancer	8	46021	1258929
Tceal9	DEG_up	K27ac_ChIP	19	277.5	470089.5
Tcerg1l	DEG_down	ChromHMM_ActiveEnhancer	15	258470	708170
Tcerg1l	DEG_down	K27ac_ChIP	41	1015	986845
Tcerg1l	DEG_down	P60	3	689607.5	1040781.5
Tcf12	invariant	ChromHMM_ActiveEnhancer	16	335571	911429
Tcf12	invariant	K27ac_ChIP	37	522	972277.5
Tcf12	invariant	P60	2	1168363.5	1309523.5
Tcf15	DEG_down	ChromHMM_ActiveEnhancer	68	86861	1276450
Tcf15	DEG_down	K27ac_ChIP	84	37372.5	1171633.75
Tcf15	DEG_down	P60	4	557434.5	778581.5
Tcf20	invariant	ChromHMM_ActiveEnhancer	33	289628	1115028
Tcf20	invariant	K27ac_ChIP	54	161606.5	1146014.75
Tcf20	invariant	P60	3	714172.5	1141648
Tcf7l1	invariant	ChromHMM_ActiveEnhancer	67	79746	645946
Tcf7l1	invariant	K27ac_ChIP	38	157622	752525.5
Tcf7l1	invariant	P60	2	549205	673469.25
Tcf7l2	invariant	ChromHMM_ActiveEnhancer	30	317720	1322880
Tcf7l2	invariant	K27ac_ChIP	37	178182	1343137.5
Tcf7l2	invariant	P60	4	1198661	1305237.25
Tcof1	invariant	ChromHMM_ActiveEnhancer	90	17871	546629
Tcof1	invariant	K27ac_ChIP	33	74247.5	687287
Tcof1	invariant	P60	3	502982	660472.5
Tcta	invariant	ChromHMM_ActiveEnhancer	20	104960	879860
Tcta	invariant	ENCODE	1	176392.5	176392.5
Tcta	invariant	K27ac_ChIP	81	58.5	725306.5
Tcta	invariant	P60	7	156251.5	958129.5
Tcte1	invariant	ChromHMM_ActiveEnhancer	26	3566	501566
Tcte1	invariant	K27ac_ChIP	52	934.5	640200
Tcte1	invariant	P60	2	4188.5	14931.5
Tcte2	invariant	ChromHMM_ActiveEnhancer	52	15075	994525
Tcte2	invariant	ENCODE	1	209925	209925
Tcte2	invariant	K27ac_ChIP	43	171	1231912
Tdp2	invariant	ChromHMM_ActiveEnhancer	40	3479	603729
Tdp2	invariant	K27ac_ChIP	22	106.5	1253069.5
Tdrd7	DEG_down	ChromHMM_ActiveEnhancer	114	81566	857966
Tdrd7	DEG_down	K27ac_ChIP	46	74113	784179
Tdrd7	DEG_down	P60	4	112913	835971
Tdrp	invariant	ChromHMM_ActiveEnhancer	50	277032	1013668
Tdrp	invariant	K27ac_ChIP	47	67148.5	987387.5
Tdrp	invariant	P60	4	329185	1011160
Tead4	DEG_down	ChromHMM_ActiveEnhancer	57	4123	308723
Tead4	DEG_down	ENCODE	2	304572.5	1007563
Tead4	DEG_down	K27ac_ChIP	51	484.5	937492.5
Tead4	DEG_down	P60	2	263564	982230.75
Tec	DEG_down	ChromHMM_ActiveEnhancer	56	12483	1169567
Tec	DEG_down	K27ac_ChIP	22	46666.5	1195555
Tec	DEG_down	P60	2	1190391	1292606
Tecta	DEG_up	ChromHMM_ActiveEnhancer	29	19171	1377771
Tecta	DEG_up	K27ac_ChIP	52	27399	1643015
Tecta	DEG_up	P60	8	315191.5	1486256.25
Teddm2	invariant	ChromHMM_ActiveEnhancer	136	120295	996005
Teddm2	invariant	K27ac_ChIP	50	49157.5	1146723.5
Teddm2	invariant	P60	6	174276	1190341
Tenm2	DEG_down	ChromHMM_ActiveEnhancer	34	556682	1897832
Tenm2	DEG_down	K27ac_ChIP	20	778.5	1451832
Tenm3	DEG_down	ChromHMM_ActiveEnhancer	13	1357251	1568451
Tenm3	DEG_down	K27ac_ChIP	6	1130190	1433682
Tent4a	invariant	ChromHMM_ActiveEnhancer	24	6683	319633
Tent4a	invariant	K27ac_ChIP	21	305	615253
Tent4a	invariant	P60	1	4036.5	4036.5
Tent4b	invariant	ChromHMM_ActiveEnhancer	86	4487	857463
Tent4b	invariant	K27ac_ChIP	51	61080.5	519345.5
Tent4b	invariant	P60	5	521562	913321.5
Tent5c	DEG_up	ChromHMM_ActiveEnhancer	54	117476	1155476
Tent5c	DEG_up	K27ac_ChIP	33	195929.5	921188.5
Tent5c	DEG_up	P60	3	1092469.5	1203997.5
Tep1	invariant	ChromHMM_ActiveEnhancer	45	86140	1133540
Tep1	invariant	K27ac_ChIP	29	26455	1140624
Tep1	invariant	P60	2	1143010	1163770.5
Tepsin	invariant	ChromHMM_ActiveEnhancer	22	23669	928281
Tepsin	invariant	ENCODE	1	1228301.5	1228301.5
Tepsin	invariant	K27ac_ChIP	159	455.5	907117
Tepsin	invariant	P60	10	52693.5	728915.75
Terf2ip	invariant	ChromHMM_ActiveEnhancer	82	59198	1071298
Terf2ip	invariant	K27ac_ChIP	59	70	1054265
Terf2ip	invariant	P60	5	285796.5	1124111.5
Tesk2	DEG_down	ChromHMM_ActiveEnhancer	13	268223	932477
Tesk2	DEG_down	K27ac_ChIP	53	4644	636582.5
Tesk2	DEG_down	P60	5	493131.5	571137.5
Tet1	DEG_up	ChromHMM_ActiveEnhancer	73	168896	1046204
Tet1	DEG_up	K27ac_ChIP	34	43047.5	947919.25
Tet1	DEG_up	P60	1	591686.5	591686.5
Tet3	invariant	ChromHMM_ActiveEnhancer	37	4984	1416816
Tet3	invariant	K27ac_ChIP	37	3912.5	380821
Tet3	invariant	P60	3	34328.5	60330
Tex10	invariant	ChromHMM_ActiveEnhancer	105	57459	1570559
Tex10	invariant	K27ac_ChIP	40	212	1487554.5
Tex10	invariant	P60	3	1517556	1620249
Tex2	invariant	ChromHMM_ActiveEnhancer	19	41523	678877
Tex2	invariant	K27ac_ChIP	45	966.5	625912
Tex2	invariant	P60	3	195716.5	335751
Tex22	invariant	ChromHMM_ActiveEnhancer	29	73398	639002
Tex22	invariant	K27ac_ChIP	52	264	1187625
Tex22	invariant	P60	2	354841.5	879329.25
Tex261	invariant	ChromHMM_ActiveEnhancer	37	46187	1148187
Tex261	invariant	K27ac_ChIP	39	41	666742.5
Tex261	invariant	P60	4	256399	473300
Tfap2e	invariant	ChromHMM_ActiveEnhancer	18	434040	1344860
Tfap2e	invariant	K27ac_ChIP	67	17096.5	750694.5
Tfap2e	invariant	P60	4	448482	549939.25
Tfb1m	DEG_down	ChromHMM_ActiveEnhancer	30	75481	1662719
Tfb1m	DEG_down	K27ac_ChIP	26	4	1502446.25
Tfb1m	DEG_down	P60	4	1449934	1585321.75
Tfb2m	invariant	ChromHMM_ActiveEnhancer	80	6833	707767
Tfb2m	invariant	K27ac_ChIP	61	455	1139873.5
Tfb2m	invariant	P60	4	522686	885501.75
Tfcp2	invariant	ChromHMM_ActiveEnhancer	44	62208	843500
Tfcp2	invariant	K27ac_ChIP	86	272	1098724
Tfcp2	invariant	P60	8	347507	892426.25
Tfdp1	invariant	ChromHMM_ActiveEnhancer	57	143949	463051
Tfdp1	invariant	K27ac_ChIP	62	50800	517009.75
Tfdp1	invariant	P60	5	307096	425233
Tfg	invariant	ChromHMM_ActiveEnhancer	13	189250	439250
Tfg	invariant	K27ac_ChIP	15	230	750649
Tfip11	invariant	ChromHMM_ActiveEnhancer	23	45942	714342
Tfip11	invariant	ENCODE	1	1243661.5	1243661.5
Tfip11	invariant	K27ac_ChIP	77	30921.5	1266555
Tfip11	invariant	P60	11	54896	1162498
Tfr2	invariant	ChromHMM_ActiveEnhancer	19	61560	1403740
Tfr2	invariant	K27ac_ChIP	55	30633.5	1485527.5
Tfr2	invariant	P60	7	43390	1567556
Tfrc	invariant	ChromHMM_ActiveEnhancer	114	84720	1153520
Tfrc	invariant	K27ac_ChIP	47	0.5	1002994
Tfrc	invariant	P60	2	450604.5	794499.5
Tgds	invariant	ChromHMM_ActiveEnhancer	23	502945	818745
Tgds	invariant	K27ac_ChIP	12	4439.5	1221642
Tgfa	invariant	ChromHMM_ActiveEnhancer	40	24377	831823
Tgfa	invariant	K27ac_ChIP	43	24824.5	692590
Tgfa	invariant	P60	2	683021.5	687056.75
Tgfbr2	invariant	ChromHMM_ActiveEnhancer	15	1054360	1399960
Tgfbr2	invariant	K27ac_ChIP	13	56104	1697536
Tgfbrap1	invariant	ChromHMM_ActiveEnhancer	44	18337	448063
Tgfbrap1	invariant	K27ac_ChIP	15	83.5	456321
Tgm2	invariant	ChromHMM_ActiveEnhancer	42	51636	1182336
Tgm2	invariant	ENCODE	1	1094300	1094300
Tgm2	invariant	K27ac_ChIP	45	86585.5	1204927.5
Tgm2	invariant	P60	2	1077875.5	1371614.25
Tgm5	DEG_down	ChromHMM_ActiveEnhancer	46	59	755150
Tgm5	DEG_down	K27ac_ChIP	57	54315	1058674
Tgm5	DEG_down	P60	4	87876	745388.75
Tgs1	invariant	ChromHMM_ActiveEnhancer	24	42225	117025
Tgs1	invariant	K27ac_ChIP	9	233	260372
Thada	DEG_down	ChromHMM_ActiveEnhancer	63	96405	1719495
Thada	DEG_down	K27ac_ChIP	25	125	1114485
Thada	DEG_down	P60	2	1698985	1739985
Thap12	invariant	ChromHMM_ActiveEnhancer	46	184597	727397
Thap12	invariant	K27ac_ChIP	47	143	878524.5
Thap12	invariant	P60	1	1286800.5	1286800.5
Thap3	invariant	ChromHMM_ActiveEnhancer	28	195403	765497
Thap3	invariant	K27ac_ChIP	56	322.5	914985.5
Thap3	invariant	P60	6	242904	876100
Thbs1	invariant	ChromHMM_ActiveEnhancer	36	38424	879800
Thbs1	invariant	K27ac_ChIP	37	165861.5	1136305.5
Thbs1	invariant	P60	2	433664.5	1065099.5
Thbs2	invariant	ChromHMM_ActiveEnhancer	37	238535	1023935
