chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr10	77251217	77252359	Stable	4	0.00876575	0.0206805	2	0
chr17	90628545	90628768	Stable	1	-0.012363	-0.04842	0	1
chr16	92158379	92159050	Stable	15	-0.0025672	0.0234432666666667	5	4
chrX	105120956	105121717	Stable	13	-0.00298676923076923	0.00875953846153846	3	4
chr11	61714714	61715069	Stable	2	0.03047	0.14096	1	0
chr15	78942664	78943033	Stable	5	0.00405	-0.0290474	0	0
chr19	60892298	60892400	Stable	1	-0.002076	0.006024	0	0
chr3	19562564	19562709	Stable	6	0.00998333333333333	0.0143411666666667	2	1
chr3	103771631	103772002	Stable	8	-0.0045405	-0.043018375	0	0
chr11	5155493	5155614	Stable	1	-0.01626	-0.012756	0	1
chr17	70522020	70522396	Stable	3	-0.0120473333333333	-0.0275203333333333	0	2
chr16	85002005	85002589	Stable	2	0.003744	0.0013925	1	1
chr5	110808186	110808583	Stable	6	0.00903383333333333	0.040914	1	0
chr4	138884416	138884582	Stable	1	-0.000537	0.015871	0	0
chr18	52808500	52808734	Stable	1	-0.011267	-0.003332	0	1
chr11	61448633	61448993	Stable	8	-0.006963875	-0.1090345	0	1
chr19	10188345	10188836	Stable	8	-0.010486	-0.042062125	0	5
chr18	12741140	12741883	Stable	4	0.01526525	0.029391	2	1
chr4	44973511	44973942	Stable	1	-0.002112	-0.011433	0	0
chr9	74975889	74976433	Stable	17	0.00708788235294118	0.0183183529411765	6	6
chr14	121618090	121618455	Stable	6	-0.00338816666666667	-0.0249115	1	2
chr14	30856964	30857249	Stable	5	-0.0060674	-0.0140474	0	3
chr1	93686861	93687077	Stable	1	0.024086	0.110892	1	0
chrX	61117465	61117617	Stable	8	0.025333	0.038537875	6	1
chr9	46018420	46018603	Stable	2	-0.000885	-0.0026485	0	0
chr1	69106521	69106658	Stable	4	0.01356075	0.0155085	3	1
chr3	73046411	73046517	Stable	1	-0.003206	0.006205	0	0
chr18	83059896	83060294	Stable	1	0.005207	0.004906	0	0
chr2	65690514	65690865	Stable	13	0.001868	0.0248449230769231	8	3
chr5	149567011	149567364	Stable	1	-0.012966	-0.008413	0	1
chr2	91182123	91182267	Stable	5	0.0027278	0.0563914	0	0
chr11	120184411	120184624	Stable	1	-0.00333	-0.039091	0	0
chr12	91588214	91588604	Stable	5	-0.0055908	0.000404400000000002	1	3
chr2	144308491	144308835	Stable	3	0.00276366666666667	-0.00171566666666667	0	0
chr17	35021269	35021614	Stable	2	0.004496	-0.0045175	0	0
chr4	154163457	154163558	Stable	1	-0.001126	-0.017384	0	0
chr3	107103233	107103475	Stable	5	-0.0019422	-0.0207208	0	0
chr7	79569166	79569506	Stable	1	-0.002056	0.004613	0	0
chr4	89445177	89445729	Stable	6	-0.002036	0.0145721666666667	2	3
chr5	122285139	122285306	Stable	1	0.01577	0.107238	1	0
chr7	123908101	123908815	Stable	1	-0.003705	0.001711	0	0
chr15	66806507	66806734	Stable	1	0.004294	0.002255	0	0
chr4	117850081	117850477	Stable	2	-0.0013265	-0.000659	0	0
chr1	133916164	133916239	Stable	1	0.001105	-0.021338	0	0
chr7	31085284	31085476	Stable	1	-0.004956	0.006007	0	0
chr8	125733989	125734547	Stable	2	0.002217	0.0056225	0	0
chr2	52212430	52213165	Stable	12	-0.00480433333333333	-0.0108110833333333	2	5
chr3	156563518	156563642	Stable	3	0.00498133333333333	0.0638313333333333	0	0
chr9	44904950	44905485	Stable	12	-0.000859416666666665	0.0148725833333333	4	2
chr10	70506599	70507013	Stable	1	-0.004407	-0.008727	0	0
chr6	128032399	128032798	Stable	1	0.002609	0.018168	0	0
chr5	63872225	63872558	Stable	1	0.003783	0.004492	0	0
chr2	158284581	158284923	Stable	1	0.003774	0.007665	0	0
chr4	48643812	48644118	Stable	1	-0.005472	0.008249	0	0
chr13	112674136	112674354	Stable	4	0.00465	0.0050035	1	0
chr5	130256809	130257174	Stable	2	-0.0065685	-0.127789	0	0
chr7	142335036	142335495	Stable	18	-0.00574777777777778	-0.0147709444444444	0	3
chr7	112233751	112233985	Stable	1	0.013455	0.015036	1	0
chr18	88893700	88894504	Stable	5	0.0762238	0.0041914	2	1
chr6	53801607	53801776	Stable	2	-0.000931	0.002887	0	0
chr6	67109858	67110037	Stable	1	0.001404	-0.003374	0	0
chr11	65402841	65403190	Stable	2	0.006975	0.0087615	0	0
chr11	75573436	75573636	Stable	6	0.00118	-0.0425566666666667	0	0
chr15	66692383	66692485	Stable	1	-0.030834	-0.031932	0	1
chr12	32884422	32884660	Stable	1	0.010903	0.018833	1	0
chr5	115530218	115530813	Stable	7	-0.00573542857142857	-0.0992754285714286	0	1
chr3	132871356	132871791	Stable	2	-0.0253615	0.014247	0	2
chr11	76645836	76646325	Stable	4	-0.00374	-0.049496	1	1
chr3	96719219	96719619	Stable	4	0.0001275	-7.00000000000006e-06	0	0
chr2	173089559	173089754	Stable	1	-0.006505	-0.003158	0	0
chr10	80129690	80130190	Stable	5	-0.0081582	-0.1602764	0	2
chr2	144044864	144045069	Stable	1	-7.4e-05	-0.011901	0	0
chr8	119927612	119927978	Stable	2	0.0041115	0.0230955	0	0
chr15	102065576	102065983	Stable	5	-0.0033812	0.0119444	0	1
chr2	129232564	129232880	Stable	1	-0.000106	-0.002076	0	0
chr8	26879271	26879712	Stable	17	0.0120543529411765	0.0157776470588235	11	5
chrX	101954115	101954653	Stable	10	-0.001314	0.0218018	2	4
chr18	61355827	61356320	Stable	5	0.0049702	0.0656668	2	1
chr5	25088774	25088913	Stable	2	-0.0012635	-0.0016605	0	0
chr5	21608752	21609049	Stable	2	-0.0039055	-0.0008485	0	0
chr16	93749229	93749333	Stable	3	-0.00286466666666667	-0.016733	0	0
chr3	134240182	134240610	Stable	3	0.0240453333333333	-0.00127566666666667	3	0
chr9	22050509	22050848	Stable	9	0.00402733333333333	0.00681166666666667	1	0
chr13	34726032	34726628	Stable	4	0.00625775	0.011486	1	0
chr7	112304458	112304757	Stable	2	0.0090175	0.0372355	1	0
chr5	77100212	77100332	Stable	2	0.000486	0.0144685	0	0
chr2	37559290	37559539	Stable	1	-0.000865	-0.001671	0	0
chr2	77249846	77250267	Stable	2	0.0038405	0.0040295	0	0
chr11	109717173	109717402	Stable	1	0.009257	0.008243	0	0
chr1	64087916	64088557	Stable	8	0.010187625	0.0387185	5	1
chr11	69122610	69122951	Stable	2	0.003567	0.0567915	0	0
chr16	95618328	95618683	Stable	1	0.004848	0.015957	0	0
chr14	69861481	69861811	Stable	1	0.007873	0.035605	0	0
chr10	59969814	59970533	Stable	6	0.0163415	0.0563478333333333	3	0
chr2	168741227	168741705	Stable	8	0.002942	0.02285875	1	4
chr2	91015390	91015824	Stable	9	-0.00578577777777778	-0.0253654444444444	0	1
chr7	83952326	83952916	Stable	9	0.00325588888888889	0.00101177777777778	3	2
chr4	116991470	116991693	Stable	4	-0.0026145	-0.0037585	0	0
chr19	34826022	34826652	Stable	1	-0.001607	-0.008505	0	0
chr3	146659434	146659680	Stable	2	0.0929765	0.1240245	1	1
chr13	78179590	78179639	Stable	1	-0.009901	-0.060062	0	0
chr2	29124689	29125671	Stable	4	-0.00867575	-0.04009325	0	3
chr18	31946565	31946749	Stable	1	0.004443	0.015293	0	0
chr18	56708875	56709068	Stable	4	0.01177275	0.032193	2	0
chr8	105515918	105516218	Stable	1	0.002035	0.011418	0	0
chr11	20631395	20632170	Stable	2	-0.0016715	-0.0052865	0	0
chr2	156973381	156973704	Stable	6	0.005087	0.0454993333333333	1	0
chr2	29707317	29707493	Stable	1	0.001312	0.027214	0	0
chr8	105693611	105693886	Stable	8	0.000193875	0.0144505	0	0
chr9	88363119	88363516	Stable	12	-0.00326591666666667	-0.0285639166666667	1	4
chr7	63926510	63926764	Stable	7	-0.000353142857142857	-0.048337	0	0
chr15	27937502	27938137	Stable	5	-0.0041874	0.0249344	1	3
chr8	105283166	105283385	Stable	2	0.001553	-0.033336	0	0
chr4	153356184	153356576	Stable	2	-0.0062215	-0.002625	0	0
chr18	32939152	32939849	Stable	3	0.0142763333333333	0.047273	2	0
chr18	77225248	77225710	Stable	16	-0.0026975625	-0.012480625	2	3
chr1	153333783	153334028	Stable	1	0.004694	0.092383	0	0
chr14	33432470	33432569	Stable	2	-0.004132	-0.011198	0	0
chr7	78766196	78766581	Stable	2	0.002517	0.006208	0	0
chr15	76696600	76696702	Stable	1	0.003087	0.039728	0	0
chr15	102109189	102109356	Stable	1	0.001546	0.031747	0	0
chr6	53573255	53573527	Stable	2	-0.001476	0.0029395	0	0
chr8	70522888	70523300	Stable	6	-0.00165366666666667	0.0303666666666667	0	0
chr15	98114577	98114786	Stable	2	-0.0027675	-0.054305	0	0
chr4	109117809	109117949	Stable	2	-0.009984	-0.028105	0	1
chr12	87026211	87026782	Stable	3	0.020719	0.089741	2	0
chr10	32882007	32882144	Stable	1	-0.007172	0.013172	0	0
chr5	111200988	111201728	Stable	4	0.00809075	0.04832075	2	0
chr4	3929646	3929887	Stable	5	0.0088986	0.0004298	2	0
chr13	58807603	58807713	Stable	7	-0.00183642857142857	0.0257261428571429	2	3
chr1	90210932	90211011	Stable	1	0.003586	0.037307	0	0
chr13	97337263	97337650	Stable	3	0.010175	0.0188886666666667	1	1
chr19	6839804	6839958	Stable	2	0.0014985	0.0423925	0	0
chr18	44557964	44558347	Stable	1	-0.030553	-0.027835	0	1
chr4	127250048	127250242	Stable	2	0.000382	0.0112425	0	0
chr12	85346497	85346671	Stable	1	-0.005324	-0.025388	0	0
chr11	72066452	72066599	Stable	3	0.00585066666666667	0.0266026666666667	0	0
chr4	150854769	150855524	Stable	2	0.009807	0.089148	1	0
chr3	9064875	9064972	Stable	1	0.046658	0.127706	1	0
chr7	44593856	44594553	Stable	9	-0.00686466666666667	-0.0716573333333333	0	2
chr4	140648948	140649090	Stable	1	-0.001005	0.023809	0	0
chr12	80114427	80114607	Stable	3	0.00523566666666667	0.0411236666666667	0	0
chr9	65196446	65196548	Stable	5	0.0015622	-0.0328318	0	0
chr9	56451661	56451809	Stable	1	-0.003727	-0.017855	0	0
chr5	149831530	149831719	Stable	1	0.001562	0.001678	0	0
chr13	55182425	55182894	Stable	4	-0.001935	0.0176855	0	1
chr2	137114235	137114485	Stable	1	0.010177	0.031959	1	0
chr1	60490544	60490835	Stable	8	0.006334125	0.00356275	2	4
chr15	79927619	79928085	Stable	5	0.0059728	0.032643	1	0
chr17	34632350	34632726	Stable	9	0.000727333333333334	-0.0520596666666667	0	0
chr1	131310200	131310939	Stable	20	0.00516585	0.02735665	10	5
chr8	34233701	34234031	Stable	1	-0.00588	-0.00403	0	0
chr11	4968465	4968812	Stable	3	-0.006855	-0.00399466666666666	0	2
chr11	97370589	97371158	Stable	5	0.0014352	-0.0014084	1	0
chr10	81560167	81560704	Stable	4	0.002502	0.01043325	0	0
chr11	119546502	119546616	Stable	3	0.00537766666666667	0.0636693333333333	0	0
chr15	80096575	80096711	Stable	2	-0.002505	-0.0901105	0	0
chr3	95993917	95994197	Stable	2	0.002407	-0.06372	1	0
chr6	112888066	112888519	Stable	4	-0.00180975	0.02593625	0	1
chr5	14834194	14834590	Stable	9	0.00426511111111111	-0.00372	4	3
chrX	152352880	152352978	Stable	1	-0.034344	-0.013359	0	1
chr2	112501304	112501519	Stable	2	0.0086395	0.0243745	1	0
chr10	78323565	78323828	Stable	4	0.002359	-0.01248575	0	0
chr7	17058188	17058579	Stable	2	0.0078705	0.0270245	1	0
chr13	45516634	45517015	Stable	1	-0.004534	-0.065318	0	0
chr16	38902141	38902689	Stable	2	0.0303045	0.0288845	2	0
chr14	61680867	61681792	Stable	10	0.0111584	0.0844723	7	2
chr1	87227206	87227579	Stable	16	-0.0104903125	-0.0122104375	1	8
chr13	43271351	43271796	Stable	7	0.003832	0.0366288571428571	3	1
chr6	83215309	83215672	Stable	1	0.00569	0.073107	0	0
chr15	97784205	97785098	Stable	16	0.0257538125	0.1861391875	6	0
chr8	110965282	110965927	Stable	5	0.0026738	0.0113136	0	0
chr9	110246066	110246424	Stable	2	0.0015315	0.0038785	0	0
chr12	16151183	16151368	Stable	1	-0.002875	0.000693	0	0
chr11	88973782	88974192	Stable	3	-0.001426	0.008557	0	0
chr3	120858589	120858722	Stable	4	-0.01324825	-0.02546025	0	2
chr9	31925869	31926142	Stable	2	0.007578	0.0068855	0	0
chr12	104850211	104850478	Stable	2	-0.0093485	0.024809	0	1
chr17	70528806	70529110	Stable	1	-0.000883	-0.00251	0	0
chr9	110411662	110411756	Stable	1	-0.001152	0.013974	0	0
chr7	137963490	137964063	Stable	1	-0.013481	-0.010126	0	1
chr9	106211802	106212352	Stable	7	0.00202828571428571	0.0110147142857143	0	0
chr7	109072456	109072588	Stable	1	0.009189	0.041595	0	0
chr11	58302573	58302972	Stable	11	-0.000886909090909091	-0.00715827272727273	1	1
chr16	45967613	45967757	Stable	1	0.011077	0.00149	1	0
chr17	10326699	10327023	Stable	1	-0.037364	-0.196036	0	1
chr2	135824756	135825138	Stable	1	-0.006241	0.017462	0	0
chr6	101211532	101211612	Stable	2	-0.0112175	-0.002875	0	1
chr17	5752764	5753341	Stable	1	-3.3e-05	-0.026981	0	0
chr7	31151669	31151800	Stable	2	0.0102065	0.025487	1	0
chr2	11362682	11362792	Stable	2	-0.00789	-0.003501	0	1
chr2	7619923	7620511	Stable	9	0.00981133333333333	0.00866066666666667	4	4
chr16	17795867	17795997	Stable	1	0.001414	0.009891	0	0
chr7	24531739	24531945	Stable	8	0.000385375	-0.006635875	0	0
chr6	134794287	134794452	Stable	1	-0.001805	-0.012621	0	0
chr14	29712659	29713022	Stable	1	-0.007384	0.004651	0	0
chr11	22286423	22286543	Stable	3	-0.00567966666666667	-0.0172583333333333	0	1
chr5	137574384	137574893	Stable	2	-0.0001425	-0.033825	0	0
chr12	13598660	13598835	Stable	1	-0.009101	-0.005019	0	0
chr5	96906001	96906174	Stable	2	-0.034266	-0.0218285	0	1
chr11	84068095	84068645	Stable	4	-0.0013555	0.00114625	0	0
chr8	84210298	84210708	Stable	1	0.008694	0.095326	0	0
chr2	65860487	65860671	Stable	1	0.008573	-0.003513	0	0
chr9	122014264	122014631	Stable	1	0.004167	0.01225	0	0
chr12	80695018	80695175	Stable	1	-0.004559	-0.018327	0	0
chr7	98816432	98816599	Stable	1	-0.003941	0.047818	0	0
chr9	62535670	62535966	Stable	4	0.004778	0.090646	2	0
chr11	3337628	3338015	Stable	6	-0.000118666666666667	0.0336131666666667	0	1
chr6	119237608	119238043	Stable	2	-0.0042395	-0.023464	0	0
chr6	48504222	48504668	Stable	4	0.0054705	0.02582425	1	1
chr3	107832054	107832137	Stable	1	0.006356	0.026012	0	0
chr15	82236737	82236919	Stable	1	0.001999	0.009277	0	0
chr5	115531674	115532258	Stable	6	-0.00103633333333333	-0.0344475	0	1
chr2	49654570	49654963	Stable	9	0.00313633333333333	0.00236244444444444	2	1
chr15	85669674	85670729	Stable	3	-0.000864333333333334	-0.0106483333333333	0	0
chr7	128687741	128688553	Stable	5	0.003006	0.0023124	0	0
chrX	73674182	73674361	Stable	8	0.003552625	0.07494275	2	2
chr9	43330418	43330803	Stable	2	-0.006755	-0.009628	0	0
chr17	25911893	25912180	Stable	13	-0.00873146153846154	-0.151134230769231	0	6
chr10	115175504	115175932	Stable	2	-0.0004005	-0.0189115	0	0
chrX	42152087	42152325	Stable	8	0.031645625	0.00309262499999999	6	1
chrX	95166219	95166698	Stable	22	-0.00918218181818182	-0.0254507727272727	5	11
chr15	98928591	98928993	Stable	4	0.003035	0.0415075	0	0
chr18	61880187	61880648	Stable	5	-0.0027672	-0.024625	1	1
chr1	9248661	9248793	Stable	1	-0.017565	-0.005387	0	1
chr11	59525208	59525564	Stable	2	-0.0128475	-0.046847	0	1
chr2	147188066	147188457	Stable	2	0.0100215	0.010103	1	0
chr3	87508297	87508680	Stable	3	0.001972	0.00890533333333333	0	0
chr18	80236218	80236989	Stable	3	-0.001294	0.00415033333333333	0	0
chr8	70611682	70612184	Stable	2	-0.0006445	-0.006988	0	0
chr3	53165256	53165697	Stable	1	-0.001431	-0.004419	0	0
chr5	127546425	127547104	Stable	9	0.0130246666666667	-0.0164742222222222	5	0
chr10	89635040	89635321	Stable	3	-9.26666666666668e-05	0.00388	0	0
chr19	6855318	6855730	Stable	2	0.0084835	0.1036125	1	0
chr6	137612292	137612647	Stable	7	-0.0226944285714286	-0.0245097142857143	0	5
chr6	17694546	17694901	Stable	11	-0.0507273636363636	-0.124722	3	6
chr18	65810294	65810514	Stable	1	0.003164	0.016691	0	0
chr1	154861206	154861906	Stable	6	0.00655166666666667	0.0472883333333333	2	2
chr11	68531182	68531703	Stable	5	-0.0003254	0.00177	0	0
chr3	84215316	84215508	Stable	4	0.0008095	0.018612	1	0
chr12	14114855	14115079	Stable	1	0.035683	0.007587	1	0
chr13	56616013	56616143	Stable	1	0.00234	0.007456	0	0
chr2	157340200	157340661	Stable	2	0.003688	0.0491205	1	0
chr1	185493610	185494011	Stable	1	-0.002369	-0.001922	0	0
chr1	134233371	134233564	Stable	11	0.00355581818181818	0.0034500909090909	3	2
chr12	80687839	80688209	Stable	1	-0.004212	-0.012631	0	0
chr2	32361508	32361773	Stable	8	0.000133	0.020485875	0	0
chr15	76520686	76520936	Stable	11	0.00175427272727273	0.0172061818181818	0	0
chr6	4505481	4505651	Stable	1	-0.003776	0.021855	0	0
chr13	52893327	52893391	Stable	3	-0.003054	0.00478733333333333	0	0
chr1	166360113	166360632	Stable	9	-0.00338088888888889	-8.22222222222237e-05	2	2
chr1	134195989	134196429	Stable	3	0.00624666666666667	0.106333	1	0
chr19	4628867	4629113	Stable	1	-0.002362	-0.026609	0	0
chr8	92629528	92629645	Stable	1	-0.00203	-0.003705	0	0
chr3	34664218	34664604	Stable	2	-0.0173345	-0.009449	0	1
chr16	6427701	6428175	Stable	1	-0.009417	-0.025968	0	0
chr11	77872230	77872620	Stable	3	-0.00153933333333333	0.01761	0	0
chr7	35184981	35185620	Stable	1	0.004153	0.063424	0	0
chr17	45736728	45736832	Stable	5	0.0015852	0.020259	1	0
chr5	116571686	116572149	Stable	2	-0.0027835	-0.036566	0	0
chr14	47989428	47989535	Stable	1	-0.000819	0.002125	0	0
chr11	68764643	68765108	Stable	4	0.00245875	0.03405725	1	0
chr11	5855735	5856394	Stable	1	0.005235	0.047509	0	0
chr15	89104002	89104777	Stable	21	-0.00365738095238095	-0.0313654285714286	1	6
chr11	22286776	22287458	Stable	27	-0.00968911111111111	-0.031392962962963	1	9
chr19	10100808	10101007	Stable	1	-0.004302	0.012758	0	0
chr16	10298239	10298549	Stable	1	0.00217	0.002178	0	0
chr8	107294185	107294486	Stable	1	-0.001422	0.066304	0	0
chr19	46444146	46444545	Stable	2	-0.004312	-0.007995	0	0
chr11	77786210	77786581	Stable	3	0.0110653333333333	0.0710393333333333	1	0
chr2	180582576	180583036	Stable	4	-0.00223625	0.01849175	0	0
chr18	44724446	44724818	Stable	1	-0.017783	-0.00934	0	1
chr17	26638646	26638966	Stable	2	-0.002047	0.0049775	0	0
chr2	30270209	30270503	Stable	11	-0.00239254545454545	-0.0581957272727273	0	0
chr2	138281524	138281975	Stable	5	0.0213832	0.0619354	4	0
chr3	8664620	8664950	Stable	3	0.00524166666666667	0.070622	0	0
chr17	12992285	12992941	Stable	10	0.007188	0.0469018	2	2
chr6	72593481	72593670	Stable	2	0.00326	0.010415	0	0
chr4	143325681	143325992	Stable	2	0.002789	0.0028625	0	0
chr10	80264696	80264914	Stable	6	0.00495333333333333	0.128063	2	0
chr6	136518613	136519225	Stable	10	0.0006895	0.0066254	2	2
chr4	139074188	139074318	Stable	1	0.003776	0.033153	0	0
chr7	17002922	17003030	Stable	11	-0.00382009090909091	-0.011907	1	2
chr15	79830508	79830656	Stable	3	0.00283233333333333	-0.0181253333333333	0	0
chr6	17749000	17749497	Stable	20	-0.0097788	-0.0136813	6	8
chr1	127619161	127619362	Stable	1	-0.001227	-0.006977	0	0
chr19	10415634	10415751	Stable	2	0.002364	0.0363	0	0
chr4	130540085	130540282	Stable	8	-0.008374125	-0.059476125	0	5
chr16	55821712	55822639	Stable	8	0.010040875	-0.001297875	5	3
chr14	64123879	64124343	Stable	8	0.004547125	0.0289935	2	1
chr12	70968288	70968754	Stable	4	0.00789625	0.0377995	2	0
chr10	80775859	80776040	Stable	6	-0.00496766666666667	-0.130425833333333	0	1
chr12	76081704	76082246	Stable	4	0.01159775	0.00802925	2	0
chr15	74487295	74487842	Stable	1	-0.010892	-0.003162	0	1
chr1	134699269	134699775	Stable	6	0.0104911666666667	0.160337833333333	4	0
chr10	38553832	38554396	Stable	2	0.0166355	0.0532375	2	0
chr12	16157962	16158178	Stable	1	0.004153	0.008673	0	0
chr12	80101124	80101595	Stable	2	0.00054	0.0022255	0	0
chr5	124210442	124210556	Stable	1	-0.003252	-0.013238	0	0
chr1	79761316	79761865	Stable	7	0.00161271428571429	0.006555	2	1
chr2	181052268	181052466	Stable	1	-0.004164	-0.006475	0	0
chr2	31061004	31061538	Stable	7	0.00747257142857143	0.0673871428571429	2	0
chr2	55450807	55451147	Stable	1	-0.008044	-0.108494	0	0
chr6	128091260	128091898	Stable	1	0.00239	0.01712	0	0
chr9	113645638	113645752	Stable	1	0.036888	0.138993	1	0
chr11	69211434	69211758	Stable	2	-0.0012015	-0.043228	0	0
chr13	52154877	52155098	Stable	1	-0.024427	-0.059592	0	1
chr14	122463994	122464236	Stable	2	0.0081925	0.018269	1	0
chr16	9909208	9909647	Stable	6	0.0136646666666667	0.0630166666666667	4	0
chr2	65658334	65658767	Stable	12	-0.0005965	-0.0118309166666667	3	6
chr9	120496817	120496968	Stable	1	-0.001581	0.018068	0	0
chr11	75441712	75441895	Stable	1	0.004777	0.023013	0	0
chr5	134901105	134901243	Stable	1	-0.004694	-0.002295	0	0
chr9	35559365	35559712	Stable	7	-0.00170642857142857	-0.044539	0	0
chr5	129778970	129779476	Stable	3	-0.00300533333333333	-0.0133466666666667	0	0
chr17	8552369	8552850	Stable	16	-0.002372125	-0.0060403125	4	5
chr12	73708990	73709233	Stable	6	0.003616	0.000663833333333337	4	1
chr2	3816149	3816620	Stable	2	0.008573	0.0258665	1	0
chr2	129821696	129821899	Stable	1	-0.001143	-0.002895	0	0
chr2	167094672	167095050	Stable	1	-0.006482	-0.001882	0	0
chr7	79496062	79496437	Stable	5	-0.0032958	-0.0186456	0	0
chr4	105170877	105171223	Stable	1	-0.009972	-0.010386	0	0
chr7	29211395	29211832	Stable	1	-0.001281	-0.010576	0	0
chr7	35627434	35627708	Stable	1	0.010581	0.025212	1	0
chr3	62374223	62374501	Stable	1	-0.004365	-0.00086	0	0
chr10	80071074	80071547	Stable	1	-0.002482	-0.023634	0	0
chr6	140448094	140448280	Stable	2	-0.0149405	-0.0119135	0	1
chr9	77318407	77318598	Stable	1	-0.043335	-0.021277	0	1
chr2	72021862	72022265	Stable	11	0.00631318181818182	0.00979663636363636	4	1
chr10	61304195	61304387	Stable	1	-0.048244	-0.133944	0	1
chr7	110762761	110763298	Stable	3	0.0122556666666667	-0.00752333333333333	1	0
chr9	122026941	122027479	Stable	25	0.00940556	-0.00858904	13	3
chr8	24525020	24525357	Stable	1	0.003588	0.001487	0	0
chr2	93744364	93744856	Stable	2	0.010795	0.059539	1	0
chr13	67723879	67724432	Stable	10	0.0052226	0.0333802	2	0
chr9	79109733	79109877	Stable	1	0.002428	-0.007255	0	0
chr8	125389338	125389572	Stable	1	0.009895	0.079089	0	0
chr2	65685264	65685407	Stable	4	0.00079925	0.003057	1	1
chr17	45250943	45251688	Stable	2	0.018825	0.021085	1	0
chr9	86746213	86746523	Stable	1	0.001463	0.033331	0	0
chrX	73227924	73228908	Stable	20	0.00852605	0.03310705	7	6
