enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	Fold	FDR	Conc	Conc_mut	Conc_ctrl	p.value	median_distance
chr5:125081463-125081963	chr5	125081463	125081963	1.338403	7.306526	8.644929	-0.006363	-0.022208	0.022208	1	FALSE	-0.422179342797088	0.0814253082686825	7.38531457758876	7.05574853262144	7.65341857723842	0.0127060302369458	78493
chr5:125128761-125129261	chr5	125128761	125129261	0.106810000000001	12.210707	12.317517	-0.000301	0.0196816666666667	0.093649	3	FALSE	-0.344583213775493	0.197939984133412	6.88844198729157	6.5941547249362	7.13275050861068	0.0490095813473607	125791
chr5:125140081-125140581	chr5	125140081	125140581	-2.059249	10.18158	8.122331	-0.012173	-0.16137	0.16137	1	TRUE	-0.14849660052199	0.633549020815019	6.34071382545326	6.20832460393521	6.46196889590281	0.368764829618484	38888
chr5:125141045-125141545	chr5	125141045	125141545	-0.120993	15.680047	15.559054	0.000799333333333333	-0.00258266666666667	0.099438	3	TRUE	-0.205809891005465	0.524077729091898	7.16894954513987	6.93275599179223	7.37185951582118	0.257211933639879	131520
chr5:125154958-125155458	chr5	125154958	125155458	0.150193	11.504615	11.654808	0.0026985	0.0391105	0.052452	2	FALSE	-0.314903125884254	0.255762314934336	7.2567477911298	6.9805313581457	7.4884827453233	0.0738562796355978	70809
chr5:125159239-125159739	chr5	125159239	125159739	0.207173999999998	15.927218	16.134392	0.003676	0.053718	0.072209	2	TRUE	-0.250112432619667	0.341191235909899	6.81151310222159	6.60786193774398	6.9899407188895	0.12021036898107	66528
chr5:125164431-125165306	chr5	125164431	125165306	-0.774187	7.023065	6.248878	-0.002919	-0.024507	0.024507	1	FALSE	-0.378884204526989	0.150419841423352	5.37405506678484	5.06239385880157	5.63020406428383	0.0319209652602659	14350.5
chr5:125175338-125175838	chr5	125175338	125175838	-0.782401	2.537045	1.754644	-0.010172	-0.136715	0.136715	1	TRUE	-0.38294200891867	0.199647156685725	4.27193594051174	3.83361344045812	4.60765675205059	0.0496429692090582	3631
chr5:125176803-125177303	chr5	125176803	125177303	0.728776	3.520493	4.249269	0.005046	0.094412	0.094412	1	TRUE	-0.156999407789823	0.638953924809919	4.73390147260657	4.57720170632185	4.87523638842596	0.375199589845203	2166
chr5:125177647-125178147	chr5	125177647	125178147	0.880378	5.302513	6.182891	0.005305	0.108177	0.108177	1	TRUE	-0.0861847426995827	0.810574701666313	5.88697795649352	5.79631177288785	5.97228157323777	0.614331750412016	1322
chr5:125215673-125216173	chr5	125215673	125216173	-1.806401	15.083505	13.277104	-0.010783	-0.1249775	0.128028	2	TRUE	0.109120887759364	0.706432958862087	7.1430199726043	7.21468682728498	7.0676060704619	0.459262554326826	46798
chr5:125221807-125222307	chr5	125221807	125222307	-3.071288	10.256843	7.185555	-0.00911	-0.1095765	0.117564	2	TRUE	-0.00156662001369976	0.996883073736512	6.39408402157288	6.38691396099638	6.40121862376542	0.992088145148129	46798
chr5:125222682-125223182	chr5	125222682	125223182	-1.311081	8.731262	7.420181	-0.0049645	-0.057501	0.059919	2	TRUE	0.0821281099492435	0.810685567362172	5.17146413210369	5.23026528790595	5.11016416032942	0.614533233315362	46798
chr5:125266993-125267493	chr5	125266993	125267493	0.382269	2.612395	2.994664	0.002058	0.017991	0.017991	1	FALSE	-0.230479002622032	0.39940829365464	5.78223724546789	5.59035182552146	5.95157112513384	0.157104490440101	5572
chr5:125267954-125268878	chr5	125267954	125268878	0.434325	2.444441	2.878766	0.002955	0.027398	0.027398	1	FALSE	-0.20413750721328	0.491277176369649	5.40147192391434	5.21765040366386	5.56449665359716	0.228446298364136	4399
chr5:125270532-125271032	chr5	125270532	125271032	0.145682	1.311375	1.457057	0.002183	0.020315	0.020315	1	FALSE	-0.194191939381758	0.525307821055815	5.88970821339532	5.71206574783002	6.04785569126616	0.258220833392987	2033
chr5:125271462-125271962	chr5	125271462	125271962	0.0583500000000001	1.325858	1.384208	0.00092	0.007116	0.007116	1	FALSE	-0.239272421003268	0.436864175203514	5.7665803623536	5.52741355347136	5.9716794648994	0.184314932320349	1103
chr5:125273781-125274281	chr5	125273781	125274281	-0.375854	1.934526	1.558672	-0.005327	-0.059194	0.059194	1	FALSE	-0.0536314812818581	0.879963905524182	5.17224668795548	5.12628350423107	5.21679061905519	0.734705544040212	1216
chr5:125276720-125277220	chr5	125276720	125277220	-1.035639	2.833356	1.797717	-0.014822	-0.159919	0.159919	1	FALSE	-0.0807536032643494	0.816388320353519	5.4804495957734	5.39225945884974	5.56355793334999	0.624065891732264	4155
chr5:125277262-125277762	chr5	125277262	125277762	-2.165654	5.126242	2.960588	-0.03104	-0.333391	0.333391	1	FALSE	0.00550011943231054	0.990042483607856	6.26734548065594	6.26655704001506	6.2681334906451	0.97409523075587	4697
chr5:125349306-125349806	chr5	125349306	125349806	0.256994	0.411995	0.668989	0.007772	0.036569	0.036569	1	FALSE	-0.129038748868974	0.713264966092086	3.50545361841902	3.34410732021457	3.65055683061076	0.468038146344552	8462
chr5:125392884-125393384	chr5	125392884	125393384	1.105794	22.998321	24.104115	0.004309	0.018998	0.332457	9	TRUE	0.133750316406857	0.666943547342188	5.9568954006097	6.05697397048628	5.84935352389193	0.408139062435109	82679
chr5:125404932-125405432	chr5	125404932	125405432	2.071109	2.635639	4.706748	0.0104936666666667	0.102894333333333	0.154611	3	FALSE	-0.063488395140631	0.866461020710792	4.53473122335136	4.46737425633545	4.59908318572023	0.710736658016915	28939
chr5:125406222-125406722	chr5	125406222	125406722	2.855149	4.26798	7.123129	0.0143303333333333	0.141427333333333	0.213527	3	TRUE	-0.137285019979549	0.683985173551228	4.82043063071643	4.66320044090976	4.96219682785344	0.429697883630913	27649
chr5:125418542-125419042	chr5	125418542	125419042	-2.221171	8.90172	6.680549	-0.0130206	-0.1040856	0.241449	5	TRUE	-0.153348735079894	0.638774462273687	6.13365984521491	5.98774707782624	6.26616118035452	0.374820848106737	28590
chr5:125433823-125434371	chr5	125433823	125434371	0.743458	6.688114	7.431572	-0.0061265	0.017073	0.068321	4	FALSE	-0.0303354806781897	0.942607022038658	5.42904157170193	5.39341736795147	5.46380726988135	0.861696242823317	1604156
chr5:125441142-125442213	chr5	125441142	125442213	-0.0384509999999993	4.703675	4.665224	-0.002215	-0.003981	0.003981	1	FALSE	0.0265493283891228	0.94626949411728	5.33601199340703	5.35744659686369	5.31425411989963	0.870577669881944	7556.5
chr5:125465576-125466076	chr5	125465576	125466076	-0.583579	9.073777	8.490198	0.002611875	-0.015623625	0.133722	8	FALSE	-0.00675243107322832	0.98775772411302	5.65465179207494	5.64420352575086	5.66502493384735	0.968207506231077	70785.5
chr5:125475563-125476184	chr5	125475563	125476184	-1.367586	6.916989	5.549403	-0.00530666666666667	-0.02783	0.05872	3	TRUE	0.0897651170880517	0.802976948113414	5.41060694345619	5.48720185342811	5.32971636201542	0.602142168196055	41752.5
chr5:125476278-125477177	chr5	125476278	125477177	-2.261773	8.317572	6.055799	-0.0131512	-0.0331114	0.086286	5	TRUE	0.0843018314213986	0.815428803594282	4.65677192472506	4.72412902261934	4.58611535735022	0.622345689402699	55045.5
chr5:125487507-125488007	chr5	125487507	125488007	-3.263968	8.203515	4.939547	-0.0183564	-0.1133178	0.335726	5	TRUE	-0.0756902995624764	0.832597425906512	5.63531750190777	5.56839610699307	5.69927178117781	0.651845298409761	46190
chr5:125491050-125491550	chr5	125491050	125491550	-2.205928	7.199248	4.99332	-0.017867	-0.0885	0.128259	2	TRUE	-0.188720938642791	0.557853752344342	5.96034492717715	5.76516349348097	6.13223957154628	0.288576942408899	27980
chr5:125497773-125498273	chr5	125497773	125498273	0.00125500000000001	3.702714	3.703969	-0.0031715	-0.0066515	0.009095	2	FALSE	-0.0694834206620961	0.836038466938011	5.99499248596081	5.9367946085983	6.05093342861511	0.658024629089927	27980
chr5:125529120-125529620	chr5	125529120	125529620	0.206735	0.691479	0.898214	0.005963	0.03466	0.03466	1	FALSE	-0.165082271509275	0.588947362032938	5.72909410164208	5.58841433170628	5.85726652422431	0.320123228515263	2403
chr5:125532311-125532811	chr5	125532311	125532811	0.433366	0.338743	0.772109	0.020209	0.063282	0.063282	1	FALSE	-0.0621428527291393	0.863247896803262	2.41381665705715	2.23097434115256	2.57607097027718	0.704857340063052	788
chr5:12562158-12562658	chr5	12562158	12562658	0.153675	0.778256	0.931931	0.013732	0.004793	0.004793	1	FALSE	0.879426829661271	6.46209772659822e-06	5.77475774046598	6.19497793340223	5.17937366132346	1.11385721439346e-07	563005
chr5:12714825-12715325	chr5	12714825	12715325	1.659328	1.537975	3.197303	0.015227	0.004589	0.007222	2	FALSE	0.894259818860773	0.00329246688581114	3.81267728040433	4.37728528964826	2.87207242269345	0.000179207126800604	1337099
chr5:127235241-127235741	chr5	127235241	127235741	0.28761	1.273331	1.560941	0.0241115	0.034796	0.053189	2	FALSE	0.00986562143839543	0.980152397744844	6.40432052521003	6.40640058379115	6.40223746329735	0.948231327244411	174787
chr5:127241557-127242077	chr5	127241557	127242077	-3.027951	5.081521	2.05357	-0.015475	-0.05957	0.05957	1	TRUE	-0.209698469128745	0.463818735267313	6.32981905333795	6.14363609873617	6.49469787071189	0.205494920809447	336932
chr5:127290699-127291199	chr5	127290699	127291199	-8.874165	19.707269	10.833104	-0.0161218571428571	-0.0766272857142857	0.398635	7	TRUE	0.0968246011488857	0.739440859115376	7.32225614787073	7.38667699187741	7.25482371099726	0.503685352389912	341948
chr5:127305300-127306206	chr5	127305300	127306206	-5.754795	12.270596	6.515801	-0.014034	-0.1256235	0.172661	2	TRUE	0.189638729333791	0.52077147808544	5.88762459433355	6.02742480701692	5.73280946233459	0.254278684485564	168471
chr5:127313602-127314102	chr5	127313602	127314102	-5.422881	10.481576	5.058695	-0.0232025	-0.1276055	0.245873	2	FALSE	0.393986341301769	0.121723160168804	6.48903338489032	6.74549312738746	6.17691144512852	0.0230387070013156	595635
chr5:127347393-127347893	chr5	127347393	127347893	-1.528376	3.589869	2.061493	-0.0124	-0.098526	0.098526	1	FALSE	0.464058011323416	0.0443451872539772	5.78853223518871	6.06837720088893	5.44101522019176	0.0053321055062223	105836
chr5:127349694-127350194	chr5	127349694	127350194	-2.995048	5.285988	2.29094	-0.023804	-0.161665	0.161665	1	FALSE	0.0837586028643907	0.814390954694897	4.67029858904928	4.7358968113859	4.60157499420671	0.620183490619787	108137
chr5:127355962-127356462	chr5	127355962	127356462	-2.128839	3.972728	1.843889	-0.011445	-0.086791	0.086791	1	FALSE	0.186528198567131	0.513561886019281	6.3884291243736	6.5255117304941	6.2369403190912	0.24790387504271	114405
chr5:127379323-127379823	chr5	127379323	127379823	-2.811731	5.182145	2.370414	-0.009821	-0.08374	0.08374	1	FALSE	0.0754324939483199	0.823210574655462	6.33048815776544	6.38374457120443	6.27519020555373	0.635923671212449	137766
chr5:127436795-127437295	chr5	127436795	127437295	-5.611419	13.323425	7.712006	-0.0148033333333333	-0.0599411666666667	0.111595	6	TRUE	-0.493203318858684	0.047410458455748	7.14543300594275	6.75310061954488	7.45356450960894	0.00587111816726019	195545
chr5:127516007-127516507	chr5	127516007	127516507	-1.156515	3.534376	2.377861	-0.00845	-0.039429	0.039429	1	FALSE	-0.0642614161657492	0.861160184626002	5.80093580761139	5.74794664617059	5.85204747049673	0.701258516642156	62492
chr5:127522758-127523258	chr5	127522758	127523258	-0.170827	1.300042	1.129215	0.004183	0.005126	0.005126	1	FALSE	0.126028716878266	0.669716329527709	5.88657220937768	5.96312484251588	5.80572877958208	0.411585318669957	55741
chr5:127546387-127547282	chr5	127546387	127547282	0.630637999999998	31.397424	32.028062	0.0130246666666667	-0.0164742222222222	0.258261	9	TRUE	0.0620159817816529	0.849923232648917	6.94558896367977	6.98394335240321	6.90618700108304	0.681062587023746	886242.5
chr5:127564834-127565334	chr5	127564834	127565334	-0.923806	1.39341	0.469604	-0.018889	-0.070099	0.070099	1	FALSE	0.156992857576248	0.637172432873895	4.07283919372997	4.21032068649524	3.92086302658709	0.372775710840844	13665
chr5:127597556-127598056	chr5	127597556	127598056	0.574444	1.816877	2.391321	0.00772166666666667	0.0190723333333333	0.020514	3	FALSE	0.0404353881326665	0.917781103037155	4.20321656924629	4.23157533399003	4.17428916570302	0.810068261528973	34455
chr5:127610710-127611210	chr5	127610710	127611210	0.0662670000000003	2.188331	2.254598	0.008269	0.0195705	0.019599	2	FALSE	-0.0592495635657315	0.880330143191102	3.74440262327264	3.6926419695865	3.79437036124087	0.735487995699872	21619
chr5:127617096-127617596	chr5	127617096	127617596	0.933641000000001	8.63877	9.572411	0.014265125	0.0187915	0.044027	8	FALSE	0.0285421446099317	0.94626949411728	5.33587338786289	5.36933238905192	5.30161994392607	0.870630968467314	595635
chr5:127632011-127633147	chr5	127632011	127633147	0.0541589999999994	5.473944	5.528103	0.000396333333333333	0.00511666666666667	0.012918	3	TRUE	-0.0352922264903833	0.931478038860695	5.32140996152144	5.27940668871856	5.36222484973123	0.838888760980257	800498
chr5:128407550-128408050	chr5	128407550	128408050	1.032956	0.758714	1.79167	0.019192	0.0238065	0.027453	2	FALSE	-0.193051237688097	0.544241564370562	5.67765778774168	5.46579508354477	5.86235483452113	0.275594324775699	30946
chr5:128436904-128437404	chr5	128436904	128437404	0.360123	0.275791	0.635914	0.0385765	0.0487695	0.053858	2	FALSE	-0.128611990878671	0.713201395509504	4.41837603828992	4.26238119806742	4.55913734157991	0.467797018474957	5669
chr5:128439782-128440282	chr5	128439782	128440282	0.180271	0.434493	0.614764	0.007705	0.017419	0.024289	2	FALSE	-0.340221076659986	0.255194057746618	4.72485606838899	4.37066139751681	5.00900745245205	0.0734986738264777	5669
chr5:128443143-128443643	chr5	128443143	128443643	0.125031	0.668894	0.793925	-0.003872	0.008241	0.014861	2	FALSE	-0.348156113446778	0.249322809848148	3.90745635488031	3.4958871989367	4.22729943438618	0.0707609497682928	5669
chr5:128513299-128513799	chr5	128513299	128513799	0.310721	1.407299	1.71802	0.006872	0.009956	0.009956	1	FALSE	-0.430748728228799	0.124946393856397	4.86598939128003	4.42465662545109	5.20346762874549	0.0240129253348748	69134
chr5:128877447-128877947	chr5	128877447	128877947	1.128967	2.968182	4.097149	0.004007	0.013679	0.013679	1	FALSE	-0.414227409884313	0.104767589460398	7.07659336783058	6.73857806536311	7.35025377671342	0.0183512144972951	75789
chr5:128935276-128935776	chr5	128935276	128935776	0.163541	0.494886	0.658427	0.001948	0.00924	0.00924	1	FALSE	-0.452924230935673	0.10429626790627	4.54319146908477	4.12717760791254	4.86570506409824	0.018225766590556	17960
chr5:128981495-128981995	chr5	128981495	128981995	0.299253	0.931689	1.230942	0.001464	0.008894	0.008894	1	FALSE	-0.153284406134607	0.587303507620662	5.56470834258266	5.44378609905845	5.67627441074785	0.31822975763136	28259
chr5:129008277-129008824	chr5	129008277	129008824	-3.733891	3.733891	0	-0.013536	-0.0147723333333333	0.024456	3	FALSE	-0.121513378796099	0.721560371740673	5.35548868517	5.23254720807895	5.46877123168843	0.479023735684782	55064.5
chr5:129019814-129020318	chr5	129019814	129020318	-9.826202	9.826202	0	-0.0036914	0.0128618	0.055867	5	TRUE	-0.0715738249667147	0.850747643673707	5.2058244040139	5.09671831844332	5.30725615414475	0.682541600057834	76683
chr5:129256125-129256625	chr5	129256125	129256625	-7.712798	7.712798	0	-0.004997	0.002871	0.036804	7	FALSE	-0.104727074273991	0.773450934094532	7.00280284402048	6.87153315175788	7.12311821094599	0.555642751385679	302889
chr5:129361577-129362077	chr5	129361577	129362077	-7.82191	7.82191	0	0.004462	0.012258	0.050186	3	FALSE	0.303002704034945	0.279927145953816	5.92956114136932	6.15664785117036	5.65992896439902	0.0861110615982164	139393
chr5:129390935-129391435	chr5	129390935	129391435	-23.145195	23.145195	0	-0.023006375	-0.083353875	0.225567	8	TRUE	0.264199768573709	0.32804373256706	7.16664198714968	7.35249633071915	6.95325444103501	0.112632032664305	286675
chr5:129393820-129394320	chr5	129393820	129394320	-5.299726	9.659192	4.359466	-0.0286946666666667	-0.161115333333333	0.186842	3	TRUE	0.152262183451563	0.638182410663119	5.55011918107327	5.67957550695948	5.40789098250734	0.374115457550038	107150
chr5:129449837-129450337	chr5	129449837	129450337	-1.598046	3.07556	1.477514	-0.011483	-0.058437	0.058437	1	TRUE	0.368120494784847	0.21627428109407	5.03293733792944	5.33359860606987	4.65266238711334	0.0564369661643557	51133
chr5:129458511-129459011	chr5	129458511	129459011	-0.351413	2.610871	2.259458	-0.00597	-0.033177	0.033177	1	FALSE	0.245141445449227	0.398361895150529	4.74556476866298	4.9367512154141	4.52511489770062	0.156286045570318	42459
chr5:129518120-129518620	chr5	129518120	129518620	0.286682	2.215392	2.502074	0.005461	0.018769	0.018769	1	TRUE	-0.313105009003202	0.29709180463732	3.78305245039664	3.47919460755308	4.0339130415256	0.0952441502055744	17150
chr5:129518700-129519200	chr5	129518700	129519200	-5.861792	5.861792	0	-0.012105	-0.01735	0.042822	3	TRUE	-0.154669699627004	0.641309864245342	5.36719142749368	5.21832748690306	5.50212146320646	0.377744189853137	65218
chr5:129534401-129534901	chr5	129534401	129534901	0.40815	2.874313	3.282463	0.004709	0.016909	0.016909	1	FALSE	-0.243615831953931	0.431910319327426	2.52324999675939	2.10876211005867	2.84484822356855	0.180412742924468	33431
chr5:129583693-129584418	chr5	129583693	129584418	-9.764412	9.764412	0	-0.00546566666666667	-0.00153816666666667	0.068506	6	TRUE	-0.0419336153469903	0.913868279724333	6.60266130448309	6.55901639514878	6.64502453193387	0.801579259468352	353900.5
chr5:129585906-129586881	chr5	129585906	129586881	4.028495	5.256738	9.285233	0.034408	0.216418333333333	0.500972	3	TRUE	-0.38257126517826	0.123651972047795	6.94580711813902	6.64513068155886	7.19449781915283	0.0236241503466656	85173.5
chr5:129715246-129715796	chr5	129715246	129715796	0.169009999999999	6.44786	6.61687	0.007279	0.028678	0.029506	2	FALSE	0.0182165851170856	0.966982894643818	5.10777500251805	5.12228813112516	5.09311439079781	0.916483906611298	27481.5
chr5:129724812-129725676	chr5	129724812	129725676	0.958580000000001	8.458533	9.417113	0.0021382	0.0051174	0.095379	5	FALSE	-0.0163804363978086	0.970896061401442	3.37478562943708	3.37289225901491	3.37667651828593	0.925804300623452	61753
