chr	start	end	enhancer_class	n_loops	mean_loop_distance	n_promoter_loops
chr4	118015684	118016077	Stable	0	NA	0
chr11	5967033	5967107	Stable	0	NA	0
chr4	136180085	136180767	Stable	0	NA	0
chr8	125116773	125116912	Stable	2	4e+05	0
chr7	133032495	133032972	Stable	7	404285.714285714	2
chr6	114078632	114078826	Stable	5	322000	1
chr3	105674727	105674877	Stable	3	391666.666666667	1
chr4	98395650	98396250	Stable	4	465000	2
chr15	27937193	27937276	Stable	0	NA	0
chr19	4195055	4195570	Stable	0	NA	0
chr2	10153453	10153642	Stable	0	NA	0
chr8	120309371	120309654	Stable	0	NA	0
chr7	134491356	134491506	Stable	0	NA	0
chr4	63181659	63181961	Stable	1	135000	0
chr11	70822196	70822473	Stable	0	NA	0
chr6	54046345	54046726	Stable	2	95000	0
chr3	88623082	88623250	Stable	0	NA	0
chr16	28752654	28752972	Stable	1	160000	0
chr11	4772979	4773155	Stable	3	286666.666666667	0
chr10	24320395	24320549	Stable	0	NA	0
chr12	112947461	112947570	Stable	1	70000	1
chr11	113292233	113292356	Stable	10	618000	4
chr9	34986229	34986404	Stable	0	NA	0
chr5	64289342	64289529	Stable	1	525000	1
chr8	125935772	125936016	Stable	6	720833.333333333	4
chr8	79145247	79145513	Stable	0	NA	0
chr12	86793956	86794074	Stable	1	125000	0
chr6	86230322	86230558	Stable	0	NA	0
chrX	136139482	136139618	Stable	1	1e+05	1
chr16	96721256	96721628	Stable	0	NA	0
chr17	78603669	78603896	Stable	3	1170000	2
chr2	38041087	38041208	Stable	0	NA	0
chr5	129846740	129847101	Stable	0	NA	0
chr4	151948906	151949366	Stable	0	NA	0
chr12	8339663	8339886	Stable	0	NA	0
chr2	165967770	165967970	Stable	2	512500	0
chr16	96696037	96696151	Stable	1	6e+05	0
chr1	155243969	155244042	Stable	1	450000	0
chr5	120410143	120410347	Stable	0	NA	0
chr2	165992452	165992931	Stable	4	560000	1
chr12	85473406	85473974	Stable	1	1e+05	1
chr9	121857381	121858126	Stable	1	4e+05	0
chr9	60794245	60794553	Stable	0	NA	0
chr17	83866728	83866832	Stable	3	650000	2
chr17	5887435	5887608	Stable	3	331666.666666667	3
chr9	43284295	43284571	Stable	5	188000	0
chr19	42217344	42217680	Stable	2	142500	1
chr4	62524884	62525543	Stable	1	425000	1
chr17	17374000	17374683	Stable	7	768571.428571429	5
chr5	144704155	144704356	Stable	0	NA	0
chr5	37274044	37274154	Stable	0	NA	0
chr15	86239943	86240115	Stable	16	1238750	2
chr11	93996817	93996939	Stable	1	45000	0
chr14	64299974	64300197	Stable	1	1e+05	0
chr3	59344183	59344385	Stable	2	232500	1
chrX	9662390	9663207	Stable	1	550000	1
chr11	69614086	69614186	Stable	1	2e+05	1
chr10	84778073	84778301	Stable	0	NA	0
chr11	77821792	77821959	Stable	5	247000	4
chr4	143350455	143350730	Stable	0	NA	0
chr18	35898841	35899511	Stable	1	35000	0
chr17	87050602	87050730	Stable	0	NA	0
chr6	82237798	82237966	Stable	0	NA	0
chr15	12371256	12371433	Stable	5	272000	0
chr3	59118383	59118568	Stable	2	812500	1
chr11	75213406	75213492	Stable	0	NA	0
chr6	55402166	55402257	Stable	1	925000	0
chr2	26132781	26133501	Stable	2	2e+05	1
chr1	132505267	132505388	Stable	2	162500	1
chr18	34506419	34506605	Stable	1	175000	1
chr5	49306901	49307059	Stable	0	NA	0
chr18	73703693	73704299	Stable	1	50000	1
chr7	139212883	139213529	Stable	4	230000	2
chr8	124653841	124653991	Stable	0	NA	0
chr1	55618717	55619232	Stable	0	NA	0
chr2	28563958	28564115	Stable	0	NA	0
chr15	79093201	79093345	Stable	1	50000	1
chr4	154011641	154012065	Stable	1	40000	1
chr3	36495533	36495754	Stable	2	277500	1
chr6	140715132	140715341	Stable	4	870000	2
chr14	101507152	101507430	Stable	0	NA	0
chr15	78869868	78870037	Stable	1	50000	0
chr8	112191774	112192227	Stable	0	NA	0
chr7	79594951	79595190	Stable	3	81666.6666666667	1
chr1	180434088	180434495	Stable	4	195000	2
chr2	32857719	32857889	Stable	2	120000	2
chr18	14202135	14202397	Stable	0	NA	0
chr9	96888715	96888847	Stable	2	430000	0
chrX	73524736	73525448	Stable	0	NA	0
chr18	8693877	8694583	Stable	0	NA	0
chr7	97447230	97447471	Stable	0	NA	0
chr3	88494978	88495096	Stable	0	NA	0
chr5	69591867	69592452	Stable	0	NA	0
chr1	112380021	112380188	Stable	2	397500	0
chrX	7878043	7878514	Stable	1	35000	1
chr19	5485828	5486089	Stable	1	80000	0
chr17	44078674	44079144	Stable	3	253333.333333333	1
chr4	132049170	132049403	Stable	1	50000	0
chr1	153535742	153536039	Stable	0	NA	0
chr2	37802768	37803083	Stable	0	NA	0
chr17	37050550	37050778	Stable	3	383333.333333333	1
chr6	32397115	32397705	Stable	5	106000	1
chr2	73657306	73657368	Stable	0	NA	0
chr3	153385677	153385779	Stable	0	NA	0
chr5	124629142	124629290	Stable	0	NA	0
chr2	52176463	52177510	Stable	2	60000	0
chr6	63256942	63257766	Stable	3	23966666.6666667	1
chr6	119907747	119907889	Stable	2	275000	1
chr10	58644242	58644661	Stable	0	NA	0
chr9	69071515	69071848	Stable	0	NA	0
chr2	131995816	131996074	Stable	2	375000	1
chr2	128127297	128127656	Stable	4	222500	0
chr12	80861938	80862293	Stable	1	65000	0
chr16	20642317	20642475	Stable	3	125000	3
chr3	54797205	54797482	Stable	0	NA	0
chr11	102604106	102604420	Stable	0	NA	0
chr2	141231129	141231212	Stable	0	NA	0
chr4	43711933	43712112	Stable	4	123750	2
chr11	72488778	72489039	Stable	0	NA	0
chr8	121909883	121909983	Stable	1	50000	1
chr13	69739461	69740649	Stable	7	225000	3
chr11	108930847	108930943	Stable	4	331250	1
chr16	89897027	89897288	Stable	4	67500	0
chr13	45089914	45090088	Stable	0	NA	0
chr3	122074021	122074622	Stable	1	95000	0
chr15	31883652	31883772	Stable	0	NA	0
chr9	56994682	56994810	Stable	0	NA	0
chr16	30065132	30065358	Stable	3	210000	0
chr1	135513657	135513670	Stable	0	NA	0
chr3	89953534	89953692	Stable	2	85000	1
chr1	185203788	185204540	Stable	1	150000	0
chr5	120167945	120168347	Stable	3	253333.333333333	2
chr12	76821838	76822434	Stable	2	117500	1
chr3	88331433	88331539	Stable	0	NA	0
chr17	37028593	37029100	Stable	7	7230714.28571429	7
chr12	80549769	80549921	Stable	0	NA	0
chr8	111090237	111090338	Stable	2	242500	1
chr3	40744875	40745636	Stable	2	140000	1
chr12	105356893	105357061	Stable	0	NA	0
chr15	66904408	66904689	Stable	6	625000	1
chr1	37864540	37864800	Stable	3	2e+05	2
chr12	90085995	90086314	Stable	8	343125	0
chr11	117963298	117963762	Stable	1	1e+05	1
chr10	13966252	13966360	Stable	13	225384.615384615	4
chr2	103118394	103118613	Stable	0	NA	0
chr19	7311372	7311669	Stable	1	35000	0
chr9	88482936	88483202	Stable	4	95000	3
chr7	64578273	64578447	Stable	0	NA	0
chr3	88449660	88450018	Stable	0	NA	0
chr18	62935939	62936171	Stable	0	NA	0
chr2	165223902	165224092	Stable	1	70000	0
chr5	123076100	123076717	Stable	0	NA	0
chr9	110732664	110732883	Stable	2	87500	1
chr11	72224986	72225148	Stable	6	376666.666666667	4
chr8	41358073	41358176	Stable	2	2575000	1
chr10	106681462	106681775	Stable	0	NA	0
chr1	168380232	168380740	Stable	0	NA	0
chr7	131899458	131899630	Stable	9	555000	2
chr10	56921311	56921613	Stable	0	NA	0
chr4	65605554	65605713	Stable	1	795000	1
chr10	91236924	91237082	Stable	1	70000	0
chr16	11691909	11692079	Stable	2	375000	0
chr3	88526163	88526514	Stable	2	85000	0
chr11	94327029	94327340	Stable	1	90000	0
chr4	129584982	129585501	Stable	0	NA	0
chr4	153585922	153586118	Stable	0	NA	0
chr8	126045804	126045935	Stable	0	NA	0
chr11	120086487	120087097	Stable	2	105000	1
chr5	52580435	52580753	Stable	0	NA	0
chr2	181864002	181864524	Stable	3	196666.666666667	1
chr1	37410300	37410431	Stable	2	387500	0
chr17	83896849	83897009	Stable	1	5e+05	0
chr1	9621534	9621731	Stable	1	70000	1
chr16	30552967	30553333	Stable	0	NA	0
chr10	41500995	41501305	Stable	6	569166.666666667	3
chr14	55177370	55177542	Stable	0	NA	0
chr9	95750090	95750561	Stable	1	95000	1
chr2	92422847	92423000	Stable	1	1850000	0
chr3	151437831	151437989	Stable	0	NA	0
chr4	43520042	43520311	Stable	0	NA	0
chr18	74016920	74017003	Stable	0	NA	0
chr5	65492443	65493175	Stable	5	135000	5
chr12	38780153	38781160	Stable	11	612272.727272727	1
chr5	139015293	139015444	Stable	0	NA	0
chr9	121044255	121044372	Stable	0	NA	0
chr16	30388652	30388979	Stable	2	412500	1
chr13	23518050	23518150	Stable	11	1653181.81818182	5
chr12	21525664	21525863	Stable	3	83333.3333333333	1
chr1	175372673	175373019	Stable	0	NA	0
chr8	91551997	91552555	Stable	2	172500	1
chr16	90925619	90925729	Stable	1	125000	1
chr17	28522608	28523490	Stable	2	155000	1
chr19	32501580	32501730	Stable	3	583333.333333333	0
chr11	95751111	95751274	Stable	2	145000	0
chr8	70469405	70469698	Stable	0	NA	0
chr11	116198582	116199441	Stable	1	60000	1
chr14	47568097	47568675	Stable	2	887500	2
chr4	130054852	130055327	Stable	0	NA	0
chr6	47830140	47830982	Stable	0	NA	0
chr11	32217003	32217126	Stable	0	NA	0
chr2	5714352	5715338	Stable	2	147500	0
chr5	72914282	72914996	Stable	2	362500	2
chr16	10640164	10640306	Stable	2	137500	1
chr6	119224952	119224999	Stable	6	157500	1
chr19	10243073	10243211	Stable	1	750000	1
chr2	156457498	156457598	Stable	0	NA	0
chr3	101588330	101588450	Stable	3	250000	2
chr4	149966385	149966544	Stable	1	125000	1
chr17	83938688	83939252	Stable	0	NA	0
chr12	24754746	24755020	Stable	0	NA	0
chr5	24874164	24874625	Stable	1	35000	0
chr10	13192761	13193320	Stable	3	195000	1
chr14	21534530	21534667	Stable	0	NA	0
chr14	48139479	48139811	Stable	3	336666.666666667	1
chr6	128265364	128265414	Stable	0	NA	0
chr19	26467512	26467640	Stable	0	NA	0
chr7	25306490	25306620	Stable	0	NA	0
chr11	8558335	8558621	Stable	0	NA	0
chr14	122885597	122886472	Stable	4	417500	2
chr16	91328862	91329302	Stable	0	NA	0
chr4	128693379	128693418	Stable	0	NA	0
chr6	71149664	71149828	Stable	2	337500	1
chr3	88207099	88207378	Stable	0	NA	0
chr15	40453377	40453474	Stable	0	NA	0
chr1	63181112	63181329	Stable	3	295000	2
chr16	85038779	85039154	Stable	0	NA	0
chr10	93577601	93577756	Stable	5	485000	3
chr6	81965545	81966053	Stable	1	8700000	0
chr6	112880213	112880612	Stable	0	NA	0
chr2	92423727	92424056	Stable	1	1850000	0
chr3	10342453	10342657	Stable	7	3239285.71428571	5
chr7	80357211	80357447	Stable	0	NA	0
chr5	110497621	110497845	Stable	2	145000	0
chr4	106708542	106708692	Stable	3	211666.666666667	1
chr2	63702441	63702670	Stable	1	1150000	0
chr8	10102319	10102497	Stable	0	NA	0
chr2	113848506	113849075	Stable	7	1547857.14285714	5
chr1	186749043	186749610	Stable	0	NA	0
chr2	26272672	26272799	Stable	8	280625	3
chr4	117849527	117849912	Stable	3	266666.666666667	2
chr11	60294382	60294522	Stable	5	151000	2
chr1	159392711	159392986	Stable	5	533000	1
chr1	75370084	75370622	Stable	0	NA	0
chr11	70935394	70935485	Stable	0	NA	0
chr14	63581443	63581565	Stable	0	NA	0
chr11	69632431	69632993	Stable	0	NA	0
chr7	65450249	65450517	Stable	0	NA	0
chr3	87998887	87999019	Stable	1	275000	1
chr9	63844123	63844422	Stable	6	451666.666666667	1
chr18	73931948	73932378	Stable	5	333000	4
chr4	59806685	59806827	Stable	4	1106250	1
chrX	155338342	155338635	Stable	0	NA	0
chr9	13681597	13682040	Stable	0	NA	0
chr8	79399161	79399618	Stable	10	487000	6
chr8	11815345	11815467	Stable	0	NA	0
chr1	166002727	166003579	Stable	6	422500	6
chr7	101837901	101838516	Stable	2	3e+05	2
chr4	34550295	34550839	Stable	4	546250	0
chr4	47092204	47092384	Stable	0	NA	0
chr13	30692031	30692149	Stable	0	NA	0
chr15	90215061	90215180	Stable	3	688333.333333333	1
chr8	60951382	60951544	Stable	1	3e+06	0
chr9	44493092	44493450	Stable	1	125000	1
chr6	116007935	116008097	Stable	1	1e+05	0
chr7	112180234	112180448	Stable	3	126666.666666667	0
chr17	35219630	35219762	Stable	0	NA	0
chr9	117018855	117019171	Stable	0	NA	0
chr7	28338549	28338971	Stable	1	60000	1
chr3	68581684	68581879	Stable	3	6341666.66666667	1
chr9	14336854	14337368	Stable	2	255000	1
chr2	92667868	92668080	Stable	0	NA	0
chr2	143914728	143915824	Stable	1	1e+05	1
chr9	20830840	20831249	Stable	4	185000	4
chr5	20881959	20882700	Stable	5	921000	3
chr15	59549300	59549393	Stable	0	NA	0
chr2	18046819	18046983	Stable	7	577857.142857143	2
chr8	70873379	70873973	Stable	0	NA	0
chr7	38107612	38108146	Stable	0	NA	0
chr5	97111271	97111377	Stable	6	1127500	3
chr5	112635917	112636097	Stable	0	NA	0
chr15	27943536	27944057	Stable	2	62500	0
chr4	120092100	120092237	Stable	0	NA	0
chr4	149955278	149955514	Stable	4	155000	1
chr7	64872625	64873197	Stable	0	NA	0
chr1	178798384	178798720	Stable	0	NA	0
chr14	36952292	36952548	Stable	2	2045000	1
chr6	94464466	94464866	Stable	3	201666.666666667	1
chr2	92427874	92428222	Stable	2	3e+05	1
chr1	134210293	134210390	Stable	0	NA	0
chr5	116443443	116444045	Stable	2	372500	0
chr12	11809578	11809701	Stable	0	NA	0
chr5	92804466	92804622	Stable	0	NA	0
chr3	96108433	96108594	Stable	0	NA	0
chr18	75724275	75724571	Stable	1	575000	0
chr11	58168186	58168657	Stable	3	186666.666666667	3
chr6	77185837	77186121	Stable	0	NA	0
chr10	92243051	92243313	Stable	0	NA	0
chr7	99500300	99500489	Stable	2	182500	1
chr1	39947735	39948006	Stable	1	175000	0
chr11	51821004	51821113	Stable	3	408333.333333333	1
chr7	4556682	4557147	Stable	6	233333.333333333	4
chr17	13825487	13825831	Stable	2	375000	1
chr7	43465437	43466010	Stable	1	45000	0
chr5	118066889	118067071	Stable	2	50000	1
chr2	33973404	33973730	Stable	6	258333.333333333	0
chr10	115471158	115471292	Stable	1	110000	1
chr14	30587154	30587375	Stable	1	1e+05	0
chr7	44312009	44312449	Stable	0	NA	0
chr12	100604676	100604811	Stable	3	153333.333333333	1
chr19	47266328	47266784	Stable	2	80000	1
chr10	20723403	20723430	Stable	0	NA	0
chrX	140600812	140600978	Stable	2	117500	0
chr11	116843198	116843868	Stable	0	NA	0
chr3	157717504	157717789	Stable	3	2816666.66666667	0
chr11	95040504	95040848	Stable	4	67500	3
chr6	135167748	135168313	Stable	0	NA	0
chr2	52289033	52289042	Stable	0	NA	0
chr10	75104193	75104295	Stable	1	40000	1
chr14	56375862	56376176	Stable	6	370833.333333333	3
chr4	87014139	87014363	Stable	0	NA	0
chr16	28898391	28898440	Stable	1	50000	0
chr3	146812520	146812725	Stable	4	117500	2
chr16	17647699	17647864	Stable	3	365000	1
chr15	98153819	98153943	Stable	3	120000	2
chr12	98746771	98747307	Stable	0	NA	0
chr5	135264154	135264463	Stable	0	NA	0
chr9	57158002	57158495	Stable	1	280000	1
chr9	21602035	21602285	Stable	3	240000	1
chr9	66511473	66512662	Stable	6	205833.333333333	3
chr9	73091875	73091998	Stable	4	157500	2
chr7	100520778	100520939	Stable	4	235000	3
chr6	39377372	39377832	Stable	0	NA	0
chr7	132760014	132760259	Stable	1	40000	0
chr2	93014565	93014686	Stable	0	NA	0
chr12	100402340	100402614	Stable	0	NA	0
chr14	50895938	50896344	Stable	3	98333.3333333333	2
chr19	40556470	40556656	Stable	0	NA	0
chr9	120149307	120149397	Stable	1	425000	1
chr15	66239736	66239745	Stable	2	55000	1
chr18	78036260	78036383	Stable	0	NA	0
chrX	53643451	53643893	Stable	0	NA	0
chr6	13677877	13678348	Stable	2	110000	2
chr19	24016786	24017308	Stable	0	NA	0
chr18	24335301	24335450	Stable	0	NA	0
chr17	35634173	35634378	Stable	1	90000	0
chr6	63381118	63381462	Stable	0	NA	0
chr11	61697257	61697383	Stable	0	NA	0
chr14	63872463	63872686	Stable	1	170000	0
chr10	80557430	80557533	Stable	2	125000	2
chr13	58111473	58111613	Stable	2	90000	0
chr5	122300260	122300548	Stable	0	NA	0
chr11	115483872	115483978	Stable	4	121250	4
chr2	32846941	32847634	Stable	0	NA	0
chr17	67007093	67007333	Stable	0	NA	0
chr3	103649835	103650292	Stable	0	NA	0
chr10	80566427	80566607	Stable	2	125000	2
chr1	172202202	172202583	Stable	3	440000	2
chr9	45418389	45418505	Stable	3	201666.666666667	0
chr11	104139058	104139414	Stable	0	NA	0
chr15	50890377	50890614	Stable	4	1162500	3
chr3	130649601	130649807	Stable	0	NA	0
chr2	20955528	20955655	Stable	2	537500	1
chr1	191416651	191416941	Stable	0	NA	0
chr4	82884568	82884981	Stable	0	NA	0
chr18	66002356	66002857	Stable	0	NA	0
chr16	34102796	34103075	Stable	3	408333.333333333	0
chr13	36612797	36612987	Stable	0	NA	0
chr13	54948735	54949300	Stable	2	90000	1
chr1	65010252	65010410	Stable	3	685000	1
chr6	55009739	55010197	Stable	1	150000	0
chr1	183657195	183657291	Stable	2	477500	1
chr2	32589352	32589684	Stable	1	1e+05	0
chr10	126845336	126845862	Stable	0	NA	0
chr16	38476440	38476608	Stable	1	5e+05	0
chr19	44726172	44726314	Stable	0	NA	0
chr18	53723962	53724465	Stable	0	NA	0
chr14	39317518	39317717	Stable	0	NA	0
chr10	13682657	13682808	Stable	0	NA	0
chr3	31094571	31095093	Stable	5	228000	3
chr6	117173946	117174289	Stable	4	538750	1
chr3	108415937	108416164	Stable	1	5e+05	1
chr11	114883483	114883624	Stable	1	270000	0
chr11	53456573	53456717	Stable	3	350000	1
chrX	47892186	47892291	Stable	0	NA	0
chr17	80289924	80290466	Stable	3	205000	1
chr5	33589579	33589768	Stable	3	230000	2
chr1	87614620	87614773	Stable	1	125000	0
chr2	24962318	24962791	Stable	0	NA	0
chr13	55371283	55371670	Stable	0	NA	0
chr8	96680788	96680964	Stable	0	NA	0
chr17	27600921	27601212	Stable	0	NA	0
chr4	83417318	83417971	Stable	3	110000	1
chr2	48830596	48830763	Stable	0	NA	0
chr3	97158574	97159386	Stable	0	NA	0
chr11	97050688	97051028	Stable	2	187500	2
chr6	30375931	30376112	Stable	0	NA	0
chr6	112210544	112210777	Stable	2	212500	1
chr1	39943087	39943233	Stable	1	175000	0
chr9	35144628	35144766	Stable	0	NA	0
chr17	4993876	4994403	Stable	6	395833.333333333	2
chr8	23011436	23011675	Stable	0	NA	0
chr9	62470509	62470662	Stable	3	98333.3333333333	1
chr6	5443337	5443441	Stable	0	NA	0
chr2	31256677	31257449	Stable	1	2e+05	0
chr9	61851732	61851928	Stable	1	825000	1
chr14	103679558	103679842	Stable	4	425000	3
chr3	37875418	37876001	Stable	0	NA	0
chr5	5514283	5515060	Stable	5	1661000	2
chr11	8653833	8654368	Stable	1	225000	0
chr5	131788141	131788409	Stable	0	NA	0
chr12	24675505	24675646	Stable	1	225000	0
chr2	179977811	179977915	Stable	3	53333.3333333333	2
chr10	105573994	105574119	Stable	8	287500	1
chr2	38658387	38658765	Stable	3	605000	0
chr3	55817160	55817248	Stable	0	NA	0
chr11	59937797	59937968	Stable	0	NA	0
chr10	71237877	71238380	Stable	4	558750	3
chr7	91457300	91457514	Stable	4	603750	0
chr8	104388033	104388149	Stable	0	NA	0
chr10	89056014	89056138	Stable	0	NA	0
chr4	99380118	99380228	Stable	0	NA	0
chr8	39357300	39357444	Stable	0	NA	0
chr7	67034371	67034459	Stable	0	NA	0
chr3	21824268	21824672	Stable	0	NA	0
chr2	108877286	108877422	Stable	2	810000	0
chr3	31902490	31902723	Stable	0	NA	0
chr10	77515596	77516116	Stable	6	229166.666666667	2
chr7	105554104	105554817	Stable	4	176250	4
chr2	32775355	32775837	Stable	2	112500	0
chr9	26283176	26283396	Stable	0	NA	0
chr2	157921620	157921792	Stable	3	325000	0
chr10	80412599	80412756	Stable	0	NA	0
chr13	24985606	24985756	Stable	1	50000	1
chr11	70815884	70816072	Stable	0	NA	0
chr2	155729198	155729574	Stable	1	2e+05	1
chr17	83861401	83861953	Stable	3	650000	2
chr17	12839507	12839882	Stable	0	NA	0
chr15	79347359	79347631	Stable	0	NA	0
chr2	150816930	150817293	Stable	1	2e+05	0
chr5	114774360	114774961	Stable	3	266666.666666667	1
chr2	62115437	62115657	Stable	0	NA	0
chrX	95195667	95196073	Stable	0	NA	0
chr10	69326586	69326790	Stable	0	NA	0
chr6	83172484	83172891	Stable	2	262500	2
chr19	48700082	48700375	Stable	0	NA	0
chr11	98294543	98295055	Stable	1	40000	0
chr9	83834223	83834751	Stable	0	NA	0
chr2	106974145	106974697	Stable	5	1040000	1
chr9	122950616	122951202	Stable	1	65000	0
chr9	121690503	121690668	Stable	2	312500	1
chr12	81642520	81642634	Stable	0	NA	0
chr9	28891687	28891788	Stable	0	NA	0
chr6	116055071	116055467	Stable	1	65000	0
chr6	124996941	124997440	Stable	0	NA	0
chr4	47518587	47518788	Stable	1	525000	1
chr15	103353000	103353119	Stable	1	6e+05	0
chr11	42487670	42487874	Stable	1	860000	0
chr8	83165230	83166262	Stable	4	102500	1
chr1	60043222	60043404	Stable	1	55000	1
chr9	63658917	63659391	Stable	1	1e+05	1
chr18	35975189	35975492	Stable	0	NA	0
chr3	55676720	55676809	Stable	0	NA	0
chr5	100673756	100674315	Stable	5	163000	3
chr1	135563845	135564026	Stable	0	NA	0
chr7	46838170	46838361	Stable	0	NA	0
chr12	33332898	33333191	Stable	5	232000	2
chr3	121815347	121815587	Stable	2	277500	1
chr13	33935965	33936224	Stable	2	585000	2
chr16	35983895	35984092	Stable	1	90000	1
chr15	76468436	76468582	Stable	1	50000	1
chr5	36888477	36888901	Stable	2	4350000	1
chr5	23418316	23418741	Stable	2	57500	0
chr9	121593016	121593221	Stable	1	325000	0
chr6	21534930	21535085	Stable	5	1840000	0
chr1	136116916	136117137	Stable	0	NA	0
chr4	151386041	151386156	Stable	0	NA	0
chr4	82435905	82435978	Stable	0	NA	0
chr5	149428964	149429209	Stable	0	NA	0
chr6	99087718	99087893	Stable	0	NA	0
chr1	38129176	38129343	Stable	6	229166.666666667	3
chr15	98134715	98134958	Stable	0	NA	0
chr2	131491695	131492392	Stable	0	NA	0
chr2	170836938	170837258	Stable	1	1e+05	1
chr15	78635333	78635447	Stable	0	NA	0
chr9	68689435	68689625	Stable	2	637500	0
chr7	127104623	127104879	Stable	7	177857.142857143	5
chr6	51016773	51017005	Stable	0	NA	0
chr4	57103410	57103516	Stable	0	NA	0
chr17	28288079	28288272	Stable	0	NA	0
chr11	8446044	8446469	Stable	3	475000	1
chr12	53759353	53759520	Stable	0	NA	0
chr1	82359034	82359201	Stable	0	NA	0
chr9	57537329	57538164	Stable	2	162500	1
chr11	51605940	51606140	Stable	1	750000	1
chr4	136701372	136701558	Stable	0	NA	0
chr10	8885986	8886484	Stable	0	NA	0
chr2	109904282	109904464	Stable	5	885000	3
chr3	153547467	153547571	Stable	0	NA	0
chr1	134213549	134213659	Stable	0	NA	0
chr8	93875707	93875904	Stable	0	NA	0
