chr1	x1	x2	chr2	y1	y2	ctrl_merge	mut_merge
chr2	22900000	22925000	chr2	23175000	23200000	1146.0269168217965	1066.086757342019
chr2	165975000	166000000	chr2	166575000	166600000	808.7009687423706	893.5104029973346
chr2	136000000	136025000	chr2	136425000	136450000	867.8165292739867	803.6998407046
chr2	105600000	105625000	chr2	106300000	106325000	877.2823295593263	669.6382541656494
chr2	55300000	55325000	chr2	55525000	55550000	1487.9807949066164	1188.3965263366733
chr2	140650000	140675000	chr2	142800000	142825000	919.9384915033967	784.9092750549316
chr2	125650000	125675000	chr2	126500000	126525000	641.3745651245117	587.9082565307617
chr2	82050000	82075000	chr2	82550000	82575000	1098.000179926554	1424.8458232879632
chr2	66250000	66275000	chr2	66775000	66800000	824.9876877466836	862.9669942855834
chr2	48900000	48925000	chr2	49425000	49450000	715.3010668754581	654.0552333196007
chr2	178500000	178525000	chr2	179175000	179200000	584.7661616007487	567.9235553741454
chr2	3575000	3600000	chr2	3900000	3925000	767.9668401082357	756.0489629109701
chr2	17400000	17425000	chr2	18025000	18050000	645.4844988187153	621.5767590204877
chr2	11675000	11700000	chr2	11850000	11875000	1456.3592770894368	1205.8572362264001
chr2	103550000	103575000	chr2	103825000	103850000	1116.2747427622464	941.4997043609616
chr2	61625000	61650000	chr2	62275000	62300000	1172.0448684692374	1056.504343668619
chr2	169050000	169075000	chr2	170075000	170100000	823.26713848114	861.7347011566159
chr2	148650000	148675000	chr2	148875000	148900000	869.0557211240133	707.5267605781556
chr2	122175000	122200000	chr2	122625000	122650000	1134.0043392181396	1042.5553156534834
chr2	78950000	78975000	chr2	79625000	79650000	1049.409703572589	892.0649439493817
chr2	7600000	7625000	chr2	8075000	8100000	1097.9186604817712	1026.8123772939057
chr2	6875000	6900000	chr2	7600000	7625000	788.3456271489459	686.5729978879293
chr2	167400000	167425000	chr2	167600000	167625000	1025.1315366427093	928.753378550212
chr2	65600000	65625000	chr2	66025000	66050000	791.81303914388	663.2084933916731
chr2	26900000	26925000	chr2	27425000	27450000	667.1016654968263	647.231704076131
chr2	156475000	156500000	chr2	157050000	157075000	475.75209856033297	442.596848964691
chr2	115850000	115875000	chr2	116050000	116075000	1275.9117679595927	1144.9040756225597
chr2	80325000	80350000	chr2	80650000	80675000	914.7054340044643	804.4178857803344
chr2	55075000	55100000	chr2	56025000	56050000	720.7531720002494	649.0979091326393
chr2	41450000	41475000	chr2	42650000	42675000	988.991737365721	906.2130683263127
chr2	103550000	103575000	chr2	103975000	104000000	680.7000929514567	579.4776633580523
chr2	5975000	6000000	chr2	6400000	6425000	857.8602236111956	776.1974067687989
chr2	164450000	164475000	chr2	164725000	164750000	813.2385740280153	814.1562687555951
chr2	104425000	104450000	chr2	104750000	104775000	938.804346402486	764.4649041493734
chr2	125875000	125900000	chr2	126500000	126525000	801.1586138407387	885.3971195220947
chr2	109525000	109550000	chr2	109875000	109900000	587.130093971888	461.17200533549
chr2	56100000	56125000	chr2	57100000	57125000	751.6995012760159	651.410271883011
chr2	172475000	172500000	chr2	172750000	172775000	810.359117190043	966.9014135996482
chr2	74700000	74725000	chr2	75125000	75150000	744.7140220006307	923.5112930933633
chr2	14025000	14050000	chr2	14700000	14725000	862.7986707687378	750.5772183736162
chr2	49425000	49450000	chr2	50275000	50300000	424.5410199562707	419.33324495951337
chr2	137100000	137125000	chr2	137925000	137950000	749.148854891459	753.9392897288008
chr2	85225000	85250000	chr2	85550000	85575000	695.9139387607573	748.0978980064393
chr2	131400000	131425000	chr2	131800000	131825000	572.48212258021	540.3240356445317
chr2	14300000	14325000	chr2	14675000	14700000	1109.0824317932131	941.3958965937294
chr2	125875000	125900000	chr2	126350000	126375000	803.8614459037781	814.4805154800414
chr2	161200000	161225000	chr2	162675000	162700000	623.8352737426757	690.578144232432
chr2	59925000	59950000	chr2	60400000	60425000	822.9607480367026	699.1968193054196
chr2	26625000	26650000	chr2	27225000	27250000	560.515915552775	522.0169073740643
chr2	168100000	168125000	chr2	168425000	168450000	588.4795385996504	574.021213213603
chr2	101675000	101700000	chr2	103050000	103075000	526.8779747486113	414.53248898188275
chr2	55075000	55100000	chr2	55825000	55850000	914.3272717793783	865.0335453351337
chr2	73550000	73575000	chr2	74650000	74675000	514.3269821802777	428.5939458211263
chr2	59525000	59550000	chr2	60400000	60425000	502.93170865376806	353.793817917506
chr2	6425000	6450000	chr2	8625000	8650000	481.8462014198303	471.55530579884834
chr2	125250000	125275000	chr2	125725000	125750000	492.76402282714827	427.66175635655736
chr2	85700000	85725000	chr2	86450000	86475000	930.0877148310374	947.1973849932352
chr2	14150000	14175000	chr2	14675000	14700000	798.3227036794027	675.072861035665
chr2	166575000	166600000	chr2	167000000	167025000	442.672772407532	423.52957296371466
chr2	77775000	77800000	chr2	79400000	79425000	437.11452627182	376.6043450037637
chr2	3800000	3825000	chr2	4600000	4625000	677.3906466166176	644.4773375193276
chr2	101875000	101900000	chr2	103050000	103075000	525.2489110628763	476.983296553294
chr2	96575000	96600000	chr2	97600000	97625000	639.079490661621	549.8220650355024
chr2	171475000	171500000	chr2	172200000	172225000	511.68426100413006	577.1956793467207
chr2	29150000	29175000	chr2	30000000	30025000	401.0734394391377	422.0040424664817
chr2	158900000	158925000	chr2	160575000	160600000	409.12094652652735	448.06277950604766
chr2	131550000	131575000	chr2	131925000	131950000	617.291611035665	586.1145286560057
chr2	77800000	77825000	chr2	79450000	79475000	393.5619456768036	331.9778887430827
chr2	35525000	35550000	chr2	36200000	36225000	520.4569090207416	435.19710556666035
chr2	20250000	20275000	chr2	20650000	20675000	711.0667327245077	729.1469535827637
chr2	83600000	83625000	chr2	84425000	84450000	609.9832474390664	555.1454060872397
chr2	174950000	174975000	chr2	177300000	177325000	481.63866233825667	412.5993730227153
chr2	18550000	18575000	chr2	19250000	19275000	742.3491687774659	788.0795272191367
chr2	3800000	3825000	chr2	4850000	4875000	454.97280049324036	419.3173826535544
chr2	19700000	19725000	chr2	20650000	20675000	459.22155483563733	447.5599433581037
chr2	76950000	76975000	chr2	77700000	77725000	414.46585575739533	343.44745079676295
chr2	65400000	65425000	chr2	65700000	65725000	461.85437850157433	485.271096388499
chr2	35275000	35300000	chr2	36200000	36225000	290.554162979126	257.0526440143587
chr2	172475000	172500000	chr2	173075000	173100000	429.7072746753693	462.1671622594196
chr2	15075000	15100000	chr2	17400000	17425000	387.34786176681536	315.170234878858
chr2	173575000	173600000	chr2	174875000	174900000	590.6886693636577	564.8391087849933
chr2	13275000	13300000	chr2	14025000	14050000	517.5149624347687	500.324598232905
chr2	11775000	11800000	chr2	12400000	12425000	349.0616871317223	358.3607170581817
chr2	136475000	136500000	chr2	137725000	137750000	439.4551498095197	449.3945918083193
chr2	174075000	174100000	chr2	174450000	174475000	560.2338271141053	549.5460936228436
chr2	145675000	145700000	chr2	146400000	146425000	423.8057492574057	434.9384411176047
chr2	136900000	136925000	chr2	139575000	139600000	349.81654532750434	279.3813762267434
chr2	61650000	61675000	chr2	62450000	62475000	654.8244514465333	527.9568004608153
chr2	117525000	117550000	chr2	118225000	118250000	314.552150964737	430.6880373954773
chr2	112475000	112500000	chr2	113825000	113850000	279.591970006625	281.136799653371
chr2	79500000	79525000	chr2	80250000	80275000	292.5647064646084	254.99406369527196
chr2	73250000	73275000	chr2	74675000	74700000	429.21469354629534	236.89047964414
chr2	71525000	71550000	chr2	74650000	74675000	261.3193925619127	134.031769613425
chr2	74675000	74700000	chr2	75575000	75600000	388.44172859191866	392.114278316498
chr2	113825000	113850000	chr2	114650000	114675000	212.0495460828147	230.90504896640766
chr2	14050000	14075000	chr2	15050000	15075000	324.94283831119566	295.52620506286604
chr2	112250000	112275000	chr2	113825000	113850000	264.00946744283004	242.64676260948167
chr2	80750000	80775000	chr2	82050000	82075000	458.7351236343383	446.627197265625
chr2	175050000	175075000	chr2	177300000	177325000	678.097799619039	571.417935371399
chr2	114850000	114875000	chr2	116825000	116850000	422.706077456474	306.0481890042623
chr2	13525000	13550000	chr2	15050000	15075000	223.2323325475057	199.10541494687433
chr2	13250000	13275000	chr2	15050000	15075000	209.678612828255	193.36270920435564
chr2	79850000	79875000	chr2	80525000	80550000	318.94190557797765	281.270138422648
chr2	11775000	11800000	chr2	15050000	15075000	140.781952301661	149.02598857879633
chr2	122350000	122375000	chr2	124625000	124650000	104.9568240642546	75.5419740875562
chr2	11600000	11625000	chr2	85025000	85050000	106.68291554848345	113.96624926726035
chr2	122350000	122375000	chr2	129525000	129550000	52.9669317007065	52.1670201420784
chrX	103475000	103500000	chrX	103600000	103625000	976.04012823105	1019.2985965410872
chrX	73775000	73800000	chrX	73875000	73900000	1694.90389442444	1704.3402887980135
chrX	101800000	101825000	chrX	101925000	101950000	1235.2722552617433	1221.7654697100334
chrX	103250000	103275000	chrX	103425000	103450000	749.781973361969	828.908040523529
chrX	98700000	98725000	chrX	98900000	98925000	881.3520571390791	884.1152067184449
chrX	73550000	73575000	chrX	73650000	73675000	1311.0137535731035	1441.90185546875
chrX	99125000	99150000	chrX	99500000	99525000	714.0215257008871	697.6499512990316
chrX	103250000	103275000	chrX	103350000	103375000	1287.6114686330168	1407.9151363372832
chrX	152225000	152250000	chrX	152325000	152350000	1181.4443174997966	1134.4530146916707
chrX	142800000	142825000	chrX	143050000	143075000	515.988623857498	540.6754976908363
chrX	74225000	74250000	chrX	74400000	74425000	667.929282347361	621.5998329321541
chrX	158025000	158050000	chrX	158900000	158925000	415.54967856407166	413.10380983352667
chrX	56650000	56675000	chrX	56750000	56775000	1414.4344946543367	1372.6278470357236
chrX	20825000	20850000	chrX	20925000	20950000	1411.5917291641233	1417.1490011215199
chrX	140475000	140500000	chrX	140600000	140625000	815.1444139480591	797.3491996129354
chrX	20175000	20200000	chrX	20275000	20300000	1360.2426662445068	1358.4408264160131
chrX	13700000	13725000	chrX	13825000	13850000	780.2966141700743	799.7912393411003
chrX	20000000	20025000	chrX	20150000	20175000	556.3987514575321	534.1270091931024
chrX	142675000	142700000	chrX	142775000	142800000	1149.3044543266299	1041.707172075906
chrX	134600000	134625000	chrX	134700000	134725000	1124.7873242696135	1082.540472984316
chrX	12675000	12700000	chrX	12825000	12850000	899.8653322855633	843.244486172994
chrX	20000000	20025000	chrX	20325000	20350000	421.48934082190203	378.918692668279
chrX	136200000	136225000	chrX	136300000	136325000	1252.6436754862468	1195.61588827769
chrX	161375000	161400000	chrX	161825000	161850000	654.6826376914977	663.8854079246521
chrX	93775000	93800000	chrX	93875000	93900000	1168.08658091227	1221.3023579915368
chrX	70350000	70375000	chrX	70550000	70575000	674.4428400993347	632.8159449895223
chrX	35825000	35850000	chrX	35975000	36000000	962.4001851081849	984.5969770749404
chrX	158025000	158050000	chrX	158800000	158825000	419.7787988980613	387.731260140737
chrX	76800000	76825000	chrX	76925000	76950000	891.8559230168663	831.2654797236127
chrX	159025000	159050000	chrX	159250000	159275000	762.2466952006021	643.0159368515017
chrX	74100000	74125000	chrX	74225000	74250000	687.7040113608042	658.8561987876889
chrX	142350000	142375000	chrX	142525000	142550000	536.9621845881144	507.97579495112103
chrX	60225000	60250000	chrX	60400000	60425000	666.9252189000447	682.426807721456
chrX	16875000	16900000	chrX	17200000	17225000	477.75870116551704	413.36648718516034
chrX	157725000	157750000	chrX	158900000	158925000	368.227999528249	367.21544090906764
chrX	36225000	36250000	chrX	36375000	36400000	886.0210180282593	854.5589427947999
chrX	38525000	38550000	chrX	38625000	38650000	1295.9793478647869	1191.59054851532
chrX	12925000	12950000	chrX	13025000	13050000	1418.3239542643234	1387.3559741973902
chrX	142550000	142575000	chrX	142650000	142675000	1001.8164084752374	954.941964149476
chrX	158025000	158050000	chrX	158375000	158400000	474.069402217865	402.5154773394267
chrX	164175000	164200000	chrX	164425000	164450000	529.1607443491616	534.449552377065
chrX	59175000	59200000	chrX	60000000	60025000	396.27398014068604	364.64422225952165
chrX	12675000	12700000	chrX	13100000	13125000	674.4201962153116	682.3466033935543
chrX	143725000	143750000	chrX	143975000	144000000	391.5395913124087	502.72496255238866
chrX	7450000	7475000	chrX	7625000	7650000	622.0759340922036	617.4344431559247
chrX	105375000	105400000	chrX	105575000	105600000	452.97060823440535	412.03803666432697
chrX	158375000	158400000	chrX	158900000	158925000	325.57626609007497	294.261507987976
chrX	105375000	105400000	chrX	105800000	105825000	461.39612261454266	420.7728900909424
chrX	106025000	106050000	chrX	106150000	106175000	661.7520362536113	646.4015690485636
chrX	51050000	51075000	chrX	51350000	51375000	660.0579113960264	649.2846590677897
chrX	112500000	112525000	chrX	112900000	112925000	504.441000064214	498.5763230323794
chrX	48875000	48900000	chrX	49300000	49325000	480.5486318270367	461.183972279231
chrX	76675000	76700000	chrX	77700000	77725000	317.305357297262	275.60489193598437
chrX	157925000	157950000	chrX	158900000	158925000	433.0885734558103	406.85287316640233
chrX	151625000	151650000	chrX	151800000	151825000	481.090048154195	498.036301136017
chrX	100775000	100800000	chrX	100925000	100950000	786.402118841807	787.9090538024899
chrX	75775000	75800000	chrX	76200000	76225000	384.271830320358	374.06953914960235
chrX	12525000	12550000	chrX	12625000	12650000	1065.1357293923697	1060.4982515970873
chrX	42525000	42550000	chrX	43425000	43450000	341.30590550104796	315.296863158544
chrX	12875000	12900000	chrX	13050000	13075000	780.8352893193563	746.1995611190792
chrX	20650000	20675000	chrX	20925000	20950000	432.19839859008766	442.68784507115697
chrX	94425000	94450000	chrX	94525000	94550000	1376.61435699463	1404.0363241831467
chrX	70575000	70600000	chrX	71025000	71050000	334.92752917607635	343.38008960088104
chrX	18150000	18175000	chrX	18425000	18450000	312.559342543284	283.3076803684233
chrX	136725000	136750000	chrX	137000000	137025000	339.16138648986833	302.31112575531
chrX	10225000	10250000	chrX	10575000	10600000	500.5057274500526	435.65101464589435
chrX	135800000	135825000	chrX	135950000	135975000	648.6353594462076	633.320783297221
chrX	59175000	59200000	chrX	60400000	60425000	266.0004218419393	240.11573568979904
chrX	157925000	157950000	chrX	158800000	158825000	376.45420662562066	336.79440148671466
chrX	70800000	70825000	chrX	71025000	71050000	459.43345538775134	448.92868932088203
chrX	59175000	59200000	chrX	59550000	59575000	452.51977252960205	465.84912729263266
chrX	160425000	160450000	chrX	161025000	161050000	337.1782999833427	330.343452731768
chrX	95700000	95725000	chrX	95925000	95950000	590.4725796381631	542.162927945455
chrX	57425000	57450000	chrX	58475000	58500000	249.92830131451265	219.18900578220666
chrX	143075000	143100000	chrX	143425000	143450000	359.68767952919	426.08402474721305
chrX	112400000	112425000	chrX	112900000	112925000	318.764433542887	328.1077967484793
chrX	134050000	134075000	chrX	134275000	134300000	406.14816681544	346.360208272934
chrX	71625000	71650000	chrX	72800000	72825000	277.58043551445	244.030595143636
chrX	61150000	61175000	chrX	61700000	61725000	338.5194266637166	254.76258452733336
chrX	162925000	162950000	chrX	163900000	163925000	323.8671802679697	329.9987219174704
chrX	16875000	16900000	chrX	18250000	18275000	260.7907682259877	234.0655136108397
chrX	9125000	9150000	chrX	9500000	9525000	733.2502552668253	677.9488054911297
chrX	16875000	16900000	chrX	18425000	18450000	231.66824142138168	203.30255949497231
chrX	136025000	136050000	chrX	136300000	136325000	310.78952689965604	274.6573557853697
chrX	73950000	73975000	chrX	74400000	74425000	321.647426525752	292.7693454821903
chrX	93050000	93075000	chrX	93550000	93575000	260.9080885251363	233.247165520986
