enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	enhancer_id	chr.k119	start.k119	end.k119	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class	median_distance
chr5:117356605-117358288	chr5	117356605	117358288	-6.079142	6.079142	0	-0.00774533333333333	-0.0250425	0.188875	6	FALSE	chr5:117356605-117358288	chr5	117356605	117358288	0.570426	1.900303	1.96402	2.428078	1.648685	1.370826	2.280013	3.131005	1.715707	2.107632	0.193515	quantifiable	40083
chr5:117363300-117363800	chr5	117363300	117363800	0.916285	2.858571	3.774856	0.009088	0.067251	0.112938	3	FALSE	chr5:117363300-117363800	chr5	117363300	117363800	3.185504	2.087337	5.573733	3.627617	1.696522	1.486559	3.204615	2.41303	3.618548	2.200182	-0.527273	quantifiable	25497
chr5:117376037-117376537	chr5	117376037	117376537	0.493783	0.943073	1.436856	0.0079895	0.0548835	0.054903	2	FALSE	chr5:117376037-117376537	chr5	117376037	117376537	1.396417	0.833662	4.481572	0.845826	0.473055	1.216806	0.259047	0.373787	1.889369	0.580674	-0.864225	one_condition	12805.5
chr5:117380045-117380545	chr5	117380045	117380545	-0.188912	2.037847	1.848935	-0.0135125	-0.0596465	0.059653	2	FALSE	chr5:117380045-117380545	chr5	117380045	117380545	0.792841	2.249093	1.076611	2.626533	0.365595	0.413262	0.436596	0.692797	1.68627	0.477062	-0.856506	one_condition	8797.5
chr5:117388797-117389388	chr5	117388797	117389388	0.680863	3.553009	4.233872	0.003817	0.036319	0.036905	2	FALSE	chr5:117388797-117389388	chr5	117388797	117389388	0.973823	0.785184	4.371995	5.469897	2.435676	1.488293	2.404144	1.273202	2.900225	1.900329	-0.425488	quantifiable	28348
chr5:117413632-117414249	chr5	117413632	117414249	-8.613191	8.613191	0	-0.00448483333333333	-0.00518483333333333	0.149366	6	TRUE	chr5:117413632-117414249	chr5	117413632	117414249	0.548597	0.051363	2.806044	3.115226	0.618669	0.764995	1.101932	1.181074	1.630308	0.916667	-0.453671	one_condition	75748
chr5:117414337-117414837	chr5	117414337	117414837	0.60735	3.545634	4.152984	0.0035035	0.033307	0.033313	2	TRUE	chr5:117414337-117414837	chr5	117414337	117414837	2.167987	1.044515	1.867726	0.86059	0.883452	0.463505	1.954495	0.601785	1.485204	0.975809	-0.328751	one_condition	25494.5
chr5:117569195-117569695	chr5	117569195	117569695	-0.151336	6.747934	6.596598	-0.006548	-0.009658	0.009658	1	TRUE	chr5:117569195-117569695	chr5	117569195	117569695	6.225461	3.016678	2.814435	4.414544	3.85453	2.104122	1.164256	4.163246	4.117779	2.821539	-0.419974	quantifiable	211586
chr5:117779088-117779588	chr5	117779088	117779588	0.293271	0.37551	0.668781	0.009568	0.05278	0.05278	1	FALSE	chr5:117779088-117779588	chr5	117779088	117779588	3.256407	2.398049	1.954289	3.494706	3.344726	4.378274	3.371505	1.683701	2.775863	3.194551	0.151156	quantifiable	1693
chr5:117802207-117802707	chr5	117802207	117802707	0.231275	1.482177	1.713452	-0.000717	0.012166	0.012166	1	FALSE	chr5:117802207-117802707	chr5	117802207	117802707	4.67764	2.371347	3.268054	3.993937	2.858644	3.156418	5.595668	2.521075	3.577744	3.532951	-0.014141	quantifiable	21426
chr5:117841857-117842357	chr5	117841857	117842357	5.283572	9.536216	14.819788	0.0181276666666667	0.097231	0.19554	3	TRUE	chr5:117841857-117842357	chr5	117841857	117842357	6.966672	9.261734	14.733944	11.133435	6.60258	7.165999	9.664527	5.04283	10.523946	7.118984	-0.504499	quantifiable	134622
chr5:117864790-117865290	chr5	117864790	117865290	4.47267	17.755789	22.228459	-0.0173095	-0.02211625	0.052186	4	TRUE	chr5:117864790-117865290	chr5	117864790	117865290	5.093246	5.295501	5.376147	6.178164	5.704479	5.93878	6.161649	5.742623	5.485764	5.886883	0.086386	quantifiable	832185
chr5:117881002-117881502	chr5	117881002	117881502	2.753107	5.474142	8.227249	0.003987	0.027955	0.027955	1	FALSE	chr5:117881002-117881502	chr5	117881002	117881502	3.182566	2.671311	5.912345	5.680819	5.836918	8.05995	1.822061	8.033807	4.36176	5.938184	0.370961	quantifiable	100221
chr5:117889423-117889923	chr5	117889423	117889923	1.564907	13.483865	15.048772	0.013018	0.079421	0.079421	1	TRUE	chr5:117889423-117889923	chr5	117889423	117889923	5.546966	3.116256	9.793634	6.029546	3.556292	3.752862	4.339805	4.886727	6.1216	4.133922	-0.470998	quantifiable	108642
chr5:117937127-117937627	chr5	117937127	117937627	0.892746	6.58566	7.478406	-0.003751	0.009713	0.009713	1	FALSE	chr5:117937127-117937627	chr5	117937127	117937627	4.501225	5.112403	3.453901	3.798809	4.623927	2.336276	3.314748	4.612267	4.216584	3.721804	-0.143346	quantifiable	156346
chr5:117955602-117956482	chr5	117955602	117956482	2.343255	4.842774	7.186029	0.0100635	0.0974515	0.145171	2	FALSE	chr5:117955602-117956482	chr5	117955602	117956482	2.573253	2.742913	0.74906	2.67285	2.137537	1.804528	2.060724	2.164028	2.184519	2.041704	-0.065887	quantifiable	97849
chr5:117995230-117995730	chr5	117995230	117995730	1.157994	3.109394	4.267388	0.002351	0.06443	0.06443	1	FALSE	chr5:117995230-117995730	chr5	117995230	117995730	3.563895	2.433012	3.812951	2.558497	2.639279	1.455125	3.661625	0.921177	3.092089	2.169302	-0.36718	quantifiable	18751
chr5:117999608-118000108	chr5	117999608	118000108	1.823626	4.055695	5.879321	0.004672	0.10077	0.10077	1	FALSE	chr5:117999608-118000108	chr5	117999608	118000108	4.130042	3.350528	5.39568	4.053116	3.527287	1.623941	2.798581	1.250649	4.232341	2.300115	-0.662593	quantifiable	23129
chr5:118015018-118015518	chr5	118015018	118015518	-0.36094	3.732286	3.371346	-0.003619	-0.052558	0.052558	1	FALSE	chr5:118015018-118015518	chr5	118015018	118015518	4.565018	4.51604	7.608504	4.420292	4.49475	5.285712	2.554087	5.719296	5.277463	4.513461	-0.18676	quantifiable	12474
chr5:118031358-118031858	chr5	118031358	118031858	-0.825813000000001	8.036936	7.211123	-0.010564	-0.15063	0.15063	1	TRUE	chr5:118031358-118031858	chr5	118031358	118031858	4.418296	8.460674	2.838144	5.030821	5.389917	6.973128	4.859256	8.56257	5.186984	6.446218	0.266697	quantifiable	3866
chr5:118033259-118033759	chr5	118033259	118033759	1.675666	9.211706	10.887372	0.011451	0.202701	0.275385	2	TRUE	chr5:118033259-118033759	chr5	118033259	118033759	2.75703	7.069227	6.275417	3.243352	3.672224	4.401116	4.115685	4.788953	4.836257	4.244495	-0.153834	quantifiable	31273.5
chr5:118037696-118038196	chr5	118037696	118038196	1.056794	12.62979	13.686584	-0.0053735	-0.0287925	0.051088	2	FALSE	chr5:118037696-118038196	chr5	118037696	118038196	3.66737	5.890249	2.593524	4.214069	1.270474	6.572373	1.608129	3.127899	4.091303	3.144719	-0.295819	quantifiable	35710.5
chr5:118042553-118043053	chr5	118042553	118043053	-1.099884	10.801874	9.70199	-0.004372	-0.0377385	0.068802	2	FALSE	chr5:118042553-118043053	chr5	118042553	118043053	2.841996	2.910123	1.829217	1.62517	1.769127	0.947327	2.25673	0.803798	2.301627	1.444245	-0.431563	quantifiable	40567.5
chr5:118051961-118052461	chr5	118051961	118052461	-1.169	8.16566	6.99666	-0.001785	-0.021709	0.021709	1	FALSE	chr5:118051961-118052461	chr5	118051961	118052461	2.292537	1.986656	4.174271	1.54541	2.057891	2.035852	2.117491	2.148925	2.499719	2.09004	-0.17882	quantifiable	24469
chr5:118065861-118066361	chr5	118065861	118066361	-0.434625999999998	25.690886	25.25626	-0.0106649	-0.0486327	0.316403	10	TRUE	chr5:118065861-118066361	chr5	118065861	118066361	8.857725	7.630167	7.973731	10.996803	6.522651	8.313673	6.807595	5.661478	8.864607	6.826349	-0.333367	quantifiable	179060
chr5:118066732-118067232	chr5	118066732	118067232	0.619942999999999	8.209212	8.829155	-0.0014445	0.0020785	0.05007	2	TRUE	chr5:118066732-118067232	chr5	118066732	118067232	3.169678	6.34766	8.819925	7.77793	4.987008	4.480425	8.278	6.042027	6.528798	5.946865	-0.115824	quantifiable	64746.5
chr5:118069216-118069716	chr5	118069216	118069716	1.044284	7.358703	8.402987	0.00045	0.027339	0.060706	2	TRUE	chr5:118069216-118069716	chr5	118069216	118069716	4.616413	6.363128	6.920811	6.601426	5.108606	6.129713	2.427474	2.647747	6.125444	4.078385	-0.487422	quantifiable	67230.5
chr5:118089128-118089628	chr5	118089128	118089628	2.874652	12.357317	15.231969	-0.000546285714285715	0.0849662857142857	0.324218	7	TRUE	chr5:118089128-118089628	chr5	118089128	118089628	9.608886	8.550325	4.22731	2.566709	6.519408	3.713991	4.232111	2.065228	6.238308	4.132684	-0.494749	quantifiable	155738
chr5:118108282-118108782	chr5	118108282	118108782	1.359058	15.227221	16.586279	-0.00542375	0.018542	0.09084	4	TRUE	chr5:118108282-118108782	chr5	118108282	118108782	10.678151	6.459371	8.055002	7.573628	5.434701	4.983193	7.02965	6.996249	8.191538	6.110948	-0.369595	quantifiable	96349.5
chr5:118109012-118109512	chr5	118109012	118109512	-0.32988	7.110203	6.780323	-0.009219	-0.035513	0.070891	2	TRUE	chr5:118109012-118109512	chr5	118109012	118109512	6.422285	5.923672	3.921915	6.769089	6.016199	6.939149	7.341954	4.402769	5.75924	6.175018	0.085941	quantifiable	50793.5
chr5:118126615-118127115	chr5	118126615	118127115	6.728936	7.547027	14.275963	0.021436	0.181830666666667	0.278429	3	FALSE	chr5:118126615-118127115	chr5	118126615	118127115	3.720175	4.137506	4.984689	3.00926	1.138327	0.719088	1.9283	5.076024	3.962908	2.215434	-0.623875	quantifiable	37782
chr5:118128113-118128613	chr5	118128113	118128613	-1.24783	4.726494	3.478664	-0.0071385	-0.035025	0.039958	2	FALSE	chr5:118128113-118128613	chr5	118128113	118128613	1.233889	1.669762	4.2872	1.543523	2.125595	0.321426	2.714173	1.406667	2.183593	1.641965	-0.267696	quantifiable	31692.5
chr5:118146122-118146622	chr5	118146122	118146622	1.239128	4.032891	5.272019	0.0048195	0.100585	0.110507	2	TRUE	chr5:118146122-118146622	chr5	118146122	118146622	6.553554	4.735511	2.358025	4.62407	2.719847	1.362683	4.573639	4.874011	4.56779	3.382545	-0.344316	quantifiable	13683.5
chr5:118155131-118155714	chr5	118155131	118155714	-0.119432	2.908962	2.78953	-0.00218	0.088934	0.088934	1	FALSE	chr5:118155131-118155714	chr5	118155131	118155714	1.159391	1.241112	2.810934	2.592336	3.636524	1.856257	1.885213	2.786877	1.950943	2.541218	0.261886	quantifiable	9224.5
chr5:118169049-118169549	chr5	118169049	118169549	1.089661	0.708103	1.797764	0.018495	0.208175	0.208175	1	FALSE	chr5:118169049-118169549	chr5	118169049	118169549	2.999413	4.521247	8.074767	3.452424	2.455662	3.877131	2.565769	3.103785	4.761962	3.000587	-0.524745	quantifiable	4652
chr5:118169803-118170303	chr5	118169803	118170303	1.788378	1.462225	3.250603	0.013727	0.168964	0.168964	1	FALSE	chr5:118169803-118170303	chr5	118169803	118170303	1.012855	2.240372	3.319803	4.671	2.664987	2.49601	6.02896	2.601965	2.811008	3.447981	0.22219	quantifiable	5406
chr5:118244856-118245476	chr5	118244856	118245476	0.550703000000002	26.181313	26.732016	-0.0052462	0.0164325	0.160582	10	FALSE	chr5:118244856-118245476	chr5	118244856	118245476	13.838194	3.809841	8.934352	7.759455	8.821848	9.645099	6.119468	5.247495	8.585461	7.458478	-0.180158	quantifiable	548217
chr5:118269002-118269502	chr5	118269002	118269502	-5.216211	5.216211	0	-0.019078	-0.023315	0.032937	2	FALSE	chr5:118269002-118269502	chr5	118269002	118269502	7.170821	8.634461	7.668798	3.008404	6.617721	4.397417	5.171756	6.407457	6.620621	5.648588	-0.196458	quantifiable	1015089.5
chr5:118395917-118396417	chr5	118395917	118396417	0.587397	0	0.587397	0.032148	0.107381	0.107381	1	FALSE	chr5:118395917-118396417	chr5	118395917	118396417	1.827417	4.298005	0.858548	3.943967	5.104871	4.734677	1.407295	4.010716	2.731984	3.81439	0.366146	quantifiable	1163
chr5:118413780-118414280	chr5	118413780	118414280	1.710915	0	1.710915	0.029916	0.099927	0.099927	1	FALSE	chr5:118413780-118414280	chr5	118413780	118414280	0.7578	4.058013	2.795228	1.686847	2.770115	3.689877	1.446588	1.930539	2.324472	2.45928	0.057101	quantifiable	16700
chr5:118422017-118422517	chr5	118422017	118422517	2.120899	0	2.120899	0.023054	0.077006	0.077006	1	FALSE	chr5:118422017-118422517	chr5	118422017	118422517	6.863745	7.762347	4.009344	4.740906	3.771958	3.079086	4.93861	4.787486	5.844085	4.144285	-0.410873	quantifiable	24937
chr5:118559533-118561150	chr5	118559533	118561150	9.231817	0	9.231817	0.026544	0.088664	0.088664	1	FALSE	chr5:118559533-118561150	chr5	118559533	118561150	0.874445	0.602213	3.510129	2.300731	1.199598	0.816056	2.172646	1.799837	1.821879	1.497034	-0.175475	quantifiable	163011.5
chr5:118574257-118574757	chr5	118574257	118574757	10.747825	0	10.747825	0.014216	0.082455	0.134057	3	FALSE	chr5:118574257-118574757	chr5	118574257	118574757	1.075023	3.691355	3.952379	0.977426	2.150829	1.794597	4.433928	1.845204	2.424046	2.55614	0.054383	quantifiable	177177
chr5:118594445-118595314	chr5	118594445	118595314	-5.299272	5.299272	0	-0.0151235	-0.025407	0.02808	2	FALSE	chr5:118594445-118595314	chr5	118594445	118595314	1.870639	3.328557	3.796301	1.5794	2.88337	1.207153	3.953464	4.15548	2.643724	3.049867	0.151883	quantifiable	158393.5
chr5:118606580-118607080	chr5	118606580	118607080	-0.330368999999999	7.855096	7.524727	-0.010706	-0.049973	0.049973	1	TRUE	chr5:118606580-118607080	chr5	118606580	118607080	5.278161	6.138244	2.910505	4.025335	4.724099	6.398527	4.140898	3.919916	4.588061	4.79586	0.05254	quantifiable	46152
chr5:118709925-118710425	chr5	118709925	118710425	-8.801284	8.801284	0	-0.016347	-0.0226826666666667	0.032905	3	TRUE	chr5:118709925-118710425	chr5	118709925	118710425	5.721952	6.865608	5.416753	6.039085	3.740985	4.096249	5.253274	3.46509	6.01085	4.138899	-0.447039	quantifiable	167290
chr5:118754362-118754862	chr5	118754362	118754862	-4.216119	4.216119	0	-0.0156985	-0.019282	0.027743	2	TRUE	chr5:118754362-118754862	chr5	118754362	118754862	1.608852	2.016258	4.773612	3.632998	2.016441	2.36315	1.126418	3.120499	3.00793	2.156627	-0.343063	quantifiable	529729.5
chr5:118781499-118781999	chr5	118781499	118781999	0.092156	0.467222	0.559378	0.004112	0.012787	0.012787	1	FALSE	chr5:118781499-118781999	chr5	118781499	118781999	3.113269	2.102266	2.01466	3.681308	2.183114	2.038592	2.56333	2.608897	2.727876	2.348484	-0.154209	quantifiable	909469
chr5:118939466-118939966	chr5	118939466	118939966	-0.447598	0.447598	0	-0.032168	-0.034142	0.034142	1	FALSE	chr5:118939466-118939966	chr5	118939466	118939966	7.816803	8.367971	9.709246	8.081683	10.281782	7.587618	5.025575	3.284661	8.493925	6.544909	-0.330929	quantifiable	11594
chr5:119232815-119233315	chr5	119232815	119233315	-2.146667	5.026706	2.880039	-0.0610375	-0.0556795	0.117242	2	FALSE	chr5:119232815-119233315	chr5	119232815	119233315	3.266729	2.764297	2.711225	0.955883	1.803089	1.278206	0.56612	3.990068	2.424533	1.909371	-0.234117	quantifiable	212961.5
chr5:119389902-119390402	chr5	119389902	119390402	-3.63814	3.63814	0	-0.008168	0.00342975	0.053075	4	FALSE	chr5:119389902-119390402	chr5	119389902	119390402	4.881261	4.508344	3.507613	4.441259	4.536546	3.654998	3.501501	3.211767	4.334619	3.726203	-0.174197	quantifiable	290791
chr5:119670418-119671009	chr5	119670418	119671009	2.206144	0.867952	3.074096	0.034729	0.058909	0.080312	2	FALSE	chr5:119670418-119671009	chr5	119670418	119671009	12.605131	11.4026	11.702262	8.250432	8.954023	7.911675	7.411553	6.006616	10.990106	7.570967	-0.483615	quantifiable	32638.5
chr5:119690968-119691504	chr5	119690968	119691504	-0.420627	0.420627	0	-0.027479	-0.034207	0.034207	1	FALSE	chr5:119690968-119691504	chr5	119690968	119691504	4.268796	6.726362	4.604915	2.876524	3.34632	4.680953	3.236012	1.426062	4.619149	3.172337	-0.428201	quantifiable	813771
chr5:119916585-119917085	chr5	119916585	119917085	1.176992	0	1.176992	0.020318	0.021409	0.021409	1	FALSE	chr5:119916585-119917085	chr5	119916585	119917085	8.005401	8.435459	2.188633	2.789898	5.480469	4.423527	2.255589	2.357466	5.354848	3.629263	-0.455844	quantifiable	42407
chr5:120164418-120164918	chr5	120164418	120164918	-1.239151	8.439782	7.200631	-0.0087136	-0.0102378	0.027975	5	FALSE	chr5:120164418-120164918	chr5	120164418	120164918	6.861022	4.420951	4.61567	9.034124	6.350493	7.477853	9.856078	7.280853	6.232942	7.74132	0.272767	quantifiable	267030
chr5:120167903-120168403	chr5	120167903	120168403	0.605206	6.514738	7.119944	-0.003037	-0.00723233333333333	0.024543	3	FALSE	chr5:120167903-120168403	chr5	120167903	120168403	6.258013	1.33463	2.847728	9.491701	4.722732	6.420762	6.128452	5.289923	4.983018	5.640467	0.150064	quantifiable	177815
chr5:120174184-120174989	chr5	120174184	120174989	-2.330141	10.851588	8.521447	-0.00529925	-0.02414775	0.095228	4	FALSE	chr5:120174184-120174989	chr5	120174184	120174989	8.129703	4.060781	8.311786	6.013822	4.007369	6.86064	5.393039	4.453734	6.629023	5.178696	-0.30355	quantifiable	214246.5
chr5:120176815-120177315	chr5	120176815	120177315	1.286514	8.470979	9.757493	-0.0027906	0.001077	0.05644	5	FALSE	chr5:120176815-120177315	chr5	120176815	120177315	6.264399	3.678196	13.441099	6.95618	4.931602	3.731254	5.940893	3.001886	7.584968	4.401409	-0.667035	quantifiable	254633
chr5:120188393-120188893	chr5	120188393	120188893	1.227731	5.729007	6.956738	0.00872033333333333	0.031438	0.042204	3	FALSE	chr5:120188393-120188893	chr5	120188393	120188893	8.200306	7.00669	5.736236	4.558654	7.417472	7.331017	8.210544	6.575447	6.375471	7.38362	0.184495	quantifiable	157325
chr5:120339103-120339603	chr5	120339103	120339603	0.810105	1.414385	2.22449	0.026405	0.082487	0.082487	1	FALSE	chr5:120339103-120339603	chr5	120339103	120339603	2.233837	1.000395	0.830413	2.00318	0.668661	2.300791	1.747368	3.007861	1.516956	1.93117	0.218621	quantifiable	6615
chr5:120340715-120341215	chr5	120340715	120341215	0.0472840000000001	1.464375	1.511659	0.003732	0.035293	0.035293	1	FALSE	chr5:120340715-120341215	chr5	120340715	120341215	4.499795	5.042889	5.777863	7.540868	3.952843	2.764765	6.788637	6.695974	5.715354	5.050555	-0.150052	quantifiable	5003
chr5:120440735-120441235	chr5	120440735	120441235	0.265294	1.273631	1.538925	0.003214	0.020769	0.020769	1	FALSE	chr5:120440735-120441235	chr5	120440735	120441235	3.925128	1.058751	2.693404	2.641175	2.179252	2.84198	1.681878	2.546741	2.579615	2.312463	-0.111428	quantifiable	9287
chr5:120490679-120491179	chr5	120490679	120491179	0.212269	3.207851	3.42012	0.001735	0.019345	0.025967	2	FALSE	chr5:120490679-120491179	chr5	120490679	120491179	2.335628	1.372208	6.195629	4.656848	4.165156	3.422707	5.459929	4.903548	3.640078	4.487835	0.241389	quantifiable	13550
chr5:120493839-120494339	chr5	120493839	120494339	0.737599	1.595598	2.333197	0.009738	0.046205	0.046205	1	FALSE	chr5:120493839-120494339	chr5	120493839	120494339	5.976889	5.966484	6.711543	6.218874	6.594309	5.93418	8.340992	3.47938	6.218447	6.087215	-0.026416	quantifiable	17564
chr5:120502280-120502780	chr5	120502280	120502780	-0.050421	1.576729	1.526308	-0.001551	0.002525	0.002525	1	FALSE	chr5:120502280-120502780	chr5	120502280	120502780	3.288	5.284779	6.96465	6.962103	3.838351	5.347836	6.613467	4.050119	5.624883	4.962443	-0.151639	quantifiable	1095
chr5:120503232-120503875	chr5	120503232	120503875	0.394894	2.843029	3.237923	0.0033555	0.0383335	0.067353	2	FALSE	chr5:120503232-120503875	chr5	120503232	120503875	3.71429	0.711407	3.033343	4.289886	1.93051	2.386956	4.223044	3.649604	2.937232	3.047528	0.039714	quantifiable	17321
chr5:120505313-120505813	chr5	120505313	120505813	0.045593	1.803253	1.848846	-0.0009305	0.0113795	0.01344	2	FALSE	chr5:120505313-120505813	chr5	120505313	120505813	1.946347	1.442236	3.953784	2.030279	1.386296	1.928789	2.037449	2.009919	2.343161	1.840613	-0.233902	quantifiable	3771
chr5:120510917-120511493	chr5	120510917	120511493	0.871818	3.213846	4.085664	0.011032	0.115626	0.115626	1	FALSE	chr5:120510917-120511493	chr5	120510917	120511493	6.755115	3.942565	6.705768	5.234677	5.433052	5.749226	4.117937	5.37474	5.659531	5.168739	-0.110194	quantifiable	7580
chr5:120536004-120536504	chr5	120536004	120536504	1.66078	5.173463	6.834243	0.0086215	0.088721	0.099712	2	TRUE	chr5:120536004-120536504	chr5	120536004	120536504	6.408085	7.729873	6.099481	10.111997	5.419051	5.734968	3.57234	8.556425	7.587359	5.820696	-0.331662	quantifiable	28858
