enhancer_id	chr	start	end	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class
chr8:122937936-122938436	chr8	122937936	122938436	3.517005	4.288873	4.150831	2.955935	1.716801	2.048986	1.405839	1.033858	3.728161	1.551371	-0.886224	quantifiable
chr8:123042027-123042768	chr8	123042027	123042768	4.555079	3.518327	4.430242	3.924676	3.300316	4.162293	2.333441	1.892247	4.107081	2.922074	-0.379641	quantifiable
chr8:123065168-123066065	chr8	123065168	123066065	1.057774	0.495803	1.38831	3.127801	1.154047	0.77794	1.431437	1.023947	1.517422	1.096843	-0.262062	quantifiable
chr8:123097699-123098199	chr8	123097699	123098199	1.894991	2.103036	2.929076	1.952354	1.062861	0.95175	0.439507	2.396997	2.219864	1.212779	-0.538181	quantifiable
chr8:123102099-123102687	chr8	123102099	123102687	3.726923	3.057131	7.893785	6.832055	3.531421	5.507396	1.916249	3.816054	5.377473	3.69278	-0.44136	quantifiable
chr8:123110549-123111049	chr8	123110549	123111049	3.645962	3.23733	1.657053	3.428522	1.257848	1.61989	4.797267	1.709324	2.992217	2.346082	-0.253703	quantifiable
chr8:123142046-123142546	chr8	123142046	123142546	6.682354	6.186751	6.181156	3.902296	4.695968	3.832211	4.547443	2.39	5.738139	3.866406	-0.468295	quantifiable
chr8:123155142-123155642	chr8	123155142	123155642	3.173341	1.557282	2.009618	3.005888	2.040454	2.288029	2.255747	3.744697	2.436532	2.582232	0.059657	quantifiable
chr8:123212513-123213148	chr8	123212513	123213148	1.899429	0.422919	4.198903	3.006097	1.064881	2.051306	4.512293	4.487873	2.381837	3.029088	0.25165	quantifiable
chr8:123224591-123225098	chr8	123224591	123225098	0.979466	1.067563	2.1182	1.944147	3.260975	2.983921	1.82853	2.542371	1.527344	2.653949	0.529279	quantifiable
chr8:123234893-123235393	chr8	123234893	123235393	4.013874	5.136618	5.738122	3.715065	4.793479	2.403822	4.060383	5.283735	4.65092	4.135355	-0.137649	quantifiable
chr8:123235450-123236483	chr8	123235450	123236483	4.143829	2.552709	7.683808	6.171465	3.839869	4.366214	3.928834	3.498389	5.137953	3.908327	-0.321669	quantifiable
chr8:123253944-123254598	chr8	123253944	123254598	0.776786	0.191297	3.988989	2.271416	0.666249	2.148923	2.792932	3.707144	1.807122	2.328812	0.244746	quantifiable
chr8:123257010-123257510	chr8	123257010	123257510	2.071426	1.07604	3.21182	2.873956	1.178355	1.191166	0.436596	1.20357	2.308311	1.002422	-0.720223	one_condition
chr8:123318323-123318826	chr8	123318323	123318826	4.862447	2.894841	9.432928	5.845627	4.588326	4.762956	6.020638	9.305162	5.758961	6.16927	0.084847	quantifiable
chr8:123332028-123333198	chr8	123332028	123333198	1.237245	0.827395	1.838103	1.401882	0.669925	1.455183	2.43722	1.297299	1.326156	1.464907	0.083079	quantifiable
chr8:123373502-123374198	chr8	123373502	123374198	1.501995	2.01449	3.932544	6.355747	2.142431	1.257012	2.591146	2.360264	3.451194	2.087713	-0.525573	quantifiable
chr8:123388991-123389491	chr8	123388991	123389491	0.05541	0.500197	4.396895	2.080477	1.493628	1.163411	1.673618	3.114885	1.758245	1.861386	0.05269	quantifiable
chr8:123411171-123411673	chr8	123411171	123411673	7.48527	1.827915	5.795564	6.551736	3.870253	6.558347	5.292385	5.874699	5.415121	5.398921	-0.00364	quantifiable
chr8:123412473-123412973	chr8	123412473	123412973	3.066418	1.817564	2.155705	3.683038	0.998509	1.912426	2.211615	2.40714	2.680681	1.882422	-0.351114	quantifiable
chr8:123420064-123420564	chr8	123420064	123420564	0.40544	0.500197	1.697352	2.173201	1.921371	1.640519	0.611235	1.472013	1.194048	1.411284	0.135348	quantifiable
chr8:123422376-123422876	chr8	123422376	123422876	1.591283	5.035937	4.963712	5.353794	1.531561	1.899958	1.605218	2.006177	4.236181	1.760729	-0.919875	quantifiable
chr8:123425262-123425762	chr8	123425262	123425762	2.150418	2.938468	2.706722	2.124629	0	0.405158	0	1.461317	2.480059	0.466619	-1.238371	one_condition
chr8:123442960-123443460	chr8	123442960	123443460	3.689053	3.479553	3.66898	9.262502	2.753444	1.92689	1.389831	12.063364	5.025022	4.533382	-0.122495	quantifiable
chr8:123477652-123478169	chr8	123477652	123478169	3.049343	2.2769	4.04329	2.811677	1.098555	2.636718	7.597527	2.398006	3.045303	3.432701	0.131485	quantifiable
chr8:123498906-123499406	chr8	123498906	123499406	4.420646	2.17904	4.618095	3.703323	4.116965	3.425408	1.555737	2.413285	3.730276	2.877849	-0.285693	quantifiable
chr8:123515213-123515713	chr8	123515213	123515713	0.913591	0.460182	2.165481	3.323567	1.566306	2.071964	0.88218	0.905888	1.715705	1.356585	-0.203455	quantifiable
chr8:123518583-123519146	chr8	123518583	123519146	8.224292	3.870453	2.879978	5.239086	4.302059	1.866897	3.272425	3.65812	5.053452	3.274875	-0.500433	quantifiable
chr8:123653546-123654178	chr8	123653546	123654178	1.291541	1.747402	3.47428	2.931564	1.246634	2.408126	3.875603	1.428041	2.361197	2.239601	-0.052925	quantifiable
chr8:123655344-123655844	chr8	123655344	123655844	2.784275	5.489578	3.059267	4.781703	2.835414	2.651341	1.175899	3.502665	4.028706	2.541329	-0.504144	quantifiable
chr8:123729385-123729885	chr8	123729385	123729885	4.626911	2.586739	5.906995	5.387969	3.57269	4.509823	4.786116	4.153358	4.627154	4.255497	-0.098314	quantifiable
chr8:123761364-123761864	chr8	123761364	123761864	8.633852	6.163357	5.136049	7.697034	6.999095	8.402945	1.25012	5.438881	6.907573	5.52276	-0.277188	quantifiable
chr8:123764581-123765081	chr8	123764581	123765081	3.698082	2.257122	3.52807	5.426146	2.889909	4.537265	4.424823	1.8115	3.727355	3.415874	-0.098021	quantifiable
chr8:123783740-123784240	chr8	123783740	123784240	3.675479	1.66476	4.505282	1.799769	2.910005	3.396069	0.436596	3.863969	2.911323	2.65166	-0.098723	quantifiable
chr8:123786182-123786682	chr8	123786182	123786682	1.604817	3.043433	3.495989	4.681151	6.566651	2.578021	3.177948	6.496406	3.206347	4.704756	0.438287	quantifiable
chr8:123789959-123790459	chr8	123789959	123790459	3.452115	1.496745	4.487884	3.00346	2.240105	1.488517	2.62056	0.299829	3.110051	1.662253	-0.623736	quantifiable
chr8:123805413-123806345	chr8	123805413	123806345	1.617201	0.936872	3.472561	3.831066	2.675778	0.954493	1.339447	2.753492	2.464425	1.930803	-0.240219	quantifiable
chr8:123813487-123813987	chr8	123813487	123813987	1.933811	1.666427	6.484531	2.861062	2.400839	2.466299	2.066555	2.618253	3.236458	2.387987	-0.321191	quantifiable
chr8:123826750-123827250	chr8	123826750	123827250	3.250374	2.751856	3.584265	2.436803	3.738179	1.284959	2.840825	0.501714	3.005825	2.091419	-0.372282	quantifiable
chr8:123836123-123836742	chr8	123836123	123836742	1.099416	1.752286	2.628808	2.514581	0.605837	0.546448	0.503325	1.711297	1.998773	0.841727	-0.698931	one_condition
chr8:123845530-123846030	chr8	123845530	123846030	2.83142	2.329125	1.464143	1.105462	1.652522	1.906202	2.285836	1.304576	1.932538	1.787284	-0.072917	quantifiable
chr8:123847470-123847970	chr8	123847470	123847970	2.248096	1.818923	4.771052	4.702712	4.569578	3.204901	4.491158	3.144039	3.385196	3.852419	0.145602	quantifiable
chr8:123851558-123852058	chr8	123851558	123852058	5.694805	2.935313	4.906747	3.997886	3.591912	3.999755	3.351642	3.096577	4.383688	3.509971	-0.254721	quantifiable
chr8:123858635-123859135	chr8	123858635	123859135	3.730165	3.464034	2.460485	4.131059	2.861486	4.325173	2.564963	1.998862	3.446436	2.937621	-0.174715	quantifiable
chr8:123859254-123859754	chr8	123859254	123859754	7.823305	5.831405	5.190589	6.186498	4.766769	7.918184	5.913045	2.283019	6.257949	5.220254	-0.222106	quantifiable
chr8:123884637-123885137	chr8	123884637	123885137	2.597048	4.840629	2.666365	2.001433	2.002849	3.011442	2.023171	0.313183	3.026369	1.837661	-0.502596	quantifiable
chr8:123891223-123891723	chr8	123891223	123891723	3.065439	4.898216	1.656572	2.334487	3.182735	2.70497	4.067188	2.647492	2.988678	3.150596	0.057203	quantifiable
chr8:123891928-123892428	chr8	123891928	123892428	3.228085	2.05458	10.217635	5.245466	3.570813	4.217796	5.755871	4.026494	5.186442	4.392744	-0.197591	quantifiable
chr8:123892745-123893245	chr8	123892745	123893245	2.480293	1.325908	4.566365	8.20259	3.468455	5.147938	3.329301	3.425772	4.143789	3.842867	-0.086717	quantifiable
chr8:123895602-123896102	chr8	123895602	123896102	1.709272	1.837649	5.817661	2.007059	2.252057	2.235965	5.238721	3.504493	2.84291	3.307809	0.164166	quantifiable
chr8:123898588-123899088	chr8	123898588	123899088	0.135147	1.815127	0.976057	1.385261	1.207416	1.18502	1.00126	0.602848	1.077898	0.999136	-0.055352	one_condition
chr8:123982867-123983372	chr8	123982867	123983372	3.308278	2.228139	6.916409	3.209919	3.475619	2.737077	4.753232	3.36255	3.915686	3.58212	-0.101067	quantifiable
chr8:124021147-124021757	chr8	124021147	124021757	1.165172	1.71851	5.460497	1.491182	1.172796	3.160872	1.073984	2.83929	2.45884	2.061736	-0.175153	quantifiable
chr8:124027774-124028274	chr8	124027774	124028274	3.452859	3.030222	1.624683	1.049202	3.101275	3.953934	3.487931	3.004374	2.289242	3.386879	0.413844	quantifiable
chr8:124281804-124282304	chr8	124281804	124282304	7.819271	4.512192	8.422674	7.009505	5.679045	3.648696	4.871075	6.090552	6.94091	5.072342	-0.386237	quantifiable
chr8:124312158-124312658	chr8	124312158	124312658	5.850086	6.453343	6.803437	3.979366	7.484284	5.227854	3.707547	5.786364	5.771558	5.551512	-0.047556	quantifiable
chr8:124316452-124316952	chr8	124316452	124316952	8.483526	4.910221	8.473576	4.834399	8.746723	8.925854	6.697955	5.209926	6.675431	7.395114	0.129068	quantifiable
chr8:124330448-124330948	chr8	124330448	124330948	11.829404	7.529152	13.106566	8.298792	6.826245	8.700022	7.115101	4.911033	10.190979	6.8881	-0.5038	quantifiable
chr8:124386436-124386936	chr8	124386436	124386936	4.765995	3.459802	7.017901	2.930147	7.365492	6.579145	3.072181	5.048805	4.543461	5.516406	0.232724	quantifiable
chr8:124397302-124397802	chr8	124397302	124397802	7.103248	6.229409	7.904008	5.540413	4.233134	5.625673	2.855378	7.740953	6.694269	5.113784	-0.331013	quantifiable
chr8:124398711-124399211	chr8	124398711	124399211	3.620304	3.408012	7.755572	3.465301	2.194356	2.070026	3.193288	5.858982	4.562297	3.329163	-0.360518	quantifiable
chr8:124404339-124404839	chr8	124404339	124404839	7.106597	4.007352	4.85469	4.088339	3.964394	4.403582	5.056806	1.200763	5.014245	3.656386	-0.368155	quantifiable
chr8:124413157-124414021	chr8	124413157	124414021	3.737664	2.742616	5.483328	3.269695	2.764245	4.204305	2.88753	3.632082	3.808325	3.372041	-0.136792	quantifiable
chr8:124429320-124429820	chr8	124429320	124429820	3.290311	2.699245	5.859576	5.263567	3.925878	2.982435	3.173719	4.419844	4.278175	3.625469	-0.189878	quantifiable
chr8:124433639-124434139	chr8	124433639	124434139	1.656153	0.868753	6.618167	4.561852	2.045137	2.516131	1.804597	7.370036	3.426231	3.433975	0.002514	quantifiable
chr8:124434373-124434873	chr8	124434373	124434873	9.228595	4.67028	8.618643	6.813031	7.999644	5.674644	4.428559	6.26052	7.332637	6.090842	-0.232375	quantifiable
chr8:124476737-124477237	chr8	124476737	124477237	2.388276	5.362835	1.4367	4.27751	4.262158	3.179593	4.366	5.193021	3.366331	4.250193	0.26514	quantifiable
chr8:124494342-124495311	chr8	124494342	124495311	3.578462	2.300701	1.673868	2.486637	3.555288	3.071342	3.581554	2.55023	2.509917	3.189603	0.254407	quantifiable
chr8:124495583-124496083	chr8	124495583	124496083	1.195303	1.332193	3.601508	2.44713	2.579045	3.399044	2.858898	6.1408	2.144033	3.744447	0.591373	quantifiable
chr8:124508058-124508558	chr8	124508058	124508558	3.578193	5.380124	1.688422	4.439652	5.950736	4.756305	4.550826	3.375843	3.771598	4.658428	0.245239	quantifiable
chr8:124520516-124521048	chr8	124520516	124521048	4.91915	3.258015	2.251314	4.434332	3.878733	5.702735	2.995803	1.023056	3.715703	3.400082	-0.099623	quantifiable
chr8:124530310-124530810	chr8	124530310	124530810	6.257034	5.110967	5.47187	3.865832	4.218303	6.786579	3.573992	6.891267	5.176426	5.367535	0.043861	quantifiable
chr8:124556617-124557117	chr8	124556617	124557117	3.004878	4.941105	1.889838	4.155887	3.662312	3.705633	3.60178	2.817651	3.497927	3.446844	-0.016425	quantifiable
chr8:124557380-124557880	chr8	124557380	124557880	2.927726	4.654607	5.99529	6.291051	4.50723	4.115743	7.05559	6.202574	4.967169	5.470284	0.116509	quantifiable
chr8:124569024-124569979	chr8	124569024	124569979	1.875665	3.411222	2.956847	5.680845	4.021361	3.972007	3.615359	1.134732	3.481145	3.185865	-0.098011	quantifiable
chr8:124573449-124573949	chr8	124573449	124573949	4.866708	4.062168	5.228443	6.56587	4.609388	4.269527	2.396913	4.907014	5.180798	4.04571	-0.291971	quantifiable
chr8:124585863-124586363	chr8	124585863	124586363	2.275007	2.065611	3.434059	3.906053	3.163568	1.23634	3.668194	2.335074	2.920182	2.600794	-0.122131	quantifiable
chr8:124617300-124617800	chr8	124617300	124617800	2.234581	1.250879	6.747049	5.434707	1.890033	3.317738	5.976607	4.716229	3.916804	3.975152	0.01697	quantifiable
chr8:124632947-124633447	chr8	124632947	124633447	4.961644	3.39116	10.210726	2.846752	4.667909	6.423463	4.155431	4.766051	5.35257	5.003214	-0.081413	quantifiable
chr8:124652454-124652954	chr8	124652454	124652954	2.783511	1.32637	3.857194	2.638764	3.220595	1.846857	2.812269	1.110559	2.65146	2.24757	-0.168399	quantifiable
chr8:124658389-124658889	chr8	124658389	124658889	3.096307	1.00078	4.384598	3.764144	1.936712	3.916864	2.77801	6.634562	3.061457	3.816537	0.245189	quantifiable
chr8:124676545-124677045	chr8	124676545	124677045	3.837283	2.896913	10.315379	3.210487	3.973267	1.765277	4.496507	5.391716	5.065016	3.906692	-0.304943	quantifiable
chr8:124677268-124677768	chr8	124677268	124677768	5.408646	7.167163	3.888852	6.093948	4.54591	4.787993	7.953463	3.746164	5.639652	5.258383	-0.085125	quantifiable
chr8:124702076-124702576	chr8	124702076	124702576	1.659836	0.796981	4.327364	2.052853	2.328853	1.9347	1.130784	0.858192	2.209258	1.563132	-0.322687	quantifiable
chr8:124721733-124722388	chr8	124721733	124722388	4.914847	2.224477	6.777278	5.012015	3.678573	4.277392	4.533571	5.449496	4.732154	4.484758	-0.063484	quantifiable
chr8:124780175-124780675	chr8	124780175	124780675	3.452115	2.992207	2.24298	1.717511	1.29815	3.585749	1.309788	1.604405	2.601203	1.949523	-0.286711	quantifiable
chr8:124792199-124793629	chr8	124792199	124793629	3.649025	2.781002	4.78829	4.839159	2.854985	2.049606	2.335484	5.368437	4.014369	3.152128	-0.271348	quantifiable
chr8:124793666-124794166	chr8	124793666	124794166	4.88228	1.817256	8.954484	8.059633	4.009524	2.056717	9.022652	8.78119	5.928413	5.967521	0.008103	quantifiable
chr8:124794191-124794691	chr8	124794191	124794691	2.348163	4.07053	9.170642	7.920328	1.742563	2.867464	5.962212	7.111269	5.877416	4.420877	-0.34252	quantifiable
chr8:124826646-124827146	chr8	124826646	124827146	2.167243	1.523037	3.011829	3.774418	0.970816	1.346104	0.503541	0.793676	2.619132	0.903534	-0.921751	one_condition
chr8:124827399-124827899	chr8	124827399	124827899	2.16975	2.992207	3.49697	5.784621	2.357895	2.425783	1.673618	0.899594	3.610887	1.839223	-0.696711	quantifiable
chr8:124828419-124828919	chr8	124828419	124828919	2.456457	3.15894	3.205643	2.595905	2.070954	2.985156	2.401279	1.604405	2.854236	2.265448	-0.238183	quantifiable
chr8:124841755-124842255	chr8	124841755	124842255	3.731496	3.706694	1.316497	2.938795	1.710369	1.618167	0.895022	0.404855	2.923371	1.157103	-0.858628	quantifiable
chr8:124860110-124860610	chr8	124860110	124860610	0.635189	0.766969	1.796309	1.487752	0	0.607738	0.451149	0.299829	1.171555	0.339679	-0.690873	one_condition
chr8:124862782-124863370	chr8	124862782	124863370	4.453771	0.92075	3.088304	5.860145	2.044139	2.130517	4.487374	4.054681	3.580742	3.179178	-0.131922	quantifiable
chr8:124896621-124897121	chr8	124896621	124897121	2.512493	2.427882	4.711432	3.311581	2.238138	3.506049	1.309788	2.631331	3.240847	2.421326	-0.308612	quantifiable
chr8:124897344-124898253	chr8	124897344	124898253	0.781251	0.599418	3.020694	2.154862	1.53981	1.302798	1.687382	2.81557	1.639056	1.83639	0.103482	quantifiable
chr8:124910359-124910859	chr8	124910359	124910859	2.503895	4.205276	1.844979	3.237272	3.122282	2.157204	4.240843	1.791256	2.947855	2.827896	-0.044351	quantifiable
chr8:124912079-124912579	chr8	124912079	124912579	3.27852	2.461613	2.821305	5.982686	1.392564	2.264698	1.012903	1.262026	3.636031	1.483048	-0.896858	quantifiable
chr8:124917680-124918180	chr8	124917680	124918180	3.656402	3.506769	4.255985	2.756578	3.006059	1.651167	3.085869	1.98589	3.543934	2.432246	-0.403294	quantifiable
chr8:124948241-124948741	chr8	124948241	124948741	1.259018	2.577941	6.871717	4.395115	1.886644	1.960418	1.848257	2.552355	3.775948	2.061919	-0.638893	quantifiable
chr8:124949074-124949915	chr8	124949074	124949915	0.197014	0.198416	2.106332	1.387207	0.50562	0.575724	0.705735	0.537104	0.972242	0.581046	NA	no_signal
chr8:125012667-125013246	chr8	125012667	125013246	3.136651	0.720112	7.52992	5.658559	2.074237	2.240808	4.270796	8.30698	4.261311	4.223205	-0.010458	quantifiable
chr8:125021783-125022283	chr8	125021783	125022283	1.397044	2.086593	1.635942	1.384544	0.774371	2.145852	0.557388	1.846416	1.626031	1.331007	-0.170922	quantifiable
chr8:125034566-125035066	chr8	125034566	125035066	5.232544	5.610036	4.347628	4.10382	3.217298	5.777969	5.054367	10.440607	4.823507	6.12256	0.28985	quantifiable
chr8:125067139-125067639	chr8	125067139	125067639	6.299282	3.287683	5.941982	3.910945	4.199646	4.241734	3.295652	2.226434	4.859973	3.490866	-0.382808	quantifiable
chr8:125069631-125070131	chr8	125069631	125070131	6.083439	12.398434	4.923317	2.077978	4.389039	7.001489	2.743279	3.539707	6.370792	4.418379	-0.442932	quantifiable
chr8:125078646-125079146	chr8	125078646	125079146	4.90737	5.577895	8.584984	10.261471	3.614923	7.488657	5.041367	3.828564	7.33293	4.993378	-0.47447	quantifiable
chr8:125317534-125318034	chr8	125317534	125318034	18.078075	12.67344	12.990944	10.149038	15.282492	12.28309	8.728009	10.675048	13.472874	11.74216	-0.183544	quantifiable
chr8:125389226-125389726	chr8	125389226	125389726	8.399441	4.494954	3.994217	3.751634	7.006601	7.106458	4.415481	5.318949	5.160062	5.961872	0.176138	quantifiable
chr8:125390162-125390662	chr8	125390162	125390662	4.012621	4.153897	6.474793	5.255443	7.637401	8.924131	6.749402	7.012751	4.974188	7.580921	0.521322	quantifiable
chr8:125504782-125505282	chr8	125504782	125505282	4.812669	8.735552	3.648793	5.768442	4.310713	5.829602	5.29357	3.557038	5.741364	4.747731	-0.229509	quantifiable
chr8:125560975-125561475	chr8	125560975	125561475	1.867844	3.419017	3.752349	4.653231	2.783142	2.848263	3.538395	1.705816	3.42311	2.718904	-0.249286	quantifiable
chr8:125568663-125569163	chr8	125568663	125569163	1.93148	4.060424	3.835121	2.164378	3.926224	4.265437	3.99391	2.412094	2.997851	3.649416	0.21709	quantifiable
chr8:125569374-125570443	chr8	125569374	125570443	5.051411	1.368476	7.749309	7.22005	3.562393	1.564196	6.771087	4.466388	5.347311	4.091016	-0.317376	quantifiable
chr8:125626329-125626829	chr8	125626329	125626829	2.864364	1.492256	1.143371	4.29783	3.914855	4.177104	3.918234	1.695885	2.449455	3.42652	0.358462	quantifiable
chr8:125666129-125666629	chr8	125666129	125666629	2.698702	3.866629	0.99688	4.979226	2.771153	3.020818	2.558886	2.695444	3.135359	2.761575	-0.136172	quantifiable
