loop_key	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2	loop_logFC	loop_FDR	loop_direction	enh_chr	enh_start	enh_end	target_gene	tss_chr	tss_start	tss_end	abc_score_wt	abc_score_ko	delta_ABC	delta_unnorm	distance	match_case	loop_id	loop_type	category	diff_significant	is_differential
chr9_88525000_88550000_chr9_88700000_88725000	chr9	88525000	88550000	chr9	88700000	88725000	-0.0652957760714183	0.358459575915326	unchanged	chr9	88547769	88548497	Mthfsl	chr9	88720046	88720546	0.107521	0.095612	-0.011909	-0.003321	172163	A				FALSE	FALSE
chr9_88525000_88550000_chr9_88700000_88725000	chr9	88525000	88550000	chr9	88700000	88725000	-0.0652957760714183	0.358459575915326	unchanged	chr9	88720046	88720546	Zfp949	chr9	88547769	88548269	0.018553	0.020838	0.002285	0.016914	172277	B				FALSE	FALSE
chr9_88700000_88725000_chr9_89200000_89225000	chr9	88700000	88725000	chr9	89200000	89225000	-0.0747762788383754	0.790812322652046	unchanged	chr9	89210425	89211274	Mthfsl	chr9	88720046	88720546	0.020096	0.027212	0.007116	0.022257	490553.5	B				FALSE	FALSE
chr9_89820000_89830000_chr9_89910000_89920000	chr9	89820000	89830000	chr9	89910000	89920000	-0.0681848922195398	0.349475067882785	unchanged	chr9	89827091	89827591	Rasgrf1	chr9	89909657	89910157	0.034179	0.033227	-0.000952	-0.007128	82566	A				FALSE	FALSE
chr9_89820000_89830000_chr9_89910000_89920000	chr9	89820000	89830000	chr9	89910000	89920000	-0.0681848922195398	0.349475067882785	unchanged	chr9	89909429	89910236	4930524O08Rik	chr9	89826268	89826768	0.047747	0.047447	-3e-04	0.003331	83314.5	B				FALSE	FALSE
chr9_89825000_89830000_chr9_89970000_89975000	chr9	89825000	89830000	chr9	89970000	89975000	0.0969609426896079	0.342135827788596	unchanged	chr9	89972217	89972717	4930524O08Rik	chr9	89826268	89826768	0.091972	0.100738	0.008766	0.035886	145949	B				FALSE	FALSE
chr9_89825000_89830000_chr9_89970000_89975000	chr9	89825000	89830000	chr9	89970000	89975000	0.0969609426896079	0.342135827788596	unchanged	chr9	89974302	89974802	4930524O08Rik	chr9	89826268	89826768	0.045144	0.042107	-0.003037	-0.005533	148034	B				FALSE	FALSE
chr9_89825000_89850000_chr9_89950000_89975000	chr9	89825000	89850000	chr9	89950000	89975000	-0.0363201463913726	0.570583195670832	unchanged	chr9	89972217	89972717	4930524O08Rik	chr9	89826268	89826768	0.091972	0.100738	0.008766	0.035886	145949	B				FALSE	FALSE
chr9_89825000_89850000_chr9_89950000_89975000	chr9	89825000	89850000	chr9	89950000	89975000	-0.0363201463913726	0.570583195670832	unchanged	chr9	89974302	89974802	4930524O08Rik	chr9	89826268	89826768	0.045144	0.042107	-0.003037	-0.005533	148034	B				FALSE	FALSE
chr9_89910000_89920000_chr9_89970000_89980000	chr9	89910000	89920000	chr9	89970000	89980000	-0.141706055774258	0.0588753634672712	unchanged	chr9	89972217	89972717	Rasgrf1	chr9	89909657	89910157	0.024449	0.027762	0.003313	0.008874	62560	B				FALSE	FALSE
chr9_90675000_90700000_chr9_91350000_91375000	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	chr9	90693060	90693560	Zic1	chr9	91365560	91366060	0.023406	0.007497	-0.015909	-0.41081	672500	A	loop_8720	Active_Promoter-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_90675000_90700000_chr9_91350000_91375000	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	chr9	90698935	90699435	Zic1	chr9	91365560	91366060	0.025877	0.009237	-0.01664	-0.43575	666625	A	loop_8720	Active_Promoter-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_90675000_90700000_chr9_91350000_91375000	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	chr9	90693060	90693560	Zic4	chr9	91362162	91362662	0.026498	0.0132	-0.013298	-0.382037	669102	A	loop_8720	Active_Promoter-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_90675000_90700000_chr9_91350000_91375000	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	chr9	90698935	90699435	Zic4	chr9	91362162	91362662	0.033071	0.012326	-0.020745	-0.567166	663227	A	loop_8720	Active_Promoter-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_90675000_90700000_chr9_91950000_91975000	chr9	90675000	90700000	chr9	91950000	91975000	-0.330543000648117	0.0083175859467166	down_in_mutant	chr9	90698935	90699435	Gm31409	chr9	91960868	91961368	0.020085	0.010622	-0.009463	-0.27518	1261933	A	loop_8784	Active_Enhancer-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_90690000_90700000_chr9_91960000_91970000	chr9	90690000	90700000	chr9	91960000	91970000	-0.3762624199126	0.002510445570517	down_in_mutant	chr9	90698935	90699435	Gm31409	chr9	91960868	91961368	0.020085	0.010622	-0.009463	-0.27518	1261933	A	loop_8517	Active_Enhancer-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_90700000_90710000_chr9_90820000_90830000	chr9	90700000	90710000	chr9	90820000	90830000	-0.770419663001704	1.24505052072546e-06	down_in_mutant	chr9	90700082	90700582	Gm28703	chr9	90828610	90829110	0.032216	0.030241	-0.001975	-0.125212	128528	A	loop_8766	Active_Enhancer-Poised_Enhancer	moderate_differential	TRUE	TRUE
chr9_90820000_90830000_chr9_91120000_91130000	chr9	90820000	90830000	chr9	91120000	91130000	-0.739178795323546	1.8011986933908e-05	down_in_mutant	chr9	91122484	91122984	Gm28703	chr9	90828610	90829110	0.033429	0.0063	-0.027129	-0.172747	293874	B	loop_8970	Active_Enhancer-Poised_Enhancer	moderate_differential	TRUE	TRUE
chr9_90820000_90830000_chr9_91120000_91130000	chr9	90820000	90830000	chr9	91120000	91130000	-0.739178795323546	1.8011986933908e-05	down_in_mutant	chr9	91126786	91127286	Gm28703	chr9	90828610	90829110	0.0633	0.023688	-0.039612	-0.307028	298176	B	loop_8970	Active_Enhancer-Poised_Enhancer	moderate_differential	TRUE	TRUE
chr9_90820000_90830000_chr9_91340000_91350000	chr9	90820000	90830000	chr9	91340000	91350000	-0.927167401439191	4.72235077046036e-07	down_in_mutant	chr9	91347548	91348048	Gm28703	chr9	90828610	90829110	0.034515	0.020417	-0.014098	-0.154604	518938	B	loop_9021	Active_Enhancer-Poised_Enhancer	moderate_differential	TRUE	TRUE
chr9_90820000_90830000_chr9_91960000_91970000	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	1.3644068929898e-05	down_in_mutant	chr9	91959539	91960039	Gm28703	chr9	90828610	90829110	0.013839	0.024042	0.010203	-0.034919	1130929	B	loop_2418	Active_Enhancer-Poised_Enhancer	strong_differential	TRUE	TRUE
chr9_90820000_90830000_chr9_91960000_91970000	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	1.3644068929898e-05	down_in_mutant	chr9	91960868	91961388	Gm28703	chr9	90828610	90829110	0.028812	0.019133	-0.009679	-0.125492	1132268	B	loop_2418	Active_Enhancer-Poised_Enhancer	strong_differential	TRUE	TRUE
chr9_90820000_90830000_chr9_91960000_91970000	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	1.3644068929898e-05	down_in_mutant	chr9	91964019	91964519	Gm28703	chr9	90828610	90829110	0.045917	0.033006	-0.012911	-0.195699	1135409	B	loop_2418	Active_Enhancer-Poised_Enhancer	strong_differential	TRUE	TRUE
chr9_90825000_90850000_chr9_91325000_91350000	chr9	90825000	90850000	chr9	91325000	91350000	-0.52363231239425	9.86272837525858e-06	down_in_mutant	chr9	91347548	91348048	Gm28703	chr9	90828610	90829110	0.034515	0.020417	-0.014098	-0.154604	518938	B	loop_2806	Active_Enhancer-Poised_Enhancer	moderate_differential	TRUE	TRUE
chr9_91125000_91150000_chr9_91950000_91975000	chr9	91125000	91150000	chr9	91950000	91975000	-0.359185201587011	0.0034934270485352	down_in_mutant	chr9	91126786	91127286	Gm31409	chr9	91960868	91961368	0.02891	0.006583	-0.022327	-0.567851	834082	A	loop_8807	Active_Enhancer-Active_Enhancer	weak_differential	TRUE	TRUE
chr9_91350000_91355000_chr9_91960000_91965000	chr9	91350000	91355000	chr9	91960000	91965000	0.206670764622531	0.113330872279912	unchanged	chr9	91350787	91351287	Gm31409	chr9	91960868	91961368	0.022052	0.037322	0.01527	0.204178	610081	A				FALSE	FALSE
chr9_91350000_91355000_chr9_91960000_91965000	chr9	91350000	91355000	chr9	91960000	91965000	0.206670764622531	0.113330872279912	unchanged	chr9	91351775	91352275	Gm31409	chr9	91960868	91961368	0.018817	0.024411	0.005594	0.027498	609093	A				FALSE	FALSE
chr9_91350000_91355000_chr9_91960000_91965000	chr9	91350000	91355000	chr9	91960000	91965000	0.206670764622531	0.113330872279912	unchanged	chr9	91352784	91353284	Gm31409	chr9	91960868	91961368	0.018308	0.022407	0.004099	0.000247	608084	A				FALSE	FALSE
chr9_91350000_91355000_chr9_91960000_91965000	chr9	91350000	91355000	chr9	91960000	91965000	0.206670764622531	0.113330872279912	unchanged	chr9	91354506	91355387	Gm31409	chr9	91960868	91961368	0.031069	0.050441	0.019372	0.245379	606171.5	A				FALSE	FALSE
chr9_91350000_91375000_chr9_91775000_91800000	chr9	91350000	91375000	chr9	91775000	91800000	-0.0191581198630503	0.867665820536922	unchanged	chr9	91796950	91797450	Zic1	chr9	91365560	91366060	0.025725	0.030657	0.004932	-0.016047	431390	B				FALSE	FALSE
chr9_91350000_91375000_chr9_91775000_91800000	chr9	91350000	91375000	chr9	91775000	91800000	-0.0191581198630503	0.867665820536922	unchanged	chr9	91798443	91798943	Zic1	chr9	91365560	91366060	0.02748	0.030243	0.002763	-0.065818	432883	B				FALSE	FALSE
chr9_91350000_91375000_chr9_91775000_91800000	chr9	91350000	91375000	chr9	91775000	91800000	-0.0191581198630503	0.867665820536922	unchanged	chr9	91796950	91797450	Zic4	chr9	91362162	91362662	0.024989	0.030565	0.005576	0.034339	434788	B				FALSE	FALSE
chr9_91350000_91375000_chr9_91775000_91800000	chr9	91350000	91375000	chr9	91775000	91800000	-0.0191581198630503	0.867665820536922	unchanged	chr9	91798443	91798943	Zic4	chr9	91362162	91362662	0.026694	0.030152	0.003458	-0.017733	436281	B				FALSE	FALSE
chr9_91380000_91385000_chr9_91960000_91965000	chr9	91380000	91385000	chr9	91960000	91965000	0.0013525313516853	0.995607332609442	unchanged	chr9	91381327	91381827	Gm31409	chr9	91960868	91961368	0.04883	0.051529	0.002699	-0.161797	579541	A				FALSE	FALSE
chr9_91380000_91385000_chr9_91960000_91965000	chr9	91380000	91385000	chr9	91960000	91965000	0.0013525313516853	0.995607332609442	unchanged	chr9	91383370	91383870	Gm31409	chr9	91960868	91961368	0.028953	0.020199	-0.008754	-0.30023	577498	A				FALSE	FALSE
chr9_91775000_91800000_chr9_91950000_91975000	chr9	91775000	91800000	chr9	91950000	91975000	-0.0689853201489175	0.372330766055475	unchanged	chr9	91796950	91797450	Gm31409	chr9	91960868	91961368	0.036666	0.039013	0.002347	-0.115177	163918	A				FALSE	FALSE
chr9_91775000_91800000_chr9_91950000_91975000	chr9	91775000	91800000	chr9	91950000	91975000	-0.0689853201489175	0.372330766055475	unchanged	chr9	91798443	91798943	Gm31409	chr9	91960868	91961368	0.039111	0.038432	-0.000679	-0.185645	162425	A				FALSE	FALSE
chr9_91960000_91970000_chr9_92010000_92020000	chr9	91960000	91970000	chr9	92010000	92020000	-0.0713941040325011	0.383391020547884	unchanged	chr9	92015907	92016407	Gm31409	chr9	91960868	91961368	0.029776	0.043987	0.014211	0.149238	55039	B				FALSE	FALSE
chr9_91960000_91970000_chr9_92010000_92020000	chr9	91960000	91970000	chr9	92010000	92020000	-0.0713941040325011	0.383391020547884	unchanged	chr9	92016445	92016945	Gm31409	chr9	91960868	91961368	0.078031	0.094275	0.016244	-0.023141	55577	B				FALSE	FALSE
chr9_94375000_94400000_chr9_94525000_94550000	chr9	94375000	94400000	chr9	94525000	94550000	-0.158946015112939	0.0354967209603326	down_in_mutant	chr9	94377530	94378030	Dipk2a	chr9	94537831	94538331	0.116674	0.113053	-0.003621	-0.081407	160301	A				TRUE	FALSE
chr9_94530000_94540000_chr9_94580000_94590000	chr9	94530000	94540000	chr9	94580000	94590000	-0.154301882682844	0.0267333453347113	down_in_mutant	chr9	94582153	94582653	Dipk2a	chr9	94537831	94538331	0.078691	0.043234	-0.035457	-0.391515	44322	B				TRUE	FALSE
chr9_95500000_95525000_chr9_95950000_95975000	chr9	95500000	95525000	chr9	95950000	95975000	-0.0579704095391011	0.384902702153881	unchanged	chr9	95511746	95512281	Xrn1	chr9	95954509	95955009	0.029118	0.034225	0.005107	0.009525	442745.5	A				FALSE	FALSE
chr9_95500000_95525000_chr9_95950000_95975000	chr9	95500000	95525000	chr9	95950000	95975000	-0.0579704095391011	0.384902702153881	unchanged	chr9	95954509	95955220	U2surp	chr9	95511746	95512246	0.012586	0.020655	0.008069	0.018657	442868.5	B				FALSE	FALSE
chr9_95520000_95530000_chr9_95850000_95860000	chr9	95520000	95530000	chr9	95850000	95860000	-0.0861759010163055	0.302884252204767	unchanged	chr9	95525967	95526467	Atr	chr9	95857346	95857846	0.079761	0.04055	-0.039211	-0.183471	331379	A				FALSE	FALSE
chr9_95750000_95755000_chr9_95845000_95850000	chr9	95750000	95755000	chr9	95845000	95850000	0.242229006849776	0.0631208576738344	unchanged	chr9	95750077	95750625	Pls1	chr9	95845061	95845561	0.056124	0.113542	0.057418	0.131406	94960	A				FALSE	FALSE
chr9_95750000_95755000_chr9_95845000_95850000	chr9	95750000	95755000	chr9	95845000	95850000	0.242229006849776	0.0631208576738344	unchanged	chr9	95844942	95845561	Trpc1	chr9	95750125	95750625	0.023696	0.03483	0.011134	0.030744	94876.5	B				FALSE	FALSE
chr9_9575000_9600000_chr9_10225000_10250000	chr9	9575000	9600000	chr9	10225000	10250000	0.175513336397766	0.0228506470200083	up_in_mutant	chr9	10225854	10226354	Gm46102	chr9	9583057	9583557	0.030343	0.042178	0.011835	0.039857	642797	B				TRUE	FALSE
chr9_9575000_9600000_chr9_9875000_9900000	chr9	9575000	9600000	chr9	9875000	9900000	0.20697161951254	0.0248345891617551	up_in_mutant	chr9	9899100	9899600	Gm46102	chr9	9583057	9583557	0.016017	0.022021	0.006004	0.020538	316043	B				TRUE	FALSE
chr9_96350000_96375000_chr9_96475000_96500000	chr9	96350000	96375000	chr9	96475000	96500000	-0.0512874906863794	0.438554357302623	unchanged	chr9	96363561	96364908	Rnf7	chr9	96478425	96478925	0.113412	0.136009	0.022597	0.041276	114440.5	A				FALSE	FALSE
chr9_96350000_96375000_chr9_96475000_96500000	chr9	96350000	96375000	chr9	96475000	96500000	-0.0512874906863794	0.438554357302623	unchanged	chr9	96478425	96478933	Atp1b3	chr9	96364192	96364692	0.036363	0.054671	0.018308	0.052919	114237	B				FALSE	FALSE
chr9_96650000_96675000_chr9_96750000_96775000	chr9	96650000	96675000	chr9	96750000	96775000	-0.0504223833994433	0.505782144316972	unchanged	chr9	96649855	96650355	Zbtb38	chr9	96752581	96753081	0.026511	0.020603	-0.005908	-0.04542	102726	A				FALSE	FALSE
chr9_96650000_96675000_chr9_96750000_96775000	chr9	96650000	96675000	chr9	96750000	96775000	-0.0504223833994433	0.505782144316972	unchanged	chr9	96669784	96670284	Zbtb38	chr9	96752581	96753081	0.088957	0.067083	-0.021874	-0.162594	82797	A				FALSE	FALSE
chr9_96670000_96680000_chr9_96750000_96760000	chr9	96670000	96680000	chr9	96750000	96760000	-0.112573983002869	0.126578580522373	unchanged	chr9	96669784	96670284	Zbtb38	chr9	96752581	96753081	0.088957	0.067083	-0.021874	-0.162594	82797	A				FALSE	FALSE
chr9_98025000_98050000_chr9_98225000_98250000	chr9	98025000	98050000	chr9	98225000	98250000	-0.130025777683836	0.0375689541668798	down_in_mutant	chr9	98244181	98244681	Clstn2	chr9	98032931	98033431	0.026931	0.030098	0.003167	0.015015	211250	B				TRUE	FALSE
chr9_98030000_98040000_chr9_98240000_98250000	chr9	98030000	98040000	chr9	98240000	98250000	-0.200632851035582	0.0487403399826512	down_in_mutant	chr9	98244181	98244681	Clstn2	chr9	98032931	98033431	0.026931	0.030098	0.003167	0.015015	211250	B				TRUE	FALSE
chr9_98975000_99000000_chr9_99125000_99150000	chr9	98975000	99000000	chr9	99125000	99150000	-0.0084285317991294	0.927837338429559	unchanged	chr9	98986122	98986649	Pik3cb	chr9	99140371	99140871	0.028042	0.015521	-0.012521	-0.044942	154235.5	A				FALSE	FALSE
chr9_98975000_99000000_chr9_99125000_99150000	chr9	98975000	99000000	chr9	99125000	99150000	-0.0084285317991294	0.927837338429559	unchanged	chr9	98999910	99000410	Pik3cb	chr9	99140371	99140871	0.037728	0.041332	0.003604	0.010329	140461	A				FALSE	FALSE
chr9_98975000_99000000_chr9_99225000_99250000	chr9	98975000	99000000	chr9	99225000	99250000	-0.0128867473309231	0.87731326095781	unchanged	chr9	98986122	98986649	Cep70	chr9	99243116	99243616	0.033102	0.028959	-0.004143	-0.011394	256980.5	A				FALSE	FALSE
chr9_98975000_99000000_chr9_99225000_99250000	chr9	98975000	99000000	chr9	99225000	99250000	-0.0128867473309231	0.87731326095781	unchanged	chr9	98999910	99000410	Cep70	chr9	99243116	99243616	0.044734	0.029086	-0.015648	-0.05117	243206	A				FALSE	FALSE
chr9_98975000_99000000_chr9_99225000_99250000	chr9	98975000	99000000	chr9	99225000	99250000	-0.0128867473309231	0.87731326095781	unchanged	chr9	98999910	99000410	Faiml	chr9	99236989	99237489	0.056597	0	-0.056597	-0.149629	237079	A				FALSE	FALSE
chr9_98975000_99000000_chr9_99225000_99250000	chr9	98975000	99000000	chr9	99225000	99250000	-0.0128867473309231	0.87731326095781	unchanged	chr9	99243116	99243668	Faim	chr9	98986122	98986622	0.030891	0.040508	0.009617	0.019073	257020	B				FALSE	FALSE
chr9_98980000_98990000_chr9_99240000_99250000	chr9	98980000	98990000	chr9	99240000	99250000	-0.112559708034882	0.2690822651301	unchanged	chr9	98986122	98986649	Cep70	chr9	99243116	99243616	0.033102	0.028959	-0.004143	-0.011394	256980.5	A				FALSE	FALSE
chr9_98980000_98990000_chr9_99240000_99250000	chr9	98980000	98990000	chr9	99240000	99250000	-0.112559708034882	0.2690822651301	unchanged	chr9	99243116	99243668	Faim	chr9	98986122	98986622	0.030891	0.040508	0.009617	0.019073	257020	B				FALSE	FALSE
chr9_99050000_99075000_chr9_99225000_99250000	chr9	99050000	99075000	chr9	99225000	99250000	0.0287580002462968	0.702483031405565	unchanged	chr9	99062484	99062984	Cep70	chr9	99243116	99243616	0.020299	0.029624	0.009325	0.035255	180632	A				FALSE	FALSE
chr9_99060000_99065000_chr9_99240000_99245000	chr9	99060000	99065000	chr9	99240000	99245000	0.099718825732815	0.400477417681473	unchanged	chr9	99062484	99062984	Cep70	chr9	99243116	99243616	0.020299	0.029624	0.009325	0.035255	180632	A				FALSE	FALSE
chr9_99125000_99150000_chr9_99225000_99250000	chr9	99125000	99150000	chr9	99225000	99250000	-0.0256791925214215	0.727078035778807	unchanged	chr9	99139853	99140353	Cep70	chr9	99243116	99243616	0.044647	0.037881	-0.006766	-0.019559	103263	A				FALSE	FALSE
chr9_99125000_99150000_chr9_99225000_99250000	chr9	99125000	99150000	chr9	99225000	99250000	-0.0256791925214215	0.727078035778807	unchanged	chr9	99140371	99140871	Cep70	chr9	99243116	99243616	0.040608	0.030154	-0.010454	-0.033098	102745	A				FALSE	FALSE
chr9_99125000_99150000_chr9_99225000_99250000	chr9	99125000	99150000	chr9	99225000	99250000	-0.0256791925214215	0.727078035778807	unchanged	chr9	99139853	99140353	Faiml	chr9	99236989	99237489	0.042708	0	-0.042708	-0.112912	97136	A				FALSE	FALSE
chr9_99125000_99150000_chr9_99225000_99250000	chr9	99125000	99150000	chr9	99225000	99250000	-0.0256791925214215	0.727078035778807	unchanged	chr9	99140371	99140871	Faiml	chr9	99236989	99237489	0.038853	0	-0.038853	-0.102719	96618	A				FALSE	FALSE
chr9_99125000_99150000_chr9_99225000_99250000	chr9	99125000	99150000	chr9	99225000	99250000	-0.0256791925214215	0.727078035778807	unchanged	chr9	99243116	99243668	Pik3cb	chr9	99140371	99140871	0.075893	0.055764	-0.020129	-0.074003	102771	B				FALSE	FALSE
chr9_99130000_99140000_chr9_99240000_99250000	chr9	99130000	99140000	chr9	99240000	99250000	-0.0876556610134537	0.255884025121437	unchanged	chr9	99139853	99140353	Cep70	chr9	99243116	99243616	0.044647	0.037881	-0.006766	-0.019559	103263	A				FALSE	FALSE
chr9_99450000_99460000_chr9_99570000_99580000	chr9	99450000	99460000	chr9	99570000	99580000	-0.222308330130639	0.0236651855303393	down_in_mutant	chr9	99575548	99576156	Nme9	chr9	99451224	99451724	0.027373	0.024277	-0.003096	0.005349	124378	B				TRUE	FALSE
chrX_101200000_101225000_chrX_101325000_101350000	chrX	101200000	101225000	chrX	101325000	101350000	0.0038773568445061	0.972690399848544	unchanged	chrX	101332327	101332827	Snx12	chrX	101222313	101222813	0.130312	0.134734	0.004422	0.091934	110014	B				FALSE	FALSE
chrX_101220000_101230000_chrX_101270000_101280000	chrX	101220000	101230000	chrX	101270000	101280000	0.0146956455390714	0.921939421958813	unchanged	chrX	101222281	101222813	Med12	chrX	101273779	101274279	0.058979	0.089021	0.030042	0.229847	51482	A				FALSE	FALSE
chrX_101220000_101230000_chrX_101270000_101280000	chrX	101220000	101230000	chrX	101270000	101280000	0.0146956455390714	0.921939421958813	unchanged	chrX	101273752	101274279	Snx12	chrX	101222313	101222813	0.026961	0.036237	0.009276	0.086247	51452.5	B				FALSE	FALSE
