stripe_id	direction	body_bins	frac_A1	frac_A2	frac_B1	frac_B2	timepoint
stripe_6336	unchanged	6	1	0	0	0	250402
stripe_3075	lost	33	0.1515	0	0	0.8485	250402
stripe_6338	unchanged	5	0.8	0	0	0.2	250402
stripe_6339	unchanged	6	0.8333	0	0	0.1667	250402
stripe_6340	unchanged	6	0.3333	0	0.3333	0.3333	250402
stripe_6341	gained	4	0.5	0	0.5	0	250402
stripe_6345	lost	8	0.625	0.375	0	0	250402
stripe_6342	gained	6	0.5	0.5	0	0	250402
stripe_6343	unchanged	4	0.25	0.75	0	0	250402
stripe_6344	unchanged	7	1	0	0	0	250402
stripe_6346	unchanged	6	1	0	0	0	250402
stripe_6347	gained	6	1	0	0	0	250402
stripe_6351	lost	6	1	0	0	0	250402
stripe_6352	unchanged	6	1	0	0	0	250402
stripe_6348	lost	10	0.9	0	0.1	0	250402
stripe_6349	unchanged	5	1	0	0	0	250402
stripe_6350	gained	3	1	0	0	0	250402
stripe_6354	gained	4	1	0	0	0	250402
stripe_6353	unchanged	4	0.75	0	0.25	0	250402
stripe_6360	unchanged	12	0.5	0	0.5	0	250402
stripe_6357	lost	9	0.5556	0	0.4444	0	250402
stripe_6355	lost	15	0.6667	0	0.3333	0	250402
stripe_6358	unchanged	8	0.625	0	0.375	0	250402
stripe_6356	unchanged	9	0.7778	0	0.2222	0	250402
stripe_6359	lost	4	0.5	0	0.5	0	250402
stripe_6366	unchanged	8	0.625	0.25	0.125	0	250402
stripe_6370	gained	14	0.8571	0.1429	0	0	250402
stripe_6367	unchanged	8	0.75	0.25	0	0	250402
stripe_6361	unchanged	12	0.8333	0.1667	0	0	250402
stripe_6362	lost	5	0.6	0.4	0	0	250402
stripe_6363	gained	9	0.7778	0.2222	0	0	250402
stripe_6364	gained	4	0.5	0.5	0	0	250402
stripe_6365	unchanged	8	0.875	0.125	0	0	250402
stripe_6368	unchanged	5	1	0	0	0	250402
stripe_6369	unchanged	4	1	0	0	0	250402
stripe_6372	unchanged	9	1	0	0	0	250402
stripe_6371	lost	10	1	0	0	0	250402
stripe_6374	unchanged	7	0.8571	0	0	0.1429	250402
stripe_6373	gained	4	1	0	0	0	250402
stripe_6375	gained	7	0.5714	0	0	0.4286	250402
stripe_6379	unchanged	14	0	0	0.1429	0.8571	250402
stripe_6376	unchanged	11	0	0	0.3636	0.6364	250402
stripe_6377	gained	12	0.1667	0	0.3333	0.5	250402
stripe_6378	lost	7	0	0	0.1429	0.8571	250402
stripe_6380	unchanged	6	0.5	0	0.5	0	250402
stripe_6383	gained	14	0.0714	0	0.0714	0.8571	250402
stripe_6381	unchanged	6	0	0	0	1	250402
stripe_3095	gained	35	0.2286	0.2	0.0857	0.4857	250402
stripe_6382	gained	11	0.1818	0.1818	0	0.6364	250402
stripe_6384	gained	3	0.6667	0.3333	0	0	250402
stripe_6386	unchanged	5	0.6	0.4	0	0	250402
stripe_6388	lost	9	0.7778	0.2222	0	0	250402
stripe_6385	unchanged	5	0.6	0.4	0	0	250402
stripe_6389	gained	11	0.5455	0	0	0.4545	250402
stripe_6387	unchanged	4	1	0	0	0	250402
stripe_6391	unchanged	5	0	0.6	0.4	0	250402
stripe_6393	unchanged	7	0	0.4286	0.4286	0.1429	250402
stripe_6394	gained	10	0	0.4	0.3	0.3	250402
stripe_6390	gained	7	0	0.2857	0.4286	0.2857	250402
stripe_6392	unchanged	12	0.3333	0.1667	0.25	0.25	250402
stripe_6395	unchanged	3	0.3333	0.6667	0	0	250402
stripe_6396	unchanged	4	0.5	0.5	0	0	250402
stripe_6399	lost	7	0.8571	0.1429	0	0	250402
stripe_6400	unchanged	9	0.6667	0.1111	0.2222	0	250402
stripe_6397	lost	7	0.5714	0.1429	0.2857	0	250402
stripe_6398	unchanged	11	0.8182	0	0.1818	0	250402
stripe_6401	unchanged	6	1	0	0	0	250402
stripe_6403	unchanged	6	1	0	0	0	250402
stripe_6402	unchanged	3	1	0	0	0	250402
stripe_6404	unchanged	20	0.05	0.15	0.7	0.1	250402
stripe_6408	unchanged	9	0	0	0.7778	0.2222	250402
stripe_6405	gained	15	0	0.1333	0.8	0.0667	250402
stripe_6412	unchanged	9	0	0.1111	0.8889	0	250402
stripe_6416	gained	10	0	0.2	0.8	0	250402
stripe_6417	lost	10	0	0.2	0.8	0	250402
stripe_6418	lost	12	0	0.1667	0.8333	0	250402
stripe_6406	unchanged	14	0	0.2143	0.7857	0	250402
stripe_3113	unchanged	11	0	0.1818	0.8182	0	250402
stripe_6420	gained	13	0	0.1538	0.8462	0	250402
stripe_6419	unchanged	10	0	0.2	0.8	0	250402
stripe_6407	lost	10	0	0.2	0.8	0	250402
stripe_6409	gained	11	0	0.2727	0.7273	0	250402
stripe_6410	unchanged	11	0	0.2727	0.7273	0	250402
stripe_6411	gained	13	0.0769	0.5385	0.3846	0	250402
stripe_6413	unchanged	8	0	0.375	0.625	0	250402
stripe_6414	lost	7	0	0.2857	0.7143	0	250402
stripe_6415	gained	10	0.1	0.4	0.5	0	250402
stripe_3110	lost	14	0.2143	0.4286	0.3571	0	250402
stripe_6421	gained	4	0.25	0.75	0	0	250402
stripe_6427	unchanged	8	0.375	0.625	0	0	250402
stripe_6422	gained	5	0.6	0.4	0	0	250402
stripe_6425	gained	4	0.5	0.5	0	0	250402
stripe_6423	unchanged	4	0.5	0.5	0	0	250402
stripe_6424	lost	4	1	0	0	0	250402
stripe_6426	gained	7	1	0	0	0	250402
stripe_6428	lost	5	1	0	0	0	250402
stripe_6442	unchanged	14	1	0	0	0	250402
stripe_6429	unchanged	9	1	0	0	0	250402
stripe_6430	unchanged	12	1	0	0	0	250402
stripe_6431	lost	11	1	0	0	0	250402
stripe_6432	gained	11	1	0	0	0	250402
stripe_6435	gained	5	1	0	0	0	250402
stripe_6437	unchanged	8	1	0	0	0	250402
stripe_6438	lost	9	1	0	0	0	250402
stripe_6433	unchanged	16	0.9375	0.0625	0	0	250402
stripe_6444	lost	10	1	0	0	0	250402
stripe_6446	gained	10	1	0	0	0	250402
stripe_6434	gained	13	1	0	0	0	250402
stripe_6436	gained	4	1	0	0	0	250402
stripe_6439	gained	6	1	0	0	0	250402
stripe_6451	lost	15	0.8667	0.1333	0	0	250402
stripe_6440	unchanged	9	1	0	0	0	250402
stripe_6449	unchanged	6	1	0	0	0	250402
stripe_6441	unchanged	6	1	0	0	0	250402
stripe_6443	unchanged	6	1	0	0	0	250402
stripe_6445	lost	5	1	0	0	0	250402
stripe_6447	gained	5	1	0	0	0	250402
stripe_6448	unchanged	10	0.8	0.2	0	0	250402
stripe_6450	unchanged	6	1	0	0	0	250402
stripe_6454	lost	6	1	0	0	0	250402
stripe_6452	lost	5	1	0	0	0	250402
stripe_6453	gained	4	1	0	0	0	250402
stripe_6455	unchanged	13	0.4615	0	0.5385	0	250402
stripe_6458	lost	8	0.75	0	0.25	0	250402
stripe_6456	unchanged	10	0.5	0.2	0.3	0	250402
stripe_6462	unchanged	17	0.2941	0.2353	0.3529	0.1176	250402
stripe_6457	unchanged	4	0	0.5	0.5	0	250402
stripe_6459	unchanged	17	0.5882	0.1176	0.1765	0.1176	250402
stripe_6465	unchanged	9	0.4444	0	0.3333	0.2222	250402
stripe_6466	gained	9	0.4444	0	0.3333	0.2222	250402
stripe_6460	unchanged	10	0.6	0	0.3	0.1	250402
stripe_6461	gained	8	0.875	0	0.125	0	250402
stripe_6463	unchanged	9	1	0	0	0	250402
stripe_6464	lost	7	1	0	0	0	250402
stripe_6467	unchanged	6	1	0	0	0	250402
stripe_6468	lost	5	1	0	0	0	250402
stripe_6469	lost	6	1	0	0	0	250402
stripe_6472	unchanged	7	1	0	0	0	250402
stripe_6476	lost	12	1	0	0	0	250402
stripe_6475	unchanged	8	1	0	0	0	250402
stripe_6474	lost	6	1	0	0	0	250402
stripe_6470	unchanged	4	1	0	0	0	250402
stripe_6471	lost	5	1	0	0	0	250402
stripe_6473	unchanged	4	1	0	0	0	250402
stripe_6481	unchanged	7	0.2857	0	0.7143	0	250402
stripe_6482	unchanged	8	0.25	0	0.75	0	250402
stripe_6486	unchanged	19	0.1053	0	0.4737	0.4211	250402
stripe_6477	unchanged	15	0	0	0.6	0.4	250402
stripe_3133	gained	32	0	0.0625	0.4062	0.5312	250402
stripe_6478	lost	14	0	0	0.5714	0.4286	250402
stripe_6479	gained	14	0	0	0.5714	0.4286	250402
stripe_6480	unchanged	13	0	0	0.5385	0.4615	250402
stripe_6484	gained	10	0	0	0.5	0.5	250402
stripe_6485	gained	12	0	0	0.5	0.5	250402
stripe_6483	gained	12	0	0.1667	0.25	0.5833	250402
stripe_6488	lost	12	0	0.0833	0.3333	0.5833	250402
stripe_6491	gained	17	0	0	0.4118	0.5882	250402
stripe_6490	unchanged	14	0	0	0.2857	0.7143	250402
stripe_6487	gained	12	0	0	0.1667	0.8333	250402
stripe_6489	gained	14	0	0	0.4286	0.5714	250402
stripe_6497	unchanged	11	0	0	0.6364	0.3636	250402
stripe_6498	unchanged	11	0	0	0.6364	0.3636	250402
stripe_6492	unchanged	11	0	0	0.6364	0.3636	250402
stripe_6493	unchanged	14	0.0714	0	0.6429	0.2857	250402
stripe_6500	lost	11	0	0	0.6364	0.3636	250402
stripe_6501	unchanged	12	0	0	0.6667	0.3333	250402
stripe_6502	unchanged	14	0.0714	0	0.6429	0.2857	250402
stripe_6494	unchanged	10	0	0	0.8	0.2	250402
stripe_3144	gained	8	0	0	0.75	0.25	250402
stripe_6495	gained	10	0	0	0.9	0.1	250402
stripe_6496	gained	5	0	0	1	0	250402
stripe_6499	gained	4	0.25	0	0.75	0	250402
stripe_6503	lost	14	0.7143	0.2857	0	0	250402
stripe_6505	gained	5	1	0	0	0	250402
stripe_6508	unchanged	11	0.6364	0.3636	0	0	250402
stripe_6504	lost	12	0.6667	0.3333	0	0	250402
stripe_6506	lost	3	1	0	0	0	250402
stripe_6507	unchanged	5	0.4	0.6	0	0	250402
stripe_6509	unchanged	5	0.4	0.6	0	0	250402
stripe_6510	unchanged	11	0.1818	0.2727	0	0.5455	250402
stripe_6511	unchanged	4	0.25	0.75	0	0	250402
stripe_6512	gained	3	0	1	0	0	250402
stripe_6513	unchanged	4	0.25	0.75	0	0	250402
stripe_6519	lost	12	0.5833	0.4167	0	0	250402
stripe_6514	unchanged	4	0.75	0.25	0	0	250402
stripe_6522	unchanged	13	0.6154	0.2308	0.1538	0	250402
stripe_6515	lost	5	1	0	0	0	250402
stripe_6521	lost	7	0.7143	0.2857	0	0	250402
stripe_6516	unchanged	6	0.6667	0.3333	0	0	250402
stripe_6517	lost	5	0.6	0.4	0	0	250402
stripe_6518	unchanged	4	0.5	0.5	0	0	250402
stripe_6520	gained	8	0.625	0.125	0.25	0	250402
stripe_6523	unchanged	6	0.6667	0	0.3333	0	250402
stripe_6531	unchanged	14	0.2143	0.5	0.2857	0	250402
stripe_6524	unchanged	9	0.2222	0.5556	0.2222	0	250402
stripe_6526	lost	6	0.3333	0.5	0.1667	0	250402
stripe_6525	lost	14	0.0714	0.5	0.4286	0	250402
stripe_6527	unchanged	4	0	1	0	0	250402
stripe_6528	unchanged	16	0.1875	0.3125	0.5	0	250402
stripe_6529	lost	12	0.0833	0.25	0.6667	0	250402
stripe_6530	gained	14	0.0714	0.3571	0.5714	0	250402
stripe_6533	unchanged	5	0	0	1	0	250402
stripe_6532	lost	5	0.2	0	0.8	0	250402
stripe_6534	gained	4	0.25	0	0.75	0	250402
stripe_6535	unchanged	6	0.1667	0.3333	0.5	0	250402
stripe_6538	unchanged	8	0.25	0.5	0.25	0	250402
stripe_6536	gained	5	0.4	0.6	0	0	250402
stripe_6537	gained	4	0.5	0.5	0	0	250402
stripe_6539	gained	5	0.8	0	0	0.2	250402
stripe_6540	gained	6	0.8333	0	0	0.1667	250402
stripe_6541	unchanged	6	0.8333	0	0	0.1667	250402
stripe_3160	gained	11	0.4545	0	0	0.5455	250402
stripe_3163	lost	16	0.4375	0.1875	0	0.375	250402
stripe_6542	gained	3	0.6667	0	0	0.3333	250402
stripe_6544	unchanged	5	0.4	0.4	0	0.2	250402
stripe_6545	gained	5	0.4	0.4	0	0.2	250402
stripe_6546	lost	5	0.4	0.4	0	0.2	250402
stripe_6543	gained	3	0	1	0	0	250402
stripe_6547	gained	6	0	0.1667	0.5	0.3333	250402
stripe_6550	gained	12	0	0.1667	0.25	0.5833	250402
stripe_6549	unchanged	8	0	0.125	0.375	0.5	250402
stripe_6548	gained	5	0	0.4	0.6	0	250402
stripe_6553	lost	5	0.4	0.4	0	0.2	250402
stripe_6551	unchanged	10	0.2	0.7	0.1	0	250402
stripe_6554	unchanged	6	0.3333	0.6667	0	0	250402
stripe_6555	unchanged	8	0.25	0.75	0	0	250402
stripe_3168	gained	10	0.2	0.7	0.1	0	250402
stripe_6557	unchanged	13	0.1538	0.5385	0.3077	0	250402
stripe_6552	gained	6	0.3333	0.6667	0	0	250402
stripe_6559	unchanged	15	0.1333	0.3333	0.5333	0	250402
stripe_6556	gained	6	0	0.1667	0.8333	0	250402
stripe_6560	unchanged	8	0.375	0	0.625	0	250402
stripe_3174	lost	24	0.4583	0.0833	0.4583	0	250402
stripe_6558	unchanged	11	0.4545	0.1818	0.3636	0	250402
stripe_6561	unchanged	6	0.6667	0.3333	0	0	250402
stripe_3172	unchanged	8	0.75	0.25	0	0	250402
stripe_6562	unchanged	4	1	0	0	0	250402
stripe_6563	gained	7	0.1429	0	0.8571	0	250402
stripe_6564	unchanged	11	1	0	0	0	250402
stripe_6565	lost	4	1	0	0	0	250402
stripe_6566	gained	4	1	0	0	0	250402
stripe_6567	unchanged	5	1	0	0	0	250402
stripe_6570	lost	12	1	0	0	0	250402
stripe_6569	unchanged	6	1	0	0	0	250402
stripe_6568	gained	3	1	0	0	0	250402
stripe_6575	lost	13	0.4615	0.0769	0.4615	0	250402
stripe_6573	gained	5	0.4	0.2	0.4	0	250402
stripe_6576	unchanged	10	0.3	0.1	0.6	0	250402
stripe_6571	gained	12	0.3333	0.0833	0.5833	0	250402
stripe_6572	unchanged	10	0.4	0	0.6	0	250402
stripe_6574	gained	5	0.2	0	0.8	0	250402
stripe_6577	gained	13	0	0	0.2308	0.7692	250402
stripe_6583	gained	18	0	0.0556	0.2778	0.6667	250402
stripe_6578	gained	16	0	0.0625	0.3125	0.625	250402
stripe_6579	gained	14	0	0.0714	0.3571	0.5714	250402
stripe_6580	gained	12	0	0.0833	0.4167	0.5	250402
stripe_6581	gained	5	0	0	0	1	250402
stripe_6585	unchanged	11	0	0.1818	0.4545	0.3636	250402
stripe_6582	gained	12	0	0.1667	0.4167	0.4167	250402
stripe_6584	gained	8	0	0.125	0.625	0.25	250402
stripe_6586	gained	9	0	0.2222	0.5556	0.2222	250402
stripe_6587	unchanged	5	0	0.8	0	0.2	250402
stripe_3184	lost	12	0.75	0.25	0	0	250402
stripe_6588	unchanged	9	1	0	0	0	250402
stripe_6589	gained	9	1	0	0	0	250402
stripe_6590	gained	5	1	0	0	0	250402
stripe_6591	unchanged	6	1	0	0	0	250402
stripe_6592	gained	5	0.4	0	0.6	0	250402
stripe_6593	gained	3	0.3333	0.6667	0	0	250402
stripe_3187	lost	10	0.9	0.1	0	0	250402
stripe_6594	gained	8	1	0	0	0	250402
stripe_6600	unchanged	11	0.8182	0.1818	0	0	250402
stripe_6595	gained	9	0.8889	0.1111	0	0	250402
stripe_6596	unchanged	8	1	0	0	0	250402
stripe_6597	lost	6	1	0	0	0	250402
stripe_6598	gained	5	1	0	0	0	250402
stripe_6599	unchanged	5	1	0	0	0	250402
stripe_6601	gained	17	0	0	0	1	250402
stripe_3190	gained	18	0	0	0	1	250402
stripe_6602	gained	10	0.4	0.6	0	0	250402
stripe_6603	unchanged	8	0.375	0.625	0	0	250402
stripe_6606	unchanged	9	0.3333	0.6667	0	0	250402
stripe_6604	lost	4	0.5	0.5	0	0	250402
stripe_6605	lost	14	0.6429	0.3571	0	0	250402
stripe_6607	unchanged	7	0.8571	0.1429	0	0	250402
stripe_6608	lost	8	1	0	0	0	250402
stripe_6610	gained	4	1	0	0	0	250402
stripe_6611	unchanged	4	1	0	0	0	250402
stripe_6613	lost	6	1	0	0	0	250402
stripe_6615	lost	8	1	0	0	0	250402
stripe_6609	gained	3	1	0	0	0	250402
stripe_6612	unchanged	6	1	0	0	0	250402
stripe_6614	unchanged	5	0.8	0	0.2	0	250402
stripe_6616	lost	4	1	0	0	0	250402
stripe_6617	lost	13	0.7692	0	0.1538	0.0769	250402
stripe_6618	lost	9	0.6667	0	0.2222	0.1111	250402
stripe_6619	lost	5	1	0	0	0	250402
stripe_6624	unchanged	15	0.2	0.4667	0	0.3333	250402
stripe_6622	lost	9	0	0.7778	0	0.2222	250402
stripe_6623	gained	11	0.1818	0.6364	0	0.1818	250402
stripe_6620	lost	11	0.3636	0.6364	0	0	250402
stripe_6621	unchanged	5	0.8	0.2	0	0	250402
stripe_6625	unchanged	4	0.5	0	0.5	0	250402
stripe_3199	unchanged	13	0.4615	0.2308	0.3077	0	250402
stripe_6626	unchanged	4	0.75	0	0.25	0	250402
stripe_6627	unchanged	4	0.5	0	0.5	0	250402
stripe_6628	gained	8	0	0	0	1	250402
stripe_6630	unchanged	19	0	0.1053	0.1053	0.7895	250402
stripe_6631	gained	17	0	0.1176	0.1176	0.7647	250402
stripe_6629	gained	12	0	0.1667	0.1667	0.6667	250402
stripe_3200	gained	8	0.125	0.625	0	0.25	250402
stripe_6632	unchanged	7	0.1429	0.7143	0	0.1429	250402
stripe_6633	unchanged	6	0.6667	0.1667	0	0.1667	250402
stripe_6635	unchanged	5	0.8	0	0	0.2	250402
stripe_6637	lost	6	0.6667	0.1667	0	0.1667	250402
stripe_6638	unchanged	11	0.3636	0.6364	0	0	250402
stripe_6634	lost	4	0.75	0.25	0	0	250402
stripe_6636	lost	9	0	0.7778	0.2222	0	250402
stripe_6639	unchanged	7	0.2857	0	0.5714	0.1429	250402
stripe_6640	lost	5	0.4	0	0.6	0	250402
stripe_6644	unchanged	7	0.5714	0.2857	0	0.1429	250402
stripe_6647	unchanged	11	0.7273	0.1818	0	0.0909	250402
stripe_3208	unchanged	11	0.7273	0.1818	0	0.0909	250402
stripe_6641	unchanged	9	0.7778	0.2222	0	0	250402
stripe_6642	lost	3	1	0	0	0	250402
stripe_6643	unchanged	4	1	0	0	0	250402
stripe_6645	lost	9	0.7778	0.2222	0	0	250402
stripe_3207	gained	9	0.7778	0.2222	0	0	250402
stripe_6646	gained	4	0.75	0.25	0	0	250402
stripe_6648	unchanged	6	0.5	0.3333	0.1667	0	250402
stripe_6649	lost	5	0.6	0.4	0	0	250402
stripe_6650	lost	5	0.6	0.2	0.2	0	250402
stripe_6651	gained	5	0.8	0	0.2	0	250402
stripe_6653	lost	6	1	0	0	0	250402
stripe_6652	unchanged	7	1	0	0	0	250402
stripe_6656	lost	4	1	0	0	0	250402
stripe_6661	lost	10	1	0	0	0	250402
stripe_3214	unchanged	18	0.8889	0	0.1111	0	250402
stripe_6654	gained	4	1	0	0	0	250402
stripe_6655	lost	4	1	0	0	0	250402
stripe_6657	unchanged	9	1	0	0	0	250402
stripe_6658	unchanged	9	1	0	0	0	250402
stripe_6659	gained	6	1	0	0	0	250402
stripe_6660	lost	9	1	0	0	0	250402
stripe_6662	unchanged	5	1	0	0	0	250402
stripe_6663	gained	3	1	0	0	0	250402
stripe_6668	lost	11	0.7273	0	0.2727	0	250402
stripe_6664	unchanged	14	0.6429	0.2143	0.1429	0	250402
stripe_6665	lost	11	0.6364	0.2727	0.0909	0	250402
stripe_6666	lost	11	0.6364	0.2727	0.0909	0	250402
stripe_6673	unchanged	13	0.5385	0.2308	0.2308	0	250402
stripe_6667	unchanged	17	0.2353	0.2941	0.4118	0.0588	250402
stripe_3219	unchanged	32	0.125	0.1562	0.2188	0.5	250402
stripe_6669	lost	7	0.5714	0.4286	0	0	250402
stripe_6670	gained	7	0.5714	0.4286	0	0	250402
stripe_6672	gained	7	0.5714	0.4286	0	0	250402
stripe_6677	lost	15	0.2667	0.3333	0.4	0	250402
stripe_6671	unchanged	5	0.8	0.2	0	0	250402
stripe_6676	unchanged	6	0	0.1667	0.8333	0	250402
stripe_3224	gained	20	0	0.1	0.25	0.65	250402
stripe_6674	unchanged	2	0	1	0	0	250402
stripe_6675	gained	2	0	1	0	0	250402
stripe_6678	gained	15	0	0	0	1	250402
stripe_6679	gained	9	0.4444	0	0.4444	0.1111	250402
stripe_6680	gained	11	0.0909	0.4545	0	0.4545	250402
stripe_6681	gained	12	0.3333	0.4167	0	0.25	250402
stripe_6686	lost	9	0.5556	0.4444	0	0	250402
stripe_6682	unchanged	7	0.7143	0.2857	0	0	250402
stripe_6684	lost	7	0.7143	0.2857	0	0	250402
stripe_6685	unchanged	7	0.7143	0.2857	0	0	250402
stripe_3233	gained	17	0.4118	0.1176	0	0.4706	250402
stripe_6683	lost	7	0.8571	0.1429	0	0	250402
stripe_6693	lost	14	0.8571	0	0	0.1429	250402
stripe_6691	gained	11	0.8182	0	0	0.1818	250402
stripe_6687	unchanged	15	0.6	0	0.2	0.2	250402
stripe_6690	lost	9	0.7778	0	0	0.2222	250402
stripe_6688	unchanged	9	0.8889	0	0.1111	0	250402
stripe_6692	unchanged	8	1	0	0	0	250402
stripe_6689	gained	15	0.3333	0.2	0.2	0.2667	250402
stripe_6694	gained	8	0.125	0.75	0	0.125	250402
stripe_6695	lost	8	0.125	0.75	0	0.125	250402
stripe_6696	unchanged	6	0.1667	0.8333	0	0	250402
stripe_3239	lost	11	0.3636	0.6364	0	0	250402
stripe_6697	unchanged	5	0.2	0.8	0	0	250402
stripe_6701	unchanged	9	0.8889	0.1111	0	0	250402
stripe_6698	gained	4	1	0	0	0	250402
stripe_6699	gained	4	1	0	0	0	250402
stripe_6702	unchanged	10	1	0	0	0	250402
stripe_6700	gained	5	1	0	0	0	250402
stripe_6703	lost	6	1	0	0	0	250402
stripe_3249	unchanged	28	1	0	0	0	250402
stripe_6706	unchanged	9	1	0	0	0	250402
stripe_6709	gained	11	1	0	0	0	250402
stripe_6710	unchanged	11	1	0	0	0	250402
stripe_6704	unchanged	19	1	0	0	0	250402
stripe_6708	lost	10	1	0	0	0	250402
stripe_6707	gained	8	1	0	0	0	250402
stripe_6705	unchanged	5	1	0	0	0	250402
stripe_6711	gained	5	1	0	0	0	250402
stripe_6717	unchanged	10	1	0	0	0	250402
stripe_6720	unchanged	13	1	0	0	0	250402
stripe_6712	unchanged	9	1	0	0	0	250402
stripe_6713	gained	6	1	0	0	0	250402
stripe_3247	lost	9	1	0	0	0	250402
stripe_6714	unchanged	6	1	0	0	0	250402
stripe_6715	lost	5	1	0	0	0	250402
stripe_6716	gained	7	1	0	0	0	250402
stripe_6719	lost	8	1	0	0	0	250402
stripe_6718	gained	9	1	0	0	0	250402
stripe_6726	unchanged	11	1	0	0	0	250402
stripe_6725	gained	5	1	0	0	0	250402
stripe_6728	lost	7	1	0	0	0	250402
stripe_6727	gained	5	1	0	0	0	250402
stripe_3250	gained	16	0.375	0	0	0.625	250402
stripe_6721	lost	5	1	0	0	0	250402
stripe_6722	unchanged	4	1	0	0	0	250402
stripe_6723	gained	4	1	0	0	0	250402
stripe_6724	gained	3	1	0	0	0	250402
stripe_3255	gained	32	0.25	0.1562	0.2812	0.3125	250402
stripe_6729	unchanged	13	0.3077	0	0.3846	0.3077	250402
stripe_6731	gained	7	0	0	0.7143	0.2857	250402
stripe_6730	unchanged	9	0.2222	0	0.4444	0.3333	250402
stripe_6732	unchanged	4	1	0	0	0	250402
stripe_6737	gained	10	0.5	0.3	0.2	0	250402
stripe_3256	unchanged	19	0.2105	0.2632	0.2105	0.3158	250402
stripe_6735	unchanged	6	0.6667	0.3333	0	0	250402
stripe_6733	gained	3	0.6667	0.3333	0	0	250402
stripe_6734	unchanged	12	0	0.3333	0.3333	0.3333	250402
stripe_6736	unchanged	13	0	0.1538	0.2308	0.6154	250402
stripe_6738	lost	8	1	0	0	0	250402
stripe_6739	gained	8	1	0	0	0	250402
stripe_6741	gained	4	1	0	0	0	250402
stripe_3261	gained	20	0.85	0.15	0	0	250402
stripe_6740	unchanged	6	1	0	0	0	250402
stripe_6742	unchanged	4	1	0	0	0	250402
stripe_6743	unchanged	5	1	0	0	0	250402
stripe_6745	unchanged	13	0.8462	0.1538	0	0	250402
stripe_6749	unchanged	16	0.8125	0.1875	0	0	250402
stripe_6753	lost	16	0.8125	0.1875	0	0	250402
stripe_6744	lost	3	0.3333	0.6667	0	0	250402
stripe_6751	gained	8	0.875	0.125	0	0	250402
stripe_6747	unchanged	4	0.75	0.25	0	0	250402
stripe_6746	unchanged	9	0.8889	0.1111	0	0	250402
stripe_3258	gained	9	0.8889	0.1111	0	0	250402
stripe_6748	unchanged	6	0.8333	0.1667	0	0	250402
stripe_6750	unchanged	6	1	0	0	0	250402
stripe_6752	gained	6	1	0	0	0	250402
stripe_3262	gained	6	0.8333	0	0	0.1667	250402
stripe_3264	gained	5	0.8	0	0	0.2	250402
stripe_6758	unchanged	13	0.5385	0.1538	0.3077	0	250402
stripe_6754	unchanged	7	0.5714	0.2857	0.1429	0	250402
stripe_6755	lost	9	0.7778	0.2222	0	0	250402
stripe_6756	unchanged	8	0.875	0.125	0	0	250402
stripe_6757	lost	7	1	0	0	0	250402
stripe_3269	lost	5	1	0	0	0	250402
stripe_6762	gained	15	0	0	0.1333	0.8667	250402
stripe_6761	gained	11	0	0	0.1818	0.8182	250402
stripe_6760	gained	3	0	0	0.3333	0.6667	250402
stripe_6759	unchanged	6	0	0	0.3333	0.6667	250402
stripe_3274	gained	10	0.5	0	0.3	0.2	250402
stripe_6766	gained	12	0.4167	0	0.4167	0.1667	250402
stripe_6767	unchanged	12	0.5	0	0.4167	0.0833	250402
stripe_6763	unchanged	5	1	0	0	0	250402
stripe_6764	lost	19	0.7368	0	0.2632	0	250402
stripe_6765	unchanged	6	0.1667	0	0.8333	0	250402
stripe_6769	unchanged	6	1	0	0	0	250402
stripe_6772	gained	10	1	0	0	0	250402
stripe_6773	unchanged	12	1	0	0	0	250402
stripe_6768	unchanged	3	1	0	0	0	250402
stripe_6774	gained	10	1	0	0	0	250402
stripe_6771	gained	5	1	0	0	0	250402
stripe_6778	gained	15	0.8667	0	0.1333	0	250402
stripe_6770	gained	5	1	0	0	0	250402
stripe_6775	lost	4	1	0	0	0	250402
stripe_6776	unchanged	9	0.7778	0	0.2222	0	250402
stripe_6777	gained	6	0.8333	0	0.1667	0	250402
stripe_6779	gained	5	1	0	0	0	250402
stripe_6780	unchanged	6	1	0	0	0	250402
stripe_6781	gained	19	0	0	0.1579	0.8421	250402
stripe_6782	unchanged	4	1	0	0	0	250402
stripe_6784	unchanged	7	0.8571	0.1429	0	0	250402
stripe_6786	gained	6	0.6667	0.3333	0	0	250402
stripe_6785	lost	5	0.6	0.4	0	0	250402
stripe_6787	unchanged	7	0.7143	0.2857	0	0	250402
stripe_6783	unchanged	11	0.8182	0.1818	0	0	250402
stripe_6788	lost	4	1	0	0	0	250402
stripe_6789	unchanged	6	1	0	0	0	250402
stripe_6790	gained	5	1	0	0	0	250402
stripe_6793	lost	5	1	0	0	0	250402
stripe_6791	unchanged	4	1	0	0	0	250402
stripe_6792	gained	5	1	0	0	0	250402
stripe_6797	unchanged	18	0.5556	0.4444	0	0	250402
stripe_6794	lost	4	1	0	0	0	250402
stripe_6796	unchanged	10	0.5	0.5	0	0	250402
stripe_3286	lost	17	0.4706	0.3529	0.1765	0	250402
stripe_6795	unchanged	15	0.5333	0.2667	0.2	0	250402
stripe_6799	gained	11	0.3636	0.3636	0.2727	0	250402
stripe_6800	gained	12	0.4167	0.3333	0.25	0	250402
